size_D,duration_D,har,dba,nlan,telonuse,t03,t04,t05,t06,t07,t08,t11,t12,t13,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t08,MI_size_D_t14,MI_size_D_t03,MI_size_D_t10,MI_size_D_app,MI_duration_D_t07,effort_D
-0.045016095,-0.082793504,0.16436781,0.85387045,0.570238,0.12147811,0.80534035,0.5283315,0.580132,0.8443492,0.37696475,-0.16457409,0.28112656,1.1686183,1.115887,0.88615227,0.10264853,0.11075468,0.41538376,0.23199861,0.17948107,0.2869369,0.4681536,0.42597836,0.12555397,-0.04613127,0.36598903,0.12075238
0.20445056,-0.06968201,0.540886,0.7162738,0.7563807,0.39410254,0.3028543,0.446454,0.5624505,0.74999803,0.3271298,0.4626633,0.47157973,0.8862261,0.81220055,0.75568986,0.19812204,0.08525595,0.30337343,0.16859609,0.27042186,0.20106041,0.19703354,0.17926149,0.05175217,0.033181984,0.24011931,0.117191285
0.0452619,-0.101648636,0.50103086,0.69697773,0.5775889,0.253345,0.11013855,0.5193905,0.5057091,0.86341465,0.23695606,0.39647996,0.3177703,0.6792742,0.67911386,0.6856729,0.07884047,-0.030023286,0.10656252,0.036230262,0.0805852,0.060954962,0.0712086,0.022820164,0.049568605,-0.099093035,0.0738488,0.07968479
0.15669625,-0.15120873,0.6530804,0.7896312,0.75766385,0.49036855,0.20302758,0.58925986,0.69030356,0.9526923,0.27437308,0.42342585,0.46433127,0.88663286,0.9117577,0.8094821,0.18394035,-0.0052473173,0.26827478,0.1968927,0.25950402,0.21153489,0.121783555,0.02538386,0.08479971,-0.120888084,0.05940503,0.14891402
-0.06102383,-0.08964854,0.45982444,0.80154043,0.59754866,0.18004474,0.3143261,0.4701172,0.5920576,0.9546974,0.20626378,0.32986507,0.19431332,0.8861128,0.9684768,0.8014058,0.028058164,-0.04891549,0.15644516,0.036133464,0.0382706,0.040632445,0.12287306,0.1069886,-0.012519963,-0.16093768,0.12719741,0.10394049
0.23252565,-0.044226743,0.59922147,0.70639545,0.757904,0.43986621,0.2859632,0.39150178,0.6556569,0.7347042,0.37077504,0.50973195,0.48085588,0.90075433,0.82951,0.7605946,0.23518886,0.061839305,0.33863342,0.21648836,0.30624926,0.25284666,0.17400527,0.14402644,0.06921588,0.0037978047,0.19870308,0.107805446
0.05555599,-0.10928576,0.41854715,0.68373823,0.56961966,0.2273653,0.27606213,0.47067058,0.49378332,0.7946406,0.22526926,0.2648843,0.2961467,0.77153474,0.7769105,0.720406,0.10337826,-0.002440866,0.21223149,0.10463737,0.12623782,0.16643092,0.18811822,0.11856857,0.056230064,-0.06187258,0.13712591,0.0922586
0.15271756,-0.11684556,0.52425444,0.7107776,0.6915483,0.39833787,0.2856785,0.50187665,0.60937566,0.8246471,0.26599056,0.28353015,0.4329961,0.8608994,0.88897485,0.75229186,0.16970211,0.024787765,0.2858213,0.20519547,0.22985786,0.23211294,0.19227651,0.10245319,0.071461126,-0.04119324,0.12981176,0.14238091
0.0056519555,-0.08100374,0.48720902,0.765035,0.5987715,0.24256913,0.307033,0.4263062,0.6100444,0.81498164,0.2206836,0.343494,0.23678151,0.8651882,0.98035574,0.77118194,0.06576545,-0.024250628,0.19011073,0.09414977,0.12909435,0.08725236,0.12246922,0.09300245,0.033892427,-0.12923339,0.11839128,0.119024456
0.44343692,0.050183654,0.7071925,0.80564374,0.9811531,0.5544457,0.5164442,0.2819891,0.7367886,0.62708896,0.5798321,0.7709854,0.7104828,1.1854593,1.1099377,0.8878797,0.3920383,0.22604808,0.61596215,0.4068935,0.5473005,0.41836953,0.35054123,0.37091112,0.093156666,0.22262524,0.47329244,0.19664553
0.15865812,-0.038612686,0.507476,0.68773127,0.6885751,0.2902285,0.29491773,0.37425834,0.56420964,0.767505,0.29561877,0.4061842,0.37657094,0.8774376,0.8719805,0.7561757,0.16692935,0.040514007,0.32399493,0.19360591,0.22882164,0.18599045,0.21182774,0.17550625,0.057756063,0.011641411,0.20376655,0.12221661
0.117593996,-0.08806502,0.43789083,0.6709598,0.623547,0.39795908,0.28054386,0.54239744,0.5355195,0.7881301,0.29273167,0.16520005,0.4303503,0.7869433,0.73503876,0.6589193,0.13978602,0.07955542,0.26174456,0.1691692,0.20571943,0.18419728,0.17985617,0.12783267,0.06763816,-0.015419126,0.13663018,0.11625224
-0.01236329,-0.06667528,0.16359974,0.66203296,0.4575151,0.16424903,0.5835677,0.43572885,0.45429474,0.64248836,0.32844454,-0.09040972,0.27948508,0.8953444,0.8249406,0.6832952,0.077084325,0.10699194,0.29580912,0.1665376,0.1682184,0.23920658,0.34373015,0.31159395,0.10202831,-0.027135175,0.2620839,0.10065475
-0.030938111,-0.106479056,0.28959376,0.6947271,0.5330506,0.17470743,0.41197908,0.49538034,0.4726269,0.81368965,0.24322796,0.088231295,0.2627219,0.8567848,0.82559985,0.7195595,0.072812214,0.0010765996,0.23593578,0.12904574,0.105837,0.1677677,0.26415205,0.21738835,0.07096785,-0.06919764,0.19362286,0.07072475
-0.010529801,-0.09380632,0.4507718,0.71363163,0.511861,0.17178959,0.18050754,0.44476765,0.50688577,0.7910614,0.20939326,0.37223232,0.21861328,0.68764085,0.7611622,0.70055723,0.021234235,-0.045371868,0.09737948,0.008806547,0.047698796,0.028800532,0.06933437,0.034566067,0.022510376,-0.14236131,0.086758465,0.093349054
0.023691442,-0.085244276,0.24096982,0.6334594,0.49186972,0.19830248,0.4810894,0.4636898,0.45127234,0.68366385,0.2731045,0.022165269,0.2906239,0.8404768,0.80048776,0.6729883,0.09383135,0.07756281,0.280439,0.16363414,0.16721115,0.2460173,0.28884244,0.23144342,0.09338103,-0.026095808,0.21079102,0.0911128
-0.060232613,0.112303264,-0.16837357,1.1583843,0.65492254,0.10107921,1.6737564,0.71479255,0.60924137,0.8630574,0.8604646,-0.963867,0.43587732,1.841649,1.4599345,1.0868306,0.13356264,0.53954136,0.77832305,0.37689823,0.42781246,0.5626253,0.9568394,1.0858531,0.29989415,0.13110107,0.9433111,0.23306298
0.060199484,-0.08691164,0.53002656,0.74294007,0.57040197,0.31012544,0.14352247,0.4879977,0.590285,0.80695045,0.22591305,0.40336207,0.3112436,0.6947724,0.7895675,0.71875143,0.12060778,-0.045673504,0.10763788,0.045112815,0.10540694,0.07985701,0.037779327,0.02116394,0.043534644,-0.14087886,0.058029927,0.13182938
-0.04055471,-0.054411627,0.121264815,0.7094792,0.4543971,0.06228883,0.7121001,0.46012497,0.43998662,0.67777216,0.34260872,-0.124471314,0.24718308,0.98262304,0.89689267,0.751122,0.07111296,0.13225153,0.33165857,0.15950347,0.152326,0.263591,0.4070146,0.38752604,0.117392406,-0.019440189,0.33793625,0.10231285
0.16131437,-0.062690824,0.56679577,0.6898474,0.7031387,0.37510318,0.1855171,0.45762748,0.5762957,0.771717,0.30620763,0.40484712,0.42206126,0.7799037,0.7821792,0.69939834,0.18730891,0.006953597,0.25275522,0.14853048,0.21333382,0.15757258,0.12833533,0.103223905,0.061878692,-0.025827136,0.13236143,0.11127907
0.097003944,-0.087767206,0.54778045,0.70517284,0.65333664,0.324603,0.13000081,0.5134624,0.547322,0.86867857,0.26533896,0.4372722,0.3730297,0.72925985,0.68833685,0.71423936,0.11291053,0.00025123917,0.1599093,0.06387802,0.13281223,0.085050374,0.08960023,0.043178543,0.04573799,-0.065730706,0.10338897,0.081182465
0.96329993,0.2850594,1.0445148,1.1483647,1.5275413,0.81821764,1.1415249,0.044496622,1.0271027,0.56425583,1.1578419,1.2863196,1.2738822,2.0953882,1.9358006,1.3080262,0.79386246,0.61543584,1.3181738,0.9901699,1.1248157,0.92989016,0.7896999,0.87232226,0.23027998,0.7194311,1.1900244,0.51659316
0.014660749,-0.101244256,0.46361095,0.70507735,0.57889783,0.17525575,0.19998328,0.47807974,0.49954048,0.9177105,0.21365681,0.37081113,0.25187424,0.7613065,0.7739796,0.73098093,0.031645495,-0.020112006,0.14358976,0.053908523,0.05435051,0.05414536,0.13928837,0.08130632,0.00965118,-0.10902112,0.092749804,0.06841059
-0.0013755849,-0.04869456,0.12612265,0.66020495,0.4668719,0.14111866,0.6435141,0.46333998,0.41052154,0.6207338,0.36884344,-0.13675326,0.2907948,0.91644543,0.80471736,0.6638341,0.08870251,0.15611812,0.32397676,0.16728736,0.1817421,0.2535931,0.37708354,0.39074975,0.11124745,0.011153668,0.33465725,0.09942591
0.04037275,-0.103857264,0.49564385,0.69585615,0.5691041,0.24332468,0.11121693,0.5168795,0.4992515,0.85992986,0.23469764,0.39700407,0.30999315,0.67528516,0.67838234,0.68346554,0.0732021,-0.03240004,0.10256227,0.031974852,0.0739088,0.056494657,0.07115546,0.02158694,0.047407966,-0.10226479,0.07188418,0.07584818
0.4414503,0.1011349,0.5997786,0.7143224,0.79273754,0.42869973,0.54332894,0.11567673,0.6255757,0.47192812,0.57923746,0.6519499,0.6240621,1.1073631,1.0557177,0.78898406,0.36962974,0.25300953,0.62486535,0.4405546,0.5285167,0.4672145,0.38137037,0.36511606,0.111749455,0.2701336,0.5163293,0.23075464
0.00466852,-0.11271959,0.47048026,0.68978375,0.54350483,0.23651898,0.17225699,0.4772383,0.5367018,0.84623057,0.19750264,0.33141756,0.25767007,0.71974456,0.7606998,0.7026429,0.050029185,-0.06198579,0.13573432,0.057777267,0.07337235,0.06965113,0.08455544,0.02950472,0.028282553,-0.13895485,0.06673932,0.07854814
-0.07456305,-0.03937626,0.06689977,0.790696,0.4636784,0.008063569,0.8829451,0.495449,0.44722757,0.7254246,0.40714234,-0.2365877,0.24598661,1.1076212,1.0043288,0.8259182,0.062054876,0.17320956,0.38341844,0.17835979,0.15511957,0.2819159,0.4952945,0.49158826,0.13761307,-0.010296084,0.4290516,0.11156972
-0.086313084,0.037020925,-0.05387876,0.9049018,0.50315905,0.021211559,1.2132252,0.54007345,0.47130245,0.71446925,0.6119579,-0.5202194,0.29706323,1.3637749,1.1559284,0.8645988,0.08144685,0.34181482,0.552435,0.2439973,0.27577412,0.41041958,0.701527,0.7374763,0.19975285,0.050938725,0.6547795,0.15453516
0.3854081,0.03445867,0.59829503,0.697949,0.8477683,0.43302825,0.4891541,0.2149317,0.61105174,0.53979164,0.49548027,0.6306516,0.5932452,1.0854274,1.0037508,0.79887146,0.34530994,0.19316767,0.5381432,0.40273386,0.4753553,0.40627086,0.3251167,0.3278004,0.09123325,0.21020782,0.4415006,0.22438452
0.012804666,-0.116499364,0.39494866,0.65583885,0.5150828,0.2096118,0.21752667,0.48008496,0.4647087,0.75804555,0.21844867,0.2789455,0.28514588,0.69563043,0.6985713,0.66912496,0.067859285,-0.01901455,0.13798155,0.057623778,0.0871903,0.11023214,0.12903392,0.07674736,0.051408198,-0.08814788,0.10441642,0.08241171
0.78784263,0.2250499,0.9032472,0.9964769,1.3180008,0.70085025,0.973259,0.06594266,0.9070063,0.53329945,0.9794715,1.137806,1.0634276,1.7831718,1.6368008,1.1405145,0.65461195,0.5127944,1.0936507,0.82399786,0.94611347,0.77008665,0.6497183,0.7050646,0.1662781,0.57933885,0.9907906,0.43683764
0.031725526,-0.11716252,0.48062325,0.69539726,0.5753176,0.2535032,0.13755032,0.5092128,0.5044586,0.84238374,0.21744302,0.36144903,0.3084113,0.6949881,0.70390266,0.6893683,0.07732937,-0.04195361,0.120740734,0.04716929,0.084867,0.0819328,0.08558323,0.031414434,0.047799416,-0.10262835,0.08338539,0.083641864
0.058289476,-0.098462716,0.5123406,0.7003957,0.59857196,0.27111998,0.11203374,0.5179006,0.5185159,0.8684709,0.24364573,0.40820947,0.3301056,0.6914103,0.6808994,0.6937328,0.08758442,-0.02300345,0.11780683,0.042454775,0.09347415,0.064494446,0.07538837,0.027846351,0.046146486,-0.09139344,0.08068207,0.08048686
0.38303956,0.06286023,0.592271,0.7300721,0.80997664,0.4025754,0.5307362,0.16719472,0.62997335,0.50626725,0.5086301,0.5911493,0.5623821,1.1091496,1.0748763,0.8144608,0.3274022,0.19672029,0.57393265,0.4127971,0.47642386,0.40688798,0.36393338,0.36274594,0.08297755,0.22030473,0.44379497,0.2259846
0.055729263,-0.12498854,0.52791893,0.73983884,0.61569816,0.3356999,0.15724465,0.52505195,0.5956346,0.8784048,0.21641174,0.3483498,0.33462685,0.748911,0.803881,0.7465062,0.10455543,-0.051864862,0.15928844,0.09386422,0.12762217,0.107367896,0.072284296,0.011897703,0.05033596,-0.13483562,0.057248693,0.12285021
0.051465824,-0.110137515,0.49641055,0.68786407,0.58561957,0.26794937,0.1247126,0.5160855,0.5080399,0.8515224,0.2286751,0.37650523,0.32271534,0.6893709,0.69505775,0.6814096,0.088828065,-0.033145875,0.123802125,0.05224705,0.09611118,0.08412679,0.08054604,0.026849147,0.050431665,-0.09719378,0.07631556,0.082888186
0.09218364,-0.08580909,0.52404845,0.6820308,0.626298,0.30731064,0.12990579,0.4989832,0.5274793,0.82075006,0.2570563,0.38181952,0.35407543,0.70595556,0.7123292,0.67642397,0.12558475,-0.017796284,0.16165636,0.07870958,0.13340335,0.10130476,0.09037946,0.050970588,0.055837285,-0.07032025,0.0922325,0.09036438
0.09260525,-0.12286872,0.5534277,0.72776705,0.6451361,0.3534633,0.17241666,0.5233139,0.60387784,0.8826768,0.23392957,0.38369069,0.36061102,0.7752744,0.82010055,0.73553157,0.114114374,-0.035555363,0.19771697,0.12168503,0.1706921,0.13189942,0.09325128,0.01694157,0.053841706,-0.11461733,0.058673356,0.114605635
0.7143689,0.21842292,0.8417556,0.946655,1.1478817,0.6077857,0.8802394,0.014944183,0.86306274,0.484118,0.9056373,0.9963499,0.9626705,1.6117591,1.5462928,1.0358427,0.573157,0.43012705,1.044008,0.75326496,0.8572378,0.74551284,0.61842126,0.6197641,0.1714191,0.5033605,0.8565901,0.35829836
-0.029553812,-0.058220536,0.13818781,0.6448112,0.42761326,0.09777679,0.5899009,0.43114245,0.40842134,0.6369358,0.30748168,-0.088208996,0.24475993,0.8771587,0.79631966,0.66697764,0.058479432,0.10405677,0.27780092,0.14508297,0.13947076,0.23116633,0.34339386,0.3158723,0.09784633,-0.01821452,0.27474248,0.074367374
0.7472464,0.17939599,0.8948957,0.9867899,1.3074751,0.6921355,0.91068286,0.08769713,0.90083605,0.5672905,0.9202531,1.0675535,1.0433034,1.7258779,1.6048722,1.1238871,0.6260249,0.41821346,1.0607882,0.7796659,0.90399265,0.7598044,0.65097106,0.6855197,0.16582215,0.51436347,0.8820379,0.3921263
0.048041612,-0.110919885,0.5037556,0.6966656,0.5858317,0.26643792,0.11466102,0.52251095,0.51087695,0.866623,0.22901797,0.39065862,0.32212788,0.68858314,0.69378656,0.6872994,0.08472249,-0.035244994,0.116299324,0.0462918,0.09011549,0.07507433,0.07384509,0.01986352,0.04923149,-0.10284403,0.072436154,0.083053574
0.045746516,-0.101646915,0.501082,0.69693154,0.5779978,0.2538114,0.11035321,0.51933676,0.5061306,0.86324286,0.23722443,0.39669555,0.31839514,0.67951834,0.6792414,0.68564004,0.079217,-0.029902736,0.10699258,0.036486834,0.080973074,0.06128051,0.071315706,0.023002189,0.0495353,-0.098928355,0.07392565,0.079878256
0.19027907,-0.09842445,0.6080612,0.74565595,0.729609,0.44733822,0.23967205,0.50087297,0.6662023,0.8706258,0.2925721,0.4132779,0.45447963,0.87819636,0.9123677,0.77015585,0.20082386,0.01905537,0.29278493,0.19318533,0.26891956,0.20317706,0.13513047,0.072594844,0.07799272,-0.06578837,0.107012205,0.13764532
-0.009779256,0.09583358,-0.110024616,1.1150345,0.6904058,0.1671358,1.5896261,0.7036842,0.6207253,0.8409899,0.8364981,-0.85467374,0.45458084,1.7783011,1.4513693,1.0552754,0.16567206,0.5413947,0.79230076,0.40803972,0.45175084,0.56920916,0.926465,1.0359578,0.30012372,0.14340599,0.8949431,0.24169761
0.19902259,-0.06972255,0.59199786,0.72208345,0.7162553,0.43647927,0.24575694,0.46086115,0.62202585,0.79302263,0.3040426,0.41243145,0.47270757,0.8662162,0.8830128,0.7409602,0.20546515,0.04919611,0.27661225,0.18903878,0.260314,0.20010164,0.15193726,0.10991838,0.07575397,-0.025382575,0.14408696,0.14602683
0.023942728,-0.084204264,0.2587965,0.6218022,0.48659715,0.21600622,0.4107821,0.4554267,0.46732777,0.71032035,0.28099728,0.028198384,0.30429137,0.8135885,0.73280543,0.6630462,0.07345656,0.045540437,0.23883401,0.16006814,0.15368679,0.2083179,0.25404048,0.18834113,0.084021375,-0.031144891,0.16714048,0.07376602
0.25502998,-0.04371925,0.5989412,0.707967,0.79428667,0.44898614,0.32621068,0.38035172,0.6682596,0.7043697,0.39948776,0.51755124,0.51202965,0.9421265,0.8996548,0.77043957,0.27212346,0.076187834,0.3910798,0.25076553,0.34212542,0.26978415,0.19688214,0.18650462,0.08043374,0.02897793,0.2138505,0.13071954
0.04509376,-0.09994951,0.49767387,0.691499,0.57103837,0.25722894,0.10660953,0.5117443,0.50643724,0.8494283,0.23507628,0.39152193,0.31533825,0.67016554,0.6729742,0.6802677,0.084412105,-0.028110405,0.10408247,0.03526334,0.081036724,0.057042934,0.06644578,0.022911306,0.048011582,-0.09760877,0.07147697,0.08576943
0.63126975,0.04543537,0.8541716,0.94719565,1.2034957,0.69159025,0.78763133,0.2560801,0.99796194,0.74745053,0.7431844,0.81373614,0.87210244,1.6112515,1.582319,1.0849189,0.54024106,0.29903406,0.9294013,0.69024676,0.7926088,0.65619564,0.50992864,0.48641682,0.17024451,0.28092945,0.57114905,0.35230535
0.7900416,0.22373034,0.9366709,1.0339704,1.3229327,0.7341841,0.94426537,0.04672122,0.93692046,0.568234,0.9811422,1.1401899,1.0867183,1.7694368,1.650984,1.1540623,0.64201057,0.48116955,1.113637,0.80561644,0.9550586,0.79142964,0.67591554,0.7048722,0.16916098,0.5652609,0.9525467,0.39405107
0.40882978,0.057373293,0.59639966,0.70215714,0.82783264,0.42344055,0.52628756,0.1704756,0.62576014,0.50854385,0.5350077,0.6416634,0.60333806,1.1001879,1.0502539,0.7870624,0.35403645,0.21074034,0.5779038,0.438546,0.5074735,0.43384367,0.3494776,0.3457,0.1024449,0.23224291,0.46073017,0.21514332
0.04870648,-0.09705079,0.28970456,0.6935342,0.5888756,0.29471144,0.5302381,0.50168145,0.54370075,0.76017,0.30846205,0.018810414,0.33972436,0.9400592,0.9123622,0.72352755,0.1452641,0.07783701,0.33632556,0.2186255,0.23245332,0.28144366,0.31138468,0.2481292,0.106322214,-0.026274037,0.202378,0.10043836
-0.08262093,0.0089979395,-0.024021812,0.87096363,0.5023546,0.024604274,1.1351515,0.5311821,0.48090547,0.73210263,0.5560989,-0.46408466,0.2899056,1.3111944,1.1214482,0.8506256,0.07715793,0.27756014,0.519152,0.23523809,0.25654417,0.39277256,0.6570054,0.6795966,0.1835702,0.033504516,0.5898451,0.13236675
0.0366167,-0.11440214,0.4535272,0.6688495,0.5636149,0.2430482,0.16627772,0.50298816,0.48516923,0.82185584,0.21878758,0.32083464,0.3089109,0.69541,0.70167047,0.6600009,0.06992796,-0.027701,0.14419104,0.066393845,0.09451695,0.10016518,0.11313667,0.046935678,0.046224397,-0.083410725,0.08994602,0.06642066
0.027739793,-0.10864487,0.4336601,0.6562012,0.5337541,0.2234511,0.17821082,0.49796557,0.47479695,0.79352635,0.23265159,0.3054496,0.30526137,0.6870121,0.67101103,0.6632994,0.06785268,-0.022377832,0.1287337,0.054762483,0.0912431,0.09376389,0.11426246,0.054195408,0.04910404,-0.08089985,0.08909076,0.07665768
-0.03208665,-0.113868944,0.35799104,0.6958259,0.47343683,0.17494605,0.27476496,0.43214905,0.47763565,0.70667756,0.20505202,0.21438435,0.2261363,0.71477485,0.7923862,0.7008503,0.047729854,-0.033962786,0.13388945,0.055998284,0.06569459,0.08701071,0.13315406,0.08271551,0.03694169,-0.12482487,0.111858234,0.101195335
0.008119683,-0.024631564,0.12185818,0.72353727,0.46818718,0.14268748,0.7785756,0.44818628,0.48836184,0.6287975,0.41570717,-0.15599212,0.28811175,1.0366471,0.967068,0.7424855,0.12395401,0.18575025,0.3896826,0.20282798,0.2248444,0.30565572,0.4613346,0.43775803,0.107202664,0.027139857,0.3726574,0.13541509
-0.01588055,0.021611392,0.017149042,0.7872825,0.4858653,0.084311746,0.9828048,0.49472433,0.42886496,0.64948744,0.50194126,-0.3970315,0.30233395,1.1769077,0.9884423,0.77034944,0.08086458,0.29484499,0.45906308,0.22854044,0.2538863,0.35959405,0.56045336,0.60474735,0.16993044,0.056677192,0.54242575,0.12533133
0.16515078,-0.05292116,0.5476978,0.69168,0.6862214,0.35513505,0.19767942,0.43275827,0.55990213,0.7755221,0.31222102,0.4663979,0.41997397,0.78701043,0.73723143,0.71829176,0.1657963,0.02451019,0.24776363,0.13168918,0.21717694,0.15028082,0.12772965,0.09492749,0.056744967,-0.0075463597,0.16315976,0.094641805
0.58264923,0.13705009,0.73268086,0.8278725,1.042413,0.5571126,0.7056798,0.10975351,0.73322904,0.5049626,0.72909814,0.87238276,0.8153572,1.3881094,1.2834423,0.9414148,0.49021694,0.34534428,0.8018367,0.5929451,0.70862734,0.5875919,0.47639185,0.5093865,0.13474709,0.39318794,0.70433444,0.29757833
0.029215652,-0.12293221,0.50834674,0.7233806,0.57250494,0.2254159,0.14435782,0.5071154,0.5060108,0.89956164,0.24419671,0.38245013,0.30310452,0.7239214,0.70864147,0.7108364,0.053812664,-0.023456773,0.13730672,0.06032299,0.0646366,0.062480673,0.110681064,0.03912639,0.023439758,-0.11046958,0.080938414,0.07340085
0.0847131,-0.12499322,0.49756622,0.688594,0.6180237,0.3435164,0.20780317,0.52946556,0.5691081,0.85900176,0.23810819,0.290114,0.37253815,0.7663503,0.78004307,0.7109584,0.1140165,-0.019647425,0.20470776,0.13563505,0.16516832,0.15730509,0.12787898,0.04195129,0.054276157,-0.08925328,0.07161109,0.11019182
0.08024331,-0.10138317,0.3872137,0.64171314,0.5596271,0.27869412,0.3695864,0.44218135,0.52533036,0.69376,0.26751846,0.25633797,0.32830065,0.8087354,0.7740146,0.6784815,0.1394062,0.037112534,0.22507653,0.1471517,0.18386638,0.24347705,0.1895658,0.1698833,0.06513837,-0.063526355,0.15817872,0.08895014
0.07594446,-0.10282262,0.52536905,0.69910985,0.61871743,0.29879078,0.11944817,0.5180146,0.53573674,0.8711784,0.24401054,0.4061514,0.34654838,0.70760995,0.6968807,0.7001159,0.0988016,-0.022376774,0.14035031,0.06234146,0.11716531,0.083507806,0.07994995,0.025055956,0.04732876,-0.089097284,0.07997349,0.08486152
0.5710929,0.09599112,0.738145,0.83880967,1.0551393,0.506009,0.8364238,0.10542486,0.88145465,0.5600629,0.7225319,0.7651282,0.7691044,1.5316579,1.498522,0.9634185,0.47112724,0.2925865,0.9072869,0.6887591,0.71699965,0.64705753,0.5327004,0.5153802,0.14783996,0.32368636,0.62158924,0.32773504
0.15426037,-0.052243743,0.51768076,0.657757,0.65373677,0.31798273,0.21485706,0.40252602,0.53133965,0.7288467,0.29544938,0.44020268,0.38734657,0.7835108,0.7593209,0.69581103,0.1646832,0.027699783,0.25032952,0.15369666,0.21540217,0.16005251,0.1281136,0.10866623,0.071867704,-0.010719426,0.16935244,0.10060406
0.07748212,-0.12578605,0.54474115,0.72794944,0.62860817,0.34164757,0.15444736,0.53153026,0.5881547,0.88143575,0.2249729,0.3824236,0.34911537,0.7526462,0.7990126,0.7346463,0.10407118,-0.041934043,0.17231461,0.10214035,0.14886123,0.11453467,0.075809225,0.0047498103,0.052766122,-0.123846546,0.05001928,0.11317229
0.04978747,-0.10147275,0.5035952,0.69449496,0.5832565,0.26085997,0.11048548,0.51888454,0.507994,0.86123115,0.23714799,0.39228714,0.32112116,0.6802513,0.68011445,0.68304276,0.083334915,-0.02878143,0.11204945,0.04152932,0.08605039,0.064979404,0.073399246,0.025273528,0.04982717,-0.09631771,0.075294934,0.08071649
0.043196864,-0.101900905,0.5136853,0.7188147,0.58911777,0.28702998,0.18074293,0.47776073,0.5838958,0.82028097,0.21740684,0.357553,0.2877927,0.7297133,0.8172513,0.7206278,0.08317419,-0.043650918,0.16421647,0.071290255,0.1123205,0.092544645,0.07508804,0.035841197,0.03721915,-0.13070992,0.06312339,0.11240888
0.08858995,-0.12223381,0.5832284,0.77307034,0.6658536,0.39445597,0.17369293,0.5453858,0.64808524,0.8971839,0.2355026,0.38708124,0.37542695,0.78740454,0.8664427,0.78421146,0.12805088,-0.030330623,0.19303907,0.12352976,0.17304994,0.13028517,0.076344475,0.014206779,0.062110458,-0.13020416,0.051041678,0.14846827
0.05868528,-0.09856437,0.5186007,0.7009386,0.60939664,0.28347683,0.1111851,0.5216764,0.51911294,0.87388194,0.24272314,0.40860316,0.33692867,0.6983454,0.6853371,0.6944951,0.09056201,-0.018723482,0.1255337,0.043894082,0.09641771,0.06578088,0.07781216,0.03127596,0.04515506,-0.09023903,0.08553789,0.078164496
0.18567838,-0.037357934,0.5840046,0.70521563,0.7165925,0.42795593,0.2499253,0.4250371,0.63777494,0.7574907,0.31658265,0.48840576,0.46586245,0.83477765,0.79162973,0.75304013,0.20441082,0.05674287,0.27868697,0.16221602,0.2431711,0.20036969,0.14155948,0.13630144,0.05501991,-0.0112645775,0.17987841,0.10199891
0.047953106,-0.11058767,0.48112863,0.6682549,0.5736651,0.2694873,0.124458775,0.49757278,0.50683707,0.8263315,0.23055243,0.35811433,0.3211667,0.6829553,0.67759794,0.6791188,0.09999677,-0.025663408,0.12779512,0.060144816,0.09584428,0.07631104,0.076655105,0.026730798,0.048936125,-0.09042193,0.077848084,0.093159296
0.001035179,-0.027723525,0.13924202,0.6478168,0.45066395,0.13042764,0.6258106,0.44591296,0.40919155,0.6185481,0.33340946,-0.13038671,0.27570516,0.89757967,0.80351275,0.67001355,0.07510401,0.1548956,0.31283665,0.1594481,0.17414728,0.2509613,0.35909843,0.35229808,0.10377349,0.00978864,0.31393763,0.096499115
0.18172562,-0.094927564,0.64686316,0.7745121,0.7483968,0.4834017,0.24639036,0.51933855,0.7001374,0.8969347,0.28543136,0.430692,0.46544158,0.88952684,0.94311064,0.8001297,0.21291389,0.018246174,0.283088,0.19544473,0.26672578,0.21270275,0.13027109,0.07592815,0.09169482,-0.090331845,0.105494045,0.14577538
-0.022371832,-0.067914054,0.16833003,0.6680241,0.4499334,0.092011295,0.5854269,0.4447533,0.42884737,0.65727705,0.29437882,-0.034976773,0.25372657,0.89293015,0.82463336,0.7119707,0.07141229,0.09410002,0.28363013,0.14074811,0.13354015,0.23658124,0.33699816,0.3024211,0.097987205,-0.029730618,0.2744263,0.102203
0.10016213,-0.08274064,0.55482656,0.71190554,0.66027266,0.33276647,0.12666208,0.51636153,0.5401409,0.88244957,0.2695266,0.42888027,0.3760996,0.731005,0.6830591,0.7113231,0.10681103,0.008905358,0.16093665,0.063834354,0.13664299,0.08080239,0.09601228,0.04304942,0.045169946,-0.060882714,0.108908854,0.07554633
0.55284953,0.08242141,0.7173938,0.823384,1.0359352,0.56821364,0.70840055,0.17955558,0.8038522,0.55828804,0.6944004,0.7672703,0.7948119,1.384077,1.3527818,0.92577374,0.47824863,0.27958238,0.8179882,0.6146643,0.6930849,0.5603731,0.47408223,0.4639507,0.13680191,0.3260954,0.5752702,0.27563316
0.088184394,-0.08707583,0.51351583,0.6759857,0.6172352,0.29570118,0.13213988,0.49114078,0.5305157,0.83133113,0.25334835,0.39551932,0.3482877,0.7084141,0.70494294,0.6846191,0.11357523,-0.020306235,0.160797,0.08034016,0.13055496,0.09418473,0.0896939,0.04664739,0.05225063,-0.07317561,0.09092187,0.084985115
