rely,data,cplx,turn,acap,aexp,pcap,lexp,modp,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_turn,MI_loc_pcap,actual
0.07272357,-0.15650153,-0.16395472,0.26610297,0.5669485,0.075756215,0.8554963,-0.09167827,0.6343932,-0.4241252,0.40870792,0.013093248,0.1265176,0.22568922,0.39516464,-0.022019036,0.06826873,-0.036025506,0.0931775
0.01690577,-0.059036504,-0.40741402,0.32523462,0.82926095,0.009468198,1.2645396,-0.268805,0.8375286,-0.6170683,0.6277801,0.06975745,0.2339239,0.32975957,0.599871,0.034463625,0.24100383,0.02826192,0.14909147
0.04642021,-0.26591823,-0.26855797,0.30616522,0.68302274,0.0638046,1.0337522,-0.13735431,0.7402395,-0.56359136,0.5271931,0.0065257736,0.16654018,0.28682977,0.5449491,-0.041709047,0.110107005,-0.09741475,0.13622843
0.37007946,-0.20117447,0.23571211,0.35642874,0.3175417,0.18285619,0.4522987,0.13237324,0.50690967,-0.1922772,0.24482758,-0.016989646,0.03366846,0.14860778,0.28019282,-0.12271658,-0.124391645,-0.15234353,0.045687284
0.3552958,-0.24359292,0.16870584,0.33420473,0.4255696,0.1669234,0.5874823,0.0402282,0.6305373,-0.23728204,0.29875198,-0.023862192,0.0537126,0.17948842,0.35298234,-0.12484775,-0.086864755,-0.15253183,0.045224357
0.34419173,-0.24095193,0.18438084,0.33985043,0.2788924,0.19061056,0.42616445,0.22002691,0.44471174,-0.22905312,0.2667705,-0.046181403,0.031416997,0.15024896,0.31317925,-0.14084028,-0.09886778,-0.1669736,0.058821816
0.2705232,-0.30821672,0.1116111,0.33417985,0.37338537,0.17753077,0.5023955,0.15532073,0.5120986,-0.30812702,0.3033429,-0.03290382,0.029912522,0.169311,0.35883358,-0.13943785,-0.101838395,-0.1722791,0.04545896
0.06611449,-0.17097816,-0.25168508,0.28789073,0.7445702,0.04923379,1.0904092,-0.2126669,0.74291515,-0.5409755,0.54860383,0.04653776,0.18426976,0.28825092,0.51685804,0.019080704,0.14686902,-0.015743632,0.12542604
0.08097872,-0.16487694,-0.14251186,0.26206887,0.56178796,0.073505886,0.8424215,-0.10829645,0.61794466,-0.40398315,0.39533463,0.013797869,0.12623441,0.2254592,0.38071853,-0.021670219,0.07094216,-0.02343116,0.09298962
0.22930297,-0.21929714,0.085671306,0.30896813,0.4194774,0.15537101,0.6031005,0.0161912,0.55990386,-0.25948042,0.29008126,-0.00994586,0.04936509,0.17730725,0.3160276,-0.077725634,-0.049973577,-0.10919373,0.05524918
0.4428699,-0.19211549,0.15586405,0.37629896,0.2564032,0.20407015,0.45490998,0.24014187,0.41775656,-0.254269,0.29767916,-0.012780746,0.022806635,0.18926392,0.3298361,-0.10573296,-0.0937893,-0.17468733,0.056147236
0.34852272,-0.18090686,0.24836522,0.34356254,0.3002321,0.2029073,0.4316284,0.15737084,0.4800619,-0.15180048,0.20254448,-0.01482535,0.019112619,0.13221473,0.22703888,-0.11962773,-0.098770335,-0.13471366,0.043123756
0.5754264,-0.31925955,0.03133694,0.47727698,0.4234296,0.1934818,0.6946504,0.26962733,0.6057521,-0.49549425,0.50548786,-0.020495573,0.023363745,0.2808085,0.54531974,-0.18906452,-0.11672822,-0.29246023,0.082130566
-0.07638113,0.37232515,-0.77245414,0.4378451,1.286648,-0.05060952,1.9816273,-0.5312404,1.1672317,-0.9277733,1.014754,0.23216173,0.513997,0.5408332,0.8903043,0.1635968,0.5926268,0.16686438,0.28846163
0.31698224,-0.18125913,0.228071,0.32142627,0.3267074,0.18583226,0.45710647,0.11261984,0.50508857,-0.1613129,0.21102782,-0.01617943,0.032899253,0.13627505,0.23551452,-0.11224866,-0.09237468,-0.1186443,0.048315573
0.3315785,-0.1613932,0.22926095,0.33558786,0.29176584,0.21138653,0.41266203,0.19303778,0.43861365,-0.16257533,0.19158374,-0.021755053,0.004291743,0.12268491,0.21109694,-0.106167085,-0.09849628,-0.13045996,0.032002944
0.38649648,-0.32860467,0.17273524,0.37580878,0.33517367,0.17489976,0.4429317,0.23488474,0.5133515,-0.30824766,0.3196449,-0.049144372,0.028899977,0.18120384,0.38600865,-0.16716155,-0.15155728,-0.21547306,0.06465337
0.3360052,-0.17593324,0.19956936,0.3012627,0.27771407,0.18296354,0.41604418,0.14954117,0.42610973,-0.16829526,0.22209771,-0.016389789,0.031392887,0.13338606,0.24038264,-0.09352764,-0.09783046,-0.11962572,0.049493466
0.051620416,-0.096471615,-0.26971465,0.29411376,0.7189446,0.045771223,1.0775397,-0.19790593,0.72918975,-0.5239067,0.5234063,0.06240508,0.18554045,0.2845736,0.5088847,0.025765574,0.16844606,-0.0021966863,0.13984612
0.35753682,-0.24855891,0.20537883,0.34915724,0.32405066,0.18118359,0.44903588,0.16644195,0.48658574,-0.22175322,0.2450156,-0.027147988,0.015597317,0.13339956,0.284821,-0.1396519,-0.11917329,-0.15834378,0.036037367
0.28881276,-0.20352957,0.17811221,0.32439664,0.3039595,0.1951145,0.42605382,0.15587735,0.45325345,-0.19249538,0.21815152,-0.027241902,0.014068497,0.12787016,0.25419956,-0.10055224,-0.10083969,-0.12791301,0.03666831
0.39450797,-0.25420317,0.13807946,0.365229,0.32495338,0.16784912,0.5244373,0.14006904,0.4913996,-0.2932906,0.3068639,-0.01616632,0.022492321,0.17193332,0.3393048,-0.118601196,-0.13178961,-0.18065225,0.048089404
0.6958704,-0.19384438,0.2038097,0.38162327,0.31791097,0.18746528,0.5214021,0.36502242,0.51408607,-0.42473468,0.44252905,0.016798822,0.07566595,0.30774656,0.49747455,-0.14945075,-0.0735028,-0.19893113,0.15023883
0.26623863,-0.12790576,0.115847036,0.30240595,0.33842966,0.17104235,0.5391181,0.11642967,0.48977703,-0.19029026,0.25464475,-0.031850114,0.0359668,0.14646493,0.25805187,-0.07399153,-0.049713038,-0.09879555,0.037930306
0.49113616,-0.27563003,0.25975376,0.38078666,0.37610015,0.1949912,0.5238321,0.11793876,0.6116645,-0.20892575,0.2930179,-0.026908351,0.04494585,0.18560396,0.3616692,-0.1607949,-0.13491514,-0.19975601,0.040945616
0.31858367,-0.25462148,0.08756858,0.35202676,0.3698827,0.16163024,0.574776,0.12370467,0.5231554,-0.33322608,0.32096896,-0.020367118,0.032014318,0.17671795,0.37069938,-0.11823876,-0.10897547,-0.1704381,0.051797386
0.1852551,-0.19740382,0.041485265,0.28746533,0.39390555,0.13681722,0.5886245,0.07018905,0.51665443,-0.2865641,0.28776693,-0.027335996,0.05055985,0.15869573,0.3076564,-0.0918445,-0.044168748,-0.0957284,0.056364637
0.3303082,-0.20559287,0.17240328,0.33558255,0.28871673,0.19085157,0.43162644,0.17367071,0.45891684,-0.19554207,0.24519427,-0.03942173,0.006327862,0.13666123,0.27447766,-0.093063764,-0.11868934,-0.14925541,0.030121293
0.55382687,-0.32098627,-0.054388866,0.51400506,0.39400437,0.1651806,0.6744668,0.32875052,0.57150835,-0.57409227,0.5099154,-0.015168646,0.0054270662,0.2804186,0.5847904,-0.19215447,-0.1648213,-0.3224002,0.095129415
0.38134855,-0.19892138,0.27701116,0.3283184,0.3006455,0.2021496,0.4117216,0.18917012,0.487516,-0.15161535,0.22365293,-0.033105485,0.018589232,0.14739516,0.2572314,-0.14733003,-0.09382893,-0.138112,0.047286298
0.16081077,0.038031593,-0.13000776,0.32843554,0.52337587,0.08679351,0.8318676,-0.040610515,0.60506666,-0.36321947,0.41791853,0.032497756,0.14820616,0.23593202,0.38972396,-0.021185847,0.09374297,-0.012951162,0.10834138
0.33366787,-0.26649168,0.11526477,0.37033314,0.3339946,0.14890027,0.48754966,0.20665798,0.4897871,-0.3395961,0.30133778,-0.02852047,0.013507064,0.17340033,0.3783122,-0.15182424,-0.13582513,-0.19796924,0.04409961
0.4481022,-0.19967127,0.091576815,0.437311,0.3220985,0.16778365,0.49381077,0.29029804,0.47986007,-0.36685693,0.34141007,-0.00563946,0.0063716043,0.211456,0.39321485,-0.14147253,-0.13439819,-0.23234992,0.070776135
0.30851728,-0.23139057,0.11446962,0.33839154,0.3700128,0.181115,0.5642056,0.14141645,0.48532897,-0.29073814,0.28284296,-0.023596948,0.024980461,0.16974618,0.30299598,-0.117342845,-0.06346473,-0.15446962,0.043444183
0.4975285,-0.29541272,0.09798354,0.43182522,0.38008115,0.2149554,0.6625244,0.2221545,0.56305474,-0.3366077,0.43455738,-0.03791441,0.023339072,0.22322808,0.45009932,-0.13560249,-0.093514025,-0.23054023,0.07424988
0.39247456,-0.22261062,0.036843367,0.4543118,0.36036688,0.13794488,0.54147094,0.28624073,0.52606213,-0.43077335,0.37840357,-0.022536946,0.019151174,0.23798953,0.45981893,-0.17199256,-0.12468888,-0.25556973,0.07278669
0.31300598,-0.17779133,0.21369961,0.3191319,0.29138675,0.18248616,0.4281711,0.13246648,0.4748904,-0.16126274,0.20559631,-0.014294853,0.028998135,0.12319723,0.23596686,-0.102737054,-0.088437326,-0.109960094,0.05545659
0.12284082,-0.18569177,-0.10929696,0.28079343,0.6029972,0.07603928,0.86399734,-0.12438326,0.6596908,-0.4335826,0.4234232,0.028075892,0.124992475,0.23000325,0.42896897,-0.02560514,0.052328024,-0.049132872,0.09663218
0.33233577,-0.25442168,0.22143231,0.33560053,0.357036,0.19544181,0.49625742,0.09225112,0.54910403,-0.18900879,0.25235423,-0.03223206,0.035979606,0.15198402,0.2919211,-0.13868745,-0.082417235,-0.15187466,0.03654703
0.57941353,-0.23065588,0.27512336,0.31116974,0.307653,0.19452381,0.4898457,0.21789202,0.4991712,-0.28418028,0.33700433,-0.008105952,0.05700688,0.22096124,0.39327502,-0.11996364,-0.09702638,-0.1778307,0.08182675
0.120492145,-0.22063261,0.027181916,0.27504855,0.41479135,0.15001903,0.5996908,0.032772813,0.51681125,-0.2750669,0.25674456,-0.0042679664,0.053245276,0.15865867,0.27502528,-0.066590846,-0.015990624,-0.07747862,0.062902704
0.10713086,-0.22103539,-0.05291894,0.26614514,0.48756084,0.11446801,0.7241591,-0.033814073,0.56747824,-0.33564413,0.33827305,0.004365392,0.08275187,0.19477186,0.33658165,-0.05395316,0.019894153,-0.06596242,0.07328512
0.7719694,-0.1478922,0.2677498,0.37711364,0.26001608,0.2638474,0.45954454,0.4573963,0.47157937,-0.33424792,0.47543663,0.031789336,0.11073874,0.27225175,0.5399986,-0.13228723,-0.06690775,-0.21302588,0.2122705
0.62632954,-0.17847487,0.29917222,0.38599175,0.3196284,0.22716147,0.38573873,0.38202244,0.50260544,-0.27254194,0.40956378,-0.001968868,0.072975785,0.21188322,0.43514213,-0.14925376,-0.092507556,-0.206908,0.16483165
0.38331395,-0.25675187,0.12923001,0.35354763,0.2885104,0.17317799,0.46150064,0.21036464,0.4479912,-0.28105476,0.30034053,-0.02296765,0.013354665,0.17674585,0.34304252,-0.103899606,-0.13081574,-0.18005657,0.048263263
0.32297644,-0.13197953,0.021596871,0.38787723,0.5308335,0.09066582,0.7904281,-0.008789234,0.6879693,-0.3994721,0.4579521,-0.0029366352,0.09922083,0.23814076,0.4960882,-0.08144939,-0.04179358,-0.1375851,0.09452382
0.39513794,-0.26870516,0.08019655,0.36561704,0.3083791,0.15675583,0.5341308,0.17910625,0.45519763,-0.3628138,0.33929718,-0.012019591,0.018610744,0.1936727,0.37250525,-0.1200322,-0.13424456,-0.1923118,0.049702693
0.32796115,-0.23302275,0.120608486,0.34770417,0.37743023,0.1614073,0.5732237,0.09992358,0.53646016,-0.2943902,0.30012175,-0.012071682,0.029792743,0.17824581,0.33892724,-0.11897569,-0.09607133,-0.15562151,0.04469419
0.3392983,-0.24756464,0.12716012,0.37374365,0.28496343,0.17899103,0.4272483,0.21373582,0.4329946,-0.29209563,0.2977784,-0.016744504,0.008721592,0.18168904,0.35277247,-0.11941713,-0.11738716,-0.18801388,0.04514547
0.37009168,-0.26001775,0.2259258,0.332483,0.2887247,0.21550469,0.38995665,0.25379264,0.45556486,-0.18676148,0.26326022,-0.046766818,0.008531218,0.13644722,0.30530113,-0.16361184,-0.10541618,-0.1834442,0.06270212
0.43491873,-0.25789842,0.13777788,0.39932603,0.38612252,0.15122072,0.58558345,0.14556625,0.5664371,-0.3478211,0.3508904,-0.012718232,0.03814613,0.19452128,0.3958384,-0.1611327,-0.13157657,-0.20842762,0.043392662
0.4946522,-0.25131768,0.19097202,0.35803232,0.33048442,0.15727425,0.50782794,0.14784092,0.49521846,-0.28454024,0.3110076,-0.023198674,0.0415347,0.22326516,0.3725356,-0.117760696,-0.13676581,-0.19550799,0.04946128
0.3477512,-0.23937082,0.1237824,0.32809922,0.39442143,0.15237278,0.60790247,0.061920896,0.5841835,-0.28828257,0.31473503,-0.014757911,0.04402893,0.17628644,0.37028193,-0.10522426,-0.09790771,-0.15953442,0.043944422
0.3403314,-0.16651097,0.27188945,0.34425336,0.30032587,0.21166523,0.4115526,0.15430954,0.4954738,-0.11598236,0.1970669,-0.022375176,0.025436448,0.122436866,0.2067578,-0.111799434,-0.09130967,-0.12352416,0.03973156
0.36042517,-0.2052359,0.16969177,0.37284815,0.32722223,0.20199415,0.49223495,0.17860171,0.4710744,-0.23693669,0.2719257,-0.021217218,0.022449067,0.15846378,0.29189792,-0.11478538,-0.1022743,-0.17050233,0.042081032
0.14913924,-0.24460587,-0.0037240535,0.28652996,0.5195426,0.119262844,0.7201428,-0.045554258,0.61538905,-0.34922752,0.3364846,-0.0011953786,0.0801212,0.1936839,0.35993755,-0.07476293,0.0003755279,-0.08442029,0.07601358
0.35679734,-0.24792212,0.13116409,0.35647666,0.31211957,0.18042217,0.4894097,0.19296846,0.45189077,-0.29035014,0.28616887,-0.02485353,0.015600452,0.16022532,0.32848248,-0.119201474,-0.1109868,-0.1766187,0.045327988
0.53880924,-0.116358005,0.2528779,0.39262038,0.29595572,0.19874844,0.4277261,0.29065105,0.50937,-0.257051,0.3595976,0.005256137,0.058878638,0.19279231,0.40692377,-0.088075556,-0.11223319,-0.20421413,0.1191151
0.034136623,-0.27683592,-0.18596075,0.26849526,0.6004153,0.09119423,0.89849836,-0.100285165,0.6604321,-0.4767951,0.4221928,0.017954387,0.12333065,0.24027279,0.44200385,-0.046532936,0.06430434,-0.06727508,0.09986332
0.39034373,-0.19918129,0.28542757,0.32120228,0.2822474,0.18909663,0.39079756,0.18170175,0.4779548,-0.1495256,0.2046517,-0.018431535,0.019543188,0.13056831,0.2443952,-0.13863483,-0.10908413,-0.14559156,0.04987112
0.4022009,-0.23966044,0.19440642,0.35403776,0.34676898,0.17071,0.53170943,0.12999797,0.54984295,-0.2635866,0.28701764,-0.009448174,0.040936552,0.16867791,0.33417138,-0.15204103,-0.124836266,-0.16837828,0.046730872
0.39961407,-0.15087539,0.19073927,0.36657584,0.24354874,0.19795698,0.38480783,0.24385151,0.40798837,-0.20726737,0.25092247,-0.006328361,0.01814097,0.16894601,0.28408065,-0.09790325,-0.09579708,-0.15628357,0.04616179
0.07673574,-0.16123417,-0.16912027,0.2599183,0.59461576,0.07280671,0.8932358,-0.12380684,0.6326337,-0.4433345,0.41719177,0.028653357,0.12849666,0.22903974,0.40407646,-0.010704126,0.09352636,-0.015841398,0.09357086
0.12171162,-0.15574843,-0.002002284,0.26102257,0.43031782,0.1276665,0.63198894,0.0014533326,0.52044785,-0.27515444,0.26944682,0.010750377,0.07214406,0.16873574,0.27570796,-0.043124873,0.020767264,-0.04097266,0.068993956
0.38452733,-0.19998181,0.25651497,0.3355079,0.29862007,0.18407106,0.43246353,0.15665743,0.5046104,-0.14893389,0.22588491,-0.034824148,0.02354079,0.13850032,0.25443962,-0.12236145,-0.10753697,-0.14065208,0.04571041
0.5227504,-0.3537129,-0.0077804625,0.44904345,0.36521274,0.19062376,0.6427748,0.33155712,0.5244505,-0.49813932,0.46541554,-0.023227492,0.011414228,0.30262452,0.5513246,-0.15128265,-0.14011933,-0.2699526,0.10265121
0.05250916,-0.1063312,-0.19914545,0.2652626,0.62700725,0.06927295,0.94386005,-0.14111257,0.66700613,-0.45366508,0.44819397,0.036896,0.1620647,0.24602176,0.40690118,0.010115702,0.12332079,0.0024449788,0.10320535
0.34562677,-0.17694736,0.19820532,0.36547744,0.28898355,0.20557857,0.4311275,0.18004692,0.4779541,-0.17020975,0.2590025,-0.030888522,0.02112256,0.12941325,0.26605788,-0.09126977,-0.09724386,-0.14724827,0.042771544
0.36341953,-0.22841656,0.18832594,0.33768535,0.37710178,0.1763111,0.53215045,0.0669189,0.5585588,-0.22321755,0.2758667,-0.02199495,0.035440005,0.176826,0.32699737,-0.11792991,-0.103599325,-0.15942529,0.04536965
0.57587194,-0.11882823,-0.242242,0.7128602,0.569019,0.09493502,0.90473735,0.3336003,0.79277176,-0.7539435,0.6820074,0.026573967,0.072935976,0.42231965,0.7704304,-0.1934277,-0.09974994,-0.37562504,0.16506816
0.24534026,-0.31861013,0.0037775189,0.34956527,0.4329347,0.18091753,0.6801601,0.092576064,0.5456246,-0.35959628,0.3828619,-0.023719335,0.047377855,0.19905901,0.43013036,-0.088617235,-0.047899533,-0.16893148,0.07049747
0.5105791,-0.12715563,0.33288652,0.3054019,0.25765166,0.21195506,0.2975977,0.32192954,0.4283533,-0.19022487,0.26959917,-0.0065801237,0.04384263,0.14496595,0.30281594,-0.12725651,-0.090205446,-0.15586971,0.113772124
0.30567485,-0.17163569,0.13853972,0.32076007,0.34127823,0.16733448,0.5305665,0.14557327,0.48464155,-0.25531352,0.2434401,-0.014682965,0.025669856,0.15219784,0.27508923,-0.11432997,-0.0816025,-0.13377418,0.038384784
0.35817292,-0.1927287,-0.056160882,0.46431005,0.45183802,0.109009646,0.7358489,0.14527953,0.60808,-0.47203407,0.44756657,-0.009703245,0.058823742,0.2522473,0.50764585,-0.1381438,-0.0946347,-0.22076975,0.07767773
0.5472523,-0.3303904,0.05947221,0.40254402,0.35007182,0.18370497,0.64605695,0.27974907,0.50970507,-0.4602769,0.44361874,-0.012712339,0.031965427,0.27202535,0.4902326,-0.16368252,-0.12285365,-0.23576303,0.07812144
0.05239138,-0.20486021,-0.2444693,0.29189825,0.7139252,0.07852562,1.0437502,-0.18535611,0.71672195,-0.5265663,0.5009201,0.049521126,0.16468488,0.27847284,0.49562472,0.018276757,0.13316897,-0.035493713,0.12669209
0.10354731,-0.0391226,-0.20792608,0.3204766,0.6551745,0.0648028,0.9920209,-0.15140241,0.7016564,-0.47293958,0.5026421,0.056288265,0.17264833,0.26865095,0.4771923,0.016267117,0.13695428,-0.0134216845,0.12964799
0.07969065,-0.20269406,-0.12526609,0.27698946,0.5731596,0.10164361,0.81932145,-0.09682705,0.61892134,-0.40189624,0.3808333,0.026075944,0.10336069,0.2200109,0.39371213,-0.019357506,0.06135292,-0.04841963,0.10232665
0.19335781,-0.22417784,-0.038443506,0.3426237,0.4773369,0.12438755,0.70910525,0.043779563,0.5894777,-0.3806895,0.38312358,-0.024693301,0.065392695,0.20538147,0.43135202,-0.09360675,-0.040801294,-0.12271932,0.07410447
0.14886054,0.2608458,-0.3758217,0.48091817,0.7552981,0.06505741,1.2326182,-0.1326361,0.8035987,-0.5434005,0.6620205,0.11529641,0.24111238,0.37735495,0.62574977,0.02028208,0.22856744,-0.002551604,0.19350082
0.18126015,-0.1832206,0.029358096,0.2909174,0.45666337,0.12535657,0.67257786,0.005114585,0.5766708,-0.3052071,0.31181073,-0.0034865085,0.06879117,0.18551794,0.3201715,-0.078277685,-0.011891108,-0.077536404,0.06977558
0.13222314,-0.27298155,-0.038107887,0.28762907,0.46104395,0.13431723,0.70501196,0.016956963,0.5574995,-0.35802636,0.3405514,-0.022066323,0.06734265,0.18725766,0.3737916,-0.0853553,-0.0050854236,-0.10970044,0.06853138
0.24788061,-0.14815992,0.16756283,0.30438715,0.33651716,0.17955758,0.49121493,0.11096694,0.48648995,-0.1787596,0.21876453,-0.020224603,0.042972744,0.13944426,0.22610646,-0.083134614,-0.06516524,-0.091607586,0.05390587
0.31086838,-0.24969664,0.15523225,0.3525039,0.31873164,0.18730676,0.44297618,0.17725931,0.47084606,-0.2433787,0.2619584,-0.037739016,0.0126355775,0.13624144,0.30941182,-0.12790154,-0.11251256,-0.15518373,0.03762834
0.3766112,-0.15724644,0.19264063,0.3099792,0.25930566,0.19548592,0.39313436,0.25015503,0.3915602,-0.21162137,0.22608571,-0.004096845,0.018399207,0.153921,0.2649445,-0.10467449,-0.07248966,-0.13227783,0.04893296
0.31236488,-0.3269141,0.11251489,0.3554955,0.3460468,0.18798302,0.49913043,0.19513774,0.48604113,-0.29783854,0.32556954,-0.053258978,0.037876025,0.17772415,0.37599373,-0.1465001,-0.09450613,-0.17753659,0.054559525
0.38341537,-0.22615585,0.21362975,0.34624177,0.3258124,0.18744183,0.48607695,0.17121911,0.4987536,-0.22373237,0.2470745,-0.022749534,0.024508627,0.15229826,0.28633687,-0.14942394,-0.101217195,-0.15660876,0.039391484
0.3016441,-0.21093684,0.21408069,0.30015016,0.28057787,0.18923399,0.39341307,0.17972642,0.44730818,-0.17485198,0.20810795,-0.030005293,0.027706271,0.13551244,0.23937145,-0.110388,-0.073973596,-0.12158495,0.043138977
0.3351738,-0.26121148,0.17560746,0.33997887,0.29882547,0.18026614,0.40474743,0.21290341,0.4490173,-0.24534237,0.25006038,-0.035306692,0.012883469,0.14330946,0.3011116,-0.14061958,-0.12379494,-0.16120857,0.04290614
0.16388139,-0.09069505,-0.065366805,0.30368802,0.48938245,0.12374003,0.7638189,-0.042729057,0.5971749,-0.31512308,0.3746274,0.026690142,0.096496664,0.20651,0.37473145,-0.019043269,0.0372337,-0.057618048,0.07460648
0.021989346,-0.1408931,-0.33837306,0.2717873,0.8218677,0.009449035,1.2253925,-0.26245397,0.7878277,-0.6465305,0.60305613,0.07396089,0.21632376,0.31366694,0.5737363,0.04885478,0.20366877,0.017770227,0.14326483
0.23785928,-0.12914297,0.010822773,0.33496553,0.38673526,0.14863393,0.63805664,0.079559386,0.55350643,-0.2806162,0.3289706,-0.017116224,0.053834528,0.17623028,0.350521,-0.06890493,-0.037810676,-0.10811743,0.052090246
0.31822947,-0.16668078,0.2590745,0.32805204,0.27194667,0.2112386,0.33984637,0.21782708,0.4299956,-0.1263209,0.15268742,-0.028906131,-0.00047452562,0.105651975,0.1860962,-0.115913644,-0.10368718,-0.11813523,0.03286383
0.36406547,-0.24702904,0.23508161,0.32072228,0.2892126,0.18880868,0.39065337,0.21280226,0.4617402,-0.20274748,0.22991793,-0.029609432,0.017165374,0.14015189,0.27588606,-0.15224797,-0.116477475,-0.14786732,0.052621584
0.2481688,-0.26814094,0.10478781,0.31734228,0.3743475,0.15482107,0.52697855,0.10176479,0.51809907,-0.28190175,0.27664906,-0.028833697,0.034512267,0.14949006,0.32715008,-0.12659322,-0.0874848,-0.140293,0.050137173
0.3645042,-0.3239044,0.10489774,0.38078392,0.35602853,0.1848711,0.55911297,0.16989465,0.49539,-0.31323177,0.34858707,-0.04452108,0.03411746,0.17405976,0.3880643,-0.13631053,-0.097324155,-0.19100623,0.04629833
0.39278346,-0.20082638,0.28131175,0.33724582,0.2983919,0.19874185,0.41006076,0.18558297,0.49040443,-0.15002093,0.19843894,-0.018962795,0.015386257,0.13677967,0.24299124,-0.1434393,-0.104890645,-0.14095092,0.04862899
0.3598671,-0.31687874,0.14214517,0.36981827,0.33578026,0.18694411,0.46617502,0.23878735,0.49421453,-0.3321646,0.3366619,-0.047353625,0.026175452,0.18584998,0.4005863,-0.1718835,-0.12511297,-0.22011273,0.060043868
0.42752877,-0.29810527,0.037612587,0.46547925,0.37184513,0.1503913,0.59945613,0.22092912,0.55007786,-0.44799557,0.4280707,-0.0152078215,0.017865077,0.23906672,0.493312,-0.13271368,-0.1735295,-0.26583925,0.056246113
0.014824025,-0.1610071,-0.338027,0.28681353,0.80182105,0.036728084,1.1947911,-0.24153277,0.7972686,-0.59838,0.5907127,0.058087476,0.20941027,0.3115471,0.54587555,0.033046205,0.19979388,0.012574457,0.14163482
0.029805824,-0.11686152,-0.24383382,0.26334202,0.6733493,0.059014313,1.007733,-0.17449388,0.6937111,-0.49445128,0.48324713,0.05481486,0.18023096,0.26667446,0.4469196,0.02645276,0.15980148,0.013742864,0.11392136
0.4010245,-0.23613691,0.15555967,0.37346357,0.3245901,0.17807105,0.5001559,0.19471824,0.48527217,-0.28262594,0.29409087,-0.02036499,0.009398207,0.17083652,0.33344173,-0.14107297,-0.11409494,-0.18387337,0.038123872
0.16538134,-0.19203997,0.021147944,0.2758397,0.43677285,0.14775117,0.66239613,0.028797902,0.53087074,-0.29870915,0.29233882,-0.0074394196,0.056965575,0.17541604,0.2939964,-0.06871068,-0.016329654,-0.08424693,0.05569214
0.37237772,-0.2522716,0.2229822,0.33732077,0.27567294,0.1908772,0.34872785,0.24625999,0.4393919,-0.20166734,0.24256895,-0.047040902,0.008669771,0.1307535,0.28804755,-0.15405017,-0.13161162,-0.1845471,0.0650624
0.2680291,-0.16045368,0.16712001,0.29217178,0.3153312,0.16774872,0.46295512,0.13995367,0.46547204,-0.19393817,0.22054088,-0.02902068,0.03669429,0.13861555,0.2437683,-0.100845546,-0.07058939,-0.10339889,0.05846415
0.5202023,-0.10294772,0.20409207,0.35815108,0.22198139,0.21125911,0.3857656,0.3015713,0.39986527,-0.24386501,0.30836493,0.023505025,0.05536007,0.2001273,0.3628954,-0.07898716,-0.104868025,-0.16703464,0.10347246
0.43391392,-0.2107425,0.15428539,0.39117688,0.30932125,0.21816084,0.53366494,0.22774974,0.5016332,-0.23319954,0.36490062,-0.01295309,0.013706936,0.173857,0.36940545,-0.11577049,-0.08125299,-0.19579273,0.08349496
0.335451,-0.20330289,0.14524467,0.3560131,0.2951395,0.1614117,0.44985998,0.21044132,0.45052505,-0.24979964,0.25793606,-0.038614757,0.012840249,0.1535146,0.3000637,-0.13861223,-0.11000551,-0.16821882,0.042402867
0.34173292,-0.2341645,-0.05862297,0.44039118,0.5112382,0.11196925,0.7945742,0.07723709,0.66345274,-0.4892928,0.4679236,-0.013753062,0.05794084,0.25845793,0.5125795,-0.13940687,-0.0601159,-0.20583673,0.06692521
0.5116236,-0.3187981,0.1068916,0.40526736,0.33682635,0.18659094,0.5862997,0.26099762,0.50186676,-0.40262443,0.40021145,-0.021639066,0.031956248,0.2364335,0.45451626,-0.17108193,-0.13363235,-0.22484696,0.076126635
0.006328568,-0.14531806,-0.32590508,0.26940417,0.74389356,0.05242681,1.1150284,-0.2227788,0.7572538,-0.552845,0.54750603,0.06589633,0.18785048,0.28855336,0.5176778,0.044914804,0.1907964,-0.0003513489,0.1275218
0.34298438,-0.22508234,0.11254703,0.37947166,0.29932186,0.15585555,0.44220436,0.2318469,0.4458031,-0.31535912,0.27239513,-0.020996524,-0.001638541,0.17297012,0.345887,-0.1443762,-0.116762504,-0.19618113,0.040571984
0.34273484,-0.16895378,0.28900462,0.3349469,0.28945866,0.20490496,0.374291,0.18209147,0.4728008,-0.108993284,0.16794635,-0.022535233,0.012029197,0.108336985,0.19352414,-0.123473525,-0.09271919,-0.121712685,0.03900793
0.059396535,-0.14218588,-0.14867236,0.25803435,0.57213134,0.07592079,0.86508006,-0.10568074,0.6309173,-0.41262576,0.3956445,0.026661314,0.13206431,0.22605827,0.37021917,-0.010260634,0.0896748,-0.011329096,0.099343345
0.27936363,-0.22905457,0.029028513,0.36006695,0.4295549,0.12486894,0.6473047,0.06675953,0.56401324,-0.3574116,0.3450025,-0.013187347,0.049493417,0.19800378,0.38597625,-0.11113566,-0.06702943,-0.15468591,0.052781526
0.44828546,-0.22567737,0.21843311,0.34825835,0.34707385,0.160066,0.50528616,0.09524053,0.53127056,-0.23490036,0.28392658,-0.0194456,0.041225143,0.17254017,0.329905,-0.12002204,-0.13050263,-0.17400771,0.049063418
