size_D,duration_D,har,telonuse,t01,t04,t07,t09,t11,Generated_Var_1,Generated_Var_3,Generated_Var_5,Generated_Var_6,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_13,Generated_Var_14,Generated_Var_15,Generated_Var_16,Generated_Var_17,effort_D
-0.115671314,0.10638151,0.4871363,0.16244905,0.24884465,0.42295483,0.29134142,0.5083622,0.38373458,0.4982045,0.3827708,0.30816534,0.26427317,0.4195224,0.39105397,0.5339465,0.40925568,0.43565586,0.64803433,0.6000745,0.35656604,-0.018190429
-0.14530507,0.15657039,0.6088539,0.09257586,0.21314923,0.51107657,0.27870136,0.485398,0.3526445,0.53295773,0.37682056,0.349389,0.2851858,0.40032253,0.35334086,0.68765175,0.4631522,0.4478934,0.7790078,0.6970997,0.41770783,-0.07985434
0.053382136,0.15350303,0.5264333,0.47438532,0.42321083,0.53025305,0.3627159,0.6034366,0.6557257,0.13495006,0.52240086,0.49367002,0.5253732,0.14944075,0.12994754,0.7252313,0.5810966,0.17601942,0.3355188,0.2815297,0.13215454,0.04768957
-0.087022655,0.17630547,0.6146348,0.27020144,0.25051764,0.5579493,0.272664,0.53458524,0.46868742,0.4628982,0.4605358,0.3968816,0.34117147,0.34646416,0.28492332,0.7114508,0.52761817,0.36189047,0.67275834,0.5918803,0.33804864,-0.033971258
-0.12429645,0.23153058,0.6924886,0.02871694,0.28184244,0.55008286,0.3494269,0.5329739,0.37433076,0.59635174,0.44224036,0.42669752,0.40158767,0.36993778,0.31875926,0.79473984,0.5472401,0.45066118,0.81701255,0.7510584,0.45527282,-0.061021373
-0.10121004,0.09434801,0.42132312,0.094946116,0.2386607,0.37572667,0.2501969,0.4341048,0.3270557,0.42965287,0.33201638,0.2364012,0.25115788,0.39495122,0.35571855,0.5024419,0.36584708,0.41745788,0.61896783,0.578151,0.34239724,-0.038631354
-0.03446783,0.13199833,0.54609215,0.49042895,0.32857612,0.5296738,0.30635667,0.58769,0.6111692,0.3170584,0.49762768,0.4286177,0.40056792,0.27838007,0.25378305,0.6606935,0.54738724,0.28585804,0.52906716,0.44170922,0.21872047,0.011432108
-0.11203925,0.16347158,0.610734,0.25518033,0.2487201,0.5583911,0.28658053,0.5312117,0.45266914,0.47840968,0.44622844,0.40245068,0.33707452,0.35453525,0.31438893,0.7043965,0.510221,0.39664716,0.67253244,0.5924169,0.32774404,-0.007928655
-0.13147543,0.13786112,0.60951984,0.27033982,0.24134466,0.5668775,0.26225916,0.56598026,0.48797947,0.5603721,0.45163098,0.3602209,0.32169405,0.45349377,0.42361838,0.7029741,0.46344453,0.47752863,0.75502574,0.695566,0.39519086,-0.033309165
-0.117276706,0.09315528,0.51056623,0.3140301,0.24571726,0.48786995,0.27848786,0.5408922,0.47876835,0.45014668,0.4298385,0.35399312,0.28729063,0.41264725,0.3878817,0.5960188,0.43071243,0.3996926,0.62130606,0.5699939,0.32822558,-0.015103735
-0.13252088,0.19833153,0.67386,0.22766781,0.2712848,0.5774329,0.282471,0.59366786,0.49639177,0.6161511,0.44967625,0.37143853,0.3749338,0.44169846,0.42577702,0.75943816,0.49594954,0.5195473,0.86775625,0.813634,0.45897207,-0.05876338
-0.17127448,0.19749223,0.7326501,0.32104358,0.2399244,0.6545892,0.22949578,0.6031296,0.544865,0.6216084,0.4863162,0.3802736,0.34202304,0.5023972,0.47411472,0.8424957,0.50669366,0.5578597,0.93909085,0.85576934,0.46735606,-0.073991634
-0.105591886,0.12467738,0.5408963,0.19974865,0.23299824,0.49012443,0.29154712,0.50836754,0.39957428,0.464092,0.41196725,0.36971143,0.29629046,0.35361642,0.32459435,0.6145834,0.45909393,0.37673166,0.6307788,0.54675376,0.32661492,-0.01061805
-0.12579781,0.13396423,0.5914937,0.18208882,0.2207837,0.5225073,0.29214013,0.51268756,0.3965761,0.51679796,0.4179163,0.390805,0.31103706,0.37619796,0.3433308,0.67728686,0.49045333,0.43257862,0.7175596,0.64068764,0.36843207,-0.036853448
-0.07792952,0.06459695,0.38758063,0.08661522,0.26416722,0.3389901,0.26961285,0.46092445,0.33942014,0.39980096,0.34604025,0.24902064,0.2552597,0.3853906,0.34981835,0.49871293,0.34179986,0.3747692,0.55352867,0.5157283,0.3388857,-0.019026574
-0.095680565,0.12536462,0.57755446,0.2703098,0.25923464,0.5111381,0.32427266,0.54935604,0.4583552,0.50193983,0.45182538,0.39971855,0.3468154,0.36812794,0.34892917,0.6421313,0.5009278,0.39520553,0.65857303,0.6073477,0.32656062,-0.010076661
-0.03613859,0.10830083,0.28209448,0.06334765,0.41215998,0.2676291,0.24336363,0.45577437,0.41336787,0.04743965,0.35319197,0.17722082,0.36043477,0.25087824,0.16848335,0.61400616,0.38099283,0.34493896,0.41490594,0.40556595,0.25034645,-0.057538986
0.056723166,0.1045189,0.48690283,0.5167892,0.4282648,0.51508677,0.36946908,0.60343313,0.69101924,0.09515711,0.5247555,0.48385486,0.48547098,0.1668751,0.13746734,0.6853628,0.5692568,0.20099835,0.32514608,0.25005254,0.14258598,0.024270158
-0.19292578,0.22566414,0.708278,-0.1260772,0.24009047,0.49465272,0.30838495,0.47676063,0.303854,0.69340324,0.3481014,0.29486457,0.33561012,0.49099883,0.43400127,0.8160771,0.47781205,0.58106077,1.0132501,0.9934241,0.61412627,-0.15655689
-0.050179847,0.099532224,0.19978124,-0.1140324,0.4287379,0.11136531,0.1696189,0.42169267,0.2373019,0.06412613,0.23743494,0.043930944,0.32908875,0.3734569,0.2693118,0.53442514,0.26018,0.44717926,0.4950752,0.52334183,0.32780275,-0.084070124
0.04481397,0.07592305,0.40087527,0.39221808,0.46853036,0.41029227,0.34904382,0.61061215,0.6310318,0.005541113,0.5028886,0.39444566,0.497296,0.16586454,0.09819864,0.6980896,0.55314374,0.23173718,0.28601703,0.2367115,0.12711436,0.0013859347
0.2379669,0.52765065,0.83696866,0.41274267,0.549607,0.77078116,0.38187253,0.7640759,0.69929296,0.10721474,0.7417558,0.82684207,0.8337774,-0.015987214,-0.11106804,1.1167943,0.8497001,0.13668096,0.37587017,0.3221718,0.20089385,0.1827575
-0.12485915,0.13131246,0.5480312,0.14909184,0.26108062,0.46682262,0.28880027,0.53296477,0.39424258,0.55931324,0.39114538,0.3242604,0.27487692,0.44936833,0.4103889,0.5912237,0.43466222,0.45919004,0.7002331,0.6411533,0.38822794,-0.016911287
-0.2185838,0.24877493,0.64811033,-0.3632105,0.30984944,0.3690961,0.26515457,0.4664671,0.19483262,0.7535615,0.26668143,0.1325585,0.28152615,0.67709434,0.6117727,0.7692503,0.3511222,0.79041505,1.221165,1.2399263,0.8231282,-0.22232501
0.08790091,0.07442791,0.427594,0.49331385,0.56581897,0.42384407,0.3998779,0.6564939,0.71619475,-0.060097314,0.5358609,0.47999555,0.5883528,0.17380749,0.13051017,0.7571467,0.597201,0.24368933,0.3024799,0.22886825,0.15729813,-0.001409635
-0.1071158,0.09413467,0.48960817,0.17210944,0.24300432,0.4430016,0.28483695,0.5138347,0.40090555,0.50702125,0.39815283,0.32057247,0.26037,0.4269748,0.39556277,0.53989893,0.40672183,0.4265245,0.6420095,0.5733465,0.36360607,-0.015355457
-0.07244836,0.1565397,0.56858104,0.2978305,0.2918913,0.4907251,0.30936563,0.54928493,0.48998278,0.44930768,0.43491387,0.37253246,0.3748501,0.33245775,0.3161432,0.643919,0.5072888,0.390137,0.6549914,0.6086264,0.31643856,-0.012261111
-0.021105768,0.34546354,0.7375792,0.18616053,0.32527286,0.6546434,0.319665,0.5664356,0.42114848,0.35087556,0.54485995,0.5667211,0.53544825,0.17879713,0.08861188,0.92347753,0.6697944,0.28543314,0.62552726,0.53679544,0.3027781,0.02121814
0.0005530757,0.1522196,0.54316014,0.43917125,0.3386777,0.56127685,0.3204615,0.53845966,0.5872224,0.18982609,0.5136105,0.46356234,0.43760473,0.17962903,0.12494704,0.7118362,0.5786027,0.19109671,0.38517883,0.31937546,0.14261694,0.037307817
-0.17012675,0.1986273,0.68376464,0.023431707,0.24251616,0.5353294,0.32338762,0.5285811,0.3859585,0.68332535,0.38701946,0.34879774,0.33774176,0.46257395,0.43743443,0.75436616,0.4824143,0.5224391,0.9039209,0.86845154,0.5364232,-0.08036075
-0.027158916,0.06267273,0.35036278,0.34649333,0.37740576,0.34254158,0.25606042,0.4960565,0.5034321,0.089484885,0.40331608,0.28728956,0.36110654,0.27337888,0.22494306,0.56581724,0.4069467,0.28481254,0.4047701,0.3299395,0.2055901,-0.03587254
-0.088201076,0.07863368,0.5031759,0.23881377,0.27922207,0.4688882,0.34389782,0.57469356,0.4525978,0.50915974,0.4453429,0.39429215,0.2831566,0.42575142,0.39804548,0.5382283,0.43964812,0.39976472,0.58264244,0.5290133,0.3378479,0.01595072
-0.12220833,0.1415459,0.35144204,-0.10002497,0.27817136,0.25219142,0.17626204,0.38437247,0.19973573,0.4194391,0.24574743,0.07942246,0.21767697,0.4923947,0.41488725,0.4653713,0.24711674,0.5146937,0.7184912,0.70199466,0.44361314,-0.083957866
-0.13899833,0.19285193,0.5887316,-0.02382218,0.26758245,0.4428429,0.2834788,0.48293468,0.34170765,0.60535413,0.3635009,0.28651908,0.31167784,0.4557825,0.4277295,0.66272926,0.4284303,0.52891314,0.8280978,0.79867715,0.50093985,-0.0763457
-0.07580803,0.21735719,0.59823406,0.17551014,0.28167707,0.5573165,0.28818312,0.5010624,0.44696254,0.38631347,0.44968092,0.4013115,0.36179778,0.2616747,0.20533928,0.7303028,0.50421065,0.29225844,0.5945108,0.53271896,0.31078076,0.008219302
-0.004149766,0.42150214,0.8781316,0.23004127,0.34728256,0.75512,0.3480658,0.59948933,0.48196977,0.37663868,0.625528,0.67639613,0.61888915,0.174184,0.055643883,1.1539584,0.7607976,0.33015245,0.7831434,0.70440495,0.36939976,-0.03039724
-0.13259591,0.1092267,0.43139362,0.1321002,0.2037056,0.40302876,0.20816979,0.43273523,0.33392775,0.38737884,0.33526528,0.21861273,0.24192965,0.39103672,0.34071666,0.54522806,0.34694654,0.42667454,0.65025127,0.5903603,0.33942062,-0.06124355
0.0013171826,0.1228746,0.44797283,0.39145422,0.3898596,0.5142138,0.32880867,0.53823036,0.6376543,0.122108124,0.48191002,0.4060596,0.3918736,0.17397471,0.13917659,0.6774694,0.53354394,0.2205557,0.359587,0.30318072,0.16809224,0.014389578
0.13446403,0.09804783,0.4948902,0.515421,0.69937605,0.4880431,0.47418296,0.81886506,0.8864152,-0.14643691,0.6580421,0.5623447,0.7247249,0.12998553,0.048282623,0.9651778,0.76619405,0.26091,0.27004135,0.2107229,0.12867805,0.011367492
-0.09469048,0.0785525,0.40326792,0.15805747,0.2558811,0.3573521,0.24915163,0.47117648,0.3511564,0.39657328,0.346229,0.23707482,0.2539514,0.40480846,0.35252196,0.5008075,0.34588194,0.3731474,0.57936126,0.5206262,0.32632276,-0.019779108
-0.1614652,0.15777558,0.6487804,0.11117923,0.20492716,0.52992535,0.26678428,0.50879747,0.37891567,0.60809004,0.38999355,0.34011286,0.30847314,0.43810993,0.4100809,0.7228037,0.4750192,0.5205526,0.8672193,0.8094761,0.4584296,-0.098284975
-0.20858145,0.3148152,0.35144395,-0.71809024,0.5920925,0.03060022,0.15054381,0.45615673,-0.0072656944,0.5449579,0.16370283,-0.25306618,0.32325622,0.92112184,0.7545109,0.7219987,0.10082689,1.052001,1.3267331,1.4459581,0.9789383,-0.2320127
-0.036820427,0.19725053,0.60384566,0.31485057,0.31294215,0.55169535,0.3432203,0.57829165,0.51286846,0.40400207,0.49759218,0.4681459,0.43400112,0.26176545,0.23936246,0.70578897,0.5573807,0.29796156,0.5498313,0.49392235,0.27861348,0.04669829
0.06290959,0.057997,0.3620665,0.36445028,0.5189576,0.34592837,0.3513909,0.6175935,0.60774624,-0.040906,0.47950688,0.38400507,0.52496916,0.18971704,0.12451318,0.70636344,0.53930277,0.25211716,0.2888202,0.23250812,0.16211869,-0.01203974
-0.05579646,0.18046576,0.5675909,0.22559258,0.29554537,0.5191307,0.32205242,0.53945124,0.43566036,0.4049636,0.47338495,0.44023302,0.36937794,0.28999287,0.24280559,0.6489847,0.5145872,0.3125713,0.54606825,0.46097302,0.28822374,0.03863397
-0.042055476,0.19694614,0.60448986,0.2867359,0.29582953,0.56212854,0.32674998,0.5449992,0.49589682,0.39144468,0.47465074,0.44718912,0.43061695,0.25437376,0.22377795,0.72739506,0.5639817,0.30438066,0.56758976,0.5293132,0.2731661,0.021413136
-0.07486997,0.10741318,0.5511341,0.38351223,0.28911668,0.5279918,0.29133704,0.5537383,0.53543186,0.40271005,0.4601726,0.3783211,0.3376323,0.35000125,0.31921294,0.6444541,0.47046614,0.3263853,0.5647961,0.48917767,0.28205028,0.015342806
-0.17381278,0.22843899,0.67989254,0.12786406,0.28168768,0.5492511,0.23311149,0.57293457,0.43861002,0.66427755,0.41446862,0.31210965,0.3373898,0.5201221,0.5006426,0.7605772,0.45718217,0.6171116,0.97555745,0.93720496,0.5428878,-0.10615465
0.009405388,0.21149181,0.5838165,0.32283396,0.33728284,0.5958624,0.30071402,0.56141186,0.5615292,0.22192208,0.5274219,0.48018578,0.4281709,0.17077494,0.09900516,0.7632648,0.55525845,0.19634938,0.4164622,0.37205827,0.2182191,0.07142463
0.024365991,0.21142131,0.5912435,0.4428903,0.33016992,0.5906317,0.28529173,0.5511595,0.56985664,0.19816168,0.55829614,0.5152752,0.4596033,0.16937938,0.07887123,0.7627919,0.6042168,0.18089655,0.4069071,0.3115866,0.16238241,0.07272649
-0.097848065,0.07992782,0.50012106,0.24875514,0.25815716,0.46221137,0.32318288,0.55142915,0.43554342,0.48364335,0.4273861,0.383771,0.28229323,0.40772364,0.37787253,0.5512074,0.43668324,0.38833523,0.5908048,0.5322279,0.32820728,0.006553676
-0.087958865,0.09817067,0.26248604,-0.05650154,0.3001279,0.18803762,0.18090953,0.36913055,0.20528798,0.2717749,0.2231516,0.07889074,0.24555445,0.40893686,0.34414655,0.42636788,0.23882501,0.43035367,0.55511475,0.5613222,0.3449293,-0.064612456
-0.12058197,0.14049824,0.4929247,0.06233269,0.24045634,0.43631995,0.26625413,0.46178415,0.3606103,0.46159664,0.34013456,0.2684193,0.26108754,0.38644087,0.3402192,0.5915569,0.3909946,0.4175806,0.66286993,0.6254038,0.38506553,-0.040362198
-0.054601215,0.15558134,0.6070523,0.49013093,0.33127597,0.59156847,0.30894002,0.60449576,0.6483154,0.31216136,0.527116,0.43907928,0.4127455,0.28352714,0.2662968,0.74114335,0.5774007,0.3484942,0.5948243,0.5243097,0.24406745,-0.008262027
-0.112207405,0.1354841,0.5601582,0.39304486,0.28673366,0.54278183,0.23310685,0.55355906,0.57554686,0.35426277,0.45718357,0.3405917,0.3510758,0.3617358,0.33078152,0.7223525,0.45317316,0.38743317,0.65205944,0.5611292,0.3044984,-0.032333072
-0.10184299,0.119108796,0.2906536,-0.002951812,0.3141249,0.25254196,0.16935544,0.39353603,0.2734523,0.23564823,0.27657935,0.075453624,0.2528555,0.38977128,0.32166347,0.4905554,0.26456282,0.4319756,0.57504433,0.54524446,0.34308106,-0.09121255
0.06478091,0.0860506,0.33155686,0.3280658,0.7736435,0.29915515,0.4132302,0.77764845,0.7101262,-0.23372445,0.5371561,0.39777502,0.7151697,0.27896574,0.16205382,0.93720615,0.6312711,0.42857486,0.40015396,0.35464254,0.26540542,-0.06244505
-0.12255144,0.15105642,0.2348529,-0.3745858,0.377566,0.06839213,0.13348936,0.3416462,0.08009255,0.33351874,0.12851763,-0.09758819,0.24059364,0.55607057,0.47978932,0.4875506,0.13887085,0.63915235,0.78237116,0.8566318,0.54812014,-0.122588664
0.13388854,0.1266426,0.54217476,0.5609541,0.74220854,0.544666,0.5040872,0.884747,0.98462075,-0.14797994,0.7211331,0.60476077,0.7714628,0.124348745,0.034629736,1.0381095,0.8165471,0.27590376,0.30443662,0.21440542,0.1494169,0.017089013
-0.13824205,0.14753942,0.44840115,0.12246825,0.288371,0.36939824,0.16511995,0.48446986,0.37018538,0.368574,0.34354863,0.16976961,0.29150975,0.44894,0.38452452,0.60595226,0.32799911,0.49888045,0.7196815,0.67479205,0.39833772,-0.101116896
-0.1656621,0.17191762,0.6246261,0.15780738,0.2396834,0.5531212,0.24837148,0.54187286,0.42581308,0.61851734,0.39837945,0.32165688,0.31163505,0.4792785,0.46337664,0.7091651,0.43994328,0.52350855,0.86283493,0.7923646,0.46674052,-0.07285746
-0.11740996,0.108836375,0.5624032,0.21327476,0.2236484,0.49366593,0.3132922,0.5280377,0.40258455,0.5198397,0.41877106,0.38824806,0.30560237,0.3824778,0.3701687,0.63267934,0.4759895,0.41586655,0.683494,0.61732084,0.35749564,-0.021115001
-0.11377961,0.08732379,0.49880606,0.25273252,0.21451233,0.47357532,0.2772591,0.5095374,0.4181041,0.44568154,0.3983487,0.3391541,0.2715885,0.38500822,0.35476243,0.57665765,0.42489064,0.38337633,0.6191704,0.5523923,0.3218568,-0.021274896
-0.0438836,0.12321005,0.47837925,0.30007896,0.30339214,0.5013422,0.29560488,0.5138183,0.5109131,0.30307522,0.4364953,0.3683264,0.37398532,0.26414987,0.24476212,0.6588526,0.46374664,0.29843992,0.5178693,0.47925097,0.27094984,-0.0074336417
0.25204715,0.3292132,0.71910226,0.6927502,0.7959132,0.70114905,0.5183569,0.97748053,1.0589393,-0.15551513,0.8594402,0.82894886,0.9683915,0.04992846,-0.08221412,1.2003115,0.9678798,0.17155568,0.24168819,0.16545057,0.08172342,0.11614983
-0.1272504,0.10654847,0.44105995,0.09146026,0.22776459,0.4046573,0.2378211,0.44669044,0.3360449,0.45044446,0.33350983,0.24764603,0.240432,0.40598884,0.37990904,0.56052065,0.33697104,0.40790185,0.65518224,0.62269354,0.40382755,-0.033222962
0.098710254,0.11839367,0.5102687,0.5768266,0.5671956,0.5682795,0.4250935,0.71203804,0.86297023,-0.0391706,0.6332296,0.5511937,0.6096764,0.12293933,0.0833303,0.87004995,0.69019043,0.2133954,0.30600438,0.22979096,0.12595172,0.026518393
-0.08938878,0.20484902,0.63120455,0.303947,0.2782972,0.55140674,0.27939355,0.57354,0.5291534,0.46122694,0.43057102,0.40694398,0.3775499,0.34168902,0.33972076,0.75609696,0.48838335,0.37950128,0.69679534,0.654037,0.3810122,-0.0056909993
-0.18058006,0.18807246,0.6446518,-0.040872045,0.21390863,0.47991106,0.2611395,0.47793233,0.30599886,0.6369848,0.33036655,0.27961454,0.2737969,0.48347366,0.45253706,0.72440445,0.4256539,0.5406071,0.93764865,0.8759036,0.5544842,-0.15172547
0.4723647,1.0923979,1.4483755,0.3924976,0.93538547,1.2143085,0.5803254,1.2012862,0.95230687,0.18373415,1.1918013,1.3711224,1.4817958,-0.16700685,-0.33578217,1.9379216,1.391514,0.18164672,0.666383,0.5889533,0.39400783,0.29663005
0.004855068,0.06972326,0.43983382,0.42764446,0.3726334,0.46347216,0.32030788,0.5406374,0.5905059,0.18879704,0.48076758,0.40305734,0.3834685,0.23789275,0.19153844,0.59911907,0.49223423,0.22949322,0.36046493,0.2846641,0.17653555,0.018644985
-0.057716563,0.10079218,0.540649,0.40621334,0.28131568,0.5329641,0.30151415,0.56807846,0.54158217,0.40103018,0.48648217,0.41538236,0.33412752,0.3382717,0.30539733,0.6168226,0.49367672,0.29861286,0.53655165,0.45296124,0.27535388,0.020163815
-0.14523098,0.15898556,0.3795644,-0.16959444,0.2675293,0.24494916,0.18679976,0.40720725,0.19375956,0.50726587,0.23764601,0.06872961,0.2234917,0.546678,0.48359352,0.4659706,0.25031763,0.59492344,0.80789447,0.8104946,0.51317304,-0.09393419
0.094364546,0.18454579,0.5143399,0.4062324,0.48230088,0.5275104,0.38741383,0.6346878,0.6725102,0.042001333,0.5680632,0.5117152,0.571573,0.101150766,0.038247224,0.7945905,0.6384631,0.1445697,0.24218269,0.23843405,0.10758832,0.07966402
0.38288048,0.5540152,0.9251756,0.74242455,0.9031422,0.8505269,0.5631377,1.1033875,1.118639,-0.1803172,0.99533725,1.049729,1.2006189,-0.039440695,-0.17746325,1.4191004,1.1295345,0.14128593,0.26279348,0.1614356,0.108016305,0.19473429
0.04701046,0.18732426,0.53757054,0.37991253,0.35863155,0.549572,0.34018525,0.5537058,0.5759148,0.1827202,0.52289927,0.49909553,0.46288016,0.15920094,0.102561064,0.70659256,0.5767113,0.17849858,0.3269397,0.2955765,0.1707156,0.078654274
-0.10257804,0.08981226,0.4922409,0.20777191,0.27343377,0.4382975,0.31072605,0.5464246,0.4236678,0.49229667,0.4117798,0.35060927,0.26937544,0.420946,0.38363183,0.53328204,0.41482288,0.3954008,0.5978453,0.5434194,0.3285837,0.007357452
-0.06238372,0.10429669,0.26496664,0.0273301,0.38247555,0.2006672,0.18230596,0.40414378,0.25956893,0.14642254,0.26886898,0.10843772,0.2998602,0.36719236,0.29436472,0.4922391,0.27498266,0.40195957,0.5018977,0.48655233,0.30191168,-0.06309477
-0.13581249,0.14110205,0.61533767,0.21705814,0.20430166,0.5528031,0.28015015,0.5133146,0.4257059,0.52526397,0.4054436,0.3656247,0.30189893,0.38548157,0.3607517,0.69477844,0.47661716,0.3998655,0.7147689,0.6573756,0.3673262,-0.047801018
-0.13672629,0.13540292,0.4141997,-0.052607868,0.24938738,0.31352466,0.23409139,0.43741173,0.25993472,0.5020084,0.28211582,0.16679725,0.22128034,0.48638746,0.43563527,0.48111507,0.31366646,0.5189696,0.71558416,0.70068806,0.44063795,-0.054785874
0.3105775,0.3784484,0.8011123,0.72331136,0.9094456,0.74106145,0.6046629,1.1489953,1.1639524,-0.18770775,0.9535168,0.9252363,1.109226,0.018405883,-0.12050933,1.3255332,1.0893555,0.19567119,0.23657037,0.15709251,0.1166036,0.12516738
-0.06412161,0.15889691,0.56309307,0.33021995,0.28410012,0.526283,0.30775493,0.5448185,0.50732875,0.39983547,0.4369249,0.39888498,0.37576443,0.29725882,0.29352522,0.66766715,0.49350443,0.3314567,0.5967759,0.5535403,0.3022501,0.0047097206
0.17415349,0.2189388,0.66543186,0.7132567,0.6417687,0.6329724,0.49627987,0.82925427,0.9511533,0.011274929,0.7117828,0.71164185,0.73983634,0.1143385,0.07776607,0.95438063,0.8045663,0.18995975,0.3050859,0.21331188,0.15032147,0.069982156
-0.1970265,0.20093447,0.7504111,0.08045605,0.17213587,0.57097316,0.22135192,0.52540827,0.38415706,0.67777807,0.39821443,0.3259202,0.28621742,0.4982482,0.47281402,0.84254754,0.48633167,0.5994469,1.0561281,0.97805256,0.58012724,-0.16683282
-0.06359251,0.09386169,0.41169316,0.22918217,0.28285995,0.3991254,0.25358003,0.4649215,0.41469836,0.2963111,0.3732323,0.274934,0.3130916,0.3127639,0.2719851,0.5428151,0.38794053,0.32999632,0.53101516,0.4784829,0.27028447,-0.018471017
-0.16235554,0.18027876,0.4219585,-0.24266389,0.26897773,0.22998166,0.18294145,0.37999642,0.14884353,0.5440182,0.21023448,0.033246275,0.2306861,0.5701129,0.50268894,0.51155055,0.24560286,0.64152837,0.9087937,0.92259574,0.57288027,-0.12951681
-0.009675337,0.16275124,0.57715166,0.3851478,0.3152297,0.56093246,0.32597536,0.5706916,0.5390309,0.3303695,0.5072706,0.46884185,0.39406475,0.25372693,0.19780397,0.6757488,0.5457232,0.26554677,0.47396767,0.39346373,0.22741747,0.06018624
-0.12917455,0.1362016,0.31979802,-0.1917938,0.27818495,0.1969757,0.19844282,0.38289332,0.17375256,0.4436718,0.21104589,0.055283915,0.21524423,0.5109494,0.4497776,0.42924535,0.22925551,0.5490213,0.7237636,0.73859924,0.46917883,-0.078009546
-0.120932356,0.10137316,0.5334983,0.24376512,0.22850859,0.5003689,0.282407,0.53742886,0.43149,0.50773704,0.41573784,0.35676697,0.29351962,0.41801316,0.38468814,0.6104386,0.43351522,0.4188943,0.6695157,0.6027064,0.35648838,-0.01710334
0.0693482,0.0703484,0.41334373,0.4591834,0.5337679,0.4080704,0.37769434,0.64148176,0.70862526,-0.05597166,0.53504527,0.44405657,0.5521041,0.1777219,0.11180112,0.75377405,0.59206146,0.24425429,0.28211272,0.22752044,0.1431739,0.0023248494
0.16573025,0.1072576,0.55688524,0.6593214,0.72445023,0.52703685,0.51425886,0.8535999,0.9713876,-0.118065715,0.69527847,0.669117,0.7829681,0.16376816,0.10010499,0.97879565,0.78977585,0.25997582,0.29422352,0.21909863,0.17692518,0.029110465
-0.17468087,0.21203257,0.45206964,-0.39073244,0.31363183,0.19276822,0.2139481,0.3883476,0.123586535,0.6123881,0.19394216,0.0043797996,0.2640394,0.6317994,0.574282,0.56506634,0.2460229,0.74746513,1.0355589,1.093308,0.7109719,-0.1668215
-0.04608999,0.10061524,0.23635656,-0.06775889,0.40079594,0.16599067,0.17875084,0.4269928,0.27034056,0.108424366,0.26014224,0.07084386,0.3174975,0.35504454,0.2753501,0.5421392,0.2861542,0.41902703,0.49522227,0.5107443,0.3056841,-0.07347986
0.04592435,0.12064451,0.45437258,0.42571062,0.46001378,0.48886633,0.3576756,0.6343837,0.6792714,0.016311586,0.54243046,0.43834385,0.5353019,0.13236761,0.06887918,0.7540195,0.5876541,0.21717596,0.30685174,0.24766085,0.120019644,0.016876157
0.25123477,0.5280722,0.8292174,0.43336904,0.5687094,0.75475687,0.37845457,0.79438734,0.72583354,0.08408893,0.7498126,0.83466536,0.8559099,-0.009714343,-0.11732502,1.1267891,0.8409715,0.11835007,0.34379584,0.29527405,0.19868225,0.18214157
-0.23336288,0.26827106,0.66897887,-0.15871204,0.27247876,0.43507555,0.14841348,0.5153796,0.28326756,0.76140654,0.319834,0.15864986,0.2824483,0.6940166,0.6420534,0.7684461,0.3462811,0.8037732,1.2385623,1.21027,0.7608701,-0.22071634
-0.09977328,0.11678438,0.50423115,0.29838568,0.24466023,0.53733945,0.2651335,0.4868785,0.48884648,0.28354907,0.41937414,0.35164964,0.2904228,0.25372666,0.24295639,0.6862154,0.4735239,0.31768104,0.5762828,0.49396902,0.26487973,-0.053108767
0.15753528,0.14269623,0.62765354,0.7893298,0.6988656,0.6428233,0.5044388,0.8504534,1.0592492,-0.033732127,0.7562012,0.7165363,0.7427024,0.15544477,0.10082717,0.99862564,0.8113367,0.2222494,0.33746102,0.23297274,0.15822345,0.035578948
-0.0963293,0.13157809,0.58945817,0.40741676,0.2718538,0.5597838,0.27812272,0.5608208,0.57543164,0.40354362,0.48295376,0.38112783,0.3342935,0.35954514,0.33246335,0.6801336,0.51036835,0.40032512,0.64258265,0.5820743,0.29185155,-0.015271228
0.14004984,0.11948741,0.54672027,0.58962435,0.7012223,0.5478718,0.49005777,0.85900176,0.9693942,-0.13124156,0.718769,0.61543554,0.7485381,0.12243435,0.044889912,1.0075907,0.80022633,0.25872347,0.29373813,0.21974778,0.14045738,0.023912575
0.4824576,0.9220373,1.202185,0.55568135,0.909745,1.0622225,0.5166817,1.1537024,0.99145633,-0.053730145,1.1318473,1.272964,1.3826149,-0.15595426,-0.32696337,1.7005937,1.242939,0.0901314,0.40384644,0.32707867,0.25689045,0.30417436
-0.14611109,0.1886235,0.32432753,-0.45465466,0.3724615,0.08286201,0.18130466,0.37280333,0.06261854,0.47878787,0.13028045,-0.094651274,0.24961823,0.637707,0.5661271,0.5120498,0.1548558,0.73822224,0.95041573,1.0209053,0.67164624,-0.1402174
-0.10326943,0.17510875,0.212754,-0.24233913,0.5737417,0.069197655,0.10819923,0.49237156,0.23287708,0.08224407,0.25516975,-0.05015961,0.38129175,0.5692448,0.39950907,0.69512606,0.22231993,0.675325,0.72898066,0.7984061,0.5342262,-0.15265493
-0.14979146,0.20611583,0.28010565,-0.55707836,0.4550885,0.026682809,0.14742057,0.3836393,0.03165548,0.44640464,0.11739743,-0.1575948,0.2703254,0.7107283,0.6099501,0.5414332,0.119661756,0.82855004,1.0071577,1.1163682,0.74024373,-0.16143739
