data,turn,acap,aexp,pcap,modp,sced,loc,Generated_Var_2,Generated_Var_4,Generated_Var_5,Generated_Var_7,Generated_Var_8,Generated_Var_9,actual
0.70241594,0.65184134,0.54996186,0.619547,0.5748277,0.7761353,0.1712563,0.34742987,0.54478467,0.26434234,0.6471435,0.31927282,0.17501593,0.5115372,0.26489472
0.13487893,0.22590108,0.072107546,0.21658787,0.02974565,0.2248343,0.1106205,0.096229926,0.36561555,0.20017734,0.3899994,0.06823988,0.08117792,0.23958577,0.034797214
0.15894952,0.18396994,0.05777692,0.16667339,0.050466657,0.15528071,0.07601918,0.07983816,0.30439466,0.14260189,0.36648875,0.021019805,0.039332096,0.20227024,0.012706734
-0.036888607,0.103527084,-0.06661651,0.11197892,-0.17005004,0.25639808,0.16986597,0.102646306,0.4679646,0.16239062,0.44202477,-0.0070574144,0.017999023,0.23212966,0.050505508
1.3413663,1.1820766,1.0607601,1.0900491,1.0876702,1.4435806,0.34248918,0.6167131,0.8426727,0.37360033,1.0798143,0.6159607,0.27205804,0.8794347,0.48145682
0.8972101,0.83473724,0.8023332,0.97243625,0.8321187,1.3142595,0.31272116,0.48412287,0.87598556,0.53768414,0.9710326,0.6053548,0.43760857,0.87224257,0.52421355
0.7792144,0.6579967,0.47250026,0.57169634,0.55195796,0.6077926,0.1330168,0.28761762,0.50986934,0.2164351,0.6496472,0.30279285,0.1070687,0.5021148,0.20437114
-0.044450484,0.10460722,-0.06794464,0.08836535,-0.17313816,0.18327567,0.1466698,0.07806215,0.36386722,0.116509415,0.38903916,-0.054987997,-0.03522188,0.17000198,0.0066787573
0.82694846,0.7250369,0.70322514,0.88428843,0.7215848,1.1407794,0.31253487,0.4995978,0.7763933,0.4584468,0.88973427,0.47530118,0.32165912,0.76517975,0.48980266
0.1062396,0.22447942,0.042696077,0.36013347,-0.038783416,0.4018554,0.2926923,0.11593569,0.6970089,0.4566136,0.61986953,0.31238163,0.35356548,0.46714967,0.15984313
0.9197845,0.7366906,0.5939193,0.7243687,0.6027036,0.7656294,0.18486705,0.39480168,0.61690867,0.25786456,0.75806874,0.38474384,0.18831705,0.60296834,0.29301533
0.08539191,0.16336323,-0.015117001,0.2467216,-0.08004749,0.3408626,0.24573973,0.12692085,0.6447151,0.3411746,0.59709364,0.21129817,0.2342893,0.3953831,0.13224863
0.31314042,0.31124806,0.13600618,0.35633364,0.09416494,0.2689952,0.1268338,0.15622434,0.4341733,0.23493746,0.48009872,0.15486795,0.15657604,0.32654026,0.12707467
0.066249214,0.10887974,0.041980047,0.01246196,0.07952931,0.1484347,0.035642717,0.052815385,0.11583606,-0.061398834,0.22996974,-0.17641336,-0.19637476,0.059751734,-0.06731051
0.70345134,0.5721692,0.44644904,0.57170826,0.47801277,0.582999,0.13385321,0.3113649,0.52095956,0.2342309,0.624543,0.30641755,0.16286139,0.47966814,0.21023741
1.0232478,0.81342864,0.64279884,0.7491513,0.6828375,0.7712376,0.19202945,0.41477853,0.64124954,0.2341327,0.83585054,0.37154377,0.10555084,0.6297761,0.27932698
0.16186179,0.24276844,0.07968319,0.30541718,-0.0054729357,0.32650912,0.18207055,0.13614848,0.5211636,0.30113074,0.5191019,0.18712787,0.20570901,0.3465971,0.11690642
0.0035031736,0.14994806,0.016373485,-0.012683414,0.049599044,0.19607678,0.037186507,0.035053,0.18051878,-0.017527461,0.24088839,-0.1494903,-0.16792047,0.08760202,-0.081556246
0.459823,0.45192558,0.3579563,0.47124383,0.35492995,0.53872705,0.12867273,0.24232803,0.46459925,0.2519947,0.5246563,0.2334112,0.16459197,0.40636998,0.20180012
0.27037704,0.3220254,0.20429677,0.3708085,0.17132121,0.37986377,0.1491099,0.15983832,0.4710366,0.27297765,0.4756359,0.17707138,0.17057234,0.3485798,0.1488362
0.7217376,0.68578243,0.6208979,0.7106816,0.63895303,0.9305662,0.19810787,0.4041475,0.5890255,0.32879642,0.7102358,0.37619463,0.23678635,0.6066463,0.36432752
-0.020800121,0.10263744,-0.017073862,0.06027813,-0.07955699,0.19845249,0.11567791,0.054086298,0.32311344,0.11762047,0.33222336,-0.026989542,-0.011144105,0.16191831,-0.01673684
0.06030165,0.17650974,0.026727093,0.24328351,-0.065461665,0.2950422,0.200582,0.113409705,0.52539665,0.33190867,0.49365503,0.17249668,0.19860107,0.32599652,0.082887635
0.26320642,0.2515496,0.09274121,0.24199563,0.08319704,0.15013501,0.09679145,0.09033628,0.37386382,0.1720022,0.42840487,0.07831386,0.06946015,0.2583958,0.04887395
0.12611918,0.1956501,0.00058232807,0.26466244,-0.1352225,0.20615542,0.21601701,0.11934437,0.5324084,0.27870548,0.5749554,0.1559669,0.14698575,0.32942843,0.09500305
0.121570826,0.20964766,0.0673058,0.1908545,0.03005353,0.20643415,0.10024954,0.08727862,0.3457961,0.17858443,0.3620085,0.036747288,0.051266987,0.21342292,0.023722596
0.047131613,0.20611508,-0.026063818,0.47699672,-0.15234488,0.64244485,0.5015172,0.18289977,1.1057936,0.62725437,0.93972623,0.46191376,0.4990993,0.70815516,0.30764627
0.020824306,0.16311422,-0.028315302,0.24580199,-0.17532754,0.32180047,0.27522868,0.13293967,0.63504833,0.3690305,0.60344243,0.20736417,0.24070723,0.3898129,0.13023044
0.2378679,0.27076483,0.12072621,0.36977974,0.0055649616,0.35862678,0.19980524,0.16091183,0.5481286,0.29300985,0.55966663,0.18445848,0.19862346,0.37611333,0.1442605
-0.007162519,0.108273335,-0.029726818,0.09569621,-0.085247934,0.16470814,0.09745556,0.051704165,0.24131139,0.04488875,0.31064144,-0.12004607,-0.10127166,0.10463494,-0.04081372
0.07540339,0.1340311,0.026813205,0.06721909,0.03719881,0.13676399,0.06301979,0.05108323,0.2213703,0.053110067,0.27945483,-0.07520274,-0.06092653,0.12289522,-0.037450068
0.15316981,0.2719183,0.16304725,0.3902643,0.08904607,0.48453268,0.22448988,0.1351502,0.58784366,0.32276112,0.5281494,0.18890685,0.18324646,0.41464975,0.13353924
-0.06985858,0.10096617,0.011563649,-0.19458207,0.11006981,0.3127827,-0.016093211,-0.008698907,0.08216465,-0.23489404,0.17416853,-0.39570475,-0.4883299,-0.019741416,-0.17501065
0.10481198,0.23243578,0.13745958,0.3725679,0.07003261,0.601135,0.33751583,0.15646207,0.76661664,0.5443526,0.65958923,0.4227406,0.4517445,0.57171524,0.20456204
0.5270413,0.44962436,0.34370813,0.5630079,0.32811534,0.60914135,0.20709968,0.2933935,0.6780569,0.37478173,0.71780175,0.3818304,0.32495508,0.55743504,0.2574124
0.4195269,0.4059326,0.2881965,0.4055602,0.26323313,0.39362678,0.093036264,0.19225277,0.4036609,0.2135005,0.4754606,0.18366176,0.13801189,0.34184456,0.1492004
1.1490021,0.96205723,0.91181225,1.0451789,0.9376698,1.3726982,0.33052695,0.6236767,0.91620845,0.52301455,1.100154,0.6385751,0.43594888,0.93443835,0.5796638
-0.027674198,0.10534853,-0.040564477,0.028261155,-0.09364411,0.16956592,0.09915095,0.06423815,0.28691572,0.045318946,0.30542308,-0.112434946,-0.11483519,0.11880915,-0.021399047
0.37508184,0.3172192,0.13506219,0.26327,0.1399422,0.09577828,0.083043516,0.11126206,0.34778887,0.15159556,0.44818306,0.10399422,0.049671747,0.27301687,0.058879476
0.82635456,0.729015,0.65230614,0.7374854,0.66853565,0.9132272,0.20825653,0.4044696,0.6202162,0.3336162,0.76565623,0.43365127,0.27683607,0.6272042,0.3540375
-0.009789571,0.10919786,-0.0240409,0.020208914,-0.048190534,0.15753922,0.056890152,0.045747124,0.20835634,0.031126622,0.2614386,-0.13122384,-0.12078804,0.091039255,-0.04703939
-0.046853475,0.06639841,-0.046315856,-0.005934112,-0.06000875,0.13785431,0.058142506,0.042712383,0.15037945,-0.055234343,0.24713539,-0.20522343,-0.20676006,0.04059664,-0.069175035
0.51283467,0.3519497,0.2251046,0.24285886,0.27716273,0.14268225,0.08411511,0.17214966,0.34210348,0.047173016,0.49549007,0.0330675,-0.08680704,0.3051657,0.07978141
0.06907505,0.18118837,0.038367737,0.2658059,-0.060739532,0.32450035,0.1875527,0.089856386,0.5027365,0.26898992,0.46769488,0.11567617,0.15143037,0.3090888,0.08520068
0.1816596,0.29464132,0.12487995,0.24968514,0.107088946,0.3145806,0.10273141,0.12709764,0.38669467,0.2027846,0.4074254,0.090935536,0.07680756,0.26742586,0.04574752
