size_D,duration_D,app,har,dba,nlan,telonuse,t01,t03,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,Generated_Var_4,Generated_Var_5,effort_D
0.45577025,-0.03455191,0.8942972,0.8269225,0.70295465,0.8653144,0.31962234,0.643728,0.17320192,0.5471821,0.68950975,0.62621725,0.6745492,0.9075914,0.7150346,0.94071406,0.96765196,0.25351048,0.51810896,0.4165144,1.1354114,0.59899855,0.116858035
0.4204185,-0.026840076,0.9263531,0.8202843,0.7068319,0.8231156,0.05182088,0.6561108,0.18458828,0.5181135,0.61326003,0.6219765,0.70340866,0.96285325,0.7857465,0.87692344,0.98286206,0.2763151,0.62744415,0.4902938,1.0902978,0.65758985,0.12989952
0.2981175,-0.004745004,0.7801145,0.6262979,0.60231656,0.54285747,-0.12224114,0.56422627,0.16874412,0.46444556,0.47141847,0.5201218,0.59025943,0.7593319,0.65294385,0.5913316,0.77486444,0.24282485,0.5202905,0.41689348,0.84885055,0.6182405,0.09796806
0.44969156,-0.0022982843,0.7429807,0.79357696,0.5976584,0.92698413,0.36943555,0.59633946,0.23081774,0.49168372,0.62822765,0.58843005,0.6095747,0.8589872,0.71585965,0.95646536,0.95678586,0.25541857,0.5005926,0.48922575,1.032379,0.5311702,0.14161721
0.46404248,-0.049154304,1.0547384,0.9067093,0.85617447,0.8562394,-0.08828015,0.7360598,0.16929764,0.6618787,0.6405962,0.6474982,0.79591346,1.0807914,0.8999797,0.89722365,1.0798101,0.29486585,0.6732685,0.48871946,1.1848615,0.71209025,0.12283957
0.7428906,-0.047676466,1.2456591,1.1901307,1.0055399,1.2034028,0.07934421,0.9278231,0.30563647,0.8210687,0.75710547,0.8641226,1.0032089,1.3992729,1.1402531,1.2183784,1.4868189,0.36335802,0.8111543,0.65838605,1.5530055,0.89318955,0.21748377
0.61701536,-0.046895336,1.0466653,0.8509068,0.91739494,0.83577067,-0.25713056,0.8707385,0.28813127,0.68463063,0.6599516,0.8659257,0.9580291,1.2734665,1.0058798,0.8923926,1.2750418,0.22638938,0.80419964,0.5648567,1.3512769,1.0588545,0.172015
0.31611007,-0.033394996,0.85540295,0.71672946,0.652899,0.64163095,0.015783453,0.56615627,0.1381867,0.5162038,0.5556605,0.5371115,0.617687,0.79855335,0.68759,0.7135319,0.83001333,0.2657428,0.5153178,0.4012723,0.9419945,0.5756275,0.093852684
0.46498933,0.0095259175,0.8973421,0.41436487,0.86866385,0.31807375,-0.5877202,0.81614506,0.080825195,0.6819691,0.59401953,0.7414747,0.9176838,0.84522766,0.77317953,0.38163596,0.9659998,0.05344879,0.6300477,0.26986358,0.89945483,1.099899,0.10372798
0.2993703,-0.027435433,0.8529669,0.6668115,0.67254794,0.5565147,-0.08574737,0.5645385,0.10048176,0.5316322,0.53610724,0.51963985,0.6317716,0.77231234,0.6760587,0.64556795,0.7965196,0.22458342,0.52578926,0.36969078,0.89297026,0.5869096,0.094674945
0.42383894,-0.021147225,0.8259733,0.8293381,0.62074625,0.9057648,0.3194251,0.57238954,0.18993711,0.5084611,0.63208747,0.5813122,0.6273967,0.87766254,0.71495634,0.93104297,0.9255259,0.24775761,0.5287993,0.48175764,1.0556251,0.5377649,0.13866344
0.33014384,-0.10977349,1.0864592,0.69707674,0.95800763,0.53470457,-0.23300318,0.7222106,-0.11445662,0.82565737,0.74854887,0.61727667,0.8962266,0.89319545,0.85329044,0.682761,0.94313735,0.09186742,0.63487077,0.2612546,1.0564938,0.753025,0.15492973
0.27049375,-0.022913061,0.89772254,0.63883346,0.7525773,0.50841457,-0.13328959,0.5933373,-0.005929053,0.6007264,0.59615356,0.5180097,0.6950527,0.725337,0.70411915,0.611202,0.80647284,0.18347138,0.55282295,0.33683926,0.88661957,0.615528,0.12958919
0.29621044,-0.08131454,0.98187,0.6897615,0.81691223,0.5173294,-0.1394362,0.62930095,-0.042810105,0.68154067,0.67071813,0.5702745,0.76054764,0.8295248,0.75104445,0.6755959,0.8601888,0.16528031,0.55745906,0.29251105,0.99225825,0.66325146,0.12452115
0.49957487,0.013078022,0.8286791,0.6108382,0.7186299,0.62987983,-0.3430953,0.7546671,0.2772476,0.5507538,0.4841054,0.71639866,0.8029774,0.9955237,0.81091523,0.5999176,1.0633006,0.18983361,0.6568399,0.4693256,1.0176903,0.96767074,0.13921127
0.27720726,-0.037468243,0.82114136,0.57020766,0.684464,0.47235394,-0.04549934,0.5690318,0.005635679,0.5569371,0.58272576,0.49709487,0.6410948,0.6544646,0.61768705,0.60185057,0.74577236,0.14213173,0.4871147,0.27406695,0.85455793,0.57635283,0.10523237
0.36775008,-0.007293408,0.8200971,0.7346689,0.61202383,0.73889387,0.11186936,0.56409276,0.1823355,0.48432183,0.5480304,0.5426409,0.59894633,0.81202185,0.69126856,0.7801104,0.8606006,0.26228952,0.52508926,0.44941396,0.9549019,0.5561264,0.112439245
0.4835876,-0.015276211,0.8967528,0.6776188,0.7790226,0.67548954,-0.2917087,0.7690082,0.23910844,0.5687115,0.54713506,0.7204682,0.80274045,1.0445751,0.8496231,0.67624587,1.0706371,0.20908442,0.697374,0.49858743,1.0928444,0.9466434,0.14810559
0.9401381,0.042700578,0.88928545,1.3032523,0.71799946,1.9551017,1.5375293,0.8681604,0.5619556,0.62319094,1.1192484,0.94283116,0.8367932,1.3053424,0.92451715,1.9609127,1.6484839,0.27146372,0.6292198,0.7794809,1.7453617,0.621076,0.29619795
0.24965206,-0.02299935,0.81337076,0.5588706,0.66735286,0.41259855,-0.16927272,0.5596665,0.06262534,0.52762693,0.522518,0.49624702,0.6208249,0.679566,0.6296037,0.52801895,0.72232985,0.19256316,0.5002644,0.30889252,0.79769737,0.6104522,0.08830251
0.5228107,-0.083384804,1.2221147,0.8067324,1.0460453,0.6775176,-0.44471025,0.82796806,0.023204371,0.857636,0.70655954,0.78905714,0.988186,1.1586918,1.0493928,0.72909665,1.211378,0.11323976,0.8035695,0.48843497,1.277654,1.0275694,0.20758267
0.3047823,-0.061625034,0.8302972,0.6496623,0.74837273,0.6226887,0.3495825,0.58127624,-0.030996993,0.6229096,0.82742816,0.55424166,0.7090117,0.8045385,0.60499865,0.8544687,0.88021,0.1007548,0.5521991,0.20679444,1.0420465,0.60361636,0.10494499
0.4015365,0.053568676,0.65998995,0.4734952,0.5836852,0.5291324,-0.28766644,0.65868956,0.32158405,0.4205392,0.39543024,0.6102641,0.6515466,0.7956256,0.66083986,0.4730546,0.87066543,0.1981321,0.5582305,0.4281391,0.8154603,0.8602102,0.10283144
0.45231864,-0.016573913,0.8907684,0.8233898,0.66690755,0.8606006,0.31956768,0.63306653,0.16048492,0.53678435,0.6441257,0.62233925,0.67519265,0.87671804,0.70192444,0.92812645,0.9866116,0.24574691,0.5055951,0.40829498,1.1205205,0.57170904,0.114029154
0.5944818,-0.03641111,1.1635988,1.075663,0.92184126,1.0906732,0.11517181,0.78311366,0.2567357,0.72108406,0.78149354,0.79259187,0.91315186,1.3159178,1.0229292,1.1422226,1.2660207,0.31113538,0.77652436,0.58961433,1.4076142,0.79146403,0.1731632
0.6041113,0.055774532,0.7280122,0.70675296,0.6409264,0.9756664,-0.18923607,0.7669975,0.5178786,0.47471333,0.4602985,0.746326,0.7628652,1.1176407,0.90444857,0.7590895,1.2377473,0.3071762,0.749073,0.70783526,1.0548242,0.96384573,0.22386274
0.2703245,-0.035108846,0.85534716,0.51197004,0.73582375,0.3391937,-0.26774234,0.61330706,0.014907893,0.61320215,0.557513,0.5268303,0.6994226,0.6778349,0.66047126,0.49171168,0.7574511,0.122091174,0.5285323,0.2723085,0.81285787,0.6987086,0.10616724
0.51595885,-0.004921126,0.7292165,0.8558852,0.57455206,1.0947485,0.6451947,0.60488635,0.27951494,0.47511786,0.70043284,0.6127518,0.60099083,0.89425087,0.70461446,1.1193663,1.0425923,0.23719057,0.49614257,0.503728,1.1311308,0.5126158,0.15768988
0.40288106,-0.059818134,1.0607053,0.78968585,0.838538,0.64697164,-0.17807466,0.65276307,0.04551997,0.71220154,0.6157261,0.6330728,0.77933234,0.95930296,0.8600075,0.7203054,0.9630855,0.19432402,0.6371033,0.42104477,1.0889441,0.69027394,0.14514692
0.29199493,-0.008389655,0.9139965,0.66668123,0.74519306,0.53215986,-0.1414679,0.6085183,0.02865528,0.5940689,0.5720402,0.53730047,0.6944435,0.7651727,0.71872044,0.625709,0.8348544,0.20326301,0.5813668,0.37384164,0.92568684,0.6394838,0.13109124
0.5421116,0.013554939,0.80609465,0.5936379,0.71457374,0.72437125,-0.3962888,0.7608441,0.36951742,0.54095167,0.471854,0.7397039,0.81026244,1.0526503,0.87796426,0.63436896,1.1352867,0.18586501,0.69064945,0.5645579,1.0280128,1.033866,0.15989302
0.7390648,0.045134563,0.8881598,1.0762949,0.6813839,1.4222491,0.41567028,0.7588075,0.5475905,0.56568563,0.69165295,0.7591997,0.7476701,1.2166688,1.019447,1.2464988,1.3851453,0.44544548,0.72659665,0.8279415,1.3075271,0.69277126,0.2778005
0.58327276,-0.021528155,0.80459195,1.0024537,0.69824046,1.3381461,1.2254415,0.6817326,0.28338078,0.53165185,1.0485058,0.6906011,0.6632279,1.0204481,0.6835664,1.4667575,1.2021278,0.23029324,0.49834085,0.4535277,1.3838246,0.5136788,0.18282278
1.1058416,0.05593883,1.1431035,1.6173623,0.94029206,2.2185736,1.6356568,1.1022111,0.58057886,0.7421541,1.280631,1.2275867,1.0906258,1.6545869,1.1041722,2.2352495,1.9473405,0.32530132,0.881315,0.82223827,2.227445,0.8377253,0.2424365
0.37977394,-0.08443273,1.0627363,0.6507087,0.9303177,0.45614356,-0.29586577,0.72780156,-0.0249995,0.7963608,0.70558655,0.6404619,0.87929213,0.8796223,0.83203053,0.64289325,0.9620989,0.08649855,0.6259116,0.28205526,1.0722977,0.81411004,0.14693762
0.39049903,-0.02994527,0.82651466,0.76465535,0.6162946,0.79281324,0.20624083,0.56999344,0.1695691,0.5044026,0.5645674,0.5469919,0.61018836,0.8237619,0.6925415,0.83372176,0.8880342,0.24981648,0.5065937,0.44033033,0.9880217,0.53665686,0.10855721
0.4291708,-0.037904263,0.95090044,0.87468237,0.73035556,0.8519814,0.17558326,0.651846,0.14918014,0.5725241,0.6530502,0.6460951,0.70496017,0.9684128,0.774702,0.8950492,1.0031147,0.29176125,0.59307384,0.43304884,1.1409479,0.62331396,0.108597994
0.4135547,-0.011650271,0.7924395,0.7779401,0.58535194,0.89675766,0.32373613,0.5713646,0.19764379,0.45672354,0.6063748,0.5661796,0.57978743,0.8227329,0.68252724,0.897262,0.9105101,0.25298923,0.5221907,0.46105283,1.0150605,0.5141628,0.123399705
0.38659033,-0.044593323,0.9557665,0.7916116,0.73108065,0.69954175,0.038870867,0.6382578,0.10106443,0.5968901,0.60874945,0.6130432,0.7328941,0.901836,0.73897725,0.80332965,0.94746196,0.23762518,0.55412805,0.4083959,1.0806723,0.65630424,0.11561194
0.5055842,-0.06799736,0.99229175,0.98402214,0.76798207,1.1140169,0.3449763,0.67740196,0.1916821,0.6217158,0.7080275,0.6876315,0.72945136,1.0481251,0.8670119,1.093204,1.1326401,0.2638314,0.61707014,0.5503762,1.2779697,0.58384633,0.15411535
0.40859756,-0.049051713,0.9606363,0.7923872,0.7463011,0.6936632,0.017396232,0.6313885,0.1456182,0.616777,0.60239595,0.6047791,0.71272,0.9121136,0.77617985,0.7808895,0.94509095,0.25948498,0.54717445,0.4250691,1.0767697,0.65129703,0.116015956
0.34846532,-0.034764573,0.7931674,0.7293067,0.6101714,0.7453488,0.20407584,0.5514843,0.15253806,0.4812009,0.5859966,0.53816676,0.58445317,0.78581935,0.6627491,0.8042374,0.84408426,0.25253317,0.49024546,0.41680908,0.9656325,0.5299657,0.1042541
0.41784686,-0.021710597,0.99760383,0.80508983,0.7904061,0.65032476,-0.06402387,0.6837679,0.06530237,0.6263654,0.6138789,0.66278374,0.7805666,0.93414986,0.761255,0.7476487,0.96550035,0.22282353,0.58974874,0.35948855,1.1284513,0.7146591,0.11719188
0.8139388,-0.10720118,1.1212752,1.2960726,0.941109,1.5251452,1.0060582,0.90672123,0.27684128,0.7545852,1.1143736,0.90940315,0.93459,1.4287847,0.98499554,1.6886065,1.562666,0.22120486,0.77384895,0.59787595,1.7525257,0.779141,0.24678889
0.65585524,0.080933176,0.74171966,0.45500055,0.7286775,0.6244017,-0.5769061,0.8946029,0.42384177,0.54148954,0.4402847,0.8431189,0.91689616,1.0609981,0.8571079,0.4936433,1.2124727,0.12441604,0.71943295,0.5143617,1.0295091,1.2894723,0.1540697
0.80924106,0.11596008,0.74384,0.77071285,0.6940383,1.211265,-0.28588367,0.91688204,0.7080048,0.5360512,0.47056141,0.9009196,0.898316,1.3094568,1.0582411,0.83736765,1.508801,0.35364532,0.8806419,0.85411215,1.2057014,1.1859248,0.28906175
0.29470402,-0.1195441,1.0544158,0.6780388,0.9295198,0.56471527,-0.032031775,0.6765393,-0.108076446,0.7764403,0.8466034,0.6094797,0.8374558,0.88569957,0.7730161,0.7737072,0.8980499,0.13176852,0.59364134,0.23427492,1.0573624,0.69765097,0.1541292
0.46268743,0.00482549,0.7823053,0.83701354,0.57592773,0.9643231,0.25614047,0.5910284,0.3073961,0.47959945,0.5651715,0.58956206,0.6050953,0.8760968,0.7618442,0.9013754,0.9893297,0.33555198,0.5671998,0.5584191,1.029774,0.5611806,0.15697303
0.5129053,-0.03018371,0.78506374,0.9127281,0.64322644,1.1199615,0.85002637,0.61429405,0.24697953,0.51640785,0.853263,0.64659005,0.63357586,0.951099,0.68669003,1.2410824,1.07397,0.2217136,0.5106478,0.45033067,1.2247604,0.5133525,0.1641496
0.8192014,0.012808588,0.884949,1.2466598,0.7783229,1.7148099,1.4361197,0.8512337,0.41300234,0.6408704,1.1213964,0.85742,0.7609199,1.2414861,0.8476791,1.7422595,1.4486115,0.21947137,0.623869,0.5805599,1.655579,0.57439804,0.22350371
0.30950075,-0.027065922,0.8745714,0.6646935,0.7014423,0.55492914,-0.080074556,0.5669468,0.09360852,0.55140257,0.5584468,0.5335581,0.660725,0.80504507,0.6856274,0.6545959,0.79982746,0.2311736,0.5438659,0.36423725,0.9203884,0.6150618,0.08929612
0.38403943,-0.11453893,1.0588341,0.76391053,0.8771238,0.60074794,-0.17035124,0.6819234,-0.005376704,0.755679,0.6601092,0.61495817,0.8276286,0.9564155,0.84402865,0.7380651,0.97936857,0.13284025,0.61376584,0.34150773,1.1107042,0.7216869,0.1266779
0.49231318,0.017527942,0.8020527,0.85746247,0.5728624,1.0588151,0.34564894,0.60155916,0.30476254,0.47126132,0.5918725,0.61202145,0.60003287,0.9069848,0.7727293,0.97707844,1.033186,0.29646477,0.58685386,0.57507044,1.079656,0.5450219,0.1757161
0.38417092,-0.05734139,0.9555801,0.77210265,0.76960605,0.6874357,-0.039538465,0.6271722,0.1333018,0.6055327,0.63052726,0.6120314,0.7347994,0.9663857,0.79277426,0.7956202,0.9284177,0.25562724,0.6034341,0.42702627,1.0756257,0.6863387,0.10354473
0.50917405,-0.016359292,0.8772439,0.8970626,0.66978025,1.0354861,0.46968013,0.65050554,0.21939135,0.5326745,0.7126441,0.65894943,0.6638654,0.959197,0.7437239,1.060476,1.0385449,0.25092945,0.5507535,0.474249,1.1916107,0.5664637,0.13212064
0.40157953,-0.066495456,0.83098006,0.82007253,0.6711846,0.90655226,0.47832447,0.5784254,0.15745902,0.5499029,0.7374652,0.5927624,0.63741213,0.9016422,0.7059842,1.010279,0.9616055,0.2408272,0.5122129,0.42887825,1.110897,0.54320574,0.12293017
0.5508172,-0.122795366,1.379159,1.0345104,1.1322864,0.909808,-0.33549613,0.86650836,0.040427513,0.9138286,0.8135823,0.822716,1.08037,1.403627,1.1900561,0.99366957,1.3355341,0.21093759,0.91048163,0.5589558,1.4460938,0.95577943,0.18695949
0.31244054,-0.04731947,0.73700964,0.6562587,0.60126305,0.6973364,0.3301164,0.5392115,0.08240999,0.47895017,0.64223844,0.4976592,0.5668555,0.6975035,0.5774479,0.8084955,0.804987,0.18029276,0.45038953,0.33130056,0.927227,0.4915644,0.10195322
0.28039896,-0.04198693,0.9648314,0.5943208,0.83994126,0.43532175,-0.21480404,0.6254112,-0.06746889,0.6913932,0.6630991,0.55151397,0.78319144,0.757091,0.729057,0.59211695,0.81215096,0.14804815,0.57125205,0.2749126,0.89793956,0.68434304,0.11559695
0.29788882,-0.012791795,0.81919426,0.6770521,0.6266968,0.5923229,-0.028803669,0.5506769,0.116944425,0.48731077,0.5250049,0.52623206,0.5960333,0.7655454,0.6505656,0.6514943,0.78245735,0.24297595,0.51282966,0.38565886,0.8978477,0.56965846,0.09672409
0.425045,-0.011824797,0.8631024,0.8188352,0.64780253,0.8624591,0.074993216,0.6028827,0.23936403,0.51535,0.56244636,0.5822787,0.6444978,0.92477596,0.7883432,0.83687174,0.9614769,0.3037481,0.60495037,0.530393,1.0171536,0.6022315,0.14862677
0.43734378,0.0030564107,0.72640425,0.7856617,0.5559351,0.9600397,0.5303643,0.5645383,0.21708849,0.4285192,0.6477331,0.5684503,0.5532731,0.7932573,0.62090653,0.9763718,0.9037935,0.24271509,0.4592681,0.43382746,1.0306222,0.4649475,0.113957
0.33421364,-0.027866103,0.8270002,0.71813816,0.6457901,0.68051064,0.15331551,0.5578001,0.14198412,0.5106327,0.61540234,0.5317713,0.6015961,0.8017942,0.6734659,0.76983297,0.8355173,0.2520232,0.5012964,0.39135492,0.9464265,0.5589068,0.10876736
0.69968927,-0.032401007,1.0662717,0.86000454,0.92852557,0.9475499,-0.4011349,0.8671174,0.34172752,0.7225844,0.5882095,0.8613806,0.9970362,1.3439714,1.137453,0.8390004,1.4027815,0.20447549,0.87551963,0.7047391,1.3362488,1.1331687,0.23587146
0.52015835,-0.062286742,1.1072004,0.8782956,0.91190374,0.82761586,0.16183482,0.7636403,0.05676436,0.7864198,0.7803206,0.71296495,0.8730953,1.0314898,0.85545945,0.96226513,1.1333952,0.13165037,0.5999141,0.37927228,1.3249407,0.7561623,0.17205687
0.63884187,0.0024365024,1.0524706,1.0483093,0.81005573,1.2153989,-0.035471424,0.7956653,0.39542583,0.6504536,0.61377275,0.74111015,0.8293159,1.2582582,1.0712531,1.0478026,1.311872,0.3871653,0.8189732,0.74726295,1.3006095,0.78687906,0.21873435
0.36823872,-0.022289429,0.8861711,0.74716145,0.6804304,0.6679764,-0.00842585,0.5909554,0.16427886,0.54607236,0.54520583,0.56119037,0.65407383,0.8536003,0.72745496,0.73792154,0.87809485,0.2671406,0.53847015,0.43567413,0.9831275,0.604927,0.10493833
0.59476775,-0.01391624,0.8382509,0.97081095,0.68921745,1.224453,0.79654634,0.700463,0.2718623,0.528295,0.84018594,0.6654616,0.66467994,0.9776612,0.7518692,1.2665133,1.1339519,0.2537165,0.53581923,0.5031273,1.2811307,0.5392682,0.1708749
0.2599173,-0.012161694,0.7956193,0.5918489,0.6303451,0.476485,-0.08171931,0.5294027,0.05965139,0.50363857,0.51826745,0.47741744,0.59718204,0.6684,0.6131127,0.575047,0.71533763,0.20796081,0.48488405,0.32218242,0.80524236,0.55179423,0.096585914
0.3810059,-0.07023701,0.869837,0.7925115,0.75068873,0.818192,0.6261483,0.5922942,0.091256045,0.58795804,0.91872156,0.5691538,0.6714794,0.8971965,0.65255356,1.0477958,0.9698382,0.20705977,0.47939947,0.31124377,1.1414486,0.5783684,0.15416676
0.44223467,-0.010665248,0.9214419,0.8612415,0.70082504,0.84273267,0.1653988,0.6085401,0.20429942,0.5609829,0.6496722,0.62928396,0.7057303,1.0003303,0.7802436,0.9198211,0.97898537,0.2688388,0.6274726,0.4666558,1.106973,0.64072734,0.12751943
0.4605698,-0.019821156,0.7435356,0.8193671,0.5888827,1.0009507,0.6573542,0.58277386,0.21138969,0.45507485,0.72348845,0.57401925,0.57553375,0.8294063,0.6324719,1.0560536,0.94745505,0.22117397,0.46365452,0.4285401,1.0814067,0.47905457,0.138349
0.77943075,0.013903024,0.97514325,1.2108968,0.8061389,1.5693262,1.1732484,0.86439854,0.33402538,0.64055735,1.0218523,0.90556,0.8828296,1.2704225,0.8317712,1.6524918,1.5194451,0.22043349,0.6279197,0.57823586,1.7257887,0.651654,0.19739786
0.4313447,-0.11889737,1.0827293,0.90152377,0.84566754,0.80738384,-0.047206007,0.6712528,0.09534478,0.72528064,0.6460535,0.6646768,0.82457405,1.0859969,0.91547585,0.8941166,1.0828559,0.2170944,0.6504468,0.47995263,1.2048559,0.7072655,0.13339314
0.45387855,0.0098374495,0.78361917,0.7595409,0.61766326,0.8655537,-0.06539241,0.63175523,0.33579224,0.4749747,0.4806851,0.5963321,0.6436156,0.93563473,0.8090966,0.7662679,1.010683,0.33074325,0.62321335,0.59472567,0.9595965,0.6763554,0.17549068
0.25030273,-0.006712054,0.76471543,0.5211746,0.62635726,0.388291,-0.17617291,0.5522942,0.0964023,0.4851095,0.48628333,0.48800415,0.5996206,0.64936376,0.5994209,0.49964267,0.6994092,0.18977237,0.49270818,0.31231624,0.7585837,0.61858135,0.08040938
0.5737623,-0.033867083,0.89214385,0.9674642,0.7344289,1.1182644,0.63580525,0.7265224,0.23064247,0.5913957,0.79112905,0.7179255,0.75712407,1.053938,0.7782128,1.2219094,1.2021581,0.22576079,0.54775274,0.48190194,1.3469546,0.61816573,0.14964259
0.6980326,-0.04339012,1.1449134,1.0708238,0.90285313,1.2220862,0.63099504,0.8360318,0.14087376,0.77616006,0.91382885,0.8378835,0.9065444,1.171736,0.8801375,1.2873806,1.3519664,0.13687623,0.62610817,0.46449292,1.5559825,0.68685764,0.22191542
0.4658657,-0.053697452,1.07542,0.90107805,0.79812884,0.78155535,0.007387189,0.6877995,0.13812846,0.6791677,0.6152437,0.6831886,0.8068072,1.0298867,0.8665137,0.8634738,1.0751928,0.27759445,0.62124616,0.45744735,1.2000448,0.7119779,0.12251216
0.81372917,-0.044239078,1.1046264,1.3287332,0.9859761,1.8382533,1.6906841,0.913302,0.29944202,0.83555096,1.412711,0.9293598,0.84295815,1.3739431,0.8619715,1.8986274,1.5854539,0.17376828,0.67936563,0.5071088,1.855812,0.6308784,0.27919853
0.78573966,0.046461117,0.91937345,1.0239828,0.7497421,1.3647442,-0.06486881,0.85388035,0.6326709,0.6170457,0.5580175,0.8461255,0.86677474,1.3571368,1.1703124,1.031671,1.5538452,0.405771,0.9136942,0.9233148,1.3299206,0.93587077,0.32650748
0.7126293,0.09262964,0.81839335,0.8736007,0.68738735,1.2255799,-0.13754053,0.8206973,0.6208091,0.54414,0.48922834,0.79673433,0.8191679,1.2575618,1.058387,0.8966937,1.4193885,0.39941618,0.848102,0.8674908,1.1861236,0.964528,0.2986464
0.5394035,-0.028341144,0.93577224,0.93553746,0.71715355,1.0667979,0.5834152,0.6793543,0.19449079,0.57645416,0.7714046,0.6728012,0.6990493,0.9869677,0.74365747,1.1157753,1.1063049,0.24337468,0.52525645,0.43883723,1.2619311,0.5605849,0.1475663
0.29891387,-0.050691746,0.80602187,0.6426881,0.64999264,0.59697825,0.16633025,0.5335152,0.046751,0.5344627,0.6542717,0.51663184,0.63923484,0.7429637,0.61719024,0.75736415,0.7950537,0.17684022,0.51171553,0.31582755,0.9255811,0.55954313,0.098099366
0.3446334,0.00024533272,0.7417887,0.6363057,0.582285,0.65357184,-0.0873073,0.5738424,0.24862152,0.43864843,0.45613897,0.54320526,0.59424233,0.81113833,0.6953861,0.6343186,0.8526503,0.26409182,0.55146444,0.48305577,0.8609817,0.6561107,0.124028355
0.354603,-0.023443315,1.0535437,0.5638949,0.9572582,0.4008081,-0.40758187,0.7617284,-0.075746186,0.7971408,0.722203,0.66756505,0.8967316,0.8194254,0.82367706,0.52237874,0.9387855,0.10065926,0.65047425,0.28030348,0.94523436,0.8786971,0.16379888
0.30365756,-0.11877721,0.9113439,0.6940925,0.8514076,0.7800514,0.44547766,0.66917413,-0.08656772,0.7203436,0.93585926,0.5904765,0.76271135,0.8168124,0.6700712,0.9723774,0.95435,0.053407285,0.5513978,0.2570593,1.1151382,0.62249386,0.17209776
0.31601104,-0.013654265,0.8039785,0.6895178,0.6082921,0.63840234,0.06485739,0.5478247,0.1545955,0.4781993,0.5457152,0.5149738,0.58521503,0.75898033,0.6539132,0.7021948,0.79585713,0.26311544,0.50264955,0.3941025,0.8918713,0.5538844,0.095623344
0.45926785,-0.096601225,0.93386537,0.8876692,0.7207722,0.9690438,0.39489794,0.6230989,0.12831189,0.59353465,0.72547734,0.6320076,0.71808755,0.97300375,0.7725105,1.0574661,1.0470186,0.19532502,0.55837274,0.46420974,1.1889441,0.58663154,0.16645636
0.41079542,-0.033672854,1.0083114,0.82263047,0.765031,0.7066156,0.01653136,0.66583425,0.11931709,0.6064127,0.6252999,0.65954894,0.7728369,0.9448627,0.7651595,0.82226026,0.9943906,0.26750398,0.56447136,0.41186678,1.1300411,0.6816976,0.11371675
0.614066,-0.037943244,1.0339469,1.115545,0.8713022,1.2604731,0.9087137,0.7863783,0.17511585,0.6869797,1.0116814,0.8215155,0.8595384,1.2057493,0.8075481,1.4098803,1.3764753,0.2140536,0.60498536,0.4476987,1.6034857,0.6455002,0.18976262
0.31056193,-0.111341424,1.0447112,0.6066132,0.969216,0.46867734,-0.16931605,0.7045275,-0.122143395,0.8235141,0.8172532,0.6011964,0.8721532,0.79820544,0.7930349,0.68575966,0.890025,0.070024714,0.6031125,0.2274154,1.0053077,0.72602856,0.16975254
0.4476622,-0.017802063,1.0418352,0.87363464,0.7874692,0.7473772,0.015371006,0.7031264,0.13470197,0.64808774,0.61778307,0.68303496,0.7954606,0.99147666,0.8136667,0.8356675,1.047266,0.28619012,0.59423757,0.41706872,1.1782843,0.7102813,0.11243734
0.36382738,-9.4383024e-05,0.77784723,0.6069827,0.62835246,0.58305895,-0.18811902,0.62621105,0.23511475,0.4762661,0.46141595,0.58794475,0.6505752,0.8322533,0.70224345,0.5930957,0.8728026,0.2386083,0.56394625,0.43811083,0.8920197,0.74257493,0.10977958
0.45112056,-0.032757062,1.0141454,0.7493816,0.83182657,0.5753989,-0.28277922,0.73264354,0.057157807,0.6596311,0.57727283,0.69737566,0.8337977,0.9807078,0.8281606,0.6476474,0.9966288,0.16654985,0.64310896,0.37750703,1.1150831,0.84476095,0.12645532
0.85137856,0.1552582,0.7633591,0.4636416,0.8059711,0.78448117,-0.6811761,1.0963392,0.5942594,0.5827213,0.4692934,1.0373554,1.1104562,1.3004546,0.9789543,0.56720847,1.5163481,0.1457076,0.8475392,0.60936093,1.2029376,1.6031964,0.211143
0.6121873,-0.04868351,1.1361276,0.9786339,0.8824513,1.0501155,-0.15778905,0.77926993,0.3005862,0.72057015,0.6292645,0.78667647,0.9179887,1.2974738,1.1156002,0.98547,1.3410567,0.27004865,0.8285133,0.71539,1.354755,0.89600956,0.23306085
1.1489369,0.10630482,0.9945512,1.288531,0.84757656,2.0030036,0.17595112,1.112077,0.9401137,0.6779244,0.76427776,1.1817571,1.1336272,1.8298746,1.4760159,1.5016006,2.165492,0.5273252,1.231689,1.264654,1.8095276,1.266792,0.47514844
0.40306884,0.01129526,0.7665833,0.6680055,0.6146056,0.7333057,-0.14173411,0.63335216,0.31966013,0.46820894,0.45905608,0.60418713,0.64677286,0.91023904,0.7716227,0.67015475,0.9564083,0.26871032,0.61806744,0.55319977,0.932022,0.73949575,0.15410447
0.30182737,-0.019269109,0.7974278,0.67845315,0.60224676,0.6280183,0.090886116,0.532791,0.14465396,0.47660017,0.55619586,0.5058192,0.5781879,0.74632496,0.6391856,0.7088559,0.78939635,0.2620663,0.48778453,0.38659626,0.8836214,0.5387827,0.09595211
