size_D,har,nlan,t01,t03,t06,t07,t08,t09,t10,t11,t12,t14,t15,Generated_Var_4,effort_D
0.5404768,0.60778016,0.9057921,0.7406931,0.3924214,0.5007896,0.73457867,0.72325104,0.9859992,0.7954842,0.74446595,1.1393917,0.6943631,0.6051624,1.0384867,0.15898967
0.44212818,0.80451274,0.7382229,0.6789871,0.19912013,0.5597816,0.66226214,0.7695882,1.0494162,0.8969464,0.7582324,1.0466073,0.68074447,0.54177064,1.1096636,0.14332612
0.5915998,1.0520039,1.124022,0.74154437,0.21594825,0.7084265,0.7541111,0.82996523,1.1798906,0.97927886,1.0912615,1.2438445,0.7018273,0.6219416,1.3928889,0.2004381
0.35822207,0.68332213,0.48805386,0.65317947,-0.056677803,0.66459036,0.5875989,0.8005647,0.8235003,0.7877274,0.6340939,0.8718091,0.58985084,0.29253843,0.99424237,0.14755611
0.40603557,0.7878101,0.7462508,0.6271317,0.20477489,0.5359419,0.62133765,0.7090512,0.97058934,0.8412135,0.75894314,0.9838256,0.6428897,0.542259,1.0499167,0.1490642
0.45871177,0.8485359,1.0125769,0.5760084,0.21764088,0.6284241,0.58840954,0.59675956,0.8599764,0.7063424,0.9785682,0.96636313,0.54715705,0.49493688,1.0802401,0.14203998
0.30913028,0.6494369,0.5911633,0.5697632,0.18542188,0.49581587,0.5295674,0.5958562,0.78178555,0.6715794,0.6329585,0.81069523,0.5368086,0.42535233,0.8739484,0.10083081
0.4186619,0.6005105,0.71259785,0.64844877,0.34050775,0.440408,0.6109139,0.65749335,0.89983225,0.7516828,0.6246896,0.97491604,0.6138442,0.54917014,0.8916613,0.15099694
0.4444532,0.66948104,0.5103596,0.8218717,-0.06140864,0.7315942,0.7646907,0.97433674,1.011266,0.93504053,0.5633036,1.0582218,0.7309368,0.34116185,1.1149675,0.18594287
0.9064136,1.2817038,1.823619,0.8919354,0.47959867,1.07212,0.9311893,0.8449511,1.2967374,0.8850803,1.816923,1.5508654,0.61810887,0.6806146,1.7391702,0.24779606
0.54510725,0.70863986,0.8146815,0.7642298,0.34216154,0.5351757,0.71522754,0.80328214,1.1019859,0.90046644,0.75820947,1.143152,0.71813476,0.574119,1.0918266,0.16686064
0.729819,1.1050371,1.3700827,0.83437663,0.5498109,0.61964065,0.8034325,0.85611844,1.3172866,1.1603913,1.1143286,1.4662484,0.851595,0.8915559,1.3547561,0.31042424
0.46130475,0.871762,0.8155698,0.67442614,0.098220214,0.86246294,0.65456355,0.7750654,1.0442939,0.7749152,1.0399951,1.0652018,0.57556975,0.368357,1.2503787,0.14637533
0.3702962,0.7451421,0.70710415,0.5907413,0.17427084,0.5597017,0.560266,0.64362574,0.87758076,0.73008054,0.76756847,0.8822473,0.56519747,0.4472112,0.9745343,0.10976559
0.30716106,0.66723037,0.61440545,0.5329877,0.16646376,0.5075044,0.5048062,0.57293016,0.72946006,0.63105214,0.67638314,0.77386063,0.48830116,0.40448666,0.8558687,0.09222676
1.3962396,1.8142661,2.67217,1.2187532,0.79650486,1.1884406,1.3310708,1.182587,1.9861195,1.5981814,2.3401532,2.440176,1.1372569,1.2683293,2.383541,0.4777874
0.50966084,0.8800706,0.90320575,0.68759733,0.28958148,0.58652407,0.68210304,0.72912145,1.022743,0.85039496,0.875167,1.0741968,0.6459574,0.57308334,1.1419127,0.16988617
0.2776603,0.5924513,0.50267726,0.5514143,0.1892977,0.4582034,0.50513494,0.57894117,0.7268499,0.627052,0.5655771,0.7522079,0.51173985,0.3942122,0.8036954,0.083628014
0.4860071,0.93036216,0.9987597,0.65837187,0.17802325,0.75057036,0.7064765,0.79816866,1.029507,0.7749639,1.0818883,1.088495,0.59386736,0.52750427,1.2532138,0.1890427
0.72051513,1.1303446,1.5442533,0.7577544,0.36720422,0.8811348,0.79255015,0.7926031,1.1713123,0.85980695,1.5433823,1.3657924,0.60610753,0.65564245,1.5033369,0.23119442
0.3440434,0.6704863,0.48129874,0.6642045,-0.014005899,0.65895975,0.57751906,0.7883411,0.83073866,0.7654743,0.64507985,0.87970746,0.5732795,0.29139167,1.0058575,0.1263521
0.51459587,0.808189,0.9780851,0.6814545,0.36465964,0.5169873,0.651712,0.71810335,1.070569,0.8913628,0.8207082,1.1102448,0.7006172,0.6420976,1.0518203,0.19317357
0.5127913,0.9055871,0.92604184,0.68994045,0.16611229,0.6839837,0.68305886,0.7546885,0.99136627,0.7785874,1.0157496,1.0996488,0.5433593,0.44507527,1.2496675,0.13027939
0.46102425,0.7496951,0.50871396,0.79830194,-0.049744412,0.6687496,0.71900487,0.91466963,0.94632834,0.84876704,0.61987746,1.0019138,0.64788604,0.28776675,1.1537796,0.15261656
0.34633383,0.6954216,0.5924876,0.6125505,0.06363527,0.5977855,0.5650467,0.6889289,0.8009506,0.7224321,0.7044926,0.8623503,0.5587864,0.37442017,0.9495565,0.11225563
1.3000119,0.46884492,1.1627007,1.589712,0.98139447,0.57131726,1.5119725,1.6064407,1.8274469,1.3601518,0.66936404,2.2469797,1.2422073,0.9277929,1.6567751,0.3121923
0.39136633,0.6867308,0.58508146,0.6861343,0.095090486,0.52853507,0.63161284,0.7270054,0.8890738,0.75305694,0.6031008,0.9059733,0.5954449,0.39487106,1.0113152,0.11869274
0.47880018,0.92836726,0.75572944,0.7468584,0.014242951,0.7038972,0.7599238,0.94492185,1.1770695,1.0460304,0.82126176,1.1710352,0.76111954,0.49780655,1.2961831,0.18196797
0.82716256,1.147709,1.6621693,0.77965033,0.56132054,0.79044706,0.8280316,0.74266523,1.2107034,0.9973644,1.4585688,1.4957957,0.70373505,0.8288525,1.4559746,0.28886536
0.3999405,0.7862927,0.666533,0.6395896,0.112094685,0.576584,0.61860895,0.71331185,0.8843026,0.7431793,0.7510786,0.93166536,0.5479603,0.3925948,1.067184,0.105727464
0.43870094,0.61200845,0.39129794,0.8875484,-0.18911222,0.93413407,0.76528853,1.1383866,0.87414765,0.9755172,0.6444267,1.1038585,0.70653033,0.2030198,1.1502672,0.21101852
0.39425907,0.80503446,0.77545315,0.62646705,0.19077218,0.55892164,0.5968994,0.68466145,0.9264507,0.803027,0.79993635,0.9517343,0.59374213,0.5048877,1.0423477,0.12962449
0.992172,0.39760387,0.7724996,1.2232491,0.7064192,0.46192896,1.1530842,1.2638543,1.3711609,1.0772495,0.49292767,1.6566806,0.9475512,0.66720223,1.2834011,0.20803134
0.4324188,0.85629296,0.71929353,0.6825937,0.09627662,0.6402368,0.6502033,0.80520606,1.0354657,0.896103,0.82813555,1.0392128,0.62378603,0.43973416,1.1601297,0.12879822
0.49085185,0.93407357,0.8495073,0.70459896,0.10360374,0.70307356,0.6818137,0.8183796,1.0891798,0.9423985,0.9474941,1.1425264,0.65678054,0.48283243,1.2622569,0.15519871
0.35459527,0.73710245,0.7648244,0.5470637,0.14054966,0.6967554,0.53220844,0.5718204,0.79377747,0.6359638,0.86871344,0.8458031,0.4639797,0.37754047,0.9754014,0.12111363
0.46912372,0.7750092,0.88752675,0.6483533,0.34288296,0.5087567,0.61832875,0.6606141,0.9892773,0.8241887,0.8008952,1.0311446,0.6536942,0.59731144,0.99617195,0.17237602
0.81236184,1.3223133,1.4628453,0.9204855,0.39841515,0.8289643,0.88687664,0.9796136,1.4299737,1.2497076,1.3029033,1.5688276,0.88930666,0.8371518,1.6612823,0.2538046
0.36648542,0.7446858,0.7180865,0.5881593,0.17117554,0.56269234,0.5560633,0.63887805,0.8689879,0.7366684,0.7694865,0.8832437,0.56110406,0.45404172,0.9667195,0.11403382
0.35743865,0.7369798,0.6575315,0.577058,0.11581719,0.55166954,0.56575596,0.63181955,0.82921565,0.71798486,0.6944642,0.8368828,0.5279843,0.4147982,0.971211,0.121071026
0.74358547,1.1381416,1.5666852,0.7659215,0.36743775,1.1228734,0.8008355,0.743483,1.1273739,0.72301275,1.69306,1.3743591,0.5583839,0.5193951,1.5626023,0.22843842
0.45349297,0.86289346,0.91929394,0.63101596,0.16759631,0.8450153,0.6144192,0.68552685,0.9559813,0.7333465,1.0826886,1.0239162,0.5028385,0.4129253,1.1886213,0.15731934
0.6270059,0.9989632,0.78258646,0.9019968,0.057681553,0.84573406,0.8886002,1.0697429,1.3204287,1.0077161,0.92682904,1.3348212,0.78251743,0.3798957,1.5110705,0.17151015
0.5226177,0.70972395,0.88016444,0.6961075,0.4133327,0.45990226,0.6594834,0.7038072,0.9985829,0.84594303,0.7341687,1.086106,0.66550446,0.6210794,0.9827124,0.1945379
0.43540394,0.87019914,0.7260658,0.6956809,0.11409165,0.6296877,0.686037,0.80362767,0.99179983,0.8206869,0.8135229,1.0352123,0.5965611,0.408274,1.1743833,0.115391985
0.251063,0.61757076,0.50807434,0.5740596,-0.009548783,0.6353069,0.5326046,0.66347665,0.7534212,0.6601153,0.63716924,0.7932176,0.5176597,0.27714944,0.9179737,0.10147303
1.0218246,1.4081318,1.9315231,1.0448787,0.46859434,1.4373759,1.0853479,1.0382029,1.5134803,0.907101,2.1093225,1.7681834,0.68717587,0.61118096,2.0849628,0.27058086
0.6398379,0.89591485,1.0646552,0.7709225,0.4332925,0.56095004,0.74166316,0.81532335,1.1815324,1.0069473,0.92376935,1.2393668,0.7626996,0.7041477,1.1896963,0.23363674
0.3553108,0.6783121,0.5151329,0.6433494,0.06305829,0.5701916,0.59073216,0.7128473,0.81396496,0.710094,0.61834615,0.8535449,0.55775845,0.3348682,0.97098815,0.10313365
0.25705793,0.50222313,0.34148735,0.6173285,-0.09207394,0.64258444,0.52162737,0.76009625,0.62533706,0.6721556,0.53882605,0.7535712,0.521251,0.21592565,0.8121105,0.1279036
0.683444,1.0765407,1.4784678,0.71473366,0.37257907,0.8333694,0.7574082,0.6843366,1.0826783,0.82087684,1.4085587,1.2899657,0.6482622,0.6279695,1.3888237,0.21329875
0.45116916,0.8177139,0.91709423,0.58906657,0.18595526,0.6133438,0.58593446,0.63603765,0.87943125,0.72716314,0.94855285,0.9610859,0.5144594,0.4709013,1.0683621,0.13176568
0.40085733,0.58561707,0.63884187,0.6594486,0.29092106,0.438695,0.60962296,0.6731099,0.87221146,0.7386854,0.5725708,0.9371344,0.5956034,0.49304622,0.89059776,0.13074702
0.27985156,0.64470327,0.5072949,0.57700616,0.053212207,0.55548316,0.51961315,0.64137596,0.73671305,0.66443014,0.6122079,0.77243316,0.50816315,0.3326629,0.893878,0.10008414
0.65264934,1.0649645,1.404477,0.7168727,0.3459659,0.8702831,0.7470085,0.66503394,1.0741864,0.7730551,1.3831719,1.2106233,0.5659405,0.5397902,1.3936782,0.16859801
0.4321057,0.7693287,0.87860173,0.5849121,0.18995604,0.64728916,0.5757551,0.5915906,0.79510933,0.6350289,0.933649,0.9084186,0.4639663,0.40887195,1.0418656,0.1128255
0.45030028,0.9034295,0.8876461,0.6739989,0.09308915,0.7133137,0.6953696,0.8009435,0.9897063,0.7583478,0.99652535,1.0536727,0.5814238,0.44875377,1.2321932,0.15880738
0.40696564,0.7831059,0.61478335,0.6765388,0.06916097,0.5779413,0.6570085,0.78467226,0.9595828,0.80095345,0.699482,0.9686094,0.6164784,0.39734936,1.099502,0.12258613
0.34341642,0.71742517,0.71408874,0.5734415,0.20188874,0.546998,0.5740942,0.6268041,0.84294707,0.70166504,0.7417196,0.87893033,0.5807731,0.47885227,0.94138145,0.10843219
0.6342026,1.0751376,1.1576511,0.9120458,0.03314472,1.0247762,0.868976,1.0060755,1.2051797,0.88159,1.3294424,1.4325415,0.6762944,0.3803016,1.6680378,0.20833297
0.9574767,1.3426206,2.0056782,0.8924911,0.5294412,1.305881,0.96077,0.86036336,1.3270378,0.84576577,2.1172388,1.6665552,0.59984815,0.66900057,1.8498684,0.29253682
0.85534316,1.0654155,1.3860973,1.0008469,0.6294556,0.6169557,0.9613658,1.0619202,1.5690557,1.3251841,1.0901194,1.705401,1.0301771,0.94561434,1.5117459,0.3070164
0.66708344,1.1571891,1.3458055,0.8311828,0.18083495,1.0120596,0.86107314,0.94346,1.2358344,0.8557917,1.5182521,1.4177845,0.6306663,0.52883106,1.632694,0.23985106
