rely,data,virt,acap,pcap,modp,actual
0.3099078,0.6156234,0.258873,0.4443243,0.7481349,0.5530814,0.6575086157508616
0.115205884,0.6022079,0.6430059,0.14617038,0.71154463,0.27101824,0.7096155709615571
0.047984928,0.5366332,0.77687293,0.12489098,0.8618589,0.42441833,0.5163956216395622
0.5800198,0.09058064,0.5923095,0.32503802,0.47250384,0.7408441,0.0
0.14893675,0.48517296,0.86698866,0.1622271,0.7773225,0.46922064,0.6157280215728022
0.40810978,0.9132366,0.102023065,0.41919988,0.7662877,0.7089697,0.6019330601933061
0.18553102,0.27967802,0.6460761,0.12056887,0.8930659,0.6091899,0.4170417617041762
0.10347706,0.42061177,0.6811441,0.14042544,0.89649194,0.58710796,0.5316432531643254
0.23976517,0.5091003,0.83519006,0.28913414,0.5441034,0.19283025,0.6232805323280532
0.1601606,0.41638288,0.76833725,0.15401298,0.83149284,0.5414911,0.48217861821786184
0.36227667,0.3176762,0.67115086,0.20214576,0.50926596,0.46715713,0.33131203313120333
0.09007582,0.55712813,0.6388941,0.06737852,0.95703876,0.64007455,0.5193787519378752
0.24693757,0.2881434,0.5676703,0.21747011,0.7780789,0.481421,0.44175241417524147
0.077236176,0.5336343,0.7639453,0.15998083,0.8384546,0.42989028,0.6070335607033561
0.17920703,0.50961053,0.5485788,0.32911724,0.775299,0.49563605,0.6490163649016365
0.21281224,0.49664906,0.5478457,0.3352604,0.7277043,0.5474691,0.601624560162456
0.1883955,0.61962116,0.70216864,0.2708885,0.6388142,0.19135597,0.5496192549619255
0.08205277,0.52153623,0.9584805,0.12061018,0.872567,0.5885622,0.5352288535228853
0.3491841,0.3498178,0.31053138,0.3971905,0.719463,0.54580784,0.4883420988342099
0.10659689,0.58953404,0.6400306,0.1610989,0.6962311,0.2667405,0.6140404614040462
0.14255506,0.5166453,0.7389968,0.25663328,0.69021344,0.29003578,0.7256435725643573
0.5516251,0.69320667,0.4580487,0.46274233,0.35145324,0.26734778,0.6384685638468565
0.2177577,0.6139023,0.36092666,0.29848164,0.77284825,0.50383925,0.6421515942151594
0.32994986,0.42035577,0.6865758,0.24897051,0.5680163,0.35606045,0.6203415620341562
0.18806565,0.5844031,0.47365436,0.166147,0.78054,0.46076792,0.5463212546321254
0.08769697,0.43645483,0.7863942,0.1503421,0.8631769,0.50069964,0.5882722588272259
0.43453205,0.37435603,0.4283657,0.6345782,0.57002413,0.4555986,0.6624866162486617
0.5573047,0.3310185,0.45032555,0.63577163,0.4201718,0.48060685,0.5739964573996458
0.14081413,0.40713978,0.6797962,0.20588696,0.88246495,0.61067384,0.47925244792524485
0.15124935,0.35754856,0.7045073,0.15238565,0.8977695,0.6207146,0.45102386510238657
0.22365248,0.3542942,0.72122455,0.10444808,0.68057734,0.40899652,0.34498629449862944
0.30654103,0.30403826,0.40073097,0.3576001,0.7522681,0.4943751,0.5664904066490407
0.040834576,0.5586518,0.77612865,0.10992706,0.9461003,0.5997865,0.5196150519615053
0.19212896,0.54547065,0.55310935,0.309471,0.6534593,0.3805449,0.6207934620793463
0.31211597,0.73572063,0.19661164,0.3387198,0.75157356,0.5977138,0.5878871087887109
0.46049136,0.34516782,0.3138768,0.58732474,0.6249883,0.62733716,0.5332531833253183
0.085003704,0.4575613,0.7232764,0.077001095,0.7573385,0.2553796,0.47898584789858484
0.27857578,0.39786956,0.6010523,0.27361482,0.62319297,0.41415566,0.35242656524265653
0.27663893,0.31432313,0.76877433,0.17305672,0.67764676,0.54410684,0.32227036222703626
0.09202242,0.57007223,0.6771332,0.08079749,0.8921515,0.4868018,0.4739274273927428
0.13932884,0.6519197,0.534068,0.12876219,0.90817326,0.60389173,0.5852411585241158
0.08301243,0.583847,0.7435676,0.020668209,0.73128086,0.28920734,0.5190995819099582
0.32831788,0.6343603,0.33475855,0.34592324,0.67128766,0.48423713,0.6185943618594363
0.49824262,0.2659065,0.51095855,0.20646793,0.52503586,0.75837636,0.18444897844489785
0.21511728,0.5621141,0.94576555,0.28841352,0.5911204,0.31258988,0.608324410832441
0.032994986,0.60042906,0.78354144,0.05684066,0.997321,0.65132904,0.5641912164191217
0.17776811,0.47673705,0.57545066,0.36595225,0.77444,0.5380217,0.6149531014953101
0.121866524,0.73463404,0.4914501,0.054184794,0.87858397,0.5291165,0.6672267967226797
0.0970003,0.3809179,0.72176296,0.0906204,0.8793812,0.5420073,0.48366276836627686
0.105626225,0.451686,0.7280729,0.09647131,0.92062753,0.60935473,0.4759518975951898
0.101486266,0.6187998,0.7271558,0.14676088,0.897111,0.5893797,0.5090621009062102
0.39398068,0.43519613,0.31494382,0.46146673,0.61724836,0.49794745,0.4590213759021376
0.053851813,0.5046376,0.8581984,0.12945497,0.9016239,0.5459622,0.5204074920407493
0.21703732,0.59319925,0.42649537,0.20135772,0.7363692,0.5066231,0.5601721560172156
0.11436874,0.64367795,0.5323206,0.15862662,0.7454119,0.2575561,0.5775951577595159
0.10377824,0.6588239,0.59394026,0.1125983,0.7739276,0.3637006,0.6829554682955469
0.19858342,0.43728554,0.7243268,0.20911032,0.8503981,0.59934145,0.400713540071354
0.28667897,0.3992892,0.4032635,0.4007424,0.776702,0.53905267,0.5213129521312952
0.31367242,0.5413971,0.40660536,0.28790528,0.6526292,0.538302,0.5627440562744057
0.21896684,0.3006113,0.67091346,0.08409399,0.83870727,0.72604233,0.32402155240215524
0.47612256,0.46770394,0.3107321,0.58993196,0.59754044,0.59322554,0.4688911268891127
0.34449095,0.57697386,0.4843744,0.07802689,0.69346565,0.68902826,0.3919865891986589
0.23810923,0.4103419,0.5497837,0.32930887,0.792579,0.6126752,0.4907931490793149
0.056704283,0.56654,0.87973535,0.062171042,0.8772109,0.5218911,0.5098915509891552
0.16036177,0.58555776,0.6821728,0.17537147,0.70824325,0.39877576,0.6285139928513993
0.334975,0.289655,0.6925363,0.38011497,0.54856956,0.5059268,0.20065874006587403
0.08096799,0.5203035,0.60468453,0.17135084,0.8058322,0.38102305,0.48374371837437186
0.43420744,0.21380986,0.68330216,0.57872105,0.3478272,0.18682827,0.20938534093853411
0.07477039,0.4587206,0.76403797,0.08223188,0.8866072,0.5320775,0.49321434932143493
0.47126615,0.19851597,0.506455,0.26962823,0.55643845,0.5749486,0.300783190078319
0.21086991,0.38070592,0.55306023,0.32757825,0.67076164,0.40148097,0.4669846766984677
0.16179925,0.49109343,0.645129,0.16747051,0.7945032,0.48549712,0.5117431211743121
0.34857047,0.34198615,0.799149,0.26946026,0.49802276,0.45565397,0.2178179817817982
0.2079671,0.38187864,0.56473887,0.24979866,0.8112469,0.5522833,0.6130383613038362
0.1406864,0.5485236,0.6183486,0.21627104,0.79607475,0.5181746,0.5744035574403558
0.11968833,0.46712238,0.85812265,0.16392118,0.830123,0.52390206,0.5584567558456757
0.2931385,0.3867739,0.85256094,0.31184918,0.5406301,0.29299456,0.5761474576147457
0.3846193,0.30571648,0.6621472,0.38944328,0.5247863,0.29837844,0.5366714536671454
0.055882722,0.59305704,0.68393785,0.05746752,0.82666135,0.40903008,0.502472510247251
0.122853756,0.39475727,0.80711746,0.11778402,0.86557376,0.5723518,0.4800602680060268
0.2586817,0.41314766,0.31496653,0.27535534,0.78722745,0.41396534,0.44871030487103053
0.08631843,0.5325217,0.67416555,0.1552459,0.89734274,0.54291546,0.5185085518508552
0.45907342,0.35347968,0.5369719,0.15197754,0.48636168,0.5387362,0.35776517577651756
0.27204758,0.43823716,0.5133032,0.28051263,0.77933925,0.6472004,0.45779787577978764
0.064566076,0.5847554,0.8845787,0.099674284,0.7987039,0.42009097,0.5447166544716655
0.13063729,0.48114863,0.8891274,0.052769482,0.733244,0.45695853,0.5353031535303154
0.30106902,0.5209023,0.6535659,0.4611166,0.50444525,0.3947691,0.7663113766311377
0.37401438,0.62851214,0.27724957,0.44234502,0.5873862,0.38061202,0.7608804760880477
0.09132585,0.59685713,0.56505316,0.1342504,0.84457755,0.36953133,0.5394324039432404
0.14808738,0.34957808,0.6360858,0.16613603,0.9049035,0.6196815,0.508126490812649
0.15190488,0.7408736,0.5705378,0.12610477,0.82824767,0.4603938,0.6422143042214306
0.11667967,0.6507698,0.50211406,0.05620247,0.77402616,0.34730822,0.5272210527221054
0.24898124,0.7179244,0.33544007,0.24988651,0.707546,0.3493353,0.7555762755576276
0.23754376,0.3523218,0.53655916,0.15196532,0.7761047,0.55792296,0.3250072325007233
0.2694944,0.28851384,0.5231502,0.11931747,0.83221346,0.66882104,0.2878370587837059
0.26353717,0.63407826,0.6058497,0.25265902,0.77883744,0.50737894,0.6436082643608264
0.112341285,0.5367335,0.80610746,0.0770722,0.7989107,0.50159836,0.5142347114234711
0.052569747,0.59271926,0.76214284,0.12406832,0.7637641,0.19622764,0.5234499523449953
0.16202432,0.4418224,0.69946694,0.1432274,0.74636155,0.3859086,0.38431975843197586
0.22799337,0.44019648,0.47106385,0.33859515,0.7943515,0.63695574,0.503596420359642
0.08874568,0.60752165,0.8155161,0.15560526,0.6671046,0.2308779,0.6265119926511994
0.40560448,0.5135559,0.31130424,0.5537138,0.6469453,0.5629833,0.6496588049658806
0.1165759,0.62656426,0.75268686,0.12058592,0.9011762,0.5629034,0.5285793528579353
0.13981456,0.3754588,0.60232323,0.12472725,0.93594474,0.6220123,0.44656464465646445
0.36768335,0.23972908,0.6204353,0.20016408,0.6013416,0.56232196,0.27707847770784777
0.15532404,0.6844491,0.4736613,0.124522984,0.8315911,0.5401585,0.6015062901506291
0.2528612,0.6390035,0.29729444,0.31884903,0.6726253,0.3488396,0.7111216711121672
0.23722231,0.4173792,0.53868157,0.34751195,0.74294424,0.5750824,0.4746016174601617
0.13034093,0.53654337,0.5702429,0.18287003,0.8963074,0.6332496,0.5125579512557952
0.20611966,0.5309858,0.54727674,0.30129653,0.71973974,0.43495435,0.6919723691972369
0.21648061,0.39200875,0.81466603,0.14638674,0.7073662,0.58483374,0.29096430909643095
0.29108405,0.57490444,0.30886528,0.4240111,0.67806464,0.4697368,0.6688194368819438
0.1988622,0.59009004,0.5737498,0.12978065,0.7454298,0.36928266,0.6083409208340921
0.086987495,0.45992702,0.8638247,0.113319814,0.884356,0.5656022,0.48144082814408284
0.09915137,0.56677103,0.7255094,0.14143348,0.80558395,0.3531313,0.5170227517022752
0.2706111,0.653818,0.46373218,0.34777135,0.7619638,0.51543343,0.5704111570411157
0.314915,0.80603135,0.4558174,0.19519895,0.77416515,0.6365108,0.5848424584842459
0.040593505,0.60984564,0.9225857,0.10988176,0.9086161,0.5413034,0.5162243216224323
0.41144115,0.40015638,0.48621178,0.4114067,0.545187,0.47067648,0.6819161681916169
0.10670501,0.5001096,0.64742523,0.18088824,0.85218316,0.47072297,0.5318953931895394
0.11284292,0.45945704,0.6780345,0.19228774,0.8361075,0.53041846,0.5679331967933197
0.1704253,0.37841347,0.6768773,0.1720286,0.78310984,0.5281911,0.34824988482498853
0.0872477,0.5488783,0.7425424,0.11103672,0.7459343,0.27528504,0.4808840080884008
0.2414391,0.28507376,0.5693299,0.21193981,0.8199875,0.68211377,0.37986565798656585
0.3262766,0.6246994,0.6918584,0.20803374,0.5358693,0.35643762,0.45059894505989456
0.12122232,0.47371012,0.7155587,0.15330678,0.7527516,0.402448,0.46391998639199866
0.369227,0.66158926,0.19898033,0.42547685,0.58297795,0.40822303,0.7581376758137676
0.23925877,0.41017345,0.4522741,0.36999232,0.78921145,0.5788321,0.5801203280120328
0.47338486,0.275434,0.5037246,0.53553605,0.5030552,0.5557878,0.3475416647541665
0.04434958,0.61649746,0.8123413,0.05126947,0.94756913,0.6071355,0.5571004557100456
0.10208726,0.5606321,0.58171064,0.054576457,0.8896176,0.5023776,0.5237677023767703
0.12422258,0.4888971,0.77134657,0.14492446,0.7139621,0.26863164,0.5198948919894892
0.44030344,0.6456497,0.1563023,0.5985681,0.6633431,0.6079194,0.6440423144042315
0.19861037,0.38239217,0.84555686,0.22005737,0.77657366,0.48149884,0.49169414916941495
0.04127142,0.51939476,0.8119075,0.117851734,0.8968569,0.5066845,0.5608845960884596
0.59667015,0.0,0.46994758,0.3468833,0.61864805,0.8625702,0.052592165259216526
0.24427968,0.5294926,0.42619228,0.42770547,0.77677757,0.60630953,0.6301936630193663
0.13756025,0.5629069,0.60843456,0.07439649,0.94080734,0.65540963,0.5100315510031551
0.13388956,0.44058603,0.66328734,0.11118978,0.86842793,0.52844685,0.47362826736282676
0.20249009,0.4602983,0.6896106,0.16220134,0.75359035,0.43021882,0.46272377627237765
0.16313809,0.64922565,0.63888234,0.19481635,0.6597806,0.36486647,0.7359203735920373
0.476938,0.3003419,0.4344499,0.628996,0.51567507,0.55906427,0.6169732216973223
0.3009562,0.34157023,0.58489037,0.5234767,0.6131509,0.4312302,0.49009041900904193
0.077254504,0.51479185,0.6494654,0.10180986,0.8282147,0.40382043,0.501802490180249
0.24460912,0.70738107,0.42631036,0.23582089,0.7985315,0.5333831,0.5763038976303898
0.34924668,0.3276552,0.59363765,0.391667,0.6537428,0.5409709,0.5199227819922783
0.228962,0.36825207,0.7835033,0.16404158,0.7060629,0.52768654,0.4700986070098607
0.30401748,0.31062767,0.58995044,0.19299299,0.6728419,0.5844484,0.3896915089691509
0.22429276,0.59061706,0.55626094,0.28345233,0.60663474,0.21296003,0.49250392925039294
0.42182767,0.47804356,0.38217062,0.38958138,0.678225,0.63753295,0.43807004380700443
0.57610905,0.25406834,0.21197915,0.7260096,0.62737393,0.75527,0.5855387985538798
0.13652498,0.41918004,0.80362916,0.14002734,0.7729481,0.41338998,0.5566996856699686
0.061302066,0.59022933,0.7816239,0.07816887,0.92994934,0.49927044,0.5458716145871615
0.29656976,0.707499,0.24518505,0.34238166,0.71659786,0.5128924,0.7227149122714912
0.27523714,0.3951413,0.40008008,0.23011357,0.7839755,0.5520757,0.4188297218829722
0.2954026,0.5904042,0.6226063,0.35457367,0.7322773,0.50061876,0.4803340880334088
0.1078819,0.47240427,0.77399373,0.18774277,0.7786775,0.4417799,0.500779750077975
0.145643,0.3938654,0.69879156,0.14545631,0.7979113,0.41166294,0.4675162267516227
0.01910773,0.5425122,0.8722299,0.08822566,0.86928904,0.4208005,0.5591342959134297
0.36305678,0.32099742,0.66243136,0.19635427,0.57921785,0.52730167,0.35567343556734354
0.10906482,0.60976356,0.66091,0.1428318,0.919895,0.633528,0.497260449726045
0.5986507,0.26624572,0.19896725,0.65342915,0.50232065,0.59743696,0.44733684473368446
0.28161716,0.33789468,0.63434273,0.24835646,0.61562556,0.43209767,0.40362690036269006
0.40829366,0.35600066,0.5578442,0.2943802,0.46949512,0.46961838,0.39093041909304194
0.10536981,0.6259777,0.544883,0.11883426,0.884914,0.4707098,0.5403341040334104
0.12197292,0.5259247,0.5565051,0.14820826,0.7864382,0.3819964,0.6500475650047566
0.48428482,0.3860836,0.3283883,0.4326167,0.5718419,0.5903454,0.39419565941956597
0.10114807,0.6212156,0.49509764,0.10755581,0.81067693,0.42406833,0.603424460342446
0.03058052,0.5537998,0.8590439,0.14117867,0.9062391,0.5102613,0.5861262586126259
0.2334221,0.61697376,0.5404295,0.3411823,0.5738282,0.36751407,0.8186142818614282
0.362818,0.54277384,0.3952396,0.30993295,0.715266,0.6005794,0.43503594350359437
0.6092497,0.39262077,0.6076516,0.41019195,0.458205,0.73070455,0.298292229829223
0.20059639,0.44522816,0.81871575,0.24034482,0.6366325,0.27293473,0.5278099127809913
0.12310469,0.5183897,0.7616392,0.09809488,0.8884512,0.54204196,0.4467532446753245
0.15055454,0.5192082,0.6559662,0.27593827,0.71140414,0.40199596,0.7408085740808574
0.1670354,0.500649,0.75248516,0.14523292,0.8216794,0.5745176,0.37464425746442576
0.38874042,0.21543749,0.40233827,0.40212798,0.707267,0.5700262,0.39169177916917797
0.13582909,0.6433915,0.640536,0.16769707,0.684335,0.28965303,0.6226028222602823
0.031334758,0.5443886,0.8682741,0.06845462,0.88200706,0.46057826,0.47295652729565274
0.1104784,0.5398379,0.71050584,0.19172806,0.8323414,0.5393207,0.5885316588531659
0.21633238,0.5166297,0.44479692,0.1740663,0.7659023,0.47773707,0.5176459517645952
0.1526553,0.47953632,0.6245206,0.17271721,0.85218835,0.56124747,0.46614324661432466
0.27262723,0.5652582,0.5354526,0.36914253,0.6346922,0.41200942,0.8186547418654742
0.43204963,0.29103768,0.8224728,0.5572133,0.38248685,0.3279814,0.43008414300841435
0.21093917,0.49865836,0.8158258,0.13327706,0.7985342,0.5883187,0.5108862510886251
0.08008027,0.5429474,0.7625461,0.10717118,0.8441417,0.48355937,0.5599515559951557
0.011713058,0.63277197,0.922842,0.06969005,0.96301097,0.6145508,0.5720884572088458
0.60517657,0.25684458,0.40257114,0.440866,0.4393703,0.6284975,0.11373107537310755
0.24823415,0.4078379,0.5973334,0.28683174,0.71758604,0.5582427,0.4537547053754705
0.14104271,0.40928376,0.7890071,0.105508804,0.8224874,0.54635453,0.38550410855041084
0.20669585,0.36497483,0.7927964,0.18925673,0.75533974,0.58858126,0.2855593885559389
0.17838174,0.4390698,0.79223466,0.11421943,0.8490864,0.6531745,0.3858240385824039
0.025241703,0.5557388,0.8161037,0.068789184,0.843332,0.3615663,0.4780917678091768
0.34394443,0.36531073,0.64282334,0.43012637,0.58284116,0.50056314,0.5479459547945955
0.27328146,0.31598982,0.72012955,0.17131168,0.66293216,0.4773596,0.36434193643419366
0.18895316,0.41080222,0.5740858,0.075676024,0.7935026,0.5163029,0.37090549709054976
0.059800684,0.44354588,0.80023503,0.08472741,0.8706491,0.4766959,0.49929218992921903
0.28055304,0.35290936,0.5740871,0.38281566,0.67761457,0.45557034,0.502243550224355
0.274552,0.6244805,0.39231429,0.35338128,0.75862885,0.61634,0.5395914539591454
0.09197378,0.53437495,0.6942646,0.088252425,0.9856697,0.6925722,0.47658769765876974
0.050173342,0.5524616,0.7951273,0.07079768,0.9750715,0.63547266,0.49994812999481303
0.3022005,0.35966676,0.47935534,0.11699468,0.7925221,0.6245417,0.2905393790539379
0.09575391,0.5146912,0.66876334,0.25333995,0.8631604,0.5187514,0.5734714273471428
0.4042341,0.5895903,0.26159057,0.2403903,0.7336996,0.61018705,0.5507057850705785
0.63449657,0.0937756,0.24412543,0.63260853,0.575211,0.77860487,0.4108798910879891
0.29100394,0.46802774,0.47657013,0.36500472,0.7279444,0.57495445,0.4624302862430286
0.36767966,0.5824899,0.40861696,0.42456973,0.67601836,0.4822811,0.6406214640621465
0.21719867,0.46659043,0.65870285,0.20976496,0.6517034,0.2579285,0.47876612787661277
0.14333403,0.45272106,0.58324164,0.2212432,0.8117902,0.46706778,0.5456047545604755
0.16634691,0.65582216,0.5586455,0.18680215,0.84315133,0.55726343,0.5903276190327619
0.12926906,0.57801306,0.93268156,0.1875177,0.7684576,0.42576426,0.6121097612109762
0.19534051,0.36429933,0.76888263,0.052032173,0.74307597,0.5586686,0.41556614155661414
0.3647468,0.28032452,0.49415156,0.20605397,0.7194369,0.72015053,0.25487020548702055
0.17270929,0.38192263,0.6639138,0.08194435,0.8111016,0.5539991,0.41223676122367614
0.033224374,0.5556637,0.74980044,0.07513535,0.9906844,0.6116939,0.5228355522835553
0.18051201,0.66775155,0.4052704,0.10953891,0.78353137,0.4648142,0.6524524152452416
0.31704837,0.4343068,0.3822726,0.39402735,0.6642572,0.41747797,0.5234619923461993
0.29379714,0.70824337,0.18863097,0.2948668,0.6757617,0.39516073,0.6629480162948016
0.62848926,0.4609607,0.16405487,0.6173694,0.58779716,0.8713377,0.37425286742528674
0.0741815,0.48436183,0.8206364,0.122059226,0.8773512,0.5313708,0.49142554914255493
0.14713335,0.4101273,0.57712466,0.09809947,0.92119944,0.62108916,0.42277584227758425
0.13530868,0.43100554,0.7364929,0.1700052,0.8806637,0.6232451,0.46297816629781663
0.17663258,0.4327562,0.60518104,0.14398932,0.83826697,0.54952455,0.45508591550859157
1.0,0.16893496,0.0,0.8325765,0.4015533,1.0,0.1475747247574725
0.13447905,0.59382135,0.7071389,0.15019703,0.6924846,0.2913636,0.6025137902513791
0.71151423,0.31193292,0.35531446,0.3572508,0.35373724,0.792791,0.1102173810217381
0.34423602,0.2452429,0.508012,0.3915199,0.74256194,0.6726602,0.4300640630064063
0.1881237,0.50715554,0.6121194,0.3015147,0.6571238,0.39202076,0.7691579769157977
0.022675246,0.6533489,0.8665559,0.07992464,0.9437502,0.60024524,0.5606893860689386
0.06975669,0.6251375,0.75554395,0.0905301,0.91437507,0.5479554,0.6454807645480765
0.14862496,0.41820776,0.6332385,0.116467714,0.84374547,0.459611,0.4213305421330542
0.07769668,0.49839115,0.81346387,0.14768893,0.83119977,0.46587312,0.5023424502342451
0.2755711,0.53327763,0.4385425,0.34493768,0.80436957,0.6227685,0.49239878923987895
0.5603646,0.68982476,0.16919789,0.4267797,0.5788052,0.74493384,0.46318320631832066
0.16241753,0.61456436,0.6197841,0.20681018,0.7057948,0.20621634,0.6693139169313918
0.3386373,0.2812116,0.49190387,0.37738138,0.69601405,0.58027655,0.43376012337601233
0.21646595,0.47289133,0.8730168,0.19877398,0.6252111,0.3442201,0.5108279510827951
0.32389653,0.48723975,0.59662074,0.03557098,0.61670756,0.6114421,0.34507456450745644
0.3024522,0.63222885,0.40746972,0.3504339,0.76998806,0.66150695,0.47806631780663184
0.1961934,0.3356865,0.6597953,0.20451087,0.8368699,0.5981556,0.40867327086732713
0.48047382,0.22692661,0.53417385,0.4175486,0.45062366,0.29218927,0.20441522044152205
0.37986112,0.5187169,0.47878847,0.270522,0.47393066,0.2842044,0.6052286605228661
0.2752729,0.32524005,0.5198445,0.13632685,0.80384386,0.6765035,0.32394680239468027
0.111306846,0.52338606,0.81711686,0.10984105,0.7156347,0.3882124,0.5895401589540159
0.5639066,0.38229784,0.6253062,0.46824735,0.26161528,0.20325136,0.3367702736770274
0.28304964,0.5954805,0.49156493,0.119895816,0.6938959,0.5481188,0.4801472280147228
0.2830218,0.36456352,0.7530686,0.2465201,0.5466394,0.43870687,0.22542362254236226
0.35839826,0.372711,0.8382765,0.276577,0.45845455,0.4159767,0.28684287868428787
0.26479077,0.48453957,0.34626213,0.31046236,0.8004683,0.5611834,0.497831569783157
0.34467095,0.479805,0.3130086,0.4249047,0.7295024,0.6550903,0.49307529930752997
0.3233927,0.26180607,0.42559332,0.35300785,0.7072192,0.50076205,0.4775083477508348
0.32487184,0.3800284,0.6747769,0.13075775,0.67417425,0.70050985,0.31454113145411317
0.55794954,0.27498668,0.44179195,0.66949916,0.39779285,0.41803747,0.3458088945808895
0.1744824,0.44132465,0.7816334,0.20868564,0.60195744,0.26827565,0.47586827758682776
0.11439711,0.5928143,0.6924242,0.17346263,0.73614955,0.29620558,0.6809579680957969
0.2888912,0.81623816,0.2950291,0.15252239,0.86146766,0.6241996,0.6916762691676269
0.41704673,0.24096368,0.5778955,0.2563098,0.61939704,0.6953798,0.22320380232038023
0.11303574,0.6251961,0.52258843,0.16149843,0.82219094,0.45009506,0.6985554698555471
0.22485542,0.4010071,0.44169056,0.17478281,0.8531363,0.5639925,0.4682631468263147
0.23506236,0.34305993,0.78304636,0.20801282,0.70857173,0.5590536,0.3376607037660704
0.023957372,0.623641,0.77701735,0.06586927,0.9243321,0.52798015,0.5822583582258358
0.588238,0.40414315,0.29436436,0.6561866,0.48938575,0.7505811,0.4148801114880112
0.037359238,0.52017283,0.8131974,0.11197692,0.928848,0.5297787,0.5077478507747851
0.08761221,0.5113942,0.6425426,0.16483086,0.83460695,0.48342043,0.5137650513765052
0.17499411,0.7129586,0.46648967,0.18363148,0.85456324,0.58184683,0.5821039082103908
0.43331206,0.38911593,0.37918139,0.38859236,0.64657795,0.6593403,0.49992702999270305
0.48967165,0.49317977,0.41431528,0.23248267,0.5806397,0.74004745,0.3505815650581565
0.2253409,0.49308178,0.45230514,0.3610024,0.75412047,0.45337737,0.5828682582868258
0.14176422,0.52013135,0.93544006,0.11641991,0.82010895,0.58165294,0.48141942814194283
0.5147303,0.3106463,0.41585654,0.514004,0.56737125,0.65069246,0.3703333370333337
0.17860419,0.6710155,0.6188772,0.13908643,0.7753189,0.41989625,0.5433360543336055
0.20686847,0.35957158,0.5533649,0.22522151,0.8037321,0.49258083,0.5042645804264582
0.20793986,0.50239426,0.3945111,0.28071648,0.8556062,0.5759839,0.5172474517247452
0.3454246,0.25730127,0.47423863,0.32075775,0.7348318,0.6921625,0.42363427236342727
0.26555896,0.50248885,0.6705489,0.2338692,0.62788105,0.403061,0.5925943592594359
0.17269617,0.4982879,0.6393029,0.074109256,0.7573849,0.50824094,0.48269359826935987
0.25580698,0.29293305,0.583959,0.2500682,0.7310169,0.5057599,0.5113892511389251
0.06845811,0.49841774,0.8153943,0.101614594,0.9069185,0.50740665,0.48196737819673785
0.00039675832,0.6099826,0.93377465,0.08157414,0.9462582,0.53825104,0.5378155037815504
0.19948399,0.38152885,0.6861511,0.09324229,0.83149815,0.6173361,0.41361098136109814
0.14875937,0.4531377,0.8003211,0.16626382,0.63805115,0.29221898,0.49239061923906197
0.43356997,0.58847517,0.28692085,0.498186,0.6492667,0.5730827,0.7236329723632973
0.37048233,0.23912676,0.8053111,0.34578127,0.54798,0.5323605,0.20624415062441506
0.12664062,0.5663178,0.71340305,0.16951299,0.855965,0.54001904,0.5270265827026583
0.044742465,0.56037855,0.6825378,0.016881526,0.8253612,0.36320496,0.4854467485446749
0.19945717,0.47611222,0.83374655,0.137218,0.7630828,0.5828335,0.3706855570685557
0.37980366,0.6505315,0.41812038,0.42985612,0.6402806,0.40489322,0.6019866601986661
0.18405718,0.49653375,0.6288373,0.15824866,0.7972651,0.4850251,0.4834987483498749
0.08224982,0.63177824,0.73775417,0.13981229,0.77612364,0.32731527,0.5502522550252255
0.29455364,0.41497853,0.4168573,0.48223126,0.764735,0.63977057,0.6123554612355462
0.10852748,0.47768044,0.60862637,0.1845789,0.7869369,0.39575997,0.48383097838309785
0.34510273,0.36023235,0.85674286,0.30441844,0.4349857,0.33856234,0.3082009908200991
0.17472237,0.52720916,0.8506437,0.23449737,0.68894315,0.4139549,0.5346455534645553
0.4509825,0.47972158,0.36777768,0.30138856,0.71050006,0.7693086,0.3205282120528212
0.3179369,0.3744807,0.42440534,0.43409806,0.73152095,0.63031745,0.5609993860999386
0.6341491,0.46680152,0.16319662,0.5019754,0.5237631,0.6852349,0.3287849128784913
0.09903434,0.46609217,0.76719105,0.09799421,0.8410447,0.5112462,0.500227850022785
0.09702852,0.40844914,0.76193964,0.11691946,0.9368478,0.6474759,0.46794216679421674
0.14725697,0.62616515,0.4543012,0.13543749,0.7302296,0.33543897,0.6389257638925765
0.15874064,0.51446396,0.6326417,0.24913234,0.76304555,0.4086054,0.5469611246961126
0.3261453,0.3703776,0.64349055,0.32165885,0.49587312,0.24725589,0.49842384984238497
0.4727313,0.566451,0.22196457,0.659394,0.55888295,0.56406426,0.7174813717481372
0.17545265,0.35140982,0.55865896,0.14438355,0.8957299,0.61428195,0.47049711704971175
0.1592058,0.46232614,0.68590665,0.2562726,0.75728697,0.42851156,0.6757429275742928
0.03283429,0.6276926,0.77402467,0.0767259,0.95778936,0.6050681,0.5845114584511459
0.09890497,0.5152593,0.60119843,0.20099711,0.89786315,0.56736404,0.5394846139484615
0.16215754,0.58767295,0.82281685,0.27372628,0.6626834,0.25069833,0.6321617632161765
0.10876095,0.51177365,0.77871794,0.10151577,0.7616795,0.43092078,0.4364783036478304
0.24882245,0.49222302,0.59193146,0.32879537,0.75542194,0.56827116,0.5294386529438653
0.119336545,0.41472575,0.7524494,0.07954508,0.6930435,0.2554346,0.4643221464322147
0.1667785,0.42106318,0.5243724,0.11572218,0.8441512,0.45087248,0.37660983766098377
0.22596955,0.6490947,0.54723155,0.2879461,0.59182906,0.16918528,0.6199555619955562
