size_D,duration_D,app,har,ifc,nlan,telonuse,t01,t04,t06,t07,t09,t10,t11,Generated_Var_1,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_15,Generated_Var_16,Generated_Var_17,Generated_Var_18,effort_D
-0.1763016,0.25693235,1.0072845,0.80132675,1.2406024,0.16773796,-0.01976771,0.2630173,0.58359313,0.5359351,0.34148872,0.537068,0.45576388,0.41347092,0.7283008,0.40737268,0.84384567,0.39092797,0.3991077,-0.20746513,0.15635961,0.45480922,0.41657645,0.91346085,0.75849277,0.55464137,0.5464333,1.0162685,1.0034775,0.60736436,0.90488505,-0.14656854
-0.109357856,0.14121853,0.6015152,0.5257645,0.9289619,0.31969604,0.18307929,0.26188725,0.45936397,0.52844274,0.28531218,0.5110835,0.42241538,0.40863216,0.50167876,0.39343664,0.55729336,0.3176052,0.3061936,0.024353543,0.25820285,0.39878184,0.3893484,0.59059894,0.49718276,0.4386323,0.44713366,0.6816019,0.63753986,0.37058207,0.69646406,-0.033558257
-0.026080113,0.075543776,0.4151523,0.44127363,0.7472977,0.44905803,0.33810347,0.31622016,0.43928584,0.5811439,0.31000477,0.520605,0.46993226,0.5094805,0.2791204,0.44071648,0.39571086,0.35657877,0.36735457,0.25933245,0.36274487,0.27351385,0.23924105,0.5664189,0.26109254,0.46556202,0.28580183,0.45973018,0.401974,0.20697902,0.5505242,0.006774742
0.039118066,0.08203213,0.23259453,0.4560141,0.62301815,0.71738434,0.5378703,0.46100688,0.4889691,0.7360355,0.35907888,0.59290075,0.5816593,0.7383191,0.031365152,0.54495287,0.413034,0.46523508,0.48867762,0.5749322,0.5621336,0.18719766,0.15135513,0.7264091,0.082122795,0.580207,0.23139639,0.32838437,0.25100282,0.15067288,0.54891217,0.0046115182
0.041052494,0.18029317,0.43015498,0.54573566,0.7155246,0.5532074,0.45115077,0.38677928,0.5323906,0.6057243,0.3363714,0.58419585,0.5170734,0.6193854,0.14718312,0.49881667,0.337317,0.49500856,0.48755017,0.36436796,0.4065248,0.15211125,0.1259534,0.727522,0.15333147,0.5778482,0.17951623,0.34438974,0.28063676,0.13929541,0.51656806,0.059643764
0.18957873,0.1767946,0.20369054,0.667929,0.7732109,1.2479116,0.7380758,0.86248285,0.6913109,1.1591372,0.5810902,1.050282,0.91844535,1.2056017,-0.15232123,0.89660746,0.5666862,0.7752131,0.92328507,1.108538,0.9708435,0.104984626,-0.013045453,1.2178171,-0.075539604,0.9777112,0.25078058,0.2962066,0.2124846,0.12650087,0.67273736,0.05236822
0.08838236,0.33337677,0.7353939,0.6810938,0.9336563,0.43276548,0.37619808,0.4016646,0.64447606,0.52707946,0.3252672,0.6257868,0.47979093,0.56628793,0.23462142,0.5934715,0.3667427,0.61022073,0.5616053,0.18878934,0.3040562,0.121321395,0.04050892,0.8397249,0.25780827,0.6633784,0.17975344,0.40457278,0.3342797,0.19734918,0.5528193,0.112865925
0.48333833,0.85427,1.2735521,1.1406153,1.3914378,0.8091693,0.55765057,0.8917497,0.99708915,0.8026897,0.5124774,1.0972527,0.7485757,0.9557593,-0.071000814,1.084035,0.5714991,1.235181,1.3066725,0.5515892,0.5918111,-0.14567135,-0.31933552,1.5766151,0.19363225,1.1982847,0.10293901,0.3494272,0.27430803,0.20976827,0.7202816,0.3111821
-0.15541635,0.19324017,0.86905265,0.67976326,1.1685727,0.20263363,-0.0046330597,0.24010745,0.4872118,0.534451,0.3075871,0.5148405,0.4344833,0.37153554,0.708083,0.37556493,0.7808671,0.33044592,0.35342103,-0.16013587,0.17126893,0.47172788,0.47456658,0.7396563,0.6960368,0.4874318,0.5790822,0.94648504,0.9253197,0.55833596,0.862443,-0.12394303
0.03981962,0.13943154,0.15125842,0.5582307,0.6898524,1.0962679,0.6773373,0.68944144,0.6048572,1.0329804,0.45020646,0.8533194,0.8472408,1.0771681,-0.118609995,0.7650536,0.6166474,0.59675854,0.6831467,0.9137312,0.9006839,0.1606146,0.089715846,1.0826875,0.044776414,0.78141016,0.2974569,0.41450068,0.28689855,0.1712578,0.7344879,-0.017567214
-0.08666658,0.08058572,0.3004091,0.36573416,0.6268708,0.33931378,0.13088,0.25523245,0.34438527,0.4503525,0.21285594,0.3964779,0.41977206,0.3270697,0.30159724,0.31934357,0.4992262,0.18619707,0.2370306,0.17168409,0.30887586,0.33922988,0.28506726,0.4847371,0.31443706,0.34439534,0.35860318,0.5446513,0.49009427,0.27779368,0.60777795,-0.04751164
0.20398179,0.18081552,0.31084096,0.65787446,0.793491,1.0870513,0.7629253,0.7287946,0.6588112,1.0284903,0.53143275,0.905753,0.77987826,1.0570806,-0.062125906,0.76908314,0.4935648,0.76074237,0.81978714,0.9071545,0.826125,0.1066879,0.069473416,1.0404425,-0.0102109825,0.8592867,0.21839881,0.29855442,0.20452806,0.150099,0.6031846,0.06356864
-0.063310124,0.11716034,0.40681428,0.54229265,0.80816954,0.5806134,0.4696212,0.34351933,0.561342,0.6663593,0.28002152,0.57440794,0.52908486,0.65221596,0.26367912,0.51362973,0.519811,0.39114904,0.3941797,0.31883192,0.45166054,0.28472203,0.26091325,0.7216482,0.34772292,0.52598214,0.31955075,0.54568726,0.4621095,0.23926856,0.68716574,-0.01993705
-0.013693817,0.2217848,0.68815553,0.6124674,0.91166914,0.34794685,0.30066165,0.32736993,0.56215096,0.51762694,0.34638366,0.55274487,0.45742145,0.49427843,0.33138585,0.50383633,0.3874855,0.4881195,0.42228863,0.11165982,0.26084644,0.22270453,0.16933484,0.71790886,0.30528533,0.5705769,0.25335535,0.48236585,0.41318765,0.23862964,0.55962354,0.0740297
0.079997376,0.21062765,0.50780463,0.54791856,0.77477044,0.4994092,0.42985675,0.39035425,0.55050796,0.5836368,0.34394875,0.5855688,0.47025058,0.59356815,0.12399881,0.53068775,0.30952525,0.53265846,0.5373724,0.30844155,0.36481124,0.12410572,0.06340602,0.7425519,0.14743584,0.6054243,0.16675435,0.30295822,0.25543848,0.13436262,0.47881937,0.085370496
-0.14225204,0.14338247,0.4982602,0.44070864,0.78428394,0.22764389,-0.07946615,0.24146132,0.30082715,0.42516905,0.23177657,0.4009463,0.40625477,0.24872649,0.50739986,0.2638999,0.68874985,0.14325422,0.23754421,-0.013707804,0.24850458,0.47835308,0.4467951,0.50823855,0.5532943,0.32331535,0.54980373,0.772696,0.77119523,0.4638568,0.77631855,-0.08605918
-0.07094382,0.07110277,0.5371965,0.48077726,0.8970519,0.33551008,0.26221004,0.2733234,0.46891424,0.56176764,0.32481605,0.54411197,0.4669675,0.47526562,0.43729022,0.44625103,0.43088213,0.39263022,0.2985301,0.13253684,0.28220868,0.37888873,0.35180545,0.5520896,0.33305424,0.43836892,0.3571656,0.5424001,0.47569034,0.3014359,0.5886292,0.0034188516
0.054813396,0.2916756,0.6597233,0.69529337,0.96626824,0.56139374,0.47631484,0.38982952,0.6579841,0.61465967,0.30832896,0.6561576,0.502957,0.6625953,0.22294983,0.5867917,0.47858867,0.5798811,0.5738266,0.22384565,0.38773552,0.1525801,0.096975245,0.89000046,0.34800813,0.6715632,0.24213502,0.5005665,0.43411854,0.20169973,0.65511024,0.065694705
0.005603952,0.10526303,0.45316637,0.5180496,0.81236184,0.49125138,0.4462088,0.34533474,0.5281553,0.61060894,0.34453505,0.57828736,0.48485038,0.59622914,0.26766828,0.5012002,0.36137745,0.45851904,0.39761275,0.28988174,0.37256956,0.25192207,0.21778266,0.6301602,0.22860116,0.5225159,0.24585661,0.41228196,0.3382027,0.20520204,0.53513527,0.038884554
0.080978096,0.06971626,-0.076696,0.39282978,0.50884485,1.0660746,0.45459262,0.71035326,0.37444514,0.9437412,0.42491958,0.7833692,0.8511541,0.76852775,-0.15018116,0.5883905,0.62875164,0.44945595,0.67901003,0.9535758,0.9448938,0.2361425,0.15365952,0.9008962,0.0075360467,0.65617645,0.35836643,0.37591535,0.29157314,0.22843494,0.68294966,-0.048273608
-0.17108957,0.21610503,0.9565625,0.7348465,1.183236,0.1251246,-0.009167928,0.23367551,0.55888724,0.5102356,0.33865383,0.5040386,0.43656433,0.36054796,0.6523387,0.39057606,0.75344527,0.38972157,0.35072988,-0.19860412,0.12105857,0.42855203,0.37678438,0.83841467,0.65254825,0.52686346,0.48978022,0.9273087,0.8929765,0.5445376,0.8198031,-0.13556741
0.51555055,0.9145427,1.4147946,1.2082555,1.4941887,0.7831701,0.52317244,0.9153024,1.0491462,0.8034507,0.53779936,1.1381494,0.7673949,0.9650604,-0.01420493,1.1189511,0.57313323,1.2821288,1.3470944,0.52378595,0.58294845,-0.14684673,-0.32617718,1.6357218,0.25811765,1.2291031,0.10416037,0.37840274,0.31214067,0.27093807,0.74388266,0.3211558
-0.030008024,0.09441019,0.4655341,0.5150642,0.8142551,0.44461825,0.41701367,0.3151048,0.51493335,0.59343493,0.33616897,0.5359814,0.47310454,0.58338135,0.28805825,0.48244882,0.40823683,0.43737623,0.38749123,0.25281236,0.33760738,0.25389916,0.24388099,0.6449878,0.2808703,0.5174659,0.2704921,0.46296915,0.4019412,0.21272092,0.5584979,0.004584864
-0.1919939,0.22120331,0.65262926,0.576701,0.9584221,0.24477458,-0.202875,0.26865366,0.37370595,0.42078197,0.22184296,0.46469575,0.47108728,0.23964877,0.6849382,0.27372167,0.9294309,0.13322622,0.28760177,-0.09183006,0.25627685,0.60608655,0.5570354,0.67549753,0.7695149,0.3247593,0.6809606,1.0492516,1.0574104,0.67573595,1.0298294,-0.15283537
0.39713287,0.79528373,1.2746736,1.0953023,1.3934464,0.691278,0.44127342,0.7669442,0.94777143,0.69494176,0.47752404,1.0238816,0.6627573,0.8807733,0.061485376,0.9598482,0.5587781,1.111153,1.1987365,0.35680312,0.4787777,-0.116073,-0.228451,1.5178983,0.30325755,1.0835338,0.12200166,0.41934413,0.39232615,0.2771769,0.7215643,0.253695
-0.07261576,0.11065771,0.63837457,0.5398067,0.9647494,0.32325172,0.29451942,0.2900668,0.50713015,0.5726697,0.3397716,0.5829809,0.47331733,0.4895581,0.47565654,0.4756173,0.42096737,0.430894,0.31789967,0.10461799,0.2708623,0.370515,0.3376592,0.58396995,0.37371272,0.47355217,0.35833317,0.5555377,0.48708537,0.2996229,0.60302055,0.033069674
0.08376878,0.13113378,0.09518521,0.57314503,0.68574816,1.1818564,0.72590643,0.7473972,0.587062,1.0650885,0.4814827,0.9236684,0.8795538,1.0801853,-0.12134087,0.7549551,0.64568126,0.62630194,0.78676355,1.0134941,0.9850196,0.15780927,0.108433,1.0949327,0.033652436,0.79951584,0.30950972,0.40556288,0.27142775,0.17460923,0.70361674,-0.012485646
-0.12029732,0.11087636,0.5558348,0.44923586,0.8521371,0.21016061,-0.034522492,0.24301805,0.35120603,0.42952323,0.2561078,0.43419978,0.41899008,0.2913068,0.52110296,0.31701338,0.58986163,0.22528088,0.247953,-0.019044193,0.21194442,0.44039133,0.42848706,0.5299263,0.46274865,0.331068,0.4785849,0.7086538,0.6802517,0.44162196,0.69398963,-0.057572275
0.2319684,0.26480797,0.36536163,0.69008535,0.83155,1.0805826,0.69743335,0.759554,0.68490386,1.0185,0.5284394,0.97480774,0.8041657,1.0620714,-0.14795013,0.82488817,0.49546316,0.78234214,0.92986786,0.900215,0.81582046,0.04379945,-0.060343668,1.1541431,-0.036775324,0.93015677,0.20749293,0.2717337,0.17738071,0.10213591,0.62011117,0.08418417
-0.13873763,0.20804244,0.8430762,0.7091351,1.1596107,0.29070657,0.20160353,0.25248307,0.6073346,0.5594243,0.29012638,0.57199526,0.4736675,0.46115768,0.60378695,0.45611125,0.6747569,0.42445934,0.38263255,-0.08488995,0.21349265,0.39611265,0.36497313,0.8120967,0.61647457,0.5471962,0.47406575,0.8403045,0.7783841,0.42963144,0.825142,-0.059598163
-0.14760922,0.14568835,0.57253826,0.4721979,0.8460177,0.20097223,-0.07130259,0.24185073,0.34828842,0.41760105,0.25231075,0.44125572,0.41563472,0.26350805,0.54399526,0.2892852,0.6544449,0.19229412,0.23745996,-0.03714986,0.21321817,0.47423562,0.43925238,0.53589404,0.52226555,0.33831424,0.51256,0.7639499,0.740859,0.46402895,0.74476326,-0.07089308
0.12538874,0.10228931,0.24086289,0.5228548,0.6685083,0.86127496,0.61292434,0.5864401,0.5250058,0.8477784,0.44615775,0.7258549,0.6648364,0.8573967,-0.016015515,0.6309409,0.40984124,0.5893563,0.63756704,0.7448101,0.66388154,0.14993058,0.101125985,0.8383353,0.01150004,0.69659233,0.20857634,0.27309763,0.21093354,0.14207014,0.53446287,0.04082598
-0.086178556,0.23369579,0.863297,0.728431,1.1704086,0.33945233,0.2546692,0.26881072,0.63860315,0.57958615,0.32859817,0.59342897,0.4763313,0.53364056,0.5622842,0.48502436,0.5980162,0.4808655,0.4451617,-0.03208211,0.2538281,0.3279886,0.30950674,0.85437584,0.5707521,0.5952655,0.4077684,0.76114106,0.7343375,0.39981213,0.77075493,-0.026765298
-0.11339346,0.09328775,0.44930282,0.385526,0.77880377,0.24901386,-0.016837806,0.25313038,0.30638534,0.43564236,0.24916565,0.44183475,0.4355077,0.2778203,0.45785445,0.30239242,0.5557454,0.19227135,0.2289133,0.06294364,0.26460615,0.4559525,0.40402144,0.46342817,0.41351035,0.3070467,0.45773876,0.6416011,0.6189186,0.39485008,0.67303145,-0.043146838
-0.16287346,0.17082296,0.4837638,0.62103474,0.96892637,0.54462236,0.36150536,0.2858854,0.5868406,0.6510918,0.21578512,0.6006594,0.56063795,0.58925974,0.4330145,0.48501664,0.75142896,0.33612242,0.35646027,0.19589272,0.48602724,0.4316723,0.38930106,0.815694,0.56525105,0.4671829,0.5038022,0.81091297,0.72534806,0.39785266,0.92788255,-0.08947924
-0.070013806,0.097810976,0.52928114,0.51571393,0.89258397,0.37296975,0.3262099,0.2687351,0.5053394,0.56349117,0.31022286,0.5538864,0.4527787,0.49687397,0.42474055,0.4575308,0.43866318,0.39173302,0.30749682,0.12213786,0.30101973,0.3589237,0.3344453,0.5815561,0.36725834,0.45775533,0.3408026,0.55526614,0.47983506,0.3020883,0.6135149,0.006189484
-0.11482748,0.10658767,0.6024492,0.49546754,0.9133843,0.24078538,0.11329067,0.24792047,0.40819964,0.4910732,0.2961731,0.49525845,0.42925048,0.36180174,0.49514577,0.36401105,0.52459127,0.31190875,0.2573703,0.021804048,0.21900783,0.42431644,0.38543707,0.55601,0.4294827,0.40413812,0.42363018,0.6484368,0.5960562,0.3672909,0.65654695,-0.021637779
-0.17168655,0.2051396,0.7480707,0.6185601,1.0136554,0.17513987,-0.11858551,0.24317427,0.43065265,0.42945886,0.2475175,0.45928195,0.40957806,0.27452528,0.64021575,0.3205746,0.82729226,0.23153216,0.2731075,-0.15390106,0.15198301,0.51603574,0.4630214,0.71126795,0.71067727,0.39462453,0.57724684,0.9649563,0.92661345,0.6058857,0.9141022,-0.16128446
-0.13201205,0.149255,0.6580913,0.622584,1.0189745,0.32948703,0.2655465,0.21897493,0.54187727,0.56032544,0.27198642,0.5306934,0.43720013,0.44308424,0.5017388,0.42897496,0.6258633,0.3689755,0.33552843,-0.017979385,0.26470518,0.37736708,0.34274238,0.70275664,0.54453677,0.50163424,0.45448557,0.7622906,0.6961623,0.35785082,0.7701303,-0.04723066
0.43942696,0.82107764,1.2860684,1.1153839,1.399322,0.74226284,0.510007,0.82087326,0.9783862,0.74595606,0.48587602,1.0360328,0.7080375,0.91395384,-0.0044513447,1.0291307,0.54364073,1.1779104,1.2437296,0.4644243,0.5459784,-0.12474047,-0.28531647,1.5244166,0.23819417,1.1485676,0.099710226,0.37552863,0.30310553,0.24124667,0.7055901,0.29845762
-0.1397466,0.15219073,0.15244924,0.27536145,0.5199976,0.32947248,-0.33660892,0.33419132,0.12006828,0.3487265,0.1527811,0.3527312,0.49345013,0.10108544,0.3283152,0.15172847,0.8279843,-0.069540076,0.2215684,0.17824402,0.41439268,0.51843214,0.42583513,0.50811976,0.4907385,0.17231491,0.61276895,0.78810716,0.8387884,0.51281714,0.8845687,-0.13668251
-0.035781592,0.07712877,0.45534703,0.46669418,0.7948893,0.41707188,0.3684297,0.3153802,0.48104712,0.5865225,0.33175135,0.5352853,0.46585244,0.5328635,0.31253982,0.4498209,0.37719238,0.40812883,0.32981446,0.24564525,0.34157392,0.29436612,0.26861417,0.5703883,0.24729928,0.46570158,0.27925417,0.4428367,0.38586116,0.22916381,0.5376177,0.027928632
0.02027643,0.3561017,0.90450037,0.71532154,1.060275,0.2764837,0.2211794,0.35365623,0.6545416,0.45343083,0.3147097,0.56521416,0.44873452,0.46743327,0.29373688,0.5642622,0.46969885,0.57782966,0.55569696,0.0013391357,0.19056007,0.14308146,0.05770666,0.9197023,0.36864495,0.66048265,0.24906403,0.56972456,0.47918376,0.2671137,0.6354958,0.04719657
-0.16348894,0.19712384,0.78371584,0.68423474,1.1178516,0.23038451,0.100662455,0.21538475,0.5360532,0.51747704,0.25950882,0.51538396,0.44808292,0.3794362,0.627483,0.40344787,0.7515901,0.35160092,0.30848387,-0.10976465,0.18546575,0.44309136,0.40467322,0.7602837,0.64153534,0.49377215,0.510631,0.8997861,0.81579286,0.5013687,0.85647285,-0.098207146
0.4462571,0.9636991,1.6243176,1.2757928,1.6719264,0.69411564,0.39211422,0.8701218,1.0909407,0.7623928,0.5610395,1.0916344,0.8009926,0.8766838,0.09681617,1.1019137,0.6702771,1.2611527,1.3705873,0.34314728,0.48993218,-0.13761888,-0.30877447,1.7393074,0.37705424,1.2757385,0.15961885,0.5331283,0.49773663,0.32819182,0.8337724,0.2941312
-0.12102323,0.14600731,0.3301635,0.34244353,0.6406151,0.28156778,-0.1798152,0.28506082,0.19843325,0.35471964,0.17413099,0.37935454,0.44012552,0.17335501,0.44197932,0.21004517,0.7167512,0.043642677,0.22650728,0.09318832,0.32439488,0.50385004,0.45827824,0.45987958,0.48678088,0.21557994,0.53950477,0.74541116,0.75761944,0.48793617,0.79946935,-0.089906424
0.12193553,0.38658223,0.80912817,0.7261353,1.0084952,0.44505548,0.363516,0.42944854,0.6894014,0.5361345,0.33055997,0.6559508,0.47940403,0.60546535,0.20007902,0.628562,0.40350327,0.6642173,0.6519275,0.16280887,0.30173263,0.072808534,0.0032621697,0.9354873,0.2943589,0.7113211,0.18121596,0.41835693,0.37664506,0.21446805,0.5815946,0.11453712
-0.14821213,0.2503066,0.9228009,0.8041474,1.2539833,0.36096328,0.24200939,0.2666434,0.6910553,0.6095188,0.28665465,0.6257237,0.49438345,0.5436405,0.66242397,0.49069002,0.7830185,0.46067318,0.42326817,-0.10862234,0.2549234,0.42413798,0.41786617,0.92113495,0.7420566,0.58649576,0.5321978,0.95942104,0.90071493,0.49080437,0.95806444,-0.087440476
-0.13279378,0.17729096,0.6761869,0.55591744,0.8711816,0.20507485,-0.026267853,0.26896614,0.4638071,0.4118175,0.27898708,0.46426144,0.43459854,0.3419749,0.49552035,0.35623997,0.6241465,0.27196118,0.2901033,-0.06073071,0.1740862,0.39872244,0.33432275,0.6907767,0.510993,0.40181813,0.42582062,0.73852825,0.7197123,0.45987967,0.73151803,-0.069155596
-0.16286118,0.16954234,0.69461584,0.6659171,1.0117983,0.24640349,0.18066275,0.1688263,0.579108,0.4902916,0.24873997,0.48651555,0.40900838,0.41328,0.4593748,0.40531683,0.6834443,0.36602756,0.29229233,-0.074593164,0.17890112,0.33477858,0.2834559,0.8138784,0.5560285,0.51291656,0.4093155,0.8123212,0.733187,0.39254424,0.7871474,-0.12421985
0.119236246,0.13127562,0.23855492,0.57825905,0.700473,0.9678167,0.65125424,0.6412028,0.6225267,0.91609156,0.46629724,0.8103149,0.7171426,0.98453766,-0.010639931,0.72116745,0.45122528,0.6242831,0.6794574,0.7967962,0.7224546,0.12497723,0.06698593,0.95866835,0.03259358,0.76109695,0.21943152,0.32178372,0.22752574,0.14861958,0.5934251,0.035297062
0.08732121,0.10526057,0.032516345,0.4777453,0.5807801,1.0585623,0.528187,0.697244,0.463969,0.94146216,0.44993752,0.82923007,0.83427286,0.895789,-0.15032826,0.6698673,0.56166023,0.533048,0.7089176,0.94875276,0.88722503,0.17453443,0.08943984,0.9753301,-0.010319671,0.74100167,0.30700117,0.33961108,0.25007164,0.176547,0.6588037,-0.010672748
-0.102629155,0.16008212,0.64624655,0.53854024,0.96455795,0.3024451,0.15283203,0.2767204,0.4486535,0.5229769,0.29902962,0.51644814,0.43498746,0.40339732,0.516982,0.3950755,0.55942684,0.32380748,0.32562545,0.015840575,0.24619229,0.39494902,0.38335502,0.59869075,0.5044191,0.45637414,0.45077485,0.6950669,0.64631575,0.38246527,0.6941303,-0.028320294
-0.12918012,0.15356009,0.38359904,0.4066577,0.71476567,0.31099755,-0.033291522,0.27007425,0.3108064,0.41790372,0.19499478,0.43259823,0.46694648,0.2491445,0.4655693,0.27494648,0.6554552,0.12437801,0.21898997,0.10847035,0.32603884,0.48224926,0.4170298,0.499179,0.46607587,0.29377943,0.49813002,0.7195605,0.68443286,0.431651,0.7729968,-0.060693145
0.2344933,0.67403483,1.3452603,1.0217016,1.4133477,0.45569032,0.2921344,0.61027944,0.88031214,0.59775436,0.4307887,0.8121439,0.62704563,0.66890275,0.26543215,0.8133696,0.55413556,0.9304988,0.9896904,0.11747822,0.31391728,-0.015183441,-0.12672271,1.3438891,0.42197523,0.98659277,0.20446874,0.5862244,0.5285358,0.3129036,0.7318733,0.15588324
-0.092059426,0.1094992,0.55261815,0.5207117,0.9034324,0.38849846,0.29442438,0.26811,0.47843197,0.5685707,0.2851204,0.53381526,0.45153818,0.47370452,0.4340112,0.42843848,0.52100945,0.34000456,0.32304245,0.10193335,0.3228966,0.3688736,0.3430134,0.5997641,0.44073153,0.4581623,0.40022904,0.6298659,0.5854277,0.30014485,0.6819657,-0.010800727
-0.022107024,0.09176713,-0.03769269,0.21698576,0.34541932,0.6151916,0.014033884,0.477193,0.16856354,0.5453114,0.22922127,0.45505226,0.6066531,0.33928096,-0.014526575,0.3030376,0.5477021,0.13003045,0.39540905,0.5503904,0.6042352,0.30399013,0.2085483,0.589643,0.117330045,0.33881125,0.38731155,0.4156352,0.41846833,0.25787437,0.64491653,-0.074860215
0.022769125,0.093608126,0.31115815,0.47855198,0.6694367,0.58500636,0.47832948,0.3942518,0.49249014,0.6372165,0.33702648,0.5690295,0.52346945,0.6349121,0.15759814,0.4927509,0.35315013,0.44290295,0.4140675,0.43160117,0.44326517,0.20927276,0.16691303,0.64079285,0.14601661,0.52752554,0.21359302,0.34962708,0.27620807,0.16079307,0.5106829,0.024889704
0.5036002,0.93976104,1.3492953,1.272211,1.5377016,1.0072211,0.6920505,0.9802558,1.1389985,0.9238489,0.5413294,1.2218386,0.81761956,1.1510421,-0.1300422,1.2155898,0.6859372,1.3524231,1.4580742,0.63673747,0.71306163,-0.20096697,-0.35441172,1.8203422,0.24280336,1.3501166,0.075647086,0.41300738,0.34018883,0.20528138,0.856477,0.3325823
0.3067272,0.60352004,0.9523108,0.9141962,1.1379542,0.66449654,0.5303017,0.68113863,0.82080597,0.6971627,0.42054546,0.8802781,0.61705077,0.7997817,0.015050813,0.87897515,0.4398997,0.94071794,0.9879724,0.4594532,0.49869055,-0.036496516,-0.18183376,1.2430956,0.1752295,0.9609053,0.107756436,0.32649118,0.2530523,0.16926558,0.60918486,0.21956119
-0.1298428,0.13216272,0.2989914,0.3033036,0.6090817,0.25641206,-0.220838,0.28771713,0.16876994,0.35832584,0.18644956,0.3603966,0.43767127,0.15827948,0.4083532,0.19055352,0.70419866,0.020972466,0.22021514,0.109940015,0.32129398,0.5030013,0.44588643,0.43940696,0.48043445,0.22059701,0.55075526,0.7227632,0.7507912,0.46827513,0.77932775,-0.099222906
0.1577416,0.40103996,0.7592108,0.72345394,0.93507683,0.50913227,0.42937812,0.47657382,0.6884387,0.56174994,0.33676165,0.672876,0.50348127,0.6483915,0.102708735,0.6748577,0.37583852,0.7050989,0.69121665,0.29250118,0.3797455,0.050564665,-0.059205264,0.971562,0.19275339,0.75231165,0.14464493,0.33836573,0.274233,0.15750265,0.54279834,0.14505193
-0.1364081,0.1465332,0.4777313,0.47320497,0.837716,0.32598194,0.07607093,0.24728395,0.38528994,0.48575926,0.21627945,0.46741822,0.4269529,0.3359242,0.48070994,0.3309602,0.6870829,0.19251323,0.26967505,0.030956376,0.30691805,0.45701218,0.41625136,0.5557914,0.55455875,0.35901672,0.52722365,0.7673769,0.7401183,0.4041589,0.80604804,-0.08127439
-0.11710374,0.19829848,0.7650871,0.6322328,1.0753288,0.30680284,0.16115218,0.2779073,0.5212164,0.5437346,0.30290014,0.5445653,0.44749528,0.43458164,0.57233256,0.4189392,0.64121985,0.3651102,0.3755466,-0.045529976,0.22660697,0.3935016,0.3782339,0.70868385,0.59133095,0.51791763,0.47945845,0.79216564,0.74038595,0.42061514,0.76942253,-0.05698414
-0.07994585,0.0677619,0.5466702,0.46932292,0.89964646,0.31779552,0.24481106,0.27309576,0.4511671,0.5513353,0.30892897,0.5410355,0.47921425,0.45004094,0.4672218,0.42951033,0.436891,0.36370027,0.28340912,0.12197066,0.28879872,0.40042445,0.3641883,0.5243162,0.3512858,0.41960827,0.37098438,0.5522923,0.48814854,0.31203178,0.60101175,0.013827313
-0.077578686,0.11521566,0.5404657,0.5345541,0.87047327,0.3493101,0.34048256,0.25105956,0.5255909,0.540315,0.28553206,0.51864403,0.43476295,0.49278957,0.35071796,0.43472853,0.43646213,0.3915945,0.3225042,0.12766775,0.27148622,0.28836304,0.26040345,0.6456953,0.3363019,0.49530682,0.27939796,0.54033816,0.45980346,0.25597706,0.58104753,-0.01213631
0.113176,0.5124193,1.0217257,0.9274008,1.2339541,0.55690914,0.41063312,0.4558495,0.8022136,0.62874997,0.3482634,0.76265454,0.57054245,0.7611991,0.3427263,0.6609491,0.58414644,0.7653257,0.75389355,0.15466908,0.3862517,0.104032144,0.09335791,1.1879486,0.50973743,0.8116965,0.24148577,0.6360636,0.6256366,0.34973842,0.7760289,0.09083949
0.20272537,0.18025568,0.33128163,0.6581768,0.8098083,1.0444922,0.77332795,0.69751054,0.65611285,0.99417263,0.51815844,0.89333034,0.7619481,1.0481251,-0.035998207,0.77065265,0.47449628,0.754999,0.79464597,0.8782707,0.7852665,0.11606543,0.06477413,1.0113425,0.0074576265,0.85073704,0.21056022,0.2986316,0.19943759,0.15363632,0.5963873,0.0637615
-0.14068632,0.1677302,0.19872856,0.30710372,0.5493654,0.3199751,-0.32958865,0.33640397,0.13922861,0.33974883,0.14786804,0.3469833,0.48006693,0.09618932,0.37793958,0.14959455,0.85149544,-0.05959388,0.22305882,0.15941057,0.39090914,0.54158443,0.45740288,0.5154512,0.5280118,0.16590272,0.6276403,0.8328552,0.8612325,0.5406584,0.8950311,-0.13583146
0.050612703,0.15171406,0.4310291,0.49415398,0.72308534,0.47363964,0.4215661,0.36830986,0.51723313,0.577481,0.32725334,0.54306114,0.4616446,0.5787498,0.12658061,0.51197726,0.29578954,0.47819197,0.468787,0.31582406,0.36518154,0.15667911,0.084923975,0.67744744,0.1276144,0.562454,0.17807339,0.30298966,0.24127185,0.12901917,0.464895,0.061606113
-0.20477867,0.19767451,0.81803644,0.698604,1.1525013,0.15618321,-0.07043719,0.19603771,0.4885371,0.48494887,0.24356684,0.47775567,0.40977314,0.29158348,0.687986,0.32658225,0.9388346,0.2879356,0.2882417,-0.216802,0.14842334,0.52466327,0.47754014,0.7907908,0.7932392,0.43842,0.6345262,1.0742999,1.0282146,0.62480474,0.99915934,-0.19535407
