rely,data,cplx,stor,virt,turn,acap,aexp,modp,sced,loc,MI_loc_data,MI_loc_rely,actual
0.5557615,-0.20064053,0.5605703,-0.22666836,0.1393536,0.19911584,0.3024292,0.103316,0.73088694,0.19208084,-0.12122965,0.07446384,0.06084306,0.19406557
0.51026076,-0.05386852,0.46655,-0.21947536,0.14473975,0.30444083,0.3159835,0.1308978,0.70246303,0.31815186,-0.028652374,0.08335577,0.09894113,0.17002352
0.34129065,-0.014653619,0.39562488,0.03705632,0.11891481,0.09371811,0.28383094,0.22969228,0.34676662,-0.120961845,-0.08345012,0.012967313,-0.021779146,0.09293768
0.40568772,-0.110731736,0.49495625,-0.011756606,0.17112122,0.040998884,0.25174412,0.19816473,0.4229804,-0.07922058,-0.098763525,0.01847028,-0.029315509,0.15435158
0.3615643,-0.02186646,0.49069104,-0.17079672,0.08752776,0.12983151,0.31865674,0.30248457,0.44730845,0.09281047,-0.042288166,0.042240184,-0.041175835,0.12482859
0.5649883,-0.208474,0.50940174,0.050194368,0.1167493,0.075865924,0.36521998,0.19449832,0.4234393,-0.3458761,-0.2394822,0.040233724,-0.002167128,0.22893669
0.6830745,-0.1539412,0.5675666,-0.4663881,0.12572974,0.43474144,0.3969856,0.0702503,1.052465,0.4937699,-0.093679115,0.09871356,0.18194968,0.25725204
0.40472433,-0.13162336,0.49435672,-0.02706657,0.115213685,0.03472803,0.31677243,0.2245506,0.4523752,-0.13275434,-0.12686038,0.026329026,-0.035341814,0.15011896
0.37323505,-0.034923267,0.4199774,-0.032635164,0.12602118,0.13663709,0.2854792,0.2454605,0.3779021,0.00075416267,-0.06291342,0.034023546,-0.02815812,0.10433191
0.38361925,-0.061581973,0.43800524,0.0696353,0.1701015,0.05598547,0.26513496,0.2053514,0.36283547,-0.16470166,-0.12137973,0.0064542163,-0.015318394,0.13138723
0.46711862,-0.12169412,0.5060974,0.03911611,0.17336652,0.03787298,0.27613547,0.18617547,0.3795169,-0.16565692,-0.13420615,0.022763103,-0.033693478,0.1835078
0.6834057,-0.18816188,0.51762533,0.07386109,0.17971984,0.2156629,0.36303374,0.10873374,0.57945335,-0.10478105,-0.20510438,0.027487144,0.12679397,0.27614358
0.37019476,-0.03484596,0.44811282,-0.006797988,0.10394067,0.04119195,0.27340087,0.22818924,0.31374076,-0.16275984,-0.09414089,0.011424,-0.043560237,0.11256777
0.33911958,-0.067847714,0.40874454,-0.09619386,0.12386321,0.1257729,0.26942167,0.21562664,0.44477138,0.09387871,-0.04522747,0.02698224,-0.008431997,0.1087912
0.55910057,-0.21874778,0.51271576,-0.08431668,0.14517212,0.18743846,0.3008918,0.092616126,0.66097164,0.055826455,-0.14153406,0.038894653,0.07753,0.21151415
0.3661223,-0.061175313,0.45088995,0.011394061,0.1644045,0.063195795,0.3341487,0.25628224,0.44596946,-0.11554979,-0.111895084,0.02979637,-0.032482654,0.17403167
0.6080451,-0.25891632,0.687484,-0.11547496,0.20814,0.056341186,0.42620537,0.23943965,0.7536495,-0.13084468,-0.2045464,0.06276557,-0.0050511435,0.33436123
0.81849056,-0.4859002,0.84608847,-0.27641493,0.2776902,0.10970164,0.45317197,0.094040155,1.2267697,0.005991012,-0.30736038,0.084557645,0.0877506,0.3788178
0.45349574,-0.06876655,0.49236622,0.09472359,0.19964594,0.027348196,0.2787248,0.19440788,0.35634807,-0.29618105,-0.16828626,0.011355633,-0.019945059,0.16934538
0.47488934,-0.10323484,0.5109528,-0.29586884,0.11130284,0.2909051,0.34150285,0.12913753,0.7471887,0.35745442,-0.05824552,0.046832673,0.0998683,0.15395743
0.5059901,-0.19944477,0.5880342,-0.060211867,0.11955835,-0.0281474,0.3611127,0.24421836,0.47360408,-0.22597331,-0.18399356,0.049450114,-0.03365712,0.23259702
0.57526654,-0.19885808,0.5466369,0.0871962,0.17305267,0.021964997,0.31337544,0.14454551,0.46514145,-0.25561827,-0.20767152,0.046463136,-0.00197519,0.2744242
0.37923762,-0.10778366,0.46991253,-0.1261093,0.08875415,0.050131455,0.25884417,0.1919387,0.4319749,-0.0051518977,-0.10102637,0.028482515,-0.022993084,0.13673706
0.48164326,-0.13215937,0.52972925,-0.1638067,0.11712806,0.056870405,0.22844738,0.14121431,0.47949257,0.10232593,-0.09809394,0.032904327,0.010874886,0.19000587
0.53277284,-0.10860397,0.5744261,0.025104895,0.18720578,-0.04882908,0.24172321,0.1486439,0.38320312,-0.12567969,-0.16447921,0.017425522,-0.026028141,0.23612088
0.5207516,-0.11242685,0.49218884,0.06293721,0.13444385,0.036988936,0.25926745,0.14632413,0.4265322,-0.17886518,-0.16701566,0.035361342,0.01596554,0.21158275
1.0085229,-0.36050916,0.6685501,0.30201378,0.40512347,0.20241326,0.512074,0.12987834,0.8136237,-0.6149396,-0.50368583,0.065314874,0.15370844,0.54650754
