size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t07,t08,t13,MI_size_D_duration_D,MI_size_D_t02,effort_D
-0.034376808,0.14404142,0.8277474,0.8827537,0.86575484,0.70269245,0.75390935,0.256602,0.16796981,0.35004967,0.4259888,0.4554625,0.48662186,0.4257533,0.59026074,0.5091058,0.49959815,0.027925108,0.0052142255,0.026305757
0.07805968,0.2929765,0.7008412,0.98912925,0.7375109,0.6104227,0.7131115,0.70256174,0.4960821,0.43004623,0.25980908,0.5900561,0.42331547,0.52503324,0.81163,0.64634216,0.5795218,0.18788607,-0.011866514,0.13042456
-0.018261656,0.13899037,0.44465804,0.73540854,0.8200245,0.6410522,0.65156317,0.16053502,0.049890127,0.36449733,0.3900445,0.26447004,0.39018518,0.39113635,0.5274508,0.5526317,0.5597574,0.01432668,-0.008512051,-0.04016882
-0.036259536,-0.09814754,1.0674317,0.87182456,0.8196839,0.66738,0.79966545,0.3732188,0.30178565,0.25730258,0.51265943,0.14672844,0.6587695,0.5866463,0.37605995,0.14759232,0.30297554,-0.010646898,0.04197655,-0.005864341
-0.046262927,0.2658521,0.9158896,1.0002722,0.93601286,0.7401509,0.75497687,0.36621156,0.23299529,0.42402628,0.40949893,0.6686733,0.47204757,0.45198786,0.81144845,0.72258633,0.58342475,0.09516755,-0.023372704,0.07294802
0.016048238,0.18924679,0.78545785,0.91464937,0.8377726,0.7479693,0.79975677,0.36108902,0.30496287,0.32969838,0.41065645,0.47835836,0.4819485,0.43573684,0.58844686,0.53066075,0.5448676,0.03077681,0.024075594,0.024663247
-0.023739487,0.106678024,0.41441494,0.74148965,0.8428664,0.6551354,0.6630634,0.13543785,0.0123326965,0.37834585,0.41180092,0.20661673,0.40672308,0.42364627,0.5050168,0.54289055,0.5808102,0.00044773147,-0.0041476116,-0.061579347
0.104079,0.30341867,0.7255478,1.0249064,0.7236763,0.6583974,0.765847,0.8118619,0.59928346,0.4369612,0.26001537,0.6122755,0.43478572,0.5516571,0.83936024,0.647235,0.5909522,0.2002102,-0.006225219,0.14576343
-0.085482866,-0.3067596,1.4478991,0.98133796,0.894649,0.7384418,0.9332402,0.5046953,0.3934122,0.24412218,0.64904207,-0.05326491,0.8713596,0.7866693,0.30120015,-0.066000655,0.21027496,-0.033752654,0.06051752,0.00912739
0.04865864,0.09650475,-0.62509644,0.6453408,1.0614936,0.7226294,0.702524,0.14696756,-0.19825129,0.7695526,0.33164418,-0.36474738,0.3077716,0.7184589,0.68860567,0.83831155,1.0926781,-0.0016759895,-0.012661682,-0.23383233
-0.029001947,0.19869323,0.81454957,0.91142714,0.890805,0.7293118,0.7499598,0.26405144,0.16796306,0.36333072,0.42382336,0.5401759,0.4595272,0.4234532,0.65217054,0.5975668,0.5491525,0.03587915,0.005615471,0.021137469
-0.03239758,0.12925634,0.30427533,0.74255955,0.852754,0.6387455,0.6479087,0.16000883,0.029550012,0.41525722,0.37832814,0.20870799,0.37815082,0.4164334,0.5570332,0.6073157,0.6380553,0.010047328,-0.028627396,-0.062101662
-0.06582163,-0.24919857,1.1770288,0.8635719,0.8568864,0.66679364,0.85406804,0.36500928,0.21381985,0.27410477,0.60011613,-0.06317304,0.7724366,0.6788035,0.30537927,-0.0022104755,0.23557192,-0.04535536,0.05509206,-0.01102614
-0.05374337,0.007747639,0.84749496,0.8381195,0.8470876,0.64355457,0.71699953,0.23757431,0.13396388,0.32106388,0.43890464,0.2558786,0.53842604,0.48434657,0.47572598,0.36655423,0.40997806,0.0016382448,0.018924985,0.007817823
-0.06044311,0.13086405,0.11014584,0.7725769,0.94021606,0.6533815,0.64440775,0.19345015,0.010760643,0.50185573,0.3544199,0.1470676,0.36309904,0.50435376,0.6419802,0.724038,0.76344615,0.017090105,-0.017361283,-0.10089292
0.038321175,0.094753504,-0.25844863,0.59737676,0.876716,0.6457931,0.6158015,0.12183967,-0.11115202,0.5676807,0.34790438,-0.18612838,0.30232948,0.54843134,0.5370331,0.6391784,0.79874915,0.00024195388,-0.023510244,-0.16258174
0.0055882074,0.1827258,0.8001902,0.92174244,0.80860305,0.69376117,0.7474972,0.44771838,0.38745362,0.33293748,0.37274593,0.48882776,0.47597623,0.4525776,0.60223484,0.5160705,0.50142497,0.058365703,0.015446901,0.04090455
-0.050727263,0.13157728,0.12596603,0.7661925,0.9379692,0.6214714,0.624718,0.16694048,0.016867418,0.5046013,0.3206897,0.13710773,0.3739987,0.4927191,0.64853525,0.75090295,0.73556745,0.034095164,-0.0101215765,-0.09496388
-0.03321602,0.2484153,0.89209414,0.96410465,0.90470755,0.76208335,0.76997906,0.34444365,0.23596402,0.39967075,0.42937845,0.636372,0.47160602,0.4193499,0.74397874,0.6735919,0.5674838,0.076750025,-0.009629428,0.06631429
-0.019322291,0.2905442,0.92336595,1.0258021,0.9291471,0.76973313,0.75859153,0.4025417,0.287069,0.41495392,0.40471512,0.72489965,0.45510292,0.45233703,0.8307036,0.76258814,0.58586574,0.08730879,-0.008627784,0.08437609
-0.03765665,-0.095115095,0.5709427,0.72732705,0.82664704,0.5806261,0.67356193,0.17321984,0.01185495,0.37938556,0.45285344,-0.06220585,0.5338511,0.541798,0.39519253,0.28352094,0.44031188,-0.018416304,0.0081966575,-0.06825417
-0.066165775,-0.26348382,1.2280339,0.8772812,0.86367166,0.667363,0.8588007,0.3832767,0.24203238,0.27147782,0.61220443,-0.068623,0.79606783,0.6970029,0.2993431,-0.024946585,0.2187081,-0.040269945,0.058700934,-0.008103646
0.10376998,0.30736446,0.5922526,0.8785481,0.6704365,0.55109155,0.652774,0.6526574,0.3080061,0.48458743,0.2686019,0.56415796,0.35752612,0.4955181,0.83567727,0.63992006,0.5983009,0.21997327,0.02548188,0.13310581
0.08405377,0.078365944,-0.7487734,0.5963045,1.0681819,0.7186645,0.7022831,0.1595923,-0.22050503,0.81808376,0.32926786,-0.51183933,0.28063735,0.7622317,0.68383837,0.7979992,1.0927147,0.012281287,-0.013091748,-0.25215378
-0.029404271,-0.110706344,0.5409407,0.688611,0.80602896,0.58930576,0.6691581,0.20642087,0.013833664,0.37551123,0.4732452,-0.12189212,0.53047436,0.559107,0.36092392,0.2399847,0.43210146,-0.019233394,0.025521692,-0.07987614
0.028760858,0.24693131,0.8356451,1.0039418,0.79447544,0.7145789,0.77502865,0.592854,0.54213667,0.3534412,0.30746657,0.5896736,0.46152848,0.4874708,0.72859,0.6002657,0.5388286,0.11087568,-0.007599042,0.08290077
0.060585104,0.036997087,-0.7148844,0.68180656,1.1718757,0.75585157,0.7468571,0.14721578,-0.23284763,0.8522231,0.36344647,-0.5485714,0.3609178,0.81559265,0.74090195,0.81788266,1.14705,-0.004366819,-0.02718059,-0.2693838
-0.074746616,-0.19570743,1.065068,0.8471615,0.8662772,0.66011095,0.7931724,0.3354892,0.19839308,0.29087725,0.55710745,0.0027345289,0.70805985,0.6309655,0.34528,0.093559906,0.2916078,-0.017775778,0.040429752,-0.01139826
-0.04419952,-0.40159523,0.6928074,0.875384,1.0526237,0.681543,0.85858047,0.3521158,0.064752445,0.5309198,0.6596774,-0.62915003,0.83316594,0.9001431,0.3859238,0.072103135,0.48886,-0.052546646,0.033371627,-0.11904294
-0.03209671,0.19456273,0.75567263,0.8743836,0.84397376,0.6974251,0.71179533,0.32637107,0.21610898,0.35366285,0.40474343,0.5010558,0.4427864,0.40858167,0.6413853,0.5667171,0.5390371,0.050783932,-0.0018302035,0.026326455
-0.063984044,-0.215012,1.215525,0.86441344,0.8024893,0.6562358,0.81881803,0.41884503,0.31489524,0.24748862,0.54962057,0.029660482,0.73576856,0.6564518,0.31258708,0.013335772,0.21464124,-0.017769162,0.048801474,0.0015774146
0.0058723614,-0.008028306,-0.062060006,0.6566895,0.9037161,0.62793314,0.6366535,0.11845908,-0.10586293,0.54900694,0.39601094,-0.2632126,0.39985347,0.58123374,0.5142251,0.52016616,0.7059105,-0.00669476,-0.030049164,-0.15612262
0.3245767,0.38998646,0.4565906,1.0922918,0.68937707,0.3859052,0.7686724,1.1514257,0.33874914,0.7786104,0.20701961,0.6035048,0.41147,0.7410311,1.1971751,0.6931013,0.8083398,0.43628803,0.12701312,0.30815768
0.0067448504,0.25955445,0.79665446,0.9536377,0.8372116,0.69448334,0.737129,0.50069124,0.37836727,0.3733903,0.35258287,0.58752066,0.4343214,0.46670353,0.7419485,0.62700653,0.5669381,0.10096571,-0.0042780247,0.074446686
9.981543e-05,0.090946704,0.4231725,0.6790176,0.79489195,0.6215614,0.6346816,0.13263263,-0.0014044791,0.37320945,0.4031443,0.16892308,0.39877528,0.41872925,0.46907556,0.49613705,0.53760624,0.004671894,0.0047734324,-0.056755673
-0.018543575,0.12382002,0.33491093,0.7170137,0.83036566,0.6169078,0.6249288,0.15533984,0.028641362,0.40025404,0.36605793,0.19183207,0.3714264,0.4127037,0.54038215,0.5841304,0.59555656,0.020206615,-0.016938701,-0.05496197
-0.038795732,-0.031346798,0.9338432,0.83304566,0.8159363,0.656439,0.76284933,0.30205294,0.2026054,0.29264715,0.47678322,0.214634,0.586908,0.52208793,0.41880015,0.24404295,0.35617113,-0.008035842,0.03907318,-0.0032939538
-0.020598987,-0.028197624,0.22027764,0.6644746,0.8340814,0.6042506,0.6337677,0.13822047,-0.039518587,0.44318652,0.41090757,-0.13837999,0.43457252,0.52978724,0.43556637,0.39808747,0.5614646,-0.020907503,-0.015994923,-0.11814029
-0.017644588,0.27135748,0.8929764,0.9982884,0.9009584,0.75262916,0.7486456,0.46124583,0.35507336,0.3970372,0.39280587,0.64878327,0.4559257,0.46273488,0.79611313,0.6932715,0.5780651,0.09343718,-0.0216871,0.07887278
-0.013553331,0.24600852,0.3331839,0.80768067,0.8160157,0.59226894,0.6508091,0.42571002,0.1243938,0.5312212,0.27384758,0.3819812,0.33435148,0.48014694,0.7692596,0.7664099,0.73064595,0.13558994,0.0064844936,-0.008868694
-0.019342247,0.05610031,0.88232154,0.851598,0.78582,0.63802487,0.7177593,0.38232508,0.30174536,0.299931,0.40729797,0.33377972,0.52701026,0.48685592,0.49497217,0.3360071,0.39381143,0.030595765,0.025797281,0.017534714
0.013097037,0.09471554,-0.18743661,0.63632286,0.8963237,0.64807546,0.61711544,0.12312825,-0.090303764,0.54806614,0.3508526,-0.1309303,0.31341523,0.5365282,0.5523733,0.6505641,0.7817333,0.0011370964,-0.017938722,-0.15265232
-0.057466384,-0.19337912,1.2549613,0.9165524,0.8366109,0.69673747,0.84937733,0.48997426,0.40188506,0.25136963,0.54321533,0.06999335,0.7519859,0.6771663,0.34944502,0.052562762,0.24987766,-0.004207,0.053694807,-0.0010829456
-0.04141137,0.2820936,0.9866901,1.0611904,1.0031506,0.79280823,0.79330754,0.33806157,0.19685046,0.436073,0.45238703,0.73741883,0.48258466,0.45557654,0.8302108,0.78742737,0.6118027,0.079653285,-0.0073607545,0.07467645
-0.027090905,0.26894188,0.87466604,0.99272233,0.9116515,0.7155157,0.74914294,0.39012718,0.27564752,0.40355486,0.3916297,0.6403283,0.4618705,0.45683342,0.77889395,0.68927103,0.5679569,0.08196044,-0.027918402,0.07026015
0.26221618,0.3677873,0.47463733,1.0608768,0.6394509,0.41985112,0.7485051,1.088108,0.47085053,0.6774506,0.1966204,0.5631855,0.39187056,0.6979493,1.0528805,0.6118942,0.708719,0.37084627,0.077939264,0.27453303
-0.022317361,0.016439889,1.0168135,0.9099056,0.80660594,0.68047327,0.7821699,0.44807255,0.41154498,0.27534407,0.43199158,0.31295252,0.59036577,0.5433061,0.48487687,0.295732,0.36609834,0.03664291,0.03265103,0.014846511
0.05795782,0.18259472,0.86967003,0.96129256,0.7146323,0.6485323,0.70593137,0.73783946,0.6128278,0.35209,0.30917168,0.5094581,0.4561382,0.53125995,0.70003104,0.5212189,0.46375036,0.16736594,0.018813577,0.10273161
0.0006177537,0.2652168,0.76639086,0.8687884,0.7996955,0.67926854,0.6922459,0.41122165,0.2735507,0.36915833,0.36506099,0.5925666,0.40252548,0.40187174,0.7185855,0.61550176,0.5437099,0.10110074,-0.005098885,0.057911508
0.005723413,0.3310926,0.8596384,0.9845688,0.85821736,0.7075306,0.7405675,0.48439553,0.31047508,0.40906826,0.35535967,0.6994186,0.43362135,0.45942092,0.85456884,0.7216201,0.5985598,0.14079092,-0.024236962,0.09650316
-0.044600867,0.16296288,0.6800822,0.84823185,0.85919726,0.6854145,0.7038584,0.22858733,0.13897514,0.36077434,0.40016443,0.4219762,0.44488025,0.41942394,0.60068095,0.56443584,0.54490453,0.029215124,-0.004740609,-0.004207682
-0.026684906,0.19626348,0.87591386,0.95198864,0.9146886,0.7335998,0.7921759,0.25402182,0.17562088,0.3712776,0.43261242,0.5240836,0.50043666,0.43788803,0.6440623,0.59957725,0.53877634,0.036984984,0.0026225783,0.033995926
-0.015075251,0.30216128,0.8892677,1.0141944,0.9107523,0.7803318,0.73865837,0.46743658,0.31756538,0.4284113,0.39768445,0.7231258,0.4234631,0.4384548,0.8518789,0.7945912,0.5980616,0.12403655,0.01848106,0.09323908
-0.050491657,0.08415337,0.90044576,0.8779007,0.8493055,0.6995299,0.7523469,0.288678,0.19147311,0.33912498,0.45075464,0.4131889,0.5212325,0.46194845,0.55909455,0.4272939,0.43521187,0.029677628,0.017690737,0.035500288
0.0022076555,0.30296263,0.8293152,0.975807,0.83645344,0.69348,0.7184028,0.4758645,0.34040424,0.40243262,0.34397835,0.67231745,0.43021077,0.44877476,0.8108903,0.703969,0.5708883,0.1260967,-0.03418837,0.0892913
-0.0165115,0.20775658,0.87377465,0.9458253,0.9052818,0.7316093,0.7798182,0.28164232,0.20304729,0.36282995,0.42904425,0.54244363,0.48954523,0.43459266,0.65433824,0.59576243,0.5353757,0.043773115,-0.00041208975,0.038425528
0.042464197,0.033620585,-0.49482825,0.62606883,1.0245578,0.65556717,0.64630955,0.12152815,-0.19489257,0.72646,0.33320826,-0.44927353,0.34524554,0.71508735,0.64218795,0.70347506,0.94561046,0.007217668,-0.019988647,-0.21861988
-0.005601093,0.1916118,0.72700876,0.8748503,0.8325386,0.7031317,0.7190393,0.3449933,0.26227564,0.3444618,0.38314664,0.47750014,0.44337672,0.4219364,0.6270516,0.5565405,0.54187346,0.041865572,0.014370695,0.02187597
-0.05999265,-0.20318954,0.7681465,0.795989,0.8863689,0.63429165,0.763026,0.24414283,0.059988968,0.36808646,0.5354573,-0.1597737,0.66249806,0.63335085,0.36684802,0.16013917,0.39047056,-0.03781945,0.02500828,-0.06823067
-0.03700897,-0.2093118,0.5570667,0.72115046,0.85586584,0.5729311,0.70248306,0.24536172,0.022766426,0.42406836,0.48748726,-0.29938623,0.6197689,0.66821676,0.37729636,0.1853584,0.43738103,-0.017067593,0.02288533,-0.103217766
-0.024416972,0.15883482,0.743262,0.8712632,0.86163497,0.7241566,0.7663777,0.23658745,0.1617599,0.34610677,0.42511594,0.4321904,0.4705987,0.41952795,0.57583547,0.5221531,0.5440496,0.015548401,0.004171448,-0.004641682
-0.010310965,0.2540904,0.8339651,0.9219097,0.8441707,0.73993057,0.73707616,0.37177855,0.28155744,0.3725648,0.39734256,0.62503976,0.4312291,0.40124488,0.7128856,0.64435494,0.5560608,0.077662215,-0.007353765,0.06145157
-0.030224103,0.008917816,0.8925093,0.8497498,0.82899463,0.68250984,0.793302,0.2592706,0.17361435,0.30058002,0.47445267,0.25800055,0.5667818,0.49575186,0.43879354,0.29848063,0.40407595,-0.011740807,0.030162245,-0.010577783
-0.02431061,0.27765128,0.91804177,1.0003946,0.94443107,0.7724526,0.77724475,0.360819,0.23626038,0.40189397,0.44547874,0.6826348,0.4623301,0.44512916,0.77389777,0.71643484,0.60080075,0.07145729,-0.015037168,0.065463014
0.08779744,0.25062382,0.69068825,0.9972319,0.71406484,0.6043395,0.721996,0.799657,0.58674955,0.44090477,0.2588953,0.5424718,0.43028176,0.57275164,0.78874314,0.6029436,0.55640435,0.20903063,0.0014090147,0.15063122
-0.039125834,0.14514911,0.20688125,0.73787755,0.8656421,0.6029398,0.60973525,0.17687452,0.03048176,0.4487729,0.33975768,0.20268488,0.3585313,0.43088084,0.59564376,0.6902775,0.6746575,0.023026153,-0.00876207,-0.07621431
-0.07942499,-0.41681862,1.5054952,0.98398364,0.9545435,0.73799247,0.97738844,0.48902512,0.31804162,0.2636533,0.7304089,-0.22078517,0.9885852,0.85700154,0.26584825,-0.16677105,0.17182499,-0.059106763,0.069883,-0.009389013
-0.048039578,0.01812549,0.84987485,0.7977199,0.7858585,0.6391922,0.70723605,0.30187693,0.1731258,0.32082188,0.4451964,0.2880725,0.51996356,0.47848237,0.47099945,0.3222932,0.38032135,0.023232732,0.0376728,0.013551492
0.010853309,0.07645418,-0.062239207,0.60982686,0.8400315,0.6077328,0.5967405,0.115712196,-0.09601921,0.5111389,0.35344046,-0.10909919,0.32779837,0.5017725,0.50653106,0.5820226,0.70489603,0.010158684,-0.0180864,-0.13254768
0.07178837,0.006968111,-0.61327946,0.65093344,1.1202585,0.7235859,0.7148976,0.14063795,-0.23285484,0.82942843,0.3960119,-0.60143596,0.36510903,0.8011315,0.6908275,0.7399237,1.0502529,-0.0024872832,-0.022402976,-0.24839544
-0.032105394,0.12296155,0.6055605,0.7925186,0.8406391,0.66941637,0.6866107,0.17681414,0.076833956,0.35375977,0.40761948,0.32871473,0.4378428,0.40364915,0.5404699,0.5277169,0.54546636,0.012678921,-0.005872717,-0.025871607
0.05374126,0.29335663,0.78631103,1.0232987,0.7970779,0.7155969,0.7489329,0.64205205,0.523329,0.38500765,0.32084775,0.62887174,0.44007373,0.49191386,0.7913003,0.6707772,0.5765745,0.13682048,-0.014353204,0.1113111
0.49678198,0.44754964,0.3260124,1.2616527,0.68717,0.2942091,0.9167961,1.6090775,0.44175476,1.0525194,0.16065016,0.5863221,0.5135526,1.0356827,1.4326228,0.7071926,1.0143381,0.6154099,0.21281302,0.4239682
-0.01940919,0.113574535,0.7250148,0.8298074,0.849095,0.69199765,0.73679966,0.20923372,0.110973455,0.34266385,0.4235844,0.35505268,0.4774065,0.42562306,0.52850026,0.48740354,0.5076434,0.0040373467,0.010274008,-0.010449786
-0.009428015,0.24829416,0.7385404,0.8787422,0.80402267,0.6734997,0.67946255,0.4012584,0.26788962,0.37256888,0.37037057,0.5812314,0.40667212,0.38944364,0.6879127,0.63160104,0.53706044,0.0876594,0.006324416,0.0562474
-0.015694955,0.3814023,1.1236442,1.2016349,1.0468959,0.8522118,0.8522819,0.5631059,0.36988434,0.4832265,0.41469407,0.8785401,0.52673787,0.5805189,1.0387017,0.920352,0.68343556,0.17112686,0.0048865117,0.14897457
-0.051399793,-0.09414028,1.0085459,0.84519255,0.8379328,0.63835555,0.7667829,0.28843448,0.17870055,0.2944031,0.49652153,0.15079555,0.633583,0.5600801,0.39971748,0.19694486,0.31350777,-0.01771972,0.034398515,-0.0016697496
-0.04116324,0.28382835,0.92027754,1.0313923,0.97972476,0.781699,0.76599586,0.3747133,0.22290868,0.43102133,0.41352665,0.7342065,0.45726073,0.44873452,0.8606106,0.81448656,0.6229404,0.09855324,0.015464563,0.09566859
-0.0693111,-0.30015516,1.3108369,0.89582807,0.87101567,0.6853761,0.8903381,0.4273929,0.2702506,0.2624016,0.64143527,-0.098449536,0.8406509,0.7352966,0.280102,-0.07273084,0.20141342,-0.043563712,0.06482208,-0.009235095
-0.04449295,0.08009121,1.1596023,1.0065594,0.81404734,0.7152847,0.8211021,0.6273117,0.526348,0.3285106,0.3649652,0.45709324,0.585076,0.6033586,0.6391845,0.4180992,0.39578092,0.100706056,0.036925163,0.08181757
-0.0041918643,0.03821133,0.100614496,0.641466,0.8519665,0.6125951,0.60595274,0.10123877,-0.09940326,0.49117997,0.38099194,-0.08442913,0.3715011,0.50651246,0.49491447,0.5343948,0.6495636,0.0041047186,-0.011152215,-0.1140514
-0.02144107,0.014415279,0.9255866,0.85973656,0.8295773,0.6863244,0.7937932,0.29935747,0.23160315,0.2831371,0.47532487,0.2685766,0.57613325,0.50586164,0.44037572,0.29087815,0.3945222,-0.005160574,0.03780419,-0.0028862283
-0.0048729554,0.26804566,0.73978317,0.91702163,0.822278,0.65167344,0.69996196,0.42772534,0.25954852,0.3865196,0.3505469,0.5909069,0.40067953,0.429667,0.7510332,0.64846575,0.5744985,0.10755373,-0.028957983,0.06537379
0.12434689,0.05726877,-0.9570972,0.7054192,1.3364012,0.8367718,0.8304717,0.15329462,-0.34645137,1.0374023,0.40172702,-0.70916486,0.35663265,0.95804393,0.8634479,0.9823283,1.3769542,0.0035585538,-0.012812683,-0.30031836
-0.057599615,0.20900884,0.8451208,0.97337306,0.9585018,0.73499817,0.74673474,0.25455165,0.15578881,0.4030744,0.41450268,0.5815351,0.47509533,0.44505554,0.7347653,0.6988073,0.56736666,0.047458883,0.0061572082,0.040755153
-0.016993087,0.17408693,0.8735979,0.8720683,0.75239587,0.6727233,0.6761785,0.4850264,0.37168863,0.33519292,0.35948342,0.52494204,0.4426056,0.44037598,0.64007807,0.507154,0.4516098,0.107445255,0.017792825,0.06125848
0.21851465,0.3435073,0.5401962,1.0033311,0.6450814,0.50791293,0.7410672,1.0273035,0.5020355,0.63305944,0.21690467,0.5680268,0.40066338,0.6759826,0.9899095,0.66686934,0.7171289,0.33629093,0.06538743,0.23225704
-0.012152987,0.2216917,0.8086691,0.8907426,0.83732927,0.72527766,0.7434498,0.3106464,0.22283253,0.35815796,0.41218555,0.5564964,0.441503,0.4066096,0.6434357,0.59018975,0.53320825,0.056809194,0.013999511,0.0427638
-0.046884753,-0.1546175,0.801828,0.76338214,0.817063,0.59900683,0.72788554,0.23790805,0.07737739,0.32309806,0.5111699,-0.06685605,0.6165972,0.58259046,0.344787,0.15713209,0.34051296,-0.030702878,0.036727093,-0.043356355
0.034319744,0.09670271,-0.23070428,0.5998894,0.87379193,0.64414835,0.6175142,0.124016345,-0.10637605,0.55972475,0.348818,-0.17204687,0.30121017,0.53700024,0.5350133,0.630557,0.78375614,0.0030141808,-0.021887323,-0.15692917
0.050176144,-0.015001662,-0.46671632,0.6284462,1.0154814,0.6648238,0.66799515,0.15364619,-0.1742072,0.7336194,0.3789478,-0.5367964,0.37090677,0.73179233,0.61373603,0.63184553,0.9127349,0.00057057664,-0.027342299,-0.22943988
-0.016415255,0.1184899,0.7212027,0.8074911,0.80521536,0.67486864,0.70206213,0.26163805,0.13326755,0.33956185,0.42851382,0.38320106,0.4538113,0.4186839,0.51355207,0.4697606,0.4704375,0.011455335,0.033687085,0.0037533008
-0.067507975,-0.24576391,1.2378306,0.8921165,0.86029065,0.6723783,0.8659414,0.39027265,0.246497,0.27041435,0.60273975,-0.034492694,0.78916585,0.68705326,0.31326163,0.0035848692,0.22383955,-0.039294217,0.056344308,0.0013022721
0.013021044,0.2483472,0.8156125,0.9779829,0.8444725,0.76204824,0.7603419,0.47411,0.40034425,0.3522494,0.36540473,0.6005018,0.44335562,0.45738018,0.7250242,0.6512568,0.5636721,0.07772224,0.0064807143,0.07161117
0.48835912,0.39283454,0.2496252,1.1207404,0.630767,0.24832845,0.8563927,1.4788631,0.23243776,1.0267226,0.18717761,0.47200504,0.44693446,0.9199614,1.3185654,0.66857654,0.97731876,0.5761864,0.25488868,0.39950433
-0.033359405,0.2608015,0.9010963,0.9864737,0.92935514,0.75093144,0.77627176,0.32534483,0.19429497,0.4112215,0.431359,0.6435157,0.47456372,0.44132423,0.7540684,0.70237654,0.58229333,0.07372537,-0.007225778,0.057621203
-0.03512712,0.15699738,0.63268536,0.8340324,0.85021544,0.6791926,0.6728307,0.2211224,0.13842222,0.3590081,0.37708426,0.41278705,0.42143655,0.3974579,0.6059245,0.5941439,0.5320543,0.03193535,0.0058934465,0.0023131296
-0.10245658,-0.5843434,1.8755921,1.1444801,1.0590703,0.8400103,1.1355264,0.629622,0.4454676,0.27228796,0.871384,-0.34828776,1.206101,1.0526983,0.24762806,-0.33424875,0.11796953,-0.074868426,0.09463935,-0.00077678636
0.10011261,0.31247064,0.6624838,0.9299557,0.6948533,0.6172461,0.71697545,0.7194158,0.423778,0.4339572,0.2830322,0.56800884,0.38951445,0.5189049,0.822163,0.63330716,0.60011387,0.19971637,0.00701629,0.1248788
0.0050804764,0.07589453,-0.3371778,0.6407376,0.9645641,0.6586333,0.62770903,0.12970233,-0.14609255,0.6403643,0.34291464,-0.24472392,0.32555497,0.6191938,0.61950636,0.7191568,0.89407843,0.010269411,-0.015621873,-0.19159198
-0.032096453,-0.030157864,0.97562456,0.8658454,0.831094,0.664985,0.7943631,0.29407024,0.22142978,0.28223252,0.4910348,0.22244075,0.60091835,0.5268958,0.42014295,0.23605742,0.355109,-0.008689757,0.03518506,0.00077522174
-0.010702215,0.15460528,0.75304246,0.87825865,0.854139,0.7376196,0.79021484,0.25550124,0.18817304,0.34173176,0.42998034,0.42213333,0.48017216,0.42898834,0.56086856,0.5089038,0.54396343,0.010564499,0.015927944,-0.006313883
-0.047707405,0.25300622,0.93313146,1.0241091,0.9822322,0.7616654,0.7638764,0.31486338,0.19330285,0.42541063,0.42554188,0.6893977,0.4726426,0.45164043,0.8074267,0.76541483,0.58314997,0.07131393,0.011439793,0.0735218
-0.020885525,0.18995965,0.71614105,0.86824566,0.8940762,0.7084396,0.6922544,0.22220327,0.12114027,0.37587807,0.4044199,0.4902948,0.43562633,0.39362496,0.6423365,0.65526664,0.5525879,0.03885998,0.02100829,0.020676948
-0.02378263,0.20786779,0.83357185,0.90594834,0.872206,0.73082566,0.7548716,0.29639542,0.19918627,0.36982188,0.42423862,0.5467802,0.46498317,0.4041586,0.65620744,0.59660685,0.5414071,0.05266774,0.0072281063,0.044467367
-0.018299617,0.14754622,0.82266724,0.90946347,0.89003444,0.7395664,0.80011964,0.25193995,0.16083214,0.33977044,0.4617464,0.4352326,0.5018389,0.4609803,0.5621213,0.5033686,0.5294075,0.0023110807,0.010407854,-0.004174102
0.032442473,0.2846332,0.81188464,0.9642381,0.79562044,0.7273419,0.737942,0.56965494,0.46388927,0.37226033,0.33326435,0.63637185,0.42528862,0.4483471,0.76488423,0.65083617,0.5711988,0.11697169,-0.004781926,0.08833503
0.34348485,0.30213943,0.26089188,0.9551641,0.56784403,0.24720156,0.7213358,1.152218,0.26555997,0.80126613,0.15772024,0.38505045,0.4186132,0.77558714,1.0288475,0.55430293,0.74800456,0.43818873,0.16089898,0.30158344
0.014951639,0.055748973,-0.16214585,0.61484003,0.87451863,0.6392078,0.6147549,0.11410944,-0.11265187,0.5440533,0.3642317,-0.2026915,0.33451205,0.5478246,0.5183115,0.57544243,0.74595666,-0.002873879,-0.028905002,-0.1556952
-0.066963375,-0.24005161,1.2326539,0.89485615,0.86957645,0.6750982,0.86480767,0.37112376,0.23303145,0.27246127,0.6068396,-0.023861494,0.78565043,0.6916206,0.31829333,0.0065450966,0.22835836,-0.0435371,0.054038085,-0.0049256943
-0.03056178,0.12886916,0.77747077,0.879574,0.84690976,0.722216,0.78253406,0.24481343,0.17065911,0.3429328,0.4225723,0.40438193,0.4866498,0.4489004,0.55495715,0.4778046,0.5158326,0.013843384,0.0065541063,-0.010946203
-0.061039306,0.15336245,0.65385014,0.8469631,0.87424004,0.6835112,0.6974714,0.20693049,0.11481383,0.37508702,0.3938989,0.40952143,0.44174796,0.41546166,0.6116749,0.5882148,0.5608994,0.031169808,-0.012641789,-0.0012296885
-0.08283843,-0.17134675,1.2686795,0.915302,0.8844693,0.6613698,0.80862445,0.39442447,0.23696052,0.30276704,0.55422384,0.12296573,0.74497354,0.6624696,0.40481973,0.15998091,0.26236206,-0.018881056,0.06410094,0.025172524
