har,t02,t03,t05,t07,t09,t10,t11,t12,t13,t15,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_duration_D_t07,effort_D
0.49182352,0.7566162,0.62259763,0.70937765,0.71955556,0.73658997,0.71384954,0.605601,0.9183969,0.50916225,0.8495371,0.16047207,0.32918617,0.14358656,0.03303028,0.40077925
0.6218553,0.7466514,0.57634896,0.67264444,0.81426376,0.850335,0.7140379,0.8069235,0.9024237,0.5736341,0.8179205,0.278933,0.3838784,0.29576722,0.11304617,0.40723056
0.40236905,0.6067784,0.33878195,0.5157385,0.48682603,0.5663682,0.5169808,0.46518135,0.6382549,0.45063642,0.5802623,0.11451037,0.11950055,0.09304288,0.012846131,0.18411882
0.49511057,0.760183,0.5203414,0.66626525,0.82052016,0.76366407,0.78123033,0.7290819,0.9219439,0.5846395,0.8165757,0.23173377,0.29745248,0.22677462,0.076308586,0.41601703
0.4204261,0.6882574,0.56070435,0.62308633,0.6780657,0.6249655,0.67838633,0.5337927,0.82825834,0.4551365,0.76111144,0.16895825,0.26773342,0.13050634,0.045098007,0.372177
0.43220732,0.6530461,0.4146639,0.5676294,0.53065085,0.61064243,0.56963164,0.48308066,0.6904045,0.4580192,0.64678025,0.12158869,0.16204035,0.111012034,0.0062547736,0.24761967
0.52351224,0.7798058,0.6263182,0.74261796,0.9630328,0.91074884,0.90417296,0.8877859,1.0443468,0.6349213,0.9311216,0.2751274,0.40189445,0.30825174,0.115475714,0.508244
0.43383098,0.65874404,0.41155055,0.5399032,0.6523912,0.6514974,0.6661858,0.59864247,0.7269416,0.47911915,0.67728317,0.1637987,0.21343982,0.18540567,0.049163,0.31258723
0.4467497,0.65362746,0.4472426,0.5697601,0.7096181,0.7483954,0.68101996,0.71804214,0.7587427,0.5035789,0.692479,0.19995604,0.28059357,0.24193557,0.06927915,0.33537313
0.49649525,0.6449633,0.50257707,0.5751211,0.8551403,0.76377577,0.72357947,0.80487204,0.8321267,0.48831275,0.7297456,0.27836594,0.36890802,0.34468096,0.19498865,0.4017914
0.54695266,0.72264725,0.68553406,0.6853671,0.88539857,0.7974071,0.87486416,0.75551337,1.037871,0.5510942,0.92574894,0.24591221,0.3616808,0.29261246,0.09949371,0.5249788
0.51536566,0.7184772,0.54794914,0.6207092,0.7294535,0.6883323,0.70561856,0.6096229,0.8468299,0.5410732,0.78009146,0.18683866,0.28212085,0.1585689,0.066629834,0.40111476
0.39991918,0.6057141,0.3787158,0.5393165,0.5506526,0.56457174,0.603134,0.4574145,0.66987187,0.45307893,0.61666495,0.13541387,0.13206819,0.108029455,0.046383597,0.25035894
0.7849202,1.1439201,0.97518706,0.95115453,1.2469275,0.9538814,1.1092496,0.7333118,1.341107,0.71203464,1.1953455,0.29097673,0.556787,0.26251748,0.3121306,0.7472714
0.5194933,0.6249553,0.43694603,0.52872294,0.76817584,0.77060384,0.658307,0.8020259,0.7733934,0.4981068,0.6595696,0.24701482,0.31860623,0.33469573,0.15897995,0.3335195
0.461085,0.6354023,0.43785423,0.5815252,0.5987649,0.62083966,0.62287384,0.5294266,0.7327783,0.48962837,0.68926185,0.15476549,0.18586755,0.13094728,0.026160732,0.2978814
0.67182696,0.74247473,0.61297435,0.67675763,1.0744181,1.0169408,0.8442129,1.1144047,1.0045377,0.61335355,0.8363628,0.3647043,0.56092525,0.49752706,0.2266297,0.5378385
0.43833148,0.6361825,0.40599167,0.56141406,0.56157917,0.62718266,0.5850349,0.52503735,0.69654745,0.4724905,0.65282774,0.12279333,0.16648166,0.12356556,0.02409532,0.2591313
0.42791608,0.61462617,0.4332555,0.5287587,0.54806274,0.5660994,0.56131744,0.43769014,0.6717239,0.4343778,0.62041163,0.14024821,0.1421796,0.11035568,0.02714865,0.28163183
0.4626528,0.75689304,0.5701928,0.7140414,0.66135573,0.7084565,0.6883211,0.58495784,0.8780012,0.49974823,0.80152386,0.12694982,0.291843,0.101101205,0.021435887,0.33723322
0.78049284,0.92225695,0.7643292,0.83410543,0.93573856,0.9153725,0.800917,0.8061645,1.1459545,0.7316275,1.0406259,0.24329185,0.45699358,0.23500253,0.10525909,0.5428933
0.5099185,0.6310348,0.5267476,0.59841233,0.7735029,0.7521652,0.7259572,0.70486593,0.8517446,0.50006473,0.7696487,0.21906072,0.28966773,0.29134348,0.103676945,0.405361
0.48618248,0.6785177,0.45245647,0.5995191,0.61753947,0.65793395,0.63189435,0.5589402,0.75155604,0.5126762,0.70210403,0.14681911,0.21565509,0.124933176,0.03211829,0.3131403
0.5420388,0.6655682,0.47589472,0.544641,0.8286462,0.8070727,0.7161787,0.8884297,0.84434175,0.51499635,0.70418525,0.27195403,0.37610802,0.34265527,0.2109054,0.3497116
0.44794977,0.6540708,0.48839027,0.56098956,0.59187007,0.64709264,0.60365653,0.5137503,0.7557362,0.4645541,0.67803735,0.14666298,0.20162421,0.12414958,0.043181956,0.2996546
0.54446805,0.73609346,0.61174566,0.70907086,0.8647571,0.8965159,0.78945184,0.8693675,0.93312323,0.5700519,0.851976,0.23680823,0.40959692,0.3152094,0.08679907,0.43446043
0.56100273,0.68872195,0.56788117,0.63777673,0.92075944,0.8807478,0.81028324,0.9100571,0.91535383,0.56210184,0.8459343,0.2852948,0.40946895,0.34280363,0.13980043,0.47514695
0.6559852,0.72983295,0.67193604,0.694438,1.1139022,1.0390364,0.9367244,1.161331,1.0721511,0.6307426,0.91335094,0.34856492,0.5969802,0.51369256,0.24927092,0.5530929
0.51280653,0.66620183,0.5438945,0.61569357,0.7411384,0.68660057,0.6969416,0.6554065,0.86732936,0.5022331,0.7777379,0.21014151,0.29421666,0.24821313,0.06506512,0.41809705
0.52147967,0.7116039,0.5101861,0.6135146,0.8577682,0.83845705,0.78025764,0.8548224,0.8786143,0.555764,0.7787188,0.2545013,0.37524697,0.30548194,0.11708595,0.43028072
0.43841758,0.6166752,0.38615054,0.52948636,0.6134719,0.6406708,0.6136393,0.58332545,0.698471,0.47045997,0.668122,0.1652948,0.17460237,0.18432917,0.050218,0.26708946
0.55636525,0.6634941,0.50986016,0.5844057,0.9036886,0.8412733,0.79454595,0.89410377,0.8957135,0.51473534,0.78489614,0.28500587,0.40917143,0.3944451,0.17097194,0.45986462
0.38919854,0.5847468,0.36599705,0.4596137,0.58115804,0.6086846,0.57073885,0.53517246,0.67490846,0.4248646,0.59096366,0.16599609,0.17479634,0.19426115,0.070043914,0.28260767
0.5050281,0.7073324,0.6273523,0.6799141,0.7927215,0.76249194,0.7862472,0.699153,0.9368402,0.5329048,0.87935585,0.19737333,0.33417735,0.2340844,0.053058892,0.4520189
0.84578425,1.1378604,1.0157337,0.9081619,1.3572148,0.9901124,1.2417542,0.7751436,1.3265662,0.676043,1.1380422,0.38554832,0.6319126,0.34080297,0.407348,0.8885241
0.6242075,0.82278407,0.7180441,0.77472365,0.9204578,0.80399245,0.861023,0.72672254,1.0677952,0.6213886,0.97296613,0.23698221,0.40548405,0.20984094,0.11920145,0.52525574
0.4754515,0.82031614,0.62530386,0.8047941,0.81168634,0.73678195,0.82116115,0.5875443,0.9867061,0.53014314,0.9137557,0.16833103,0.33514977,0.13133848,0.07229871,0.4241079
0.6552538,0.81456953,0.8115835,0.77944016,1.1753991,0.99738985,1.0533676,1.0652568,1.2568738,0.66215736,1.0988047,0.34860164,0.5945862,0.47176954,0.20799798,0.724348
0.7455621,0.89293635,0.78501356,0.723887,0.97644603,0.80955726,0.90226424,0.6490097,1.0715957,0.5929955,0.93807876,0.30127645,0.4081753,0.22615996,0.22541079,0.6460143
0.41560438,0.6432666,0.37971514,0.5333111,0.57122684,0.595659,0.61926985,0.5092498,0.6701626,0.4806058,0.63890576,0.13537095,0.14272436,0.13992283,0.017327368,0.264784
0.41913742,0.6295666,0.4468237,0.56442004,0.6207802,0.6140263,0.6547111,0.5356426,0.7465217,0.45989823,0.6997656,0.15360156,0.18620265,0.14279029,0.04036139,0.31149912
0.8487544,0.93231124,0.98236954,1.006374,1.6998857,1.4760032,1.3942548,1.6979039,1.5799048,0.85455775,1.3582277,0.5307217,0.9318261,0.78933257,0.40124744,0.9234064
0.4471786,0.6903,0.49302253,0.5865452,0.64930665,0.64665955,0.6741927,0.56913054,0.7641708,0.49883312,0.7171514,0.16212474,0.24137688,0.15836403,0.035393894,0.35686305
0.45552832,0.7569944,0.5410204,0.72183484,0.74093115,0.6937626,0.76717883,0.5770827,0.90255934,0.5445133,0.83596766,0.14273992,0.24876529,0.11457304,0.039404534,0.37738594
0.44796216,0.6201307,0.37879077,0.54196805,0.59013987,0.63544303,0.60981846,0.5365807,0.70983267,0.4822716,0.6734764,0.14673483,0.14347826,0.16526541,0.03586123,0.26237285
0.643511,1.04002,0.872154,0.9223545,1.1485333,0.87134427,1.0546142,0.743619,1.262373,0.6801522,1.143501,0.27910188,0.47865564,0.2391852,0.17927496,0.67786324
0.55535704,0.63776326,0.4976924,0.5587862,0.86552083,0.8146041,0.73559076,0.884371,0.82504046,0.4961597,0.70983356,0.28269386,0.39891896,0.39663553,0.21741712,0.38921663
0.6292001,0.68932277,0.64688087,0.6854972,1.0136125,0.9515221,0.8488307,1.0015125,1.0151039,0.59107906,0.87018985,0.314114,0.502323,0.45193872,0.18977842,0.53383046
0.59128636,0.84367436,0.6348653,0.75951797,0.8746086,0.8178796,0.833724,0.7915697,1.0041951,0.64832973,0.91862065,0.23404104,0.40524733,0.19737571,0.09650709,0.49269682
0.40980873,0.6822288,0.4717558,0.61630195,0.6057682,0.6236803,0.63957524,0.50831574,0.7572658,0.47306257,0.7067207,0.14889011,0.22092181,0.14807007,0.029563956,0.3045867
0.44115934,0.72714365,0.52332413,0.6813088,0.7463355,0.68878293,0.7864695,0.60202503,0.8508706,0.51893497,0.8076812,0.17057867,0.26544577,0.17474478,0.06899313,0.3913548
0.66993254,0.8262132,0.662951,0.7474077,0.96623266,0.9146839,0.79474,0.911682,1.0547011,0.64116746,0.9172692,0.31158102,0.4747265,0.3567747,0.13488169,0.5239532
0.4147633,0.6182029,0.34630948,0.5132581,0.5378618,0.57492954,0.5839454,0.49232858,0.6362911,0.46465206,0.615264,0.13915887,0.11426593,0.12902008,0.017645352,0.23912899
0.46610057,0.71084255,0.5834525,0.5462625,0.7695212,0.63585657,0.7350744,0.5108339,0.80008537,0.41173047,0.6708443,0.2427917,0.31425366,0.20190579,0.16100615,0.4825489
0.5220121,0.73190844,0.5238777,0.6383774,0.78901786,0.76326716,0.72270954,0.7276068,0.8678623,0.55485505,0.78541183,0.22342283,0.32183874,0.22507101,0.06978713,0.4128361
0.46972102,0.88180476,0.6622578,0.7632424,0.8580489,0.74190766,0.8308706,0.6275102,1.0290972,0.5673362,0.944779,0.19603334,0.32829434,0.16654,0.08390172,0.47038656
0.44644883,0.69648945,0.48429164,0.6434902,0.680978,0.6466028,0.71423554,0.5427288,0.81617856,0.5163652,0.76274955,0.14845842,0.1999334,0.1156125,0.04549305,0.3405271
0.5917231,0.87156767,0.8073565,0.6586984,1.1049137,0.8527343,1.0360945,0.77825046,1.1376945,0.52648354,0.9582649,0.3366046,0.4674213,0.34649396,0.22090039,0.7016004
0.41749385,0.67077684,0.49786356,0.5802937,0.67362654,0.5916811,0.70155036,0.46902314,0.75517744,0.39636123,0.66783804,0.18300913,0.24510315,0.12535796,0.12241401,0.3767732
0.43559858,0.6355884,0.5007142,0.5158819,0.73135537,0.6445202,0.73549235,0.65289736,0.8175144,0.47169453,0.6909263,0.21060531,0.3319392,0.279333,0.09533884,0.4436124
0.45855463,0.7209033,0.57010305,0.6397995,0.7483934,0.6779241,0.7440735,0.61360615,0.8781713,0.51573807,0.79798305,0.17542517,0.28883505,0.1662561,0.059496634,0.42405903
0.44916576,0.6130159,0.36718088,0.5161352,0.57428867,0.62245524,0.572546,0.5531937,0.67911077,0.4715764,0.6278785,0.16345863,0.15365171,0.16263692,0.032474704,0.23915364
0.540523,0.6680686,0.475694,0.57394916,0.8722708,0.82528824,0.75427026,0.8949126,0.8400631,0.51444626,0.7592889,0.29224023,0.3768448,0.34607658,0.19323125,0.39005658
