ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Resource_1,Resource_2,Resource_3,Resource_4,Dev.Type_0,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_15,Generated_Var_16,Effort
257,728,181,165,15,84,167,330,27,255,11.1,13.1,13.3,15.8,4.0,9694,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,8046
258,59,0,55,0,0,0,11,11,33,83.8,89.9,101.0,108.3,6.0,5958,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,4945
259,98,36,32,9,17,0,45,42,7,13.4,14.0,16.1,16.8,11.0,1582,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1313
260,756,452,66,127,84,5,302,320,112,4.3,4.4,4.3,4.4,7.0,3214,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3214
261,155,120,34,0,0,0,47,107,0,3.1,3.1,3.8,3.8,10.0,582,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,483
262,544,125,104,107,133,0,107,362,0,4.2,4.9,5.1,5.9,4.0,2778,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2306
263,813,27,677,34,0,100,18,820,0,2.0,1.9,2.0,1.9,9.0,1634,0,1,0,0,1,1.8508096,-0.5756626,-1.3038902,1.2296455,-0.7857396,1.1359947,0.44739708,0.1527541,-1.101944,-0.61238533,0.9692392,-0.3117491,1.6061459,0.08318098,-1.4703882,-0.2262231,1634
264,75,23,0,30,27,14,94,0,0,9.6,7.7,9.6,7.7,6.0,720,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,720
265,112,85,4,16,14,0,119,0,0,9.6,9.0,9.6,9.0,13.0,1073,0,0,0,1,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1073
266,211,73,32,79,22,5,111,100,0,16.9,16.9,16.9,16.9,13.0,3566,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3566
267,895,222,271,222,63,0,778,0,0,0.9,1.0,0.9,1.0,7.0,780,1,0,0,0,1,3.5604944,23.678516,-5.1277323,-7.596929,-16.555523,-4.309983,-7.6221166,-3.719818,-6.4091234,7.8366594,4.67175,-1.2048671,12.862415,15.605767,14.324307,14.209781,780
268,74,18,7,37,7,5,74,0,0,54.0,54.0,54.0,54.0,14.0,3995,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3995
269,3331,1049,519,399,595,360,2922,0,0,14.7,16.8,14.7,16.8,42.0,49034,0,0,0,1,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,49034
270,64,15,18,9,15,5,12,39,11,6.1,6.3,7.4,7.6,6.0,472,1,0,0,0,1,-0.45277512,0.38103476,-0.5756651,0.063962765,-0.16438794,0.12120458,0.0059539005,0.06287057,-0.80447483,1.0958109,-0.18740094,-0.35605556,0.68852687,1.0974672,0.117617406,-0.21073288,392
271,1402,328,804,187,49,63,1431,0,0,12.6,12.3,12.3,12.0,23.0,17219,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,17607
272,337,128,21,86,77,25,337,0,0,1.8,1.8,1.9,1.9,8.0,657,1,0,0,0,1,-0.54283094,1.8302518,-1.2111237,-0.22575071,-1.2609932,0.08222255,-0.48039335,0.22723877,-1.8970728,2.2163608,-0.059525125,-0.62158257,2.0612621,2.9538696,0.73314136,0.54064536,591
273,73,0,0,67,0,10,39,38,0,11.1,10.5,13.4,12.7,6.0,978,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,812
274,64,12,28,17,7,0,47,17,0,8.8,8.8,10.6,10.6,12.0,680,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,564
275,1703,186,463,0,516,316,1481,0,0,5.0,5.8,5.0,5.8,8.0,8549,0,0,1,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,8549
276,151,41,21,29,41,19,151,0,0,2.6,2.6,2.9,2.9,3.0,434,1,0,0,0,1,-0.45944732,1.9080722,-1.1948739,-0.30051643,-1.3262069,0.07303732,-0.52717316,0.19059756,-1.8416859,2.1334708,0.040144406,-0.57447445,2.0807748,2.9182549,0.7917464,0.6570961,391
277,66,27,14,6,17,0,42,22,0,27.5,28.4,33.2,34.2,2.0,2189,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1817
278,70,24,0,3,42,5,74,0,0,7.7,7.3,9.4,8.9,3.0,659,0,1,0,0,1,-0.16716078,0.2283698,-0.3717754,-0.077381246,-0.009328112,0.12259558,-0.0030386671,-0.075198196,-0.37726945,0.6083515,0.08788876,-0.17687872,0.38733134,0.5411035,0.03628419,-0.13097169,540
279,754,301,130,204,90,0,213,512,0,9.9,10.3,11.9,12.4,8.0,8967,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,7443
280,325,106,49,31,80,12,136,142,0,26.7,31.2,32.1,37.5,6.0,10437,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,8663
281,168,84,7,45,40,22,198,0,0,27.5,23.3,27.5,23.3,12.0,4622,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,4622
282,226,99,50,43,63,5,260,0,0,4.0,3.5,4.0,3.5,7.0,915,0,0,0,1,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,915
283,335,83,71,71,111,17,353,0,0,75.8,72.0,75.8,72.0,12.0,25401,0,0,0,1,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,25401
284,76,21,51,3,0,0,63,12,0,7.5,7.6,9.0,9.1,5.0,686,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,569
285,221,31,133,0,45,5,53,161,0,6.8,7.1,8.2,8.5,4.0,1822,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1512
286,1010,213,224,111,212,75,758,77,0,5.0,6.1,5.0,6.1,11.0,5053,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,5053
287,116,46,12,22,35,15,130,0,0,16.7,14.9,16.7,14.9,10.0,1939,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1939
288,39,25,0,3,14,0,11,31,0,2.9,2.7,2.9,2.7,1.0,114,0,1,0,0,1,-0.20932822,9.421955,-0.68820846,-3.689587,-7.0361423,-0.77285147,-2.1312184,0.73159033,-3.7275362,4.4418235,1.4187014,-1.605899,6.614024,8.575123,3.209278,6.3312483,114
289,170,75,12,23,39,0,108,41,0,9.0,10.3,9.0,10.3,8.0,1532,0,0,0,1,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1532
290,179,85,0,49,59,0,193,0,0,26.4,24.5,31.8,29.5,4.0,5690,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,4723
291,166,126,0,38,0,0,0,164,0,17.9,18.1,21.6,21.8,13.0,3580,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2971
292,354,48,34,174,73,25,354,0,0,16.5,16.5,16.5,16.5,10.0,5841,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,5841
293,615,546,0,74,7,0,627,0,0,1.5,1.5,1.5,1.5,8.0,941,0,1,0,0,1,-1.2529813,4.1442175,0.12242821,-1.7741202,-1.5465785,-0.44628507,-1.1596286,-0.90511465,0.117990114,2.9839664,-0.29906395,0.45750004,0.62100303,2.8808718,0.7628221,1.5265685,941
294,126,46,7,18,49,15,135,0,0,8.2,7.7,8.2,7.7,8.0,1035,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1035
295,1390,379,377,133,182,170,1241,0,0,4.0,4.5,4.0,4.5,13.0,5597,0,0,1,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,5597
296,129,30,59,10,39,0,94,44,0,23.2,21.7,27.9,26.1,8.0,3600,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2988
297,203,35,48,6,14,100,203,0,0,15.9,15.9,15.9,15.9,5.0,3219,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3219
298,758,116,312,132,30,58,648,0,0,6.1,7.1,6.1,7.1,15.0,4630,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,4630
299,558,92,116,57,196,0,461,0,0,7.4,8.9,7.4,8.9,6.0,4112,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,4112
300,25,14,0,4,7,0,22,0,3,23.2,23.2,23.2,23.2,6.0,580,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,580
301,850,94,348,205,45,74,320,446,0,12.9,14.3,15.5,17.2,5.0,13183,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,10942
302,235,78,10,123,68,0,13,82,184,4.0,3.4,4.8,4.0,9.0,1129,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,937
303,58,15,0,19,22,0,26,30,0,43.4,44.9,52.2,54.1,8.0,3030,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2515
304,316,14,118,14,155,0,139,151,11,8.2,8.6,8.2,8.6,8.0,2600,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2600
305,7633,1240,2455,135,1732,1572,1376,5193,565,3.3,3.5,3.3,3.5,19.0,25217,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,25217
306,119,0,118,0,0,0,95,19,4,1.5,1.5,1.8,1.8,2.0,212,1,0,0,0,1,1.4298042,11.132344,-2.4511886,-4.549573,-8.07863,-1.4711229,-4.5812445,-1.280661,-4.3532424,4.811215,1.7219312,-1.3779972,5.263957,9.199755,6.076956,6.146415,176
307,55,12,17,6,14,10,59,0,0,6.2,5.8,7.5,7.0,3.0,411,1,0,0,0,1,-0.76699376,0.6452688,-0.8596911,0.20996189,-0.34329903,0.13739896,-0.0131635815,0.24522361,-1.3863094,1.7805115,-0.47578833,-0.6111883,1.1206546,1.8884169,0.14492269,-0.3299579,341
308,1644,240,858,177,91,115,1481,0,0,9.9,11.0,9.9,11.0,38.0,16357,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,16357
309,1193,196,667,149,115,54,516,485,180,2.5,2.5,3.0,3.1,12.0,3622,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3006
310,605,155,231,91,105,0,582,0,0,2.8,2.9,3.4,3.5,8.0,2041,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1694
311,389,120,94,77,63,10,198,166,0,2.9,3.1,2.9,3.1,6.0,1134,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1134
312,132,56,0,27,38,7,128,0,0,9.0,9.3,10.8,11.2,8.0,1429,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1186
313,132,30,50,22,24,0,39,27,60,10.5,11.0,12.6,13.2,9.0,1666,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1383
314,286,94,36,44,38,55,267,0,0,6.0,6.5,6.0,6.5,6.0,1727,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1727
315,305,73,87,39,63,10,272,0,0,14.8,16.6,14.8,16.6,7.0,4504,0,0,1,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,4504
316,268,73,105,0,70,0,248,0,0,17.9,19.4,20.6,22.2,8.0,5517,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,4800
317,110,36,15,0,49,10,110,0,0,23.2,23.2,23.2,23.2,24.0,2553,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2553
318,3963,1184,616,952,1091,42,3885,0,0,4.3,4.4,4.3,4.4,11.0,16921,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,16921
319,397,83,252,16,58,0,409,0,0,18.8,18.2,22.6,22.0,7.0,8987,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,7459
320,254,90,39,3,117,0,119,100,30,15.3,15.6,15.3,15.6,11.0,3877,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3877
321,134,73,0,22,14,0,33,76,0,15.6,19.2,18.8,23.1,8.0,2516,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2088
322,266,101,70,26,56,5,258,0,0,17.7,18.2,21.3,21.9,8.0,5657,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,4695
323,237,114,11,44,42,0,181,30,0,13.5,15.2,16.3,18.3,9.0,3857,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3201
324,1243,555,15,245,394,10,1219,0,0,9.2,9.4,11.1,11.4,9.0,13843,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,11490
325,666,138,233,124,105,5,605,0,0,1.1,1.2,1.1,1.2,13.0,752,1,0,0,0,1,2.4909403,17.01083,-3.76618,-5.4667583,-11.851165,-3.0598264,-5.4511857,-2.7034574,-4.669138,5.7703137,3.3462417,-0.9025167,9.289768,11.304424,10.281616,10.133621,752
326,1810,349,423,377,457,10,1616,0,0,16.2,18.2,16.2,18.2,35.0,29399,0,0,1,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,29399
327,88,56,7,15,7,0,9,76,0,26.1,27.0,31.5,32.6,6.0,2770,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2299
328,62,19,8,9,15,0,51,0,0,14.2,17.3,15.3,18.6,5.0,949,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,883
329,305,59,102,19,60,21,138,123,0,28.5,33.3,34.4,40.2,10.0,10484,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,8702
330,349,107,93,97,52,0,286,63,0,10.6,10.6,10.6,10.6,8.0,3703,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3703
331,156,0,133,0,10,0,143,0,0,4.5,4.9,5.4,5.9,4.0,849,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,705
332,100,24,76,3,7,0,40,70,0,14.3,13.0,14.3,13.0,15.0,1434,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1434
333,222,20,5,93,73,0,47,144,0,11.0,12.8,13.3,15.5,4.0,2952,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2450
334,506,54,161,43,173,80,511,0,0,6.9,6.8,6.9,6.8,9.0,3500,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3500
335,123,28,0,47,15,25,115,0,0,15.4,16.5,17.7,18.9,3.0,2179,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1896
336,252,0,109,143,0,0,109,143,0,27.1,27.1,27.1,27.1,11.0,6821,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,6821
337,258,186,40,19,10,0,0,255,0,5.4,5.5,6.5,6.6,4.0,1678,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1393
338,166,67,88,6,0,0,37,120,4,15.7,16.2,18.9,19.5,7.0,3137,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2604
339,181,45,39,38,42,5,169,0,0,20.1,21.5,22.6,24.2,10.0,4088,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3638
340,284,99,112,26,28,0,220,27,18,11.4,12.2,11.4,12.2,4.0,3234,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3234
341,52,0,60,0,0,0,0,55,5,4.8,4.2,5.8,5.1,3.0,304,1,0,0,0,1,-0.4319829,3.217228,-1.3024697,-0.93640494,-2.1942663,-0.29961425,-1.0697861,-0.5279748,-1.7474759,1.6208307,0.3302367,-1.0190187,2.752221,3.8373082,1.4056844,1.329605,252
342,102,72,0,18,0,7,0,97,0,10.1,10.6,12.1,12.8,3.0,1239,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1028
