AFP,Input,Output,Enquiry,File,Interface,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Resource_4,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_NPDU_UFP,MI_N_effort_Added,MI_AFP_PDR_AFP,Effort
177.0,24.0,79.0,6.0,42.0,60.0,211.0,16.0,13.4,16.0,13.4,17.0,2835.0,0.0,501795.0,45360.0,37989.0,598185.0,2832.0,2835
62.0,33.0,0.0,12.0,10.0,0.0,22.0,9.6,10.8,11.5,13.0,2.0,716.0,0.0,44392.0,6873.599999999999,9308.0,15752.0,595.1999999999999,594
487.0,146.0,238.0,53.0,24.0,12.0,45.0,2.1,2.2,2.1,2.2,6.0,1017.0,0.0,495279.0,2135.7000000000003,2237.4,45765.0,1022.7,1017
177.0,40.0,12.0,27.0,38.0,60.0,177.0,4.5,4.5,5.4,5.4,8.0,951.0,0.0,168327.0,4279.5,5135.400000000001,168327.0,796.5,789
105.0,34.0,66.0,10.0,37.0,15.0,162.0,7.4,4.8,7.4,4.8,3.0,774.0,0.0,81270.0,5727.6,3715.2,125388.0,777.0,774
140.0,43.0,68.0,3.0,57.0,0.0,171.0,4.6,3.7,4.6,3.7,1.5,640.0,1.0,89600.0,2944.0,2368.0,109440.0,644.0,640
230.0,81.0,49.0,37.0,58.0,0.0,225.0,2.2,2.2,2.2,2.2,4.0,500.0,0.0,115000.0,1100.0,1100.0,112500.0,506.00000000000006,500
236.0,102.0,84.0,52.0,0.0,0.0,238.0,2.5,2.5,2.8,2.8,10.0,668.0,0.0,157648.0,1670.0,1870.4,158984.0,590.0,601
846.0,322.0,56.0,112.0,234.0,5.0,729.0,19.1,22.2,19.1,22.2,13.0,16179.0,0.0,13687434.0,309018.9,359173.8,11794491.0,16158.6,16179
139.0,18.0,21.0,30.0,70.0,0.0,139.0,17.6,17.6,17.6,17.6,6.0,2446.0,0.0,339994.0,43049.600000000006,43049.600000000006,339994.0,2446.4,2446
51.0,12.0,27.0,0.0,0.0,7.0,7.0,6.6,7.3,6.6,7.3,3.0,338.0,0.0,17238.0,2230.8,2467.4,2366.0,336.6,338
195.0,57.0,32.0,12.0,140.0,0.0,241.0,9.2,7.4,11.0,8.9,9.0,2152.0,0.0,419640.0,19798.4,19152.8,518632.0,1793.9999999999998,1786
51.0,32.0,0.0,16.0,7.0,0.0,0.0,17.6,16.3,21.2,19.7,3.0,1083.0,0.0,55233.0,19060.800000000003,21335.1,0.0,897.6,899
1106.0,410.0,267.0,108.0,152.0,25.0,962.0,15.0,17.2,17.2,19.8,20.0,19034.0,0.0,21051604.0,285510.0,376873.2,18310708.0,16590.0,16560
99.0,13.0,32.0,3.0,42.0,5.0,95.0,5.3,5.5,6.4,6.7,4.0,634.0,0.0,62766.0,3360.2,4247.8,60230.0,524.6999999999999,526
56.0,24.0,0.0,9.0,14.0,0.0,47.0,7.9,9.4,7.9,9.4,6.0,440.0,0.0,24640.0,3476.0,4136.0,20680.0,442.4,440
213.0,123.0,91.0,28.0,0.0,0.0,36.0,10.3,9.0,10.3,9.0,7.0,2185.0,0.0,465405.0,22505.5,19665.0,78660.0,2193.9,2185
