size_D,duration_D,app,har,dba,ifc,source,t01,t02,t03,t04,t05,t06,t07,t08,t09,t12,t14,t15,Generated_Var_2,Generated_Var_4,Generated_Var_6,effort_D
0.6927495,0.7456994,0.3505169,0.30730963,0.30511343,0.29352671761160304,0.38811988,0.2737388026261197,0.05949822,0.6639948,0.08041167,0.18582386,0.16531625,0.6049149,0.6558579,0.41828442,0.1980423418825405,0.03362591936259194,0.2168084,0.16358361635836163,0.2449126846947611,0.38525483,0.79502857
0.33159167,0.4325985,0.15213642,0.19490264,0.07999557,0.08879858532791512,0.0915986,0.11257709874229012,0.15963373,0.29224223,0.1661599,0.115303844,0.46694052,0.25323254,0.40352917,0.07484585,0.04258045855482752,0.2268780426878043,0.059875175,0.4480347148034715,0.11679471200768272,0.1511702,0.71457076
0.688897,0.6752348,0.38649312,0.37428802,0.3438688,0.2642598858555932,0.37078685,0.26756012324398765,0.07009253,0.63225585,0.1632016,0.23944238,0.2090447,0.5928582,0.572751,0.41238767,0.26918043615082615,0.07719869171986918,0.2850595,0.16640758664075866,0.29389221763353307,0.36215582,0.75453174
0.64615905,0.6390823,0.4044961,0.38758928,0.34894967,0.2948393376903603,0.3814826,0.3071625692837431,0.11264777,0.5706837,0.21242642,0.27031913,0.27375233,0.5556998,0.5492027,0.41831028,0.3206053592363216,0.11343930134393014,0.30341417,0.19349893934989393,0.3545195712711743,0.40395752,0.66873956
0.4734879,0.5516115,0.13861701,0.13842948,0.02295506,0.03957396937443817,0.06796342,0.06756454324354567,0.058466017,0.46382272,0.08466387,0.037193745,0.33847773,0.38282478,0.43170953,0.07999146,0.028284789697087385,0.0999382239938224,0.08647226,0.30107363010736304,0.15690546941432817,0.08170271,0.86494863
0.25289595,0.36654234,0.3120716,0.33424556,0.28730375,0.2979281678756901,0.2405929,0.30637675936232406,0.35668087,0.21875826,0.33749366,0.2898887,0.6241197,0.21300681,0.4066602,0.26719487,0.23907138434428307,0.39697689969768996,0.20355578,0.5685160568516058,0.23241239394474364,0.3505095,0.541589
0.62598133,0.57136905,0.47021875,0.42170262,0.32613838,0.2661803559708214,0.34586996,0.3514864348513565,0.13876313,0.5903559,0.25940105,0.30462423,0.31276345,0.58731663,0.4636907,0.44118798,0.36329212179752735,0.1701286870128687,0.38805264,0.1790366079036608,0.4215929252955755,0.36284086,0.6682148
0.5071586,0.66227067,0.09205708,0.06999853,0.10090476,0.1641051298463078,0.17905957,0.04425560957443904,0.033916205,0.5224453,0.029382348,0.023343354,0.24344406,0.39105093,0.5451141,0.0922544,0.04275867556552053,0.04649633464963347,0.031970352,0.2818835681883568,0.0796888347813301,0.18737152,0.8009285
0.08301374,0.14705852,0.755932,0.61648625,0.76896787,0.7624189457451368,0.6057948,0.7588406241159376,0.77775556,0.10973427,0.75557685,0.7084991,0.83299863,0.0658313,0.44118643,0.73082805,0.6845989010759341,0.7673344167334417,0.4188062,0.8481688148168816,0.33257141995428524,0.7234943,0.16236544
0.40958503,0.5153502,0.107682645,0.1221724,0.054368258,0.07930571475834289,0.081688374,0.06906157309384268,0.080290586,0.39787266,0.124666244,0.039479285,0.37956092,0.31114626,0.4383,0.044055164,0.049383344963000696,0.1410133341013334,0.051927254,0.35919037591903763,0.10572495234349714,0.11492047,0.7498318
0.36442417,0.45084345,0.1719298,0.16853683,0.110984445,0.12378460742707645,0.11198047,0.12356360764363923,0.16017133,0.3568813,0.16747811,0.11514211,0.43708256,0.26992226,0.42072725,0.10922307,0.10648739638924379,0.20768472076847208,0.09526144,0.4079156407915641,0.1327561479653689,0.17016423,0.6382736
0.41346467,0.5650658,0.091463834,0.06499858,0.14231282,0.2276286636577198,0.19163835,0.056210720378927964,0.09407157,0.47560453,0.12509078,0.05851686,0.3136472,0.32441053,0.5268555,0.08847797,0.09932822595969355,0.11739583173958318,0.05183749,0.3250584925058493,0.06964554417873266,0.26490352,0.694908
0.2972856,0.4244665,0.17715898,0.1407484,0.18713373,0.2527737151664229,0.19986117,0.12901015709898428,0.23106056,0.34368286,0.19105142,0.13409612,0.4423281,0.21952213,0.48134375,0.14664859,0.13236225794173548,0.24626060462606048,0.07329349,0.46219830621983066,0.023684607421076448,0.30063453,0.53513944
0.42117298,0.45568097,0.21317974,0.20460008,0.1310333,0.12713403762804226,0.14387536,0.1490215250978475,0.10663888,0.40873316,0.24436674,0.13702178,0.39948153,0.33984312,0.37940982,0.15050602,0.19116850147011008,0.20404761040476105,0.18342899,0.3213987121398712,0.23464721407883285,0.15346763,0.6987617
0.5181227,0.5880409,0.23458591,0.22371526,0.10856569,0.09600920076055205,0.16171801,0.13469196653080331,0.06359753,0.4695679,0.082392454,0.093979,0.28958124,0.41266882,0.4860323,0.2003687,0.10153312109198726,0.07734545373454538,0.11392905,0.25569442556944255,0.11906794714407683,0.18913862,0.741811
0.46788442,0.58658034,0.099936455,0.09138818,0.065898895,0.09680921580855296,0.10998079,0.028675613132438684,0.036887765,0.49136585,0.08087894,0.019053042,0.29766,0.36164492,0.4787025,0.06683993,0.03738528724311723,0.07765274776527478,0.047734573,0.296948759694876,0.09377909562674573,0.12100798,0.8008313
0.6870569,0.71646094,0.3456708,0.32175803,0.28812826,0.23999078439944707,0.34755588,0.2401190459880954,0.03751433,0.65855324,0.080179036,0.18388033,0.17839998,0.5897188,0.61843073,0.37041038,0.18719215123152907,0.03750209875020988,0.23683657,0.16374481637448166,0.2425760345545621,0.32864448,0.811832
0.50319976,0.5519389,0.18925455,0.19117694,0.060148418,0.049041692942501575,0.08410987,0.10924999907500008,0.048117906,0.4934539,0.087173045,0.073347956,0.30694002,0.40079224,0.42813414,0.15216571,0.06833827910029676,0.09425733442573345,0.13645159,0.2692374869237487,0.15191443911486635,0.07546565,0.8231654
0.3321765,0.2830886,0.45784172,0.4489059,0.36070478,0.2744998464699908,0.28420007,0.44131265586873436,0.30846047,0.32557687,0.48040712,0.4263781,0.5448128,0.25505236,0.28869373,0.42808092,0.46923180815390847,0.4315682831568283,0.43914557,0.38543413854341385,0.45009818700589127,0.27519253,0.49918646
0.45139503,0.54671514,0.12809542,0.11761503,0.05986637,0.07635266058115964,0.09078121,0.0604566869543313,0.054661363,0.45943463,0.10916811,0.035342664,0.3411132,0.35782874,0.44677997,0.064469695,0.06338891780333507,0.1187137818713782,0.079359725,0.3217917721791772,0.12915932774955965,0.10018787,0.78459394
0.62857854,0.7530135,0.24023268,0.20126252,0.26234704,0.2835803770148226,0.3502236,0.18449939155006084,0.03935954,0.63572997,0.03384304,0.130925,0.15765238,0.5168179,0.65473974,0.29482293,0.1359809681588581,0.01584977158497716,0.14545517,0.18701680870168086,0.15407966924478017,0.35298333,0.7678545
0.34274954,0.4508275,0.10693157,0.15166245,0.058273315,0.07087409925244595,0.0751034,0.07273575272642471,0.1308609,0.32167053,0.13771272,0.071991384,0.44400138,0.26698062,0.41398096,0.034273922,0.031142831868569913,0.19835196983519698,0.04578878,0.4269370826937083,0.10115616606936996,0.13495639,0.7256545
0.23464298,0.29387924,0.37496194,0.37935293,0.34260762,0.32595004955700296,0.28512806,0.3697295630270437,0.3942505,0.20623752,0.42539287,0.3620831,0.63625693,0.18292151,0.3759773,0.33128208,0.3261678395700704,0.4609831160983116,0.25685728,0.5634983563498357,0.28427036705622205,0.36244377,0.4928822
0.39012426,0.44643122,0.1667318,0.19384761,0.06885791,0.06149083768945027,0.08461487,0.12495161750483824,0.10060516,0.40835053,0.20212,0.12557477,0.4127728,0.31475583,0.35401642,0.10669166,0.13509315810558947,0.19523971952397196,0.17430724,0.3215189021518902,0.23055368383322103,0.10889241,0.7359962
0.40577346,0.48957026,0.12302387,0.14929743,0.0666123,0.06701505402090326,0.091252476,0.08160706183929381,0.08827433,0.3799617,0.14472857,0.066915154,0.38927045,0.3051386,0.41897112,0.059255242,0.07699823861989431,0.1586760458676046,0.08480336,0.35331943533194354,0.12706243762374628,0.12073177,0.7281181
0.47254205,0.5896908,0.09441814,0.10646434,0.052577794,0.07894599873675993,0.1050995,0.023601947639805235,0.030258596,0.4718117,0.054549217,0.014421821,0.30596733,0.3730441,0.47721964,0.046861112,0.025521935531316133,0.08497448849744886,0.051504537,0.3061134506113451,0.11058545663512741,0.11197275,0.8198341
0.37192747,0.44204062,0.27733585,0.2102864,0.19541365,0.2193512431610746,0.17819786,0.23640978635902135,0.19574511,0.40211058,0.27881342,0.17735383,0.43342662,0.26062378,0.4195438,0.22267091,0.23496104409766264,0.23632549363254937,0.18693958,0.3759012375901238,0.20236110214166614,0.2132667,0.58099365
0.4494784,0.5411852,0.15139875,0.14724658,0.07163876,0.07964098977845939,0.100633055,0.07444309255569073,0.06997371,0.44392905,0.10953629,0.061044663,0.34534496,0.3427289,0.44209057,0.090551674,0.0823524649411479,0.12661053266105327,0.097102806,0.3211714321171432,0.12577640754658448,0.109366834,0.76261586
0.23494317,0.308801,0.31760147,0.34577686,0.2865386,0.273809916428595,0.24682134,0.3197616880238312,0.3577903,0.20350526,0.3617077,0.31784418,0.61432195,0.20892198,0.38206965,0.2674302,0.2576486654589199,0.42493946249394626,0.21232216,0.5625730162573017,0.23635008418100506,0.32953086,0.5452026
0.33395383,0.40488434,0.23751602,0.24279846,0.16651905,0.1960740217644413,0.15662235,0.20686251931374808,0.20367604,0.33941087,0.27987665,0.17441261,0.48417333,0.20672017,0.407874,0.18845797,0.18560172113610326,0.25410744541074454,0.16286378,0.41994820199482025,0.20285797217147833,0.22538039,0.6091299
0.2650158,0.3009908,0.36831966,0.37141263,0.2423703,0.1951759017105541,0.1892224,0.33795541620445835,0.3175826,0.31988922,0.41631877,0.3657389,0.58419037,0.21378462,0.27582505,0.3191464,0.32878907972734484,0.41272540127254015,0.33742315,0.4290122429012243,0.3658596519515791,0.2489092,0.52997684
0.48062983,0.52858675,0.19541743,0.2141697,0.1231457,0.08616340516980431,0.14277929,0.11392940860705913,0.066844136,0.4398786,0.15480295,0.11068109,0.34122688,0.37680218,0.4280381,0.14290243,0.12822700769362047,0.13678543367854337,0.15348928,0.28532262853226287,0.18442410106544607,0.15424463,0.74225664
0.31351736,0.3918751,0.2493281,0.22520272,0.21356219,0.2228670233720214,0.18476492,0.21900719809928018,0.2540307,0.28901652,0.26969033,0.19667909,0.50400156,0.20470944,0.42712992,0.19460207,0.160447249626835,0.2851815785181579,0.12494303,0.4907295290729529,0.14437105866226352,0.24381831,0.57335436
0.38347262,0.46812922,0.22113016,0.15800397,0.14200842,0.1673265800395948,0.14366376,0.1732537226746277,0.15492398,0.39426994,0.22754785,0.119978786,0.40236968,0.27342743,0.42870072,0.1560278,0.16122693967361637,0.199511249951125,0.11518009,0.37543699754369975,0.12957126777427608,0.16479039,0.62866545
0.65623575,0.5335552,0.5237025,0.5621432,0.35859913,0.2576244154574649,0.36183268,0.4107269589273041,0.15877005,0.5870764,0.29290485,0.3927749,0.32894647,0.6554694,0.4369174,0.5121097,0.3799923227995394,0.20285516028551603,0.47528052,0.16562811656281168,0.4732558983953539,0.39295962,0.74429965
0.45098507,0.55888826,0.105728924,0.12175976,0.06615794,0.0851557901093474,0.09785688,0.04520162547983745,0.043511868,0.44693977,0.10798454,0.028962195,0.3403898,0.36564422,0.4550581,0.0622617,0.053022119181327154,0.11068497106849712,0.057155684,0.3187437318743732,0.1287056477223389,0.11305961,0.793069
0.28695366,0.220032,0.5656811,0.5378137,0.44810027,0.34577950074677005,0.32276547,0.5644627435537256,0.43195724,0.3458586,0.57475555,0.58521104,0.65958726,0.19406918,0.24163003,0.56871843,0.6098055365883323,0.5388652538865255,0.58068246,0.42032216203221623,0.5930374355822462,0.3829703,0.35400897
0.5286123,0.5133394,0.3371798,0.33472365,0.103762925,0.03301733898104034,0.10097161,0.21790075820992416,0.08083603,0.59766513,0.16683638,0.23609295,0.32546228,0.47385055,0.35373592,0.29781157,0.17912568074754084,0.15305112530511253,0.33787918,0.19529564952956496,0.3161319689679181,0.100328565,0.84936196
0.37977192,0.38040972,0.4970722,0.3405326,0.36110073,0.339517200371032,0.28227907,0.4533994046600595,0.28947794,0.43282267,0.46644294,0.35094723,0.43535516,0.2652257,0.3648077,0.4639979,0.45823934749436085,0.3428228542822854,0.36623043,0.34378793437879346,0.3360278201616692,0.2259309,0.50289685
0.44226924,0.5099488,0.1442754,0.16605662,0.04500872,0.03901362634081758,0.06143537,0.08319579768042022,0.05445355,0.4470516,0.13369787,0.07305062,0.36323303,0.35749853,0.38671842,0.08257377,0.08121073487264409,0.14273916427391645,0.13699739,0.30216220021622003,0.18643766118625968,0.08021498,0.8062879
0.5598587,0.66122895,0.17739394,0.17659636,0.15111703,0.14766836886010212,0.21317053,0.10719175928082407,0.029826641,0.55056125,0.042829484,0.087973475,0.22853573,0.4460177,0.5558002,0.18042392,0.061010453660627226,0.04259923425992343,0.11177181,0.2401804240180424,0.12041353722481224,0.21893004,0.77685297
0.6554817,0.70829165,0.2850813,0.2848568,0.2662204,0.22641237358474242,0.33065027,0.19848503015149696,0.033349365,0.63331187,0.08215496,0.16292533,0.1886923,0.558326,0.5993801,0.31257945,0.17788441067306465,0.03484388048438805,0.2120324,0.1685955368595537,0.23618990417139427,0.3496684,0.8026095
0.16357814,0.2756381,0.48481652,0.45864946,0.4702325,0.4871614892296894,0.38289064,0.4551846244815375,0.5492941,0.12285021,0.4841237,0.44748953,0.7445054,0.15509078,0.4132332,0.43301207,0.3643470018608201,0.5676262967626297,0.26959252,0.7158379115837912,0.25790078547404716,0.5335195,0.444389
0.35669014,0.40688172,0.28105465,0.2441722,0.2151882,0.2263331535799892,0.20224464,0.2401332959866704,0.20784533,0.35290983,0.31224597,0.20322046,0.4588272,0.24310383,0.40167707,0.22806978,0.25357241521434487,0.2666599266659927,0.19926135,0.39264020926402093,0.21580961294857678,0.22150639,0.5673139
0.26310834,0.31189817,0.48684892,0.37151933,0.4160989,0.439266766356006,0.32612526,0.46281592371840763,0.41649032,0.28179717,0.48505443,0.38680264,0.5877599,0.12717709,0.42335257,0.43951,0.4105562846333771,0.4167165916716592,0.28577596,0.5414619941461994,0.2480771548846293,0.38060585,0.3917176
0.69427705,0.6821691,0.37898293,0.38477707,0.31880188,0.2558185653491139,0.37076122,0.2682851031714896,0.064994305,0.63200176,0.116010815,0.22608504,0.19816884,0.6046852,0.5952154,0.4047101,0.22948570376914224,0.061693706169370616,0.2703038,0.16027797602779761,0.29064787743887266,0.3798848,0.7815767
0.4019427,0.45806992,0.17641172,0.19474255,0.113511264,0.12212235732734145,0.13193536,0.12717391728260827,0.112819195,0.3779025,0.21721491,0.11228952,0.41274148,0.32564387,0.39736742,0.1140241,0.14913040894782453,0.19639025963902595,0.13545837,0.3483918648391865,0.20054495203269712,0.16123739,0.7039196
0.5777023,0.64022285,0.18384746,0.21438907,0.12959754,0.08842623530557411,0.17979568,0.08815490118450987,0.0049321055,0.5448463,0.05411601,0.08520189,0.24160267,0.46653515,0.5154714,0.1733635,0.07253402935204177,0.04562181656218166,0.13896929,0.2184804218480422,0.1705322202319332,0.17357764,0.8310294
0.38224646,0.4765556,0.13863292,0.1953559,0.06128609,0.06782144406928664,0.08855584,0.10413713958628604,0.108136415,0.34452707,0.16047856,0.09270188,0.4202184,0.27689502,0.4139671,0.07438433,0.07869661472179688,0.1695232569523257,0.094552144,0.3655414365541437,0.14620791877247513,0.14272144,0.73730636
0.3648356,0.37715352,0.28336588,0.30743766,0.20749563,0.17065747023944822,0.19004834,0.2314823368517663,0.19464323,0.3202326,0.33313137,0.2429752,0.48750442,0.28760076,0.34035897,0.22527933,0.2693079861584792,0.31207483120748314,0.25394148,0.38112133811213383,0.30510289830617393,0.21445516,0.62195444
0.24902636,0.34899667,0.24883136,0.2557901,0.22331989,0.23733706424022386,0.19522893,0.23469007653099233,0.29870588,0.24664852,0.28565848,0.22907034,0.54851615,0.2153259,0.41027322,0.18579185,0.16105211966312719,0.3487473748747375,0.12654363,0.5395564939556494,0.1341489780489387,0.2840182,0.58399725
0.40821028,0.49412373,0.19619301,0.14596285,0.1135785,0.1394510383670623,0.12390944,0.15188963481103648,0.12067875,0.42019165,0.2016803,0.0940426,0.38169292,0.30027443,0.43115783,0.13393873,0.1352483681149021,0.17097984709798472,0.10801576,0.34997263499726355,0.13511826810709607,0.13409668,0.6871809
0.42408928,0.5144386,0.18269727,0.1331123,0.10592365,0.13136202788172166,0.123042434,0.1220044677995532,0.09798533,0.4316705,0.17931426,0.07460496,0.36350024,0.31912783,0.43967897,0.116410255,0.12502521750151305,0.15759621575962157,0.100659,0.3391055839105584,0.12841770770506247,0.13028583,0.7059736
0.29146746,0.35674307,0.3130698,0.29018444,0.2565608,0.2793548867612932,0.22007805,0.2803785719621428,0.28352636,0.29642865,0.34592813,0.25363913,0.53759974,0.18835773,0.40674388,0.26412827,0.2619485457169128,0.3330640333064034,0.20967425,0.4803555480355548,0.2225857133551428,0.27573237,0.53505576
0.3140395,0.36851776,0.42348757,0.4182309,0.2809502,0.25839031550341895,0.20234483,0.3732544126745587,0.32528698,0.38148955,0.3947367,0.364346,0.5941551,0.23516604,0.3223775,0.38660645,0.32314325938859556,0.35487747548774756,0.35444713,0.4269788426978843,0.39411857364711445,0.2980182,0.58511174
0.48460317,0.58547443,0.13327,0.13388489,0.07108557,0.07990950479457029,0.11212978,0.05600207439979256,0.036195576,0.47747955,0.07746059,0.036360323,0.3078209,0.37717122,0.46889162,0.082719445,0.05226183313570999,0.0893317849331785,0.07883753,0.29700627970062804,0.12033351722001104,0.1096535,0.8035854
0.4127883,0.51207757,0.13610992,0.12927262,0.062009156,0.08948678536920712,0.0872595,0.09705805029419497,0.08906898,0.4120237,0.14521071,0.05016613,0.37783694,0.31755587,0.43123925,0.06592369,0.07516760451005627,0.14562509456250947,0.07391475,0.34940967494096753,0.12147267728836064,0.118012905,0.7441713
0.3708176,0.3452359,0.42712566,0.37191802,0.3059423,0.26116277566976653,0.26327246,0.36922376307762367,0.25399935,0.38443187,0.45023352,0.348532,0.49129432,0.30185848,0.30777767,0.37905747,0.41711589502695373,0.3684001668400167,0.39007217,0.3414607941460794,0.4231372253882335,0.24508587,0.5544633
0.4449049,0.5439161,0.13694313,0.12629353,0.06403434,0.07896745473804728,0.08980179,0.06915240808475918,0.06387392,0.46145642,0.11219069,0.045244277,0.353487,0.36376494,0.44077533,0.072674096,0.07673985460439128,0.1285956928595693,0.097099945,0.3248731324873133,0.14541946872516812,0.11000994,0.7715224
0.40234795,0.5097907,0.116373,0.12924875,0.06603676,0.09127432547645954,0.08974251,0.06914913308508669,0.086598665,0.39061183,0.14899158,0.043860346,0.3862099,0.312161,0.43219107,0.050704062,0.0544551632673098,0.15423505542350555,0.049728885,0.3637119563711957,0.1105824766349486,0.11998117,0.755167
0.63207245,0.6705334,0.37263253,0.32390922,0.2994027,0.25776483546589013,0.33234203,0.2671436132856387,0.09462002,0.572839,0.13140872,0.23534396,0.23432207,0.5047499,0.5693985,0.40225643,0.2428074645684479,0.08123417812341781,0.23334359,0.19710789971078999,0.24584961475097689,0.33666083,0.64155954
0.49906653,0.532177,0.2104707,0.20156644,0.08039594,0.05774695046481703,0.0934836,0.12217451778254822,0.054068863,0.50233275,0.13520089,0.10060063,0.3119026,0.40186137,0.39628884,0.16103208,0.1071128914267735,0.11761118176111818,0.16722651,0.2569280856928086,0.19766446185986772,0.07534239,0.82523286
0.35188618,0.40168774,0.34962252,0.2600659,0.25061476,0.2707455362447322,0.21348232,0.3103414689658531,0.24485356,0.37956136,0.36067706,0.24174753,0.45369405,0.22100437,0.39344817,0.3002693,0.29101808746108526,0.27724392772439277,0.22542544,0.3869871386987139,0.22892329373539763,0.21242747,0.53723866
0.31281367,0.4007753,0.25267902,0.24871661,0.19927579,0.22947342376840543,0.17743874,0.20721751927824805,0.25564593,0.28972244,0.26559997,0.19192734,0.5284442,0.2063453,0.42197198,0.18823338,0.1664760799885648,0.298842849884285,0.13684057,0.48697711869771193,0.18812879128772747,0.28324,0.56679165
0.6406721,0.42742842,0.8135685,0.77282107,0.58795655,0.42306074538364474,0.52535695,0.6450536754946324,0.3095417,0.6552547,0.57520825,0.6385926,0.41940296,0.7045908,0.3050826,0.80240977,0.7047781722866904,0.41808134180813417,0.7947098,0.1502437150243715,0.812860448771627,0.48161724,0.6584773
0.5867524,0.74821144,0.14816025,0.11445032,0.19644028,0.25532396531943796,0.29459125,0.10390608460939153,0.030516833,0.6231041,0.008757189,0.0866631,0.17046067,0.4675064,0.6328966,0.2076683,0.08973593038415582,0.0013696403369640338,0.090024844,0.21539078153907815,0.10227391613643497,0.29680488,0.7838815
0.7833965,0.63622034,0.6950884,0.6851348,0.5681666,0.429341465760488,0.56554973,0.5368042463195754,0.19059741,0.7513603,0.36585337,0.50917387,0.25304672,0.8031483,0.52855456,0.7484801,0.5439001326340079,0.21164708116470812,0.61692476,0.09191380919138092,0.6064674363880462,0.54968655,0.768268
0.26703393,0.39634764,0.18732426,0.19534253,0.1975255,0.2625011357500681,0.19808024,0.1813709818629018,0.26000696,0.2607638,0.25290605,0.16757956,0.5229794,0.23255801,0.44748715,0.13815445,0.1427502085650125,0.3104951110495111,0.08333738,0.5247959524795952,0.11396112183766731,0.28983226,0.62178147
0.3809986,0.40010017,0.22530559,0.27228945,0.17447507,0.15402132924127976,0.1763894,0.18461818153818185,0.16257861,0.3224104,0.2791735,0.18351805,0.46092314,0.30768,0.37512213,0.17087823,0.2171800230308014,0.26039605603960564,0.19479428,0.37392148739214875,0.26229514573770873,0.20558503,0.65329343
0.39796454,0.44617027,0.17590085,0.2042978,0.101106524,0.09541011572460695,0.111762404,0.13227660677233932,0.10861242,0.37838688,0.21168178,0.124688566,0.41483885,0.31611305,0.37785292,0.11434215,0.1422019085321145,0.20077737007773702,0.15357496,0.3437127343712734,0.20870155252209316,0.13931447,0.71421367
0.43611068,0.45735937,0.28506842,0.28704554,0.17090493,0.14558387873503273,0.1401484,0.26804292319570766,0.16539326,0.46396708,0.20826522,0.19914189,0.42339277,0.3087827,0.4046398,0.27476883,0.2209245132554708,0.19026993902699393,0.22028379,0.3198760319876032,0.26637501598250096,0.19609722,0.6991642
0.40665776,0.4918861,0.12923375,0.15682052,0.0743621,0.09263724555823473,0.0995923,0.07856022214397777,0.08964941,0.37969452,0.15751284,0.065273345,0.40216556,0.31852674,0.41780537,0.063572645,0.0833366550001993,0.16673575667357568,0.09435631,0.3598348859834886,0.15124838907490334,0.1302892,0.7449188
0.28390986,0.41380578,0.14914313,0.18399052,0.12616718,0.1615384896923094,0.12552297,0.1107941489205851,0.21694767,0.26902628,0.17194909,0.12537238,0.50370777,0.24063334,0.4256313,0.073292255,0.04497838269870296,0.2653907465390747,0.058849797,0.5021301502130151,0.0832440449946427,0.24666098,0.6575611
0.3181747,0.32839796,0.5311984,0.39386064,0.41731286,0.3960711637642698,0.32928872,0.4971852702814729,0.37870586,0.32996398,0.49743396,0.41958722,0.49881685,0.16047528,0.39929628,0.49202752,0.47762819865769196,0.3887818588781859,0.3311,0.43423714342371433,0.24572649474358968,0.30802396,0.3720175
0.37391132,0.5021937,0.1017105,0.10022862,0.07502568,0.14640927878455673,0.104677975,0.06112154688784531,0.099987894,0.39579478,0.14118493,0.039518565,0.37566537,0.28343064,0.45755988,0.055605233,0.064869049892143,0.15122114512211454,0.036508814,0.3663876166387617,0.06915596414935786,0.16852534,0.6967095
0.5545224,0.6189474,0.1929653,0.19557272,0.123062074,0.10469574628174477,0.17119968,0.09846597015340297,0.02826041,0.5344835,0.06296837,0.07952201,0.25085944,0.44352984,0.50366414,0.16992301,0.07202661432159686,0.06167925016792502,0.11875175,0.24276126427612643,0.160281949616917,0.15355504,0.8207556
0.6064606,0.653619,0.24055627,0.25456816,0.19409859,0.1642009698520582,0.25110722,0.15509803449019652,0.03408584,0.5675385,0.07456294,0.13228476,0.2259745,0.5103042,0.54213226,0.23947114,0.12333959740037585,0.05444789544478955,0.17943288,0.20438207043820705,0.2166083129964988,0.2596784,0.82150614
0.30675772,0.4294282,0.17221233,0.2100706,0.11960226,0.13910210834612652,0.12730855,0.1313148868685113,0.20265019,0.26524478,0.2026943,0.13871506,0.5063869,0.23833025,0.41543502,0.09145182,0.06772771906366314,0.27323486732348673,0.07189645,0.49622742962274297,0.122836433370186,0.19743869,0.68072724
0.26632345,0.29791218,0.46141872,0.35931802,0.40588266,0.41285624477137467,0.32443786,0.4221337277866272,0.41127193,0.27559274,0.45677543,0.39007512,0.5819135,0.13013533,0.4153769,0.42318255,0.4110600646636039,0.42317064231706425,0.28782582,0.5349113534911354,0.2450236147014169,0.38704088,0.35970724
0.3203145,0.3967607,0.25305292,0.22549154,0.18991715,0.20718188243091296,0.16895574,0.22285193771480621,0.22561628,0.32754833,0.27635384,0.18730363,0.47979146,0.2190497,0.41236344,0.19684982,0.1960615017636901,0.2688767868876787,0.15383132,0.4376987937698794,0.1648105098886306,0.21966764,0.58042943
0.50551414,0.5344462,0.2396777,0.2580042,0.16797113,0.1335939280156357,0.18475294,0.15840412415958757,0.08139357,0.45188463,0.18900779,0.15637884,0.35399753,0.40363067,0.42878807,0.19191009,0.19913323194799393,0.14869196486919647,0.208815,0.2779822577982258,0.2727696463661788,0.22186342,0.72363126
0.42374733,0.5708701,0.07130489,0.077347845,0.07521474,0.14365226861913613,0.1329959,0.024411139558886043,0.0688681,0.42690936,0.06166351,0.023961812,0.31985116,0.322052,0.5095225,0.041110575,0.014970034898202094,0.09849075484907549,0.014139861,0.34467003446700345,0.0536358982181539,0.19933203,0.72981524
0.2943678,0.32959214,0.30798855,0.2959972,0.23446184,0.21378161282689676,0.20477962,0.2828162917183708,0.25742412,0.31410193,0.33674628,0.27864817,0.51484704,0.21668616,0.3536738,0.25565535,0.276086516565191,0.33780345378034543,0.24554677,0.4257024925702493,0.25612844536770674,0.22353938,0.5420848
0.32753432,0.3541569,0.28753206,0.32777578,0.21329421,0.17976172078570324,0.17884165,0.2711656728834327,0.2411142,0.32912222,0.30723536,0.27568498,0.53884643,0.2671172,0.34153003,0.247863,0.27570641654238504,0.3249439024943903,0.28551662,0.40959064095906417,0.3301797198107832,0.2567806,0.575352
0.58845764,0.65642434,0.21173844,0.20288633,0.16287863,0.15407926924475615,0.22373879,0.1318807168119283,0.03712043,0.5552699,0.056768894,0.09528381,0.22019109,0.47379762,0.54827213,0.21963245,0.07859766971586019,0.050596659059665906,0.13820828,0.2279043127904313,0.14767657886059474,0.20701596,0.80593395
0.46166492,0.57060564,0.0931409,0.10733642,0.032375634,0.0476647048598823,0.07452878,0.028863755113624486,0.028641075,0.46737993,0.07714778,0.010427982,0.3263994,0.3734821,0.4510657,0.03489557,0.027906001674360102,0.09504038950403895,0.062130436,0.3095765109576511,0.11468977688138661,0.08734885,0.8277624
0.3888394,0.45360434,0.27439848,0.21421392,0.1909889,0.18552084113125047,0.18523622,0.21738869826113016,0.18244722,0.37628126,0.2613501,0.17037767,0.3993613,0.25735703,0.4260906,0.22285146,0.21528191291691479,0.21953054195305421,0.15908085,0.3660215366021537,0.1410490784629447,0.18984321,0.5904486
0.21932633,0.21701041,0.53156316,0.48793775,0.40191847,0.3367482602048956,0.3022781,0.505547949445205,0.47386795,0.28836638,0.54139966,0.5391834,0.6811837,0.18487224,0.25747046,0.4959935,0.49674948980496936,0.5485370548537055,0.4582407,0.501302350130235,0.4649806278988377,0.37570223,0.36642635
0.4696897,0.57858235,0.12302038,0.12137662,0.076900125,0.10851026251061575,0.1240432,0.05524220447577955,0.05981621,0.44683927,0.08205891,0.029793173,0.32533935,0.36394995,0.4764969,0.073518395,0.05057487303449239,0.10594223059422307,0.062062934,0.32409443240944324,0.11441931686515901,0.13552889,0.7924121
