ID,AFP,Output,Enquiry,Interface,Changed,Deleted,PDR_AFP,Duration,N_effort,Resource_1,Resource_2,Resource_3,Resource_4,Dev.Type_0,Generated_Var_1,Generated_Var_2,Generated_Var_5,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_13,Generated_Var_14,Effort
437,2171,319,323,0,984,70,9.1,8.0,19699,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,19699
438,220,19,64,0,200,0,8.8,4.0,2325,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1930
439,1355,428,58,10,0,0,5.5,26.0,7505,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,7505
440,374,4,88,10,0,0,0.8,2.0,363,1,0,0,0,1,3.9263163,16.500225,-12.964051,0.98658794,-9.766353,9.29453,4.9522023,13.477519,18.917843,300
441,62,0,0,5,0,0,5.6,3.0,420,1,0,0,0,1,0.86079687,5.0698647,-4.0578513,0.40848807,-3.3127341,3.398727,1.308298,4.1660347,6.5247984,349
442,311,217,3,57,0,0,6.6,6.0,2455,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2038
443,132,15,13,45,0,0,4.6,6.0,724,1,0,0,0,1,-0.82320946,0.69259024,-0.37568545,0.27743256,-1.4915167,1.9030659,-0.5280878,1.1979384,2.0299218,601
444,135,17,0,0,147,0,4.9,15.0,667,0,1,0,0,1,-1.2545967,1.0574204,-0.6303222,0.5166517,-2.3045325,2.8370302,-0.9321898,1.7882483,3.1038935,667
445,79,34,0,10,7,0,45.4,5.0,4319,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3585
446,155,28,10,0,128,0,12.4,4.0,2308,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1916
447,965,234,148,0,0,0,3.8,30.0,3930,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3655
448,296,166,48,50,0,0,18.4,10.0,5432,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,5432
449,56,19,10,0,0,0,3.0,3.0,170,0,1,0,0,1,1.0453893,17.825989,-13.742917,-0.4351623,-8.069424,8.286763,2.8621337,10.803929,16.50527,170
450,206,23,31,0,104,0,8.8,8.0,2196,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1823
451,651,385,16,27,0,0,5.5,4.0,4352,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3612
452,2323,332,0,240,1552,135,1.7,6.0,3981,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3981
453,146,0,50,0,93,0,13.6,6.0,2390,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1984
454,284,83,75,5,183,0,12.8,5.0,4393,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3646
455,249,26,80,0,0,0,15.3,9.0,3800,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3800
456,32,7,0,30,0,0,15.6,3.0,498,1,0,0,0,1,-0.13392061,2.985602,-2.2809196,0.3308747,-2.319146,2.9190478,0.65021366,2.539798,4.624359,498
457,1908,1216,155,10,0,0,14.2,48.0,27000,0,0,1,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,27000
458,253,149,0,24,177,0,6.7,7.0,1694,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1694
459,184,21,43,15,0,0,16.0,4.0,3393,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2952
460,76,12,0,0,72,0,4.9,1.0,451,1,0,0,0,1,-0.70418966,2.7709699,-2.1824737,0.7034363,-2.5801556,2.8489022,-0.6185839,2.7933679,3.754531,374
461,276,5,75,0,53,14,1.1,4.0,300,1,0,0,0,1,1.807328,13.791107,-10.643129,0.83651316,-8.383732,8.9479475,3.5698678,11.4378805,17.094261,300
462,3471,257,534,42,0,0,2.2,17.0,7575,0,0,0,1,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,7575
463,380,103,77,20,0,0,8.7,9.0,4002,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3322
464,155,0,69,47,0,0,33.5,8.0,5196,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,5196
465,327,142,21,100,0,0,7.8,16.0,2566,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2566
466,193,80,50,0,182,3,8.7,5.0,2031,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1686
467,1108,20,314,30,0,0,22.6,6.0,26940,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,25054
468,363,10,92,5,352,0,0.3,10.0,141,1,0,0,0,1,-3.1325023,10.009344,-5.7126317,2.107126,-7.4776325,8.173529,-4.11722,3.2704499,3.0882406,117
469,249,104,6,0,0,0,2.0,3.0,500,1,0,0,0,1,1.7003751,11.104315,-8.013475,0.044855453,-4.711059,6.217601,3.262746,6.3889637,11.789621,500
470,769,195,235,0,557,12,16.3,8.0,12551,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,12551
471,137,42,30,0,36,0,2.9,3.0,399,1,0,0,0,1,1.041074,8.651762,-6.6460238,0.47462508,-5.1912456,5.6991425,2.3081,6.970619,10.808514,399
472,579,81,109,0,0,0,1.4,7.0,784,1,0,0,0,1,2.0823636,11.98969,-9.164342,0.3109746,-6.5911884,6.57083,3.4411843,9.830341,13.438166,784
473,133,0,41,20,0,0,15.9,6.0,2428,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2112
474,78,34,6,0,46,0,7.7,3.0,690,0,1,0,0,1,-1.0897589,0.91801476,-0.5330227,0.4252434,-1.9938701,2.4801521,-0.77777815,1.5626842,2.6935172,600
475,101,31,3,0,28,3,4.5,1.5,450,1,0,0,0,1,0.098503284,5.7561436,-4.400402,0.5743356,-4.3787885,4.8591027,1.1872774,5.423645,8.093522,450
476,1222,333,173,5,0,0,4.7,20.0,5800,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,5800
477,1093,277,126,5,253,0,2.3,7.0,2565,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2565
478,222,57,0,25,0,0,10.7,4.0,2385,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2385
479,2067,658,45,5,557,0,5.0,21.0,10398,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,10398
480,175,31,22,0,15,0,19.6,10.0,4137,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3434
481,230,12,41,0,0,0,1.7,3.0,1379,1,0,0,0,1,0.5171398,0.65845764,-4.411865,-8.784612,-3.8942866,5.00448,-6.765683,-2.8491893,-1.1663765,400
482,104,5,40,10,0,0,3.3,2.0,512,0,0,0,1,1,1.0657624,5.5905256,-4.7877364,-0.24779823,-4.2577124,2.92186,0.97027826,5.061578,6.263764,338
483,177,79,6,60,0,0,16.0,17.0,2835,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2835
484,62,0,12,0,33,0,9.6,2.0,716,1,0,0,0,1,-1.1951356,1.0071331,-0.5952237,0.4836783,-2.1924682,2.7082949,-0.87648934,1.7068815,2.9558597,594
485,487,238,53,12,428,0,2.1,6.0,1017,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1017
486,177,12,27,60,0,0,4.5,8.0,951,1,0,0,0,1,-0.6136074,0.5165655,-0.25643116,0.15538827,-1.1006386,1.44452,-0.33376583,0.9091046,1.4993865,789
487,105,66,10,15,0,0,7.4,3.0,774,1,0,0,0,1,-0.40042457,0.3476625,-0.14089978,0.038463823,-0.72526765,1.003676,-0.1416884,0.63364077,0.9914931,774
488,140,68,3,0,0,0,4.6,1.5,640,0,0,0,1,1,0.38980153,4.3072395,-3.203202,0.15750498,-2.7966917,3.0070167,1.1366216,3.8215024,5.3352156,640
489,230,49,37,0,0,0,2.2,4.0,500,1,0,0,0,1,1.6878803,11.015799,-8.460978,0.43544248,-6.0860887,6.515672,3.1334844,8.545129,13.078561,500
490,236,84,52,0,0,0,2.5,10.0,668,1,0,0,0,1,1.0975035,6.5056953,-4.887686,-0.025064752,-3.3984492,3.4467242,1.8939177,5.267207,6.851182,601
491,846,56,112,5,0,0,19.1,13.0,16179,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,16179
492,139,21,30,0,0,0,17.6,6.0,2446,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2446
493,51,27,0,7,39,0,6.6,3.0,338,1,0,0,0,1,-0.16329521,9.257436,-6.6756845,0.28920212,-3.9018333,5.590559,1.4631491,7.307029,10.912748,338
494,195,32,12,0,0,0,9.2,9.0,2152,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1786
495,51,0,16,0,55,0,17.6,3.0,1083,1,0,0,0,1,-0.13846311,0.26846248,0.06191202,-0.17499119,-0.25946406,0.5319365,0.10406244,0.29836288,0.3912807,899
496,1106,267,108,25,0,0,15.0,20.0,19034,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,16560
497,99,32,3,5,0,0,5.3,4.0,634,1,0,0,0,1,-1.4357736,1.3969617,-0.8754993,0.6383976,-2.7686403,3.3606305,-1.0713804,2.208892,3.7868373,526
498,56,0,9,0,0,0,7.9,6.0,440,0,1,0,0,1,0.52413905,7.3801517,-5.7147713,0.6268343,-4.8716025,5.595801,1.8075845,6.0631466,9.991532,440
499,213,91,28,0,206,0,10.3,7.0,2185,1,0,0,0,1,-0.13906118,0.2829538,0.06968811,-0.19394416,-0.24350002,0.5237483,0.10439795,0.28375438,0.3574208,2185
