size_D,duration_D,t11,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_duration_D_t07,effort_D
0.3307573,0.40031946,0.3273122272687773,0.9149973,0.4969558,0.33423525,0.3708675,0.45710117
0.22848997,0.30413362,0.22665764733423527,0.8731868,0.39818063,0.2186621,0.2610952,0.36686078
0.4169026,0.49176008,0.4093483890651611,0.9240152,0.5511446,0.41392696,0.4574679,0.5305838
0.07821402,0.07191129,0.02286330971366903,0.57803375,0.19115397,0.030473465,0.10093488,0.11427436
0.15741563,0.108607195,0.17724567227543278,0.58643365,0.3494475,0.19912751,0.081807196,0.15912876
0.074490435,0.12409602,0.1220542777945722,0.715625,0.28722385,0.099597685,0.10769069,0.21492323
0.10560328,0.13023522,0.13874617612538237,0.6557892,0.28736997,0.13539484,0.09373216,0.19842315
0.07521927,0.14017898,0.11609165839083414,0.74390835,0.29301783,0.08374941,0.11609945,0.22822633
0.16476125,0.1476069,0.19785633021436697,0.6903948,0.36809367,0.2309629,0.11808959,0.20450203
0.1163329,0.14787017,0.12267565773243422,0.69421315,0.295698,0.1353252,0.118315995,0.23758729
0.058195747,0.14855073,0.1212679878732012,0.75411946,0.2850896,0.07872936,0.10921101,0.22762275
0.11091252,0.10931103,0.14373683562631642,0.6576886,0.31236333,0.10304524,0.09456203,0.19294065
0.32438254,0.31067106,0.26149139385086057,0.70927685,0.35778248,0.26496255,0.3398808,0.34717685
0.089914404,0.09575975,0.12786284721371527,0.5903251,0.27660215,0.12927161,0.08116549,0.1759266
0.062446207,0.02158594,0.008228823177117681,0.51687443,0.20367068,0.015392415,0.07657485,0.075258344
0.1974991,0.21280636,0.15711658428834155,0.7708188,0.35790673,0.194472,0.21700451,0.29190424
0.21897218,0.22172086,0.21417251858274813,0.74924564,0.3842579,0.23276834,0.19994085,0.29821238
0.108752996,0.108905464,0.1525805747419425,0.6573694,0.33144897,0.15595567,0.085344955,0.18132335
0.06340108,0.053862594,0.13518044648195535,0.56956893,0.30069304,0.116565,0.042560313,0.112360016
0.05078256,0.12817727,0.12288478271152173,0.7229199,0.28340882,0.09104939,0.09731214,0.21201943
0.17383468,0.18056096,0.16881842311815767,0.6547409,0.33949736,0.19529063,0.13964292,0.21864253
0.080679886,0.09303137,0.034780282521971746,0.66712743,0.2363728,0.056643095,0.11269791,0.19115916
0.23205537,0.25222725,0.21965863803413618,0.7657871,0.38132444,0.23089477,0.23913479,0.31497934
0.07217231,0.07754167,0.0402002859799714,0.64913,0.24554285,0.066920415,0.09455466,0.14190741
0.05972708,0.13942654,0.12171743382825662,0.73477304,0.28576237,0.09141725,0.10925214,0.22675905
0.04799608,0.08977474,0.11913802808619718,0.6663272,0.29451194,0.08982231,0.07506159,0.17718679
0.026087577,0.035947777,0.06024780597521939,0.56464976,0.22322175,0.020164153,0.062026307,0.11164506
0.06177792,0.09668605,0.07946989605301039,0.65639746,0.26777935,0.08533346,0.09051837,0.17534512
0.05521948,0.025443241,0.09160577083942291,0.5039564,0.25917777,0.043270927,0.034999818,0.080280825
0.061358303,0.13292176,0.11860770313922968,0.7381888,0.29546747,0.101597786,0.102786675,0.21290429
0.18433163,0.13004385,0.09413552058644793,0.5656667,0.2442466,0.1683531,0.15487792,0.2117041
0.122006476,0.14459987,0.13926219607378038,0.67154175,0.29535487,0.15072909,0.1114133,0.21493053
0.15322831,0.15425378,0.1799344520065548,0.66009057,0.3348613,0.20190048,0.118074924,0.21948452
0.11012201,0.11932649,0.15824329417567057,0.68705606,0.30950382,0.14652732,0.105306864,0.2056881
0.09159572,0.08273752,0.1287477671252233,0.61790323,0.300606,0.11702626,0.07146319,0.15519902
0.25588018,0.2966253,0.2419491158050884,0.85222787,0.4302411,0.27547133,0.2707824,0.37220675
0.1867581,0.14407352,0.21262239873776012,0.5487062,0.3340813,0.23097083,0.1040631,0.16360624
0.13862777,0.15070519,0.1520871047912895,0.63549244,0.310364,0.17328233,0.11413872,0.20720306
0.18992506,0.2004413,0.13152265684773431,0.74835783,0.32079548,0.16097051,0.21252649,0.2648265
0.15271461,0.21974853,0.15989443401055659,0.82560015,0.3527458,0.16456705,0.19486618,0.28668928
0.23446032,0.17034087,0.22054902794509718,0.5665982,0.37182546,0.27907127,0.13267398,0.20056392
0.0919229,0.13539861,0.11475773852422615,0.7076617,0.29522842,0.106371894,0.11593753,0.21253008
0.61946136,0.6679128,0.6214442378555761,0.9449411,0.7165872,0.621115,0.65388644,0.69732684
0.0,0.0060723964,0.07542292745770725,0.5354036,0.24776357,0.032321885,0.005188383,0.060948625
0.1702473,0.12936997,0.2103903989609601,0.6866646,0.4094254,0.25194508,0.114896506,0.17737363
0.28144056,0.29083303,0.2422305557769444,0.77154577,0.407489,0.26665214,0.32027733,0.34139517
0.23877412,0.20694804,0.22127418787258119,0.52469,0.31993487,0.26495373,0.14623745,0.21474248
0.2909342,0.35305256,0.2781282421871758,0.8670338,0.45054722,0.28122255,0.31587932,0.4185329
0.15529172,0.17096812,0.10785355921464407,0.767778,0.3129345,0.1358734,0.17977071,0.25582555
0.081659205,0.11122963,0.07789889221011077,0.71553665,0.27060422,0.07168482,0.113659576,0.19746777
0.20280765,0.12725246,0.2414781058521894,0.55948925,0.40496528,0.27053338,0.1134534,0.16588394
0.070655,0.08632804,0.04906922109307789,0.68230295,0.2407963,0.04680302,0.09906371,0.17282268
0.17430942,0.1852936,0.1306317469368253,0.76383555,0.32545024,0.15133871,0.19455917,0.2602138
0.43069217,0.5121866,0.42635227736477227,0.9361114,0.5574697,0.4247682,0.46960202,0.5544632
0.20630579,0.17811996,0.11842057415794258,0.6217762,0.26956236,0.15349965,0.23159492,0.22356623
0.37443212,0.36678332,0.3210751378924862,0.6951877,0.4191205,0.33971655,0.42178097,0.3862518
0.10995321,0.16766684,0.12297795770220422,0.77154773,0.30648008,0.113178134,0.14338985,0.2439399
0.04915093,0.012249441,0.10126398987360101,0.50654465,0.26665986,0.047917187,0.035330802,0.08869153
0.090553336,0.089324325,0.04454566854543315,0.6390239,0.22905731,0.06196884,0.1190311,0.1524767
0.08274501,0.06721116,0.09779722022027797,0.59214896,0.2763643,0.09759051,0.06628867,0.14848328
0.12494427,0.11153473,0.17518182248181774,0.6024082,0.32271475,0.17794633,0.07608728,0.15415153
0.10088414,0.11611935,0.06458747354125265,0.7094693,0.26376194,0.08093193,0.124473095,0.1963894
0.12195808,0.100920424,0.05963208703679129,0.64898944,0.24291703,0.094289765,0.14271362,0.18873775
0.085639365,0.12592524,0.1303852369614763,0.7010261,0.2910105,0.111955054,0.10456589,0.2100973
0.15030354,0.21699008,0.1639008336099166,0.8033501,0.33883256,0.1695993,0.17628358,0.28820476
0.25938085,0.30824235,0.23640573635942633,0.8426392,0.40727574,0.26935256,0.27388382,0.37496674
0.08918741,0.15719914,0.14664627533537247,0.71814877,0.2825234,0.11114642,0.12153439,0.22453319
0.21049266,0.23216258,0.1724667627533237,0.779608,0.35751417,0.19781609,0.24114363,0.30074233
0.123193726,0.1225304,0.17316377268362274,0.60980994,0.30811524,0.17057161,0.082403205,0.16537857
0.11306308,0.12819675,0.05212112478788752,0.6954355,0.251711,0.08429364,0.1410858,0.19239736
0.09115096,0.08929728,0.06519766348023365,0.65275615,0.26504526,0.08044024,0.09955971,0.180522
0.07677578,0.110092215,0.12831345716865428,0.68852675,0.30704525,0.12269585,0.0815622,0.18165949
0.075413354,0.06044952,0.020369029963097002,0.6204896,0.22047919,0.037319552,0.10041402,0.14368495
0.065280594,0.14176348,0.1107626149237385,0.7455864,0.28073022,0.06954916,0.10664868,0.2224011
0.12539129,0.17739974,0.15612472438752756,0.79156435,0.3459279,0.1666403,0.15112801,0.25575614
0.06487209,0.06831245,0.013729773627022636,0.6245691,0.20703617,0.035558313,0.09688412,0.1367089
0.07735983,0.12342992,0.11313711468628852,0.6993307,0.2882793,0.11090236,0.10167597,0.21948794
0.091059394,0.13105625,0.1508934049106595,0.71132207,0.3127249,0.14311232,0.10812955,0.21777175
0.07763474,0.10470227,0.03262895373710462,0.6883075,0.23682728,0.06524258,0.11631094,0.1874112
0.10682692,0.1367768,0.09199284080071592,0.7407159,0.28370053,0.09591842,0.13961416,0.2162753
0.044730984,0.05807636,0.05013055498694449,0.6203064,0.24098828,0.042775173,0.054394666,0.1182713
0.12835346,0.132424,0.15621620437837955,0.6224841,0.29494268,0.15960018,0.08973999,0.18090469
0.09225947,0.1395232,0.12588573741142625,0.71165943,0.2816227,0.117801465,0.10476467,0.22365989
0.07639374,0.13945863,0.12241674775832521,0.7335257,0.29195875,0.09147513,0.1103466,0.21865731
0.08373162,0.12593074,0.13660326633967335,0.6585555,0.28847146,0.121595636,0.10087682,0.21514712
0.08901208,0.09029102,0.13570934642906535,0.5729066,0.2737893,0.121269986,0.07526325,0.15066907
0.06738142,0.14280388,0.11328677467132253,0.73973924,0.28143567,0.08566879,0.11024077,0.22719795
0.09621347,0.07631589,0.00510847008915299,0.5503911,0.17623089,0.03390126,0.120033056,0.11296291
0.13772531,0.17273194,0.14522629547737043,0.7891058,0.33447683,0.12637752,0.16750555,0.25365514
0.067317724,0.1360579,0.11912045808795418,0.7294837,0.29228315,0.088206604,0.104200795,0.21176426
0.048118465,0.017137216,0.023746519625348034,0.5560474,0.22557047,0.014341183,0.06319358,0.09307433
0.13989684,0.08880766,0.037057736294226366,0.5038069,0.16972601,0.05831306,0.14044465,0.121310264
0.058003575,0.11582358,0.0991060860893914,0.7236541,0.28190863,0.07361305,0.1048594,0.21844642
0.10094714,0.16676816,0.1211206678879332,0.7686923,0.29692307,0.099384055,0.13804135,0.2397201
0.03482707,0.09197872,0.11773942822605717,0.6963755,0.2966429,0.08135689,0.066402584,0.17638265
0.030935897,0.056483217,0.08892734110726588,0.6296226,0.26580194,0.052155755,0.05884762,0.14723827
0.1927678,0.2072513,0.16760075323992468,0.7265589,0.34370357,0.21474786,0.17221314,0.27295467
0.049423896,0.05977422,0.05402526059747394,0.6191622,0.24963501,0.055516068,0.060297742,0.12681979
0.10333267,0.10416822,0.05233056476694352,0.67458946,0.2501156,0.06676093,0.130261,0.18743157
0.08963834,0.08326863,0.07416580258341973,0.5988609,0.24671663,0.08675212,0.08258188,0.16458692
0.14424391,0.08831274,0.05377276462272353,0.5371082,0.20113003,0.060682885,0.15604791,0.1410284
0.55716634,0.63847506,0.5513168448683154,0.9341552,0.63666743,0.5412567,0.5898337,0.6604086
0.103281036,0.15076806,0.17720766227923376,0.67204213,0.33949828,0.1458735,0.12494795,0.21325463
0.20509961,0.26336074,0.18945483105451688,0.84884155,0.38936868,0.21085018,0.24142502,0.33426726
0.06970993,0.12389616,0.09907090409290958,0.7140541,0.2725849,0.080553725,0.10170093,0.20318568
0.08727648,0.17284174,0.13105401689459828,0.7814995,0.3019843,0.10446393,0.13415605,0.24192674
0.08395817,0.1447375,0.12041393195860679,0.7120876,0.28822923,0.12304783,0.10311559,0.22406636
0.09451802,0.12304369,0.09799649020035098,0.7175469,0.30304354,0.12665205,0.11220358,0.1955545
0.09890626,0.120582595,0.1586562641343736,0.66949666,0.32141036,0.1550101,0.10061063,0.19680491
0.07186405,0.12514287,0.10940220905977908,0.7232902,0.2871913,0.098551854,0.10372276,0.22174478
0.087560266,0.13437192,0.1316091768390823,0.7195528,0.31898272,0.12021932,0.11619915,0.21894267
0.05848293,0.075139225,0.11072963892703609,0.64159864,0.29189458,0.09279068,0.068190396,0.16365217
0.176617,0.16439183,0.20334184966581503,0.6623241,0.37888765,0.227536,0.14785485,0.21426818
0.08019497,0.05389353,0.06836309316369067,0.5740011,0.25208345,0.08097975,0.07396625,0.13067918
0.12093438,0.12731157,0.1822229417777058,0.63947177,0.32708663,0.17991062,0.09190967,0.18291222
0.10941599,0.029304398,0.022752301724769827,0.41207817,0.1633762,0.016297746,0.113414645,0.07459831
0.08333035,0.15321861,0.15683211431678853,0.7511795,0.3129848,0.11354689,0.11272483,0.2323042
0.06212864,0.14777635,0.11800915319908467,0.7518056,0.28785026,0.0892485,0.11402258,0.22606759
0.60276556,0.67332375,0.5914745908525408,0.9455,0.69800067,0.59714013,0.6530835,0.695779
0.10639392,0.11937531,0.17700220229977975,0.63196063,0.3023097,0.14810938,0.08704917,0.18893965
0.10735014,0.08463074,0.1509940849005915,0.5648118,0.31289846,0.13922253,0.08518222,0.1538612
0.17156047,0.06971106,0.033273396672660334,0.3405767,0.13485175,0.056929607,0.15611553,0.08595686
0.10425985,0.10125277,0.14528669547133047,0.68483686,0.3327021,0.15058577,0.07492083,0.1759958
0.073749274,0.08542089,0.0403811409618859,0.6529377,0.2361686,0.06431684,0.10087055,0.16431944
0.08003749,0.12656373,0.12505717749428225,0.723407,0.2987046,0.098622374,0.09648526,0.20613639
0.06762679,0.03935654,0.015172185482781451,0.5121282,0.17816812,0.007929422,0.08241332,0.06532894
0.087950364,0.079197764,0.03501619049838095,0.63424706,0.23083907,0.06875345,0.111704156,0.16243067
0.63550204,0.7306722,0.6581838641816136,0.9397413,0.71956956,0.62891823,0.71124965,0.7321946
0.07649679,0.13933209,0.11822232817776716,0.71830344,0.28902066,0.11068745,0.10922597,0.22585167
0.09097713,0.1534815,0.13269795673020432,0.7355534,0.29658356,0.109706774,0.124753445,0.23854867
0.11796273,0.12740055,0.08980027101997289,0.67256093,0.2558001,0.074377134,0.14527191,0.18663462
0.046748705,0.051633902,0.12459173754082624,0.6037617,0.30685353,0.0997943,0.038689174,0.111218914
0.056332715,0.12185087,0.1208107129189287,0.7236407,0.29779053,0.10635141,0.09294501,0.19940612
0.1290408,0.12607738,0.1731535826846417,0.5638621,0.29170686,0.1667592,0.08792487,0.15481548
0.12688552,0.16613354,0.16817908318209168,0.7185442,0.31213677,0.1379683,0.1316379,0.23101376
0.082895495,0.066281915,0.05772054022794597,0.6010248,0.25445503,0.0690472,0.08420558,0.14043963
0.09626014,0.14340264,0.12405216759478323,0.7105892,0.2890086,0.12929311,0.109816864,0.22258489
0.12760355,0.18144143,0.14723265527673446,0.79051954,0.31984437,0.12596908,0.15022399,0.2572833
0.06528458,0.124696836,0.13490654650934536,0.7124941,0.2882424,0.10779629,0.097728066,0.2205053
0.08037777,0.13298337,0.12277388772261122,0.7160684,0.2935413,0.11174667,0.106708206,0.20879489
0.074422956,0.07618807,0.04644285535571446,0.6472722,0.23119226,0.047143094,0.093941286,0.16737203
0.11114547,0.13371666,0.12373603762639623,0.691531,0.28348717,0.1329562,0.10269338,0.21951677
0.0856047,0.113905326,0.14657381534261846,0.68165874,0.33239296,0.1449925,0.093414694,0.18535143
0.16713803,0.07369862,0.06806099319390067,0.27885002,0.123963356,0.041886464,0.17184176,0.03981039
0.30769473,0.22213721,0.2889903211009679,0.45937532,0.38945797,0.35481346,0.17177294,0.20333885
0.103769824,0.1539848,0.12305754769424522,0.7136805,0.28948954,0.12569794,0.11307238,0.24632785
0.06336294,0.058442786,0.1314702068529793,0.5538148,0.29422992,0.10105629,0.055348314,0.114124395
0.071912944,0.067335404,0.08534417146558285,0.61044526,0.25745565,0.06700986,0.07049419,0.14907937
0.048089333,0.04517595,0.13314262668573734,0.6049443,0.3099697,0.09993857,0.03869281,0.11351773
0.17481184,0.23046173,0.17500270249972974,0.8422046,0.35796314,0.16667968,0.20154971,0.29872656
0.29608566,0.17084949,0.14822164517783548,0.1956253,0.118031114,0.1428877,0.3059815,0.11113049
0.19306816,0.020746794,0.2661844233815577,0.3119089,0.38170683,0.2585776,0.03125871,0.019956455
0.06184081,0.13319144,0.11864596813540318,0.72913396,0.28601164,0.0974043,0.10709429,0.21408743
0.06980251,0.14673351,0.1288689971131003,0.74834704,0.3028132,0.10003883,0.11023692,0.22577089
0.09321538,0.1694639,0.13604748639525133,0.77532935,0.31037667,0.1108755,0.13259688,0.23969953
1.0,1.0,1.0,0.963303,1.0,1.0,1.0,1.0
0.14763209,0.15459146,0.13756678624332136,0.657381,0.3035416,0.16920859,0.12602584,0.24034427
0.12706727,0.1649499,0.14574237542576246,0.7150217,0.2980931,0.15042475,0.12697582,0.22283694
0.099814534,0.11225909,0.14878879512112048,0.5996728,0.28099152,0.13591945,0.06885879,0.1557373
0.24881789,0.30380303,0.23409317659068232,0.8415069,0.3929394,0.23442647,0.279622,0.3650781
0.059843495,0.097376235,0.08394462160553784,0.7022925,0.27308595,0.071692705,0.09810983,0.2034728
0.15071893,0.15711668,0.1527751547224845,0.6252285,0.29597643,0.17961383,0.11882013,0.22488587
0.095895566,0.12674941,0.07645682235431776,0.6823977,0.24469694,0.08205822,0.12242523,0.19187821
0.119259134,0.18468533,0.15529951447004853,0.7934464,0.34108186,0.14170167,0.15232584,0.25331548
0.21226007,0.22251906,0.1620510837948916,0.7613471,0.3464133,0.19236013,0.23668848,0.28307545
0.09902884,0.07649942,0.011821430817856917,0.5890478,0.20070496,0.052925214,0.1202921,0.13669756
0.05821518,0.14451967,0.1203817579618242,0.74607754,0.28682026,0.08302735,0.11102601,0.22654851
0.33034992,0.3352502,0.26937115306288467,0.751366,0.40291625,0.2859553,0.36761704,0.38302413
0.12643097,0.12626067,0.04482845851715415,0.64524436,0.23209982,0.07620217,0.16051076,0.19449772
0.39953095,0.45810667,0.3662046433795356,0.8196266,0.48137778,0.39579564,0.4516094,0.46652675
0.081920296,0.12002549,0.12052146794785319,0.6845579,0.28231353,0.111473344,0.10228323,0.22113499
0.1852043,0.1396117,0.09965253003474699,0.5637021,0.2493113,0.13305345,0.20313245,0.19093694
0.43009806,0.4712928,0.397247690275231,0.7877122,0.50198686,0.40522337,0.48187914,0.4673342
0.060269818,0.12489327,0.09778235622176437,0.7194877,0.27718738,0.068458356,0.10668298,0.2036668
0.042600892,0.037312858,0.10616063938393605,0.5766641,0.28625476,0.07760146,0.023450512,0.09652655
0.11222744,0.14388567,0.1488374851162515,0.6619197,0.29488263,0.1433053,0.10488212,0.20213434
0.19428518,0.18600126,0.13796223620377637,0.5863898,0.26967612,0.1970962,0.18443315,0.28046063
0.50491935,0.58455706,0.509743249025675,0.90144414,0.61424434,0.50009364,0.5703403,0.593407
0.17578197,0.14168894,0.204785359521464,0.5102419,0.32448274,0.21796177,0.09626517,0.14903606
0.46100163,0.49685755,0.4646954335304566,0.88199186,0.6028014,0.4741919,0.49476647,0.5314939
0.11136164,0.14220807,0.1521827747817225,0.6731052,0.2953077,0.14881998,0.10458274,0.21257913
0.06926576,0.027496113,0.03381016661898334,0.52922213,0.19999158,0.028513694,0.079499274,0.09853745
0.43837437,0.48990133,0.4650351534964846,0.9247605,0.5978018,0.4514187,0.46570584,0.5535248
0.108134955,0.13060369,0.1502724849727515,0.67951536,0.29511827,0.15148222,0.08561788,0.18684696
0.11142793,0.1378433,0.1205905479409452,0.6772618,0.28724372,0.13763535,0.111854196,0.22775617
0.08668908,0.14120345,0.1402285359771464,0.7360478,0.30029407,0.12539744,0.10835933,0.22293925
0.094576284,0.12314357,0.1406843359315664,0.65943235,0.28626937,0.13104841,0.08716841,0.1976641
0.21514043,0.1577154,0.18510761148923882,0.51620567,0.32214803,0.23761556,0.12169558,0.19255716
0.11842851,0.11325632,0.07943102205689778,0.65359825,0.25560755,0.08240859,0.13972734,0.16579221
0.10992561,0.12821996,0.13220541677945832,0.6471771,0.3025132,0.14136192,0.10557763,0.20487694
0.039857715,0.046392072,0.0500625209937479,0.6077602,0.23482852,0.022938563,0.060936604,0.12368341
0.1329384,0.10938234,0.02692851930714807,0.5315944,0.18258494,0.07152476,0.15492308,0.14919901
0.34350833,0.38578978,0.3332776366722363,0.8352594,0.4856785,0.3804407,0.36965048,0.43847448
0.15582353,0.14268096,0.15400818459918153,0.59970206,0.31314483,0.19282404,0.10746916,0.19617364
0.24780548,0.28920037,0.24200062579993742,0.80866164,0.395575,0.2510125,0.2673844,0.34448302
0.05504387,0.083627164,0.07551796244820376,0.6852147,0.26293874,0.055594057,0.086358264,0.18793
0.25460675,0.31327924,0.25497529450247053,0.87466073,0.44677234,0.25051695,0.28958791,0.3822317
0.12081924,0.16024686,0.14545878545412144,0.76852167,0.32993954,0.14659669,0.14517589,0.24564882
0.060538933,0.14346296,0.11801018819898117,0.74579406,0.28916097,0.089948885,0.11073609,0.21973747
0.19948715,0.18040268,0.2407549259245074,0.60810894,0.35431144,0.22765844,0.14993419,0.23443168
0.09210517,0.16720943,0.13450676654932334,0.76208735,0.30651495,0.12003802,0.12951571,0.24903336
0.110903725,0.15673986,0.16645485335451465,0.71914667,0.3348173,0.14432263,0.12859413,0.23662803
0.106917515,0.12268898,0.0701281579871842,0.7004785,0.27084064,0.10657643,0.13799015,0.1900689
0.23665178,0.2904347,0.2224876477512352,0.8714406,0.42134959,0.23572978,0.27359027,0.36442995
0.25391397,0.31204793,0.23885353611464635,0.87054276,0.42098087,0.2428084,0.2883731,0.38066992
0.09625321,0.1408367,0.1204035779596422,0.7190906,0.290178,0.11520201,0.10912998,0.24139456
0.1604984,0.14781691,0.1721599127840087,0.62053967,0.31016728,0.14375839,0.12342827,0.20788248
0.2005112,0.16991661,0.19696488030351195,0.7018296,0.30048683,0.1732773,0.17783299,0.26660466
0.15669763,0.20389518,0.14817766518223346,0.8061335,0.36052307,0.18715124,0.18652803,0.27043682
0.060084224,0.0066753924,0.009020383097961689,0.3944353,0.15685087,0.0023621507,0.0852029,0.028777212
0.19351164,0.18935083,0.13420405657959433,0.67697084,0.2951455,0.15282449,0.21387091,0.22226243
0.07011913,0.089049205,0.03188532281146771,0.67104614,0.22835734,0.053210862,0.10068515,0.16653356
0.08669199,0.13297881,0.13861764613823538,0.6861589,0.2906939,0.12523322,0.10166511,0.20195752
0.14132513,0.15418121,0.1927468407253159,0.5937854,0.30212033,0.17766227,0.09890457,0.1784054
0.15749572,0.15086146,0.19403868059613194,0.6525561,0.3305876,0.19529133,0.12304215,0.2060021
0.5982107,0.68840444,0.594502640549736,0.88871753,0.6646137,0.6046259,0.6676148,0.65975976
0.08400977,0.070501395,0.013792489620751037,0.59344584,0.19897631,0.035262533,0.10438797,0.12683772
0.08183308,0.10508598,0.06126215087378491,0.67349267,0.25522047,0.07410459,0.097876154,0.18299893
0.10415831,0.10901487,0.14960063503993648,0.5706359,0.2781986,0.14186892,0.07139698,0.15049267
0.07090746,0.054808147,0.0499234410076559,0.6209389,0.24264109,0.045933187,0.09026784,0.15636395
0.11270052,0.15183869,0.1613359538664046,0.6539029,0.28419283,0.11266868,0.111815296,0.21942154
0.061801493,0.12048018,0.1303007669699233,0.7025432,0.29156312,0.111518934,0.086381614,0.2014622
0.8725661,0.9428406,0.8972123602787639,1.0,0.903383,0.8887662,0.93727255,0.9311143
0.088646315,0.13658185,0.1525950547404945,0.71036965,0.32234126,0.13126281,0.11207366,0.21916375
0.23761243,0.17520954,0.11958690804130918,0.39920878,0.19067772,0.15934476,0.25930107,0.1613426
0.0683025,0.067658156,0.0402078029792197,0.6488613,0.2485438,0.05721654,0.095157415,0.17698091
0.061247304,0.10703105,0.1317323168267683,0.68487966,0.2890378,0.10917102,0.0748524,0.18327175
0.1796397,0.16603467,0.21451546854845313,0.56010234,0.3162528,0.21425484,0.113740385,0.18036042
0.12436335,0.14651012,0.1315693868430613,0.68069255,0.29865107,0.1528588,0.117438704,0.2270314
0.0583719,0.1390103,0.11565159843484014,0.75076246,0.28731376,0.07286919,0.10917628,0.22661786
0.11072117,0.12541288,0.10559629344037065,0.67008966,0.28182018,0.12640864,0.10539892,0.23112577
0.28393698,0.32250905,0.2581351741864826,0.83485925,0.44064602,0.31080312,0.28570408,0.38781306
0.06589742,0.060835183,0.02926540707345929,0.6227844,0.2355004,0.05279431,0.09340641,0.16280028
0.099548385,0.14418334,0.15341569465843052,0.7130673,0.33597672,0.13967702,0.12213294,0.21931534
0.06304411,0.0870119,0.1219221228077877,0.6408354,0.28945872,0.093891196,0.07422368,0.16323157
0.066479206,0.041893132,0.040777462922253704,0.5498231,0.22104552,0.036421694,0.06712908,0.095866516
0.1646904,0.21085577,0.17676022232397776,0.8232243,0.3695947,0.18677527,0.19027951,0.2915419
0.07439525,0.12145807,0.1328589167141083,0.69770277,0.30989397,0.11638816,0.096533574,0.19296369
0.3360021,0.24174744,0.34658936534106344,0.41428292,0.39725518,0.3646586,0.18361634,0.1992539
0.05432736,0.109785125,0.11614796838520315,0.69570684,0.27852076,0.08780405,0.0908621,0.20374465
0.061191045,0.11921745,0.09583561641643834,0.71810585,0.27219388,0.07265221,0.09838689,0.20561995
0.4918761,0.56110597,0.46888427311157266,0.8525958,0.55703545,0.46608967,0.5521085,0.57325184
0.1386351,0.18102409,0.15748621425137857,0.7788993,0.3332624,0.13138662,0.17388609,0.2558814
0.11663175,0.1857233,0.15414106458589355,0.7906029,0.32810345,0.13447812,0.15489013,0.25935704
0.15992798,0.14161745,0.20654173934582604,0.5410937,0.34288576,0.18901017,0.114091754,0.16957723
0.35408524,0.39661992,0.34506484549351546,0.8655537,0.50374925,0.3589986,0.38615814,0.4448555
0.61176664,0.698093,0.6332184366781564,0.9513238,0.71744144,0.61229056,0.678628,0.71406513
0.06546803,0.057706162,0.12516811748318823,0.5916803,0.3090275,0.1047207,0.05941328,0.13159034
0.1662055,0.2232165,0.16194562380543762,0.8269397,0.34632894,0.1584351,0.19769959,0.2925325
0.080437325,0.1021524,0.12734870726512926,0.6565622,0.28899553,0.11526811,0.10133147,0.21309277
0.122408,0.13775232,0.13674744632525535,0.668131,0.30045533,0.14236864,0.11907786,0.2323391
0.054341644,0.09709932,0.12559698744030123,0.6796587,0.28537014,0.09245992,0.079947345,0.19978052
0.2853482,0.34693518,0.2755124924487507,0.872688,0.45123672,0.30728555,0.31317326,0.42033482
0.27768368,0.34840804,0.26375210362478957,0.8903749,0.43183067,0.27516535,0.30908102,0.4033633
0.12649284,0.17717057,0.14660300533969944,0.79109806,0.3297218,0.13840559,0.15318948,0.25834382
0.10880172,0.16987827,0.1402058859794114,0.77630347,0.31583622,0.12083919,0.13676098,0.24501048
0.20353019,0.23191094,0.1828252917174708,0.82158804,0.38505512,0.19223246,0.22590977,0.32179442
0.09948513,0.17510341,0.13746374625362537,0.7859409,0.3303592,0.13563105,0.14452647,0.24844652
0.08230293,0.12120192,0.1323526867647313,0.68007696,0.31434757,0.12420304,0.10203509,0.19911304
0.12113187,0.10853379,0.04234862576513742,0.6390527,0.23617725,0.07749511,0.14445788,0.20498335
0.13950598,0.1267243,0.1199485280051472,0.6633784,0.2673811,0.08750543,0.16563484,0.20453578
0.24766472,0.20910628,0.2321040067895993,0.5249811,0.334161,0.2850932,0.14843749,0.21266936
0.093876846,0.08727061,0.06483201751679825,0.65966624,0.24563666,0.05549194,0.11817701,0.1699581
0.08979813,0.12988299,0.12438187256181274,0.69877994,0.278991,0.10709113,0.09690031,0.21424375
0.30163246,0.34432483,0.2876802712319729,0.8871145,0.46938062,0.31796938,0.32033733,0.4206249
0.11327846,0.14806585,0.1307693469230653,0.7393224,0.3000312,0.122902706,0.13013321,0.22797784
0.06537161,0.14369151,0.12924563707543626,0.7235165,0.2773424,0.0833621,0.10684703,0.21708655
0.4644481,0.4763141,0.46515037348496263,0.8909763,0.6122292,0.5142204,0.47067717,0.52971053
0.14372702,0.22262935,0.1611907138809286,0.8195353,0.34189638,0.16233824,0.18521166,0.289236
0.099225536,0.16714005,0.1311613868838613,0.7743318,0.3045234,0.10543008,0.13564056,0.2425007
0.1178457,0.17815186,0.14526030547396945,0.77490044,0.31298834,0.13059148,0.14034694,0.2505442
0.06573008,0.036074452,0.007557335244266474,0.5314364,0.19508544,0.032591514,0.09072468,0.09194256
0.09608262,0.17495143,0.14231471576852842,0.7837646,0.32684734,0.13448843,0.1398029,0.25023687
0.072580695,0.09883085,0.06574016942598306,0.6877712,0.25674918,0.07072943,0.10311641,0.19474187
