size_D,duration_D,app,har,dba,nlan,t01,t02,t03,t04,t05,t07,t09,t10,t11,t12,t13,t14,t15,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_7,Generated_Var_9,Generated_Var_10,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_17,Generated_Var_18,effort_D
0.44370168,0.33773223,0.30709446929055306,0.30676222,0.26746523,0.48528564,0.19633019,0.28733468,0.43559867,0.27614975,0.2652317,0.28389228703353725,0.32666013,0.3159489,0.3314056598843396,0.25701600429839955,0.26329148,0.2231908533914512,0.24908367,0.27987424,0.5471232,0.3270671,0.33175635,0.4087586645255199,0.34727283527271646,0.36878532,0.36672735,0.341924,0.32312715,0.4130816,0.36199296,0.40421677
0.15501592,0.052697334,0.01802873419712658,0.10326047,0.091391385,0.22844493,0.025615305,0.05107528,0.16173105,0.062707484,0.067759186,0.020167650210059014,0.05953695,0.03949316,0.08823709529422573,0.04709049529095047,0.07488504,0.07800424468025469,0.024313986,0.0741609,0.32028428,0.03472568,0.021547996,0.12081730724903844,0.05660870133912986,0.08043744,0.12930404,0.03218721,0.01642321,0.13295692,0.1167561,0.106710665
0.23480058,0.17698172,0.13293483670651632,0.00522618,0.080198646,0.12122892,0.27293622,0.23641318,0.32383507,0.0788281,0.066863984,0.2981611178896671,0.15830952,0.12006903,0.023719491423169484,0.14483178551682144,0.25334346,0.28266836696010206,0.12169361,0.09935984,0.18317038,0.016053021,0.04609672,0.05786764347205861,0.018515153148484682,0.03281278,0.030429494,0.014563814,0.028304592,0.10781125,0.03230767,0.27414566
0.3909877,0.26480606,0.18508431149156884,0.20997582,0.057508647,0.44128537,0.122437835,0.11199415,0.40778124,0.11164212,0.18324819,0.2184720931083256,0.22927678,0.22820765,0.25872273552336417,0.12379749362025064,0.10128802,0.07270682436240947,0.16487312,0.10490373,0.49399608,0.22948933,0.23951113,0.3365890601953436,0.25475047452495253,0.2883766,0.30286476,0.21702887,0.20499487,0.36207634,0.27342376,0.3164209
0.12632687,0.04075573,0.029556942044305794,0.15954967,0.16236138,0.22225888,0.08134967,0.041098416,0.12471854,0.11089927,0.110939115,0.03649288618957318,0.021770999,0.03609146,0.14537255872235352,0.12803019719698028,0.202851,0.17198856031931362,0.09201777,0.1850973,0.31425816,0.0618473,0.03410668,0.09960075597604537,0.08504224149577584,0.057199936,0.14391047,0.052429542,0.028002828,0.09850599,0.15673062,0.07176559
0.19359909,0.11135304,0.06768108323189168,0.12917675,0.12880808,0.29481393,0.024728715,0.07951534,0.21053194,0.09022856,0.07913911,0.06273734976424099,0.10735847,0.1006504,0.1372364082341845,0.08293482170651782,0.106832504,0.0835639850138391,0.061071157,0.110782236,0.36792406,0.10371396,0.0778799,0.17499157049949424,0.11618748838125115,0.137095,0.1681696,0.09393509,0.078030825,0.18329547,0.17209059,0.16100524
0.7760284,0.7547738,0.7531659246834075,0.78959525,0.77928317,0.83664435,0.62465745,0.76889867,0.7731339,0.79034305,0.7374687,0.7248046434882787,0.7728512,0.7706213,0.8307787098467226,0.7583256241674375,0.72341394,0.665135599908136,0.74418294,0.7992517,0.8643678,0.8181443,0.77331173,0.7873087472385248,0.803930319606968,0.7628341,0.77925414,0.7998194,0.7796192,0.7844401,0.7764825,0.77205163
0.3890679,0.32720208,0.24834986516501345,0.2482553,0.19852704,0.46170342,0.15017027,0.19396573,0.40832463,0.209099,0.21191958,0.2540230352413821,0.28889456,0.26706564,0.2819700369182022,0.17350764264923574,0.16886336,0.1630911297854678,0.20582587,0.1853787,0.5161701,0.28056356,0.2683512,0.3662518519751111,0.29291817070818293,0.3232471,0.32506844,0.2639438,0.26090902,0.37676656,0.30539796,0.31947166
0.21105906,0.09031311,0.037578026242197374,0.09638403,0.03663671,0.28193197,0.019890517,0.034119904,0.22542113,0.024262875,0.070013195,0.04590194275411657,0.08796479,0.073671296,0.11342965680577942,0.019451408054859193,0.021978885,0.021091909265514557,0.022171766,0.034498215,0.36011857,0.066960156,0.057413764,0.17028738021724282,0.08258351174164881,0.1256969,0.15783153,0.06861572,0.0436718,0.18437818,0.1345903,0.15268752
0.4451626,0.30783024,0.25157931484206847,0.26971596,0.12991548,0.4858806,0.17133671,0.18528205,0.45546603,0.17854327,0.24114719,0.2705848962350938,0.28370678,0.2819487,0.312462648747759,0.18471844152815584,0.17246312,0.13095778785746728,0.22184646,0.17635986,0.5424288,0.29151314,0.31047764,0.39747092384825544,0.32099654790034515,0.354188,0.35442433,0.28445905,0.27633554,0.410439,0.331974,0.38000053
0.13047422,0.04234567,0.020819214918078508,0.12119542,0.13489878,0.2125254,0.06018904,0.060893297,0.13552137,0.09540433,0.07639024,0.026250781575046896,0.04708232,0.024213225,0.10094448005666881,0.08704211129578887,0.14354908,0.13998395839903752,0.052455425,0.11990163,0.3010886,0.0298042,0.018905781,0.09684876181092571,0.05119369488063051,0.05989473,0.12702382,0.028247103,0.011915386,0.11048167,0.12618467,0.0850855
0.3821994,0.29705313,0.25693682430631753,0.2912032,0.20468628,0.47986513,0.18147695,0.18869352,0.388385,0.22590637,0.26148185,0.26917901615074097,0.28000343,0.27804318,0.3442086206525172,0.23634130636586934,0.19577444,0.1641553698493222,0.24910268,0.2365993,0.5232941,0.30241966,0.29887447,0.3721298823277929,0.32541104745889526,0.32733178,0.35640675,0.28363603,0.27352905,0.38052034,0.3427434,0.34520084
0.14351217,0.076701,0.04601539239846076,0.07813476,0.13295233,0.18705168,0.05961466,0.10515529,0.18190801,0.07587582,0.031152517,0.06425774385546462,0.067447364,0.03752911,0.057000640420038426,0.07393922660607734,0.15549946,0.15244341914660514,0.036869645,0.09561589,0.2850705,0.026152283,0.023385055,0.09076064544563874,0.026414093358590664,0.06505121,0.08679791,0.018508077,0.018479794,0.108221665,0.108348474,0.13066721
0.1772765,0.07666613,0.04110426788957321,0.11358006,0.094872355,0.25567323,0.031861156,0.062185943,0.18528447,0.069251895,0.06892151,0.04070647244238835,0.07418549,0.07054435,0.10426776625606599,0.04661184033881596,0.073584735,0.06769118406147105,0.034732103,0.08494893,0.33970582,0.06220731,0.045840956,0.15112910906774654,0.08378859162114084,0.10315922,0.14811982,0.0603209,0.03750962,0.15350206,0.14127493,0.13940752
0.55984247,0.50299644,0.4140100085989991,0.43742132,0.334934,0.6232709,0.32144803,0.32471317,0.58475137,0.33571035,0.40825078,0.4425132565507954,0.4649572,0.43302456,0.49346985960819156,0.35078166492183344,0.35364032,0.29532441771946505,0.4158022,0.3611141,0.65573823,0.46424395,0.4552711,0.527252581635155,0.46914811308518867,0.49105197,0.4969386,0.44241166,0.4464227,0.5535654,0.4928428,0.51092315
0.15107761,0.06215937,0.026485455351454464,0.094226375,0.110848725,0.21922304,0.010181993,0.058079123,0.16643739,0.064700484,0.03853202,0.02303704738222284,0.06152995,0.04992026,0.06487737989264279,0.03522458347754165,0.08029762,0.07098168425890106,0.019558728,0.067739695,0.32251468,0.037773862,0.025610574,0.12317265739035944,0.055915694408430555,0.07930523,0.11630258,0.030454338,0.019300357,0.13000494,0.11394028,0.11139791
0.18284789,0.08181922,0.03858272314172768,0.07354145,0.07918149,0.2161266,0.038834423,0.080400884,0.20371556,0.05373144,0.034144104,0.05126808907608534,0.073945045,0.058833867,0.06299417377965043,0.03316962368303763,0.06450006,0.07854021071241264,0.020315021,0.04758039,0.30512375,0.030897647,0.033006243,0.12616077756964666,0.044547359545264044,0.08385834,0.11421108,0.03432019,0.023005188,0.14092097,0.103640646,0.1375548
0.06449145,0.037731025,0.048412691158730876,0.20895244,0.33572084,0.22128117,0.11977267,0.121782064,0.07654022,0.2063443,0.17181936,0.043331342599880564,0.047879875,0.03680651,0.16936138016168284,0.22566563743343623,0.30650836,0.276609916596595,0.14284924,0.2996128,0.3151671,0.07620947,0.03561815,0.08230605493836331,0.11440676855932314,0.05602793,0.15573724,0.05785297,0.0424183,0.08550171,0.18936762,0.036527056
0.25789618,0.16150047,0.10605946939405306,0.04563223,0.06855732,0.21183956,0.13091013,0.14461029,0.29490173,0.06109935,0.013294399,0.17791926067515565,0.1265715,0.115463555,0.04262618955757138,0.04447313555268644,0.11838305,0.1345220280713217,0.07301456,0.041191876,0.27806103,0.051778838,0.06876706,0.1377951282677077,0.06306853369314663,0.092705905,0.10336405,0.051019296,0.055242702,0.17483562,0.09096542,0.22350247
0.22186965,0.101468325,0.04757473924252607,0.10740663,0.037687182,0.2939363,0.027257293,0.045858383,0.2362897,0.032830417,0.07935935,0.051347378080842686,0.096374586,0.08994013,0.12347625740857544,0.018558381144161886,0.013950735,0.01602295096137706,0.02529341,0.036930203,0.37114495,0.07924475,0.067142956,0.18667565120053908,0.09625715537428446,0.1366308,0.16970499,0.08445071,0.05064313,0.19318497,0.14178589,0.16146235
0.19240057,0.09820847,0.0796091620390838,0.17110051,0.17104727,0.311131,0.0056234,0.047241747,0.22105077,0.11367744,0.108333796,0.09454061567243693,0.108750135,0.094849646,0.1613719096823146,0.1209284279071572,0.12563092,0.10005129000307741,0.089057475,0.14697751,0.4103665,0.13219258,0.1044059,0.18005403080324187,0.16932943306705667,0.14728488,0.20727211,0.08323814,0.10576436,0.21496029,0.18903366,0.1452784
0.24673441,0.17447884,0.1298772970122703,0.03626086,0.09601456,0.1657117,0.19161314,0.197631,0.33515036,0.087049425,0.016774058,0.23136043388162605,0.15289542,0.12962586,0.011810288708617323,0.0909978959002104,0.1707465,0.20141543208492593,0.093788505,0.06403592,0.23775479,0.033956394,0.060044132,0.10828330249699815,0.05506571449342854,0.0649261,0.07696085,0.033315375,0.041413784,0.15263437,0.06409301,0.24019006
0.16620983,0.07500492,0.029601228039877192,0.1114711,0.098443925,0.24735187,0.02387178,0.0644688,0.17838502,0.083354,0.07648146,0.03381519202891153,0.08153604,0.070250556,0.09520857571251455,0.041512931848706816,0.06813115,0.06844053410643205,0.027886719,0.07754901,0.33573425,0.06376237,0.039614283,0.1411764884705893,0.07388966261103373,0.09772506,0.13267866,0.051011756,0.03328538,0.15272173,0.13121009,0.1347141
0.2663166,0.17768598,0.11180558881944111,0.0298675,0.057691634,0.19285816,0.1694631,0.16594952,0.3306954,0.06383777,0.012981743,0.22443371346602284,0.15256724,0.1204834,0.03051312483078749,0.060489320951067904,0.14165384,0.15908217954493079,0.083548665,0.037020743,0.25367466,0.050122917,0.06677783,0.12065704123942247,0.0603005839699416,0.08006938,0.08878152,0.048477873,0.04468508,0.17138365,0.065981686,0.24634093
0.117586285,0.03791951,0.014628364537163546,0.12893482,0.13977188,0.20707537,0.08650643,0.037792772,0.11606814,0.104043305,0.08782372,0.016134098968045938,0.032248184,0.01331991,0.11799754707985283,0.1117856688214331,0.16840976,0.15467781928066915,0.066070795,0.14992908,0.28768027,0.023911789,0.01696033,0.0840614850436891,0.04463150553684944,0.05044162,0.120247036,0.03346841,0.0051865727,0.095590234,0.12619972,0.06819989
0.23601988,0.13166484,0.07514131848586814,0.121746495,0.06798118,0.31561637,0.03470251,0.054489613,0.2534346,0.05216998,0.086693496,0.08464752507885151,0.121248126,0.11248469,0.14389126863347612,0.038859066114093385,0.038814098,0.028454245707254744,0.045308948,0.05766803,0.3906879,0.105784625,0.091341116,0.20629991237799475,0.12454268754573124,0.15973586,0.19028191,0.109450445,0.0800834,0.21455954,0.16391164,0.19116682
0.52411425,0.48190176,0.4098198590180141,0.40405816,0.3278318,0.60374415,0.32290632,0.34516054,0.53965074,0.3443327,0.3711408,0.40313747418824847,0.43233356,0.43260112,0.4503172870190372,0.3100930489906951,0.3484056,0.28962375737742546,0.36750463,0.35815468,0.62033606,0.44645137,0.4382213,0.5120277307216639,0.4343069965693003,0.47530553,0.46940398,0.44654864,0.42295814,0.51987374,0.4652918,0.48371005
0.24266684,0.13853757,0.09233973076602692,0.07203762,0.064086914,0.26645005,0.06588408,0.11382073,0.2715302,0.068582,0.02652198,0.11979894718793684,0.12114081,0.11273137,0.09236431554185894,0.03164797683520231,0.06438917,0.07097518825851129,0.044520408,0.04350859,0.34188443,0.08703594,0.08988228,0.18350063101003786,0.08695229130477086,0.13353404,0.14676695,0.077481255,0.070884705,0.19677934,0.13914233,0.20210692
0.3043221,0.19898614,0.1417613658238634,0.14705013,0.09859842,0.35943615,0.07849622,0.11737436,0.30650795,0.09408158,0.08470717,0.14516751871005112,0.16759571,0.17748502,0.17265757035945423,0.06746669925333007,0.0961279,0.06521866391311984,0.097088456,0.095885724,0.42157227,0.1642693,0.1517232,0.2627985357679121,0.17902639209736076,0.21463802,0.2242238,0.16625251,0.13857071,0.26896843,0.21528724,0.24684732
0.15093711,0.09119207,0.05466482953351705,0.1022207,0.16190547,0.21087095,0.036539048,0.11219239,0.19094831,0.082363844,0.050388128,0.06833461410007685,0.0867759,0.077748835,0.06522860391371624,0.07543631645636835,0.1308757,0.12946320776779247,0.050348848,0.11065069,0.31299272,0.053825244,0.041878663,0.12804595768275745,0.0706700329329967,0.08145216,0.115245536,0.049629673,0.045812637,0.13401477,0.12928203,0.14290605
0.2799,0.16886663,0.10968446903155309,0.15816264,0.060564995,0.3687091,0.06385338,0.046301007,0.30252284,0.064462304,0.12177026,0.12720503763230226,0.14429262,0.15539125,0.20550099233005956,0.07560315243968475,0.056423128,0.03181702190902132,0.094820976,0.08016923,0.4329699,0.16204122,0.14394754,0.2523734751424085,0.17745468225453176,0.20085505,0.24042335,0.14722176,0.12818931,0.2653122,0.20979396,0.22497864
0.56038827,0.48280436,0.40428180957181903,0.403044,0.28657937,0.6019357,0.31344092,0.31905174,0.5793652,0.31033063,0.38173983,0.42668762560125756,0.43828723,0.42601046,0.4406540064392404,0.3086684891331511,0.334603,0.25909157554549456,0.37909362,0.32305643,0.6369502,0.4338221,0.44568178,0.5235032714101964,0.4445997055400294,0.48364818,0.47943842,0.42499685,0.42226195,0.54626733,0.46601892,0.49763793
0.7438118,0.71832633,0.6572524342747565,0.6796871,0.6124805,0.7803877,0.5527327,0.59014636,0.76496726,0.62532234,0.6597737,0.6655234399314064,0.69025767,0.6717098,0.7020413421224805,0.6251845974815402,0.59715265,0.508848700530922,0.6619458,0.616755,0.8061534,0.69199705,0.6842585,0.7316844939010697,0.703707269629273,0.69872326,0.712589,0.67295057,0.6765799,0.75105506,0.69939476,0.70354384
0.59090745,0.49642223,0.4453560854643914,0.46192908,0.3558361,0.61831176,0.35116714,0.41949487,0.60193205,0.41270995,0.43137202,0.47580012854800774,0.46010533,0.47087124,0.48191776891506616,0.39550596044940395,0.37701786,0.32119746927184817,0.4342632,0.38129827,0.6583058,0.47011977,0.49377373,0.5557476033448562,0.506945379305462,0.51354563,0.5151079,0.46452814,0.4591483,0.57884157,0.505181,0.53061396
0.275383,0.21662499,0.1703706329629367,0.009031221,0.0786491,0.13532043,0.31598854,0.26174825,0.38193825,0.12733448,0.062533766,0.3517542211052533,0.19200283,0.16231066,0.016580388994823343,0.1511696148830385,0.25437587,0.2961741877704513,0.14488897,0.09558174,0.18846679,0.03618726,0.073144056,0.0851946351116781,0.04909185509081449,0.05277816,0.049737114,0.03736861,0.048626706,0.14123636,0.03365673,0.30405825
0.07230915,0.030409075,0.06267682373231763,0.20610182,0.33902252,0.1751127,0.14103565,0.17699575,0.070972756,0.22356689,0.16959229,0.03778349226700954,0.051714197,0.027010292,0.15455760927345655,0.2325556367444363,0.32619643,0.32851506971090416,0.13811195,0.29632822,0.2880868,0.04739417,0.030509181,0.06144583368675002,0.08716491128350887,0.042596374,0.13599247,0.04235041,0.028176457,0.06776406,0.16800955,0.051279098
0.09113027,0.036877837,0.041738073826192615,0.13792153,0.21510553,0.18230228,0.0525032,0.09656483,0.13014671,0.13058794,0.0894264,0.020505712230342733,0.039660916,0.038701072,0.07093085425585126,0.12692613730738625,0.20172638,0.1881027312861639,0.07318455,0.17292216,0.30672532,0.03993471,0.01678633,0.08639109518346572,0.06626678337332166,0.053119358,0.11320989,0.023893535,0.030327678,0.08811208,0.13184077,0.06920961
0.17802082,0.07045545,0.027447087255291273,0.087620005,0.06926477,0.23955984,0.033221424,0.037863165,0.18357897,0.050325155,0.05051142,0.03598250615895037,0.05487773,0.050633848,0.09995006599700396,0.04250624374937562,0.077940494,0.06827798909667934,0.028855473,0.065187186,0.32217124,0.04464288,0.04238657,0.12896636773798206,0.056952307304769266,0.08948186,0.13237706,0.048424706,0.025986806,0.14398795,0.118433386,0.12803064
0.34508628,0.21148719,0.15614745438525457,0.19285764,0.05504179,0.41575545,0.0869095,0.094086766,0.36530876,0.116134405,0.15591452,0.1936869616212177,0.19871655,0.20146167,0.23871254432275268,0.10397251360274863,0.072461665,0.051980647118838826,0.14046848,0.091872305,0.4722771,0.21478811,0.21121186,0.3105674586340475,0.2403023159697684,0.25873846,0.28609538,0.18944882,0.17738603,0.33106542,0.24185687,0.28558332
0.3056037,0.17498498,0.1287945271205473,0.14501472,0.0681622,0.35495067,0.07138732,0.0988366,0.31934094,0.07858908,0.09899479,0.1316581878994913,0.15677518,0.1528903,0.1704002902240174,0.07566198243380175,0.078383595,0.07061368423682106,0.08234516,0.0839273,0.41925126,0.14794174,0.14415967,0.25530381531822893,0.16603910339608965,0.2031306,0.21363258,0.15259601,0.12955485,0.26892644,0.20868397,0.23813222
0.19132797,0.16586307,0.1099672390032761,0.058089063,0.16897786,0.16895363,0.1713441,0.20286077,0.27126125,0.13184059,0.064128876,0.1914343514860611,0.15368387,0.116411924,0.04335740460144428,0.13784344621565536,0.23252612,0.2525046651502799,0.10509977,0.13704494,0.26444083,0.058873445,0.065827794,0.09913848594830917,0.05549400445059956,0.06787233,0.091521025,0.049383596,0.055665866,0.14233796,0.09498939,0.21234547
0.22803503,0.13371012,0.0710680228931977,0.011138961,0.02495557,0.17953487,0.12819776,0.1179046,0.2875961,0.014843762,0.023006827,0.17749607064976425,0.115926445,0.08158533,0.03010702280642137,0.04130908586909141,0.113375425,0.12598807755928468,0.051295698,0.018458307,0.24363044,0.021208748,0.039687328,0.10013743600824616,0.020573419942658006,0.06709607,0.0668062,0.018467247,0.019574538,0.13658601,0.055094823,0.22115222
0.39615756,0.28797352,0.22774436722556327,0.17133732,0.092496395,0.38249362,0.1901238,0.17868799,0.42098176,0.15114713,0.13698661,0.278524116711447,0.22000617,0.23729283,0.20247304214838252,0.11011083898891609,0.15611601,0.12748617764917067,0.17791879,0.11399391,0.42144665,0.21223998,0.22400218,0.30645361838721713,0.22384958761504123,0.26648912,0.25413215,0.2039574,0.19919468,0.33349013,0.24986315,0.33495897
0.23934907,0.13756038,0.09757766624223337,0.14632036,0.11877048,0.3299599,0.047023088,0.10887879,0.25110847,0.120590866,0.0966731,0.09483124568987474,0.15547606,0.14416328,0.1690596301435778,0.07388355261164474,0.08806205,0.07135415428124926,0.06558204,0.101435155,0.41358244,0.14561027,0.113849126,0.22918896375133785,0.1611083138891686,0.18128242,0.21180996,0.13379396,0.10661672,0.23211844,0.1922797,0.21219663
0.18958144,0.09575687,0.04327718567228143,0.09816681,0.07884705,0.27187973,0.0155625045,0.065198064,0.21410045,0.053379357,0.05823165,0.0497294399837664,0.10399675,0.076986566,0.1054516063270964,0.029593405040659496,0.030591607,0.02983528579011715,0.020513594,0.049652398,0.36570606,0.071886376,0.06012494,0.16731925003915502,0.08370778662922133,0.119186476,0.15886246,0.06568588,0.04545681,0.1782158,0.13442087,0.15916309
0.21468085,0.10412015,0.050551184944881505,0.08287592,0.06285739,0.2621437,0.03039661,0.07935542,0.23248161,0.047873974,0.042509228,0.06291979977518798,0.10316445,0.08102827,0.09172985550379134,0.014483062551693744,0.04503867,0.048275264896515895,0.020948201,0.036878467,0.34922975,0.06299263,0.061443217,0.1672374900342494,0.07519453248054675,0.12166458,0.14634836,0.07243545,0.041993722,0.1793579,0.1225889,0.1817095
0.20835933,0.13423868,0.0798630220136978,0.04555346,0.0869236,0.19241849,0.105645835,0.14607882,0.25145715,0.060619473,0.024726748,0.13029645781778748,0.10862431,0.08772677,0.04256987855419271,0.059893930010607,0.120559216,0.1353033281181997,0.058360815,0.056767404,0.275321,0.034510776,0.047555007,0.11814181708850903,0.031911280808871914,0.07786912,0.098212376,0.032529473,0.035617962,0.143436,0.094695285,0.18476173
0.20574528,0.12638773,0.07505611249438875,0.005503714,0.037453353,0.15564385,0.13106757,0.13689941,0.28122616,0.01444307,0.019773364,0.165231399913884,0.110782474,0.07338455,0.0160239199614352,0.06119885388011461,0.13723105,0.14615303876918231,0.05067399,0.034297556,0.2365751,0.007940188,0.028117664,0.0811488648689319,0.000203311419668858,0.05323873,0.054419864,0.0,0.013465151,0.11158426,0.05551967,0.21263072
0.5011306,0.39459348,0.35574879442512053,0.33866942,0.26881558,0.5103724,0.24994767,0.31549823,0.49611807,0.31175756,0.2931578,0.3442587506555251,0.35737792,0.3535253,0.3549770912986255,0.2830302116969788,0.28392422,0.24564720473883228,0.29620406,0.28862485,0.56657195,0.35712856,0.37678292,0.45042839702570386,0.38906344109365587,0.40924728,0.3966993,0.36816257,0.35665554,0.45956224,0.3874359,0.447684
0.23637502,0.1070144,0.060701170929882906,0.10679601,0.034497738,0.3082173,0.033861488,0.054616153,0.25247198,0.051431775,0.078371644,0.057528096451685794,0.10833001,0.101091444,0.12904026774241606,0.020553079944692004,0.009447187,0.0173529100411746,0.023825973,0.029234529,0.38350087,0.08468427,0.08516844,0.20502574230154452,0.10951674404832558,0.15333556,0.17768574,0.09637089,0.06327166,0.2098957,0.15044886,0.17534275
0.29247546,0.21428786,0.16886380311361968,0.2001086,0.1652562,0.38684914,0.12028754,0.14542556,0.3062655,0.14385194,0.17945567,0.15419681925180914,0.2062965,0.18961078,0.23133665388019925,0.12521930747806925,0.1449191,0.11371768182306091,0.13555756,0.17461523,0.44956595,0.20429951,0.18496561,0.28671224720273486,0.21664263833573613,0.23791933,0.26101765,0.21060036,0.17389907,0.27275032,0.25377804,0.28473562
0.1380091,0.06730813,0.049936275006372495,0.08325012,0.15370888,0.15667559,0.09110716,0.14552873,0.17962103,0.088250935,0.057967782,0.07561000453660027,0.08141139,0.041012168,0.05221578813294729,0.10735876926412306,0.1842776,0.1937769116266147,0.049619168,0.12603572,0.26980242,0.013823539,0.019678362,0.07288624437317467,0.02111312488868751,0.054136757,0.077050894,0.014333844,0.014192015,0.0900009,0.0973707,0.13754308
0.10622763,0.052306544,0.0601482779851722,0.18163203,0.2441771,0.20805164,0.13529554,0.08561385,0.0985837,0.18625295,0.13227579,0.05189739311384359,0.03995049,0.03786032,0.17118701027122063,0.202077939792206,0.29156446,0.26019473561168416,0.13091236,0.2743434,0.30129853,0.06183915,0.041137137,0.09235840054150403,0.08705588129441186,0.05912898,0.14303689,0.07134013,0.036728546,0.07904169,0.17587546,0.07762439
0.23397747,0.12766829,0.08990705600929438,0.08915822,0.06840998,0.28411862,0.05234492,0.07458621,0.26583147,0.06961757,0.06877813,0.09026496541589793,0.11244595,0.10671988,0.10552637633158257,0.03696804830319517,0.06141579,0.06095841865750512,0.04013017,0.059844702,0.3682971,0.09191316,0.09993354,0.20186018211161094,0.10028934997106499,0.14955178,0.16544929,0.09793387,0.08673398,0.20531213,0.14663917,0.21284159
0.13898465,0.069749564,0.030951690904830905,0.09475131,0.11557764,0.20011139,0.06884271,0.08298665,0.15066755,0.085630596,0.054252297,0.03217543893052634,0.056624338,0.027471215,0.08908695534521732,0.08706423129357686,0.14137161,0.1339052980343179,0.047543675,0.11085883,0.284646,0.021475464,0.023433618,0.09043131542587893,0.030646007935399205,0.060999114,0.11029722,0.025273383,0.012320474,0.10153568,0.1205163,0.10250293
0.19191977,0.09975241,0.044934760506523945,0.061558142,0.07130277,0.21746765,0.051186204,0.09370059,0.2249824,0.04545158,0.026879996,0.07481585848895152,0.093260676,0.063118085,0.061586979695218785,0.028637555136244486,0.075586855,0.08781219026873142,0.023771465,0.041440994,0.30605584,0.03300044,0.040059738,0.12854293771257627,0.03913123608687639,0.08730708,0.10913283,0.034558475,0.025382802,0.14873959,0.09866306,0.16453348
0.12307428,0.040642608,0.029512864048713595,0.13342781,0.16721803,0.20900053,0.040625513,0.07501936,0.13193879,0.09780842,0.091609776,0.014294192857651572,0.042053357,0.041137427,0.09222984553379072,0.09885385011461498,0.15949112,0.14903712894222773,0.06327513,0.14869365,0.31333208,0.047619805,0.024504565,0.10239746614384797,0.07371414262858574,0.064507306,0.13073301,0.038145438,0.027892828,0.103860684,0.13689798,0.081619725
0.1701663,0.06531398,0.025589269441073054,0.09403293,0.09087092,0.24091828,0.008491635,0.062623024,0.17583433,0.06718618,0.04707101,0.02782364366941862,0.07591617,0.05806312,0.0820723549243413,0.028572497142750286,0.061829537,0.060252997615179854,0.014463395,0.057569712,0.33543596,0.04910937,0.03676299,0.1379395782763747,0.06560286343971365,0.095473185,0.13117714,0.04427564,0.026572198,0.15030546,0.12115297,0.12312997
0.26088342,0.14525542,0.11319550868044911,0.14092158,0.10067904,0.344284,0.050188214,0.1088655,0.28227133,0.10544902,0.1000675,0.09608530076511805,0.16189796,0.1460332,0.16561754993705302,0.07348337265166273,0.0676029,0.059089693545381614,0.05959049,0.08673105,0.42234263,0.13675788,0.13598162,0.2528658151719489,0.1597437540256246,0.19498685,0.21923286,0.14108722,0.11648883,0.24105273,0.19815642,0.224602
0.29271123,0.17752816,0.13669210633078935,0.17439474,0.096359015,0.3765331,0.07480076,0.0682835,0.3110094,0.13012654,0.14051738,0.15856303951378237,0.18597436,0.18193454,0.21241825274509518,0.08849515615048438,0.08908185,0.060471627628297664,0.108251184,0.10507634,0.4570766,0.18004242,0.16973647,0.2694020461641228,0.20834993916500608,0.22138265,0.26685947,0.16563235,0.1513771,0.29036915,0.22387272,0.26055843
0.16401532,0.06164788,0.040187339981266,0.10840224,0.123464644,0.23657368,0.017819077,0.09447873,0.17540133,0.0917837,0.06526175,0.02789981867398912,0.074067414,0.068898305,0.08850753531045212,0.06503256349674365,0.08687621,0.10369539622172377,0.035156816,0.097459346,0.3342896,0.059685975,0.042418458,0.1363757481825449,0.08944424105557588,0.09350003,0.14154059,0.054397687,0.04452689,0.14521846,0.13609424,0.12028017
0.10775278,0.0514638,0.038566868143313185,0.15525062,0.21620822,0.21340786,0.084210575,0.09631467,0.10797696,0.13927925,0.11163384,0.035681265140875905,0.04729688,0.030662775,0.1383830883029853,0.14168055583194442,0.20952427,0.19418837165130232,0.0940558,0.19263133,0.31198493,0.048980683,0.03641387,0.09499914569994874,0.07539519246048075,0.06256503,0.13916233,0.036029205,0.028452575,0.104917794,0.15232739,0.07288664
0.18056059,0.08447491,0.03650863134913686,0.07789211,0.08623719,0.22031456,0.043236673,0.08703488,0.19563392,0.057399094,0.04454109,0.04709920582595235,0.08018972,0.052899197,0.07275151436509086,0.040561880943811905,0.07374412,0.0850222751013365,0.022423804,0.05299425,0.30733082,0.029842034,0.034230076,0.12652096759125805,0.04360378863962114,0.08676171,0.115468696,0.0353332,0.023587048,0.14004213,0.10682492,0.1357005
0.57554954,0.4845994,0.406846059315394,0.4151243,0.284738,0.60430145,0.32188314,0.33691347,0.58970433,0.3207509,0.39229968,0.4344576260674576,0.43734846,0.43304488,0.45097448705846926,0.32608736739126326,0.33761674,0.2702891962173518,0.39810774,0.33138308,0.63634425,0.43916667,0.45195505,0.5270684716241083,0.4546709245329075,0.48641622,0.4850794,0.4317429,0.42687428,0.5548008,0.47780776,0.50736505
0.3642965,0.24528494,0.1692522130747787,0.19533016,0.04925108,0.42058304,0.11257297,0.085544765,0.3772152,0.08781338,0.16614863,0.1970195118211707,0.20169538,0.2055709,0.24269271456156288,0.10330970966902903,0.0917137,0.05335086920105215,0.14990473,0.09974006,0.47534066,0.2124865,0.2140604,0.31201871872112313,0.23606424639357534,0.2657383,0.28143412,0.19855283,0.18766214,0.33505398,0.25703496,0.3037055
