rely,data,cplx,time,pcap,vexp,lexp,tool,loc,MI_loc_aexp,MI_loc_stor,MI_loc_time,MI_loc_pcap,MI_loc_acap,actual
0.42165792,-0.059867743,0.51501966,0.23889703,0.41458082,0.6735144,0.38211122,0.47587007,-0.12580808,0.23237179,0.15052271,0.07062513,0.06201702,0.18423435,0.15682451
0.6903186,-0.34075078,0.72452307,0.41186464,0.64946395,1.2109433,0.82341456,0.7168915,-0.3480566,0.61734056,0.2937431,0.17550674,0.27113274,0.46174476,0.3921473
0.40548617,-0.06000371,0.4255155,0.25225765,0.3748057,0.5673911,0.3494639,0.43952549,-0.13294013,0.23346473,0.14703684,0.055536367,0.055505265,0.1731895,0.15476848
0.4140466,-0.07843199,0.4644931,0.20668161,0.41508192,0.5729201,0.32747668,0.45077145,-0.12496948,0.23000957,0.13503976,0.03853932,0.06401615,0.17281896,0.14168999
0.2968393,-0.02979036,0.40707356,0.15051755,0.36116186,0.43315116,0.2658146,0.45309317,-0.040235136,0.1586984,0.121276006,0.03794813,0.064961314,0.16935387,0.103047356
0.73439413,-0.07436295,0.66398007,0.38287255,0.60831225,0.69776964,0.57700515,0.8620353,-0.08483553,0.46953923,0.27398235,0.14721313,0.2541916,0.65914446,0.24616593
0.88478315,-0.010748461,0.7386889,0.4818892,0.705246,0.8185576,0.74143255,0.96216327,-0.04831167,0.54028976,0.3126769,0.17231464,0.33903417,0.7829434,0.3150246
0.46544656,-0.13536343,0.5636057,0.31537718,0.45916227,0.8415557,0.5200881,0.5166785,-0.1801794,0.32249796,0.19725873,0.1041675,0.10988608,0.2621496,0.24638538
0.33357146,-0.021517586,0.42075527,0.16337875,0.3775843,0.49887213,0.2920157,0.43120754,-0.084508136,0.17823368,0.12124686,0.024216972,0.04664382,0.13356145,0.103904784
0.48415712,-0.062365394,0.5529658,0.27749175,0.43796766,0.80667293,0.42064092,0.48551473,-0.15715797,0.3002712,0.15788037,0.10608933,0.10109566,0.23010258,0.19342291
0.4176683,-0.087762386,0.5012934,0.28526822,0.38824725,0.68509066,0.42130917,0.46020448,-0.08665784,0.26807287,0.17122105,0.08905444,0.09899467,0.22063585,0.16820784
0.41214845,-0.032364693,0.4963892,0.23690367,0.43491712,0.67960113,0.33118352,0.466223,-0.13970856,0.27993146,0.1273774,0.07644679,0.08548245,0.20317945,0.14478262
0.46265605,-0.11546463,0.50038123,0.28759483,0.38542387,0.5699358,0.3465746,0.501194,-0.094969526,0.26289338,0.1707748,0.08659383,0.07366058,0.2651382,0.16788584
0.36171526,-0.043488633,0.44044828,0.169967,0.3895336,0.50672764,0.26545453,0.43409148,-0.08924821,0.17722295,0.123736024,0.028212756,0.04977746,0.14526126,0.11151667
0.513449,-0.16552702,0.5786879,0.2504913,0.521616,0.7394046,0.40568,0.5288851,-0.19863921,0.35145596,0.18172231,0.07295207,0.16013148,0.26388097,0.19793124
0.54592216,-0.16285416,0.63578665,0.35195458,0.4847942,0.90887845,0.5512823,0.5577787,-0.15202866,0.37628672,0.21713245,0.14599794,0.1502194,0.29382536,0.23509674
0.37008104,-0.08253242,0.45657995,0.20498581,0.37264743,0.50254524,0.31907496,0.4731274,-0.06721082,0.1868362,0.13339327,0.045100912,0.05149832,0.19461153,0.124796286
0.618855,-0.2599393,0.65136874,0.35149515,0.55161905,0.9458228,0.52261645,0.59412634,-0.23973927,0.4303038,0.21872708,0.13220972,0.17325035,0.3279965,0.26388508
0.6918957,-0.27763274,0.73802406,0.38884038,0.5952751,1.231435,0.69099414,0.6641523,-0.26708248,0.537886,0.27189463,0.23257133,0.24685138,0.44611046,0.28811246
0.5557615,-0.20064053,0.5605703,0.33874545,0.4471619,0.7389531,0.51387537,0.6219367,-0.12122965,0.38107416,0.22315508,0.11921375,0.17961103,0.37136856,0.19406557
0.51026076,-0.05386852,0.46655,0.25331962,0.42390984,0.5394739,0.4718392,0.62729156,-0.028652374,0.27139837,0.124468505,0.08512714,0.123708665,0.3563673,0.17002352
0.34129065,-0.014653619,0.39562488,0.1681697,0.36616486,0.44498667,0.25978416,0.41840747,-0.08345012,0.162927,0.11108273,0.01922118,0.04031362,0.122600526,0.09293768
0.40568772,-0.110731736,0.49495625,0.23441604,0.38162544,0.65121394,0.38405734,0.50047565,-0.098763525,0.22017282,0.15572919,0.07867969,0.060139846,0.20715778,0.15435158
0.3615643,-0.02186646,0.49069104,0.14531402,0.41964048,0.5765219,0.3456316,0.5080997,-0.042288166,0.20092447,0.11642906,0.05948878,0.10746944,0.2165317,0.12482859
0.5649883,-0.208474,0.50940174,0.30277413,0.4594348,0.7637653,0.4355025,0.50813484,-0.2394822,0.38598305,0.17898594,0.10099801,0.14226188,0.2899542,0.22893669
0.6830745,-0.1539412,0.5675666,0.39916253,0.6009122,0.79251426,0.6467953,0.74146295,-0.093679115,0.48686278,0.26564148,0.15208879,0.27744523,0.58243984,0.25725204
0.40472433,-0.13162336,0.49435672,0.22812912,0.43640527,0.62718683,0.37746134,0.47825646,-0.12686038,0.2640306,0.16609135,0.05557426,0.10594092,0.21730891,0.15011896
0.37323505,-0.034923267,0.4199774,0.14103699,0.3642784,0.4648726,0.29721493,0.46257287,-0.06291342,0.16003956,0.10419342,0.030112006,0.042690467,0.15007113,0.10433191
0.38361925,-0.061581973,0.43800524,0.22199714,0.35698056,0.5580213,0.33751556,0.44575915,-0.12137973,0.20394196,0.14555353,0.04384882,0.0497183,0.15554099,0.13138723
0.46711862,-0.12169412,0.5060974,0.26454735,0.40886107,0.70471436,0.39144275,0.48669633,-0.13420615,0.26467583,0.16764835,0.08848632,0.080337,0.21760409,0.1835078
0.6834057,-0.18816188,0.51762533,0.40452877,0.44299808,0.73240507,0.5022861,0.59043074,-0.20510438,0.44342548,0.21066655,0.10177993,0.16547902,0.3833146,0.27614358
0.37019476,-0.03484596,0.44811282,0.19137567,0.3816197,0.52939385,0.27923536,0.41766623,-0.09414089,0.18454894,0.11835392,0.045601733,0.059688058,0.16429307,0.11256777
0.33911958,-0.067847714,0.40874454,0.15731052,0.34112334,0.46828994,0.32613847,0.47990608,-0.04522747,0.16496937,0.12936592,0.04908692,0.053760175,0.18176414,0.1087912
0.55910057,-0.21874778,0.51271576,0.34153137,0.43801638,0.6968167,0.49639586,0.5747858,-0.14153406,0.38501737,0.24133481,0.101401486,0.16004586,0.3388061,0.21151415
0.3661223,-0.061175313,0.45088995,0.18829243,0.4175141,0.6205255,0.4076779,0.48301303,-0.111895084,0.23949651,0.13851836,0.04778911,0.07061286,0.1830017,0.17403167
0.6080451,-0.25891632,0.687484,0.34337032,0.61083984,1.0316747,0.72040856,0.6730114,-0.2045464,0.492207,0.24029306,0.14598814,0.22293848,0.396096,0.33436123
0.81849056,-0.4859002,0.84608847,0.667307,0.779686,1.4984287,1.064023,0.8679846,-0.30736038,0.8658251,0.40144956,0.24060026,0.45132756,0.72385705,0.3788178
0.45349574,-0.06876655,0.49236622,0.24903339,0.41606557,0.71281993,0.403933,0.48945978,-0.16828626,0.2734278,0.14852867,0.07283102,0.064480394,0.18406136,0.16934538
0.47488934,-0.10323484,0.5109528,0.2729268,0.44171354,0.5850392,0.43697366,0.6207589,-0.05824552,0.29417035,0.19113046,0.08745625,0.14886883,0.3822269,0.15395743
0.5059901,-0.19944477,0.5880342,0.29775518,0.49555522,0.8307886,0.4834867,0.5269331,-0.18399356,0.37500927,0.19777595,0.122893296,0.16181156,0.30895135,0.23259702
0.57526654,-0.19885808,0.5466369,0.3690286,0.4580721,0.83011067,0.4994446,0.5208406,-0.20767152,0.40633476,0.21621342,0.13003951,0.124831945,0.28064612,0.2744242
0.37923762,-0.10778366,0.46991253,0.21255645,0.38916895,0.55935466,0.33802223,0.45608354,-0.10102637,0.22747873,0.15845348,0.059388816,0.09661472,0.22112097,0.13673706
0.48164326,-0.13215937,0.52972925,0.32374611,0.41271678,0.6578498,0.3854892,0.5339781,-0.09809394,0.28347427,0.19172275,0.13217112,0.10816665,0.30764556,0.19000587
0.53277284,-0.10860397,0.5744261,0.37411252,0.43526036,0.780783,0.44924706,0.48904982,-0.16447921,0.28809226,0.20184784,0.1396771,0.086991996,0.30291012,0.23612088
0.5207516,-0.11242685,0.49218884,0.3663693,0.40560725,0.68533295,0.42804608,0.4688173,-0.16701566,0.33230478,0.19213007,0.1046261,0.092526615,0.2609145,0.21158275
1.0085229,-0.36050916,0.6685501,0.6369786,0.6519939,1.4013405,1.0064814,0.77743196,-0.50368583,0.8251277,0.27132624,0.2000114,0.289395,0.5239892,0.54650754
