har,nlan,telonuse,t03,t09,t10,t11,t12,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t08,MI_size_D_t03,MI_size_D_t10,MI_size_D_app,MI_size_D_t15,MI_size_D_telonuse,MI_size_D_har,MI_size_D_ifc,effort_D
0.99273556,0.80347407,0.56859815,0.5776677,1.104994,0.9833007,1.0780095,0.7011785,0.20552891,0.20101549,0.15945026,0.22413182,0.30226195,0.38772413,0.2832637,0.16417064,0.29875997,0.11833517,0.4254529,0.13879195,0.3906528,0.14347291
1.0255052,0.4623288,0.3845949,0.62073284,1.0774156,0.8012894,0.7680383,0.6557446,0.082129195,0.012399411,-0.0029394925,0.07767387,0.07474652,0.2580552,0.15644595,0.012314744,0.16939585,-0.11123006,0.3140622,-0.015786935,0.2905929,0.071524195
0.801631,0.21708481,0.10285733,0.30051434,0.7327143,0.5753556,0.370964,0.54474545,-0.006228473,-0.045934834,-0.056689844,-0.039448608,-0.013165837,0.1085632,0.016125955,-0.016297529,0.047547113,-0.18315154,0.14093897,-0.045031402,0.113178395,-0.023764228
1.0063591,0.24730292,0.09383078,0.45059484,1.0130844,0.8269495,0.47074753,0.6965881,0.056392144,-0.009683081,-0.06548979,0.08356078,-0.028053295,0.29640597,0.14249554,-0.12219614,0.023501378,-0.21922731,0.35079643,-0.10095748,0.24951324,-0.051699303
0.9138945,0.441846,0.31285647,-0.02612136,0.78344375,0.8877363,0.5236914,0.69951326,-0.029633578,-0.032666747,-0.024709243,-0.063785195,0.017121848,0.0845944,0.023780957,0.14714256,0.07837501,-0.19638136,0.13744284,0.10774833,0.14921722,0.005435586
0.9255943,0.43123135,0.28584173,-0.1143082,0.7686013,0.9147442,0.5127533,0.72205937,-0.051120836,-0.0447203,-0.0315177,-0.09223446,0.03010536,0.069674924,0.009074893,0.1728085,0.06973973,-0.21625076,0.10782236,0.1216408,0.13929044,-0.0021859035
0.91114336,0.43332842,0.32001907,0.005476713,0.7913617,0.86072856,0.55239254,0.6785716,-0.020294745,-0.041701645,-0.02397354,-0.06627394,0.03667947,0.08942851,0.025509395,0.1404118,0.08521801,-0.19698332,0.1507012,0.098675445,0.1566267,-0.0030271225
0.780111,0.2051444,0.058392547,0.014414784,0.64830333,0.6647389,0.28987706,0.58920497,-0.022362325,-0.049234618,-0.08259599,-0.06806496,-0.032578915,0.07740596,-0.005361356,0.0050842394,-0.009852629,-0.24652009,0.14072123,-0.019885447,0.10518313,-0.044207025
0.9554583,0.2825843,0.18701711,0.58199066,0.99215585,0.7190079,0.57520163,0.634529,0.048332416,-0.022019096,-0.024435852,0.03968668,0.01780932,0.20752072,0.12060849,-0.026791058,0.12962477,-0.15587924,0.24604675,-0.050803136,0.23185247,0.044213817
0.9387061,0.3989652,0.26293287,0.6442991,1.0303088,0.77441984,0.68306494,0.6549893,0.10069214,0.03420751,0.01414834,0.0968408,0.07343385,0.2728286,0.16807425,0.0025671879,0.18238685,-0.10204596,0.29113662,-0.016662467,0.30047888,0.06511759
0.6909688,0.15698162,-0.023776606,0.022053171,0.5534785,0.49184182,0.12611502,0.5058196,0.015441287,-0.003173206,-0.08553429,0.0038447566,-0.0380675,0.17097446,0.0155636445,-0.08951552,-0.09330839,-0.17079766,0.1725379,-0.0810871,0.122546606,-0.12955889
0.9192815,0.43075824,0.3572817,0.32420242,0.92621976,0.861986,0.6525483,0.66867965,0.047760583,-0.022502474,-0.018347636,0.015154436,0.059212387,0.18741693,0.09566201,0.08107528,0.14689085,-0.15309669,0.2517736,0.03878931,0.20879829,0.03324894
0.8717374,0.34344444,0.061746545,-0.5528782,0.586691,0.82549006,0.21591285,0.6844722,-0.050655294,0.0005737161,-0.061353695,-0.10507931,2.6661903e-05,0.06809112,-0.01813665,0.13974558,-0.11506395,-0.25146577,0.07576124,0.07223581,0.14067492,-0.10906602
0.91261095,0.24021581,0.13118425,0.50758207,0.95604724,0.7229408,0.50827956,0.5948482,0.04745905,-0.029081196,-0.033674814,0.03815705,0.0054493733,0.22392486,0.12600768,-0.07684071,0.08899644,-0.16378611,0.27906784,-0.06669408,0.22376388,0.0034811087
0.929811,0.2632125,0.16764265,0.33461016,0.865955,0.74076587,0.51079625,0.6298583,0.0024545714,-0.052865647,-0.047422864,-0.02212794,-0.0052453857,0.15322715,0.05783416,0.009509914,0.09265557,-0.20419885,0.19489913,-0.030272793,0.16659431,0.012681227
0.9770041,0.52381337,0.42047745,0.6652061,1.0624872,0.8237777,0.8111848,0.6473064,0.11459893,0.04858669,0.0077918917,0.0977439,0.13263746,0.29383028,0.1803839,0.039113756,0.20581885,-0.057201084,0.31696016,-0.006205797,0.31034854,0.092288636
1.0951321,0.3883414,0.22280195,0.79112566,1.2222856,0.9197238,0.73181504,0.7733329,0.10555875,0.011452854,0.01643011,0.11260235,0.039247416,0.30941644,0.2209999,-0.065595195,0.19994375,-0.16736577,0.34118387,-0.057524655,0.33765715,0.093258165
0.9236088,0.26959854,0.17251244,0.5235345,0.9269979,0.6980607,0.5534612,0.6204395,0.039552703,-0.025259674,-0.043343537,0.008671112,0.012603074,0.1751238,0.086374685,-0.019834032,0.11794336,-0.16607402,0.2161172,-0.054415714,0.18597786,0.035686374
0.79437727,0.22429693,0.09916416,0.16696927,0.6975278,0.6292461,0.3486086,0.56793684,-0.012568545,-0.0442569,-0.054124534,-0.049661547,-0.036293205,0.09179114,-0.0025812015,0.0057394574,0.030298728,-0.21126698,0.14501463,-0.0134797245,0.105292745,-0.028984198
0.858601,0.2889385,0.1862302,0.27125952,0.79979587,0.7284481,0.4704566,0.6171245,-0.0014446005,-0.054599717,-0.056744922,-0.03966691,0.0009971745,0.12120259,0.039130103,0.045992,0.08160482,-0.19546062,0.15654178,-0.0025224313,0.13626747,0.016050328
0.9913389,0.36064523,0.24167034,0.6564063,1.0475816,0.7676995,0.6575417,0.6308106,0.04749757,-0.0036891634,-0.01598085,0.042418443,0.058390133,0.22590126,0.1409124,-0.015612932,0.16026689,-0.12122686,0.28977183,-0.037767094,0.26164427,0.05230309
0.84058976,0.28735238,0.18508202,0.15349486,0.7233077,0.6902985,0.4379137,0.59856933,-0.02493697,-0.056900837,-0.058974132,-0.07219933,0.0052742586,0.08349194,0.0062970426,0.061006498,0.059766237,-0.20331158,0.12846397,0.0165539,0.10857249,-0.008884039
1.191225,0.7976202,0.6448567,0.7748644,1.3433547,1.0824205,1.143503,0.7976496,0.1965995,0.14610037,0.121110134,0.22476947,0.25900608,0.43780908,0.29701698,0.10863234,0.34105104,0.044431254,0.48168194,0.085749075,0.4761025,0.17074096
0.77107596,0.18090379,0.08154616,0.34863573,0.74324995,0.56488305,0.37844384,0.5413898,0.02535311,-0.020908095,-0.061317436,-0.02737857,-0.0073500816,0.13408479,0.031590078,-0.035541892,0.0478852,-0.17539433,0.16909683,-0.059803117,0.13005368,-0.013926394
0.9062351,0.4117395,0.26812226,0.5750371,0.98107636,0.77995074,0.6505659,0.6549491,0.08858759,-0.00831453,-0.03161724,0.051256333,0.034085914,0.22575842,0.12889872,-0.021997206,0.13802494,-0.14054224,0.25921616,-0.05308226,0.24352847,0.054102786
0.6195399,0.1335442,-0.23772347,-0.49363875,0.32363984,0.4299591,-0.22913054,0.5124793,0.030748885,0.063243754,-0.09589328,0.0015411414,-0.012450961,0.19635116,0.0024600402,-0.10147399,-0.24373047,-0.117048904,0.11141059,-0.094704315,0.14264956,-0.23464742
0.91593575,0.47842398,0.2546401,0.6570329,1.0337477,0.81972146,0.76998615,0.65870154,0.15374953,0.111507736,0.080786,0.15488392,0.12082888,0.3307133,0.22711267,0.040269777,0.21015479,-0.04617887,0.3211361,0.010528408,0.37269852,0.08910369
0.8528058,0.28272626,0.19517528,0.26162234,0.7683065,0.6761081,0.46781448,0.60000694,-0.00811867,-0.05325462,-0.05248582,-0.05771214,0.010351911,0.0982204,0.024282504,0.03829603,0.07951625,-0.17761075,0.15392075,-0.0095224045,0.12715705,-0.0012233146
0.8749695,0.32246017,0.23787348,0.41933593,0.8771691,0.7220503,0.54265493,0.6139658,0.02173457,-0.020605978,-0.028061068,0.0024790876,0.033900738,0.14924064,0.07472034,0.01918124,0.12462151,-0.14439997,0.22047226,0.0008364655,0.17208327,0.021217778
0.9160731,0.61445713,0.53584105,0.40630704,0.97115904,0.90075594,0.8219155,0.6629909,0.09033938,0.02807163,0.022420824,0.051635947,0.14704697,0.23845786,0.14048357,0.11510998,0.2100334,-0.037815783,0.31994668,0.056172993,0.27590373,0.039894752
0.60191584,0.11980451,-0.2042343,-0.3837988,0.32260352,0.4008066,-0.19156075,0.49423236,0.0063456446,0.044539373,-0.0945836,-0.026391719,-0.010603419,0.15915671,-0.019620312,-0.08878289,-0.19715646,-0.12252775,0.08837554,-0.0932467,0.11502931,-0.19894981
0.7982788,0.30588993,0.17274684,0.42409655,0.81862956,0.6510258,0.46613127,0.5745528,0.06780894,0.0011221562,-0.04469533,0.038636137,0.011839952,0.20968671,0.09976363,-0.04973674,0.07329865,-0.13821614,0.23647593,-0.051578555,0.2058486,-0.005733773
1.0000954,0.51427794,0.41782025,0.66312915,1.1255907,0.86289,0.8119608,0.679554,0.11514492,0.042253807,0.027451314,0.11307712,0.09701598,0.29478258,0.19068916,0.023859994,0.22070579,-0.07433979,0.34532818,-0.0041408762,0.34013247,0.08168267
0.988377,0.481464,0.3425519,-0.1490593,0.81887954,0.99729735,0.5568725,0.773182,-0.055883314,-0.04153593,-0.021919228,-0.09081125,0.043880537,0.07521409,0.019941282,0.20064227,0.08569181,-0.2145115,0.11359839,0.14012504,0.16039036,0.0051690303
0.8907201,0.39208466,0.3015707,0.5586617,0.93678236,0.70589465,0.6430223,0.6115226,0.06366007,0.0029716715,-0.019192643,0.029552232,0.06684001,0.19649632,0.11289093,0.014962655,0.14506945,-0.10311377,0.2512403,-0.032806072,0.22255997,0.04135073
0.8958217,0.5564784,0.46123293,0.39301154,0.98590076,0.8988501,0.7580063,0.663079,0.111467674,0.027913716,0.029830515,0.08364119,0.10768567,0.24846189,0.16457386,0.105215564,0.21020798,-0.070306756,0.30081287,0.06351224,0.27045035,0.04179217
0.8439297,0.31115398,0.19311823,0.08060904,0.7164704,0.73431325,0.44204572,0.6166822,-0.03242105,-0.05548636,-0.05669874,-0.07974379,0.0094041005,0.07938635,0.00510126,0.084200636,0.05702691,-0.21348701,0.120296285,0.04121825,0.110966675,-0.008186281
0.90568197,0.36321563,0.306806,0.5238937,0.91829544,0.67872316,0.62197196,0.59249437,0.043407038,-0.008880858,-0.025240693,0.017401613,0.062026016,0.18194322,0.09611219,0.016950278,0.13252458,-0.11523284,0.24672827,-0.031805333,0.20340498,0.033231266
0.8750943,0.29417384,0.16346592,0.10460942,0.76402247,0.77075005,0.44651678,0.6413104,-0.026450682,-0.059355997,-0.06337048,-0.061417677,-0.004031623,0.09629859,0.02524925,0.064695954,0.056485165,-0.23300055,0.13137911,0.029755631,0.12350388,0.0058344826
0.92966473,0.5338514,0.45252818,0.5814708,1.0210631,0.8212289,0.8028636,0.6416592,0.108290985,0.04164934,0.014106795,0.07864617,0.13687131,0.261166,0.16635388,0.057868537,0.20428213,-0.04946769,0.3229261,0.018694978,0.2782668,0.07148463
0.8670792,0.23682761,0.15665244,0.45052207,0.85505474,0.64381313,0.47705856,0.5951927,0.025350317,-0.035912316,-0.049120694,-0.0058428915,0.0003302954,0.1475668,0.061063755,-0.017118467,0.09777954,-0.1637021,0.19726524,-0.06242047,0.1524752,0.0061679706
0.8827537,0.256602,0.16796981,0.4554625,0.8695483,0.67674917,0.5023308,0.6123375,0.027925108,-0.037786853,-0.052683685,-0.008284853,0.0044571273,0.1532568,0.06433533,-0.004029015,0.10514806,-0.17347294,0.19623233,-0.05276532,0.15886962,0.026305757
0.98912925,0.70256174,0.4960821,0.5900561,1.0892078,0.93521637,0.9923024,0.67714524,0.18788607,0.16771993,0.14283505,0.20307317,0.24989937,0.38119414,0.26753017,0.14660692,0.27431437,0.054112554,0.4035556,0.10554175,0.40202793,0.13042456
0.73540854,0.16053502,0.049890127,0.26447004,0.6729359,0.5101269,0.29168266,0.5092037,0.01432668,-0.021926299,-0.06766613,-0.022835903,-0.023686647,0.12837204,0.016672444,-0.048931338,0.010092638,-0.17690606,0.14823408,-0.06880243,0.11770643,-0.04016882
0.87182456,0.3732188,0.30178565,0.14672844,0.7701344,0.7576802,0.5322288,0.61706275,-0.010646898,-0.047138393,-0.044608258,-0.067286745,0.03611195,0.092220455,0.022677734,0.10058381,0.08848283,-0.17565972,0.15981607,0.045516856,0.13479581,-0.005864341
1.0002722,0.36621156,0.23299529,0.6686733,1.1029276,0.84445816,0.6852905,0.70108724,0.09516755,0.013494087,0.00394284,0.095522985,0.029011086,0.28158996,0.16935167,-0.028235108,0.17380151,-0.15185282,0.30812982,-0.045400638,0.31525338,0.07294802
0.91464937,0.36108902,0.30496287,0.47835836,0.8800128,0.65864885,0.6026035,0.5932353,0.03077681,-0.012856939,-0.035474256,-0.0025874106,0.059977487,0.1554141,0.065143436,0.02320724,0.11622569,-0.11508073,0.2276255,-0.023625448,0.17220598,0.024663247
0.74148965,0.13543785,0.0123326965,0.20661673,0.6594628,0.50882673,0.24029857,0.5039264,0.00044773147,-0.030781109,-0.07484497,-0.032854654,-0.03213534,0.12052208,0.0076487456,-0.06102934,-0.00749081,-0.19185488,0.13881142,-0.07016477,0.10795784,-0.061579347
1.0249064,0.8118619,0.59928346,0.6122755,1.1434655,1.0020375,1.1054566,0.70189553,0.2002102,0.1917532,0.1437141,0.21759802,0.29409093,0.4076295,0.2914181,0.1641466,0.3000364,0.114137754,0.42986172,0.114330545,0.40006638,0.14576343
0.98133796,0.5046953,0.3934122,-0.05326491,0.8480315,0.9848943,0.5833533,0.7577094,-0.033752654,-0.03604308,-0.015061285,-0.058881428,0.038041115,0.09949626,0.043048117,0.18026279,0.105523616,-0.18450373,0.14773001,0.12307675,0.17623135,0.00912739
0.6453408,0.14696756,-0.19825129,-0.36474738,0.3507182,0.43695983,-0.20790356,0.54626346,-0.0016759895,0.060941808,-0.099870935,0.00954528,-0.02072164,0.19328333,0.00046730787,-0.10287045,-0.22366415,-0.09537717,0.124798074,-0.10069883,0.13338666,-0.23383233
0.91142714,0.26405144,0.16796306,0.5401759,0.93993247,0.69902444,0.5360832,0.61546296,0.03587915,-0.03496662,-0.031963676,0.018291112,0.006120056,0.17885813,0.09703085,-0.023558464,0.122183755,-0.16210584,0.23209442,-0.062128235,0.19526011,0.021137469
0.74255955,0.16000883,0.029550012,0.20870799,0.6545962,0.5246002,0.23648536,0.5295625,0.010047328,-0.016393635,-0.07849067,-0.008995975,-0.0345818,0.14814535,0.017337665,-0.064373225,-0.014599239,-0.18543741,0.16765568,-0.07643542,0.11992816,-0.062101662
0.8635719,0.36500928,0.21381985,-0.06317304,0.71631336,0.8201609,0.4452361,0.6701595,-0.04535536,-0.048775416,-0.04323131,-0.08614756,0.0052302033,0.06679888,-0.00016931258,0.13101976,0.047907714,-0.22039095,0.10772462,0.08681567,0.11914311,-0.01102614
0.8381195,0.23757431,0.13396388,0.2558786,0.7935299,0.68645626,0.42973974,0.5812676,0.0016382448,-0.04898136,-0.0538682,-0.028582565,-0.020596035,0.120518535,0.033683173,0.008140853,0.054053742,-0.20717603,0.17540991,-0.019595522,0.1298,0.007817823
0.7725769,0.19345015,0.010760643,0.1470676,0.68294317,0.5866814,0.19193807,0.57071286,0.017090105,-0.010466811,-0.0806049,0.034736723,-0.046222694,0.19051878,0.04332595,-0.10827519,-0.056963205,-0.18757434,0.22985342,-0.08239198,0.14279005,-0.10089292
0.59737676,0.12183967,-0.11115202,-0.18612838,0.3676561,0.36008236,-0.0520991,0.44989365,0.00024195388,0.024759583,-0.09452556,-0.026423674,-0.025302013,0.14322257,-0.025186794,-0.073431835,-0.14945818,-0.13043776,0.08716835,-0.08567834,0.09654336,-0.16258174
0.92174244,0.44771838,0.38745362,0.48882776,0.9125109,0.7327734,0.68581873,0.6061871,0.058365703,-0.0064579723,-0.031898662,0.014688648,0.07812158,0.18327321,0.08766782,0.044782896,0.13330814,-0.099010676,0.25505352,-0.010061406,0.19419402,0.04090455
0.7661925,0.16694048,0.016867418,0.13710773,0.696237,0.58545846,0.23202401,0.53985524,0.034095164,-0.0029851338,-0.07733938,0.03216394,-0.05054481,0.2236565,0.056174632,-0.10694924,-0.06781079,-0.19391307,0.24279547,-0.07937768,0.15217157,-0.09496388
0.96410465,0.34444365,0.23596402,0.636372,1.0253613,0.7786831,0.63197994,0.6760703,0.076750025,0.0049728993,-0.019406091,0.052146364,0.02648896,0.22858071,0.12840423,-0.022173192,0.16026914,-0.14840063,0.25867838,-0.053334553,0.25248036,0.06631429
1.0258021,0.4025417,0.287069,0.72489965,1.1383368,0.83382905,0.7282376,0.68266344,0.08730879,0.010364549,0.0067603067,0.093309954,0.060239136,0.2867164,0.19144763,-0.022783719,0.18297914,-0.13289218,0.31404594,-0.042115923,0.31507066,0.08437609
0.72732705,0.17321984,0.01185495,-0.06220585,0.5690368,0.5835481,0.21646547,0.5371697,-0.018416304,-0.037401397,-0.087949425,-0.076258704,-0.026224678,0.07738429,-0.018201705,0.011221101,-0.0444524,-0.23888864,0.1090868,-0.017573055,0.091923416,-0.06825417
0.8772812,0.3832767,0.24203238,-0.068623,0.73462707,0.84541565,0.47172356,0.6766141,-0.040269945,-0.051882796,-0.041563686,-0.08818811,0.019181505,0.06746648,0.008692795,0.13772671,0.055266883,-0.21979046,0.10372025,0.09309353,0.12522626,-0.008103646
0.8785481,0.6526574,0.3080061,0.56415796,1.0059569,0.9054448,0.94011146,0.6756709,0.21997327,0.20960967,0.17585129,0.2274761,0.27833384,0.38985017,0.3307318,0.13368878,0.28111503,0.09029649,0.35715613,0.10796559,0.41037384,0.13310581
0.5963045,0.1595923,-0.22050503,-0.51183933,0.24990761,0.3777407,-0.27026343,0.5216862,0.012281287,0.06547658,-0.08709539,-0.0042163795,-0.006513849,0.17413792,-0.015497388,-0.09500413,-0.2396161,-0.07484802,0.082511365,-0.09697203,0.13624437,-0.25215378
0.688611,0.20642087,0.013833664,-0.12189212,0.5260387,0.5722576,0.19528265,0.5193293,-0.019233394,-0.035501115,-0.07879994,-0.07870127,-0.022905292,0.05955233,-0.020195875,0.027192786,-0.052461773,-0.21738896,0.07719506,-0.008131534,0.084887065,-0.07987614
1.0039418,0.592854,0.54213667,0.5896736,1.065199,0.8336196,0.87169504,0.6548075,0.11087568,0.04234778,0.019593887,0.098638564,0.13641572,0.278661,0.17356983,0.06019864,0.21742268,-0.045110222,0.35010475,0.023177955,0.30060098,0.08290077
0.68180656,0.14721578,-0.23284763,-0.5485714,0.318567,0.47223902,-0.25370333,0.58922935,-0.004366819,0.043172352,-0.10692223,-0.018552044,-0.01471458,0.18303485,-0.023843516,-0.11838764,-0.25046435,-0.13047412,0.12705551,-0.12455556,0.14335385,-0.2693838
0.8471615,0.3354892,0.19839308,0.0027345289,0.7302848,0.7887231,0.44339073,0.6442412,-0.017775778,-0.05926317,-0.0505977,-0.07769519,-0.0044884123,0.06827045,0.012033656,0.091016084,0.038267452,-0.22534439,0.12607978,0.045952104,0.119312026,-0.01139826
0.875384,0.3521158,0.064752445,-0.62915003,0.5535997,0.802169,0.1817155,0.6630634,-0.052546646,0.011553378,-0.06441001,-0.09311195,-0.005730929,0.06573848,-0.023249086,0.14062433,-0.14397812,-0.23974466,0.06776343,0.073736146,0.14088936,-0.11904294
0.8743836,0.32637107,0.21610898,0.5010558,0.8987628,0.69021785,0.550591,0.6100488,0.050783932,-0.022152808,-0.034982592,0.02038702,0.01459663,0.18077487,0.08953369,-0.007386109,0.111863405,-0.13941285,0.2217056,-0.05561312,0.19537832,0.026326455
0.86441344,0.41884503,0.31489524,0.029660482,0.7648405,0.83789307,0.52213144,0.64744014,-0.017769162,-0.050711915,-0.036986567,-0.07683264,0.037245817,0.091078065,0.03369927,0.13103111,0.0917875,-0.1833425,0.13125543,0.07442033,0.13261563,0.0015774146
0.6566895,0.11845908,-0.10586293,-0.2632126,0.41592753,0.45271033,-0.010584712,0.4885518,-0.00669476,0.0054613655,-0.11160723,-0.051270913,-0.02339463,0.119344585,-0.038900353,-0.055560637,-0.1415993,-0.19097196,0.096615,-0.07313068,0.09251151,-0.15612262
1.0922918,1.1514257,0.33874914,0.6035048,1.3176907,1.3826878,1.5123676,0.8786242,0.43628803,0.5208864,0.5321178,0.53492916,0.6535905,0.6928922,0.70906764,0.40093896,0.53939945,0.4148615,0.572094,0.32003197,0.7053184,0.30815768
0.9536377,0.50069124,0.37836727,0.58752066,1.0322284,0.81443477,0.76563495,0.6474483,0.10096571,0.034116287,0.019594103,0.09881073,0.0935244,0.26105398,0.16258383,0.030106632,0.17258927,-0.07107808,0.3145118,-0.00015375018,0.30256993,0.074446686
0.6790176,0.13263263,-0.0014044791,0.16892308,0.60164356,0.46834067,0.21987352,0.4794609,0.004671894,-0.023741294,-0.07220879,-0.05046641,-0.025100764,0.106395975,0.00039473549,-0.04343949,-0.010499798,-0.19117992,0.11498755,-0.05813313,0.097432785,-0.056755673
0.7170137,0.15533984,0.028641362,0.19183207,0.63663554,0.5030439,0.25047052,0.5090521,0.020206615,-0.019589167,-0.0733077,-0.025916778,-0.028956946,0.14061081,0.014534444,-0.05564333,-0.014373835,-0.18379828,0.15442145,-0.067531556,0.117986396,-0.05496197
0.83304566,0.30205294,0.2026054,0.214634,0.7476655,0.68877995,0.46359515,0.58919895,-0.008035842,-0.055482693,-0.053928416,-0.057626665,0.0075003393,0.096533075,0.022186663,0.04720463,0.06715384,-0.19215858,0.144067,0.0034603644,0.120901,-0.0032939538
0.6644746,0.13822047,-0.039518587,-0.13837999,0.4671237,0.48333278,0.10200849,0.4852134,-0.020907503,-0.023302283,-0.10482908,-0.06557952,-0.032466248,0.09074313,-0.04076248,-0.031001545,-0.09313983,-0.20938167,0.09743285,-0.0522882,0.080265105,-0.11814029
0.9982884,0.46124583,0.35507336,0.64878327,1.0944278,0.8456476,0.7653183,0.68319106,0.09343718,0.0062620803,-0.003171876,0.07918903,0.06490006,0.2830369,0.1664212,0.009768832,0.1888144,-0.111844935,0.31525582,-0.02951312,0.31052577,0.07887278
0.80768067,0.42571002,0.1243938,0.3819812,0.8500464,0.75323135,0.5437866,0.6535323,0.13558994,0.09527436,0.029800296,0.15508206,0.07975961,0.3093282,0.213808,0.0008644592,0.118709385,-0.038427196,0.2767865,0.017505364,0.29616293,-0.008868694
0.851598,0.38232508,0.30174536,0.33377972,0.8185566,0.729081,0.5737511,0.592855,0.030595765,-0.030100387,-0.039583385,-0.0143834045,0.049619302,0.14940941,0.061102707,0.05764488,0.10660289,-0.13858768,0.20406188,0.0089362115,0.15758531,0.017534714
0.63632286,0.12312825,-0.090303764,-0.1309303,0.42293906,0.41378295,-0.0065697357,0.47204995,0.0011370964,0.010696835,-0.09914963,-0.024317412,-0.03591858,0.15417801,-0.020448813,-0.08478308,-0.13540941,-0.14482406,0.12299609,-0.09174481,0.09709879,-0.15265232
0.9165524,0.48997426,0.40188506,0.06999335,0.8298999,0.8900636,0.61337894,0.68185323,-0.004207,-0.04000381,-0.019673828,-0.058395088,0.049637012,0.11011492,0.04807009,0.14565313,0.11390585,-0.1633378,0.17969474,0.08557562,0.1633761,-0.0010829456
1.0611904,0.33806157,0.19685046,0.73741883,1.1544213,0.8534762,0.68231267,0.7078172,0.079653285,-0.0055645043,-0.0017012954,0.07700549,0.023666985,0.27314436,0.17448288,-0.051835988,0.17722714,-0.16908675,0.3126381,-0.063225806,0.31187943,0.07467645
0.99272233,0.39012718,0.27564752,0.6403283,1.0691813,0.8127729,0.70556074,0.66276246,0.08196044,0.0046534734,0.00018773228,0.077430144,0.043650806,0.27720976,0.16172303,-0.01008361,0.16402921,-0.12912235,0.29897186,-0.04542507,0.3073727,0.07026015
1.0608768,1.088108,0.47085053,0.5631855,1.2357773,1.2623352,1.3987591,0.80583745,0.37084627,0.4535765,0.44756344,0.44074005,0.5766432,0.61386526,0.5716955,0.37124112,0.45391452,0.37288153,0.55056286,0.27482224,0.60208654,0.27453303
0.9099056,0.44807255,0.41154498,0.31295252,0.88098603,0.80125755,0.661494,0.64035076,0.03664291,-0.023049302,-0.025197882,-0.013396567,0.07570764,0.1567203,0.075511664,0.09626594,0.14395592,-0.121380955,0.23436904,0.037482906,0.18233632,0.014846511
0.96129256,0.73783946,0.6128278,0.5094581,1.0585569,0.9641677,0.9493142,0.69472194,0.16736594,0.12289086,0.0967698,0.15241478,0.24136342,0.3335579,0.22474596,0.14663042,0.28395918,0.06095796,0.390553,0.110535175,0.33952537,0.10273161
0.8687884,0.41122165,0.2735507,0.5925666,0.95396954,0.7467832,0.66966355,0.625112,0.10110074,0.036482226,0.008727916,0.07466729,0.07823308,0.25104204,0.14839724,0.0091271605,0.16703801,-0.08762178,0.263247,-0.022028476,0.2672058,0.057911508
0.9845688,0.48439553,0.31047508,0.6994186,1.1220001,0.86540836,0.80135846,0.68013996,0.14079092,0.10030459,0.06578456,0.16349632,0.12086639,0.34285986,0.22994669,0.027949583,0.22603808,-0.061602116,0.35134572,0.003296828,0.39735067,0.09650316
0.84823185,0.22858733,0.13897514,0.4219762,0.8516923,0.6447772,0.45697203,0.58054864,0.029215124,-0.03724317,-0.04732983,0.008736145,-0.019202918,0.16623014,0.071578965,-0.038850203,0.075011745,-0.17281178,0.20644407,-0.069024,0.16752808,-0.004207682
0.95198864,0.25402182,0.17562088,0.5240836,0.94241536,0.70822066,0.5571608,0.63037556,0.036984984,-0.02687157,-0.044904605,0.0069909524,0.011191782,0.18649366,0.08404827,-0.018818704,0.12043919,-0.17099932,0.22363354,-0.058874834,0.19567925,0.033995926
1.0141944,0.46743658,0.31756538,0.7231258,1.1412045,0.8667897,0.78468955,0.72912997,0.12403655,0.02344897,0.006744325,0.10942219,0.08667282,0.30064365,0.21158189,-0.021901987,0.22268848,-0.11732845,0.3256712,-0.02295313,0.32229397,0.09323908
0.8779007,0.288678,0.19147311,0.4131889,0.86528933,0.72098935,0.51076543,0.62771654,0.029677628,-0.04308011,-0.0553041,-0.013983273,0.0013622828,0.14915076,0.06526886,0.012544632,0.10266015,-0.17673635,0.18359633,-0.035687234,0.15917465,0.035500288
0.975807,0.4758645,0.34040424,0.67231745,1.0833349,0.8382178,0.785708,0.670333,0.1260967,0.06796699,0.037813783,0.12356046,0.1088175,0.31762448,0.19383566,0.033569086,0.21030138,-0.07678394,0.33087063,-0.005484823,0.34661847,0.0892913
0.9458253,0.28164232,0.20304729,0.54244363,0.9511026,0.71157295,0.57942027,0.6265156,0.043773115,-0.01818651,-0.03422541,0.015675947,0.022602573,0.19451681,0.09426257,-0.008473067,0.12815613,-0.15683556,0.22997563,-0.05039205,0.21207294,0.038425528
0.62606883,0.12152815,-0.19489257,-0.44927353,0.3390823,0.4295505,-0.16926324,0.49838394,0.007217668,0.034255806,-0.11103012,-0.020947842,-0.020709366,0.17717883,-0.021645458,-0.09239048,-0.2237961,-0.14121991,0.10863119,-0.08974478,0.11654386,-0.21861988
0.8748503,0.3449933,0.26227564,0.47750014,0.88748294,0.6740778,0.5782655,0.58693516,0.041865572,-0.017525766,-0.030614901,0.01843704,0.039700292,0.17670874,0.090303406,-0.00075825676,0.100262776,-0.12756865,0.23424484,-0.03962626,0.19088678,0.02187597
0.795989,0.24414283,0.059988968,-0.1597737,0.6151597,0.7087308,0.2702524,0.6126055,-0.03781945,-0.043442175,-0.07615493,-0.086024776,-0.02273454,0.06387017,-0.020648746,0.053745005,-0.041952413,-0.24997784,0.11122258,0.019461287,0.10302654,-0.06823067
