size_D,duration_D,app,har,dba,source,nlan,telonuse,t02,t03,t05,t07,t08,t13,Generated_Var_1,Generated_Var_2,Generated_Var_4,effort_D
-0.057716563,0.10079218,0.52899885,0.540649,0.70300597,1.040507,0.40339664,0.40621334,0.530777,0.09697324,0.5258053,0.30151415,0.52073365,0.5197859,0.40103018,0.23553714,0.4439767,0.020163815
-0.14523098,0.15898556,0.39362124,0.3795644,0.7091433,0.78871775,0.26619977,-0.16959444,0.6171163,0.29041067,0.5469922,0.18679976,0.5375343,0.6109041,0.50726587,0.4152844,0.7598594,-0.09393419
0.094364546,0.18454579,0.377863,0.5143399,0.606331,0.60994923,0.6230643,0.4062324,0.34852883,0.33981884,0.57644475,0.38741383,0.39261323,0.47986236,0.042001333,0.31921965,0.3231098,0.07966402
0.38288048,0.5540152,0.7137823,0.9251756,1.0365235,0.65815616,1.103722,0.74242455,0.44362667,0.66262186,0.74791306,0.5631377,0.5904329,0.64826006,-0.1803172,0.56684047,0.54763085,0.19473429
0.04701046,0.18732426,0.5204428,0.53757054,0.610496,0.7808173,0.44601947,0.37991253,0.4286475,0.20368458,0.48824653,0.34018525,0.41966563,0.4543571,0.1827202,0.23066656,0.3094448,0.078654274
-0.10257804,0.08981226,0.5784942,0.4922409,0.6502832,1.0059001,0.29967684,0.20777191,0.58578825,0.11309318,0.48562825,0.31072605,0.5287672,0.5226074,0.49229667,0.24801505,0.47690275,0.007357452
-0.06238372,0.10429669,0.081584126,0.26496664,0.5666082,0.39809167,0.48434588,0.0273301,0.38532025,0.4188372,0.59904045,0.18230596,0.3603189,0.52218986,0.14642254,0.52773666,0.5642987,-0.06309477
-0.13581249,0.14110205,0.6766447,0.61533767,0.7764327,1.1634358,0.27278924,0.21705814,0.6716684,0.1328015,0.49914932,0.28015015,0.59741753,0.60008633,0.52526397,0.16503382,0.57839024,-0.047801018
-0.13672629,0.13540292,0.47066402,0.4141997,0.66415054,0.8670734,0.24310863,-0.052607868,0.6068192,0.20227402,0.49894005,0.23409139,0.52640754,0.57781255,0.5020084,0.32971835,0.63211834,-0.054785874
0.3105775,0.3784484,0.4408069,0.8011123,0.9510542,0.60355383,1.2030658,0.72331136,0.3998662,0.70648086,0.8714345,0.6046629,0.56474197,0.6898685,-0.18770775,0.6567757,0.5426878,0.12516738
-0.06412161,0.15889691,0.58995223,0.56309307,0.75510865,1.0560973,0.40968603,0.33021995,0.59476554,0.13305627,0.5120275,0.30775493,0.52038527,0.5473194,0.39983547,0.24558322,0.4845227,0.0047097206
0.17415349,0.2189388,0.38231817,0.66543186,0.7860482,0.78959346,0.9545225,0.7132567,0.37720487,0.445997,0.7715413,0.49627987,0.50604457,0.60684663,0.011274929,0.47492683,0.4318645,0.069982156
-0.1970265,0.20093447,0.81100535,0.7504111,1.0339842,1.3948923,0.2325934,0.08045605,0.8625822,0.19632186,0.62456167,0.22135192,0.7489425,0.76365566,0.67777807,0.18907525,0.9113287,-0.16683282
-0.06359251,0.09386169,0.36632144,0.41169316,0.6357251,0.79231036,0.3997091,0.22918217,0.47836038,0.1705618,0.5066924,0.25358003,0.4302081,0.4782206,0.2963111,0.3029229,0.4683696,-0.018471017
-0.16235554,0.18027876,0.4238147,0.4219585,0.7872067,0.81366444,0.242203,-0.24266389,0.67132044,0.35863107,0.5889699,0.18294145,0.5750621,0.68113476,0.5440182,0.43918836,0.8600058,-0.12951681
-0.009675337,0.16275124,0.58781385,0.57715166,0.67123675,0.9286889,0.41233665,0.3851478,0.5284266,0.13491443,0.48069462,0.32597536,0.46571267,0.5077804,0.3303695,0.20346539,0.3936542,0.06018624
-0.12917455,0.1362016,0.3466836,0.31979802,0.61929524,0.6768975,0.24582039,-0.1917938,0.5561454,0.31181026,0.52057636,0.19844282,0.49326313,0.5600245,0.4436718,0.42007,0.68611026,-0.078009546
-0.120932356,0.10137316,0.59990454,0.5334983,0.74076325,1.0933813,0.3031564,0.24376512,0.6231861,0.0910258,0.50365907,0.282407,0.5455083,0.558794,0.50773704,0.22731604,0.53823483,-0.01710334
0.0693482,0.0703484,0.11064952,0.41334373,0.6192234,0.47800833,0.7900541,0.4591834,0.29498777,0.43365014,0.68253946,0.37769434,0.36744153,0.511218,-0.05597166,0.5018869,0.43004563,0.0023248494
0.16573025,0.1072576,0.14366938,0.55688524,0.7547831,0.5570507,1.0767857,0.6593214,0.33574843,0.60084987,0.84723496,0.51425886,0.45757782,0.6428884,-0.118065715,0.6497967,0.5316354,0.029110465
-0.17468087,0.21203257,0.5055189,0.45206964,0.8761195,0.8686881,0.21531124,-0.39073244,0.74612087,0.4599601,0.6450878,0.2139481,0.64714795,0.7655216,0.6123881,0.47355592,0.993372,-0.1668215
-0.04608999,0.10061524,0.03864168,0.23635656,0.58982205,0.31248087,0.5153383,-0.06775889,0.37969628,0.48985213,0.623402,0.17875084,0.35927457,0.53912383,0.108424366,0.5618745,0.57533985,-0.07347986
0.04592435,0.12064451,0.24748695,0.45437258,0.65526897,0.60685015,0.689569,0.42571062,0.33927915,0.32407296,0.60525495,0.3576756,0.37417746,0.4907423,0.016311586,0.3665743,0.37703672,0.016876157
0.25123477,0.5280722,0.89606225,0.8292174,0.83589363,0.7811786,0.56620425,0.43336904,0.54649746,0.4401127,0.46699148,0.37845457,0.5241846,0.53077435,0.08408893,0.27417597,0.4195446,0.18214157
-0.23336288,0.26827106,0.6753869,0.66897887,1.1341189,1.2831439,0.3044089,-0.15871204,0.93487304,0.34261334,0.7468882,0.14841348,0.76632756,0.87534386,0.76140654,0.41985428,1.1539056,-0.22071634
-0.09977328,0.11678438,0.47316512,0.50423115,0.7271954,0.93513227,0.38454503,0.29838568,0.5124546,0.14771691,0.5413805,0.2651335,0.46100682,0.52496165,0.28354907,0.1771514,0.5032087,-0.053108767
0.15753528,0.14269623,0.2674368,0.62765354,0.8050514,0.7636838,1.0515236,0.7893298,0.3587856,0.48480022,0.8371136,0.5044388,0.48450744,0.6434625,-0.033732127,0.5494353,0.49534264,0.035578948
-0.0963293,0.13157809,0.51848,0.58945817,0.85257065,1.0932385,0.46945775,0.40741676,0.6047445,0.09615945,0.5860947,0.27812272,0.5331442,0.5809674,0.40354362,0.29032546,0.563568,-0.015271228
0.14004984,0.11948741,0.13894522,0.54672027,0.78248143,0.53248894,1.0539553,0.58962435,0.33435625,0.5674361,0.82446754,0.49005777,0.42813826,0.62764764,-0.13124156,0.5861899,0.5086545,0.023912575
0.4824576,0.9220373,1.3625236,1.202185,1.2525606,0.8775903,0.8260397,0.55568135,0.70660406,0.7790512,0.5787201,0.5166817,0.76528114,0.68930906,-0.053730145,0.4047686,0.61135876,0.30417436
-0.14611109,0.1886235,0.2842369,0.32432753,0.79818755,0.5911097,0.29229376,-0.45465466,0.6437594,0.5694964,0.67063916,0.18130466,0.5644216,0.7370609,0.47878787,0.61162186,0.9650469,-0.1402174
-0.10326943,0.17510875,-0.12151264,0.212754,0.8383563,0.14971568,0.7385315,-0.24233913,0.4845091,0.8164094,0.879289,0.10819923,0.4188522,0.7698196,0.08224407,0.9350236,0.939755,-0.15265493
-0.14979146,0.20611583,0.17426175,0.28010565,0.85717314,0.4619391,0.39466065,-0.55707836,0.66138,0.7149319,0.7741485,0.14742057,0.5790165,0.81254846,0.44640464,0.7696286,1.0562541,-0.16143739
0.0076924,0.21907441,0.71801174,0.5906235,0.6660076,0.9197788,0.31901032,0.2839346,0.53187037,0.18928798,0.4348711,0.32827103,0.50635105,0.4870729,0.32668704,0.1536969,0.3620135,0.06586219
0.043634836,0.118269905,0.4245555,0.5231493,0.6241022,0.80555,0.56034696,0.5223099,0.39880198,0.20584774,0.5317629,0.35655648,0.41575426,0.46903786,0.1853301,0.2900166,0.34405902,0.050050046
-0.0944936,0.07116688,0.5570526,0.44916433,0.6268617,0.9432076,0.2723284,0.16913117,0.5655815,0.1227115,0.46978068,0.29788822,0.50123847,0.5071329,0.46912467,0.23472255,0.45943406,0.0006378107
0.37707543,0.42254892,0.4622438,0.9320572,1.1716852,0.63384986,1.5415965,0.9213898,0.42075488,0.8922019,1.0553266,0.7089069,0.65736216,0.8433877,-0.30186108,0.81858015,0.6934768,0.1436686
-0.08132939,0.09106196,0.43183923,0.4788614,0.66647965,0.9036304,0.37786797,0.29864302,0.4826532,0.09635466,0.4972728,0.27293628,0.4321887,0.47845587,0.31187075,0.20310931,0.4335142,-0.015899874
-0.034375355,0.072682805,0.076878406,0.2608952,0.5611666,0.39513052,0.5025939,0.060497764,0.35921603,0.37126046,0.5716113,0.22278653,0.34001684,0.49396548,0.10606656,0.47747087,0.49665588,-0.05371323
-0.054048225,0.07147272,0.54951084,0.48724425,0.616979,0.9705031,0.34585103,0.3031024,0.51225704,0.10560025,0.49654782,0.34124315,0.4996096,0.48114607,0.42008832,0.24150297,0.3981995,0.031373147
-0.11264955,0.13287885,0.59774375,0.53222567,0.7525422,1.0778854,0.3319119,0.22481292,0.6338228,0.110081196,0.5055078,0.2815969,0.53732014,0.57219005,0.51097995,0.24377361,0.5493723,-0.019706821
-0.11034931,0.11493376,0.27980953,0.3590483,0.6635566,0.690572,0.35483736,0.00657247,0.50650144,0.25344598,0.5420554,0.1873942,0.42986536,0.5440359,0.35874894,0.39248425,0.63435185,-0.08739048
-0.092458636,0.07927503,0.500919,0.4908502,0.68190753,0.9862542,0.3832088,0.30542055,0.5489792,0.121871546,0.5058438,0.28606316,0.49192417,0.52356035,0.41239327,0.24903814,0.4779757,0.0015448295
-0.06828561,0.14605142,0.6292299,0.5282625,0.6179585,0.96009874,0.286551,0.23466393,0.53885394,0.17535867,0.45930955,0.3101168,0.50752413,0.5069074,0.38201693,0.16360821,0.44047484,0.02337559
-0.059879612,0.07958837,0.31762266,0.47217786,0.72012043,0.8460771,0.5490891,0.44102156,0.45821023,0.19395226,0.6066269,0.27271363,0.43687487,0.5278411,0.24619612,0.37371194,0.5047884,-0.015156258
-0.039937805,0.081240445,0.08481117,0.24575269,0.561591,0.37519383,0.47344407,-0.003862679,0.37053365,0.40849447,0.57325274,0.18341383,0.33853942,0.49385333,0.12762481,0.48674023,0.5308279,-0.07273457
0.031795733,0.2913939,0.7711221,0.67135346,0.75921625,0.9954822,0.4012356,0.3343476,0.60185635,0.22940327,0.46135005,0.33029276,0.54288954,0.5381775,0.33095273,0.18780082,0.42870292,0.06787808
0.06973385,0.27288264,0.6539329,0.60052735,0.63258094,0.7662642,0.38049287,0.33306566,0.4596931,0.21355188,0.41949436,0.32029814,0.4406129,0.44202527,0.18624268,0.1854648,0.32779586,0.10001472
0.048527338,0.13338788,0.40772504,0.56613153,0.72911155,0.87567294,0.6772394,0.6014384,0.40587425,0.23789707,0.61577004,0.37784484,0.46586752,0.50671667,0.13347283,0.35220605,0.3973639,0.026504423
-0.073094405,0.087269634,0.52046853,0.5025383,0.6616802,0.9837444,0.3755851,0.32110795,0.5399695,0.104749165,0.5126271,0.31531537,0.48560894,0.5085136,0.4133349,0.2331762,0.43025547,0.0263387
-0.1250807,0.16421421,0.20880353,0.2754004,0.712583,0.49829096,0.31668937,-0.39057705,0.566697,0.5214014,0.6309563,0.15163302,0.49541706,0.65810263,0.41154504,0.58117956,0.8554227,-0.12967068
-0.13273999,0.13880405,0.73207605,0.56089455,0.6864353,1.0941604,0.2003789,0.08697963,0.656515,0.17450035,0.45736715,0.3261026,0.60232747,0.58251697,0.53911066,0.16279754,0.54952186,-0.029371489
-0.10197853,0.11535831,0.5654985,0.54955566,0.7844794,1.0678746,0.3668998,0.28422728,0.60766846,0.07216752,0.51797193,0.28818056,0.5269073,0.5532946,0.43846607,0.23411557,0.51992404,-0.021898877
-0.09383936,0.18767813,0.6436682,0.5958589,0.70161355,1.0651455,0.3257969,0.30209854,0.6103034,0.14893477,0.4849266,0.27215084,0.5415813,0.55749565,0.39805013,0.15799573,0.48272574,0.019885916
-0.029037718,0.17963473,0.64975286,0.5753221,0.7147952,0.99256635,0.37214217,0.309989,0.561858,0.14070553,0.469389,0.3112099,0.51913565,0.52377546,0.3706222,0.19849378,0.4289019,0.035299044
-0.21598463,0.26719362,0.57980406,0.5979015,1.1363676,1.1120334,0.296946,-0.37755302,0.91997683,0.49554938,0.7807424,0.16162552,0.75294954,0.890446,0.7415087,0.4895702,1.2005999,-0.23174568
-0.16562767,0.17782712,0.8515018,0.6569419,0.7937359,1.2314932,0.13730043,0.015431061,0.7511218,0.22148173,0.48218042,0.31426078,0.6928076,0.6610687,0.6118579,0.119922064,0.7069952,-0.10505654
-0.10347264,0.11890722,0.2747202,0.29554474,0.60460263,0.57950115,0.27068746,-0.21321198,0.4954322,0.35528797,0.5302555,0.18801165,0.4377545,0.5573189,0.37219608,0.42160797,0.66606516,-0.094521016
-0.14612566,0.30305254,1.0780958,0.85891294,1.0271126,1.4752374,0.2385418,0.14920694,0.90728223,0.32301182,0.57484937,0.3073584,0.7971936,0.7924554,0.63176394,0.08733479,0.794307,-0.11556111
-0.19196355,0.20616685,0.708848,0.61667174,0.91254914,1.1763061,0.1828548,-0.14970438,0.8077337,0.30457008,0.591769,0.21587771,0.6942224,0.74316657,0.6799177,0.262451,0.9216725,-0.1702687
-0.050652396,0.06258461,0.28289193,0.34078383,0.5536892,0.65910566,0.40023413,0.16521406,0.42174324,0.20225312,0.51162314,0.25366706,0.39662385,0.468304,0.29280812,0.34034926,0.43825862,-0.02570436
-0.12421514,0.15948358,0.5544648,0.63830423,0.9135144,1.1796939,0.4173498,0.381601,0.6568066,0.092084154,0.5988286,0.24724776,0.58339185,0.62477505,0.43208605,0.2568951,0.6207823,-0.029563917
-0.1229592,0.11480816,0.5968839,0.5456278,0.77727187,1.1039006,0.32865408,0.23445266,0.64844894,0.10310173,0.51851636,0.2758542,0.5516483,0.57944286,0.5310298,0.24795,0.56425047,-0.017244332
-0.14463803,0.15518689,0.72575104,0.614437,0.81102383,1.1925642,0.22944954,0.0807901,0.72713,0.16170794,0.5063743,0.2844938,0.6411279,0.65896094,0.60029334,0.18335748,0.66946965,-0.08374672
-0.15908377,0.1770253,0.4466425,0.4105749,0.74634916,0.77865005,0.20774868,-0.30933857,0.6499154,0.3954684,0.574277,0.20414463,0.5616405,0.6680411,0.52459943,0.40112114,0.85036904,-0.13899346
-0.14272763,0.12143468,0.6285815,0.5454581,0.7463428,1.0928148,0.24698965,0.11418307,0.65036494,0.11898456,0.5070581,0.25098944,0.5675126,0.592727,0.5352379,0.19495283,0.6238428,-0.06867376
-0.09985847,0.08972787,0.6623733,0.51917285,0.6534794,1.0765796,0.26635957,0.22416054,0.5938829,0.11011124,0.47662702,0.34342694,0.5640052,0.52212435,0.50911987,0.21046542,0.4574263,0.011419315
0.018101446,0.16124794,0.52458674,0.5027031,0.59974307,0.7743349,0.39082962,0.31967646,0.42882332,0.20283633,0.46828508,0.32817742,0.4332885,0.45318842,0.1951621,0.19928785,0.3392502,0.06145039
-0.071011655,0.21157813,0.74966383,0.65295655,0.8081182,1.1635963,0.35495272,0.27553457,0.69277257,0.16352901,0.4992705,0.30877015,0.590004,0.60988677,0.48076946,0.18565777,0.5431977,-5.1356852e-05
-0.09894514,0.10439296,0.61189806,0.5477085,0.71329,1.0949892,0.32661146,0.28284657,0.612865,0.09153354,0.503904,0.3207183,0.55496156,0.55366814,0.50886416,0.22774506,0.48293534,0.010574963
-0.028393019,0.115934,0.56267905,0.50965774,0.6101329,0.9159504,0.3612736,0.27720663,0.49312687,0.15194507,0.48406112,0.3499249,0.4768331,0.47648966,0.34685245,0.21984966,0.36115807,0.045716327
-0.11378592,0.102291025,0.54171443,0.47580475,0.6917818,0.99907434,0.2962517,0.14860561,0.5971771,0.122425236,0.4975283,0.27026296,0.5346051,0.5473968,0.5085457,0.26480702,0.54185164,-0.01817507
0.005320545,0.06678295,0.3471744,0.45312846,0.5870948,0.78375924,0.49876875,0.41078168,0.38912797,0.17096758,0.5347623,0.32633254,0.4046085,0.4485326,0.23398791,0.27897382,0.3505882,0.025044132
-0.09026276,0.07743288,0.61484826,0.50503355,0.66277283,1.0590727,0.2934925,0.25540155,0.572521,0.082807705,0.48481166,0.32813978,0.5469785,0.51323223,0.49558797,0.23175843,0.45303592,0.014006536
-0.062201712,0.16608389,0.6927359,0.56750536,0.6626484,0.9807886,0.27810365,0.24367136,0.5651992,0.1611091,0.44337356,0.31310767,0.5268299,0.51887447,0.39455122,0.14889899,0.4258764,0.024738256
-0.113370284,0.1268364,0.54441535,0.5020468,0.67446977,0.9807838,0.28293175,0.13293628,0.59631944,0.14442003,0.48915341,0.27795666,0.5196332,0.5657344,0.4761356,0.23820677,0.5181221,-0.021114308
-0.055115264,0.14824274,0.25109816,0.37803733,0.6688787,0.6409956,0.5130968,0.16023637,0.43375084,0.34872884,0.61246395,0.2589025,0.40448457,0.56866074,0.18331328,0.3662274,0.49957362,-0.04334524
-0.097383685,0.10309256,0.52184796,0.5351127,0.7474652,1.0460804,0.41388327,0.37049496,0.57298374,0.099407196,0.54835624,0.28843218,0.5188879,0.54939425,0.411944,0.27041245,0.52090263,-0.0022112466
0.19508193,0.4966449,0.92314744,0.8130564,0.83806527,0.84879375,0.5089493,0.4037505,0.5827734,0.39459252,0.4554482,0.35616735,0.548635,0.5491455,0.1287234,0.21867177,0.43665117,0.16589437
-0.13459967,0.18719375,0.77281296,0.6490481,0.8260252,1.2224673,0.25551826,0.13518722,0.73999417,0.18855292,0.5115619,0.29553634,0.6147477,0.6553693,0.5962975,0.17501399,0.64588416,-0.06016931
-0.13110216,0.23023055,0.7412045,0.71475077,0.9299851,1.2613072,0.40084898,0.30195093,0.7694271,0.19388495,0.5790982,0.27568758,0.60008454,0.7005065,0.53579336,0.23917678,0.65710074,-0.02977193
-0.056923077,0.0928272,0.53876245,0.5377079,0.6931512,1.040217,0.41114774,0.39452457,0.53494936,0.10100439,0.5268011,0.32785738,0.5205653,0.5188346,0.43258,0.24483688,0.42479384,0.030486804
-0.09918676,0.09090998,0.33548862,0.33454722,0.5798894,0.68044555,0.27230638,-0.05496837,0.48270485,0.24479778,0.4961674,0.21722597,0.42913795,0.51030064,0.36945912,0.32724935,0.5457504,-0.054465763
0.05922966,0.16734168,0.46513137,0.5457166,0.67702395,0.8058181,0.5749283,0.5052882,0.40709907,0.21723263,0.5428425,0.3501773,0.43107122,0.47152302,0.12911639,0.28998476,0.36235076,0.053291146
0.30453852,0.69981444,1.1869798,0.98995584,0.99262154,0.8187549,0.58501995,0.3948547,0.6296471,0.61493117,0.46980792,0.4211627,0.65321755,0.58763915,0.025685355,0.25064936,0.5129687,0.23040831
-0.19269723,0.19930027,0.54516876,0.50459653,0.8849863,0.9691713,0.18556526,-0.31532863,0.76267076,0.39743006,0.6356773,0.19272354,0.65123487,0.7433497,0.6076605,0.37418693,0.98148537,-0.1857279
0.25473508,0.38248745,0.53841054,0.7422254,0.828565,0.5965177,0.8744532,0.58196723,0.39021978,0.5144863,0.65023386,0.46416596,0.48255646,0.54368824,-0.113094985,0.4519323,0.43680406,0.13459027
0.6353858,1.043718,1.4008832,1.366601,1.4158504,0.8194047,1.192911,0.73841816,0.689214,0.9633095,0.7473826,0.6575595,0.8501254,0.79359335,-0.23648734,0.61159956,0.7017698,0.38484725
-0.052267443,0.13157924,0.67239606,0.5510248,0.6718459,1.0639184,0.35235313,0.30054346,0.58453953,0.11634546,0.48110744,0.35542265,0.53508985,0.53065443,0.46188885,0.20461304,0.4262077,0.035116006
-0.08468999,0.11179977,0.12255469,0.24804102,0.5922111,0.43068498,0.39808074,-0.102458104,0.4174956,0.41725528,0.5886874,0.16853155,0.39066225,0.52679056,0.17196585,0.49982572,0.60079455,-0.08915641
-0.038448717,0.19851848,0.7258518,0.61384904,0.72595084,1.0731181,0.37157163,0.3155361,0.61940145,0.15896657,0.4725242,0.3427976,0.5712555,0.5491817,0.41997874,0.20157099,0.44755164,0.03992485
0.056713905,0.08399274,0.26675832,0.43722188,0.5535449,0.6324189,0.61174667,0.4448917,0.30770797,0.2729025,0.56567544,0.3629241,0.37087512,0.44470966,0.072358206,0.33453596,0.31948096,0.0353746
-0.10183027,0.12698118,0.6667136,0.5807419,0.75091606,1.1382518,0.32128078,0.26701528,0.6414872,0.109783724,0.49427614,0.3116445,0.5891626,0.56650895,0.4888813,0.20086214,0.5217419,-0.024289282
0.064866215,0.1713843,0.4858513,0.5425911,0.626348,0.75687873,0.50642675,0.49223724,0.4086041,0.20721813,0.49526882,0.3338549,0.4160961,0.44712657,0.14979912,0.27747628,0.34353724,0.07083292
0.11342998,0.31388396,0.6995752,0.64765143,0.69668,0.82651997,0.4689686,0.39937338,0.49575225,0.24722575,0.44856554,0.334941,0.4703486,0.47834796,0.18922885,0.21824874,0.35848898,0.113927305
-0.18688785,0.21708909,0.31812444,0.40565675,0.90886635,0.7362492,0.31336027,-0.41444796,0.7133773,0.53278667,0.7319744,0.14527819,0.6148514,0.78427684,0.53245175,0.5610541,1.0609087,-0.19080031
-0.1323096,0.17281994,0.022163905,0.21050869,0.791512,0.30476803,0.47415835,-0.45693076,0.5537485,0.73505914,0.78927636,0.1342072,0.49816513,0.7654706,0.26305807,0.7945342,0.95696163,-0.14278612
-0.08696201,0.109291516,0.57872474,0.50668985,0.65847665,0.9676832,0.31295735,0.24708216,0.5633883,0.12359523,0.4743371,0.30868918,0.4917965,0.50902957,0.42539153,0.20962949,0.44060764,0.015924495
0.15835498,0.25764403,0.44796267,0.6107946,0.75468767,0.64515007,0.75342655,0.544482,0.37008047,0.40228617,0.60529405,0.40685073,0.44356358,0.5045803,-0.032939807,0.37804526,0.3781178,0.08667372
0.5542939,0.50157475,0.51958644,1.2810334,1.6419011,0.9002764,2.3350165,1.4845703,0.5447612,1.2817448,1.5854269,0.9941659,0.9143634,1.2759402,-0.43072793,1.2462784,1.0431986,0.17744415
0.028419863,0.049678635,0.25305712,0.39810413,0.5545846,0.65174747,0.5641332,0.4230625,0.34283742,0.2585188,0.55397284,0.3335966,0.37683296,0.44821295,0.128389,0.35856795,0.34488174,0.009458259
-0.01196434,0.069629624,0.29301786,0.4194929,0.6108544,0.7272446,0.5187336,0.36851308,0.3890873,0.19763821,0.5360348,0.3103104,0.37522364,0.46722233,0.17814495,0.30082792,0.37972558,-0.0010340661
0.2239689,0.4418756,0.76138043,0.73349196,0.7595602,0.69378674,0.56968176,0.43234903,0.46319452,0.3964427,0.47365355,0.37806907,0.48822922,0.48661566,0.035144635,0.27789718,0.39557475,0.1740464
0.16810125,0.4204092,0.85230553,0.73521435,0.74596804,0.8554965,0.47236052,0.36092398,0.5431281,0.33896065,0.44245908,0.36342716,0.5122918,0.5137054,0.18925008,0.20374009,0.3794432,0.13606568
-0.10118269,0.1275476,-0.010394789,0.18903553,0.6646757,0.24171951,0.484972,-0.2640464,0.4475107,0.60403067,0.6935463,0.13938071,0.39735317,0.63386756,0.1582609,0.68843657,0.75119406,-0.12311797
-0.22792603,0.24351147,0.513958,0.5230706,1.0035503,0.9938086,0.2478151,-0.35048696,0.8296756,0.4614495,0.72752285,0.16838163,0.70798403,0.828094,0.6453606,0.47904462,1.1193479,-0.20588177
-0.12168456,0.14000455,0.6125157,0.5491846,0.75048155,1.0800154,0.31586623,0.21043724,0.6574751,0.107894905,0.5020332,0.2865976,0.5474887,0.5868541,0.5068027,0.24535264,0.55228984,-0.013291422
-0.14962405,0.14405696,0.49889007,0.55304873,0.8676663,1.0775207,0.39344546,0.24541254,0.6743105,0.13469708,0.6070158,0.21284963,0.5781721,0.63968205,0.49780926,0.33351356,0.6970629,-0.05018579
-0.17462243,0.18326354,0.6176506,0.58097345,0.8739618,1.1284078,0.26290432,0.005791641,0.74725217,0.20084235,0.5829731,0.19499288,0.6268207,0.6964415,0.6063572,0.28209725,0.80920714,-0.11532107
-0.113959506,0.13322008,0.3511371,0.36992013,0.6626418,0.74523985,0.29609162,-0.08670661,0.5559434,0.26045102,0.53193504,0.1892888,0.49370033,0.5606682,0.45479134,0.38987392,0.6483352,-0.068458654
0.05022653,0.30895102,0.71996295,0.68285006,0.75428617,0.95222783,0.47532693,0.40261254,0.57937676,0.21782018,0.47662234,0.30857486,0.5030397,0.5390161,0.28015828,0.21965578,0.43474314,0.08532578
-0.1500129,0.18445894,0.8589622,0.6522555,0.7515716,1.1933358,0.13325357,0.03782963,0.7209597,0.23339255,0.46471396,0.3292054,0.67382324,0.6369811,0.57615674,0.100026034,0.6451502,-0.09448068
-0.048928324,0.15411475,0.56128144,0.5773396,0.76189935,1.0316428,0.45041305,0.39129233,0.5575845,0.13053629,0.5329556,0.30559272,0.524301,0.5437912,0.34199762,0.24124613,0.4849887,0.015829798
0.16636221,0.18869644,0.31010887,0.6329213,0.79837847,0.68675184,0.9903939,0.7158041,0.34436038,0.487979,0.7548522,0.47708622,0.4728456,0.59714156,-0.034542233,0.5124072,0.47555596,0.056240063
-0.2066114,0.2683427,0.52862257,0.5170911,1.0136597,0.9545975,0.29013944,-0.39198726,0.85997456,0.52528524,0.7416221,0.22204407,0.7200972,0.91235006,0.6730587,0.59857106,1.1327174,-0.15300953
-0.10567889,0.105963916,0.5626532,0.5605581,0.767372,1.0937246,0.37959152,0.32504794,0.6074461,0.09604795,0.5375143,0.28633666,0.5481904,0.5714941,0.48878527,0.25242692,0.53665495,-0.0029445142
-0.112096444,0.1266052,0.5907091,0.5628429,0.73961437,1.0857912,0.34418818,0.28592688,0.6220133,0.10704151,0.50480235,0.29234183,0.55145633,0.5640657,0.4670437,0.22338018,0.52155536,-0.015111156
0.018245438,0.10470746,0.3967165,0.46567088,0.61706173,0.7919731,0.5246503,0.43316773,0.3918326,0.19121158,0.5345973,0.34196502,0.40723985,0.45921576,0.17352614,0.27514327,0.33028975,0.031809967
-0.047334343,0.23373623,-0.45564055,0.15058514,1.1832455,-0.27180392,1.3365061,-0.3551889,0.5984893,1.4855207,1.3795338,0.21406212,0.55970937,1.2317879,-0.18632497,1.6793733,1.3867596,-0.17395379
0.10790044,0.11120871,0.19985077,0.5333248,0.730279,0.65616333,0.9296725,0.62637496,0.33747792,0.4576003,0.7569927,0.45798853,0.4344946,0.58290666,-0.02322476,0.49597543,0.4513586,0.015397292
