ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Resource_1,Resource_2,Resource_3,Resource_4,Dev.Type_0,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Effort
326,1810,349,423,377,457,10,1616,0,0,16.2,18.2,16.2,18.2,35.0,29399,0,0,1,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,29399
327,88,56,7,15,7,0,9,76,0,26.1,27.0,31.5,32.6,6.0,2770,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2299
328,62,19,8,9,15,0,51,0,0,14.2,17.3,15.3,18.6,5.0,949,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,883
329,305,59,102,19,60,21,138,123,0,28.5,33.3,34.4,40.2,10.0,10484,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,8702
330,349,107,93,97,52,0,286,63,0,10.6,10.6,10.6,10.6,8.0,3703,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3703
331,156,0,133,0,10,0,143,0,0,4.5,4.9,5.4,5.9,4.0,849,1,0,0,0,1,0.7286089,0.39520338,-0.86865216,0.25727355,0.24491595,-0.081306264,-0.17787191,-0.6248444,0.11580649,-0.24710172,-0.050933503,705
332,100,24,76,3,7,0,40,70,0,14.3,13.0,14.3,13.0,15.0,1434,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1434
333,222,20,5,93,73,0,47,144,0,11.0,12.8,13.3,15.5,4.0,2952,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2450
334,506,54,161,43,173,80,511,0,0,6.9,6.8,6.9,6.8,9.0,3500,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3500
335,123,28,0,47,15,25,115,0,0,15.4,16.5,17.7,18.9,3.0,2179,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1896
336,252,0,109,143,0,0,109,143,0,27.1,27.1,27.1,27.1,11.0,6821,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,6821
337,258,186,40,19,10,0,0,255,0,5.4,5.5,6.5,6.6,4.0,1678,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1393
338,166,67,88,6,0,0,37,120,4,15.7,16.2,18.9,19.5,7.0,3137,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2604
339,181,45,39,38,42,5,169,0,0,20.1,21.5,22.6,24.2,10.0,4088,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3638
340,284,99,112,26,28,0,220,27,18,11.4,12.2,11.4,12.2,4.0,3234,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3234
341,52,0,60,0,0,0,0,55,5,4.8,4.2,5.8,5.1,3.0,304,1,0,0,0,1,5.8019257,6.749642,-7.1734385,2.4204702,2.1935737,-0.017447382,-1.7622362,-7.2622023,2.8174455,-4.336723,-1.5147247,252
342,102,72,0,18,0,7,0,97,0,10.1,10.6,12.1,12.8,3.0,1239,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1028
343,58,26,29,3,0,0,22,36,0,11.9,11.9,14.4,14.4,5.0,833,1,0,0,0,1,0.29043376,0.118490174,-0.23671505,0.12759826,-0.13587129,-0.4820004,-0.22054201,-0.26202542,0.13897817,0.11687613,-0.022705443,691
344,1196,626,108,56,413,5,1208,0,0,6.5,6.5,6.5,6.5,15.0,7824,0,0,0,1,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,7824
345,38,30,0,8,0,0,32,0,6,6.5,6.5,6.5,6.5,4.0,247,1,0,0,0,1,5.127948,8.200626,-6.7923913,0.4787798,1.104341,-1.0714575,-0.7330702,-8.031333,3.611364,-4.72994,-1.3292776,247
346,84,33,0,21,27,0,61,20,0,32.6,33.8,39.3,40.7,10.0,3299,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2738
347,73,18,14,8,44,0,40,44,0,15.4,13.3,18.5,16.1,6.0,1351,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1121
348,449,352,12,12,52,0,0,428,0,35.7,37.5,43.0,45.2,8.0,19328,1,0,0,0,1,0.16607684,-0.086697,-0.37553418,0.08378906,0.0051149335,-0.23325747,-0.19234645,-0.115202785,-0.142168,-0.0039770454,-0.18228176,16042
349,551,188,116,52,114,5,223,231,21,4.4,5.1,5.3,6.2,13.0,2934,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2435
350,194,48,47,28,27,35,185,0,0,7.4,7.8,7.4,7.8,8.0,1440,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1440
351,185,36,14,50,32,10,142,0,0,34.7,45.2,34.7,45.2,16.0,6416,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,6416
352,134,43,0,77,36,0,156,0,0,9.1,7.8,10.9,9.4,5.0,1461,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1213
353,1241,575,45,319,301,0,1240,0,0,8.2,8.2,8.2,8.2,15.0,10222,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,10222
354,99,81,0,3,15,0,6,93,0,2.4,2.4,2.4,2.4,3.0,241,1,0,0,0,1,8.047245,7.1667657,-11.138911,0.30677614,6.623751,2.6928527,0.26790094,-10.935869,3.7502775,-8.996927,-1.442392,241
355,1285,685,67,133,620,7,1512,0,0,0.9,0.8,0.9,0.8,16.5,1200,1,0,0,0,1,28.21054,27.033173,-58.875786,2.3010638,39.70927,35.19666,-6.436144,-14.63573,-11.63244,-30.664278,1.6283473,1200
356,466,164,212,12,66,7,461,0,0,3.7,3.7,4.4,4.5,10.0,2058,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1708
357,77,30,0,20,22,0,7,65,0,27.4,29.3,33.0,35.3,4.0,2540,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2108
358,81,11,22,0,20,21,64,10,0,5.6,6.1,6.8,7.4,1.0,547,1,0,0,0,1,2.6843193,2.5230918,-3.643746,0.9928507,1.1683093,0.047943234,-0.36460617,-3.6667345,0.8324921,-1.4706165,-0.46685427,454
359,694,61,164,168,145,60,598,0,0,5.9,6.8,5.9,6.8,8.0,4086,0,0,0,1,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,4086
360,62,18,7,6,10,17,7,51,0,32.7,34.9,39.4,42.1,5.0,2442,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2027
361,56,0,42,0,0,15,57,0,0,5.2,5.1,5.2,5.1,3.0,293,1,0,0,0,1,5.428315,8.1541,-6.259387,2.319961,-0.035153218,-2.307732,-2.615624,-7.361261,3.721651,-3.4357648,-1.9114945,293
362,753,289,13,0,363,7,672,0,0,5.7,6.4,5.7,6.4,12.0,4301,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,4301
363,421,177,22,217,0,5,421,0,0,39.9,39.9,39.9,39.9,15.5,16788,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,16788
364,59,30,11,3,21,0,65,0,0,9.6,8.7,11.6,10.5,3.0,682,1,0,0,0,1,0.98285323,0.54056704,-0.905067,-0.08224905,-0.33241937,-1.1909404,-0.057813417,-1.8282374,0.3875265,-0.30168512,-0.748197,566
365,409,42,201,39,67,60,409,0,0,6.5,6.5,6.5,6.5,11.0,2672,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2672
366,115,21,90,4,0,0,94,21,0,16.3,16.3,16.3,16.3,12.0,1869,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1869
367,93,58,20,4,10,0,22,70,0,8.6,8.7,10.4,10.5,3.0,967,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,803
368,71,30,15,12,7,5,0,69,0,56.6,58.2,68.2,70.2,7.0,4842,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,4019
369,971,345,42,249,150,10,796,0,0,5.0,6.1,6.0,7.4,14.0,5864,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,4867
370,74,15,7,42,0,10,74,0,0,42.3,42.3,42.3,42.3,17.0,3132,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3132
371,81,18,4,25,21,10,25,30,23,1.1,1.1,1.3,1.4,1.0,107,1,0,0,0,1,9.465138,9.859004,-14.052106,0.6826283,7.7627673,3.7435024,-0.38941285,-12.972739,4.5883255,-11.640249,-2.9917073,89
372,106,6,33,19,0,55,113,0,0,10.6,10.0,12.8,12.0,7.0,1357,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1126
373,1168,516,240,176,314,10,1256,0,0,1.3,1.2,1.3,1.2,8.0,1538,0,0,1,0,1,23.173662,32.184376,-39.394768,13.45282,23.663586,14.601765,-12.71706,-12.1992655,4.1081586,-16.310919,-6.581647,1538
374,1093,392,119,235,166,47,959,0,0,6.6,7.6,6.6,7.6,11.0,7263,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,7263
375,67,10,18,31,0,0,0,59,0,57.5,65.3,69.3,78.7,2.0,4642,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3853
376,1256,270,121,450,90,50,981,0,0,23.0,29.4,41.0,52.5,28.0,51527,1,0,0,0,1,17.505655,-78.42689,-38.58578,48.172375,-18.662628,70.10544,-40.15163,-44.75521,-2.883386,1.8086805,-108.513275,28855
377,72,67,5,0,0,0,6,66,0,17.3,17.3,20.9,20.9,15.0,1504,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1248
378,777,287,159,38,147,45,676,0,0,19.4,22.2,22.2,25.6,13.0,17286,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,15039
379,131,30,33,18,35,12,128,0,0,37.8,38.6,45.5,46.6,13.0,5960,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,4947
380,134,78,0,0,63,0,141,0,0,15.1,14.3,18.2,17.3,8.0,2433,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2019
381,826,255,295,72,157,0,779,0,0,6.5,6.9,6.5,6.9,42.0,5400,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,5400
382,3180,916,538,295,969,0,2718,0,0,10.4,12.2,10.4,12.2,36.0,33028,0,0,0,1,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,33028
383,324,175,108,29,17,5,334,0,0,15.7,15.2,15.7,15.2,13.0,5078,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,5078
384,220,132,45,30,7,0,49,165,0,3.2,3.3,3.2,3.3,3.0,701,1,0,0,0,1,4.557,2.3935905,-6.9287043,0.35722116,3.8626795,2.5533545,-0.50062454,-4.556765,0.7876123,-2.8683481,-0.8802568,701
385,258,34,89,6,63,49,241,0,0,2.9,3.1,2.9,3.1,12.0,736,1,0,0,0,1,3.5819883,2.237753,-5.433146,0.37647873,2.8038673,1.861236,-0.3750805,-3.7717981,0.58930856,-2.2539961,-0.68189156,736
386,139,25,19,6,29,60,139,0,0,7.0,7.0,7.0,7.0,7.0,976,0,1,0,0,1,0.24582359,0.124889806,-0.16362548,-0.3089077,-0.44118884,-0.8790386,-0.020013873,-0.7296767,0.09807244,0.025296658,-0.39723614,976
387,274,70,123,57,28,30,308,0,0,4.3,3.8,4.3,3.8,4.0,1167,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1167
388,231,0,86,0,50,130,266,0,0,16.3,14.1,16.3,14.1,12.0,3762,0,0,0,1,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3762
389,126,58,15,6,21,40,22,118,0,4.9,4.4,4.9,4.4,5.0,619,0,1,0,0,1,4.045146,3.6278248,-5.8917418,1.3052673,2.1823661,1.0284548,-0.3838168,-5.472526,1.0200596,-2.565417,-0.8694993,619
390,93,0,70,0,15,10,0,95,0,11.8,11.6,14.3,14.0,8.0,1327,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1101
391,1825,594,569,192,259,60,1674,0,0,0.7,0.7,0.7,0.7,15.0,1210,1,0,0,0,1,24.944483,69.36319,-66.98595,-2.906183,45.208595,34.312737,-13.200816,-12.943667,-4.5893254,-26.39395,1.1185954,1210
392,500,229,31,130,60,0,170,227,53,11.8,13.1,14.2,15.7,8.0,7080,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,5876
393,373,129,96,21,105,50,389,12,0,6.4,6.0,6.4,6.0,10.0,2395,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2395
394,330,179,26,64,110,0,379,0,0,3.2,2.8,3.2,2.8,10.0,1050,1,0,0,0,1,2.889794,1.3903161,-4.2716346,0.29685375,2.3389695,1.413957,-0.3763979,-2.7629569,0.5052997,-1.7067868,-0.5142602,1050
395,57,27,28,0,0,0,0,55,0,30.5,31.7,36.8,38.1,4.0,2098,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1741
396,127,61,0,20,44,0,13,98,14,12.4,12.6,15.0,15.2,4.0,1902,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1579
397,1362,579,291,171,378,0,1419,0,0,2.3,2.3,2.3,2.3,11.0,3193,0,0,1,0,1,10.857051,13.211041,-16.5522,7.5924935,9.250852,4.8037996,-6.457159,-5.7833953,3.513859,-6.2676096,-3.830455,3193
398,1463,780,119,223,371,0,1493,0,0,24.6,24.1,24.6,24.1,23.0,36046,0,0,0,1,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,36046
399,148,12,49,36,28,15,140,0,0,23.2,24.6,28.0,29.6,3.0,4141,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3437
400,474,71,24,343,21,15,41,433,0,3.9,3.9,3.9,3.9,6.0,1829,1,0,0,0,1,4.174112,1.9816769,-6.2939086,0.32037517,3.5833924,2.30254,-0.49437532,-4.033563,0.7367623,-2.574227,-0.78959906,1829
401,77,24,18,21,14,0,18,59,0,5.3,5.3,6.4,6.4,10.0,492,1,0,0,0,1,4.490718,4.7365527,-5.9528866,1.2119358,2.3992157,0.6140944,-0.57042843,-6.191086,2.0328064,-3.1352024,-0.56377685,408
402,213,105,67,41,0,0,52,161,0,3.8,3.8,3.8,3.8,2.5,801,1,0,0,0,1,3.7652185,1.7934031,-5.6500697,0.3128864,3.1872008,2.0196383,-0.45681453,-3.6290348,0.66307074,-2.2980564,-0.7019385,801
403,175,22,53,0,100,0,59,116,0,3.4,3.4,3.4,3.4,7.0,597,0,1,0,0,1,5.852206,4.820711,-8.842091,1.2316403,4.0507,2.7507854,-0.4399041,-7.4016685,1.1403741,-4.146759,-1.3573753,597
404,360,122,98,54,62,0,336,0,0,2.1,2.3,2.1,2.3,18.0,763,1,0,0,0,1,6.5120277,5.3474956,-9.703264,2.4323108,4.749321,3.1774316,-2.821744,-4.4595275,1.5054404,-3.743753,-1.252731,763
405,331,84,0,12,0,284,156,96,128,3.7,3.3,3.7,3.3,5.0,1238,0,1,0,0,1,2.4789429,1.2538712,-3.3582175,0.3446586,1.6595594,0.9245037,-0.36721006,-2.3369784,0.50746995,-1.2837621,-0.4641109,1238
406,285,48,187,15,35,25,310,0,0,4.4,4.0,4.4,4.0,7.0,1249,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1249
407,187,72,32,10,44,5,4,159,0,73.5,84.4,84.5,97.0,3.0,15807,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,13752
408,502,120,32,89,83,120,444,0,0,18.5,20.9,18.5,20.9,14.0,9296,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,9296
409,303,0,266,0,0,25,0,291,0,1.1,1.1,1.3,1.4,1.0,396,1,0,0,0,1,10.092326,4.715123,-16.367437,-0.45373958,10.424381,7.374551,-0.3426555,-10.330848,1.9673833,-7.4527903,-1.9312125,329
410,174,105,83,0,0,5,98,35,60,17.7,16.0,17.7,16.0,17.0,3088,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3088
411,44,14,0,16,17,5,49,3,0,8.6,7.3,8.6,7.3,2.0,380,0,0,0,1,1,5.6134315,7.105792,-5.9513235,2.471066,0.50760025,-1.3541734,-1.7232188,-7.571636,3.8081717,-3.2244294,-1.6578788,380
412,387,88,221,37,34,0,18,362,0,6.0,6.1,7.3,7.4,7.0,2811,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2333
413,406,18,374,27,0,0,21,398,0,5.2,5.0,5.2,5.0,19.0,2109,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2109
414,496,198,109,67,90,60,524,0,0,20.3,19.2,23.4,22.1,14.0,11586,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,10080
415,116,34,38,4,30,0,33,73,0,4.8,5.2,4.8,5.2,2.0,553,1,0,0,0,1,4.512446,4.2959237,-6.279341,1.2522415,2.5859933,0.7887707,-0.3397621,-6.3557415,1.6405174,-3.1008172,-0.64717317,553
416,53,17,17,0,24,5,63,0,0,6.7,5.6,6.7,5.6,16.0,354,0,1,0,0,1,6.2089167,9.518101,-7.3833055,2.548782,0.04583579,-2.3783278,-2.3583817,-8.520716,4.0518236,-4.152944,-2.314007,354
417,209,42,145,10,43,0,225,15,0,0.9,0.8,0.9,0.8,2.5,190,1,0,0,0,1,13.633921,15.365318,-17.264256,8.1939535,6.4239984,2.446237,-7.2481794,-12.642236,6.278785,-8.261503,-3.6953263,190
418,903,336,134,158,148,100,387,303,186,6.1,6.3,7.3,7.5,11.0,6605,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,5482
419,469,71,170,15,67,96,419,0,0,6.8,7.6,8.2,9.2,11.0,3845,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3191
420,1894,187,1241,143,156,10,966,696,75,2.1,2.3,2.1,2.3,12.0,3986,0,1,0,0,1,14.784834,6.86736,-23.001453,0.5147,13.864518,9.6438,-1.4690737,-14.531005,2.6490483,-9.740808,-3.064384,3986
421,215,108,0,94,7,0,76,133,0,2.6,2.7,2.6,2.7,7.0,560,1,0,0,0,1,5.716677,4.5458217,-9.3039255,0.78355086,4.748035,3.3840117,-0.2627836,-7.268308,1.6638125,-4.4662533,-1.1747252,560
422,82,38,9,20,14,0,29,52,0,1.0,1.0,1.2,1.2,2.0,96,1,0,0,0,1,10.553488,11.122082,-15.455066,0.73994297,8.475531,4.2116647,0.14289925,-15.099064,4.6756573,-13.365104,-3.338369,80
423,1694,391,469,385,210,85,1540,0,0,4.6,5.1,4.6,5.1,16.0,7816,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,7816
424,81,24,22,20,10,0,64,4,8,24.7,26.3,29.8,31.7,5.0,2412,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2002
425,297,150,7,132,0,0,13,264,12,5.2,5.4,5.2,5.4,6.0,1557,1,0,0,0,1,0.91150135,0.47941574,-1.1566329,0.26062298,0.4221273,0.04523188,-0.1946723,-0.80578417,0.14876778,-0.37062904,-0.09014288,1557
426,280,161,91,0,10,0,262,0,0,5.1,5.4,5.1,5.4,7.0,1417,0,0,0,1,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1417
427,56,19,5,16,10,0,29,21,0,22.3,24.9,26.8,30.0,5.0,1501,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1246
428,492,114,97,157,49,75,248,244,0,8.5,8.5,8.5,8.5,11.0,4158,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,4158
429,426,127,122,54,87,20,31,352,27,1.5,1.6,1.8,1.9,2.0,778,1,0,0,0,1,12.010583,5.6945295,-18.694378,0.40727478,11.287393,7.807191,-1.1891876,-11.883885,2.2788005,-7.9945707,-2.4053254,646
430,499,262,42,60,90,0,155,299,0,4.6,5.1,4.6,5.1,10.0,2310,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2310
431,60,9,32,12,7,0,60,0,0,16.5,16.5,18.4,18.4,5.0,1102,1,0,0,0,1,0.2419857,0.1373773,-0.1803723,-0.20144713,-0.34355503,-0.73745465,-0.049772386,-0.5684203,0.07876739,0.05187499,-0.26954645,992
432,362,152,68,41,72,15,348,0,0,19.6,20.4,23.6,24.5,6.0,8543,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,7091
433,363,169,23,115,42,0,82,267,0,9.5,9.8,11.4,11.8,5.0,4134,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3431
434,53,24,0,24,0,0,0,48,0,19.0,21.0,22.9,25.3,3.0,1213,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1007
