size_D,duration_D,app,dba,ifc,t01,t02,t03,t04,t05,t06,t07,t12,t14,Generated_Var_2,effort_D
0.5218271,0.5478873,0.2715682,0.18732423,0.15020859901251596,0.18418844158115583,0.08806881,0.47167373,0.18878296,0.16772833,0.33333945,0.41490197,0.1996620419797225,0.14117105411710543,0.26488902648890267,0.7002937
0.38224494,0.493276,0.101373315,0.041787624,0.06655854399351264,0.05752548024745197,0.09358066,0.35417068,0.12766063,0.03987229,0.41316497,0.28678644,0.021874816312488977,0.16323028632302866,0.393279289327929,0.7656965
0.4456662,0.47552413,0.24786976,0.1452915,0.12051791723107505,0.1702280129771987,0.107501775,0.44866687,0.24744105,0.15455055,0.37997457,0.3642897,0.20650585239035116,0.1898259689825969,0.28965432896543286,0.7129291
0.56018895,0.5868939,0.21341512,0.14193654,0.08682352520941151,0.11832840816715919,0.038940012,0.47827867,0.09836185,0.12556836,0.28169748,0.46165353,0.1100643366038602,0.08640832864083287,0.23960392396039243,0.79761857
0.5653697,0.5857953,0.2601042,0.16663349,0.1120920867255252,0.17419500258049975,0.050129414,0.54096806,0.14348593,0.16321537,0.28380194,0.46746802,0.165283149916989,0.09719783971978398,0.21754495175449517,0.786938
0.45041645,0.54753685,0.12159142,0.051603913,0.05285501817130109,0.05757420724257927,0.053307205,0.43564492,0.09390655,0.041897386,0.35016483,0.35564882,0.054277183256631,0.11617319161731916,0.3197282019728202,0.79952514
0.42751214,0.45463857,0.2834204,0.14951617,0.1087328265239696,0.21799952820004714,0.1433759,0.46122143,0.26353985,0.21419278,0.42732725,0.34978896,0.24107159446429569,0.2284823228482323,0.29206424920642493,0.69431317
0.63170505,0.6969554,0.2367039,0.20252961,0.1626163797569828,0.14770068522993146,0.003846109,0.61341494,0.05733499,0.12604144,0.19869307,0.53351307,0.11972362718341764,0.02827215482721548,0.17880196788019678,0.8318844
0.29418623,0.30267093,0.44495317,0.36460286,0.3665045719902743,0.4104655889534411,0.35216743,0.3217932,0.4716208,0.37397453,0.5682403,0.17695224,0.4286176257170575,0.397553439755344,0.44837904483790453,0.41316336
0.8389222,0.8062819,0.57816935,0.53694093,0.47203126832187614,0.4407449859255014,0.1247628,0.8183336,0.170479,0.37394443,0.120421395,0.7887687,0.3871250932275056,0.06759055675905568,0.08290943829094384,0.7979402
0.4287735,0.33895582,0.5634264,0.2781707,0.16718705003122303,0.45609465439053454,0.25668037,0.59200215,0.50235724,0.49193648,0.49503332,0.4137114,0.5125181307510879,0.39654553965455397,0.20690857069085708,0.6328635
0.27945602,0.3399403,0.29057607,0.23408616,0.23057009383420565,0.2731919326808067,0.28053397,0.27301362,0.3172387,0.26499996,0.54575706,0.2105366,0.23927296435637788,0.3376146937614694,0.4761845476184548,0.54926676
0.24729717,0.22409108,0.5725627,0.5138608,0.47941860876511655,0.5516790748320926,0.49459696,0.24580497,0.60523385,0.5413667,0.70825636,0.15905766,0.5957154957429297,0.5575727557572756,0.5351096535109653,0.3266179
0.29516235,0.40620482,0.15170637,0.11958885,0.13263297795797868,0.1309475469052453,0.20485002,0.28403464,0.1882874,0.12897441,0.5027359,0.24119674,0.06228721373723283,0.2592405959240596,0.4725534172553417,0.6625289
0.481716,0.60679626,0.22274867,0.172288,0.23694147421648845,0.16241903375809663,0.10830513,0.45447227,0.09898165,0.094730675,0.32217002,0.36914283,0.1381689982901399,0.100098740009874,0.33419099341909936,0.6989262
0.3102512,0.22598773,0.6254883,0.3223089,0.18327672099660328,0.5923846407615359,0.37246436,0.5505017,0.61511254,0.66252065,0.6185554,0.31346533,0.5962128357727702,0.5239725523972553,0.27293499729349974,0.541687
0.36735424,0.44834143,0.22947577,0.15628636,0.17985714079142845,0.18718088128191188,0.17291135,0.37909916,0.24547616,0.13582647,0.41572332,0.25800994,0.17460198047611883,0.2179921517992152,0.3886010388601039,0.61297286
0.4610703,0.48950094,0.24331602,0.17188329,0.15388447923306875,0.16711266328873367,0.11614251,0.42573255,0.23804852,0.14451805,0.39269134,0.3780908,0.21390761283445678,0.18425680842568085,0.31356740135674016,0.7047577
0.5445264,0.60339725,0.22898903,0.1973924,0.1860588311635299,0.15243811475618851,0.068876386,0.51754427,0.13915455,0.13641748,0.2793717,0.41574,0.17405720044343204,0.09240085924008594,0.24784214478421449,0.7544496
0.46303305,0.42445183,0.3642709,0.20642728,0.12893659773619587,0.2758823724117628,0.15381742,0.4749046,0.3351156,0.28781983,0.42545655,0.3963212,0.3221034593262076,0.26857274685727467,0.2568843056884306,0.7108685
0.35968795,0.4413147,0.19701114,0.12242526,0.15006346900380815,0.15907354409264557,0.16664061,0.37166783,0.21219611,0.13282472,0.45876998,0.25581473,0.14630240877814454,0.21935191193519119,0.39187115918711596,0.64720356
0.39832205,0.5389866,0.10949078,0.10063803,0.17512311050738663,0.07675405232459476,0.10822728,0.41667622,0.13429508,0.04449764,0.37571794,0.31597397,0.09372127562327653,0.13952560395256042,0.37225063722506374,0.7031138
0.567268,0.63451886,0.19457427,0.1181916,0.08419347505160851,0.09708749029125095,0.015511692,0.53549325,0.042127073,0.08395961,0.23867038,0.45585144,0.06501898390113904,0.04857796885779689,0.22542732254273226,0.8244208
0.54827225,0.48530456,0.45476505,0.18728894,0.10188443111306587,0.34949612505038746,0.14587244,0.61730474,0.25734347,0.34931156,0.36349687,0.5074167,0.2726433463586008,0.2064457706445771,0.1901960890196089,0.8031453
0.31396264,0.4058385,0.1819658,0.13509792,0.14791751887505114,0.14654119534588045,0.19603884,0.2973236,0.20888728,0.14408419,0.47824156,0.22999334,0.09693122581587355,0.24999022499902251,0.4609624060962407,0.62842715
0.49769956,0.58798283,0.17457631,0.08823329,0.09602922576175354,0.08229600577039942,0.057216734,0.4632125,0.07399437,0.052574337,0.31397438,0.3776288,0.05399051623943097,0.09865832986583299,0.3063317806331781,0.7976403
0.49667636,0.58012223,0.13234535,0.07101792,0.06658667399520045,0.05149667985033201,0.029695004,0.48509854,0.084350884,0.038698047,0.30119404,0.3927908,0.05208713312522799,0.08571917857191785,0.2790255279025528,0.8149624
0.44033086,0.53164023,0.13335279,0.057136655,0.0808149048488943,0.06873392312660768,0.06386772,0.45696005,0.14061031,0.032838255,0.34566545,0.35327017,0.06227279073636745,0.11626292162629216,0.3134572313457231,0.79112005
0.23470418,0.22539002,0.47693256,0.44791323,0.39360138361608304,0.4694483730551626,0.4415307,0.20729467,0.5595411,0.48166624,0.6731167,0.18030187,0.4835968890158134,0.5400459140045915,0.5343790034379003,0.41747707
0.57945096,0.56876993,0.2985473,0.14996445,0.08651513519090812,0.18611408138859184,0.050302,0.58366776,0.13370192,0.18311307,0.28495893,0.5105432,0.17228706033722363,0.11164931616493162,0.19228298922829892,0.8381914
0.6161829,0.5281143,0.52435637,0.39309788,0.27446961646817697,0.402681039731896,0.18463668,0.5189532,0.33250642,0.41136315,0.36809236,0.5547339,0.43226059593563576,0.23565152356515237,0.21526620152662015,0.62538177
0.5508686,0.4888177,0.42944887,0.28700924,0.19277204156632252,0.32529454747054526,0.15469617,0.501254,0.31367445,0.34487608,0.38781786,0.48846123,0.3563190913791455,0.2410083041008304,0.2286913428691343,0.6942716
0.40295044,0.4285305,0.25216064,0.114691556,0.0805813748348825,0.20561373943862604,0.13603991,0.45200464,0.2656957,0.19701955,0.43459013,0.30942017,0.21096552265793136,0.23342105334210536,0.298795309879531,0.73324686
0.49303454,0.4734806,0.29447767,0.20060432,0.15527254931635295,0.20481944951805503,0.11663294,0.44995913,0.27114826,0.19047323,0.37922752,0.41902155,0.27171851630311095,0.20083057008305702,0.27510857751085777,0.69753325
0.31360155,0.39497772,0.22015151,0.17019415,0.18312866098771968,0.19584371041562895,0.21244925,0.31891045,0.25731146,0.1695858,0.47569728,0.23748803,0.16117436967046217,0.2616700461670046,0.44382204438220446,0.60997224
0.51041496,0.58733934,0.14252135,0.053293645,0.051242473074548385,0.04530745246925475,0.021131366,0.50370663,0.07770729,0.05444196,0.29391178,0.4101043,0.04486504469190268,0.07224906222490624,0.25475897547589754,0.8507378
0.45794225,0.55263275,0.09296122,0.03471315,0.03724015023440901,0.03300699269930073,0.033953786,0.4474907,0.08136916,0.02222842,0.3361094,0.36407518,0.0212579982754799,0.10048617004861701,0.31343147134314714,0.82345235
0.45595726,0.5521806,0.10475129,0.018128961,0.03212267192736032,0.0397233620276638,0.0334875,0.4637467,0.08469221,0.016064614,0.33675972,0.3723938,0.025301159518069574,0.10415221041522105,0.31105319110531915,0.8436777
0.4676877,0.56348723,0.10642967,0.028228521,0.031006993860419635,0.03119676988032301,0.027043909,0.46241233,0.072053075,0.023291647,0.32286283,0.37062383,0.029222102753326165,0.09618616961861698,0.29852249985225,0.83789575
0.4157552,0.52556986,0.080662996,0.02299732,0.049016180940970856,0.03910782608921739,0.059941053,0.4045165,0.09980467,0.018004477,0.37364915,0.32578173,0.01604676296280578,0.12538741253874128,0.35292068529206855,0.7883487
0.33075097,0.4147812,0.20221254,0.14883113,0.1619668697180122,0.17396701260329872,0.18956351,0.32673055,0.23189667,0.14824176,0.4581694,0.24201302,0.14054245843254753,0.24142348414234843,0.43149109314910933,0.6262276
0.56792545,0.6635621,0.1769754,0.12588799,0.12491119749467186,0.09832250016774997,0.015665472,0.580516,0.02747339,0.06270069,0.21768188,0.46951273,0.058735821524149294,0.039309698930969895,0.22357299235729924,0.82131183
0.5313142,0.47700652,0.39750114,0.22367108,0.12308532738511964,0.30079823992017596,0.1418916,0.49924296,0.2706179,0.31366822,0.39258593,0.46452177,0.2954128577247715,0.22447931244793126,0.24152065415206542,0.7204671
0.44744813,0.50664645,0.17067555,0.07947719,0.06505620890337255,0.10267521973247802,0.06763789,0.4212358,0.15529966,0.092727065,0.36126342,0.34470803,0.12217683333061001,0.15339933533993355,0.30431905043190505,0.7585285
0.38164923,0.47079876,0.17478701,0.1091907,0.12573946754436804,0.1409176159082384,0.136143,0.38969573,0.18722317,0.106556475,0.42473924,0.298632,0.12458295747497745,0.1886478588647859,0.3670112867011287,0.6899992
0.5671014,0.67557114,0.14968243,0.13551444,0.1355524781331487,0.0795132720486728,0.0053724647,0.57372344,0.019432187,0.06432295,0.20845407,0.46334344,0.052614513156870796,0.023173856317385635,0.21421241142124114,0.82935
0.6953088,0.7505299,0.33488992,0.32321292,0.3020266481215989,0.25927693407230656,0.050712615,0.67462707,0.076809645,0.1906366,0.15389076,0.60291773,0.19723506183410372,0.024231078423107844,0.15592847559284756,0.7879789
0.4642514,0.5618278,0.11210415,0.04966736,0.060162428609745716,0.04197418280258172,0.035992116,0.46906984,0.09138319,0.021757662,0.32717144,0.37166756,0.04058707043522423,0.10044138004413801,0.30855459085545905,0.8174381
0.49545032,0.5926511,0.123007715,0.05543226,0.06015909060954544,0.04236372876362712,0.024980873,0.49124902,0.057477534,0.023939073,0.29792905,0.3925349,0.033700200022012,0.07905235190523519,0.28627517862751783,0.82602423
0.4110582,0.5201717,0.11365399,0.058377624,0.0910202914612175,0.06835543316445668,0.07937345,0.41033036,0.1291185,0.037820548,0.3704591,0.31694633,0.05727148343628901,0.13764204376420439,0.35152813515281356,0.73990834
0.50395006,0.6455795,0.10950804,0.13552016,0.18862803131768188,0.05729975727002427,0.03526339,0.54508775,0.0340285,0.046180606,0.2294691,0.39978293,0.06492141389528483,0.05393085539308554,0.2616188261618826,0.79289025
0.40546638,0.47327754,0.23897591,0.16477162,0.17716898063013886,0.1799122220087778,0.14304686,0.41557893,0.25224113,0.13209975,0.38912144,0.30517054,0.1984598119075887,0.19929619992962,0.3435766743576674,0.6396973
0.54460645,0.6595986,0.14556226,0.11318171,0.12992525779551548,0.06826644317335569,0.017252296,0.55180967,0.042760134,0.04954928,0.23187748,0.4337779,0.051290455077427306,0.03589620058962006,0.24201155420115544,0.7981951
0.61656857,0.545029,0.41807124,0.28354144,0.17753650065219004,0.29531610046838996,0.11295396,0.5726804,0.24125886,0.3145053,0.31868094,0.5724571,0.3056706983402419,0.18108062810806283,0.18466332846633285,0.7673554
0.3093383,0.2588459,0.53813994,0.44929236,0.4054771243286274,0.505349249465075,0.416232,0.31797996,0.5387771,0.49125215,0.6090789,0.18545625,0.559312533558752,0.47355271735527177,0.4384294938429494,0.33031148
0.3710827,0.48036575,0.09481394,0.043972492,0.06536913392214803,0.060320966967903296,0.10155544,0.35844663,0.12571779,0.04515192,0.41340637,0.29042667,0.02719566363173982,0.16632060663206066,0.39404568940456897,0.74701095
0.55920154,0.64220065,0.18147656,0.13236266,0.11034048262042896,0.09811835518816447,0.021621227,0.5432202,0.0639756,0.08606693,0.24755377,0.44601887,0.08426595505595731,0.04887487488748749,0.2298788329878833,0.80816454
0.5583559,0.5870411,0.37230632,0.27345645,0.21596814295808858,0.2947256705274329,0.13859838,0.524006,0.21591228,0.2709007,0.34390563,0.45988047,0.28416706705002404,0.1590949459094946,0.23786326378632638,0.6539134
0.40159354,0.5059062,0.13082787,0.065605044,0.10000706600042396,0.08299746170025382,0.09632042,0.40407768,0.14025813,0.050376207,0.38857934,0.302566,0.0665395599923736,0.15123386512338652,0.36065695606569564,0.72517437
0.26478794,0.31404114,0.3310069,0.26476365,0.2192250631535038,0.31450266854973313,0.31396586,0.23566377,0.38175774,0.33764312,0.58298004,0.21194252,0.28591938715516324,0.41563894156389414,0.4898581089858109,0.54265654
0.419137,0.50630635,0.19131234,0.1127553,0.13644636818678207,0.13531453646854635,0.10509509,0.4316859,0.19263873,0.08111605,0.36836892,0.3197834,0.1390643783438627,0.16614045661404567,0.3403052340305234,0.69788367
0.6633719,0.65222406,0.38807228,0.3533026,0.2900420574025235,0.2730594926940507,0.09267241,0.60475266,0.20407656,0.24469247,0.23592223,0.5718235,0.3046733882804033,0.09611371961137197,0.18173961817396184,0.7117444
0.39206555,0.50608015,0.14995298,0.116650105,0.167376650042599,0.08451726154827384,0.13351041,0.3951192,0.120526075,0.08193341,0.37374353,0.28003863,0.06263506775810407,0.16306747630674764,0.3837239183723919,0.6117511
0.6716522,0.7588697,0.28910968,0.297962,0.27781029666861784,0.21861464813853518,0.030474007,0.6710082,0.064923555,0.17827642,0.16288349,0.5709435,0.18965681137940868,0.019200550920055095,0.1588226758822676,0.7792495
0.19581193,0.2091594,0.61712897,0.58181345,0.5664574839874491,0.5957922404207759,0.59570956,0.20181899,0.5925692,0.56766033,0.7210788,0.09553013,0.56869983412199,0.599123159912316,0.6660661166066116,0.22726262
0.51630485,0.43932846,0.43936053,0.23081416,0.12307161738429705,0.3191965180803482,0.14218819,0.5743334,0.33150107,0.35055682,0.40705913,0.51075256,0.3629058217743493,0.2783599278359928,0.19069676906967692,0.78344834
0.52036965,0.60382307,0.13110307,0.09161872,0.06527954391677264,0.06122421587757841,0.020037085,0.48304844,0.04653263,0.06287035,0.27242988,0.40807232,0.03620934717256083,0.05633661563366157,0.2594295259429526,0.8102731
0.5453515,0.63252187,0.15785167,0.09632516,0.08052564483153869,0.06695064330493566,0.0109142065,0.5339613,0.036352843,0.058879882,0.25202173,0.43298882,0.044304909658294575,0.05190888519088852,0.2473598047359805,0.8421084
0.71096826,0.77253395,0.34026572,0.3614338,0.34669412080164724,0.26052237394776256,0.045310408,0.70009744,0.074346095,0.20523193,0.12891138,0.6213279,0.21445555286733317,0.02277684427768443,0.1394562239456224,0.7991122
0.5742972,0.63420343,0.1985574,0.123663604,0.09850335591020136,0.09929918007008198,0.017739028,0.55530703,0.050383776,0.086796194,0.23827836,0.46702945,0.06481513788890828,0.05089977908997791,0.22459780245978025,0.84633994
0.44940746,0.4417456,0.3238671,0.08111745,0.03273713796422828,0.23604584639541534,0.09576315,0.56195414,0.25999618,0.23506847,0.384011,0.39673918,0.2169317130159028,0.21152052115205214,0.22644260264426028,0.8372979
0.40987036,0.49659926,0.13593176,0.06936985,0.09344733560684014,0.09122981687701831,0.08796969,0.41101906,0.16004533,0.056049436,0.39102432,0.31250072,0.08185428891125733,0.15187455518745552,0.34029733402973344,0.77024144
0.45684645,0.30614656,0.6290089,0.30155092,0.13262880795772847,0.5474792452520755,0.2713279,0.6137108,0.539107,0.6019958,0.5294051,0.48909003,0.5703625342217521,0.4582058458205846,0.19258781925878193,0.7231691
0.5323935,0.5068742,0.32378754,0.23174202,0.18116219086973145,0.22596228740377125,0.11794779,0.4691624,0.25712052,0.20542362,0.35695451,0.4565349,0.268418016105081,0.1814839381483938,0.26337802633780266,0.7042861
0.23603082,0.3353352,0.31625208,0.29341036,0.29135221748113305,0.2958928304107169,0.3707859,0.18680483,0.35597265,0.30342963,0.6183909,0.19212005,0.2247793234867594,0.4337248933724894,0.60690790069079,0.55433977
0.46098608,0.5546971,0.13151005,0.052967846,0.05198121311887279,0.06755533324446668,0.0447146,0.46177727,0.09711921,0.044373542,0.3354371,0.36548024,0.053379717202783034,0.10479582047958205,0.297625029762503,0.80727565
0.34781608,0.3098059,0.48384908,0.30138797,0.22712077362724642,0.4432951056704894,0.30866426,0.45657855,0.46046585,0.44549808,0.53926015,0.25467968,0.4893790793627448,0.40824324082432406,0.32194105219410524,0.49433622
0.50598687,0.522236,0.20759359,0.105623245,0.0552090433125426,0.1106099389390061,0.051398933,0.46489567,0.15253282,0.1401217,0.35528806,0.42112595,0.15131629907897795,0.1485369948536995,0.26541688654168866,0.78948814
0.48485002,0.5551803,0.15717682,0.10189021,0.09845156090709366,0.0802400019759998,0.04395649,0.46092394,0.13805375,0.0770227,0.3292165,0.37691647,0.11585516695131003,0.11156637615663763,0.2862832486283249,0.78145117
0.49782476,0.5877349,0.12087965,0.056476116,0.05719393843163631,0.04212617578738242,0.022893727,0.48260742,0.059437126,0.031671673,0.3034993,0.3922856,0.029275418756525128,0.0795171079517108,0.28990462899046293,0.8368474
0.48815778,0.6261349,0.10424501,0.08370322,0.12120456227227375,0.03639176136082386,0.03581965,0.5120557,0.03649679,0.0359025,0.279065,0.372975,0.0529499681769981,0.05890693389069339,0.28083382808338286,0.7605014
0.4964996,0.47726935,0.29432157,0.057902336,0.015814006948840414,0.20665514933448506,0.0710645,0.58644164,0.20821899,0.21095887,0.36000884,0.43758476,0.1678236800694208,0.1791075679107568,0.21158331115833112,0.8958857
0.7801987,0.76931626,0.48631456,0.46666402,0.39287134357228065,0.3937301606269839,0.09084615,0.7556486,0.1432918,0.30682275,0.14542489,0.6972277,0.32304531938271913,0.05521540852154086,0.12642844264284428,0.7988652
0.69779134,0.841403,0.2659106,0.41357672,0.48674067920444075,0.26724547327545267,0.080551654,0.7398225,0.054264158,0.22071645,0.097335815,0.5980247,0.2432814345968861,0.0,0.15361763536176357,0.75566846
0.50260687,0.62593496,0.12070054,0.09297544,0.13327676799660607,0.0508826619117338,0.034757465,0.5033759,0.040857226,0.029173285,0.26221928,0.38969082,0.037585857255151435,0.058507955850795594,0.28269642826964286,0.8014065
0.5254258,0.5874932,0.24846414,0.15604353,0.12909085774545148,0.16545285345471464,0.08896193,0.45512223,0.10891524,0.11579105,0.32010055,0.3951735,0.09787118987227139,0.11309693130969314,0.300434560043456,0.76833814
0.52366567,0.60120136,0.13529167,0.06358218,0.044562997673779865,0.03944915105508489,0.007098347,0.5146214,0.05196199,0.04931602,0.27926114,0.42009968,0.03921425535285532,0.06586829658682966,0.2506194050619405,0.8539539
0.57663614,0.5348567,0.3398365,0.2517109,0.16460997987659878,0.22836757716324227,0.0987227,0.49310553,0.22023231,0.23683187,0.33758295,0.5065061,0.2819339769160386,0.17255751725575175,0.23437736343773635,0.72914046
0.451678,0.5530684,0.124438226,0.062799156,0.0808354648501279,0.05723326827667317,0.055199683,0.44706282,0.1048699,0.034595013,0.34467253,0.35478443,0.05672863340371801,0.1189246018924602,0.3284654928465493,0.793928
0.17970477,0.30099952,0.37568048,0.3954503,0.4414457264867436,0.3340504665949533,0.46325457,0.19390376,0.37928134,0.34266713,0.6468853,0.14495894,0.28709806722588405,0.4758976875897688,0.6566899656689966,0.40898788
0.5869075,0.6355444,0.22288063,0.12796164,0.09363145561788734,0.11376930862306912,0.015758634,0.59281147,0.06372306,0.110707164,0.237269,0.49246135,0.08736032524161952,0.05121839512183952,0.20123853012385304,0.86838603
0.47058702,0.5552769,0.118735135,0.05003822,0.03292966197577972,0.05207913479208652,0.04249403,0.43890357,0.07930285,0.045821726,0.32923043,0.3598935,0.024283231456993886,0.09723866972386698,0.30714348071434805,0.81662315
0.7459805,0.71958053,0.48443457,0.41928238,0.33857252031435126,0.39152651084734885,0.08941162,0.73857546,0.16228345,0.30081043,0.17424604,0.6753212,0.3125535387532123,0.06262215126221514,0.13601773360177338,0.8120253
0.4323475,0.4933666,0.2600042,0.14241922,0.15249890914993455,0.1909600009039999,0.123729765,0.47579193,0.21816963,0.14348194,0.3621012,0.32892838,0.20295085217705114,0.17267839726783973,0.30247697024769704,0.68100107
0.4779564,0.54118586,0.19494048,0.12187755,0.11560470693628243,0.12442965755703424,0.07446131,0.4662704,0.15366918,0.089443624,0.33635402,0.37142578,0.12212324732739484,0.12273670227367023,0.29263785926378594,0.75041616
0.6906895,0.7146457,0.3393776,0.29334068,0.24201781452106888,0.23320585667941432,0.038204163,0.6548048,0.09333423,0.19337258,0.18054384,0.60033965,0.1928199615691977,0.039168495916849594,0.1571607757160776,0.812142
0.53521264,0.4840881,0.45507815,0.31032032,0.23509181410550883,0.3634164236583576,0.19785202,0.4706877,0.28344923,0.34858426,0.40408885,0.43315214,0.37045202222712137,0.23412614341261434,0.2656494065649407,0.5559622
0.4192362,0.39425486,0.44098708,0.28908962,0.21839524310371458,0.3809672619032738,0.2564572,0.44869557,0.39014184,0.38212112,0.5050702,0.32882667,0.42674262560455756,0.3406764340676434,0.3118648511864851,0.5429145
0.33151522,0.31006753,0.47591326,0.31178278,0.25848074550884476,0.47372142262785766,0.30333263,0.40330574,0.44696194,0.42331275,0.4973219,0.2035486,0.40758934445536066,0.3785504778550478,0.3624933162493316,0.5199393
0.6348695,0.70189565,0.27326104,0.22405195,0.1960954117657247,0.18053026194697377,0.03535801,0.635844,0.07844019,0.15426597,0.20889363,0.5327623,0.16022217961333077,0.03816171381617139,0.17710126771012677,0.78421706
0.12002772,0.19423488,0.70502985,0.70313454,0.7129622427777346,0.7051140294885969,0.7227033,0.12048206,0.6915281,0.6421629,0.7881139,0.070757374,0.6161552369693143,0.6968547696854771,0.804952080495208,0.19031858
0.565313,0.72670674,0.1307868,0.15992886,0.21267713276062797,0.07874419212558079,0.023773998,0.6049017,0.013671637,0.07001811,0.19383061,0.44340733,0.07627583057654984,0.0032389913238991324,0.2272962427296243,0.77876365
0.44550255,0.31323576,0.5623741,0.3307882,0.19841839190510352,0.4901677809832219,0.2814132,0.4979622,0.5330559,0.512776,0.5396946,0.42723697,0.531236731874204,0.4395054739505474,0.25382476538247656,0.64720094
0.4918385,0.5629881,0.15139547,0.08823305,0.0552394433143666,0.08291979770802023,0.046527267,0.43917435,0.086188585,0.07889518,0.32373673,0.3795005,0.05731958343917501,0.09537399953739996,0.28942812894281295,0.79888576
0.3648538,0.51089495,0.07747382,0.08469868,0.15402627924157675,0.05321695867830413,0.115279555,0.33661932,0.11759621,0.048842043,0.41503763,0.29045334,0.037387792243267534,0.18665345866534588,0.4270996027099603,0.73489964
0.48088658,0.5963689,0.09784031,0.0590657,0.08835638130138287,0.02528014547198545,0.030946314,0.4718779,0.04527092,0.015674949,0.29255855,0.3710063,0.02245596134735768,0.07780750778075078,0.29995819999582,0.8118547
0.42766365,0.4771731,0.22593889,0.15403736,0.15466511927990714,0.15973760402623957,0.11632955,0.4083651,0.24113008,0.13506961,0.39253932,0.33410424,0.20238329214299752,0.198951619895162,0.3299919729991973,0.6704554
0.56281006,0.6605364,0.14959607,0.13222682,0.11645705198742312,0.0817864418213558,6.172061e-05,0.55375475,0.061718494,0.079996586,0.23836035,0.47327772,0.07447600446856027,0.03711273171127317,0.21591248159124818,0.83495617
0.36139426,0.46361014,0.14136294,0.08188057,0.09412956564777394,0.11227117877288212,0.12972891,0.36340034,0.16583633,0.08593398,0.43496,0.28986713,0.08105129486307769,0.18947274894727492,0.38348949834894985,0.714018
0.31944078,0.2438331,0.61419916,0.5335394,0.491466249487975,0.5751699824830018,0.4544565,0.32095006,0.60150295,0.5422747,0.6037113,0.1831315,0.6539631892377914,0.503985220398522,0.44323404432340446,0.25881314
0.23220494,0.31488633,0.35811558,0.3529383,0.35932542155952535,0.34507436549256343,0.4063059,0.22488755,0.37614906,0.32926473,0.60201937,0.16242462,0.2681181560870894,0.4267829826782983,0.6032199303219931,0.46215928
0.1748173,0.26433253,0.49228242,0.491481,0.5081258704875523,0.4535485346451465,0.48750138,0.219926,0.52385664,0.43769392,0.66546243,0.12464755,0.4441887966513278,0.5257669025766903,0.6406168640616864,0.38829392
0.29884052,0.39256126,0.19180122,0.1483627,0.15238905914334355,0.16629774337022565,0.21643907,0.2868508,0.21843445,0.16475809,0.49833328,0.22694841,0.11606610696396642,0.2778900877890088,0.48381246838124686,0.6357037
0.39513814,0.49583206,0.12143624,0.064888954,0.08842742930564576,0.08481799751820024,0.09762457,0.38508207,0.1454987,0.05441889,0.39245516,0.29465327,0.0590922865455372,0.15514780551478058,0.37077925707792575,0.7240571
0.2513417,0.28618273,0.4491562,0.39138013,0.38936027336161644,0.42779682722031726,0.4124542,0.26487672,0.46129382,0.40043464,0.6107492,0.13493887,0.41924920515495234,0.43160451316045134,0.5283583928358393,0.38539785
0.41821554,0.4909879,0.18946728,0.11209899,0.11877704712662283,0.13630004636999535,0.10752177,0.39699993,0.19330755,0.10021663,0.38128185,0.29383072,0.1442492686549561,0.17111869711186972,0.3370633137063314,0.703375
0.73141426,0.8092778,0.38727424,0.4316187,0.4343478260608696,0.3170510482948951,0.09072411,0.7202333,0.091008544,0.27344653,0.1157164,0.59923625,0.28104676686280605,0.02463715046371505,0.1409542240954224,0.70616025
0.54676294,0.6074954,0.21941367,0.09591603,0.09833187589991256,0.1118288788171121,0.047287792,0.5236976,0.056576997,0.077067435,0.27505782,0.43805566,0.07791913067514784,0.0699523469952347,0.2501921950192195,0.82391715
0.4264804,0.6151344,0.0571481,0.13342148,0.25919158555149513,0.03610691038930895,0.10811314,0.46179783,0.04775077,0.026738107,0.2988256,0.33182973,0.08726829523609772,0.1089883558988356,0.35331783533178357,0.69143367
0.31519902,0.40785086,0.1824241,0.11802763,0.12182760730965643,0.16477020352297964,0.18988156,0.32045934,0.21433023,0.1493262,0.49786904,0.24409245,0.1100458566027514,0.2475218147521815,0.42859636285963626,0.6687325
0.5151572,0.5955211,0.14448199,0.074419916,0.05549747132984828,0.054627651537234846,0.028993934,0.48625845,0.052331388,0.051654488,0.28145948,0.40351617,0.04402894064173644,0.07219981721998173,0.2665001766500177,0.82344264
0.26388398,0.34265575,0.3290147,0.29490083,0.2958520177511211,0.305967929403207,0.33960783,0.24468821,0.34287542,0.28768137,0.55676067,0.17203377,0.2533570152014209,0.37649047764904775,0.5481663548166356,0.4929875
0.46519113,0.5596315,0.12522095,0.061327815,0.07346713940802838,0.05940555905944409,0.050609887,0.45777667,0.091866285,0.031484425,0.33738977,0.37014675,0.051537576092254574,0.10759676575967658,0.3162870716287072,0.8079318
0.17428146,0.16861156,0.6521218,0.581097,0.48933729936023795,0.6476314352368565,0.60947126,0.16978373,0.6823295,0.67680776,0.79877657,0.14517987,0.6645383398723005,0.698141669814167,0.6125840612584061,0.2915694
0.72433496,0.7485627,0.37025902,0.34957755,0.29325743759544626,0.27107394289260567,0.041149378,0.6910519,0.10480073,0.2259601,0.16062222,0.6433162,0.23207505392450326,0.03872108887210889,0.1376770437677044,0.81307167
0.52057743,0.5848782,0.20880696,0.1163767,0.09876186592571197,0.14407034559296544,0.06295502,0.50742906,0.08761603,0.081530064,0.29904214,0.41182148,0.09108865546531933,0.07834746783474678,0.27088960708896076,0.7818246
