data,cplx,time,stor,virt,aexp,pcap,lexp,loc,Generated_Var_3,actual
0.26002157,0.31025654,0.41742876,0.34340513,0.40050018,0.26151053569063215,0.55799925,0.29084414,0.43953857,0.38925146107485387,0.5378543
0.71753234,0.0569274,0.14600815,0.100933,0.16634957,0.6707086402425184,0.7794005,0.06785916,0.65618676,0.18744115125588484,0.850469
0.704999,0.06356831,0.11343455,0.07839537,0.0949762,0.7816369468982168,0.860898,0.026281783,0.8298613,0.1599555340044466,0.6565565
0.07095803,0.72681284,0.77672195,0.73834383,0.75003433,0.03157013889420833,0.043649927,0.71455103,0.13376111,0.7863220213677978,0.37908623
0.5368202,0.08116688,0.17784493,0.13522583,0.15987177,0.546577032794622,0.7043336,0.066415384,0.6856176,0.19660328033967195,0.6632331
0.18919465,0.34648535,0.45684582,0.3962422,0.4608298,0.18026222081573326,0.4232065,0.35665214,0.3460618,0.4109912389008761,0.5090739
0.09468725,0.4559297,0.53200984,0.49695212,0.53587604,0.1375251182515071,0.32187486,0.4352388,0.2476255,0.501443219855678,0.39878753
0.573793,0.06689221,0.16198665,0.11935158,0.14789377,0.5966533757992026,0.74059665,0.06479019,0.66654044,0.17579904242009575,0.6658739
0.30631953,0.26675224,0.36111832,0.3070442,0.35232484,0.23899395433963724,0.47432554,0.2528254,0.41719076,0.35774018422598153,0.49840635
0.50120217,0.11041328,0.2276797,0.1493376,0.22604352,0.4959014297540858,0.6636323,0.11729136,0.5523854,0.2306526069347393,0.79372823
0.32897693,0.30871317,0.42529297,0.33389032,0.41416264,0.2922071675324301,0.5446104,0.3161121,0.37709066,0.3816875618312438,0.65715396
0.52898204,0.09605946,0.18118109,0.147172,0.16958031,0.5256359315381559,0.6920346,0.10259481,0.61560476,0.1791102120889788,0.678205
0.18161328,0.36618915,0.4624018,0.40874118,0.44915944,0.1913235614794137,0.44651312,0.36239982,0.40622407,0.41940565805943414,0.519869
0.17627902,0.52005696,0.623446,0.5609188,0.58530027,0.09957624597457476,0.25707942,0.48601902,0.23086607,0.5670276432972357,0.5735288
0.2859867,0.27408347,0.37524375,0.30381352,0.37136978,0.285089867105392,0.5501787,0.2781153,0.40888062,0.3343392865660713,0.65136147
0.46160448,0.13436493,0.22526076,0.18375772,0.22671252,0.45722016743321003,0.7262644,0.110843845,0.59910995,0.25766742423325756,0.62893534
0.77704275,0.071878314,0.16161151,0.1729847,0.16945335,0.6589587695375262,0.690394,0.10109074,0.6230848,0.14718938528106146,0.6987692
0.19850102,0.3455548,0.43676066,0.3822796,0.43190414,0.20859129251547756,0.4406886,0.3323986,0.3773464,0.4071152392884761,0.55197346
0.20409426,0.3389846,0.44420516,0.38184354,0.41354394,0.21200869272052159,0.5039273,0.32100186,0.35642862,0.4161468583853141,0.48797002
0.15311511,0.42555773,0.5372777,0.47654736,0.508449,0.10461227627673657,0.37231612,0.42375705,0.2660914,0.4968829303117069,0.40810245
0.5425626,0.10365611,0.19023028,0.12705839,0.20049956,0.5658877839532671,0.7600224,0.074526094,0.615401,0.2407705559229444,0.6538206
0.10286872,0.47943687,0.57736737,0.52461445,0.56602293,0.10282839616970378,0.30272073,0.4591416,0.1777073,0.5468038453196155,0.44087318
0.450819,0.114560366,0.22644474,0.16968945,0.21071409,0.4685769281146157,0.69547504,0.094009444,0.613812,0.2488515751148425,0.6275284
0.38324168,0.1625194,0.2672648,0.20470935,0.26281992,0.39663645379818724,0.6255752,0.1382876,0.5059005,0.2698818130118187,0.6002193
0.2581064,0.29232144,0.40018338,0.31946576,0.38756588,0.28817863729071824,0.57207584,0.28832534,0.3656517,0.37876888212311177,0.5853106
0.13791782,0.4146569,0.51393396,0.46953464,0.50362265,0.12205622732337365,0.38304394,0.40687507,0.29034236,0.4725224827477517,0.4085721
0.1784713,0.5138773,0.6284771,0.52984715,0.55644166,0.0836135750168145,0.26612967,0.5081135,0.24150708,0.5798050420194957,0.40052184
0.22144067,0.31638065,0.45340115,0.37267902,0.3955372,0.1870871612252297,0.53077924,0.31688836,0.38749883,0.403616659638334,0.5557416
0.46505177,0.12781146,0.233581,0.18950811,0.21368809,0.4481135268868116,0.7016488,0.11227329,0.57681996,0.24758810524118946,0.7009652
0.45149538,0.16485465,0.260687,0.2137651,0.2564999,0.49440882966452976,0.65873057,0.13470933,0.5407348,0.305674109432589,0.6236069
0.24467695,0.26097804,0.3943262,0.34230137,0.3651525,0.20329813219788795,0.49765515,0.2693777,0.44038993,0.3366750163324983,0.586456
0.29225972,0.4251635,0.5593047,0.4873723,0.5384096,0.15400180924010856,0.3540049,0.4807543,0.40657723,0.43921335607866435,0.5358962
0.28231236,0.3381815,0.42378056,0.37112132,0.4081627,0.25033463502007813,0.53452086,0.32895967,0.345663,0.3999198900080109,0.6149629
0.17647767,0.34555337,0.45875564,0.40256518,0.4496671,0.1717158703029522,0.44432336,0.34058163,0.3400665,0.4290198270980173,0.5102638
0.3691774,0.16999018,0.2698689,0.21477023,0.26971987,0.3540563812433829,0.59181863,0.14315295,0.41624755,0.2814294718570528,0.48107266
0.13218988,0.5063046,0.6242397,0.5557544,0.5942559,0.04700727282043637,0.25964555,0.4910252,0.20018424,0.5686926431307358,0.5141271
0.177697,0.3438272,0.45674425,0.39384794,0.45201397,0.17780180066810802,0.4445471,0.3566602,0.36298564,0.39359831064016887,0.6134418
0.17761427,0.49088758,0.6343858,0.531312,0.55988955,0.08806191528371492,0.32678646,0.48116842,0.2861789,0.5511031748896825,0.4617862
0.34448287,0.20716617,0.30580238,0.24976693,0.2946474,0.3580555514833331,0.60579896,0.19654797,0.4446134,0.2830186216981378,0.649523
0.7430326,0.06244466,0.15627535,0.11388694,0.17248346,0.630292567817554,0.7703921,0.072005585,0.6346308,0.18697965130203484,0.8946687
0.14836445,0.37737045,0.48690963,0.43893275,0.45761555,0.16317600979056057,0.4220318,0.36174425,0.34421015,0.4543621545637845,0.46392137
0.1644336,0.41513532,0.5193505,0.45806876,0.5182676,0.1370757882245473,0.35693273,0.41031876,0.25346568,0.45020060497993947,0.5276555
0.29904407,0.23820516,0.33379513,0.290487,0.31514603,0.3024561581473695,0.56355125,0.21476531,0.42829195,0.32687436731256325,0.48537657
0.4620331,0.13307044,0.23789515,0.18980397,0.21244246,0.445803966748238,0.7053298,0.11665972,0.5971915,0.23550035644996434,0.6959469
0.26074186,0.4256491,0.528098,0.48269138,0.47812736,0.18088610085316606,0.36474073,0.439363,0.4407876,0.48775475122452483,0.69630617
0.6372261,0.07329124,0.15103965,0.11945665,0.14769512,0.6308405778504347,0.7956224,0.065517284,0.7469612,0.1609953139004686,0.87708086
0.25286153,0.28600642,0.370625,0.30648592,0.37100747,0.3040422182425331,0.5790062,0.25927362,0.40486094,0.36125844387415557,0.4525332
0.6921797,0.08299574,0.18893425,0.12562639,0.20517895,0.6001209960072598,0.7996954,0.0949672,0.589313,0.21612635838736416,0.9423305
0.42389244,0.16462134,0.2500289,0.18580312,0.26146412,0.42606177556370656,0.67184544,0.1290971,0.533774,0.2775238522476148,0.5701275
0.5868601,0.06925504,0.15655561,0.10704527,0.1432912,0.6167242370034541,0.81548107,0.064288504,0.75527996,0.17462505253749472,0.7140298
0.22954392,0.30281684,0.40448305,0.34174058,0.4081352,0.20910279254616754,0.42796296,0.32583362,0.34487495,0.34103866589613335,0.54809654
0.06521275,0.5951198,0.64562917,0.6187985,0.6458529,0.0829021149741269,0.18832292,0.577638,0.20051143,0.6387817361218263,0.35462812
0.2922568,0.27623641,0.3812182,0.30850926,0.38357216,0.2800159968009598,0.54325336,0.2601301,0.3979697,0.3519835648016435,0.57963794
0.16791299,0.4381267,0.54725975,0.46672714,0.52046716,0.12025391721523504,0.3534112,0.44588828,0.31851488,0.48461653153834683,0.38591737
0.1392458,0.6534825,0.76418805,0.686888,0.7034275,0.01631686097901166,0.12781644,0.6438833,0.17438339,0.6969557303044269,0.49587363
0.22601646,0.32885915,0.43738136,0.3892228,0.41870105,0.2154672229280334,0.4917209,0.32255775,0.39716747,0.41119821888017805,0.59842753
0.63570666,0.088563114,0.17838512,0.16391747,0.16354007,0.577167234630034,0.6759536,0.09786877,0.6279343,0.14467380553261944,0.6747191
0.24904379,0.31640688,0.44002128,0.36857885,0.39179355,0.23773618426417106,0.54633003,0.28506273,0.3300488,0.4236860776313922,0.44858378
0.16655916,0.5432738,0.58161455,0.569895,0.5783787,0.13095614785736887,0.32771885,0.5183115,0.20885849,0.5602970439702956,0.48206818
0.21354565,0.33734727,0.4378941,0.3671813,0.43977982,0.23353029401181766,0.4884224,0.3289081,0.35522658,0.40250591974940797,0.57073736
0.14396293,0.4428522,0.5372272,0.5078584,0.5178783,0.10362858621771517,0.34562457,0.4264343,0.22900617,0.501575419842458,0.48987824
0.17527732,0.452734,0.5290484,0.49560368,0.531672,0.1914745414884725,0.32454905,0.44471836,0.25226125,0.5097607490239251,0.50770444
0.19088754,0.38816532,0.49590018,0.42270815,0.46147826,0.16095940965756458,0.41272157,0.37000054,0.3021914,0.44681318531868147,0.47455382
0.12173331,0.47823316,0.584807,0.5009372,0.53454334,0.11858403711504224,0.34680128,0.46124443,0.24857208,0.5319816468018352,0.33657023
0.15189499,0.53730476,0.6217687,0.56891,0.5931953,0.10279169616750178,0.25146386,0.5472787,0.25092363,0.6019819998018,0.3528378
0.512829,0.13703997,0.21735023,0.22134496,0.19615157,0.5202933312175998,0.65783113,0.12385876,0.54187953,0.2307248469275153,0.71642226
0.1587672,0.5307325,0.6652819,0.5800015,0.6113368,0.054665546279932774,0.25443467,0.5003843,0.24702924,0.5858314014168597,0.5172592
0.5216542,0.09225765,0.18261507,0.13378498,0.17174783,0.5294363817661829,0.7043858,0.08175141,0.68234706,0.18185643181435682,0.6269827
0.12861632,0.4760632,0.54417753,0.51362896,0.55876416,0.13519135811148147,0.32047355,0.45275292,0.11732766,0.5249150475084952,0.29391947
0.13109738,0.5867126,0.6701227,0.6452537,0.65376526,0.05782773646966419,0.27340233,0.5761314,0.26559764,0.6614410338558966,0.43378654
0.0905974,0.7585138,0.826707,0.78604734,0.80299526,0.01420824285249457,0.06983665,0.74238497,0.19269359,0.8000963699903629,0.44281214
0.7041998,0.02928922,0.1151022,0.08689156,0.103349224,0.699524201971452,0.8102049,0.04651156,0.8166876,0.1419411758058824,0.7450137
0.37183312,0.24492502,0.38389122,0.28627375,0.37446356,0.3204842192290532,0.51444626,0.2796691,0.35281345,0.3323458067654193,0.76994807
0.2881849,0.2523886,0.36301908,0.29442406,0.34207362,0.30607067836424073,0.5918673,0.2375528,0.42135555,0.3448758055124194,0.6056905
0.40555865,0.21058899,0.29658586,0.24996051,0.29682398,0.34415035064902105,0.65907156,0.18307887,0.49436107,0.31672369832763014,0.5978498
0.605626,0.10989188,0.20866397,0.16179678,0.22645457,0.5398809623928578,0.6976304,0.12618235,0.5525664,0.22274706772529324,0.83289343
0.33120525,0.23344222,0.3267314,0.25844613,0.2995372,0.3697386621843198,0.63129437,0.21235034,0.45993587,0.3316574968342503,0.5850449
0.3234224,0.33197203,0.45448995,0.36417586,0.4257987,0.25331889519913375,0.4611741,0.35015118,0.32747638,0.3942803605719639,0.64066213
0.5114699,0.10013272,0.1948399,0.14501277,0.1892194,0.5225761313545679,0.7325847,0.09111723,0.6705428,0.21431883856811612,0.661065
0.21627748,0.31679207,0.4120964,0.34179115,0.40207788,0.2649548558972914,0.5621796,0.3005785,0.41462442,0.38755508124449184,0.538028
0.11435598,0.4905191,0.5701298,0.5385484,0.56047726,0.12350006741000405,0.3266099,0.4737886,0.23115292,0.5419752458024755,0.4734102
0.48194447,0.17792523,0.25929192,0.198637,0.25920254,0.46127922767675367,0.71439445,0.16200852,0.52510756,0.27657655234234474,0.67779815
0.1602177,0.37734517,0.49562705,0.43444297,0.47164136,0.13702261822135708,0.3985789,0.35964572,0.32206166,0.4524707347529265,0.42174128
0.62718385,0.061019804,0.1288825,0.11973359,0.1264019,0.590584965435098,0.78382087,0.07011474,0.724178,0.12399723760027624,0.65116745
0.3420467,0.2000654,0.3010228,0.2435715,0.28182152,0.36884158213049495,0.62997174,0.17927939,0.47396803,0.30311936968806297,0.61854255
0.626245,0.060407173,0.13009685,0.08559136,0.12676865,0.6621452997287179,0.7868216,0.05818606,0.7729012,0.1529360747063925,0.62653965
0.15513094,0.3809189,0.47577947,0.43059176,0.47864896,0.1691329901479794,0.41432732,0.3563069,0.27776465,0.44871239512876043,0.5009419
0.17392638,0.39025733,0.48838693,0.42815018,0.48109055,0.16380435982826158,0.41689193,0.36162725,0.30835775,0.4462221553777844,0.5065261
0.15258262,0.38220868,0.49802357,0.44230893,0.48731077,0.111258716675523,0.40200442,0.40383616,0.3603175,0.41720555827944417,0.5779235
0.60886234,0.07160443,0.14570194,0.120009944,0.15546465,0.5998121359887282,0.78055924,0.052749973,0.7345576,0.19282311071768893,0.6568465
0.5948369,0.071009144,0.15763168,0.13112843,0.1560443,0.5883424053005444,0.7536821,0.07218572,0.68190837,0.18393848160615184,0.69735104
0.43022937,0.23536673,0.35495663,0.27546647,0.33604714,0.3482226908933615,0.5114384,0.2540182,0.47661275,0.3248284475171552,0.7369677
0.19809625,0.35826477,0.4469591,0.41427156,0.43079823,0.1909890614593437,0.4786339,0.33761147,0.38646188,0.41627945837205416,0.54173154
0.7607287,0.045248818,0.0928238,0.09626746,0.104481906,0.7375344442520667,0.8487114,0.037657626,0.814487,0.15673802432619754,0.7114299
0.45698166,0.120812565,0.22033614,0.18183541,0.22126642,0.43420822605249354,0.64820874,0.113290116,0.5591724,0.2129714087028591,0.61154824
0.26619023,0.30766588,0.41650337,0.3502859,0.4171494,0.2468545248112715,0.46591705,0.32697815,0.35482028,0.38002031199796876,0.66159445
0.39730296,0.17531578,0.27235377,0.23310837,0.26412895,0.4043377242602635,0.60234636,0.16144824,0.421781,0.2585330741466926,0.65876824
0.4496828,0.12813868,0.23248562,0.1745007,0.22076114,0.45788320747299244,0.71380377,0.10018077,0.5902925,0.24967894503210547,0.64750206
0.52176446,0.13388477,0.21590872,0.16935739,0.22258788,0.5264118615847118,0.7572361,0.10875064,0.63209313,0.26387835361216466,0.636171
0.19535366,0.37760472,0.47711667,0.44267976,0.4530823,0.18059651083579065,0.4546364,0.3546111,0.36008155,0.4496531950346805,0.57135797
0.44002974,0.12882587,0.22473316,0.16847017,0.21548922,0.4462880767772846,0.6580867,0.12999082,0.55503064,0.2211767478823252,0.61879146
0.11907327,0.5833011,0.7001586,0.6372501,0.6600204,0.030796946847816812,0.21171217,0.57829,0.16617161,0.6565820343417965,0.48867857
0.4148194,0.15015943,0.25323868,0.19350919,0.23597659,0.4408255464495328,0.6701338,0.12636077,0.5262399,0.25933127406687256,0.6803371
0.09528947,0.49610502,0.5874374,0.5344388,0.57067907,0.10665616639936999,0.26586425,0.48613727,0.24536434,0.5598006840199315,0.4300103
0.15815511,0.71396655,0.8490772,0.7511378,0.7585453,0.037114712226882736,0.08968663,0.6946965,0.14853811,0.7764668923533107,0.47277963
0.49502465,0.10352163,0.19642463,0.14050226,0.18386824,0.5171528310291699,0.683175,0.11252642,0.609219,0.18637107136289285,0.63715583
0.14794159,0.49493295,0.60847443,0.54461265,0.5651141,0.09200760552045632,0.29154405,0.48977426,0.30073133,0.5898322410167758,0.4333132
0.12423693,0.6270441,0.72529274,0.6648077,0.68201476,0.039843189390591366,0.17850994,0.61155456,0.19346213,0.6778227022177298,0.49616426
0.72746825,0.052568126,0.12147963,0.08596937,0.10472947,0.7266518935991136,0.8171577,0.04409317,0.800564,0.1386407361359264,0.7637242
0.35318333,0.24344143,0.33028015,0.25183165,0.32657942,0.3609544816572689,0.6095121,0.22028452,0.43631554,0.3487512151248785,0.49437574
0.06686729,0.7217285,0.7383293,0.7028102,0.7177063,0.14380660862839653,0.23291191,0.68827206,0.07471092,0.7774019622598037,0.16082501
0.23336881,0.28676212,0.42256516,0.35761815,0.38105172,0.20887233253233997,0.5105941,0.27615863,0.38511485,0.3958919804108019,0.58902454
0.38774157,0.27128264,0.37501803,0.30335933,0.37368947,0.33849700030982005,0.5879374,0.24584642,0.3995076,0.3638931436106856,0.66927594
0.44800934,0.1430345,0.24786152,0.19217232,0.24755262,0.4326939259616356,0.64185053,0.12780161,0.55964655,0.2541073945892605,0.6847747
0.18840142,0.35771117,0.48217577,0.41147727,0.45252156,0.14396450863787053,0.48114258,0.35447398,0.30450967,0.4485893051410694,0.4483121
0.4876683,0.18699351,0.26275206,0.23433298,0.27732757,0.4083179744990785,0.653847,0.1905199,0.592404,0.2749658525034147,0.76767814
0.59710133,0.07876982,0.15248358,0.09225707,0.13221543,0.6760369405622165,0.766038,0.053086694,0.7391374,0.18861614113838587,0.6513827
0.095412284,0.5282589,0.58908975,0.551075,0.5790587,0.1335652880139173,0.2811861,0.5132182,0.2475737,0.5660339033966095,0.3937308
0.49146658,0.16582419,0.25168002,0.21026985,0.20837846,0.4917056295023378,0.8383454,0.14424482,0.58355063,0.23590842640915732,0.6928519
0.20336258,0.36236235,0.45181447,0.40181863,0.44101822,0.1931499315889959,0.45663643,0.34939134,0.35813266,0.4106298589370141,0.53886104
0.22869375,0.3011832,0.41783905,0.35705584,0.39886034,0.20028875201732513,0.5169787,0.326585,0.40264374,0.3386704261329574,0.6482542
0.2254087,0.3204277,0.41158321,0.3689959,0.39958137,0.23777143426628608,0.4835071,0.2968111,0.38675138,0.3987878601212139,0.5717914
0.2445834,0.2823068,0.37953454,0.30925685,0.38083446,0.2997678679860721,0.5453529,0.27085912,0.34825027,0.3642978035702196,0.5138105
0.21908146,0.37546197,0.5356045,0.48357633,0.4884621,0.1379844282790657,0.340854,0.3810041,0.23813611,0.5276182472381752,0.33384556
0.39567274,0.15923993,0.26448268,0.19576809,0.258549,0.42421702545302153,0.6602376,0.14024839,0.52067363,0.27266029273397074,0.67557156
0.14522922,0.6205179,0.6886841,0.6624589,0.68263555,0.08205493992329639,0.2615984,0.5877692,0.16353929,0.6604177339582266,0.55518895
0.13804772,0.45336545,0.565354,0.5158657,0.5442288,0.0802969148178149,0.3103275,0.44835126,0.2624813,0.5172014482798551,0.4140916
0.24300736,0.3406867,0.46044913,0.37991163,0.42553884,0.21871207312272442,0.4946956,0.33311617,0.37766576,0.43309973669002627,0.44712338
0.233969,0.30870065,0.4344015,0.36651453,0.3838014,0.2231515433890926,0.5506155,0.2838537,0.34727708,0.4120829587917041,0.47931445
0.441987,0.12896194,0.22856413,0.15956189,0.22763091,0.4469497468169848,0.6978117,0.12067341,0.580999,0.23438042656195732,0.65012217
0.33721334,0.3515982,0.46546298,0.42244646,0.43758547,0.20925940255556416,0.39757437,0.3991814,0.41130152,0.3534230646576935,0.6141111
0.16425867,0.5825107,0.6356077,0.6159204,0.6540637,0.14413175864790553,0.22100845,0.6099367,0.19720292,0.5858636414136358,0.3571005
0.15356229,0.441374,0.54476553,0.4893365,0.50010425,0.08566486513989191,0.32845718,0.43721548,0.21934246,0.5426949457305055,0.39429423
0.48481402,0.107481584,0.20061071,0.14349589,0.19532344,0.5363996921839815,0.7048726,0.08589795,0.59554094,0.24237687576231243,0.60230684
0.16485536,0.56381863,0.6442354,0.59066117,0.5895996,0.08970695538241732,0.2721702,0.5585612,0.21531397,0.6365228363477163,0.40113267
0.56614333,0.081422865,0.16872735,0.11953445,0.15478447,0.5761249345674961,0.76191264,0.07702564,0.7025279,0.16294957370504262,0.6612851
0.42102715,0.16288747,0.25329667,0.22570147,0.26698753,0.39231127353867645,0.62347835,0.14788152,0.5553888,0.2518677148132285,0.6578756
0.15320337,0.44440073,0.538892,0.5020829,0.5178656,0.11877348712640923,0.3518843,0.42920431,0.2730329,0.499597890040211,0.5057263
0.18444592,0.6777148,0.7109746,0.7020815,0.6788071,0.16774074006444442,0.19981498,0.6905344,0.0012882724,0.7644755235524476,0.09122956
0.30541635,0.27507883,0.3598517,0.32173938,0.3487516,0.26621311597278696,0.5580595,0.24586381,0.43199885,0.34109982589001736,0.5700861
0.42806247,0.15337572,0.2426217,0.19196743,0.24005224,0.41839766510385995,0.6231521,0.14679193,0.5904568,0.2326778567322143,0.6459311
0.29686394,0.23392648,0.32324442,0.2641324,0.3221264,0.33624922017495323,0.57087725,0.22013445,0.4103021,0.32039456796054316,0.54389083
0.13336802,0.58569986,0.7218157,0.6235953,0.6492529,0.03169248490154909,0.19412087,0.5746406,0.20275266,0.6430355356964464,0.39791328
0.13541934,0.36643356,0.4735051,0.42214882,0.47172502,0.15815562948933778,0.40350655,0.36165774,0.25885847,0.4413785158621484,0.41258132
0.28340614,0.34041697,0.43697536,0.40424785,0.39530417,0.2617388857043332,0.49963444,0.32399988,0.32363713,0.41683791831620814,0.574735
0.19971159,0.4898799,0.57987344,0.5431296,0.5708301,0.09668606580116396,0.34687018,0.52861136,0.4528944,0.47383515261648473,0.7271816
0.15263689,0.64159656,0.75666326,0.6635641,0.6807574,0.03375192202511532,0.1895612,0.6343556,0.20536986,0.695850360414964,0.39034238
0.20889187,0.33851308,0.4490183,0.38881934,0.39905113,0.21810428308625698,0.5101854,0.32275543,0.3935105,0.42281551771844816,0.4985109
0.12667115,0.57113683,0.63791525,0.6230073,0.63131595,0.08392570503554231,0.26003233,0.56827635,0.2680125,0.6516149348385065,0.4229083
0.5210767,0.17529778,0.31082788,0.22394165,0.3092073,0.4343784260627056,0.63834083,0.19521041,0.4763673,0.31348490865150913,0.8319916
0.4247935,0.18291606,0.27106142,0.22241236,0.28110698,0.40438627426317647,0.59370285,0.18073514,0.4681962,0.2413568858643114,0.66271055
0.3354312,0.2026209,0.28804022,0.22287156,0.2928405,0.3854541231272474,0.60050523,0.17089674,0.43957666,0.2921518707848129,0.47324494
0.17770791,0.41769817,0.5450231,0.4719825,0.49683982,0.12234647734078864,0.38287982,0.4075552,0.3337584,0.4893092010690798,0.42342275
0.054704607,0.58489937,0.6137923,0.5956417,0.63849276,0.1721659403299564,0.2393054,0.54140824,0.28251553,0.603167539683246,0.50919807
0.1497128,0.6863964,0.7874142,0.71743965,0.736485,0.03863499531809972,0.1646349,0.6932803,0.23456267,0.7557828244217175,0.4318496
0.13714592,0.5382662,0.6274959,0.5941604,0.60830605,0.061716523702991424,0.22176258,0.5368646,0.23305935,0.5949339405066059,0.51893854
0.07080042,0.687132,0.7511407,0.7151626,0.75468963,0.03509509810570589,0.13415188,0.69352347,0.21745309,0.7252353874764612,0.5831889
0.10328753,0.5594014,0.6468196,0.6063386,0.6346837,0.058978300538698035,0.23867504,0.5390969,0.13236003,0.616461938353806,0.4976192
0.48178926,0.12572408,0.22512966,0.16508345,0.20756984,0.4749432484965949,0.71231973,0.11687746,0.59771943,0.22591713740828626,0.6703885
0.11732397,0.71914124,0.78160346,0.76094574,0.7981789,0.06561131393667885,0.15718505,0.7085393,0.1519738,0.7701605229839477,0.7159826
0.22257456,0.303549,0.406302,0.33418164,0.39565447,0.270784066247044,0.56092405,0.30193827,0.35881647,0.38365601163439883,0.48502588
0.7728674,0.03747126,0.08879647,0.055197686,0.09533498,0.7746124464767468,0.8702376,0.020027597,0.80255955,0.15752956424704356,0.74223053
0.29536998,0.31404138,0.4118043,0.3398516,0.3891343,0.3057774783466487,0.60046804,0.29040354,0.429178,0.3821742617825738,0.5893618
0.2497079,0.30930418,0.4445126,0.35595375,0.39882755,0.23313791398827485,0.5268196,0.29014578,0.3746345,0.404783559521644,0.5505886
0.11194308,0.7934072,0.7853211,0.79090786,0.8001236,0.10600386636023199,0.09452073,0.7724996,0.010838188,0.8295671670432833,0.38038626
0.62837344,0.06405024,0.14451724,0.118959114,0.1411698,0.6102365066141905,0.7041186,0.07469188,0.6601746,0.12506240749375924,0.6656354
0.57907534,0.07575901,0.1446419,0.11617836,0.14234361,0.6170792970247578,0.7106922,0.06598815,0.6562195,0.1742707625729237,0.60656565
0.5016086,0.13548003,0.22459581,0.18671456,0.23015869,0.46910926814655607,0.71308005,0.12232727,0.5764536,0.2594300740569926,0.59824014
0.1687805,0.5163706,0.5846723,0.58667576,0.5705508,0.12509653750579228,0.3315868,0.5103233,0.23456362,0.5858853414114659,0.5551123
0.5468119,0.15994555,0.2305564,0.17814405,0.24501848,0.5351567021094021,0.7542454,0.15062512,0.5175542,0.27813259218674075,0.7224326
0.22888955,0.29120672,0.396363,0.33348495,0.39696088,0.20943625256617515,0.4514141,0.3036314,0.31172168,0.3416891358310864,0.49913323
0.4568113,0.14026408,0.25594354,0.21736829,0.26106703,0.3884384233063054,0.5921894,0.16730312,0.5078679,0.2206277079372292,0.8110267
0.4008678,0.16280882,0.25755194,0.18972392,0.25266358,0.4493152269589137,0.6393703,0.13436396,0.5151317,0.2607845739215426,0.5984903
0.44144815,0.1709209,0.2535609,0.19093415,0.27592126,0.4282465856947952,0.68126786,0.14090139,0.5073954,0.28568597143140284,0.6022356
0.18713976,0.3766534,0.4729143,0.42343843,0.46088824,0.1449286686957201,0.43785298,0.41160434,0.37365258,0.37558230244176977,0.5473434
0.5585129,0.0967689,0.18120217,0.14902493,0.18459132,0.5576888634613318,0.7896662,0.07529892,0.6730004,0.24528792547120745,0.6103612
0.3488565,0.22219422,0.29908767,0.23553687,0.3091093,0.3564160713849643,0.6293851,0.19206648,0.45936495,0.30725451927454805,0.556499
0.38354892,0.16163452,0.2733623,0.20925388,0.2564182,0.39818015389080924,0.6677068,0.13265641,0.5454697,0.27424920257507973,0.58466446
0.2319138,0.3390886,0.45855784,0.39054298,0.40475798,0.21758915305534918,0.53585213,0.3208069,0.37834972,0.4206488579351142,0.5672243
0.4448044,0.13994968,0.2287665,0.17185025,0.22405544,0.47652169859130195,0.65961593,0.12502836,0.5310679,0.22926327707367228,0.6751338
0.9832012,0.0024938919,0.039217293,0.06952477,0.061821774,0.8814964528897872,0.9071233,0.02469637,0.9288873,0.10477241552275844,0.852533
0.25840342,0.2920442,0.40207705,0.33425525,0.36348435,0.27436911646214696,0.60146946,0.27333736,0.4136719,0.3802993619700638,0.5743306
0.24216783,0.2989768,0.41817734,0.36756963,0.39180076,0.20674906240494373,0.47983032,0.302316,0.42285883,0.3536411646358835,0.6536443
0.43401164,0.1738455,0.2639256,0.2003462,0.2751381,0.41413807484828447,0.6386968,0.1687485,0.47534886,0.26968333303166664,0.71797943
0.08212623,0.5051913,0.5795568,0.54451793,0.5863836,0.11562345693740743,0.28326413,0.4817428,0.15599191,0.5630401436959855,0.3577303
0.24473315,0.27694562,0.38956782,0.35850638,0.36663046,0.21465836287950177,0.49203432,0.27208948,0.39059237,0.36845706315429366,0.45957762
0.2576529,0.27212542,0.36610702,0.28759897,0.369772,0.32720954963257304,0.5951013,0.2642312,0.3760811,0.35459112454088754,0.5617703
0.56892043,0.091626674,0.21684846,0.17670137,0.21675804,0.486777399206644,0.5766933,0.13701637,0.48283127,0.15701749429825057,0.7715979
0.3264553,0.21485072,0.3064989,0.2327316,0.31196493,0.3717122623027358,0.5966994,0.20077296,0.39354655,0.303185819681418,0.5667508
0.14868742,0.51918966,0.61297643,0.56564367,0.5817164,0.10365441621926498,0.3215137,0.49857953,0.24168414,0.5734066426593357,0.44521242
0.18351515,0.61860424,0.73167086,0.6541622,0.6717641,0.05117125307027519,0.21876216,0.6145511,0.25312984,0.6824751317524868,0.31971198
0.1785898,0.41833428,0.52429783,0.45915958,0.49134812,0.1346665380799923,0.3602549,0.39060366,0.34919837,0.4644514135548586,0.51671773
0.61465776,0.0657347,0.15015577,0.105377465,0.12937449,0.6479972388798344,0.82245976,0.054183025,0.7524768,0.17045883295411668,0.7417033
0.14104211,0.5247001,0.6170473,0.5563646,0.58439803,0.08601338916080335,0.31237823,0.5107219,0.17451999,0.5789625421037458,0.3169797
0.619399,0.1064678,0.21164714,0.16468276,0.22888401,0.5256721715403303,0.74653476,0.12236711,0.6433765,0.23878190612180938,0.84292793
