size_D,duration_D,app,har,ifc,nlan,telonuse,t01,t03,t04,t13,Generated_Var_3,Generated_Var_5,Generated_Var_6,effort_D
0.51459587,0.011913776,0.82335514,0.808189,0.9390289,0.9780851,-0.07189613,0.6814545,0.36465964,0.3303467,0.3122214,0.55419034,0.7717384,0.5263845,0.19317357
0.5127913,-0.038844854,0.966424,0.9055871,1.3860395,0.92604184,0.33825457,0.68994045,0.16611229,0.44577366,0.24644119,0.569433,0.63669145,0.34723303,0.13027939
0.46102425,-0.031944465,1.1191283,0.7496951,1.5982864,0.50871396,-0.32877302,0.79830194,-0.049744412,0.69566005,0.14690323,0.93816787,0.8842963,0.68781084,0.15261656
0.34633383,-0.01902685,0.9143924,0.6954216,1.2397007,0.5924876,-0.06928092,0.6125505,0.06363527,0.531169,0.23476136,0.66532755,0.62038183,0.41914785,0.11225563
1.3000119,0.2650241,0.89742833,0.46884492,0.71509385,1.1627007,-1.2377795,1.589712,0.98139447,0.038747847,0.13363093,1.1542658,2.4672823,1.948333,0.3121923
0.39136633,0.0033367448,0.9155099,0.6867308,1.1956474,0.58508146,-0.22917514,0.6861343,0.095090486,0.48050332,0.20723724,0.7008614,0.7580036,0.5718508,0.11869274
0.47880018,-0.10734961,1.2273225,0.92836726,1.6312833,0.75572944,-0.2873544,0.7468584,0.014242951,0.71812814,0.19098999,0.92053264,0.85276014,0.6857166,0.18196797
0.82716256,0.060305815,0.86645293,1.147709,1.2430369,1.6621693,0.79097104,0.77965033,0.56132054,0.2106491,0.37928244,0.2918715,0.6562787,0.24193598,0.28886536
0.3999405,-0.025739867,0.9637957,0.7862927,1.2381705,0.666533,-0.005072903,0.6395896,0.112094685,0.48565292,0.26487198,0.63922274,0.6455733,0.45076442,0.105727464
0.43870094,-0.06571015,1.3154784,0.61200845,2.1699984,0.39129794,-0.43463087,0.8875484,-0.18911222,1.0785007,-0.021851152,1.2133838,0.96046036,0.8063581,0.21101852
0.39425907,-0.027684078,0.9325507,0.80503446,1.1426767,0.77545315,-0.044942863,0.62646705,0.19077218,0.44956636,0.29204574,0.5907463,0.6327644,0.45064083,0.12962449
0.992172,0.17714438,0.8287258,0.39760387,0.72200936,0.7724996,-0.974618,1.2232491,0.7064192,0.1247133,0.060338132,0.96650165,1.9056935,1.5305111,0.20803134
0.4324188,-0.09540316,1.0743492,0.85629296,1.3906131,0.71929353,-0.115742505,0.6825937,0.09627662,0.6013615,0.23354584,0.7422806,0.7119328,0.5241219,0.12879822
0.49085185,-0.12085844,1.1247135,0.93407357,1.4827006,0.8495073,0.0511488,0.70459896,0.10360374,0.601817,0.2331264,0.7162835,0.7136484,0.48334083,0.15519871
0.35459527,-0.03230441,0.7878804,0.73710245,1.2003073,0.7648244,0.3823629,0.5470637,0.14054966,0.4305517,0.24080387,0.4961067,0.5144205,0.27370107,0.12111363
0.46912372,0.0069638537,0.799217,0.7750092,0.9029397,0.88752675,-0.04351359,0.6483533,0.34288296,0.3283956,0.31756422,0.5133676,0.7046879,0.4883918,0.17237602
0.81236184,-0.034239773,1.2732146,1.3223133,1.6003002,1.4628453,0.16329794,0.9204855,0.39841515,0.4998883,0.4566289,0.6878151,0.8721899,0.53005517,0.2538046
0.36648542,-0.026788123,0.8594778,0.7446858,1.1022598,0.7180865,0.0065607894,0.5881593,0.17117554,0.43613076,0.26112187,0.57898426,0.6039591,0.41522622,0.11403382
0.35743865,-0.021920335,0.8890938,0.7369798,1.1530975,0.6575315,-0.017146893,0.577058,0.11581719,0.4714645,0.2533239,0.5920532,0.57423013,0.42729574,0.121071026
0.74358547,-0.0072317226,0.84051186,1.1381416,1.8145906,1.5666852,1.468341,0.7659215,0.36743775,0.38684726,0.19540682,0.31871867,0.5627194,0.015275121,0.22843842
0.45349297,-0.05992213,0.89708,0.86289346,1.4414414,0.91929394,0.55434173,0.63101596,0.16759631,0.5000006,0.24194255,0.5253937,0.5814664,0.26045603,0.15731934
0.6270059,-0.058663353,1.2840486,0.9989632,1.8045796,0.78258646,-0.07320807,0.9019968,0.057681553,0.6872364,0.19993597,0.9938039,0.96713156,0.7064149,0.17151015
0.5226177,0.029269531,0.7570985,0.70972395,0.7850676,0.88016444,-0.16440022,0.6961075,0.4133327,0.27221394,0.30249098,0.5184879,0.8238629,0.58406764,0.1945379
0.43540394,-0.020020336,1.0585871,0.87019914,1.3628379,0.7260658,-0.011596985,0.6956809,0.11409165,0.52366513,0.2901904,0.7147685,0.70595205,0.50760543,0.115391985
0.251063,-0.049410086,0.8681695,0.61757076,1.3234951,0.50807434,-0.03772427,0.5740596,-0.009548783,0.6016277,0.1502837,0.69522053,0.58403146,0.42631188,0.10147303
1.0218246,0.03838888,1.1147213,1.4081318,2.3176153,1.9315231,1.7990184,1.0448787,0.46859434,0.4623202,0.19493678,0.454937,0.7852438,0.041429803,0.27058086
0.6398379,0.008251688,0.9233262,0.89591485,0.98651356,1.0646552,-0.11887282,0.7709225,0.4332925,0.3435784,0.3404576,0.588919,0.86015916,0.58956766,0.23363674
0.3553108,-0.026102234,0.92949265,0.6783121,1.2542772,0.5151329,-0.14880317,0.6433494,0.06305829,0.5393126,0.20670322,0.7193751,0.6863267,0.50621367,0.10313365
0.25705793,-0.04757805,0.8693447,0.50222313,1.4557507,0.34148735,-0.20675044,0.6173285,-0.09207394,0.733298,0.06061345,0.8206693,0.6545607,0.5149219,0.1279036
0.683444,0.01924165,0.82768744,1.0765407,1.3962827,1.4784678,0.894605,0.71473366,0.37257907,0.29240888,0.2639318,0.36912623,0.5680131,0.18423957,0.21329875
0.45116916,-0.038816717,0.8497755,0.8177139,1.1848447,0.91709423,0.32956278,0.58906657,0.18595526,0.38571697,0.23141763,0.47725117,0.5366118,0.2984293,0.13176568
0.40085733,0.026297662,0.73615354,0.58561707,0.84234774,0.63884187,-0.2575462,0.6594486,0.29092106,0.31435144,0.24475417,0.57167816,0.8213962,0.59591043,0.13074702
0.27985156,-0.03058131,0.8654355,0.64470327,1.198333,0.5072949,-0.11078732,0.57700616,0.053212207,0.5361678,0.22014669,0.6425975,0.5938233,0.43150043,0.10008414
0.65264934,0.0299143,0.8395264,1.0649645,1.524048,1.404477,0.98738426,0.7168727,0.3459659,0.35650033,0.2289592,0.35979164,0.5207298,0.144835,0.16859801
0.4321057,-0.010569722,0.763804,0.7693287,1.1707733,0.87860173,0.43534905,0.5849121,0.18995604,0.3612256,0.2339761,0.43118018,0.50915635,0.23241714,0.1128255
0.45030028,-0.061373033,0.9806239,0.9034295,1.4624993,0.8876461,0.20202377,0.6739989,0.09308915,0.5338903,0.22927436,0.68847907,0.64451575,0.40259808,0.15880738
0.40696564,-0.04390888,0.99938947,0.7831059,1.308757,0.61478335,-0.17466135,0.6765388,0.06916097,0.5442311,0.20350042,0.74833554,0.7500378,0.55205643,0.12258613
0.34341642,0.0020853588,0.80648917,0.71742517,1.0134853,0.71408874,0.006291071,0.5734415,0.20188874,0.39255303,0.28156677,0.5488147,0.6252706,0.40974525,0.10843219
0.6342026,-0.061430827,1.1885979,1.0751376,2.1712112,1.1576511,0.6487998,0.9120458,0.03314472,0.7499052,0.13526909,0.78783786,0.7654892,0.3643662,0.20833297
0.9574767,0.020534508,0.91385883,1.3426206,2.0956724,2.0056782,1.8910979,0.8924911,0.5294412,0.35885227,0.18664482,0.22015628,0.5832015,-0.06817414,0.29253682
0.85534316,0.033289306,1.0864282,1.0654155,1.0574458,1.3860973,-0.3479011,1.0008469,0.6294556,0.3507027,0.37903103,0.7312224,1.1976674,0.8908557,0.3070164
0.66708344,-0.08369493,1.0869042,1.1571891,1.9007983,1.3458055,0.8271871,0.8311828,0.18083495,0.5543323,0.19879204,0.6199604,0.68535763,0.27490893,0.23985106
