Dataset                      Metric                   metric valor    d    t
../datasets_2/china.arff     Median Absolute Error   171.652          5  150
../datasets_2/china.arff     RMSE                   1564.64           5  150
../datasets_2/china.arff     R2 Score                  0.918553       5  150
../datasets_2/china.arff     MAE                     420.669          5  200
../datasets_2/china.arff     Median Absolute Error   166.334          5  200
../datasets_2/china.arff     RMSE                   1535.86           5  200
../datasets_2/china.arff     R2 Score                  0.921522       5  200
../datasets_2/china.arff     MAE                     419.885          5  250
../datasets_2/china.arff     Median Absolute Error   171.176          5  250
../datasets_2/china.arff     RMSE                   1530.24           5  250
../datasets_2/china.arff     R2 Score                  0.922095       5  250
../datasets_2/china.arff     MAE                     410.221          5  300
../datasets_2/china.arff     Median Absolute Error   169.44           5  300
../datasets_2/china.arff     RMSE                   1494.87           5  300
../datasets_2/china.arff     R2 Score                  0.925654       5  300
../datasets_2/china.arff     MAE                     394.057          6   50
../datasets_2/china.arff     Median Absolute Error   107.84           6   50
../datasets_2/china.arff     RMSE                   1512.88           6   50
../datasets_2/china.arff     R2 Score                  0.923853       6   50
../datasets_2/china.arff     MAE                     398.814          6  100
../datasets_2/china.arff     Median Absolute Error   120.826          6  100
../datasets_2/china.arff     RMSE                   1567.04           6  100
../datasets_2/china.arff     R2 Score                  0.918303       6  100
../datasets_2/china.arff     MAE                     388.368          6  150
../datasets_2/china.arff     Median Absolute Error   110.646          6  150
../datasets_2/china.arff     RMSE                   1473.09           6  150
../datasets_2/china.arff     R2 Score                  0.927805       6  150
../datasets_2/china.arff     MAE                     384.362          6  200
../datasets_2/china.arff     Median Absolute Error   114.926          6  200
../datasets_2/china.arff     RMSE                   1465.65           6  200
../datasets_2/china.arff     R2 Score                  0.928532       6  200
../datasets_2/china.arff     MAE                     390.222          6  250
../datasets_2/china.arff     Median Absolute Error   110.674          6  250
../datasets_2/china.arff     RMSE                   1472.31           6  250
../datasets_2/china.arff     R2 Score                  0.927882       6  250
../datasets_2/china.arff     MAE                     396.606          6  300
../datasets_2/china.arff     Median Absolute Error   105.217          6  300
../datasets_2/china.arff     RMSE                   1535.44           6  300
../datasets_2/china.arff     R2 Score                  0.921565       6  300
../datasets_2/china.arff     MAE                     367.441          7   50
../datasets_2/china.arff     Median Absolute Error   103.871          7   50
../datasets_2/china.arff     RMSE                   1421.79           7   50
../datasets_2/china.arff     R2 Score                  0.932746       7   50
../datasets_2/china.arff     MAE                     389.774          7  100
../datasets_2/china.arff     Median Absolute Error    90.2126         7  100
../datasets_2/china.arff     RMSE                   1584.07           7  100
../datasets_2/china.arff     R2 Score                  0.916518       7  100
../datasets_2/china.arff     MAE                     390.903          7  150
../datasets_2/china.arff     Median Absolute Error    94.5736         7  150
../datasets_2/china.arff     RMSE                   1575.9            7  150
../datasets_2/china.arff     R2 Score                  0.917377       7  150
../datasets_2/china.arff     MAE                     381.358          7  200
../datasets_2/china.arff     Median Absolute Error    89.3052         7  200
../datasets_2/china.arff     RMSE                   1543.98           7  200
../datasets_2/china.arff     R2 Score                  0.920689       7  200
../datasets_2/china.arff     MAE                     389.773          7  250
../datasets_2/china.arff     Median Absolute Error    94.703          7  250
../datasets_2/china.arff     RMSE                   1537.56           7  250
../datasets_2/china.arff     R2 Score                  0.921348       7  250
../datasets_2/china.arff     MAE                     385.875          7  300
../datasets_2/china.arff     Median Absolute Error    90.4064         7  300
../datasets_2/china.arff     RMSE                   1558.74           7  300
../datasets_2/china.arff     R2 Score                  0.919166       7  300
../datasets_2/china.arff     MAE                     379.382          8   50
../datasets_2/china.arff     Median Absolute Error    78.8346         8   50
../datasets_2/china.arff     RMSE                   1518.27           8   50
../datasets_2/china.arff     R2 Score                  0.923309       8   50
../datasets_2/china.arff     MAE                     384.55           8  100
../datasets_2/china.arff     Median Absolute Error    84.3702         8  100
../datasets_2/china.arff     RMSE                   1552.36           8  100
../datasets_2/china.arff     R2 Score                  0.919827       8  100
../datasets_2/china.arff     MAE                     378.927          8  150
../datasets_2/china.arff     Median Absolute Error    85.8225         8  150
../datasets_2/china.arff     RMSE                   1518.42           8  150
../datasets_2/china.arff     R2 Score                  0.923294       8  150
../datasets_2/china.arff     MAE                     378.556          8  200
../datasets_2/china.arff     Median Absolute Error    93.1583         8  200
../datasets_2/china.arff     RMSE                   1491.8            8  200
../datasets_2/china.arff     R2 Score                  0.92596        8  200
../datasets_2/china.arff     MAE                     380.898          8  250
../datasets_2/china.arff     Median Absolute Error    86.2006         8  250
../datasets_2/china.arff     RMSE                   1530.36           8  250
../datasets_2/china.arff     R2 Score                  0.922083       8  250
../datasets_2/china.arff     MAE                     378.514          8  300
../datasets_2/china.arff     Median Absolute Error    84.4602         8  300
../datasets_2/china.arff     RMSE                   1499.72           8  300
../datasets_2/china.arff     R2 Score                  0.925172       8  300
../datasets_2/china.arff     MAE                     378.31           9   50
../datasets_2/china.arff     Median Absolute Error    97.0644         9   50
../datasets_2/china.arff     RMSE                   1500.72           9   50
../datasets_2/china.arff     R2 Score                  0.925071       9   50
../datasets_2/china.arff     MAE                     385.269          9  100
../datasets_2/china.arff     Median Absolute Error    86.3661         9  100
../datasets_2/china.arff     RMSE                   1550.31           9  100
../datasets_2/china.arff     R2 Score                  0.920038       9  100
../datasets_2/china.arff     MAE                     377.78           9  150
../datasets_2/china.arff     Median Absolute Error    84.5368         9  150
../datasets_2/china.arff     RMSE                   1552.02           9  150
../datasets_2/china.arff     R2 Score                  0.919862       9  150
../datasets_2/china.arff     MAE                     385.368          9  200
../datasets_2/china.arff     Median Absolute Error    88.8876         9  200
../datasets_2/china.arff     RMSE                   1562.19           9  200
../datasets_2/china.arff     R2 Score                  0.918808       9  200
../datasets_2/china.arff     MAE                     377.256          9  250
../datasets_2/china.arff     Median Absolute Error    89.855          9  250
../datasets_2/china.arff     RMSE                   1495.81           9  250
../datasets_2/china.arff     R2 Score                  0.925561       9  250
../datasets_2/china.arff     MAE                     380.829          9  300
../datasets_2/china.arff     Median Absolute Error    83.5916         9  300
../datasets_2/china.arff     RMSE                   1537.57           9  300
../datasets_2/china.arff     R2 Score                  0.921347       9  300
../datasets_2/china.arff     MAE                     367.215         10   50
../datasets_2/china.arff     Median Absolute Error    81.1683        10   50
../datasets_2/china.arff     RMSE                   1400.08          10   50
../datasets_2/china.arff     R2 Score                  0.934785      10   50
../datasets_2/china.arff     MAE                     387.844         10  100
../datasets_2/china.arff     Median Absolute Error    89.0731        10  100
../datasets_2/china.arff     RMSE                   1590.69          10  100
../datasets_2/china.arff     R2 Score                  0.915819      10  100
../datasets_2/china.arff     MAE                     370.725         10  150
../datasets_2/china.arff     Median Absolute Error    90.9389        10  150
../datasets_2/china.arff     RMSE                   1488.87          10  150
../datasets_2/china.arff     R2 Score                  0.92625       10  150
../datasets_2/china.arff     MAE                     373.351         10  200
../datasets_2/china.arff     Median Absolute Error    95.4164        10  200
../datasets_2/china.arff     RMSE                   1471.8           10  200
../datasets_2/china.arff     R2 Score                  0.927932      10  200
../datasets_2/china.arff     MAE                     379.493         10  250
../datasets_2/china.arff     Median Absolute Error    92.0552        10  250
../datasets_2/china.arff     RMSE                   1515.62          10  250
../datasets_2/china.arff     R2 Score                  0.923577      10  250
../datasets_2/china.arff     MAE                     377.154         10  300
../datasets_2/china.arff     Median Absolute Error    89.5733        10  300
../datasets_2/china.arff     RMSE                   1509.26          10  300
../datasets_2/china.arff     R2 Score                  0.924217      10  300
../datasets_2/albrecht.arff  MAE                      12.7418         5   50
../datasets_2/albrecht.arff  Median Absolute Error     4.66812        5   50
../datasets_2/albrecht.arff  RMSE                     21.5196         5   50
../datasets_2/albrecht.arff  R2 Score                  0.635364       5   50
../datasets_2/albrecht.arff  MAE                      13.314          5  100
../datasets_2/albrecht.arff  Median Absolute Error     4.53667        5  100
../datasets_2/albrecht.arff  RMSE                     22.3964         5  100
../datasets_2/albrecht.arff  R2 Score                  0.605044       5  100
../datasets_2/albrecht.arff  MAE                      12.8758         5  150
../datasets_2/albrecht.arff  Median Absolute Error     4.76702        5  150
../datasets_2/albrecht.arff  RMSE                     20.3513         5  150
../datasets_2/albrecht.arff  R2 Score                  0.673881       5  150
../datasets_2/albrecht.arff  MAE                      11.7977         5  200
../datasets_2/albrecht.arff  Median Absolute Error     4.57195        5  200
../datasets_2/albrecht.arff  RMSE                     18.9336         5  200
../datasets_2/albrecht.arff  R2 Score                  0.717733       5  200
../datasets_2/albrecht.arff  MAE                      12.4083         5  250
../datasets_2/albrecht.arff  Median Absolute Error     4.80887        5  250
../datasets_2/albrecht.arff  RMSE                     20.6215         5  250
../datasets_2/albrecht.arff  R2 Score                  0.665162       5  250
../datasets_2/albrecht.arff  MAE                      12.0856         5  300
../datasets_2/albrecht.arff  Median Absolute Error     4.63259        5  300
../datasets_2/albrecht.arff  RMSE                     19.6713         5  300
../datasets_2/albrecht.arff  R2 Score                  0.695309       5  300
../datasets_2/albrecht.arff  MAE                      12.2103         6   50
../datasets_2/albrecht.arff  Median Absolute Error     4.2365         6   50
../datasets_2/albrecht.arff  RMSE                     20.4868         6   50
../datasets_2/albrecht.arff  R2 Score                  0.669525       6   50
../datasets_2/albrecht.arff  MAE                      12.8503         6  100
../datasets_2/albrecht.arff  Median Absolute Error     4.62262        6  100
../datasets_2/albrecht.arff  RMSE                     20.0893         6  100
../datasets_2/albrecht.arff  R2 Score                  0.682222       6  100
../datasets_2/albrecht.arff  MAE                      12.3434         6  150
../datasets_2/albrecht.arff  Median Absolute Error     4.37352        6  150
../datasets_2/albrecht.arff  RMSE                     19.7391         6  150
../datasets_2/albrecht.arff  R2 Score                  0.693207       6  150
../datasets_2/albrecht.arff  MAE                      13.0269         6  200
../datasets_2/albrecht.arff  Median Absolute Error     4.8697         6  200
../datasets_2/albrecht.arff  RMSE                     20.4239         6  200
../datasets_2/albrecht.arff  R2 Score                  0.671549       6  200
../datasets_2/albrecht.arff  MAE                      12.4866         6  250
../datasets_2/albrecht.arff  Median Absolute Error     4.62079        6  250
../datasets_2/albrecht.arff  RMSE                     19.7378         6  250
../datasets_2/albrecht.arff  R2 Score                  0.693247       6  250
../datasets_2/albrecht.arff  MAE                      12.2673         6  300
../datasets_2/albrecht.arff  Median Absolute Error     4.77829        6  300
../datasets_2/albrecht.arff  RMSE                     19.4614         6  300
../datasets_2/albrecht.arff  R2 Score                  0.701777       6  300
../datasets_2/albrecht.arff  MAE                      12.5043         7   50
../datasets_2/albrecht.arff  Median Absolute Error     5.47953        7   50
../datasets_2/albrecht.arff  RMSE                     19.4557         7   50
../datasets_2/albrecht.arff  R2 Score                  0.701952       7   50
../datasets_2/albrecht.arff  MAE                      13.3513         7  100
../datasets_2/albrecht.arff  Median Absolute Error     4.93915        7  100
../datasets_2/albrecht.arff  RMSE                     21.2835         7  100
../datasets_2/albrecht.arff  R2 Score                  0.643319       7  100
../datasets_2/albrecht.arff  MAE                      11.5588         7  150
../datasets_2/albrecht.arff  Median Absolute Error     4.22887        7  150
../datasets_2/albrecht.arff  RMSE                     18.9819         7  150
../datasets_2/albrecht.arff  R2 Score                  0.716293       7  150
../datasets_2/albrecht.arff  MAE                      11.839          7  200
../datasets_2/albrecht.arff  Median Absolute Error     4.5541         7  200
../datasets_2/albrecht.arff  RMSE                     18.9095         7  200
../datasets_2/albrecht.arff  R2 Score                  0.718452       7  200
../datasets_2/albrecht.arff  MAE                      12.3945         7  250
../datasets_2/albrecht.arff  Median Absolute Error     4.59168        7  250
../datasets_2/albrecht.arff  RMSE                     19.9369         7  250
../datasets_2/albrecht.arff  R2 Score                  0.687025       7  250
../datasets_2/albrecht.arff  MAE                      12.4741         7  300
../datasets_2/albrecht.arff  Median Absolute Error     4.26384        7  300
../datasets_2/albrecht.arff  RMSE                     19.6139         7  300
../datasets_2/albrecht.arff  R2 Score                  0.697084       7  300
../datasets_2/albrecht.arff  MAE                      12.2794         8   50
../datasets_2/albrecht.arff  Median Absolute Error     4.53907        8   50
../datasets_2/albrecht.arff  RMSE                     18.636          8   50
../datasets_2/albrecht.arff  R2 Score                  0.726536       8   50
../datasets_2/albrecht.arff  MAE                      12.4758         8  100
../datasets_2/albrecht.arff  Median Absolute Error     4.59413        8  100
../datasets_2/albrecht.arff  RMSE                     21.1813         8  100
../datasets_2/albrecht.arff  R2 Score                  0.646737       8  100
../datasets_2/albrecht.arff  MAE                      12.3236         8  150
../datasets_2/albrecht.arff  Median Absolute Error     4.76264        8  150
../datasets_2/albrecht.arff  RMSE                     19.3401         8  150
../datasets_2/albrecht.arff  R2 Score                  0.705482       8  150
../datasets_2/albrecht.arff  MAE                      13.0011         8  200
../datasets_2/albrecht.arff  Median Absolute Error     4.71942        8  200
../datasets_2/albrecht.arff  RMSE                     19.8867         8  200
../datasets_2/albrecht.arff  R2 Score                  0.6886         8  200
../datasets_2/albrecht.arff  MAE                      12.2103         8  250
../datasets_2/albrecht.arff  Median Absolute Error     4.81482        8  250
../datasets_2/albrecht.arff  RMSE                     20.3497         8  250
../datasets_2/albrecht.arff  R2 Score                  0.673932       8  250
../datasets_2/albrecht.arff  MAE                      12.5782         8  300
../datasets_2/albrecht.arff  Median Absolute Error     5.18838        8  300
../datasets_2/albrecht.arff  RMSE                     19.859          8  300
../datasets_2/albrecht.arff  R2 Score                  0.689467       8  300
../datasets_2/albrecht.arff  MAE                      12.4255         9   50
../datasets_2/albrecht.arff  Median Absolute Error     4.45197        9   50
../datasets_2/albrecht.arff  RMSE                     18.6061         9   50
../datasets_2/albrecht.arff  R2 Score                  0.727414       9   50
../datasets_2/albrecht.arff  MAE                      12.0128         9  100
../datasets_2/albrecht.arff  Median Absolute Error     4.29838        9  100
../datasets_2/albrecht.arff  RMSE                     20.4589         9  100
../datasets_2/albrecht.arff  R2 Score                  0.670424       9  100
../datasets_2/albrecht.arff  MAE                      12.9276         9  150
../datasets_2/albrecht.arff  Median Absolute Error     5.43351        9  150
../datasets_2/albrecht.arff  RMSE                     19.3998         9  150
../datasets_2/albrecht.arff  R2 Score                  0.703661       9  150
../datasets_2/albrecht.arff  MAE                      12.6895         9  200
../datasets_2/albrecht.arff  Median Absolute Error     4.56191        9  200
../datasets_2/albrecht.arff  RMSE                     20.9928         9  200
../datasets_2/albrecht.arff  R2 Score                  0.652995       9  200
../datasets_2/albrecht.arff  MAE                      12.1244         9  250
../datasets_2/albrecht.arff  Median Absolute Error     4.54075        9  250
../datasets_2/albrecht.arff  RMSE                     19.8662         9  250
../datasets_2/albrecht.arff  R2 Score                  0.689242       9  250
../datasets_2/albrecht.arff  MAE                      12.8839         9  300
../datasets_2/albrecht.arff  Median Absolute Error     5.215          9  300
../datasets_2/albrecht.arff  RMSE                     19.8393         9  300
../datasets_2/albrecht.arff  R2 Score                  0.690084       9  300
../datasets_2/albrecht.arff  MAE                      12.2754        10   50
../datasets_2/albrecht.arff  Median Absolute Error     5.65885       10   50
../datasets_2/albrecht.arff  RMSE                     19.4049        10   50
../datasets_2/albrecht.arff  R2 Score                  0.703505      10   50
../datasets_2/albrecht.arff  MAE                      12.6775        10  100
../datasets_2/albrecht.arff  Median Absolute Error     4.48396       10  100
../datasets_2/albrecht.arff  RMSE                     20.1496        10  100
../datasets_2/albrecht.arff  R2 Score                  0.680312      10  100
../datasets_2/albrecht.arff  MAE                      12.4671        10  150
../datasets_2/albrecht.arff  Median Absolute Error     4.28865       10  150
../datasets_2/albrecht.arff  RMSE                     19.7734        10  150
../datasets_2/albrecht.arff  R2 Score                  0.692137      10  150
../datasets_2/albrecht.arff  MAE                      12.4267        10  200
../datasets_2/albrecht.arff  Median Absolute Error     4.71619       10  200
../datasets_2/albrecht.arff  RMSE                     20.3208        10  200
../datasets_2/albrecht.arff  R2 Score                  0.674855      10  200
../datasets_2/albrecht.arff  MAE                      12.5378        10  250
../datasets_2/albrecht.arff  Median Absolute Error     4.39955       10  250
../datasets_2/albrecht.arff  RMSE                     20.1762        10  250
../datasets_2/albrecht.arff  R2 Score                  0.679468      10  250
../datasets_2/albrecht.arff  MAE                      12.356         10  300
../datasets_2/albrecht.arff  Median Absolute Error     4.59103       10  300
../datasets_2/albrecht.arff  RMSE                     19.4799        10  300
../datasets_2/albrecht.arff  R2 Score                  0.701211      10  300
../datasets_2/kemerer.arff   MAE                      49.82           5   50
../datasets_2/kemerer.arff   Median Absolute Error    56.6029         5   50
../datasets_2/kemerer.arff   RMSE                     58.7781         5   50
../datasets_2/kemerer.arff   R2 Score                  0.583084       5   50
../datasets_2/kemerer.arff   MAE                      59.8298         5  100
../datasets_2/kemerer.arff   Median Absolute Error    64.7819         5  100
../datasets_2/kemerer.arff   RMSE                     68.578          5  100
../datasets_2/kemerer.arff   R2 Score                  0.432471       5  100
../datasets_2/kemerer.arff   MAE                      69.5204         5  150
../datasets_2/kemerer.arff   Median Absolute Error    80.8585         5  150
../datasets_2/kemerer.arff   RMSE                     79.0719         5  150
../datasets_2/kemerer.arff   R2 Score                  0.245495       5  150
../datasets_2/kemerer.arff   MAE                      47.3173         5  200
../datasets_2/kemerer.arff   Median Absolute Error    57.8237         5  200
../datasets_2/kemerer.arff   RMSE                     52.1583         5  200
../datasets_2/kemerer.arff   R2 Score                  0.671704       5  200
../datasets_2/kemerer.arff   MAE                      53.646          5  250
../datasets_2/kemerer.arff   Median Absolute Error    66.759          5  250
../datasets_2/kemerer.arff   RMSE                     59.0908         5  250
../datasets_2/kemerer.arff   R2 Score                  0.578636       5  250
../datasets_2/kemerer.arff   MAE                      64.7641         5  300
../datasets_2/kemerer.arff   Median Absolute Error    76.763          5  300
../datasets_2/kemerer.arff   RMSE                     75.3644         5  300
../datasets_2/kemerer.arff   R2 Score                  0.314589       5  300
../datasets_2/kemerer.arff   MAE                      73.6686         6   50
../datasets_2/kemerer.arff   Median Absolute Error    71.5492         6   50
../datasets_2/kemerer.arff   RMSE                     88.1901         6   50
../datasets_2/kemerer.arff   R2 Score                  0.0614504      6   50
../datasets_2/kemerer.arff   MAE                      57.5499         6  100
../datasets_2/kemerer.arff   Median Absolute Error    61.3526         6  100
../datasets_2/kemerer.arff   RMSE                     66.6308         6  100
../datasets_2/kemerer.arff   R2 Score                  0.464243       6  100
../datasets_2/kemerer.arff   MAE                      60.9555         6  150
../datasets_2/kemerer.arff   Median Absolute Error    67.4514         6  150
../datasets_2/kemerer.arff   RMSE                     70.8373         6  150
../datasets_2/kemerer.arff   R2 Score                  0.394461       6  150
../datasets_2/kemerer.arff   MAE                      53.3525         6  200
../datasets_2/kemerer.arff   Median Absolute Error    65.9251         6  200
../datasets_2/kemerer.arff   RMSE                     59.4431         6  200
../datasets_2/kemerer.arff   R2 Score                  0.573597       6  200
../datasets_2/kemerer.arff   MAE                      63.9138         6  250
../datasets_2/kemerer.arff   Median Absolute Error    70.941          6  250
../datasets_2/kemerer.arff   RMSE                     73.9238         6  250
../datasets_2/kemerer.arff   R2 Score                  0.340544       6  250
../datasets_2/kemerer.arff   MAE                      52.3717         6  300
../datasets_2/kemerer.arff   Median Absolute Error    58.4766         6  300
../datasets_2/kemerer.arff   RMSE                     58.7281         6  300
../datasets_2/kemerer.arff   R2 Score                  0.583793       6  300
../datasets_2/kemerer.arff   MAE                      71.6859         7   50
../datasets_2/kemerer.arff   Median Absolute Error    71.6907         7   50
../datasets_2/kemerer.arff   RMSE                     84.5108         7   50
../datasets_2/kemerer.arff   R2 Score                  0.138128       7   50
../datasets_2/kemerer.arff   MAE                      69.8222         7  100
../datasets_2/kemerer.arff   Median Absolute Error    73.9116         7  100
../datasets_2/kemerer.arff   RMSE                     82.4644         7  100
../datasets_2/kemerer.arff   R2 Score                  0.179364       7  100
../datasets_2/kemerer.arff   MAE                      53.9578         7  150
../datasets_2/kemerer.arff   Median Absolute Error    72.1432         7  150
../datasets_2/kemerer.arff   RMSE                     61.5307         7  150
../datasets_2/kemerer.arff   R2 Score                  0.543121       7  150
../datasets_2/kemerer.arff   MAE                      46.0064         7  200
../datasets_2/kemerer.arff   Median Absolute Error    52.4218         7  200
../datasets_2/kemerer.arff   RMSE                     51.0684         7  200
../datasets_2/kemerer.arff   R2 Score                  0.685281       7  200
../datasets_2/kemerer.arff   MAE                      60.0084         7  250
../datasets_2/kemerer.arff   Median Absolute Error    73.3783         7  250
../datasets_2/kemerer.arff   RMSE                     67.4808         7  250
../datasets_2/kemerer.arff   R2 Score                  0.450487       7  250
../datasets_2/kemerer.arff   MAE                      54.785          7  300
../datasets_2/kemerer.arff   Median Absolute Error    73.3096         7  300
../datasets_2/kemerer.arff   RMSE                     62.5431         7  300
../datasets_2/kemerer.arff   R2 Score                  0.527962       7  300
../datasets_2/kemerer.arff   MAE                      30.1912         8   50
../datasets_2/kemerer.arff   Median Absolute Error    35.416          8   50
../datasets_2/kemerer.arff   RMSE                     32.0485         8   50
../datasets_2/kemerer.arff   R2 Score                  0.876054       8   50
../datasets_2/kemerer.arff   MAE                      55.082          8  100
../datasets_2/kemerer.arff   Median Absolute Error    71.95           8  100
../datasets_2/kemerer.arff   RMSE                     61.8287         8  100
../datasets_2/kemerer.arff   R2 Score                  0.538685       8  100
../datasets_2/kemerer.arff   MAE                      56.6148         8  150
../datasets_2/kemerer.arff   Median Absolute Error    73.5254         8  150
../datasets_2/kemerer.arff   RMSE                     64.8671         8  150
../datasets_2/kemerer.arff   R2 Score                  0.49223        8  150
../datasets_2/kemerer.arff   MAE                      55.3695         8  200
../datasets_2/kemerer.arff   Median Absolute Error    65.0762         8  200
../datasets_2/kemerer.arff   RMSE                     61.8948         8  200
../datasets_2/kemerer.arff   R2 Score                  0.537698       8  200
../datasets_2/kemerer.arff   MAE                      58.2525         8  250
../datasets_2/kemerer.arff   Median Absolute Error    77.4372         8  250
../datasets_2/kemerer.arff   RMSE                     65.2106         8  250
../datasets_2/kemerer.arff   R2 Score                  0.486838       8  250
../datasets_2/kemerer.arff   MAE                      60.2509         8  300
../datasets_2/kemerer.arff   Median Absolute Error    75.4411         8  300
../datasets_2/kemerer.arff   RMSE                     67.6989         8  300
../datasets_2/kemerer.arff   R2 Score                  0.446929       8  300
../datasets_2/kemerer.arff   MAE                      48.5182         9   50
../datasets_2/kemerer.arff   Median Absolute Error    63.4973         9   50
../datasets_2/kemerer.arff   RMSE                     53.0533         9   50
../datasets_2/kemerer.arff   R2 Score                  0.660341       9   50
../datasets_2/kemerer.arff   MAE                      68.598          9  100
../datasets_2/kemerer.arff   Median Absolute Error    87.8408         9  100
../datasets_2/kemerer.arff   RMSE                     79.7233         9  100
../datasets_2/kemerer.arff   R2 Score                  0.233013       9  100
../datasets_2/kemerer.arff   MAE                      58.3971         9  150
../datasets_2/kemerer.arff   Median Absolute Error    70.6519         9  150
../datasets_2/kemerer.arff   RMSE                     65.4739         9  150
../datasets_2/kemerer.arff   R2 Score                  0.482686       9  150
../datasets_2/kemerer.arff   MAE                      58.8557         9  200
../datasets_2/kemerer.arff   Median Absolute Error    73.2545         9  200
../datasets_2/kemerer.arff   RMSE                     66.0885         9  200
../datasets_2/kemerer.arff   R2 Score                  0.472929       9  200
../datasets_2/kemerer.arff   MAE                      59.4404         9  250
../datasets_2/kemerer.arff   Median Absolute Error    72.7903         9  250
../datasets_2/kemerer.arff   RMSE                     67.7257         9  250
../datasets_2/kemerer.arff   R2 Score                  0.446491       9  250
../datasets_2/kemerer.arff   MAE                      57.5483         9  300
../datasets_2/kemerer.arff   Median Absolute Error    77.5633         9  300
../datasets_2/kemerer.arff   RMSE                     64.2312         9  300
../datasets_2/kemerer.arff   R2 Score                  0.502136       9  300
../datasets_2/kemerer.arff   MAE                      47.1114        10   50
../datasets_2/kemerer.arff   Median Absolute Error    49.8657        10   50
../datasets_2/kemerer.arff   RMSE                     50.3724        10   50
../datasets_2/kemerer.arff   R2 Score                  0.693801      10   50
../datasets_2/kemerer.arff   MAE                      65.4256        10  100
../datasets_2/kemerer.arff   Median Absolute Error    70.7351        10  100
../datasets_2/kemerer.arff   RMSE                     73.5365        10  100
../datasets_2/kemerer.arff   R2 Score                  0.347435      10  100
../datasets_2/kemerer.arff   MAE                      54.8153        10  150
../datasets_2/kemerer.arff   Median Absolute Error    67.6715        10  150
../datasets_2/kemerer.arff   RMSE                     60.7925        10  150
../datasets_2/kemerer.arff   R2 Score                  0.554018      10  150
../datasets_2/kemerer.arff   MAE                      45.7149        10  200
../datasets_2/kemerer.arff   Median Absolute Error    60.228         10  200
../datasets_2/kemerer.arff   RMSE                     50.2749        10  200
../datasets_2/kemerer.arff   R2 Score                  0.694986      10  200
../datasets_2/kemerer.arff   MAE                      41.4265        10  250
../datasets_2/kemerer.arff   Median Absolute Error    50.9576        10  250
../datasets_2/kemerer.arff   RMSE                     47.2965        10  250
../datasets_2/kemerer.arff   R2 Score                  0.730055      10  250
../datasets_2/kemerer.arff   MAE                      50.8251        10  300
../datasets_2/kemerer.arff   Median Absolute Error    64.8203        10  300
../datasets_2/kemerer.arff   RMSE                     57.2615        10  300
../datasets_2/kemerer.arff   R2 Score                  0.604321      10  300
../datasets_2/cocomo81.arff  MAE                     257.367          5   50
../datasets_2/cocomo81.arff  Median Absolute Error    84.9486         5   50
../datasets_2/cocomo81.arff  RMSE                    466.711          5   50
../datasets_2/cocomo81.arff  R2 Score                  0.295137       5   50
../datasets_2/cocomo81.arff  MAE                     264.429          5  100
../datasets_2/cocomo81.arff  Median Absolute Error    92.967          5  100
../datasets_2/cocomo81.arff  RMSE                    448.897          5  100
../datasets_2/cocomo81.arff  R2 Score                  0.347918       5  100
../datasets_2/cocomo81.arff  MAE                     264.55           5  150
../datasets_2/cocomo81.arff  Median Absolute Error    98.8277         5  150
../datasets_2/cocomo81.arff  RMSE                    468.35           5  150
../datasets_2/cocomo81.arff  R2 Score                  0.290178       5  150
../datasets_2/cocomo81.arff  MAE                     263.709          5  200
../datasets_2/cocomo81.arff  Median Absolute Error   102.764          5  200
../datasets_2/cocomo81.arff  RMSE                    471.52           5  200
../datasets_2/cocomo81.arff  R2 Score                  0.280536       5  200
../datasets_2/cocomo81.arff  MAE                     258.116          5  250
../datasets_2/cocomo81.arff  Median Absolute Error    95.3927         5  250
../datasets_2/cocomo81.arff  RMSE                    447.535          5  250
../datasets_2/cocomo81.arff  R2 Score                  0.35187        5  250
../datasets_2/cocomo81.arff  MAE                     259.747          5  300
../datasets_2/cocomo81.arff  Median Absolute Error   104.676          5  300
../datasets_2/cocomo81.arff  RMSE                    449.359          5  300
../datasets_2/cocomo81.arff  R2 Score                  0.346576       5  300
../datasets_2/cocomo81.arff  MAE                     248.734          6   50
../datasets_2/cocomo81.arff  Median Absolute Error    97.2311         6   50
../datasets_2/cocomo81.arff  RMSE                    430.064          6   50
../datasets_2/cocomo81.arff  R2 Score                  0.401485       6   50
../datasets_2/cocomo81.arff  MAE                     261.45           6  100
../datasets_2/cocomo81.arff  Median Absolute Error   109.637          6  100
../datasets_2/cocomo81.arff  RMSE                    445.933          6  100
../datasets_2/cocomo81.arff  R2 Score                  0.3565         6  100
../datasets_2/cocomo81.arff  MAE                     268.728          6  150
../datasets_2/cocomo81.arff  Median Absolute Error   112.197          6  150
../datasets_2/cocomo81.arff  RMSE                    451.383          6  150
../datasets_2/cocomo81.arff  R2 Score                  0.340677       6  150
../datasets_2/cocomo81.arff  MAE                     248.538          6  200
../datasets_2/cocomo81.arff  Median Absolute Error    88.2998         6  200
../datasets_2/cocomo81.arff  RMSE                    443.508          6  200
../datasets_2/cocomo81.arff  R2 Score                  0.363482       6  200
../datasets_2/cocomo81.arff  MAE                     247.019          6  250
../datasets_2/cocomo81.arff  Median Absolute Error    81.093          6  250
../datasets_2/cocomo81.arff  RMSE                    424.544          6  250
../datasets_2/cocomo81.arff  R2 Score                  0.416751       6  250
../datasets_2/cocomo81.arff  MAE                     252.669          6  300
../datasets_2/cocomo81.arff  Median Absolute Error    93.2024         6  300
