Dataset                      Metric                     metric valor    d    t
../datasets_2/cocomo81.arff  R2 Score                   -5.06453       10  200
../datasets_2/cocomo81.arff  MAE                       745.18          10  250
../datasets_2/cocomo81.arff  Median Absolute Error      67.1897        10  250
../datasets_2/cocomo81.arff  RMSE                     1658.34          10  250
../datasets_2/cocomo81.arff  R2 Score                   -5.29567       10  250
../datasets_2/cocomo81.arff  MAE                       734.403         10  300
../datasets_2/cocomo81.arff  Median Absolute Error      73.9304        10  300
../datasets_2/cocomo81.arff  RMSE                     1665.11          10  300
../datasets_2/cocomo81.arff  R2 Score                   -5.34722       10  300
../datasets_2/china.arff     MAE                       430.112          5   50
../datasets_2/china.arff     Median Absolute Error     129.825          5   50
../datasets_2/china.arff     RMSE                     1522.89           5   50
../datasets_2/china.arff     R2 Score                    0.958282       5   50
../datasets_2/china.arff     MAE                       395.558          5  100
../datasets_2/china.arff     Median Absolute Error     139.561          5  100
../datasets_2/china.arff     RMSE                     1336.09           5  100
../datasets_2/china.arff     R2 Score                    0.967889       5  100
../datasets_2/china.arff     MAE                       410.007          5  150
../datasets_2/china.arff     Median Absolute Error     141.528          5  150
../datasets_2/china.arff     RMSE                     1323.93           5  150
../datasets_2/china.arff     R2 Score                    0.968471       5  150
../datasets_2/china.arff     MAE                       415.831          5  200
../datasets_2/china.arff     Median Absolute Error     127.592          5  200
../datasets_2/china.arff     RMSE                     1494.97           5  200
../datasets_2/china.arff     R2 Score                    0.959798       5  200
../datasets_2/china.arff     MAE                       405.974          5  250
../datasets_2/china.arff     Median Absolute Error     134.888          5  250
../datasets_2/china.arff     RMSE                     1397.87           5  250
../datasets_2/china.arff     R2 Score                    0.964851       5  250
../datasets_2/china.arff     MAE                       408.564          5  300
../datasets_2/china.arff     Median Absolute Error     132.242          5  300
../datasets_2/china.arff     RMSE                     1429.73           5  300
../datasets_2/china.arff     R2 Score                    0.96323        5  300
../datasets_2/china.arff     MAE                       392.631          6   50
../datasets_2/china.arff     Median Absolute Error      96.5668         6   50
../datasets_2/china.arff     RMSE                     1290.21           6   50
../datasets_2/china.arff     R2 Score                    0.970056       6   50
../datasets_2/china.arff     MAE                       391.595          6  100
../datasets_2/china.arff     Median Absolute Error     104.799          6  100
../datasets_2/china.arff     RMSE                     1445.93           6  100
../datasets_2/china.arff     R2 Score                    0.962392       6  100
../datasets_2/china.arff     MAE                       386.937          6  150
../datasets_2/china.arff     Median Absolute Error      93.8735         6  150
../datasets_2/china.arff     RMSE                     1328.34           6  150
../datasets_2/china.arff     R2 Score                    0.96826        6  150
../datasets_2/china.arff     MAE                       380.741          6  200
../datasets_2/china.arff     Median Absolute Error      91.2503         6  200
../datasets_2/china.arff     RMSE                     1325.13           6  200
../datasets_2/china.arff     R2 Score                    0.968414       6  200
../datasets_2/china.arff     MAE                       381.701          6  250
../datasets_2/china.arff     Median Absolute Error      96.8101         6  250
../datasets_2/china.arff     RMSE                     1431.38           6  250
../datasets_2/china.arff     R2 Score                    0.963145       6  250
../datasets_2/china.arff     MAE                       388.182          6  300
../datasets_2/china.arff     Median Absolute Error      95.8617         6  300
../datasets_2/china.arff     RMSE                     1380.01           6  300
../datasets_2/china.arff     R2 Score                    0.965743       6  300
../datasets_2/china.arff     MAE                       405.515          7   50
../datasets_2/china.arff     Median Absolute Error      86.9105         7   50
../datasets_2/china.arff     RMSE                     1426.29           7   50
../datasets_2/china.arff     R2 Score                    0.963407       7   50
../datasets_2/china.arff     MAE                       376.89           7  100
../datasets_2/china.arff     Median Absolute Error      89.756          7  100
../datasets_2/china.arff     RMSE                     1366.19           7  100
../datasets_2/china.arff     R2 Score                    0.966426       7  100
../datasets_2/china.arff     MAE                       364.285          7  150
../datasets_2/china.arff     Median Absolute Error      86.0282         7  150
../datasets_2/china.arff     RMSE                     1309.85           7  150
../datasets_2/china.arff     R2 Score                    0.969138       7  150
../datasets_2/china.arff     MAE                       387.436          7  200
../datasets_2/china.arff     Median Absolute Error      79.0685         7  200
../datasets_2/china.arff     RMSE                     1486.36           7  200
../datasets_2/china.arff     R2 Score                    0.960259       7  200
../datasets_2/china.arff     MAE                       370.017          7  250
../datasets_2/china.arff     Median Absolute Error      82.0262         7  250
../datasets_2/china.arff     RMSE                     1390.28           7  250
../datasets_2/china.arff     R2 Score                    0.965231       7  250
../datasets_2/china.arff     MAE                       385.968          7  300
../datasets_2/china.arff     Median Absolute Error      80.021          7  300
../datasets_2/china.arff     RMSE                     1472.61           7  300
../datasets_2/china.arff     R2 Score                    0.960992       7  300
../datasets_2/china.arff     MAE                       371.013          8   50
../datasets_2/china.arff     Median Absolute Error      86.8403         8   50
../datasets_2/china.arff     RMSE                     1534.21           8   50
../datasets_2/china.arff     R2 Score                    0.95766        8   50
../datasets_2/china.arff     MAE                       374.238          8  100
../datasets_2/china.arff     Median Absolute Error      76.7846         8  100
../datasets_2/china.arff     RMSE                     1282.18           8  100
../datasets_2/china.arff     R2 Score                    0.970428       8  100
../datasets_2/china.arff     MAE                       375.039          8  150
../datasets_2/china.arff     Median Absolute Error      79.7861         8  150
../datasets_2/china.arff     RMSE                     1377.18           8  150
../datasets_2/china.arff     R2 Score                    0.965884       8  150
../datasets_2/china.arff     MAE                       373.405          8  200
../datasets_2/china.arff     Median Absolute Error      83.31           8  200
../datasets_2/china.arff     RMSE                     1365.53           8  200
../datasets_2/china.arff     R2 Score                    0.966458       8  200
../datasets_2/china.arff     MAE                       371.882          8  250
../datasets_2/china.arff     Median Absolute Error      82.3165         8  250
../datasets_2/china.arff     RMSE                     1383.27           8  250
../datasets_2/china.arff     R2 Score                    0.965581       8  250
../datasets_2/china.arff     MAE                       370.35           8  300
../datasets_2/china.arff     Median Absolute Error      80.3633         8  300
../datasets_2/china.arff     RMSE                     1403.43           8  300
../datasets_2/china.arff     R2 Score                    0.96457        8  300
../datasets_2/china.arff     MAE                       364.863          9   50
../datasets_2/china.arff     Median Absolute Error      88.4911         9   50
../datasets_2/china.arff     RMSE                     1422.31           9   50
../datasets_2/china.arff     R2 Score                    0.963611       9   50
../datasets_2/china.arff     MAE                       347.501          9  100
../datasets_2/china.arff     Median Absolute Error      77.7881         9  100
../datasets_2/china.arff     RMSE                     1363.03           9  100
../datasets_2/china.arff     R2 Score                    0.966581       9  100
../datasets_2/china.arff     MAE                       390.587          9  150
../datasets_2/china.arff     Median Absolute Error      76.176          9  150
../datasets_2/china.arff     RMSE                     1470.34           9  150
../datasets_2/china.arff     R2 Score                    0.961112       9  150
../datasets_2/china.arff     MAE                       376.432          9  200
../datasets_2/china.arff     Median Absolute Error      77.2424         9  200
../datasets_2/china.arff     RMSE                     1496.17           9  200
../datasets_2/china.arff     R2 Score                    0.959733       9  200
../datasets_2/china.arff     MAE                       370.965          9  250
../datasets_2/china.arff     Median Absolute Error      74.7124         9  250
../datasets_2/china.arff     RMSE                     1393.21           9  250
../datasets_2/china.arff     R2 Score                    0.965085       9  250
../datasets_2/china.arff     MAE                       365.649          9  300
../datasets_2/china.arff     Median Absolute Error      85.8032         9  300
../datasets_2/china.arff     RMSE                     1337.55           9  300
../datasets_2/china.arff     R2 Score                    0.967819       9  300
../datasets_2/china.arff     MAE                       403.74          10   50
../datasets_2/china.arff     Median Absolute Error      77.6497        10   50
../datasets_2/china.arff     RMSE                     1503.6           10   50
../datasets_2/china.arff     R2 Score                    0.959332      10   50
../datasets_2/china.arff     MAE                       406.391         10  100
../datasets_2/china.arff     Median Absolute Error      84.12          10  100
../datasets_2/china.arff     RMSE                     1371.07          10  100
../datasets_2/china.arff     R2 Score                    0.966186      10  100
../datasets_2/china.arff     MAE                       367.759         10  150
../datasets_2/china.arff     Median Absolute Error      80.0943        10  150
../datasets_2/china.arff     RMSE                     1295.6           10  150
../datasets_2/china.arff     R2 Score                    0.969806      10  150
../datasets_2/china.arff     MAE                       369.289         10  200
../datasets_2/china.arff     Median Absolute Error      80.1672        10  200
../datasets_2/china.arff     RMSE                     1299.86          10  200
../datasets_2/china.arff     R2 Score                    0.969607      10  200
../datasets_2/china.arff     MAE                       379.693         10  250
../datasets_2/china.arff     Median Absolute Error      84.2842        10  250
../datasets_2/china.arff     RMSE                     1361.44          10  250
../datasets_2/china.arff     R2 Score                    0.966659      10  250
../datasets_2/china.arff     MAE                       380.475         10  300
../datasets_2/china.arff     Median Absolute Error      81.4867        10  300
../datasets_2/china.arff     RMSE                     1407.23          10  300
../datasets_2/china.arff     R2 Score                    0.964378      10  300
../datasets_2/albrecht.arff  MAE                        13.7668         5   50
../datasets_2/albrecht.arff  Median Absolute Error       4.6624         5   50
../datasets_2/albrecht.arff  RMSE                       22.5954         5   50
../datasets_2/albrecht.arff  R2 Score                    0.63255        5   50
../datasets_2/albrecht.arff  MAE                        13.4766         5  100
../datasets_2/albrecht.arff  Median Absolute Error       4.31101        5  100
../datasets_2/albrecht.arff  RMSE                       22.2343         5  100
../datasets_2/albrecht.arff  R2 Score                    0.644202       5  100
../datasets_2/albrecht.arff  MAE                        13.3883         5  150
../datasets_2/albrecht.arff  Median Absolute Error       4.41821        5  150
../datasets_2/albrecht.arff  RMSE                       22.4167         5  150
../datasets_2/albrecht.arff  R2 Score                    0.638341       5  150
../datasets_2/albrecht.arff  MAE                        13.7313         5  200
../datasets_2/albrecht.arff  Median Absolute Error       4.82512        5  200
../datasets_2/albrecht.arff  RMSE                       22.0779         5  200
../datasets_2/albrecht.arff  R2 Score                    0.649188       5  200
../datasets_2/albrecht.arff  MAE                        14.6157         5  250
../datasets_2/albrecht.arff  Median Absolute Error       4.86701        5  250
../datasets_2/albrecht.arff  RMSE                       24.2076         5  250
../datasets_2/albrecht.arff  R2 Score                    0.578243       5  250
../datasets_2/albrecht.arff  MAE                        14.2021         5  300
../datasets_2/albrecht.arff  Median Absolute Error       4.78972        5  300
../datasets_2/albrecht.arff  RMSE                       23.0856         5  300
../datasets_2/albrecht.arff  R2 Score                    0.616435       5  300
../datasets_2/albrecht.arff  MAE                        14.0361         6   50
../datasets_2/albrecht.arff  Median Absolute Error       4.6584         6   50
../datasets_2/albrecht.arff  RMSE                       22.8582         6   50
../datasets_2/albrecht.arff  R2 Score                    0.623954       6   50
../datasets_2/albrecht.arff  MAE                        14.3311         6  100
../datasets_2/albrecht.arff  Median Absolute Error       4.66798        6  100
../datasets_2/albrecht.arff  RMSE                       22.9305         6  100
../datasets_2/albrecht.arff  R2 Score                    0.621571       6  100
../datasets_2/albrecht.arff  MAE                        14.5073         6  150
../datasets_2/albrecht.arff  Median Absolute Error       5.00944        6  150
../datasets_2/albrecht.arff  RMSE                       23.5946         6  150
../datasets_2/albrecht.arff  R2 Score                    0.599333       6  150
../datasets_2/albrecht.arff  MAE                        14.8842         6  200
../datasets_2/albrecht.arff  Median Absolute Error       4.87595        6  200
../datasets_2/albrecht.arff  RMSE                       23.9128         6  200
../datasets_2/albrecht.arff  R2 Score                    0.588453       6  200
../datasets_2/albrecht.arff  MAE                        14.2213         6  250
../datasets_2/albrecht.arff  Median Absolute Error       5.0637         6  250
../datasets_2/albrecht.arff  RMSE                       22.5692         6  250
../datasets_2/albrecht.arff  R2 Score                    0.633403       6  250
../datasets_2/albrecht.arff  MAE                        14.2962         6  300
../datasets_2/albrecht.arff  Median Absolute Error       4.23044        6  300
../datasets_2/albrecht.arff  RMSE                       23.4756         6  300
../datasets_2/albrecht.arff  R2 Score                    0.603365       6  300
../datasets_2/albrecht.arff  MAE                        14.0276         7   50
../datasets_2/albrecht.arff  Median Absolute Error       5.81337        7   50
../datasets_2/albrecht.arff  RMSE                       21.0223         7   50
../datasets_2/albrecht.arff  R2 Score                    0.681934       7   50
../datasets_2/albrecht.arff  MAE                        14.1932         7  100
../datasets_2/albrecht.arff  Median Absolute Error       4.7525         7  100
../datasets_2/albrecht.arff  RMSE                       22.8453         7  100
../datasets_2/albrecht.arff  R2 Score                    0.624379       7  100
../datasets_2/albrecht.arff  MAE                        14.004          7  150
../datasets_2/albrecht.arff  Median Absolute Error       4.93323        7  150
../datasets_2/albrecht.arff  RMSE                       22.6438         7  150
../datasets_2/albrecht.arff  R2 Score                    0.630974       7  150
../datasets_2/albrecht.arff  MAE                        13.9969         7  200
../datasets_2/albrecht.arff  Median Absolute Error       4.93858        7  200
../datasets_2/albrecht.arff  RMSE                       22.7269         7  200
../datasets_2/albrecht.arff  R2 Score                    0.628263       7  200
../datasets_2/albrecht.arff  MAE                        14.3111         7  250
../datasets_2/albrecht.arff  Median Absolute Error       4.89912        7  250
../datasets_2/albrecht.arff  RMSE                       23.0191         7  250
../datasets_2/albrecht.arff  R2 Score                    0.618641       7  250
../datasets_2/albrecht.arff  MAE                        13.7344         7  300
../datasets_2/albrecht.arff  Median Absolute Error       4.4724         7  300
../datasets_2/albrecht.arff  RMSE                       22.6077         7  300
../datasets_2/albrecht.arff  R2 Score                    0.632151       7  300
../datasets_2/albrecht.arff  MAE                        13.6383         8   50
../datasets_2/albrecht.arff  Median Absolute Error       4.39855        8   50
../datasets_2/albrecht.arff  RMSE                       22.7859         8   50
../datasets_2/albrecht.arff  R2 Score                    0.626328       8   50
../datasets_2/albrecht.arff  MAE                        12.2077         8  100
../datasets_2/albrecht.arff  Median Absolute Error       4.5914         8  100
../datasets_2/albrecht.arff  RMSE                       19.8001         8  100
../datasets_2/albrecht.arff  R2 Score                    0.717842       8  100
../datasets_2/albrecht.arff  MAE                        14.0778         8  150
../datasets_2/albrecht.arff  Median Absolute Error       4.21334        8  150
../datasets_2/albrecht.arff  RMSE                       23.5609         8  150
../datasets_2/albrecht.arff  R2 Score                    0.600478       8  150
../datasets_2/albrecht.arff  MAE                        14.252          8  200
../datasets_2/albrecht.arff  Median Absolute Error       4.84437        8  200
../datasets_2/albrecht.arff  RMSE                       22.6064         8  200
../datasets_2/albrecht.arff  R2 Score                    0.632192       8  200
../datasets_2/albrecht.arff  MAE                        14.2733         8  250
../datasets_2/albrecht.arff  Median Absolute Error       4.87078        8  250
../datasets_2/albrecht.arff  RMSE                       22.9578         8  250
../datasets_2/albrecht.arff  R2 Score                    0.620671       8  250
../datasets_2/albrecht.arff  MAE                        14.1262         8  300
../datasets_2/albrecht.arff  Median Absolute Error       4.36772        8  300
../datasets_2/albrecht.arff  RMSE                       23.4203         8  300
../datasets_2/albrecht.arff  R2 Score                    0.605232       8  300
../datasets_2/albrecht.arff  MAE                        14.2542         9   50
../datasets_2/albrecht.arff  Median Absolute Error       4.14375        9   50
../datasets_2/albrecht.arff  RMSE                       22.9396         9   50
../datasets_2/albrecht.arff  R2 Score                    0.62127        9   50
../datasets_2/albrecht.arff  MAE                        13.9464         9  100
../datasets_2/albrecht.arff  Median Absolute Error       4.24295        9  100
../datasets_2/albrecht.arff  RMSE                       22.9271         9  100
../datasets_2/albrecht.arff  R2 Score                    0.621683       9  100
../datasets_2/albrecht.arff  MAE                        14.658          9  150
../datasets_2/albrecht.arff  Median Absolute Error       4.87406        9  150
../datasets_2/albrecht.arff  RMSE                       23.8106         9  150
../datasets_2/albrecht.arff  R2 Score                    0.591964       9  150
../datasets_2/albrecht.arff  MAE                        13.2924         9  200
../datasets_2/albrecht.arff  Median Absolute Error       4.72668        9  200
../datasets_2/albrecht.arff  RMSE                       21.8744         9  200
../datasets_2/albrecht.arff  R2 Score                    0.655626       9  200
../datasets_2/albrecht.arff  MAE                        14.0894         9  250
../datasets_2/albrecht.arff  Median Absolute Error       4.72673        9  250
../datasets_2/albrecht.arff  RMSE                       22.5998         9  250
../datasets_2/albrecht.arff  R2 Score                    0.632409       9  250
../datasets_2/albrecht.arff  MAE                        13.9739         9  300
../datasets_2/albrecht.arff  Median Absolute Error       4.56151        9  300
../datasets_2/albrecht.arff  RMSE                       22.9851         9  300
../datasets_2/albrecht.arff  R2 Score                    0.619767       9  300
../datasets_2/albrecht.arff  MAE                        14.4353        10   50
../datasets_2/albrecht.arff  Median Absolute Error       4.48971       10   50
../datasets_2/albrecht.arff  RMSE                       23.8328        10   50
../datasets_2/albrecht.arff  R2 Score                    0.591204      10   50
../datasets_2/albrecht.arff  MAE                        14.4993        10  100
../datasets_2/albrecht.arff  Median Absolute Error       4.75095       10  100
../datasets_2/albrecht.arff  RMSE                       23.3416        10  100
../datasets_2/albrecht.arff  R2 Score                    0.60788       10  100
../datasets_2/albrecht.arff  MAE                        14.5226        10  150
../datasets_2/albrecht.arff  Median Absolute Error       4.75214       10  150
../datasets_2/albrecht.arff  RMSE                       24.2719        10  150
../datasets_2/albrecht.arff  R2 Score                    0.576001      10  150
../datasets_2/albrecht.arff  MAE                        14.058         10  200
../datasets_2/albrecht.arff  Median Absolute Error       4.96791       10  200
../datasets_2/albrecht.arff  RMSE                       23.236         10  200
../datasets_2/albrecht.arff  R2 Score                    0.61142       10  200
../datasets_2/albrecht.arff  MAE                        14.3229        10  250
../datasets_2/albrecht.arff  Median Absolute Error       5.25276       10  250
../datasets_2/albrecht.arff  RMSE                       23.2451        10  250
../datasets_2/albrecht.arff  R2 Score                    0.611116      10  250
../datasets_2/albrecht.arff  MAE                        14.1607        10  300
../datasets_2/albrecht.arff  Median Absolute Error       4.76523       10  300
../datasets_2/albrecht.arff  RMSE                       23.2443        10  300
../datasets_2/albrecht.arff  R2 Score                    0.611144      10  300
../datasets_2/kemerer.arff   MAE                       123.53           5   50
../datasets_2/kemerer.arff   Median Absolute Error     114.464          5   50
../datasets_2/kemerer.arff   RMSE                      130.125          5   50
../datasets_2/kemerer.arff   R2 Score                  -22.3458         5   50
../datasets_2/kemerer.arff   MAE                       123.128          5  100
../datasets_2/kemerer.arff   Median Absolute Error     101.575          5  100
../datasets_2/kemerer.arff   RMSE                      130.622          5  100
../datasets_2/kemerer.arff   R2 Score                  -22.5246         5  100
../datasets_2/kemerer.arff   MAE                       128.739          5  150
../datasets_2/kemerer.arff   Median Absolute Error     102.973          5  150
../datasets_2/kemerer.arff   RMSE                      137.704          5  150
../datasets_2/kemerer.arff   R2 Score                  -25.1447         5  150
../datasets_2/kemerer.arff   MAE                       128.991          5  200
../datasets_2/kemerer.arff   Median Absolute Error     104.394          5  200
../datasets_2/kemerer.arff   RMSE                      136.476          5  200
../datasets_2/kemerer.arff   R2 Score                  -24.6804         5  200
../datasets_2/kemerer.arff   MAE                       136.822          5  250
../datasets_2/kemerer.arff   Median Absolute Error     109.428          5  250
../datasets_2/kemerer.arff   RMSE                      145.507          5  250
../datasets_2/kemerer.arff   R2 Score                  -28.1917         5  250
../datasets_2/kemerer.arff   MAE                       121.263          5  300
../datasets_2/kemerer.arff   Median Absolute Error     105.469          5  300
../datasets_2/kemerer.arff   RMSE                      125.99           5  300
../datasets_2/kemerer.arff   R2 Score                  -20.8857         5  300
../datasets_2/kemerer.arff   MAE                       111.383          6   50
../datasets_2/kemerer.arff   Median Absolute Error      88.7328         6   50
../datasets_2/kemerer.arff   RMSE                      116.909          6   50
../datasets_2/kemerer.arff   R2 Score                  -17.8447         6   50
../datasets_2/kemerer.arff   MAE                       144.762          6  100
../datasets_2/kemerer.arff   Median Absolute Error     107.751          6  100
../datasets_2/kemerer.arff   RMSE                      154.835          6  100
../datasets_2/kemerer.arff   R2 Score                  -32.0541         6  100
../datasets_2/kemerer.arff   MAE                       122.038          6  150
../datasets_2/kemerer.arff   Median Absolute Error      97.5024         6  150
../datasets_2/kemerer.arff   RMSE                      130.314          6  150
../datasets_2/kemerer.arff   R2 Score                  -22.414          6  150
../datasets_2/kemerer.arff   MAE                       128.666          6  200
../datasets_2/kemerer.arff   Median Absolute Error     104.535          6  200
../datasets_2/kemerer.arff   RMSE                      136.196          6  200
../datasets_2/kemerer.arff   R2 Score                  -24.5753         6  200
../datasets_2/kemerer.arff   MAE                       138.198          6  250
../datasets_2/kemerer.arff   Median Absolute Error     108.971          6  250
../datasets_2/kemerer.arff   RMSE                      147.242          6  250
../datasets_2/kemerer.arff   R2 Score                  -28.8921         6  250
../datasets_2/kemerer.arff   MAE                       130.59           6  300
../datasets_2/kemerer.arff   Median Absolute Error     108.183          6  300
../datasets_2/kemerer.arff   RMSE                      138.85           6  300
../datasets_2/kemerer.arff   R2 Score                  -25.5817         6  300
../datasets_2/kemerer.arff   MAE                       138.552          7   50
../datasets_2/kemerer.arff   Median Absolute Error     122.277          7   50
../datasets_2/kemerer.arff   RMSE                      149.14           7   50
../datasets_2/kemerer.arff   R2 Score                  -29.6676         7   50
../datasets_2/kemerer.arff   MAE                       117.73           7  100
../datasets_2/kemerer.arff   Median Absolute Error      99.4135         7  100
../datasets_2/kemerer.arff   RMSE                      126.689          7  100
../datasets_2/kemerer.arff   R2 Score                  -21.1292         7  100
../datasets_2/kemerer.arff   MAE                       127.487          7  150
../datasets_2/kemerer.arff   Median Absolute Error     106.212          7  150
../datasets_2/kemerer.arff   RMSE                      133.562          7  150
../datasets_2/kemerer.arff   R2 Score                  -23.5957         7  150
../datasets_2/kemerer.arff   MAE                       124.037          7  200
../datasets_2/kemerer.arff   Median Absolute Error     101.256          7  200
../datasets_2/kemerer.arff   RMSE                      132.602          7  200
../datasets_2/kemerer.arff   R2 Score                  -23.243          7  200
../datasets_2/kemerer.arff   MAE                       135.179          7  250
../datasets_2/kemerer.arff   Median Absolute Error     109.392          7  250
../datasets_2/kemerer.arff   RMSE                      144.752          7  250
../datasets_2/kemerer.arff   R2 Score                  -27.8894         7  250
../datasets_2/kemerer.arff   MAE                       124.249          7  300
../datasets_2/kemerer.arff   Median Absolute Error     102.782          7  300
../datasets_2/kemerer.arff   RMSE                      130.464          7  300
../datasets_2/kemerer.arff   R2 Score                  -22.4677         7  300
../datasets_2/kemerer.arff   MAE                       128.034          8   50
../datasets_2/kemerer.arff   Median Absolute Error     112.084          8   50
../datasets_2/kemerer.arff   RMSE                      138.947          8   50
../datasets_2/kemerer.arff   R2 Score                  -25.6188         8   50
../datasets_2/kemerer.arff   MAE                       135.562          8  100
../datasets_2/kemerer.arff   Median Absolute Error      98.7437         8  100
../datasets_2/kemerer.arff   RMSE                      147.479          8  100
../datasets_2/kemerer.arff   R2 Score                  -28.9882         8  100
../datasets_2/kemerer.arff   MAE                       120.229          8  150
../datasets_2/kemerer.arff   Median Absolute Error      96.3309         8  150
../datasets_2/kemerer.arff   RMSE                      128.349          8  150
../datasets_2/kemerer.arff   R2 Score                  -21.7131         8  150
../datasets_2/kemerer.arff   MAE                       129.773          8  200
../datasets_2/kemerer.arff   Median Absolute Error     113.932          8  200
../datasets_2/kemerer.arff   RMSE                      138.671          8  200
../datasets_2/kemerer.arff   R2 Score                  -25.513          8  200
../datasets_2/kemerer.arff   MAE                       125.469          8  250
../datasets_2/kemerer.arff   Median Absolute Error     102.775          8  250
../datasets_2/kemerer.arff   RMSE                      135.516          8  250
../datasets_2/kemerer.arff   R2 Score                  -24.3206         8  250
../datasets_2/kemerer.arff   MAE                       123.947          8  300
../datasets_2/kemerer.arff   Median Absolute Error     106.87           8  300
../datasets_2/kemerer.arff   RMSE                      129.256          8  300
../datasets_2/kemerer.arff   R2 Score                  -22.0353         8  300
../datasets_2/kemerer.arff   MAE                       138.225          9   50
../datasets_2/kemerer.arff   Median Absolute Error      98.2776         9   50
../datasets_2/kemerer.arff   RMSE                      157.991          9   50
../datasets_2/kemerer.arff   R2 Score                  -33.4155         9   50
../datasets_2/kemerer.arff   MAE                       112.496          9  100
../datasets_2/kemerer.arff   Median Absolute Error      97.5155         9  100
../datasets_2/kemerer.arff   RMSE                      118.953          9  100
../datasets_2/kemerer.arff   R2 Score                  -18.5094         9  100
../datasets_2/kemerer.arff   MAE                       123.724          9  150
../datasets_2/kemerer.arff   Median Absolute Error     106.657          9  150
../datasets_2/kemerer.arff   RMSE                      133.263          9  150
../datasets_2/kemerer.arff   R2 Score                  -23.4854         9  150
../datasets_2/kemerer.arff   MAE                       127.809          9  200
../datasets_2/kemerer.arff   Median Absolute Error     110.864          9  200
../datasets_2/kemerer.arff   RMSE                      134.793          9  200
../datasets_2/kemerer.arff   R2 Score                  -24.0511         9  200
../datasets_2/kemerer.arff   MAE                       118.045          9  250
../datasets_2/kemerer.arff   Median Absolute Error     106.526          9  250
../datasets_2/kemerer.arff   RMSE                      123.299          9  250
../datasets_2/kemerer.arff   R2 Score                  -19.961          9  250
../datasets_2/kemerer.arff   MAE                       126.738          9  300
../datasets_2/kemerer.arff   Median Absolute Error      99.6955         9  300
../datasets_2/kemerer.arff   RMSE                      137.099          9  300
../datasets_2/kemerer.arff   R2 Score                  -24.9155         9  300
../datasets_2/kemerer.arff   MAE                       115.2           10   50
../datasets_2/kemerer.arff   Median Absolute Error      99.1784        10   50
../datasets_2/kemerer.arff   RMSE                      117.416         10   50
../datasets_2/kemerer.arff   R2 Score                  -18.0085        10   50
../datasets_2/kemerer.arff   MAE                       132.578         10  100
../datasets_2/kemerer.arff   Median Absolute Error     111.072         10  100
../datasets_2/kemerer.arff   RMSE                      139.723         10  100
../datasets_2/kemerer.arff   R2 Score                  -25.9171        10  100
../datasets_2/kemerer.arff   MAE                       125.179         10  150
../datasets_2/kemerer.arff   Median Absolute Error     101.765         10  150
../datasets_2/kemerer.arff   RMSE                      135.415         10  150
../datasets_2/kemerer.arff   R2 Score                  -24.2826        10  150
../datasets_2/kemerer.arff   MAE                       136.863         10  200
../datasets_2/kemerer.arff   Median Absolute Error     108.735         10  200
../datasets_2/kemerer.arff   RMSE                      144.504         10  200
../datasets_2/kemerer.arff   R2 Score                  -27.7904        10  200
../datasets_2/kemerer.arff   MAE                       123.44          10  250
../datasets_2/kemerer.arff   Median Absolute Error      95.8015        10  250
../datasets_2/kemerer.arff   RMSE                      129.739         10  250
../datasets_2/kemerer.arff   R2 Score                  -22.2076        10  250
../datasets_2/kemerer.arff   MAE                       132.704         10  300
../datasets_2/kemerer.arff   Median Absolute Error     108.765         10  300
../datasets_2/kemerer.arff   RMSE                      143.361         10  300
../datasets_2/kemerer.arff   R2 Score                  -27.3371        10  300
../datasets_2/cocomo81.arff  MAE                       752.686          5   50
../datasets_2/cocomo81.arff  Median Absolute Error     144.843          5   50
../datasets_2/cocomo81.arff  RMSE                     1459.24           5   50
../datasets_2/cocomo81.arff  R2 Score                   -3.133          5   50
../datasets_2/cocomo81.arff  MAE                       695.745          5  100
../datasets_2/cocomo81.arff  Median Absolute Error     330.056          5  100
../datasets_2/cocomo81.arff  RMSE                     1154.24           5  100
../datasets_2/cocomo81.arff  R2 Score                   -1.58584        5  100
../datasets_2/cocomo81.arff  MAE                       696.328          5  150
../datasets_2/cocomo81.arff  Median Absolute Error     317.169          5  150
../datasets_2/cocomo81.arff  RMSE                     1238.95           5  150
../datasets_2/cocomo81.arff  R2 Score                   -1.97934        5  150
../datasets_2/cocomo81.arff  MAE                       618.385          5  200
../datasets_2/cocomo81.arff  Median Absolute Error     248.572          5  200
../datasets_2/cocomo81.arff  RMSE                     1155.36           5  200
../datasets_2/cocomo81.arff  R2 Score                   -1.59085        5  200
../datasets_2/cocomo81.arff  MAE                       662.927          5  250
../datasets_2/cocomo81.arff  Median Absolute Error     308.461          5  250
../datasets_2/cocomo81.arff  RMSE                     1140.77           5  250
../datasets_2/cocomo81.arff  R2 Score                   -1.52583        5  250
../datasets_2/cocomo81.arff  MAE                       623.926          5  300
../datasets_2/cocomo81.arff  Median Absolute Error     281.938          5  300
../datasets_2/cocomo81.arff  RMSE                     1099.25           5  300
../datasets_2/cocomo81.arff  R2 Score                   -1.34533        5  300
../datasets_2/cocomo81.arff  MAE                       734.672          6   50
../datasets_2/cocomo81.arff  Median Absolute Error     298.611          6   50
../datasets_2/cocomo81.arff  RMSE                     1301.59           6   50
../datasets_2/cocomo81.arff  R2 Score                   -2.28818        6   50
../datasets_2/cocomo81.arff  MAE                       584.971          6  100
../datasets_2/cocomo81.arff  Median Absolute Error     350.799          6  100
