rely,data,cplx,time,virt,acap,pcap,vexp,lexp,modp,tool,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_pcap,MI_loc_acap,MI_loc_vexp,MI_aexp_data,actual
0.38751355,-0.067628756,0.4688869,0.18355456,0.15914468,0.29792923,0.41037795,0.5978624,0.34002748,0.37593523,0.4615344,-0.09457292,0.20464401,0.018595556,0.12364228,0.042062894,0.08090521,0.0626919,0.15953664,0.05671747,0.0026457235,0.14143741
0.87915146,-0.30043423,0.7657517,0.4763173,0.21077548,0.37304974,0.6412944,1.2206801,0.5995413,0.48256838,0.65379065,-0.35733914,0.55448675,0.04038851,0.30434352,0.2614115,0.18511862,0.20493256,0.40693128,0.18789168,-0.15859498,0.35574037
0.74746424,-0.117478475,0.69535637,0.4069124,0.20510852,0.48107502,0.6299425,0.91407424,0.81104124,1.1393307,0.8898383,-0.063698694,0.4921565,0.104818456,0.26544696,0.19705907,0.32883,0.29659173,0.6543269,0.45015186,-0.3447741,0.33779427
0.3493242,-0.06483072,0.42839643,0.19880478,0.1258567,0.24501082,0.3528938,0.4806894,0.3551818,0.48144442,0.48170274,-0.04101977,0.17598696,0.021849172,0.15035957,0.05133243,0.14032987,0.061988253,0.18816543,0.14449859,-0.053533692,0.11616278
0.37471467,-0.0474394,0.4405166,0.16302769,0.13604972,0.29525307,0.39655328,0.5415594,0.29001302,0.343007,0.4354461,-0.085618824,0.17868116,0.020882431,0.124354616,0.034828298,0.07281366,0.06606193,0.15001169,0.032716043,0.0054215267,0.1152471
0.34812126,-0.036203254,0.4080933,0.18909933,0.116885565,0.28795028,0.35190597,0.4646517,0.28130126,0.35385573,0.4204047,-0.098300785,0.15897726,0.011764206,0.11752708,0.02354177,0.07746573,0.042949248,0.1449133,0.055342898,-0.028486598,0.10616577
0.3930673,-0.075608686,0.44725126,0.2444134,0.12541111,0.28507328,0.3973066,0.52362555,0.34486717,0.4425018,0.45216122,-0.10562973,0.22882311,0.008387141,0.15660651,0.04515571,0.10887486,0.07425167,0.19936804,0.11113263,-0.082773715,0.15054016
0.3758548,-0.08166689,0.44186482,0.21789157,0.078886524,0.28286096,0.37580943,0.45545474,0.32725298,0.57144934,0.53298485,-0.042934705,0.2301774,0.032632064,0.16279206,0.0493406,0.14725618,0.08445872,0.25819594,0.17355146,-0.13411212,0.11279988
0.9122699,-0.47308722,0.7662026,0.61513734,0.36299342,0.5096192,0.6796852,1.4778196,1.0222069,0.89405423,0.783114,-0.48342714,0.81021094,0.052584123,0.34272388,0.22287169,0.25125745,0.3401745,0.56774455,0.2693795,-0.37726042,0.5081143
0.54846674,-0.14491424,0.56834763,0.2964957,0.17550658,0.33320728,0.48561394,0.87813103,0.4587526,0.36462113,0.5515576,-0.23949397,0.38867223,0.032811902,0.1660716,0.117106564,0.11859764,0.114854306,0.26199162,0.08170009,-0.058445092,0.23662893
0.41996688,-0.18180123,0.4742286,0.29355794,0.19508287,0.28671765,0.42626482,0.6927803,0.48651478,0.571735,0.5161991,-0.08967848,0.3115122,0.022085618,0.19374898,0.08395649,0.1653654,0.12397818,0.25684965,0.18750823,-0.13323568,0.15301858
0.37172183,-0.055150803,0.4386327,0.17286205,0.1067507,0.3197616,0.41793022,0.5064378,0.28886673,0.37975964,0.4415707,-0.108981475,0.20237653,0.017067058,0.12528193,0.021034777,0.072739124,0.06397924,0.16001143,0.046307046,-0.03565589,0.118615046
0.8032503,-0.3111442,0.6645814,0.5993637,0.29273376,0.41283417,0.57628185,1.145575,0.86357534,0.9279644,0.7515418,-0.2775619,0.7155083,0.05219291,0.3236656,0.14453405,0.2863515,0.32304624,0.5451225,0.3566071,-0.41835877,0.38548508
0.34353837,-0.014087327,0.4046685,0.12664151,0.11763426,0.31461662,0.39529607,0.47505447,0.26019543,0.34674174,0.42118642,-0.065473646,0.15164632,0.024505604,0.10546562,0.019054707,0.0610473,0.061482575,0.13230315,0.016526597,0.0066819675,0.09540345
0.48776114,-0.112652004,0.45679197,0.29043174,0.15964228,0.26411435,0.3752316,0.6130745,0.36346346,0.3718399,0.4647576,-0.15375145,0.2692671,0.024781093,0.1735736,0.08342845,0.13093874,0.0753364,0.22000982,0.110491164,-0.07242249,0.17813036
0.47189394,-0.18143311,0.47837365,0.30268118,0.17766756,0.28576955,0.36536673,0.65628463,0.45148802,0.51301533,0.5541036,-0.13305208,0.3044854,0.03619909,0.19240603,0.107595704,0.15961424,0.08674064,0.30494124,0.17972372,-0.12454113,0.192784
0.49407393,-0.052257266,0.5334964,0.274123,0.102221064,0.3776642,0.47375658,0.592697,0.52272385,0.8696955,0.72454435,-0.024762925,0.29912627,0.07211903,0.1705501,0.10915663,0.22937073,0.17987402,0.45138666,0.33227894,-0.23805721,0.17249107
0.49031284,-0.05314916,0.5465668,0.3203416,0.08229476,0.2664025,0.449232,0.60140496,0.41685236,0.6636812,0.61669326,-0.03413375,0.31496188,0.091863535,0.19497557,0.13410693,0.17086755,0.12913124,0.38734153,0.27997378,-0.16131492,0.20123383
0.65944725,-0.10969412,0.4929001,0.4785119,0.25561023,0.33308896,0.39484808,0.72174484,0.5376967,0.59236914,0.5620111,-0.21504569,0.44850367,0.030782044,0.21993679,0.097555436,0.17213923,0.15912266,0.31392455,0.23893403,-0.25981072,0.2771856
0.59772503,-0.11930421,0.46474895,0.35360909,0.19498213,0.32131568,0.40504768,0.614401,0.4824668,0.6638378,0.5890667,-0.084111705,0.38021863,0.061190266,0.22878394,0.10058836,0.25551727,0.1474152,0.35384437,0.24788764,-0.23037548,0.20755242
0.44988012,-0.060736675,0.40916285,0.214831,0.13662207,0.31239846,0.38592434,0.59173626,0.33031282,0.3056259,0.4263233,-0.17099433,0.26755306,0.026188334,0.124442264,0.051362306,0.07216191,0.06294268,0.16593908,0.03817187,-0.049469564,0.15583916
0.35115942,-0.0103494525,0.37582237,0.15886107,0.1220908,0.2819073,0.3611286,0.40699074,0.27748954,0.38165322,0.44185394,-0.04989336,0.17827897,0.023194473,0.11828044,0.033196278,0.0947801,0.038324725,0.13798691,0.0812274,-0.03746457,0.099401474
0.79897434,-0.30656365,0.66895777,0.47258565,0.1876452,0.4260889,0.63089794,1.0251143,0.7737707,1.1549819,0.8569798,-0.1813466,0.6114441,0.09822413,0.32427648,0.18424243,0.36109367,0.32274747,0.6914027,0.3759734,-0.45944825,0.29026833
0.39747265,-0.046919074,0.41251576,0.21202093,0.17888008,0.29839832,0.36953142,0.5583081,0.32607964,0.34550524,0.4349761,-0.13792141,0.21036829,0.010723095,0.13459863,0.041624874,0.08242579,0.04878402,0.1571274,0.048824318,-0.019674856,0.14354703
0.4272339,-0.08252701,0.4681818,0.20996821,0.16260344,0.28811288,0.40162435,0.62636685,0.3444325,0.34923053,0.46127212,-0.11428578,0.22857128,0.020875687,0.13805525,0.052087426,0.094001174,0.06346592,0.17007728,0.055098787,-0.0105564445,0.14820594
0.38840157,-0.10219103,0.47351545,0.2112076,0.1444425,0.30326086,0.41327643,0.5852923,0.3884118,0.4730624,0.49618033,-0.10672873,0.22462232,0.01608174,0.14862643,0.055690825,0.12540193,0.08426343,0.20969945,0.111017466,-0.06926921,0.15955375
0.47343743,-0.13284494,0.50465655,0.25264415,0.14979121,0.32067978,0.43648595,0.72202486,0.38702253,0.36675397,0.49873886,-0.19273606,0.30918902,0.015758997,0.15892422,0.07615753,0.1111033,0.08945617,0.21381415,0.078901105,-0.057183158,0.19734053
0.33362883,-0.022487123,0.41398752,0.13254291,0.1011187,0.3125744,0.39447197,0.46513796,0.27116874,0.3737829,0.43413046,-0.073555216,0.16747698,0.021632878,0.10809839,0.014491316,0.0651124,0.054216657,0.1250594,0.04145486,-0.010337409,0.088707656
0.7877418,-0.28243932,0.81611514,0.44356534,0.08924324,0.37868547,0.6749166,1.1262447,0.58389103,0.5214735,0.6521976,-0.3284759,0.5561951,0.035873577,0.28244424,0.21601892,0.20315114,0.24811468,0.40413007,0.17431152,-0.12453343,0.32659024
0.46843114,-0.12071495,0.51200956,0.3004081,0.11778272,0.27341,0.4182528,0.58868235,0.34980264,0.44307238,0.48303607,-0.10670276,0.24470119,0.025024243,0.17766225,0.08657489,0.1442812,0.084363505,0.28593913,0.15798375,-0.0917341,0.16823636
0.33358577,-0.11192754,0.41436383,0.18391836,0.12462405,0.2919045,0.36736134,0.52840567,0.37511915,0.5044792,0.5025126,-0.04235966,0.21290989,0.019887758,0.13991512,0.050308757,0.14057377,0.07579562,0.20024404,0.14818142,-0.068923205,0.1324943
0.30213505,-0.038500514,0.4130772,0.14502248,0.10592545,0.26377407,0.35899875,0.46462643,0.27975208,0.38847178,0.43328267,-0.052326713,0.14828695,0.012977575,0.12816262,0.01986513,0.08497034,0.042866867,0.13690984,0.08461393,-0.007486105,0.09638201
0.49397552,-0.15347894,0.5608482,0.24808201,0.11049588,0.33963445,0.4978119,0.6844595,0.39424685,0.45653686,0.51390857,-0.17861225,0.31584585,0.024571432,0.17346644,0.064164385,0.11446783,0.12753543,0.25285846,0.079335816,-0.073619574,0.1936036
0.77320105,-0.010059908,0.69465715,0.44768578,0.21364671,0.51774865,0.70264983,0.9067738,0.8995036,1.3985248,0.9943204,-0.008358598,0.5351515,0.12843397,0.26220474,0.20122945,0.36892578,0.36108288,0.7771114,0.5392737,-0.44643867,0.35149172
0.5210367,-0.12789524,0.52263105,0.3057459,0.0691845,0.30429006,0.4757567,0.59740025,0.44367287,0.7810329,0.632249,-0.07143365,0.32806283,0.0627861,0.20603718,0.09479069,0.22018433,0.16553614,0.40756497,0.27371034,-0.2554888,0.17876811
0.52775264,-0.15774673,0.6224612,0.31435966,0.20050839,0.28301358,0.47966635,0.92618716,0.5052335,0.41192293,0.5415641,-0.16409434,0.3472602,0.032182887,0.20996782,0.1361376,0.1391989,0.14099233,0.2685418,0.13670857,-0.024649967,0.23081906
0.3469003,-0.057098452,0.4237763,0.16709453,0.13404451,0.2900516,0.3837668,0.5111439,0.31822732,0.40579134,0.44496724,-0.07761429,0.1705644,0.020279735,0.12792195,0.032329828,0.091846496,0.060937557,0.15115246,0.07129417,-0.018516663,0.11444585
0.41897157,-0.08657937,0.49424535,0.21504974,0.11380776,0.28572237,0.4060795,0.6202324,0.370887,0.46272302,0.52165943,-0.047480192,0.23249644,0.05458509,0.15170415,0.08659326,0.12976265,0.10806571,0.25192964,0.13934144,-0.059660424,0.14481883
0.59088373,-0.026914116,0.5696258,0.36236474,0.14540572,0.35994747,0.5258405,0.720439,0.59859204,0.88224345,0.73301804,-0.040904712,0.3506272,0.10210403,0.18999031,0.15854838,0.23479979,0.17516139,0.5431134,0.3538607,-0.22949697,0.23113632
0.7242013,-0.23617952,0.7566964,0.42716855,0.19920805,0.32116717,0.6154592,1.2315837,0.64669025,0.4577696,0.6722485,-0.30971053,0.53600544,0.0686425,0.2686813,0.215098,0.18750145,0.20592365,0.40043554,0.1758771,-0.08058682,0.3088905
0.403534,-0.060512017,0.445114,0.1658108,0.12111662,0.32151467,0.40327135,0.57225853,0.2947846,0.32358927,0.44829437,-0.11814265,0.23183696,0.029742645,0.114880785,0.042795047,0.07025965,0.07071024,0.1620703,0.026209887,-0.0061852857,0.12491171
0.5708816,-0.20820954,0.55213636,0.32060006,0.12130758,0.35916957,0.49055517,0.7735784,0.46296257,0.48226026,0.51194847,-0.25076392,0.38586426,0.027746761,0.21024173,0.10029899,0.1431131,0.1614766,0.29627505,0.11583137,-0.13552293,0.23872761
0.35254586,-0.13688788,0.4474745,0.1973355,0.14863515,0.30901667,0.37822953,0.61434793,0.41511938,0.46742946,0.50243485,-0.08112563,0.24823509,0.025457025,0.1532486,0.059261687,0.1197398,0.074706644,0.18886326,0.13032039,-0.04548238,0.16033062
0.3813365,-0.057774935,0.45697588,0.17109862,0.12264624,0.26363444,0.38269985,0.5616196,0.30591014,0.31638983,0.43553066,-0.0716504,0.18321289,0.018720035,0.12821011,0.057413295,0.08008516,0.07148084,0.15469696,0.058404826,0.0067515895,0.1306127
0.77607995,-0.30171707,0.71604246,0.53175795,0.33102536,0.39762044,0.6282611,1.2986535,0.8693067,0.73151207,0.7110886,-0.38174814,0.64336884,0.04789808,0.2737856,0.18382081,0.19827908,0.23204759,0.43357155,0.2223055,-0.22725902,0.43688896
0.58719456,-0.16185765,0.46262032,0.3414119,0.17554422,0.3437842,0.4064493,0.6320974,0.4850833,0.668648,0.61802983,-0.12287629,0.39747164,0.05098081,0.2161952,0.10991549,0.2412286,0.1468759,0.41001976,0.23746203,-0.2602842,0.20297715
0.33993873,-0.017027799,0.42231497,0.139925,0.101866044,0.3011298,0.3980494,0.45933557,0.2784127,0.37379727,0.42807582,-0.073451295,0.16299064,0.02004062,0.10942702,0.01531839,0.07101458,0.054192778,0.13987899,0.048104398,-0.013873491,0.09973945
0.47186533,-0.07893738,0.45778942,0.2426368,0.13131629,0.3406482,0.42560813,0.6800005,0.35875776,0.32795087,0.4691124,-0.1916181,0.32453752,0.037730835,0.12299459,0.07650556,0.07953322,0.08667311,0.22003967,0.050190046,-0.06328368,0.1889767
0.3635849,-0.052542735,0.45205873,0.16170262,0.14966896,0.34549645,0.43192044,0.6013344,0.38913587,0.44791514,0.48190543,-0.0919687,0.21989684,0.036347527,0.12723064,0.041754074,0.089845344,0.07559514,0.17615354,0.07170879,-0.0136574805,0.1559005
0.40437105,-0.053981308,0.4870933,0.22481349,0.14219597,0.26492745,0.4034109,0.6336094,0.3366254,0.33742476,0.45224416,-0.118091494,0.22954427,0.016875206,0.14001651,0.06579222,0.0977147,0.072335795,0.1823326,0.06828785,-0.0010565631,0.13786604
0.55555964,-0.11468135,0.57459253,0.29032502,0.18703629,0.31959125,0.48774964,0.9054117,0.48341492,0.35731587,0.5521887,-0.22524253,0.37727883,0.044435494,0.1687801,0.13305742,0.11304851,0.11654025,0.27605674,0.07912755,-0.031554718,0.22112527
0.38779098,-0.113582656,0.48715588,0.2376095,0.16644336,0.24632022,0.3804547,0.6566212,0.37862146,0.42968076,0.5013252,-0.09053801,0.22630048,0.020089764,0.16348228,0.08004523,0.13390668,0.06263046,0.21218228,0.13608404,-0.0299703,0.1536369
0.41751513,-0.09066312,0.46594736,0.20197728,0.08599027,0.3295161,0.41801712,0.64322704,0.30983347,0.31559655,0.44489008,-0.1339975,0.26842886,0.041483,0.1168419,0.079984635,0.077327356,0.105922535,0.24042806,0.036712855,-0.033832956,0.15474944
0.59911996,-0.14745189,0.6791042,0.36907718,0.16452284,0.2954279,0.5290474,0.9708927,0.48970446,0.3794659,0.56488144,-0.2065683,0.37889403,0.030369714,0.20248641,0.1641356,0.14419624,0.1493077,0.31219715,0.13806404,-0.01717889,0.25252962
0.3534769,-0.039584238,0.40530932,0.16003531,0.13502985,0.3131116,0.3771902,0.5060945,0.2970869,0.3543831,0.4280832,-0.09683192,0.17207757,0.022091161,0.11617564,0.028588966,0.071395256,0.055887546,0.15253106,0.036015473,-0.010546375,0.114509284
0.36426106,-0.06857242,0.4092555,0.18004659,0.14421143,0.26947135,0.33004507,0.48820347,0.33336273,0.41143978,0.4715556,-0.07187398,0.17244667,0.029357783,0.13301115,0.046745226,0.120911,0.052951988,0.17664349,0.1060371,-0.03483363,0.12432842
0.362503,-0.050408956,0.4568469,0.18065077,0.07535383,0.29453042,0.381505,0.4532879,0.31811523,0.49554104,0.5398712,-0.045465212,0.18033558,0.026910998,0.11687751,0.057178006,0.12677032,0.081380665,0.23590028,0.15322107,-0.103404075,0.12526302
0.40511355,-0.035370838,0.5075416,0.23498988,0.1399388,0.2601918,0.41384968,0.6489621,0.34733328,0.34151524,0.4610638,-0.117645934,0.24172935,0.013688743,0.13489497,0.06935435,0.098740146,0.06446466,0.18606988,0.08040873,-0.0033834763,0.14303446
0.33690172,-0.11351131,0.44318455,0.2179999,0.11860372,0.30162287,0.37881216,0.5755633,0.39041707,0.47980437,0.47140694,-0.06692773,0.2411188,0.025394375,0.16650648,0.052537426,0.12341745,0.06640881,0.20321672,0.14810263,-0.055733074,0.16605447
0.7327398,-0.267213,0.6181584,0.4284315,0.14612025,0.32843474,0.5207949,0.90873444,0.57830787,0.52441406,0.5908109,-0.2777777,0.47888756,0.04695609,0.26220673,0.17271838,0.17688066,0.18959306,0.38956907,0.19043154,-0.19448087,0.29197994
0.7127935,-0.36823496,0.7441545,0.45676535,0.22874093,0.38925356,0.6085224,1.2103193,0.7414601,0.6373738,0.68761265,-0.30861616,0.57978934,0.05802655,0.28400037,0.20434743,0.21046065,0.25074285,0.43682912,0.2074512,-0.16790389,0.316808
0.45686483,-0.10139793,0.5420114,0.2499443,0.19133651,0.28750852,0.4480541,0.76980126,0.43377903,0.39559093,0.51236975,-0.14774069,0.28026006,0.017760249,0.15811107,0.08438178,0.112869784,0.08767189,0.21129309,0.08990618,-0.009384017,0.1913988
0.43355802,-0.110144064,0.54339004,0.27643764,0.19268379,0.2745747,0.42362183,0.7542367,0.46386367,0.4279874,0.48668244,-0.11870016,0.27782983,0.0265983,0.17535336,0.09501193,0.12416975,0.09898788,0.21983212,0.1322783,-0.0132240765,0.20467147
0.464438,-0.13427867,0.54626256,0.25247845,0.15290776,0.3034189,0.44032994,0.8252172,0.44273368,0.36705086,0.50086033,-0.14021909,0.32474592,0.051885646,0.17662437,0.12585542,0.11294176,0.14249805,0.27237424,0.09380878,-0.021302845,0.19037658
0.38501367,-0.07703921,0.41187307,0.1929473,0.094598845,0.2901979,0.37055165,0.44650546,0.33479348,0.54605335,0.51790714,-0.036576252,0.19889063,0.03275478,0.14566824,0.056598157,0.14707173,0.076113224,0.25981802,0.15522176,-0.107882634,0.11597389
0.6263023,-0.23026122,0.5418009,0.38316932,0.17426682,0.2769373,0.43221202,0.82766306,0.5016303,0.4580296,0.55180144,-0.22150677,0.39977327,0.04647799,0.23434858,0.15893456,0.17131262,0.13145256,0.33134294,0.18926322,-0.14438146,0.26838544
0.5308654,-0.22731172,0.61971885,0.35748738,0.20286009,0.33923542,0.51502407,0.90037036,0.6431246,0.68108153,0.6058369,-0.16602015,0.42048246,0.04214012,0.23918445,0.13664675,0.1945492,0.19184017,0.33776233,0.21906964,-0.14560153,0.28474227
0.47525588,-0.15468042,0.49706006,0.24289936,0.12679073,0.3606769,0.4757698,0.6471795,0.39913964,0.49995333,0.49546444,-0.18502617,0.30910167,0.024986405,0.17505373,0.048871115,0.11046754,0.12919748,0.24457799,0.08217696,-0.11207324,0.17706214
0.68382674,-0.21339227,0.7038093,0.4461491,0.2254695,0.3364878,0.5738996,1.0806891,0.58241963,0.4524493,0.6000012,-0.2851035,0.43837067,0.017661965,0.24429892,0.17356947,0.1746495,0.15033226,0.35388115,0.17156638,-0.05522507,0.32014638
0.31343743,-0.0019607097,0.40400973,0.12304336,0.11726184,0.30123731,0.38186398,0.4415274,0.2727877,0.38478854,0.43747988,-0.05374718,0.14262377,0.019397317,0.10528764,0.008839365,0.06979117,0.044211563,0.11174498,0.050963126,0.0019749962,0.08081819
0.3228619,-0.045100216,0.42597687,0.17261012,0.102558084,0.30163628,0.3826585,0.5669667,0.33593,0.36977175,0.4353806,-0.08863689,0.18902114,0.029325413,0.14226872,0.052677892,0.09254573,0.06983358,0.19091506,0.0862059,-0.012011636,0.14112692
0.5443091,-0.14298724,0.5810022,0.30614933,0.1976116,0.2734032,0.45132583,0.8176084,0.4520554,0.4146519,0.5446588,-0.16599694,0.30095765,0.033539087,0.18424183,0.12211887,0.13491821,0.09298006,0.27008447,0.12510759,-0.043798987,0.22494055
0.5560292,-0.14982681,0.5912344,0.314132,0.10573008,0.26871657,0.47396964,0.7861663,0.36991978,0.35109305,0.50716925,-0.16628602,0.32649708,0.017779015,0.19295405,0.13713923,0.12588109,0.122311145,0.24210657,0.12599936,-0.05572622,0.2212288
0.5308687,-0.08829534,0.61377174,0.31078747,0.18086872,0.2800716,0.49117136,0.8897858,0.46126166,0.3841196,0.54835916,-0.1930944,0.3446468,0.019877598,0.17094111,0.12171481,0.12683743,0.10293786,0.25275654,0.108183056,-0.016248673,0.20494193
0.49544287,-0.17082103,0.47544894,0.2870561,0.11704882,0.3162198,0.4437724,0.6346406,0.4446551,0.56421185,0.5141667,-0.14665551,0.33402532,0.030411448,0.21251191,0.083147906,0.16539174,0.14261337,0.30006033,0.1515908,-0.18309794,0.20441276
0.45402414,-0.114378974,0.50573665,0.22993228,0.059080407,0.32588068,0.46296185,0.57637626,0.314991,0.42057198,0.45723027,-0.14838974,0.2606305,0.019969393,0.16601491,0.056517147,0.10068181,0.12547629,0.23943302,0.072737366,-0.08495386,0.1479773
0.54582036,-0.16741534,0.53534305,0.33770463,0.13981512,0.34672982,0.47037822,0.6657927,0.45438278,0.6362676,0.5573862,-0.11536057,0.34350243,0.02522754,0.2166538,0.08751362,0.20894046,0.14950743,0.35858065,0.19718659,-0.21091522,0.2063385
0.51481855,-0.26795748,0.6419071,0.36018115,0.21788384,0.38627875,0.54062486,1.0498768,0.72287476,0.68490094,0.6322933,-0.21036634,0.4786483,0.061033007,0.26554987,0.16235918,0.1848357,0.20576271,0.3795998,0.21503541,-0.13850583,0.3028629
0.4621161,-0.110290274,0.4943125,0.24622631,0.07245143,0.29465717,0.4244127,0.58198446,0.2984746,0.35548124,0.4449074,-0.1404412,0.2514128,0.009721788,0.15423672,0.06962084,0.11949238,0.08043851,0.20888883,0.09575154,-0.056379255,0.16226284
0.48687115,-0.13315536,0.5609065,0.3271346,0.16553517,0.2703772,0.4090492,0.6957237,0.4266012,0.51579905,0.5336335,-0.1043994,0.2910224,0.040131457,0.1880427,0.114774965,0.15329586,0.09434533,0.29287487,0.1888093,-0.07336675,0.18377797
0.33325535,-0.04259931,0.41699365,0.16867465,0.0970941,0.28866738,0.37121156,0.47082275,0.26384038,0.35517305,0.42743033,-0.09301439,0.1707985,0.010226345,0.119283974,0.016913984,0.081153534,0.044491578,0.12933144,0.062340856,-0.029022153,0.09714933
0.6920182,-0.30316395,0.8010282,0.5307631,0.25796467,0.4699205,0.697913,1.2979965,0.98962414,1.0478839,0.7852797,-0.19076873,0.6758347,0.090832084,0.32478023,0.23322576,0.28766844,0.33707723,0.5643552,0.3979673,-0.2919122,0.4124431
0.51623064,-0.15346819,0.5385239,0.2842019,0.118236385,0.30481133,0.4594615,0.6799066,0.4797574,0.6702708,0.5867702,-0.10944155,0.32545954,0.05599576,0.20123324,0.10203453,0.20978239,0.16221358,0.34888464,0.20568316,-0.18075275,0.1888105
0.6261971,-0.29723638,0.635572,0.39736554,0.22682258,0.41742063,0.5571283,1.0671353,0.70860326,0.64722914,0.62724805,-0.29425418,0.52890337,0.049942847,0.25146964,0.14656672,0.1693141,0.21722314,0.3961778,0.17119744,-0.18622355,0.3368871
0.4903251,-0.04660559,0.40137985,0.2782871,0.19718294,0.30455947,0.37879372,0.6189539,0.36128628,0.31987172,0.44377777,-0.19961675,0.2990681,0.021411797,0.13386938,0.072157614,0.07142363,0.058367316,0.17289965,0.06266444,-0.07456009,0.17140847
0.41346526,-0.16121437,0.52325124,0.25335672,0.11014388,0.28807136,0.43331268,0.6621771,0.40001416,0.4820135,0.50525266,-0.14669952,0.27638885,0.017753236,0.18718585,0.07187538,0.14106597,0.11071211,0.24037698,0.13252336,-0.07420103,0.16578653
0.44232115,-0.13035065,0.5120867,0.2555228,0.1711872,0.2664671,0.3954863,0.6612688,0.40649617,0.44237056,0.52690697,-0.09742528,0.24605112,0.034499742,0.16045655,0.0962551,0.122683704,0.08082344,0.23880416,0.14351556,-0.052456472,0.17002814
0.39538234,-0.09470163,0.482383,0.22191966,0.09799144,0.29075652,0.42429972,0.5629272,0.3517133,0.44568425,0.45477384,-0.123375654,0.24801184,0.027660962,0.15324873,0.042270683,0.107633054,0.101565,0.21444578,0.093230985,-0.08527884,0.14404605
0.33376175,-0.03804415,0.39258516,0.14772558,0.12017779,0.30217832,0.3707866,0.4547795,0.26825786,0.37529066,0.4240384,-0.058443617,0.16922842,0.029015176,0.10913879,0.019157529,0.072702065,0.057665695,0.14047843,0.042238086,-0.01344502,0.096293464
0.4298765,-0.105114326,0.49454728,0.24389309,0.12883323,0.2596053,0.38081253,0.5701868,0.40269735,0.5392894,0.5321624,-0.06663366,0.23540062,0.046758235,0.15825899,0.07964796,0.1627064,0.09917827,0.25820106,0.16636765,-0.08512238,0.14414495
0.48893473,-0.12857233,0.4413637,0.25827935,0.12551486,0.32525262,0.4214408,0.6425526,0.3924728,0.39894167,0.45329118,-0.21180907,0.3125546,0.029955616,0.1633849,0.057163402,0.10526146,0.10873361,0.21747904,0.08015348,-0.115061,0.19143572
0.4061448,-0.12615459,0.46442688,0.2354986,0.15708534,0.28145167,0.380087,0.63256973,0.37654224,0.4063339,0.45373183,-0.111409724,0.24167919,0.029789012,0.16156252,0.066640444,0.107480824,0.09021182,0.19861591,0.08291456,-0.04795367,0.15551431
0.57623667,-0.09624094,0.64117104,0.3334872,0.19178288,0.28162304,0.48391715,0.78525907,0.51784325,0.58815706,0.645095,-0.10091849,0.31771722,0.07561128,0.17590515,0.14761811,0.16523235,0.13006108,0.35844824,0.22608513,-0.09820287,0.23280932
0.57802665,-0.23481126,0.6309789,0.36345685,0.20588742,0.36359775,0.53646034,0.9509068,0.60836744,0.56086534,0.58962345,-0.24203345,0.431316,0.032164127,0.21236077,0.11900801,0.14775744,0.16600673,0.31830826,0.1463267,-0.11321083,0.29274538
0.47834048,-0.07020877,0.44906667,0.26106876,0.18609196,0.30611038,0.40364754,0.66057354,0.37765545,0.33621404,0.463363,-0.19756618,0.28397313,0.017648498,0.14569935,0.07061118,0.08917315,0.06564118,0.1893899,0.060644366,-0.041195665,0.18017815
0.44857186,-0.19092682,0.52919483,0.31118965,0.12954703,0.319297,0.45829654,0.6988979,0.4643508,0.5710028,0.50935626,-0.15179338,0.33044356,0.028580386,0.21211219,0.08089962,0.15803176,0.14095865,0.2669171,0.14991051,-0.12395185,0.17898664
0.65159756,-0.21589212,0.6892032,0.3880264,0.21335295,0.26943016,0.509786,1.0521339,0.6087203,0.4440227,0.6217834,-0.19777814,0.42636395,0.07543592,0.26210603,0.2107695,0.1821818,0.16450211,0.3509285,0.20674911,-0.060086403,0.2778022
0.42526245,-0.07480301,0.4710755,0.21185821,0.1579421,0.27248815,0.3844256,0.5935583,0.33168963,0.3493179,0.45272824,-0.11005287,0.21019524,0.016782137,0.1328107,0.049267046,0.09212881,0.054914583,0.16910222,0.060449317,-0.014331497,0.13688713
0.32044172,0.009786345,0.3802984,0.10636994,0.10375348,0.30902833,0.37751016,0.4065444,0.25006968,0.3546916,0.41804692,-0.04445873,0.1369428,0.031631753,0.09408453,0.011829637,0.060854457,0.04700276,0.12168626,0.03403441,-0.0004607588,0.08552688
0.9427333,-0.34539145,0.64056283,0.61090744,0.29802048,0.40177098,0.51801395,1.061782,0.8415278,0.92139417,0.77560836,-0.32856974,0.7095048,0.076599516,0.3477726,0.18617326,0.32420132,0.28899226,0.5818078,0.36918724,-0.484064,0.38867465
0.5731958,-0.03481965,0.55099666,0.35841456,0.11204265,0.35248524,0.5164522,0.61840594,0.54761016,0.9373347,0.71524435,-0.027175274,0.3771611,0.07768237,0.21914308,0.11207531,0.25999683,0.20757526,0.49596676,0.3644456,-0.29904824,0.21233767
0.62708265,-0.20562287,0.6542138,0.39889207,0.2125094,0.3194027,0.53389937,1.0444981,0.58536863,0.45916322,0.5803277,-0.26588935,0.45461136,0.037277542,0.23575169,0.16102752,0.17306991,0.15713076,0.30707684,0.15525731,-0.08226356,0.30348542
0.48330224,-0.1341053,0.5264727,0.25453043,0.1630338,0.32488126,0.4548599,0.71258336,0.414583,0.41570857,0.5038309,-0.1762232,0.3004439,0.019542592,0.15658933,0.067026146,0.10620259,0.091200754,0.21730676,0.07856429,-0.052223336,0.19280644
