size_D,har,dba,nlan,telonuse,t03,t06,t07,t09,t10,t11,t12,t14,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t02,MI_size_D_t08,MI_size_D_t03,MI_size_D_t10,MI_size_D_app,MI_size_D_t15,MI_size_D_t12,MI_size_D_telonuse,MI_size_D_har,MI_size_D_ifc,MI_size_D_dba,MI_duration_D_t07,effort_D
-0.058685683,0.86532354,0.8814759,0.25110507,0.1425284,0.4967433,0.6180179,0.67192686,0.8946172,0.6879318,0.47744787,0.6135881,0.6987361,0.5106614,0.05402385,-0.019130725,-0.045341138,0.02870908,-0.011372196,0.00029436313,0.20219725,0.09459829,-0.059782084,0.08579445,-0.17859167,-0.0982576,0.24129698,-0.06806913,0.19029616,0.17812243,0.045219976,0.020954818
0.08647569,0.81270933,0.6079817,0.6284367,0.31886315,0.46083227,0.52639407,0.7183628,0.8906727,0.83222276,0.8571843,0.60092974,0.46609756,0.6151064,0.20311043,0.19763902,0.15859541,0.19142623,0.25664955,0.014088139,0.35333678,0.2634411,0.15649477,0.23482801,0.089107916,0.12302071,0.32802016,0.1118056,0.33518344,0.25421122,0.13049582,0.1147526
0.19980147,0.9283012,0.5808057,0.9771613,0.47777435,0.41759786,0.6714572,0.8177271,1.0570393,1.1175294,1.2442819,0.6808294,0.46196473,0.83565164,0.28880113,0.35723665,0.3475139,0.32559037,0.45439786,0.047622643,0.5050496,0.4350622,0.34393314,0.36746645,0.27957475,0.2739038,0.45686197,0.2458123,0.44512314,0.345877,0.122650996,0.19722968
-0.0642945,0.8195443,0.86535144,0.2613002,0.11409542,-0.055869043,1.0381217,0.3508704,0.66990757,0.7340217,0.3534689,0.61943585,0.98973495,0.54342633,-0.031543944,-0.05003225,-0.06684116,-0.0862288,-0.018636402,0.028305948,0.07177368,-0.010692617,0.06839311,0.0003743805,-0.24398325,-0.07748984,0.11932862,0.030763207,0.10388158,0.1411025,-0.36749727,-0.032713305
-0.0047055855,0.9408072,0.81086874,0.4606496,0.42018473,0.429711,0.67425406,0.56277025,0.93685037,0.7862845,0.69770175,0.63547766,0.61650836,0.59192055,0.052273314,-0.004370206,-0.014241897,0.023843966,0.0780842,0.018788077,0.1892689,0.09850219,0.06345858,0.1618517,-0.102386214,-0.07422136,0.27163956,0.01783575,0.21948774,0.20162828,-0.08134334,0.032500587
0.001421582,0.6471975,0.81890154,0.1297266,-0.037828796,0.01689646,0.8805263,0.49639517,0.49852222,0.42444623,0.10335466,0.46125174,0.8308434,0.45171407,0.005447626,-0.0065418137,-0.08165733,-0.033092164,-0.02977838,-0.018188914,0.124917716,-0.01269912,-0.07056333,-0.07385905,-0.17060298,-0.067946106,0.11598392,-0.07419631,0.09553316,0.13611896,-0.078517236,-0.10596789
-0.01797739,0.9554386,0.9042678,0.3350137,0.22309723,0.6514166,0.5780646,0.7466613,1.035141,0.76250166,0.6388235,0.6453065,0.66518384,0.549207,0.069060646,-0.008332186,-0.015854578,0.056087617,0.035639957,0.005821163,0.23404619,0.14807394,-0.025427777,0.15560904,-0.15281312,-0.1132189,0.27570808,-0.049278136,0.24980733,0.20319876,0.0946905,0.063758925
0.017469496,0.87970936,0.7710564,0.4207254,0.2595021,0.5935084,0.4832109,0.71937394,0.956856,0.7327248,0.67310435,0.62283206,0.53999853,0.55621743,0.11634758,0.058971837,0.026458897,0.0971344,0.1055236,0.014226574,0.25954548,0.17674443,0.028598374,0.17845273,-0.06266195,-0.0396808,0.27014703,0.0029574577,0.27886972,0.2085443,0.11851578,0.07798881
-0.02982221,1.0542567,0.9627502,0.44833735,0.2903909,0.7769708,0.57301474,0.8880677,1.2006267,0.89594287,0.7753522,0.72760445,0.70454234,0.6493094,0.11623049,0.038651343,0.029436022,0.12734906,0.07186003,-0.021346213,0.31571302,0.2128609,-0.022627473,0.20868176,-0.12262344,-0.09896749,0.341763,-0.039595496,0.36925092,0.2664932,0.1749426,0.09253367
-0.022348639,0.8426692,0.8519764,0.22677581,0.1337804,0.3255965,0.7270626,0.5056648,0.77626246,0.6085703,0.41327235,0.57256025,0.71617573,0.48899436,-0.0037437677,-0.046403892,-0.054627724,-0.039883226,-0.011675114,0.0105240345,0.1123151,0.017319936,-0.013347898,0.062009472,-0.18165103,-0.111083075,0.165331,-0.046230976,0.121478215,0.109999865,-0.104701,-0.0241202
-0.043226264,0.7478996,0.85849524,0.21660426,0.030481389,-0.20533657,1.1219916,0.36228657,0.54121244,0.63301116,0.21133038,0.5606612,1.050572,0.5356931,-0.036523957,-0.029569361,-0.082307294,-0.0824399,-0.017933257,0.015626471,0.06652713,-0.030948885,0.046868104,-0.06742075,-0.23259392,-0.06314647,0.09374595,0.014479537,0.092663914,0.1365601,-0.3544131,-0.089143604
-0.017477723,0.8890535,0.8454498,0.28846633,0.22912933,0.4394739,0.6621919,0.5553365,0.85571146,0.6817765,0.53969866,0.6035524,0.6650502,0.50947976,0.027660133,-0.031503893,-0.04914326,-0.018516216,0.03195309,0.016117696,0.1508089,0.059165884,0.020190313,0.11272861,-0.15092266,-0.103548914,0.19815947,-0.034646366,0.15936217,0.14648643,-0.06871147,0.022282444
-0.0067601595,0.85473794,0.84552526,0.25247252,0.16880126,0.42348105,0.6354507,0.56317246,0.81694084,0.5995349,0.46444803,0.57045996,0.6483225,0.49203786,0.012217142,-0.039119247,-0.043344077,-0.016122935,0.0034352392,0.021344353,0.13474181,0.049632628,-0.02092817,0.08450961,-0.15321046,-0.117734775,0.18622483,-0.05472062,0.13972121,0.116663136,-0.036491208,-0.011746388
0.058784887,0.6098703,1.0011901,0.12423188,-0.19876894,-0.40147108,1.4261708,0.61787975,0.30393454,0.38385046,-0.18972486,0.49345207,1.2059064,0.5722574,0.00088851154,0.03867241,-0.103019506,-0.030561127,-0.012169505,-0.02887562,0.15899314,-0.028031351,-0.08939651,-0.20841822,-0.12449469,-0.017324522,0.08329436,-0.102662474,0.11460777,0.23142955,-0.120059565,-0.21193844
-0.07322244,0.96175426,0.9259114,0.4649639,0.30300528,-0.18008834,1.2730279,0.26836926,0.78721386,0.9741862,0.52852994,0.7627513,1.1629423,0.7296616,-0.061623964,-0.04229113,-0.025624037,-0.0995501,0.04100521,0.06968678,0.06537944,0.011832092,0.1991381,0.07106657,-0.22124422,-0.07771835,0.0985169,0.14407423,0.1502482,0.18732043,-0.58075184,-0.0061756
-0.009483097,0.87715673,0.85101223,0.2638417,0.18249685,0.467129,0.6404824,0.57219124,0.86259353,0.6546588,0.5064207,0.5992893,0.66455287,0.49636516,0.020489529,-0.033242088,-0.045286845,-0.013312647,0.021388479,0.024498094,0.14451446,0.06265187,-0.0014528465,0.10913862,-0.15866703,-0.11750145,0.19270144,-0.041177634,0.15080959,0.13390012,-0.036395404,0.016424652
-0.018603893,0.984224,0.8948574,0.42495015,0.29598296,0.67036265,0.5719495,0.79687345,1.0942222,0.82657963,0.7321002,0.67755973,0.65937775,0.6063075,0.106381506,0.041291483,0.02046068,0.10648586,0.06798317,-0.0235296,0.2869398,0.1744349,-0.0022591036,0.19266656,-0.111728,-0.081040576,0.31559247,-0.019523215,0.32861543,0.23816097,0.12696734,0.07586018
-0.015206965,0.90118444,0.83946157,0.37047273,0.2747129,0.6092564,0.5505438,0.713698,0.98195523,0.73551154,0.6387439,0.62881804,0.6107861,0.5471332,0.07932328,0.005705925,-0.011955526,0.056694377,0.056343116,-0.0066316137,0.22673282,0.13833004,0.0014777333,0.15743975,-0.12398293,-0.0814815,0.261543,-0.03686935,0.24660179,0.19771555,0.08143407,0.05208332
-0.01051366,0.8902789,0.81107473,0.42064336,0.23859513,0.58872485,0.52631307,0.7519995,0.97935045,0.77391285,0.66773134,0.64803225,0.60523725,0.5775991,0.12287013,0.051869433,0.020150974,0.10147913,0.08525524,-0.001309095,0.27369487,0.17118064,-0.016984113,0.16343316,-0.089257866,-0.04416082,0.28024173,-0.017086484,0.29380998,0.2261672,0.11726353,0.063407585
-0.00677664,0.86644214,0.8446518,0.25362056,0.17287125,0.37732968,0.6989718,0.5132445,0.80690396,0.6247529,0.46543545,0.58529294,0.6840818,0.49271572,-0.00211557,-0.041845206,-0.050560452,-0.038257137,0.01237401,0.031484887,0.1158472,0.030142795,0.005663995,0.08484694,-0.16595095,-0.119787484,0.17063712,-0.032191943,0.1262379,0.11184806,-0.091754556,-0.0049595274
-0.01340628,0.8246861,0.84382474,0.19871184,0.11774625,0.3640857,0.680049,0.53924626,0.77938473,0.5813587,0.40461868,0.56132954,0.69033444,0.47673273,0.0077088103,-0.03626128,-0.055119466,-0.03061461,-0.0043314304,0.0053207,0.12295118,0.032095697,-0.026120517,0.064855695,-0.16868657,-0.10885954,0.17240828,-0.061439697,0.12461657,0.11063128,-0.061264213,-0.02465987
-0.04570809,0.8609445,0.82932615,0.31039363,0.2231088,0.32827416,0.7320603,0.48708504,0.8224823,0.7234816,0.50576246,0.6189094,0.7324312,0.5281929,0.011734266,-0.04252365,-0.0441178,-0.025914652,0.016366888,0.027729534,0.13965464,0.05182899,0.047473107,0.10402338,-0.16499087,-0.08435686,0.17799966,0.00071348995,0.15770471,0.1557609,-0.14958805,0.014231715
-0.100859545,1.0977088,1.0415432,0.6019404,0.3849007,-0.38499808,1.5807621,0.24171846,0.8654742,1.1763505,0.6006242,0.8987052,1.4505725,0.9113274,-0.0767135,-0.012846931,0.00067941844,-0.098946735,0.050341047,0.099138916,0.0685201,0.022780605,0.2791651,0.063785106,-0.23702976,-0.08109209,0.086277544,0.2163653,0.1844265,0.24224745,-0.76646984,-0.0152944755
0.072337046,1.2412525,0.98719144,0.73923826,0.42824396,0.8945688,0.58547497,1.1900141,1.5139266,1.2027276,1.1777413,0.9095758,0.7122931,0.8848975,0.27015826,0.24303013,0.21769276,0.32915252,0.2818817,0.024892855,0.5154618,0.44623232,0.069084644,0.3909904,0.04005865,0.03373695,0.53838116,0.08907618,0.629738,0.41005582,0.34352186,0.20605856
-0.024902295,0.9495054,0.90524435,0.32820594,0.21353173,0.63822377,0.5850651,0.74265623,1.0232698,0.7662384,0.6342788,0.65938574,0.67876035,0.5489972,0.07378417,-0.0010526981,-0.016855653,0.050381456,0.032564975,0.0035626292,0.2300876,0.13890481,-0.02887499,0.15594701,-0.15578583,-0.10565069,0.26682487,-0.05496799,0.2512284,0.20253965,0.087538525,0.06116037
-0.06863184,0.8997451,0.9230828,0.30055043,0.15254442,0.5438873,0.6568793,0.7655132,0.97046953,0.76374716,0.51968193,0.6724663,0.7512987,0.54892874,0.07912145,0.008675524,-0.03410229,0.053431,-0.0031885859,-0.0015329774,0.23715141,0.12639207,-0.06357396,0.10350256,-0.17989299,-0.080256835,0.27121273,-0.05908538,0.2298266,0.22970241,0.09508873,0.04078123
-0.009534087,0.92859966,0.83416665,0.40082985,0.30856943,0.51776403,0.6079063,0.633844,0.9338409,0.73449343,0.64219964,0.6265437,0.6242909,0.55420756,0.05493645,-0.004979347,-0.02996699,0.0201101,0.043376416,0.011485759,0.19151801,0.099691465,0.014754659,0.13706137,-0.11648794,-0.097035065,0.2439079,-0.024229147,0.21303621,0.17443758,0.0081343725,0.04950895
-0.09203603,0.9691129,0.9220444,0.47858417,0.3289778,-0.15614477,1.2580163,0.2835634,0.81538594,0.9851845,0.53582406,0.76799846,1.1487372,0.7480842,-0.045343053,-0.042093206,-0.022954222,-0.09836234,0.025338806,0.06978053,0.07975373,0.014085125,0.19844323,0.0638378,-0.22215566,-0.08210455,0.10112366,0.12928486,0.14842777,0.18639313,-0.5560032,-0.0014289692
-0.010018652,0.9861359,0.87890744,0.4799079,0.306307,0.67553073,0.55693305,0.84228027,1.1089647,0.8648341,0.77820283,0.689007,0.64616257,0.64154875,0.123212725,0.06951007,0.0392171,0.14225861,0.10065608,-0.022413462,0.3191591,0.20534304,0.011110272,0.20595008,-0.08400012,-0.062439684,0.3387199,-0.010886092,0.3692678,0.2529628,0.15802887,0.084612854
-0.013871895,0.9260816,0.86880267,0.339367,0.2358151,0.62532836,0.56228477,0.7172228,0.9911378,0.7361849,0.6201945,0.63926727,0.6433786,0.5445769,0.07028032,0.000381222,-0.025332384,0.04593573,0.0406081,0.0023615751,0.21559727,0.12670034,-0.017279813,0.1555236,-0.14001137,-0.09619802,0.25485307,-0.04885019,0.23422149,0.18798639,0.07859486,0.05650238
-0.06933361,0.8464657,0.9495096,0.18274811,0.07135415,0.29923964,0.7963379,0.66544497,0.82668126,0.65407676,0.35489288,0.5769007,0.8582625,0.52854574,0.03014925,-0.02444784,-0.062132414,0.037569847,-0.03351325,-0.00040366128,0.21070924,0.07634355,-0.09882343,-0.008038383,-0.20763656,-0.11027396,0.26555568,-0.078647956,0.17235062,0.20040259,0.0034567555,-0.055372782
0.020752605,0.9304963,0.790555,0.49290767,0.38533798,0.5892543,0.5291593,0.7200719,1.0152106,0.80427563,0.76939267,0.6360376,0.5401585,0.60026747,0.11027393,0.054419905,0.030517466,0.10366371,0.11468406,-0.0056690965,0.27095953,0.16441539,0.04910373,0.1947668,-0.05113164,-0.04724853,0.3171095,0.017706659,0.2990362,0.22303528,0.09787298,0.07678276
-0.016791798,0.9219466,0.89479065,0.27593333,0.17909929,0.56178457,0.6184839,0.659719,0.960348,0.7108738,0.5569814,0.623081,0.6793522,0.5143005,0.04107131,-0.028644338,-0.033481173,0.020239558,0.016602516,0.02351845,0.18032461,0.10438421,-0.022999454,0.12992726,-0.16633055,-0.12725735,0.2314061,-0.050965454,0.18863416,0.16497,0.027052313,0.04521902
-0.012834052,1.0853658,0.98127484,0.4316245,0.24779189,0.79369384,0.56889427,0.9119749,1.2311879,0.91387475,0.7809514,0.74667215,0.7183718,0.6600623,0.12734103,0.04181585,0.03437227,0.1394472,0.0910625,0.0036757514,0.33440432,0.2505966,-0.037411314,0.22316386,-0.1227656,-0.10564162,0.35983703,-0.033531424,0.38022137,0.27097118,0.19471984,0.09302584
-0.0046962015,0.9504598,0.7529199,0.64057946,0.5754801,0.37434024,0.7097672,0.5485753,0.96508324,0.90904146,0.81049633,0.68729657,0.6229934,0.66763955,0.088887334,0.03116373,0.026344843,0.06199963,0.13870317,0.039977785,0.22599861,0.13441826,0.12482877,0.19850224,-0.043122068,-0.037406415,0.30526376,0.08159907,0.24631657,0.25294697,-0.11024338,0.054019988
-0.106061496,1.0858431,1.0476677,0.5597328,0.36111423,-0.37644902,1.5692723,0.26201293,0.877204,1.1596168,0.5864905,0.88820606,1.4465561,0.90452236,-0.0463286,-0.023935135,-0.010263711,-0.09447074,0.04783205,0.08298519,0.07959518,0.03939906,0.2573082,0.051476013,-0.2474745,-0.0776525,0.09031984,0.18286054,0.1800069,0.25209457,-0.7584999,-0.006931979
-0.02306067,0.87373054,0.8740226,0.23658589,0.13001403,0.43638742,0.66930914,0.56444764,0.8397935,0.6466014,0.46531928,0.5850574,0.7106406,0.49928543,0.014452975,-0.039131362,-0.053668007,-0.021445192,0.00094520673,0.016979627,0.14454767,0.051178243,-0.0127629135,0.08759135,-0.17240041,-0.11822295,0.17822564,-0.051667254,0.15631287,0.13138017,-0.04686114,0.009989738
-0.008493522,0.65527236,0.77483773,0.14203343,-0.00791961,0.08927724,0.7949887,0.44577843,0.556048,0.4592526,0.18392062,0.467529,0.7761192,0.42121297,0.0052190386,-0.023029495,-0.07006421,-0.04564383,-0.03211332,-0.0011648796,0.10182316,-0.0068206824,-0.03703553,-0.028710678,-0.18965402,-0.068523064,0.10780126,-0.04977427,0.09332938,0.114513405,-0.10953079,-0.0703353
-0.032211743,0.85681194,0.8401412,0.26325056,0.17748003,0.32037398,0.7417406,0.48232046,0.7968271,0.67554736,0.46701086,0.59828687,0.7345487,0.5022992,0.00074122474,-0.05022134,-0.060854122,-0.043135926,0.0071486793,0.02741003,0.11825913,0.030071426,0.029378593,0.081318095,-0.18195105,-0.10236034,0.1578727,-0.019963622,0.12704563,0.12659161,-0.15286355,0.011694942
-0.020197831,0.74422723,0.8325435,0.15710434,0.04517433,0.2507628,0.7127422,0.54032826,0.6993889,0.5313558,0.2998872,0.50343007,0.7337091,0.45531753,0.019026157,-0.023462832,-0.06822623,-0.018057905,-0.031215468,-0.0048648845,0.14133486,0.024732392,-0.061010163,0.0035682954,-0.18637484,-0.10199164,0.17402342,-0.06954242,0.120489255,0.13265349,-0.038411662,-0.045925982
0.015887138,0.5894164,0.8377869,0.12114094,-0.10195209,-0.17754194,1.0682319,0.49534598,0.37433448,0.38242343,-0.020934626,0.4448493,0.93933356,0.461768,0.0013835318,0.00096495263,-0.10041134,-0.04647966,-0.025317784,-0.022560338,0.11681649,-0.03503623,-0.06791082,-0.13025093,-0.16150837,-0.049037393,0.075666666,-0.08184552,0.084661655,0.1526335,-0.11684772,-0.14347003
0.057403803,0.9875775,0.78838277,0.5806906,0.32659483,0.69884086,0.49479845,0.9017577,1.1315035,0.9261498,0.92603785,0.73385,0.5584107,0.6662166,0.19964404,0.15239258,0.10738777,0.19929856,0.2204035,0.015133925,0.3873564,0.2963774,0.059046842,0.27428958,-0.00040655583,0.024107892,0.37212747,0.0486838,0.41774556,0.2943631,0.23082991,0.12104861
0.47297654,1.1997335,0.6472727,1.4773508,0.33256716,0.56564313,0.8355908,1.3786532,1.4812683,1.6855779,1.861567,1.032354,0.6142184,1.28461,0.5793192,0.74009436,0.7767602,0.727861,0.9301897,0.21623537,0.8607682,0.94434434,0.59457177,0.71409583,0.6782101,0.7037103,0.70280266,0.46030864,0.8338449,0.65185875,0.40338728,0.39084095
-0.019738281,0.841139,0.7785262,0.3323388,0.25062573,0.41386077,0.6017509,0.54256463,0.86209196,0.6993955,0.5434061,0.61572105,0.5971939,0.5018435,0.05927304,-0.012088626,-0.010461308,0.022532638,0.04263281,0.031699803,0.15107048,0.08171207,0.021966834,0.13637702,-0.108485356,-0.062567815,0.2291563,-0.012353636,0.16781686,0.1571645,-0.024028417,0.015948918
-0.032364886,0.73198634,0.81444335,0.16739394,0.03998881,0.11847723,0.80780333,0.45525065,0.61952704,0.5287652,0.24948993,0.5110211,0.7933203,0.45440385,-0.004038915,-0.036391255,-0.07714687,-0.044484876,-0.036753956,-0.006455496,0.09772899,-0.014073945,-0.0354322,-0.015774276,-0.20393147,-0.09484692,0.13627598,-0.05063996,0.09708257,0.11052995,-0.13103318,-0.06574785
0.0255353,0.9528862,0.7806152,0.57258797,0.47173083,0.57382315,0.5598885,0.7163427,1.0235487,0.8232251,0.83287174,0.64064443,0.5172432,0.61695576,0.11521518,0.058664024,0.026282668,0.09773667,0.13827084,-0.0034567956,0.2683134,0.1594809,0.07065224,0.19166167,-0.04048599,-0.043910448,0.33194584,0.032611508,0.28629914,0.20441696,0.07938683,0.08067085
-0.010256467,0.6650088,0.80703676,0.13546422,-0.032467134,-0.0025844462,0.89619434,0.43570068,0.5264922,0.47438484,0.13834506,0.48535222,0.8576347,0.44608316,-0.00449197,-0.028015371,-0.09082715,-0.05999487,-0.031724766,0.001259217,0.09025923,-0.022114575,-0.03884371,-0.05405154,-0.20699288,-0.06783976,0.09748529,-0.059030224,0.0842287,0.118894994,-0.16138366,-0.08771968
-0.03588197,0.8903552,0.8734939,0.2801669,0.18073736,0.54493314,0.60352266,0.66630864,0.9412604,0.70022887,0.5391359,0.6206771,0.6706725,0.51943773,0.050508797,-0.031102147,-0.02851869,0.031519067,0.008218195,0.0011419505,0.18473285,0.10662784,-0.02356477,0.12704073,-0.16206777,-0.110463455,0.23500796,-0.06214447,0.19931653,0.16794582,0.030067146,0.026618555
-0.0372472,0.80861163,0.81460714,0.25489056,0.13610387,0.2254129,0.77080286,0.43099076,0.725105,0.646793,0.40203887,0.5725047,0.7656892,0.48822415,-0.014243018,-0.055494174,-0.061147116,-0.05300051,-0.005068997,0.03717207,0.100544736,0.017711185,0.024674907,0.053911004,-0.20026752,-0.092301175,0.12781554,-0.00813695,0.11200017,0.11888298,-0.1924945,-0.005277116
0.053854607,1.0338173,0.78050494,0.7323029,0.67709506,0.5464351,0.63946366,0.7124418,1.086572,0.9127981,0.9653144,0.677895,0.52074015,0.7265665,0.123009175,0.077034585,0.054671533,0.1211793,0.20045237,0.0018641073,0.2963139,0.17387731,0.109054,0.23932652,0.0062053353,-0.019328196,0.38922262,0.08408788,0.32111087,0.24440907,0.025371794,0.10099245
0.023296792,0.8902532,0.77658594,0.5071139,0.33646166,0.60755587,0.5139117,0.768733,1.0083294,0.8184425,0.7914031,0.6545269,0.56216973,0.58126706,0.13454318,0.08252911,0.044828594,0.11867869,0.13897389,-0.00017069466,0.29665375,0.19955927,0.049190383,0.20833904,-0.04215075,-0.019693524,0.3148672,0.0186434,0.31392774,0.23737289,0.15036482,0.08478964
-0.03258761,0.70462656,0.9734523,0.17577355,-0.06384161,-0.073068775,1.1394746,0.649564,0.52476275,0.53655773,0.03876164,0.56369925,1.0410734,0.5643397,0.017198559,0.008638235,-0.09907177,0.012604045,-0.04225982,-0.012122734,0.19145304,0.017328102,-0.09920025,-0.13226596,-0.15834478,-0.03159513,0.18689731,-0.08853567,0.13439704,0.24704777,-0.031475,-0.15751421
-0.00026741996,0.8709114,0.85086536,0.2540475,0.16966014,0.46183228,0.6280027,0.5773392,0.8525771,0.62495095,0.49267,0.58013535,0.64635307,0.48916358,0.016685374,-0.036677904,-0.043804497,-0.012105714,0.014833447,0.030879758,0.14140537,0.06392871,-0.013313893,0.09866646,-0.156513,-0.12275617,0.19421671,-0.047274563,0.1431756,0.124052264,-0.024839468,0.008535199
0.036222912,0.62379473,1.0162244,0.13981962,-0.17744862,-0.33976734,1.4028087,0.6462331,0.33051357,0.41510633,-0.16937038,0.52402407,1.1836796,0.58578604,4.3965876e-05,0.041653216,-0.104995415,-0.005886308,-0.02344167,-0.016016215,0.17468673,-0.013495489,-0.09921226,-0.20844829,-0.11477411,-0.00074004754,0.114062935,-0.10302688,0.120841436,0.25404245,-0.076055355,-0.22044104
-0.065386094,0.8402275,0.91023195,0.1906609,0.08961386,0.3686021,0.71500874,0.6365957,0.8384916,0.66346973,0.3909715,0.5881567,0.7721723,0.5013268,0.032968223,-0.028024066,-0.06785396,0.014246333,-0.041912228,-0.014735397,0.18583211,0.061820697,-0.07429902,0.03713933,-0.21239829,-0.10440536,0.23786688,-0.07620354,0.15688883,0.17705533,-0.004099685,-0.016288074
-0.01471605,0.88587636,0.84636104,0.292463,0.21977864,0.40508235,0.6837154,0.533625,0.8374771,0.6689524,0.52199453,0.60400075,0.67946154,0.5061651,0.014537923,-0.038318913,-0.05016941,-0.030238848,0.022647679,0.029563546,0.13140601,0.044404414,0.01811329,0.10102619,-0.15453863,-0.11679593,0.18693785,-0.031654876,0.14201216,0.13085142,-0.08592643,0.015845448
-0.022601608,0.865815,0.8452982,0.24981648,0.17099872,0.38252524,0.7016976,0.5196389,0.83409166,0.64824355,0.46736997,0.5899344,0.69862986,0.49225274,0.0039965548,-0.048763555,-0.056737963,-0.03321954,-0.0011539087,0.027945165,0.11860078,0.038021315,-0.000853071,0.08719967,-0.17583817,-0.123943895,0.17441188,-0.040603083,0.12645517,0.11735356,-0.09320825,0.0014551058
-0.07767372,0.91799414,0.84843636,0.4458988,0.35361075,0.124081545,0.9365372,0.3957393,0.8464346,0.88973993,0.577443,0.6901033,0.88955426,0.64942795,0.00034787878,-0.03700172,-0.02972928,-0.03594313,0.024559628,0.043577828,0.12523404,0.0522207,0.11326948,0.099703625,-0.17988333,-0.08695559,0.18040231,0.064081125,0.17187169,0.20174861,-0.3248416,0.019969076
-0.02636544,0.86183465,0.84304166,0.2606729,0.19437404,0.4087543,0.66924584,0.57245344,0.84458405,0.64048785,0.48566398,0.5880627,0.66523105,0.5111023,0.021868352,-0.03642657,-0.04301794,-0.0064903535,0.0060054027,0.00047636963,0.14417398,0.060739268,-0.018451938,0.086891055,-0.14982222,-0.10035093,0.20791236,-0.05507173,0.15335543,0.1314871,-0.040990815,-0.005931992
-0.010520734,0.96157956,0.92091846,0.36609834,0.22753465,0.6851856,0.55933464,0.7870418,1.066943,0.7842792,0.66994286,0.6779842,0.6747716,0.57704604,0.0861423,0.015387446,0.0005980544,0.06887695,0.06185502,0.011433575,0.24903798,0.16077058,-0.025001261,0.18129863,-0.13564222,-0.106226474,0.2871779,-0.045692626,0.2868073,0.21205921,0.13289444,0.07127381
-0.043403238,0.9227284,0.8291018,0.3903895,0.3199911,0.36060643,0.72045475,0.52375853,0.8888459,0.76842326,0.5876061,0.6603113,0.7163518,0.5598384,0.026885845,-0.034011513,-0.041545376,-0.012674531,0.017234895,0.040793188,0.15758842,0.0707982,0.041384198,0.12773114,-0.14167574,-0.1143316,0.2150737,0.0010788478,0.17661273,0.17487177,-0.11041399,0.029373974
-0.023394732,0.8555384,0.81859434,0.3141785,0.24481186,0.26392844,0.7749399,0.43696985,0.7725236,0.68963784,0.5047239,0.59178936,0.7293906,0.5220166,-0.0031703524,-0.046820223,-0.045645207,-0.055545777,0.027619828,0.036150806,0.10693022,0.027585343,0.05574465,0.08701068,-0.1656071,-0.09488596,0.16394284,0.0017493311,0.13448648,0.1379775,-0.19591671,-0.0031493008
-0.015147729,0.87859035,0.8495598,0.27145258,0.20390372,0.47588652,0.6231173,0.6234447,0.89526385,0.6676786,0.5293662,0.584226,0.6459518,0.5108813,0.030002624,-0.03615352,-0.031517804,0.008920783,0.014808588,0.007742822,0.16938964,0.089866385,-0.016181272,0.10502136,-0.15349135,-0.11029357,0.22844379,-0.053985815,0.17701778,0.14866844,-0.0008316635,0.008220069
-0.006746942,0.925614,0.8873732,0.38761848,0.2596787,0.6185993,0.55797756,0.7273556,1.0120115,0.76472133,0.6681378,0.6371441,0.6448874,0.5667596,0.067470655,0.004913439,-0.015385639,0.046779994,0.073338225,0.01651514,0.2256792,0.14081764,-0.008894356,0.15959282,-0.11947395,-0.10146363,0.27721274,-0.04508749,0.27095923,0.19468905,0.09538944,0.066224135
0.0068176426,0.6545163,0.85321164,0.114929006,-0.06233111,-0.026182845,0.9481212,0.51449895,0.47893456,0.42677322,0.064622946,0.4736821,0.8678382,0.46351013,0.001801867,-0.0028088298,-0.090803295,-0.039466698,-0.0261909,-0.018091839,0.12733947,-0.023929872,-0.07274574,-0.08466428,-0.16970241,-0.06533508,0.114625365,-0.082237124,0.09153793,0.14251441,-0.079309225,-0.113099165
-0.024772972,0.9133665,0.84802043,0.33471847,0.24129832,0.6045817,0.5648773,0.6829921,0.97195584,0.72472316,0.59666634,0.6384319,0.633334,0.53751093,0.07157661,-0.004341903,-0.024282828,0.043584358,0.03730709,0.012390252,0.20482056,0.121606424,-0.016090143,0.153333,-0.1302951,-0.09660585,0.24111569,-0.047042284,0.22475898,0.18617578,0.06073949,0.055557325
-0.015405215,0.9419917,0.89513767,0.35618973,0.21486671,0.6693716,0.5445263,0.7718853,1.0292234,0.772579,0.6524983,0.6755879,0.6513327,0.54722565,0.091099486,0.010936867,-0.0063500106,0.0687781,0.055652104,0.019655436,0.24420261,0.1621605,-0.033698738,0.17023489,-0.1479812,-0.09644002,0.27025566,-0.046670217,0.25664416,0.20475042,0.12294215,0.065963306
-0.021176588,0.8813605,0.86216295,0.2698062,0.16779344,0.49049446,0.6360451,0.60399985,0.900498,0.68686444,0.5199219,0.6065173,0.6834322,0.498012,0.031405035,-0.039458636,-0.04747782,0.0007238649,0.009166021,0.023600914,0.15958866,0.082324386,-0.010051494,0.11047153,-0.17509708,-0.11666283,0.20290644,-0.047650855,0.16213493,0.1492921,-0.018345047,0.03239418
