size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t02,t03,t04,t05,t06,t07,t08,t10,t11,t12,t14,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_9,Generated_Var_12,effort_D
0.27836502,0.3210688,0.9044318,1.1092899,1.2373017,1.4890711,2.3444688,0.44134432,0.017994143,0.99066615,-0.1173376,0.568489,0.7735027,0.98128897,0.5334623,0.40561056,0.64514786,0.84498584,1.1340398,0.9839772,0.31135708,0.5239776,0.1551412,0.6858916,0.6906381,-0.054755583,0.5219576,0.18720183
0.2665268,0.28560773,0.7564999,0.95332116,1.0589491,1.1834328,1.8813971,0.4524855,0.07868639,0.782773,0.039736412,0.5128242,0.6726811,0.8513675,0.5117607,0.32188714,0.5925488,0.7381002,0.9761541,0.8108658,0.38382852,0.46256337,0.22025083,0.61317116,0.54511917,-0.017695341,0.44654858,0.16862282
0.26543558,0.33152816,0.8888584,0.9668763,1.125051,1.2591839,2.0522444,0.3924802,-0.12057787,0.88005954,-0.045503117,0.5310718,0.66454625,0.8467861,0.46010247,0.3593368,0.5974312,0.723647,1.0696332,0.8184592,0.31322712,0.45004067,0.13615748,0.6120984,0.5973748,-0.05937399,0.42286605,0.21207073
0.23515962,0.21759248,0.52863365,0.6139198,0.7960051,0.62867975,1.0353285,0.39072952,-0.000639474,0.49286538,0.305479,0.33370313,0.578094,0.59306115,0.41921625,0.058203,0.5236375,0.49367738,0.7836484,0.5777212,0.4166052,0.33243462,0.47526243,0.3781255,0.3708815,0.17254785,0.38339227,0.06031868
0.22241053,0.27534705,0.6258389,0.6130568,0.793708,0.6927407,1.1342083,0.2551221,-0.24142429,0.5303746,0.22994381,0.39367035,0.48121583,0.5859922,0.3872468,0.17340118,0.4985827,0.36986154,0.8264801,0.57997996,0.29190665,0.2710055,0.36257535,0.3616094,0.4100955,0.13839838,0.32803008,0.09484201
0.22010253,0.2744955,0.7951408,0.8818799,1.0204886,1.037594,1.763228,0.3177135,-0.16356583,0.7504746,0.045123912,0.5015144,0.6144856,0.78154284,0.44069928,0.27579364,0.55779046,0.58451176,1.0208256,0.795506,0.25609064,0.37022534,0.23858549,0.49745494,0.57906395,0.0062164827,0.4263907,0.13816762
0.21275775,0.23078972,0.61317503,0.7788878,0.90256673,0.951828,1.4415163,0.42170137,0.087453544,0.6268812,0.1232612,0.4463886,0.57098013,0.7373213,0.4390059,0.23017417,0.52400374,0.60121536,0.8232702,0.6840166,0.3942199,0.38317162,0.27288595,0.50562495,0.4503373,0.0625228,0.40032864,0.12547418
0.19529408,-0.045889247,0.23394397,0.5798463,0.9547094,0.41655254,0.7618724,0.4777543,0.21988007,0.44978064,0.46535242,0.30913547,0.67802036,0.7315108,0.42990273,-0.14172748,0.5765365,0.48330852,0.73736435,0.7843394,0.49912435,0.2747345,0.803493,0.27331668,0.58774203,0.5479448,0.80280447,-0.103393815
0.58864665,0.35267815,0.721932,0.83089495,1.1644869,0.427716,1.4304926,1.0888729,0.64997256,0.36347646,0.6159754,0.3081715,1.0616908,0.7515226,0.8197266,-0.021968413,0.9507776,1.0389385,1.1581414,0.52476,1.144884,0.8089756,0.9293328,0.76073956,0.15737434,0.14779642,0.4302424,0.23968585
0.20758872,0.24604046,0.64560884,0.8328494,0.9529864,1.0672354,1.5788046,0.42044237,0.092921644,0.706362,0.0531416,0.46149784,0.60255706,0.7836385,0.4637184,0.28135443,0.5372978,0.6260624,0.8365356,0.770809,0.3553682,0.40192732,0.25912368,0.5291915,0.5161194,0.06077493,0.44613236,0.12629794
0.19082414,0.14319327,0.42920622,0.5673146,0.7680226,0.5957654,0.9101759,0.37315807,0.035890978,0.48049742,0.28648126,0.339422,0.52808595,0.6036255,0.37916565,0.03385743,0.48885798,0.4457111,0.6957029,0.59954125,0.3903359,0.28607515,0.4573094,0.3382782,0.40832794,0.23862138,0.44768924,0.030433329
0.2695565,0.31421947,0.76246494,0.8738624,1.0107679,1.0984269,1.7733527,0.4873724,0.07394349,0.7191749,0.05801379,0.5027808,0.6592628,0.79660124,0.46736315,0.30634266,0.5733352,0.71209055,0.9223257,0.71026194,0.4184842,0.47548404,0.20526929,0.60352075,0.46026716,-0.055876266,0.37806457,0.19970694
0.43169168,0.5590031,1.295354,1.2893158,1.4602283,1.6696528,2.9125628,0.7337665,0.0025081811,1.1176938,-0.05162971,0.66198033,0.99248576,1.0335432,0.63162315,0.5529592,0.7682913,1.1006495,1.4178442,0.8925358,0.5067709,0.81549424,0.0686319,0.91437453,0.6413436,-0.29454067,0.4278289,0.41287997
0.98306453,0.7402958,1.2803086,1.2024125,1.518899,0.77966857,2.493483,1.9531071,1.2741799,0.46823746,0.72425133,0.37237188,1.5730401,0.98928803,1.3584884,0.347587,1.3592392,1.678382,1.5814985,0.37741083,1.6675493,1.4731982,1.0726867,1.3201907,0.023461008,-0.046210635,0.31354445,0.57284504
0.18105185,0.019887136,0.33805916,0.5596247,0.9226007,0.4778856,0.8691577,0.36991003,0.016878609,0.47696006,0.42266697,0.34724092,0.6294584,0.69828105,0.41286647,-0.08002844,0.5405295,0.41325057,0.7845592,0.7753832,0.41815096,0.22277476,0.67356557,0.2840837,0.6100533,0.48995927,0.72157824,-0.08411403
0.2759825,0.2742018,0.61320436,0.68906635,0.8296006,0.7015281,1.1910831,0.474313,0.06789706,0.4961449,0.3015401,0.3899796,0.58757603,0.63643193,0.45187122,0.1253406,0.55280465,0.5809811,0.8315925,0.5236479,0.49878073,0.4008759,0.40051186,0.4691932,0.3072099,0.06993858,0.32156467,0.13265043
0.3715909,-0.014000466,0.28843972,0.6510857,1.1012585,0.18571413,0.7794807,0.71334285,0.41640428,0.3605638,0.68534243,0.265483,0.89947367,0.7769164,0.5255678,-0.26112494,0.7291563,0.66533893,0.8842405,0.75464916,0.77649367,0.45558125,1.0520202,0.36546722,0.49516022,0.51374495,0.81890285,-0.08351486
0.89875984,0.68536603,1.165332,1.1330752,1.3579003,0.79574955,2.4005892,1.7454412,1.2633251,0.47263807,0.501468,0.36515474,1.40371,0.9625586,1.2150949,0.3806242,1.1384182,1.5410931,1.3468056,0.3560245,1.4622524,1.3610388,0.89689326,1.2304022,-0.018405942,-0.1312506,0.22045822,0.5258343
0.15638383,0.1624558,0.5692161,0.7492958,0.8810422,0.9274622,1.3995355,0.28404805,-0.05461142,0.69197166,0.045976408,0.40287602,0.551347,0.7233317,0.38773313,0.19004951,0.4802405,0.50814176,0.7887411,0.7656203,0.24332279,0.2934951,0.28534105,0.38678724,0.5476318,0.13377993,0.47290462,0.05633244
0.59994054,0.46976456,0.83221674,0.87104183,1.0610046,0.66498864,1.6660037,1.1391842,0.63735306,0.3970893,0.47348452,0.36740902,0.98439944,0.71245784,0.82388407,0.21882962,0.8700767,1.0629902,1.0812274,0.39980346,1.0319595,0.8670023,0.6476356,0.83296376,0.07748556,-0.050193295,0.23274636,0.35833636
0.4793402,0.40601927,0.83307546,0.8654368,0.96596354,0.7177038,1.67931,0.8385704,0.30241784,0.45351678,0.35442257,0.44929305,0.7507205,0.69685876,0.6403058,0.24694908,0.6923094,0.8764113,1.0252118,0.41777554,0.76042426,0.6788575,0.41122475,0.7065212,0.176658,-0.08981826,0.20170589,0.2759147
0.17573392,0.08554652,0.41762555,0.5801493,0.85922164,0.5753019,0.9553243,0.3289014,-0.03398553,0.48799855,0.31742477,0.33720845,0.57762945,0.63296795,0.3687797,-0.016256664,0.49305916,0.45881042,0.78044665,0.66686964,0.3590081,0.27808723,0.4933467,0.30379665,0.4813521,0.28678033,0.5083288,-0.01018867
0.12176064,0.159834,0.6695217,0.8360452,1.041614,1.0760149,1.7155405,0.10846376,-0.31120607,0.9037378,-0.09822326,0.41345018,0.63618946,0.8114986,0.40950122,0.21436235,0.4903852,0.47964528,0.96657467,0.9768922,0.048963338,0.24230546,0.33668047,0.32147297,0.7788709,0.2535929,0.6452302,0.020573262
0.71684813,0.33409074,0.7975878,1.0106081,1.4741098,0.3916418,1.6990232,1.3172916,0.7386597,0.4092682,0.8196865,0.34492534,1.315252,0.9350629,0.9972623,-0.11554664,1.1511557,1.2595565,1.4548591,0.6925111,1.3400847,1.015995,1.1660768,0.8748284,0.27963978,0.22405486,0.57129645,0.22899881
0.25395322,0.30967617,0.77341324,0.8727793,1.0022564,1.1461748,1.7943032,0.42318547,-0.009298839,0.76901966,0.0018799161,0.47561407,0.62705004,0.7765879,0.4438998,0.3045498,0.5611602,0.6831163,0.9374026,0.7446145,0.35397205,0.44409126,0.15871507,0.576812,0.50388736,-0.04458317,0.37404817,0.1789012
0.59242773,0.41267747,0.77023727,0.84341323,1.0182662,0.5937592,1.5860375,1.1072932,0.77452505,0.3674513,0.43432504,0.3276123,0.9678165,0.7162834,0.812138,0.1981517,0.8126161,1.0359944,0.9964595,0.3943205,1.0479662,0.8412853,0.6870964,0.8284274,0.049523607,-0.05052925,0.24995944,0.3350853
0.40377402,0.29622173,0.6299219,0.74564147,0.9333491,0.57676375,1.313051,0.7409256,0.29952997,0.40229285,0.35971898,0.3635889,0.74735403,0.6416305,0.5938952,0.07448287,0.66587466,0.7887328,0.9391399,0.4771108,0.71815443,0.5705104,0.5203451,0.5825707,0.19043137,0.031781882,0.2904935,0.17383364
0.35644436,0.5222245,1.3276958,1.3989764,1.5831567,1.9730887,3.1993868,0.5005194,-0.18527919,1.369586,-0.29067442,0.6876912,0.9871768,1.1723789,0.5545079,0.5954816,0.751248,1.0795193,1.4928923,1.1254228,0.28052568,0.7208564,-0.004450869,0.8862078,0.8727883,-0.22453326,0.57472885,0.31866542
0.4859965,0.42952323,0.7889471,0.7967189,0.91367483,0.70848346,1.4916803,0.8827591,0.39705294,0.4517678,0.36228222,0.38223433,0.79378355,0.6602175,0.66649467,0.2510077,0.7066812,0.8676384,0.93753034,0.40594333,0.7876497,0.69040984,0.468373,0.7031063,0.12471471,-0.048671,0.21193357,0.28881755
0.2320397,0.072880775,0.4033164,0.6022404,0.94469565,0.48271632,1.0187423,0.44966233,0.06967331,0.40101987,0.4700323,0.3535104,0.6599393,0.7200595,0.44213495,-0.06264714,0.58367723,0.5012145,0.85515964,0.705895,0.52325773,0.29856652,0.62216866,0.3856008,0.53443855,0.3812716,0.624656,-0.05150737
0.26633435,-0.08185201,0.17923471,0.6578061,1.0785384,0.31596047,0.7645753,0.6624501,0.4473397,0.42494977,0.5753298,0.27689564,0.7987155,0.8368022,0.49798596,-0.19795753,0.6507513,0.61663294,0.77638537,0.81191385,0.6798834,0.379927,0.9655452,0.32992142,0.5906778,0.5917766,0.89649683,-0.09661984
0.097284555,0.10286069,0.59749085,0.8378742,1.0694557,1.0919939,1.6665145,0.21329844,-0.14282951,0.8543903,-0.05054834,0.45137134,0.6375656,0.8859386,0.41180044,0.25347722,0.5030251,0.53382784,0.9308632,0.9736092,0.12118937,0.27863976,0.37914976,0.34230703,0.78728056,0.28966886,0.6812975,0.013957853
0.4939039,0.10919942,0.46280363,0.782298,1.2707721,0.22470263,1.0422761,0.90850484,0.5419618,0.3785954,0.79887956,0.29243526,1.073878,0.8397989,0.682343,-0.2530661,0.9092833,0.875568,1.1059765,0.7658496,1.0279773,0.6516686,1.1468492,0.5276837,0.43958348,0.4585035,0.7793785,0.0115159275
0.29139477,0.39940464,1.0202193,1.1290866,1.2594032,1.5347193,2.4651456,0.4514632,-0.066326834,1.0604904,-0.13364087,0.5848144,0.7913625,0.9724618,0.51721555,0.46864283,0.64214784,0.86418855,1.161918,0.92419094,0.29674208,0.57340187,0.09238004,0.71746933,0.6775346,-0.12696515,0.48228398,0.25254908
0.23617256,0.25550747,0.7579954,1.000163,1.150554,1.323741,2.0418448,0.4589078,0.09763759,0.848091,-0.05166895,0.53764206,0.70380116,0.9300556,0.5116408,0.3614887,0.60437065,0.76978517,1.0242227,0.9261947,0.35045007,0.4741772,0.2110872,0.622534,0.64797086,0.018068574,0.5179011,0.1616435
0.30640715,0.3034612,0.6272711,0.6804265,0.7867805,0.7093009,1.2163796,0.5452588,0.1852319,0.48083752,0.2339406,0.38024485,0.59141004,0.61573833,0.48072508,0.1901053,0.532504,0.61409104,0.7565973,0.4802532,0.5194672,0.45669326,0.34506255,0.519974,0.23649244,0.0035619303,0.2539031,0.18267782
0.8461919,0.66286534,1.1255072,1.1163245,1.4187328,0.80009556,2.242066,1.5868239,0.9226197,0.46371365,0.63337183,0.4168363,1.3399987,0.89448404,1.1073623,0.26413456,1.2230517,1.4344964,1.4818678,0.43535227,1.4183575,1.1972806,0.9011713,1.1405458,0.058261864,-0.07389426,0.29236487,0.51627845
0.28682184,0.17083584,0.48400837,0.6154979,0.80829275,0.47770634,1.0168302,0.5585437,0.24209522,0.38344795,0.34192473,0.31111053,0.6427431,0.601857,0.45943257,0.0070882747,0.5659833,0.62174904,0.78938466,0.49127814,0.58050287,0.44767147,0.5138487,0.44416255,0.23588212,0.10650031,0.32755136,0.09695455
0.2692833,0.40927258,1.027531,1.0638914,1.2019444,1.4290432,2.3142273,0.3548459,-0.22452474,1.0432987,-0.119992025,0.5628268,0.73537207,0.9045305,0.46132421,0.44784462,0.6103325,0.7600657,1.119549,0.8613025,0.22603595,0.5083499,0.08728668,0.63464135,0.6490114,-0.13115358,0.4438468,0.25138402
0.5260436,0.4308399,0.8387388,0.92525476,1.0774199,0.8250587,1.7857682,0.93234926,0.41999787,0.47996467,0.39548773,0.458634,0.8597026,0.771404,0.71832263,0.22679736,0.7823942,0.96323526,1.1193527,0.50176924,0.8574405,0.7316116,0.47055,0.8042011,0.17510007,-0.08660201,0.2567146,0.28247675
0.24636304,0.31622246,0.744437,0.8286324,0.9582093,1.0615329,1.6356426,0.43980762,0.0009932052,0.7091148,0.044022825,0.46047854,0.5992776,0.7352507,0.4449422,0.29168135,0.5355735,0.65566,0.8842562,0.6876108,0.387995,0.44303992,0.17594449,0.5494212,0.4510678,-0.024984151,0.34952596,0.19277026
0.1787042,0.23977044,0.62939805,0.7019639,0.8448089,0.87766016,1.2932471,0.29206723,-0.120384686,0.63786894,0.12078235,0.40850222,0.50492257,0.6553736,0.40597916,0.22180669,0.49283683,0.4640086,0.7892509,0.66161263,0.2862606,0.30432183,0.27365148,0.41061696,0.47185886,0.11688179,0.3868121,0.11084639
0.24723592,0.2855226,0.73045605,0.84497577,0.96713996,1.0360646,1.6714796,0.4280298,-0.008451602,0.699403,0.068753324,0.4731145,0.62868214,0.7425077,0.4505461,0.25992346,0.55199045,0.6543932,0.90202475,0.7010511,0.35956883,0.42616245,0.20553479,0.53301036,0.45379692,-0.051926862,0.36752802,0.17081669
0.37365317,0.31700453,0.6465773,0.77178943,0.8723885,0.7435547,1.4098414,0.71677697,0.3713914,0.49119896,0.23147556,0.39773542,0.69784915,0.6845581,0.56704754,0.20551795,0.5935589,0.7739249,0.8295223,0.49295697,0.648093,0.57382876,0.3855723,0.6317277,0.19657572,-0.04630758,0.26247954,0.2209619
0.23079425,0.19448584,0.7242634,1.0582035,1.2320709,1.4036208,2.2049294,0.41436362,0.060954757,0.9465966,-0.13995408,0.5432144,0.7678274,1.0219179,0.4343134,0.3187116,0.5889659,0.8098214,1.0789115,0.97711426,0.30367535,0.4684701,0.18428087,0.6214647,0.73568076,0.026961572,0.58596784,0.11582855
0.16206205,0.0042784996,0.27929768,0.55384207,0.87390614,0.4960639,0.7885759,0.36508098,0.07909789,0.48600304,0.3705438,0.31632274,0.5846839,0.6724683,0.37338436,-0.078876846,0.5022556,0.4097456,0.7012404,0.7433704,0.38611722,0.2203161,0.6511368,0.24947365,0.57125837,0.47771966,0.70231664,-0.07577523
0.22579911,0.12369715,0.47734043,0.6223077,0.9679002,0.574255,1.0210528,0.38005358,-0.08701625,0.47419512,0.35753253,0.33834934,0.6155058,0.6811001,0.44341502,0.0065701697,0.5689449,0.45741385,0.89182633,0.7097717,0.40577018,0.2912772,0.57248765,0.32779992,0.5375936,0.36913508,0.5775273,-0.009913922
0.11421758,0.09775776,0.49216738,0.636589,0.854781,0.7657906,1.1547512,0.13676745,-0.22729643,0.6788476,0.09850301,0.36033422,0.5242524,0.6707267,0.3457091,0.102324426,0.4275648,0.33599404,0.7674187,0.7889516,0.15055084,0.16949539,0.39929193,0.23791102,0.6389244,0.31896642,0.5792026,-0.011087508
0.18803816,0.25581783,0.6628119,0.7237202,0.86107475,0.8926704,1.3828173,0.29435483,-0.13523583,0.65744996,0.0827979,0.41702366,0.5082766,0.6595563,0.40833604,0.24602352,0.50571114,0.48338875,0.80834913,0.6598302,0.27751872,0.30772522,0.25294587,0.43828836,0.4684389,0.08257891,0.3651548,0.12601516
0.16459239,0.13929757,0.54260826,0.7655608,0.9208806,0.9119861,1.4015831,0.32758352,0.0010921508,0.6686368,0.10868026,0.42952594,0.5761688,0.7641181,0.4027917,0.17937942,0.5042149,0.5402178,0.82331204,0.77502656,0.3085129,0.31230214,0.3185389,0.41261837,0.56325454,0.16472335,0.5159084,0.05009548
0.45531255,0.033906184,0.34442377,0.7379795,1.2282106,0.12628865,0.97393155,0.93110275,0.5858024,0.36572683,0.76722705,0.26470748,1.0402213,0.84441084,0.63928515,-0.31523812,0.8660812,0.88305,1.0061483,0.7373135,0.9898333,0.6157647,1.1229303,0.48814207,0.40741286,0.46005654,0.7780777,-0.00092955586
0.2875809,0.372598,0.9809556,1.1172805,1.2599348,1.4666606,2.3902192,0.40479147,-0.12928137,1.0233222,-0.09482348,0.58844525,0.7646276,0.97396386,0.5110687,0.42502543,0.6417896,0.831281,1.1935127,0.92081624,0.28140917,0.52254796,0.12432346,0.6883757,0.6760073,-0.09739832,0.4959041,0.22990665
0.41462874,0.33908805,0.66046023,0.7383703,0.86502886,0.6081021,1.3017867,0.7894581,0.38053048,0.4077624,0.3510446,0.3586942,0.74811876,0.63051105,0.60084635,0.15009554,0.66040653,0.80439043,0.896237,0.44123936,0.7376224,0.6111771,0.4995042,0.6076349,0.15099359,0.0051613995,0.24441546,0.21806285
0.24076597,0.27189347,0.6740413,0.81915325,0.95280594,1.0159844,1.5473781,0.4586527,0.062046714,0.65439945,0.0816453,0.4408549,0.58594203,0.7370245,0.46550512,0.25451976,0.54290926,0.65037405,0.88315743,0.7133261,0.40325204,0.43334952,0.22523418,0.538662,0.4546031,0.029019322,0.37649566,0.15988263
0.1433292,0.07858785,0.4775183,0.7247421,0.9467986,0.82971525,1.294405,0.32512948,0.006984543,0.6388924,0.17358927,0.42379588,0.5905349,0.7808765,0.4022084,0.11889952,0.50665116,0.5178163,0.82778186,0.8049614,0.32521725,0.28332528,0.41019523,0.37264252,0.6089628,0.2646653,0.59029174,0.009423529
0.26491684,0.3293141,0.7898266,0.9329934,1.0279216,1.2123821,1.9008704,0.4502935,0.044947576,0.8134075,-0.00055663707,0.49306655,0.6670371,0.82577527,0.4779397,0.35661498,0.56787956,0.7284777,0.9306591,0.76018745,0.35977086,0.48376876,0.17277122,0.61943066,0.5171865,-0.07381493,0.4046365,0.19729157
0.5380018,0.42138174,0.7627025,0.80499,0.9370784,0.6213083,1.5482328,0.9794137,0.57475466,0.38469815,0.38137278,0.37074485,0.8581666,0.66350013,0.69336945,0.19512802,0.7269368,0.93955183,0.9465107,0.37375236,0.90166277,0.7593236,0.53079987,0.7536124,0.06351005,-0.09344123,0.19027597,0.30698502
0.12691915,-0.10529444,0.27233326,0.71300024,1.087706,0.6249831,1.1388279,0.2397526,-0.0380173,0.6701129,0.23599672,0.36808458,0.7298796,0.8931421,0.3989698,-0.06005891,0.4694233,0.3979351,0.8830278,1.0339402,0.2456044,0.21850117,0.735349,0.16882695,0.83275586,0.6099272,0.92904073,-0.145407
0.3038343,0.40614325,0.8829867,0.8227776,0.9717618,0.9983324,1.6574163,0.43175566,-0.18058904,0.7451812,0.18348555,0.45922843,0.6475884,0.6819756,0.44962636,0.29099333,0.58148944,0.6298475,0.97211003,0.6010257,0.37657955,0.47344595,0.24742165,0.5240276,0.4056312,-0.054407697,0.30446634,0.22493869
0.38399336,0.17491104,0.4687531,0.6763057,0.9731888,0.391808,1.0768658,0.7620855,0.42476055,0.37249166,0.5246096,0.303,0.8337673,0.6886782,0.6005887,-0.06718016,0.7082702,0.7775555,0.89210534,0.5545339,0.8037699,0.5271585,0.74333835,0.51964015,0.259266,0.23679258,0.4858784,0.09848637
0.47480932,0.06428733,0.3753617,0.75437087,1.2337704,0.19184376,0.962943,0.9213749,0.57496846,0.39067978,0.76546663,0.26550686,1.0336082,0.84767246,0.6674328,-0.26330164,0.86764526,0.8587105,1.0115606,0.7645255,0.9847398,0.5847003,1.1379579,0.49590483,0.46803057,0.5137433,0.83506346,-0.019480146
0.47646892,0.4692638,0.9021825,0.86516774,1.0387828,0.84666824,1.7651145,0.7964515,0.25654548,0.499574,0.34513608,0.4780429,0.7850816,0.7218179,0.6065374,0.22543518,0.7391247,0.8525501,1.11982,0.50591165,0.7580975,0.65544796,0.4008713,0.74671483,0.22187115,-0.13040963,0.22851303,0.29133382
0.19398034,0.1975859,0.6296796,0.7614388,0.9724362,0.9221207,1.4561636,0.3229875,-0.11037267,0.6626333,0.09931893,0.43979803,0.57256794,0.736804,0.4192568,0.20156172,0.520153,0.54588515,0.8898604,0.72486055,0.31749085,0.3268019,0.26856452,0.45055723,0.54265773,0.12838899,0.44384074,0.0953949
0.5417894,-0.14140901,0.21496977,0.89167607,1.6071538,-0.011419371,0.9697088,1.157181,0.8079675,0.42630416,1.0928142,0.25757813,1.3209087,1.1061727,0.7604055,-0.5277501,1.0944277,1.0054275,1.2086551,1.0705782,1.196776,0.6856482,1.6123153,0.48881552,0.7276797,0.83947444,1.284215,-0.1668446
0.24587163,0.15266839,0.47127342,0.59625745,0.8153421,0.52199394,0.9753311,0.43905842,0.084018596,0.43157202,0.36610538,0.33225146,0.6167921,0.6081653,0.41297236,-0.0108420225,0.54330546,0.5222015,0.78931904,0.5710668,0.48432085,0.34310433,0.5212497,0.37820145,0.35621873,0.1922848,0.41919342,0.046155907
0.19604644,0.02683313,0.2794454,0.70480794,0.9038242,0.68376434,1.1253998,0.5439813,0.3719174,0.50825274,0.23019837,0.38746297,0.6494467,0.81156355,0.42641076,0.01996795,0.5455314,0.62432027,0.71844333,0.71966124,0.48600566,0.38460842,0.537373,0.4202404,0.48101375,0.27997413,0.5902394,0.0045145396
0.2681777,0.26635593,0.6218475,0.76199794,0.8783859,0.8533081,1.3897258,0.53066266,0.1979903,0.56243974,0.18205202,0.43164793,0.61430275,0.715193,0.47789532,0.20570375,0.5593735,0.65706396,0.8327329,0.60640186,0.49778467,0.4475939,0.325714,0.5425985,0.35116276,0.025347969,0.34182936,0.14982499
0.17323604,0.19212745,0.5169488,0.6360682,0.78163576,0.7454145,1.0998957,0.35683548,0.017501116,0.55259037,0.1985874,0.38602886,0.50721717,0.6279922,0.39049348,0.13073984,0.4795164,0.47678953,0.7133399,0.61965704,0.34006432,0.30701363,0.3570605,0.37730333,0.41229337,0.14760362,0.3943526,0.07561836
0.25010252,0.16143033,0.5556391,0.8801022,1.016548,1.0282373,1.6530067,0.5727221,0.35882005,0.6430975,0.13004592,0.4819134,0.6896802,0.87559605,0.49596554,0.22220176,0.5740479,0.7631811,0.878323,0.7693243,0.5161624,0.471514,0.34756076,0.6093881,0.48005155,0.07707782,0.5051036,0.13537298
0.3251413,0.3141082,0.64625514,0.72636086,0.82420677,0.7638129,1.3473274,0.60987943,0.25859174,0.4906345,0.20566148,0.38617566,0.63479376,0.6360434,0.5125331,0.21578346,0.5519724,0.6811328,0.7729441,0.4888493,0.5457487,0.49764338,0.32996696,0.56628764,0.23345676,-0.023053082,0.2575598,0.20548606
0.2655295,0.29314312,0.64172226,0.6797741,0.7957479,0.7306386,1.2176902,0.42816404,0.0005399436,0.53715855,0.22412644,0.36237913,0.55664694,0.5905256,0.44490144,0.17326671,0.5313578,0.5493024,0.7891873,0.54685163,0.39080298,0.39114046,0.3371863,0.43796247,0.32021844,0.07326311,0.29526103,0.13537052
0.38688734,0.19189955,0.49682155,0.6819489,0.9757803,0.38178346,1.1142236,0.7420146,0.37886864,0.35456342,0.5120896,0.32396832,0.79827785,0.6760865,0.5911924,-0.0768227,0.7004659,0.76328075,0.9369669,0.55724645,0.7991349,0.51033694,0.7038416,0.53173757,0.26628888,0.21340185,0.46444023,0.09279563
0.32500565,0.29843807,0.65298676,0.8210669,0.92846936,0.871492,1.5242603,0.64453036,0.2832809,0.55907506,0.19014078,0.43795177,0.67242754,0.7436008,0.54477227,0.24962583,0.5785092,0.7615527,0.85558933,0.59767514,0.5746702,0.53079987,0.3357896,0.6203265,0.30884552,-0.013997008,0.33002463,0.19599813
0.11018751,0.021672165,0.40804252,0.64814764,1.01724,0.72931457,1.1614311,0.08955298,-0.27916622,0.73465294,0.13906793,0.33188036,0.6439477,0.7701005,0.38469455,0.01880576,0.44080356,0.30929115,0.8576987,0.9648651,0.12547128,0.15448883,0.6182959,0.1400961,0.8091889,0.5548482,0.8108473,-0.11446478
0.26813236,0.14949827,0.5278941,0.925115,1.083593,1.0491642,1.7544904,0.6075829,0.3367375,0.6491868,0.058761586,0.47092086,0.7284223,0.9077241,0.49458158,0.21101306,0.6032039,0.80388373,0.9291221,0.7811833,0.49855474,0.50611037,0.36523312,0.6152585,0.5113127,0.07769252,0.48925132,0.13657111
0.27332902,0.13564865,0.45405322,0.6052068,0.94310045,0.45287365,0.8930673,0.4643283,0.057259522,0.4200697,0.5221534,0.31414327,0.69559383,0.6449439,0.4684089,-0.057444192,0.6064704,0.5122309,0.87442535,0.63370585,0.5356314,0.36770856,0.69543326,0.34460837,0.41716254,0.33710575,0.5387002,0.011500318
0.19062594,0.19003363,0.5552112,0.5897707,0.8100475,0.6289166,1.0140579,0.20716438,-0.24508095,0.5519801,0.26431695,0.32555798,0.5177796,0.5741347,0.36437982,0.07781628,0.4763448,0.36224627,0.8040045,0.6251239,0.26537758,0.24837364,0.43575564,0.2760876,0.47624657,0.23085096,0.41459548,0.03392014
0.1871981,0.24096876,0.61821944,0.6942642,0.8306662,0.8486576,1.292211,0.29467446,-0.12178885,0.62077695,0.12673406,0.39701423,0.5074516,0.640153,0.3862143,0.20516856,0.4875345,0.4742268,0.78188735,0.6243004,0.2870972,0.3062358,0.25848648,0.40595013,0.44706202,0.089173645,0.35814697,0.10127854
0.19990551,0.09793344,0.37793076,0.5666272,0.7757601,0.50826037,0.8826254,0.43681818,0.13782817,0.4259398,0.307626,0.32207644,0.5576521,0.61682665,0.3767943,-0.015861195,0.503074,0.4904585,0.69420916,0.57613546,0.45348492,0.32367852,0.49285161,0.3493855,0.3742542,0.2346132,0.44948298,0.025739174
0.13217905,0.028605605,0.41367906,0.7279948,1.0299897,0.724946,1.2203939,0.34318286,0.0050313687,0.6197808,0.29445913,0.4456073,0.649673,0.8545909,0.4512256,0.067136765,0.5699341,0.46472064,0.8636881,0.9278098,0.32806522,0.25924343,0.60269636,0.31760705,0.7257261,0.47728154,0.7652543,-0.084243
0.19370902,0.2854565,0.70213383,0.7011721,0.8717452,0.93286026,1.4138799,0.28715897,-0.1771415,0.7016525,0.09778741,0.4167069,0.54801893,0.6640255,0.346453,0.24188186,0.49724436,0.506078,0.806086,0.6187786,0.27216306,0.3362684,0.23408754,0.4190293,0.47529075,0.060270015,0.36993575,0.12546465
0.2801448,0.3019191,0.6812584,0.8500287,0.9540531,1.0256964,1.599313,0.5376815,0.18683183,0.669996,0.10488508,0.46118313,0.64721704,0.7770206,0.5088027,0.28496975,0.5697852,0.71780133,0.8528651,0.6952769,0.4662678,0.47775576,0.26931533,0.5982511,0.4178995,-0.0020432542,0.38160568,0.16969928
