rely,data,cplx,time,stor,turn,acap,pcap,vexp,modp,sced,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_6,Generated_Var_7,Generated_Var_8,actual
0.25358942,0.30812424,0.2161661,0.019616287,-0.038755864,0.28404015,0.46688318,0.36811918,0.27564755,0.48437274,0.19694951,0.16549839,0.18833628,0.24522173,0.32095575,0.15019749,0.38339043,0.2161049,-0.020550463
0.24547702,0.3135676,0.14205989,-0.059579324,-0.11963819,0.26478225,0.49402267,0.37743318,0.2610635,0.50083715,0.20380309,0.10822748,0.15831512,0.237362,0.22329228,0.1516223,0.35462105,0.20008779,-0.005639705
0.23528115,0.32077733,0.1404594,-0.049519155,-0.12722404,0.27314433,0.49628714,0.35984093,0.27137384,0.52581626,0.22368632,0.10061706,0.15042996,0.20239946,0.22576362,0.10697485,0.35082108,0.17015181,0.0025244798
0.2193733,0.28937727,0.16955464,-0.10981186,-0.15538608,0.30745566,0.4986187,0.37020364,0.3201375,0.50518626,0.2072991,0.043244336,0.09721292,0.36971426,0.15044238,0.23867537,0.29303122,0.3493652,0.005964232
0.29478586,0.32572278,0.21711193,0.02741029,-0.0034688115,0.2915746,0.4667989,0.3661862,0.25001848,0.50520223,0.16631801,0.18997394,0.22208904,0.21728012,0.3507141,0.16302781,0.42667,0.18500087,-0.027716931
0.85333043,0.6549036,0.4725666,0.28595087,0.21616597,0.4701415,0.6863432,0.48351142,0.20625381,0.7494644,0.104253575,0.415307,0.4705155,-0.046264365,0.726919,-0.26689523,0.99860144,-0.12232814,0.17515045
0.20049593,0.30223426,0.20625043,-0.109282866,-0.16738951,0.34172407,0.52651155,0.40679085,0.36733505,0.6193403,0.21436644,0.09205338,0.10782444,0.38553298,0.13747951,0.22791505,0.34843186,0.39100143,0.0008772323
0.2634838,0.32390156,0.2104401,-0.004937388,-0.04439178,0.3130372,0.47936466,0.36969545,0.24821573,0.51560026,0.1667137,0.15846913,0.20753695,0.20918891,0.30606145,0.12102551,0.40186733,0.2034981,-0.0060644066
1.3113351,0.7571768,0.7006937,0.5300763,0.54207176,0.6104164,0.6763134,0.5986069,0.15867156,0.805395,0.07220733,0.7232872,0.67717266,-0.07458736,1.0734106,-0.24912186,1.3889648,-0.21799424,0.22012897
0.2159002,0.28121257,0.15378381,-0.11962421,-0.1470392,0.3010993,0.52169365,0.3721165,0.31339893,0.5447136,0.2015897,0.07305369,0.16079974,0.28889441,0.1874736,0.20958415,0.31839702,0.29214677,-0.005583885
0.3228659,0.4326048,0.22434868,0.010806197,-0.11642435,0.31815338,0.5998098,0.415708,0.29252106,0.6212618,0.18834944,0.14625049,0.2315139,0.13945965,0.35985118,-0.04678327,0.5306005,0.08763412,-0.0026420662
0.3603369,0.34569672,0.2389322,0.08479796,0.057832576,0.30872843,0.43968564,0.33819425,0.2178454,0.47166666,0.18370798,0.22682762,0.21023867,0.16639984,0.4059193,0.08459066,0.4592876,0.10874461,0.0023579833
0.22162317,0.3322395,0.18206139,-0.05285805,-0.114044145,0.2955352,0.5163334,0.39583442,0.28974074,0.5638586,0.16996536,0.10376644,0.17412838,0.24292535,0.25711596,0.12515344,0.38459718,0.23334962,-0.021209076
0.61198705,0.42666835,0.38726604,0.22503304,0.24680415,0.38599288,0.4925525,0.38060057,0.20462637,0.5402612,0.092495486,0.37047085,0.3590216,0.10749359,0.5973046,0.014412388,0.7120217,0.01682806,0.031679664
0.21560697,0.25612026,0.21105804,-0.054713164,-0.08434747,0.28669295,0.4410758,0.37040815,0.29151005,0.48541653,0.18192776,0.14279495,0.15688798,0.35614246,0.23188499,0.28251684,0.3097523,0.3523224,-0.025500163
0.3288222,0.37709886,0.2352258,0.059716113,0.0041681677,0.30712408,0.53279656,0.39763892,0.23425831,0.54853153,0.17522077,0.18281558,0.26717865,0.14166303,0.38170427,0.034341,0.50931644,0.113974586,0.0015118646
0.20552576,0.27674174,0.19356665,-0.054384407,-0.09716053,0.28877565,0.46247375,0.3545542,0.2902734,0.50689703,0.18182795,0.11898568,0.16762531,0.29968143,0.23089412,0.21006912,0.31813723,0.29891124,-0.0128834965
0.34376,0.39534006,0.22737868,0.08359651,-0.010933779,0.3044662,0.49871528,0.37234914,0.23567778,0.49469236,0.19871293,0.19192176,0.19638228,0.14655,0.4005481,0.028049745,0.5061054,0.08167629,-0.0026616314
0.33734506,0.36501372,0.23517714,0.06883124,0.032643043,0.30953318,0.4845099,0.355721,0.23075111,0.5159941,0.16462672,0.19996604,0.244421,0.1406699,0.38310343,0.06419191,0.4946385,0.11762814,0.005009692
0.21840122,0.26867503,0.17298767,-0.09335597,-0.13841312,0.31595907,0.46795046,0.38387704,0.2948192,0.5400968,0.20211282,0.08636686,0.068801574,0.35987532,0.15044633,0.2916246,0.3045033,0.34891254,0.0047867494
0.2674284,0.26938316,0.17111951,-0.1786365,-0.14527011,0.3977141,0.5102317,0.37050962,0.3563878,0.6231241,0.13805138,0.013868257,0.05013255,0.43454272,-0.031556368,0.43865657,0.26749665,0.4677185,0.07245623
0.63985306,0.49021852,0.3677675,0.19343197,0.09233806,0.3478249,0.52522266,0.4448731,0.18633306,0.6070574,0.13571084,0.35826737,0.34566194,0.019392878,0.53027165,-0.11472744,0.74171746,-0.05640369,0.117051184
0.29884845,0.3798042,0.22616713,0.03560961,-0.035067797,0.31186777,0.5340001,0.4041302,0.25416693,0.57616603,0.14957042,0.16213672,0.2232896,0.14751057,0.37225544,0.028068103,0.50518453,0.123253465,-0.01403612
0.28339404,0.4325936,0.18257383,-0.21813318,-0.29766786,0.44860253,0.7926859,0.5425886,0.48382324,0.8245181,0.22313993,-0.033422694,0.11675148,0.32785887,0.10021986,0.13122472,0.49722716,0.3457161,0.0023144062
0.21313982,0.27900243,0.21001409,-0.09986581,-0.1362862,0.323432,0.5077112,0.39944446,0.2896325,0.5626467,0.15374292,0.088855974,0.1480605,0.3221081,0.20905976,0.20345047,0.35596266,0.33039734,-0.022663489
0.21781133,0.24550459,0.17141865,-0.13239557,-0.13861915,0.288349,0.482709,0.36604902,0.31963772,0.51291144,0.17514676,0.07574193,0.13558379,0.37063912,0.13858438,0.3075506,0.27542096,0.3755838,-0.00235687
0.20952967,0.28297415,0.18886076,-0.11297092,-0.13634765,0.3073442,0.5024726,0.36871704,0.3067366,0.55327564,0.14787062,0.0648763,0.131043,0.31984776,0.17759904,0.21290053,0.33371913,0.324859,-0.01849546
0.7072827,0.5749101,0.40090883,0.24875468,0.11117844,0.45522347,0.56979245,0.48762918,0.20608622,0.7371306,0.153255,0.39394578,0.32627708,0.06031239,0.6047862,-0.14120214,0.8698859,-0.086701326,0.101821154
0.19179511,0.29609478,0.20060089,-0.0052287467,-0.07745376,0.2521315,0.5006297,0.35162586,0.32046914,0.5027831,0.23643512,0.10441364,0.15931554,0.31470734,0.2524247,0.18047976,0.35040075,0.26094732,-0.027961522
0.85718817,0.59872335,0.47993955,0.32740107,0.2280959,0.43469727,0.58782834,0.46747857,0.1722735,0.69081104,0.095415026,0.49265516,0.42486954,0.018420182,0.7020927,-0.17383005,0.9790379,-0.09413401,0.1207849
0.6968642,0.45626733,0.4007423,0.26024553,0.22430909,0.36644214,0.47871953,0.42859405,0.15652095,0.5650083,0.09030953,0.4247791,0.35664612,0.060535595,0.61519367,-0.06661782,0.7812815,-0.04468696,0.08203141
0.46031988,0.5020144,0.29360142,0.12315068,0.04238849,0.36167115,0.6002162,0.4101315,0.24540977,0.6407631,0.18695694,0.2115619,0.32116205,0.094954416,0.5077152,-0.05219397,0.6624043,0.043919124,0.015716331
0.21216634,0.28432295,0.15713982,-0.078836456,-0.11650163,0.29106295,0.50263554,0.3567318,0.28303966,0.5164483,0.21863995,0.09089781,0.15798238,0.2717101,0.2172947,0.18389726,0.3282634,0.24745044,-0.015106128
0.20586574,0.23752609,0.19466127,-0.07913372,-0.090566814,0.27453557,0.43825835,0.34476194,0.31296816,0.47756705,0.1665909,0.122023374,0.15194617,0.370015,0.19530314,0.3137914,0.27653104,0.36898375,-0.019911356
0.18840182,0.27715552,0.20000197,-0.13491298,-0.18263677,0.31119606,0.5393657,0.3732842,0.3660093,0.5785429,0.21023901,0.02285675,0.08470148,0.42912322,0.13830492,0.2940415,0.32333544,0.42701313,-0.011569866
0.30507636,0.3898779,0.19143039,-0.04663128,-0.14873707,0.3273549,0.5971544,0.43661135,0.2984388,0.65336937,0.21050009,0.14033449,0.21311957,0.18146153,0.30742764,0.035467394,0.47864047,0.14200833,0.01932168
0.41622266,0.4242197,0.26397762,0.09025019,0.06971136,0.35590446,0.49781027,0.41186753,0.186485,0.5780995,0.13561656,0.2554052,0.28507462,0.0936147,0.44608974,-0.022443801,0.5917704,0.07490827,0.025016177
0.18233576,0.2968583,0.2103192,-0.04019298,-0.11773342,0.2809848,0.50054055,0.35325745,0.343668,0.52255386,0.24359484,0.08915212,0.12863348,0.36378986,0.21496916,0.21886146,0.3217819,0.32287878,-0.017688036
0.38703305,0.3896095,0.2499568,0.09884216,0.039922222,0.31861132,0.48649746,0.41072297,0.22954328,0.55770874,0.11570889,0.24130842,0.24328245,0.09514142,0.42830878,-0.030782938,0.55114543,0.05912856,0.017254531
0.22700502,0.23638296,0.19043596,-0.17039774,-0.16102104,0.3288788,0.5012489,0.3889343,0.33188662,0.5742006,0.115905985,0.029002562,0.071925335,0.41980422,0.041043572,0.3890673,0.28866735,0.44642973,0.018957105
0.24629049,0.32074958,0.19771867,-0.013096314,-0.04037434,0.3170062,0.47155485,0.36328727,0.2788449,0.54551464,0.18399371,0.15919356,0.17960843,0.24629307,0.3320465,0.13237235,0.39599365,0.21058625,-0.022669807
0.20190263,0.271944,0.19619204,-0.067494616,-0.11555207,0.2879088,0.47329238,0.37077576,0.28952184,0.50735587,0.19792147,0.12131239,0.16374457,0.33643067,0.21270898,0.23619813,0.32530543,0.33046994,-0.016704299
0.330192,0.36295384,0.22624163,0.042108223,0.00769525,0.3099286,0.49525765,0.37348711,0.2347273,0.5070295,0.17302307,0.1851489,0.23598863,0.15690453,0.37929323,0.07312471,0.4718559,0.14016205,-0.0025882386
0.23679899,0.2780947,0.2181884,-0.024003666,-0.06813982,0.29500753,0.46158072,0.36261007,0.28162113,0.48437172,0.19017737,0.14637573,0.17157257,0.31273413,0.27760914,0.22233188,0.33779067,0.2980076,-0.019679986
0.76270056,0.58612967,0.46253315,0.25664607,0.13085885,0.4389436,0.6377193,0.5235596,0.19705713,0.7251501,0.13230869,0.4145804,0.38735187,0.028584272,0.6307317,-0.22250958,0.9238062,-0.04167732,0.13551536
0.21691403,0.27598274,0.21713495,-0.009751029,-0.04854481,0.27263466,0.45930693,0.36298558,0.2927843,0.4875414,0.23056237,0.1708245,0.18789713,0.34295067,0.2836098,0.27066034,0.33374944,0.30956927,-0.03649738
0.58526206,0.5256211,0.36087766,0.17761411,0.0922264,0.359684,0.60105467,0.47383457,0.18263826,0.6249618,0.14290516,0.32501504,0.3492164,0.068240315,0.54797405,-0.16016634,0.77482045,-0.008330457,0.09294664
0.25544333,0.29476503,0.16954473,-0.14013031,-0.16860783,0.37513936,0.52068436,0.37839985,0.36364153,0.5887657,0.17902887,0.0052157864,0.037756197,0.4022649,0.0360332,0.3537222,0.29738146,0.43556905,0.053563744
0.19531101,0.2335912,0.19678469,-0.10956359,-0.10365978,0.27787584,0.43893173,0.34392557,0.31445804,0.48951152,0.16740566,0.10136373,0.12269068,0.41868746,0.15052933,0.36620587,0.26504666,0.42461982,-0.014598741
0.18035394,0.24553093,0.18847573,-0.08310172,-0.111310795,0.26563197,0.45400622,0.3572051,0.29258427,0.47390038,0.22716023,0.099115476,0.12641664,0.41358137,0.16802846,0.33977234,0.27595204,0.39644656,-0.018347457
0.25352204,0.36254346,0.17415462,-0.04346847,-0.09931114,0.29683623,0.5510987,0.3843374,0.2920043,0.5828194,0.17912431,0.085152596,0.19684504,0.21310112,0.29775217,0.0974874,0.43774432,0.18071428,-0.008569531
0.22089207,0.2590762,0.1668238,-0.15191971,-0.1594094,0.32300866,0.5488114,0.35988095,0.37203065,0.56130314,0.19797786,0.027977586,0.14697626,0.3420537,0.11073159,0.2547403,0.28553444,0.33819908,-0.0027613947
0.2809582,0.39942086,0.20363498,0.016592484,-0.11636378,0.34728923,0.50922865,0.40355837,0.29567125,0.63262665,0.22777049,0.13827911,0.125416,0.17675482,0.33251667,0.05565531,0.47804037,0.10607089,0.009783982
0.18143168,0.28554818,0.16029662,-0.12196283,-0.16172805,0.33527845,0.51631796,0.38052517,0.33753583,0.57106733,0.2299235,0.05520117,0.12571074,0.3462944,0.1259354,0.20350143,0.31616384,0.35376072,0.004603027
0.7374228,0.49394017,0.41870177,0.27324614,0.24521832,0.4007297,0.5041246,0.42575708,0.14860685,0.5672448,0.09409917,0.41858166,0.38177705,0.033052184,0.6666811,-0.0819487,0.8264748,-0.071219705,0.09090767
0.24613407,0.32878128,0.20146202,-0.025758695,-0.101369634,0.3024884,0.5132712,0.39642864,0.2726101,0.5600404,0.20773634,0.14859055,0.19510902,0.23028223,0.28579998,0.1398165,0.39375612,0.20400253,-0.0066419505
1.1990316,0.77692837,0.6749849,0.4657105,0.42219874,0.5716964,0.72629255,0.5846723,0.16120914,0.83447015,0.08226544,0.6384874,0.6278702,-0.058664232,0.98260087,-0.32885504,1.3340981,-0.20505017,0.24568495
0.25015387,0.30274764,0.20338844,-0.0075152814,-0.059770882,0.28277984,0.46327272,0.35218474,0.2766157,0.4765924,0.2252403,0.1521596,0.16564858,0.28525555,0.29177344,0.18046108,0.3642121,0.23543194,-0.019012343
0.25460362,0.31247228,0.19229701,0.034405403,-0.046108894,0.26818728,0.42615956,0.31739676,0.25223163,0.43164,0.22977698,0.1488536,0.13031167,0.24983722,0.29880023,0.13199481,0.3573388,0.1817475,-0.010741836
0.890443,0.6012085,0.45451903,0.3340271,0.30662122,0.45307398,0.59898996,0.47754064,0.12625547,0.647689,0.09050706,0.47317827,0.43776,-0.031985298,0.7385993,-0.16233818,0.9989586,-0.15447992,0.14899878
0.46055922,0.48529345,0.26479146,0.0918057,0.034655012,0.36816514,0.62040555,0.4125254,0.27676702,0.6503297,0.18597995,0.20839003,0.32486165,0.07881587,0.4636168,-0.060317054,0.65358865,0.035777163,0.02912027
0.31535026,0.40460485,0.23065875,0.061969724,-0.061788157,0.3278724,0.54985017,0.39883304,0.27846313,0.578196,0.28888845,0.13144867,0.18053949,0.1828,0.38304734,0.026808538,0.52286446,0.07027484,0.020270012
0.19811982,0.3002267,0.15728907,-0.1281139,-0.16631736,0.3211183,0.551466,0.37400866,0.33437383,0.5861909,0.21483946,0.0473487,0.154691,0.27280504,0.16409902,0.14848451,0.33693,0.27379152,-0.0034460165
1.611691,0.7960207,0.9025308,0.6904438,0.70591384,0.69362754,0.69539785,0.6623458,0.15156661,0.8927257,0.015116196,0.9467769,0.73259526,-0.064367756,1.2522823,-0.32138067,1.6474233,-0.30370584,0.26664677
0.21156451,0.26156268,0.16477384,-0.13978532,-0.15218553,0.30325133,0.48210996,0.38274664,0.30957595,0.54034144,0.19601879,0.07614435,0.1272959,0.3590418,0.15338035,0.29408145,0.28080142,0.37690398,-0.009773824
0.23474306,0.3714645,0.20734438,-0.0037084147,-0.080727264,0.31320268,0.55352473,0.40206388,0.29289728,0.59081453,0.25070545,0.122496754,0.21477744,0.22267762,0.30880082,0.07445528,0.44569254,0.18264185,-0.014066835
0.7572363,0.5354784,0.4156731,0.27486786,0.23249982,0.3990011,0.54854554,0.4521558,0.1727678,0.6272289,0.114819355,0.4265617,0.41747743,0.013404287,0.66828364,-0.1219635,0.8715669,-0.070030786,0.098407485
0.19407243,0.25555396,0.18122339,-0.12519644,-0.15735404,0.30543846,0.4965761,0.378945,0.32592285,0.54241073,0.2218507,0.07755995,0.12613073,0.39068443,0.13837455,0.2919205,0.29062754,0.40206337,-0.0073513305
0.2208955,0.27516392,0.21338989,-0.014893673,-0.0503558,0.28107756,0.4664166,0.36543775,0.28102484,0.49877566,0.20373133,0.1569435,0.1811656,0.31026673,0.2850858,0.22674224,0.3543488,0.2816145,-0.034357667
0.57031983,0.51629937,0.32048947,0.19666207,0.109278,0.37856457,0.57103276,0.41623923,0.18850687,0.5942536,0.16315053,0.31198972,0.29711813,0.057311356,0.56558114,-0.0702557,0.7448268,-0.036054313,0.039853904
0.19220275,0.24865735,0.16318156,-0.09248763,-0.11977331,0.2623815,0.49738765,0.3665143,0.26364893,0.48440704,0.23791224,0.059504498,0.1435369,0.33782482,0.18193206,0.28269404,0.30246818,0.32389024,-0.026136499
0.23710185,0.2930395,0.21880485,0.010534443,-0.02293522,0.27327096,0.46948954,0.3724666,0.2839311,0.49258316,0.23330633,0.1815378,0.20672078,0.32317966,0.31688896,0.25725198,0.36161885,0.27865908,-0.03875637
0.28420642,0.38661778,0.18160541,-0.0074119084,-0.08547199,0.30135655,0.57224673,0.3699894,0.2889892,0.5813476,0.20077229,0.10536413,0.2169026,0.15646385,0.3072012,0.04298836,0.45608908,0.11494769,-0.0034659347
0.3013245,0.4000619,0.21676207,0.024466049,-0.10836509,0.3149272,0.49152508,0.3848337,0.26683804,0.54744864,0.21617599,0.1596234,0.15525267,0.20413291,0.33575186,0.03789518,0.4781652,0.13604397,0.004704276
0.6216262,0.5243369,0.38689852,0.20424587,0.14434606,0.3713592,0.59700936,0.4398011,0.18374075,0.6402922,0.14293206,0.33425984,0.38586575,0.057237163,0.590757,-0.0934881,0.794858,-0.02522558,0.07396016
0.2030494,0.24299103,0.20302787,-0.065219074,-0.08809169,0.2631822,0.4331115,0.33750498,0.32948965,0.47034317,0.18441905,0.12109961,0.14052399,0.41078764,0.2056505,0.33989233,0.2726785,0.39562538,-0.01983273
0.2701502,0.30836323,0.24100748,0.05012189,0.04782716,0.2938229,0.41615808,0.3367191,0.28383353,0.4726056,0.17953731,0.21425465,0.20882808,0.26362363,0.34894094,0.17874157,0.38364303,0.23981315,-0.012830435
0.24146219,0.41770878,0.20412906,-0.05064093,-0.16527161,0.35595652,0.6293422,0.4283035,0.34084493,0.69553876,0.2034075,0.088468894,0.18588468,0.18990014,0.29862806,-0.024388626,0.48932788,0.1594349,-0.014261923
1.8422887,0.93130577,1.028055,0.7961883,0.7861577,0.823638,0.78416,0.73455286,0.18964106,1.0175669,0.005712654,1.0575383,0.84204215,-0.11237042,1.4460344,-0.42429787,1.8935575,-0.3700704,0.30165026
0.42835483,0.46193397,0.29757243,0.10810007,-0.021046951,0.35103986,0.57648253,0.44286636,0.21585192,0.58741105,0.17852028,0.23207681,0.27255064,0.12085411,0.42653096,-0.086966574,0.6462821,0.09044354,0.033571027
0.19477934,0.33131894,0.18992153,-0.10853401,-0.14984089,0.35454834,0.5468985,0.4006761,0.32955036,0.61902106,0.18771458,0.07292531,0.122854546,0.3357185,0.16101019,0.16346505,0.37559938,0.33333057,0.00065117143
0.6485724,0.5369022,0.3937574,0.21522523,0.13939048,0.38443452,0.55107754,0.43382224,0.20260891,0.6538591,0.13587992,0.34106737,0.37349474,0.017906807,0.5640741,-0.15282466,0.7951864,-0.035967976,0.12887184
0.2751153,0.32966202,0.20296115,0.022117162,-0.057188913,0.2779392,0.46084926,0.34218705,0.2521802,0.43408602,0.22557124,0.15199837,0.14432342,0.23973233,0.30127507,0.12222925,0.3862949,0.18134946,-0.0056765275
0.31926537,0.33467975,0.24364018,0.056067266,0.05256424,0.30863884,0.46726036,0.37395257,0.24754603,0.5078942,0.18929051,0.22653164,0.24702537,0.21730831,0.40387213,0.15584977,0.4590675,0.18218106,-0.024571158
0.65101576,0.49714586,0.3567129,0.22529954,0.18264094,0.38476998,0.50029933,0.41077116,0.17631128,0.5852832,0.14553699,0.38250387,0.31964302,0.050152168,0.5755246,-0.08562535,0.7486509,-0.06401322,0.08925102
0.79838645,0.56714875,0.43960392,0.29191315,0.24504133,0.4217758,0.5570412,0.4620191,0.15486737,0.6180652,0.1330505,0.42224565,0.45493227,0.034452178,0.72404224,-0.10958806,0.89306307,-0.0630722,0.092077136
0.26212993,0.30400056,0.22770785,0.021998309,0.004631236,0.30418342,0.45009494,0.35782233,0.28337914,0.50875604,0.21601623,0.19591881,0.2005136,0.28742248,0.35262132,0.21089348,0.38743457,0.24778974,-0.02994432
0.25796515,0.3194917,0.18530385,-0.08388853,-0.14735675,0.31157386,0.5178834,0.42373657,0.2874589,0.55750597,0.18368357,0.12997897,0.15397903,0.28134,0.23476914,0.18699959,0.38620603,0.2671871,-0.0027263248
0.17267147,0.23846525,0.17226274,-0.06654726,-0.089640304,0.2508404,0.42211455,0.3312728,0.277071,0.4459476,0.21109188,0.08747672,0.10507042,0.3693018,0.1780166,0.30427113,0.26057714,0.34337914,-0.0118902
0.21799402,0.27243954,0.18651442,-0.058721144,-0.09422749,0.27796468,0.45059508,0.36063394,0.28113583,0.48118135,0.17951421,0.11657484,0.14539808,0.3170796,0.22695996,0.23453365,0.3177312,0.30337936,-0.018512093
0.98941255,0.8162914,0.5030762,0.35516322,0.30700156,0.571979,0.7956116,0.5688787,0.2737636,0.9082729,0.20733808,0.47149882,0.5796704,-0.07113902,0.8756322,-0.33205175,1.2342942,-0.1414068,0.1732842
0.57221234,0.4842443,0.370033,0.20358466,0.083623506,0.36221105,0.53821445,0.43279946,0.22528596,0.5981534,0.12111573,0.34731248,0.31407136,0.072641864,0.5684755,-0.097925544,0.7420783,-0.0039563775,0.033057038
1.2951462,0.70336217,0.6755063,0.5080823,0.5562037,0.5790432,0.6347548,0.5986031,0.14974286,0.77501184,0.038491376,0.72996306,0.64810306,-0.09524223,0.99565023,-0.23171891,1.339333,-0.21651661,0.24673417
0.39594802,0.40600064,0.25273138,0.08628016,0.05478579,0.3172425,0.51694983,0.37906435,0.19975528,0.5338927,0.15522175,0.2289932,0.28703177,0.10301079,0.42158115,0.0009603277,0.55135226,0.070563555,0.004896621
0.27404335,0.2789633,0.15863912,-0.20833652,-0.2127699,0.36920208,0.5943619,0.43479168,0.38266942,0.6467118,0.1777077,0.02597674,0.1114029,0.36223355,0.075172916,0.31185442,0.34110036,0.3944069,0.018557245
0.3491621,0.33232513,0.25927317,0.07285994,0.06322176,0.30799836,0.45418835,0.3700392,0.23640276,0.48971593,0.17501083,0.24593079,0.25116652,0.21504283,0.4115371,0.16671792,0.4667301,0.17169008,-0.022176586
0.22818948,0.24242869,0.2337013,-0.016848765,-0.056739137,0.28165832,0.42373356,0.35321283,0.30024153,0.46156514,0.22116663,0.18163717,0.1693236,0.40008998,0.26801658,0.3411485,0.29971284,0.37610507,-0.035628613
0.4755434,0.44757682,0.27148318,0.099702924,0.06961708,0.3615826,0.5223252,0.41084236,0.20242925,0.5973717,0.11801218,0.24656606,0.30728257,0.064696506,0.43860042,-0.068929955,0.6138973,0.03599698,0.06430544
0.23599772,0.30828375,0.22637115,0.020643588,-0.03767278,0.274875,0.49044865,0.3598013,0.3002605,0.5061957,0.22379354,0.15038446,0.18888798,0.29995427,0.3164087,0.20488766,0.37950444,0.25638872,-0.031212594
0.1752191,0.30379236,0.1895081,-0.085386366,-0.14532493,0.3080219,0.5125567,0.3729424,0.33959052,0.5681549,0.21816325,0.080547854,0.13214856,0.33921576,0.17819515,0.17832804,0.32658392,0.32620797,-0.0036603473
1.2439716,0.7544031,0.66183496,0.5040988,0.46307245,0.5687898,0.6593178,0.5436387,0.16274787,0.78620267,0.10262352,0.664038,0.64681643,-0.05761595,0.99295235,-0.24777363,1.3088411,-0.19848761,0.21714695
0.25100988,0.3145257,0.19725205,-0.018299013,-0.05621542,0.28591642,0.49567252,0.3894619,0.2517859,0.53654027,0.20944169,0.14394003,0.19614485,0.24652755,0.31215912,0.17898291,0.39387923,0.20438436,-0.02279523
0.23316249,0.33958203,0.18010905,-0.1318211,-0.17462415,0.3526964,0.5556087,0.41222188,0.3292708,0.60921746,0.14672405,0.06239703,0.10520042,0.31180298,0.130135,0.14318222,0.37117925,0.3041516,0.026286125
0.19355986,0.33619717,0.18433945,-0.08987677,-0.16080876,0.29936695,0.53891635,0.40197894,0.30658093,0.58037657,0.24585298,0.07098335,0.13256711,0.3403056,0.17964032,0.19353752,0.3597823,0.31584287,-0.011112443
0.22698835,0.29790443,0.15276745,-0.149409,-0.17983568,0.32048932,0.58584064,0.39129055,0.34169954,0.6067978,0.19525973,0.019594625,0.14833005,0.28722703,0.16362941,0.19006473,0.3600839,0.29349628,-0.0021418198
0.26287007,0.27688134,0.23456079,0.019777479,-0.006088093,0.2872964,0.43742302,0.3521015,0.27934343,0.46996477,0.2005498,0.20755467,0.21098189,0.31304443,0.3292347,0.2646386,0.35946578,0.2900346,-0.028905395
0.860973,0.6571262,0.47912577,0.32632956,0.28236896,0.49414316,0.6805142,0.49414137,0.2220718,0.74065465,0.15647687,0.4441734,0.5056624,-0.009986103,0.81155664,-0.16983248,1.0589905,-0.08543841,0.094007045
0.79645044,0.5606626,0.43038386,0.28665063,0.2913968,0.44705167,0.5681139,0.45999837,0.18755871,0.6543399,0.12033536,0.4467208,0.4541136,0.0076070875,0.72673553,-0.108771294,0.9210348,-0.059501,0.08907035
0.2405018,0.2510385,0.24509402,-0.0009169094,-0.0345795,0.27882245,0.4271271,0.3677992,0.2864857,0.47149086,0.21148595,0.20045926,0.19063756,0.36930257,0.29550308,0.32566175,0.32457379,0.34013948,-0.041424926
0.28082728,0.43538037,0.21481612,0.0060464498,-0.15332866,0.35921502,0.5970833,0.44050854,0.3297829,0.63689554,0.20567916,0.11304122,0.15858963,0.20381004,0.33795205,-0.023001045,0.5199549,0.1487951,-0.0054559335
0.28792566,0.31783885,0.19525008,0.018861823,-0.028798394,0.28046426,0.46881425,0.35875565,0.25175384,0.49455023,0.17621957,0.17810647,0.22090653,0.19047524,0.33276737,0.14496116,0.40798756,0.16198844,-0.026366595
0.23406574,0.3196666,0.20541431,0.012291733,-0.06499609,0.27572656,0.4814754,0.3869847,0.27024052,0.5015817,0.19923313,0.14669082,0.18428597,0.22564718,0.29371354,0.10641584,0.3890578,0.20085332,-0.01722525
1.4190795,0.79056835,0.82881296,0.603748,0.5891549,0.70381117,0.7317644,0.6615354,0.19951116,0.90028155,0.010127341,0.8493141,0.6582878,-0.04595542,1.2049712,-0.33598554,1.5628141,-0.2468009,0.20381406
0.619492,0.52613443,0.35881314,0.21489555,0.1045107,0.39770004,0.59851706,0.4462106,0.20479895,0.6181692,0.16141279,0.3294202,0.319023,0.046144903,0.6205233,-0.13995986,0.79997003,-0.038257323,0.052225906
0.49592534,0.43555558,0.28736988,0.14856948,0.13614765,0.32746997,0.48312792,0.38170603,0.19500455,0.536885,0.15237838,0.28941077,0.3251287,0.08410366,0.48603147,-0.02098775,0.6126963,0.032159477,0.047852434
0.18511856,0.26240054,0.19691819,-0.104821965,-0.14034335,0.30100894,0.48891735,0.37632602,0.33780077,0.53688806,0.22214903,0.0970043,0.112774625,0.42411786,0.12877476,0.3076808,0.2995602,0.42313457,-0.01032787
0.19782822,0.27456674,0.1772311,-0.10261521,-0.12308313,0.32580405,0.48494944,0.37341642,0.30495122,0.5481928,0.1608079,0.05929887,0.05743777,0.37641722,0.09599524,0.29918867,0.32138643,0.36129323,-0.016480181
1.1201882,0.6326088,0.6169685,0.46056008,0.42317814,0.50895226,0.5884896,0.53731763,0.1538731,0.7228372,0.062502176,0.65685725,0.5335307,-0.029968575,0.8843337,-0.21751015,1.1869742,-0.18877786,0.18941572
0.22348544,0.26859778,0.19024679,-0.061523113,-0.07201998,0.28185046,0.45880672,0.36055002,0.27122447,0.4995286,0.1762146,0.123775095,0.17843355,0.30850676,0.2535871,0.24387747,0.3321413,0.29603967,-0.029613025
