Dataset                   Metric                    metric valor
datasets_2/cocomo81.arff  R2 Score                  -2.03077
datasets_2/cocomo81.arff  MAE                      109.385
datasets_2/cocomo81.arff  Median Absolute Error     45.4
datasets_2/cocomo81.arff  RMSE                     151.391
datasets_2/cocomo81.arff  R2 Score                  -1.28183
datasets_2/cocomo81.arff  MAE                      113.82
datasets_2/cocomo81.arff  Median Absolute Error     64
datasets_2/cocomo81.arff  RMSE                     155.068
datasets_2/cocomo81.arff  R2 Score                  -1.39403
datasets_2/cocomo81.arff  MAE                      127.769
datasets_2/cocomo81.arff  Median Absolute Error     57.6667
datasets_2/cocomo81.arff  RMSE                     177.085
datasets_2/cocomo81.arff  R2 Score                  -2.12209
datasets_2/cocomo81.arff  MAE                      127.863
datasets_2/cocomo81.arff  Median Absolute Error     57.6667
datasets_2/cocomo81.arff  RMSE                     177.216
datasets_2/cocomo81.arff  R2 Score                  -2.12671
datasets_2/cocomo81.arff  MAE                      118.293
datasets_2/cocomo81.arff  Median Absolute Error     64.8571
datasets_2/cocomo81.arff  RMSE                     157.283
datasets_2/cocomo81.arff  R2 Score                  -1.46291
datasets_2/cocomo81.arff  MAE                      117.669
datasets_2/cocomo81.arff  Median Absolute Error     64.8571
datasets_2/cocomo81.arff  RMSE                     156.621
datasets_2/cocomo81.arff  R2 Score                  -1.44221
datasets_2/cocomo81.arff  MAE                      111.972
datasets_2/cocomo81.arff  Median Absolute Error     83.625
datasets_2/cocomo81.arff  RMSE                     146.811
datasets_2/cocomo81.arff  R2 Score                  -1.14586
datasets_2/cocomo81.arff  MAE                      120.596
datasets_2/cocomo81.arff  Median Absolute Error     91.25
datasets_2/cocomo81.arff  RMSE                     153.88
datasets_2/cocomo81.arff  R2 Score                  -1.35749
datasets_2/cocomo81.arff  MAE                      106.051
datasets_2/cocomo81.arff  Median Absolute Error     65.6667
datasets_2/cocomo81.arff  RMSE                     138.742
datasets_2/cocomo81.arff  R2 Score                  -0.916441
datasets_2/cocomo81.arff  MAE                      118.872
datasets_2/cocomo81.arff  Median Absolute Error     84.4444
datasets_2/cocomo81.arff  RMSE                     150.092
datasets_2/cocomo81.arff  R2 Score                  -1.24284
datasets_2/china.arff     MAE                      511.077
datasets_2/china.arff     Median Absolute Error    199.333
datasets_2/china.arff     RMSE                    1522.38
datasets_2/china.arff     R2 Score                   0.952731
datasets_2/china.arff     MAE                      514.29
datasets_2/china.arff     Median Absolute Error    186
datasets_2/china.arff     RMSE                    1523.96
datasets_2/china.arff     R2 Score                   0.952633
datasets_2/china.arff     MAE                      475.587
datasets_2/china.arff     Median Absolute Error    178.375
datasets_2/china.arff     RMSE                    1545.02
datasets_2/china.arff     R2 Score                   0.951315
datasets_2/china.arff     MAE                      480.345
datasets_2/china.arff     Median Absolute Error    187.125
datasets_2/china.arff     RMSE                    1481.42
datasets_2/china.arff     R2 Score                   0.95524
datasets_2/china.arff     MAE                      465.416
datasets_2/china.arff     Median Absolute Error    163.8
datasets_2/china.arff     RMSE                    1523.49
datasets_2/china.arff     R2 Score                   0.952662
datasets_2/china.arff     MAE                      478.424
datasets_2/china.arff     Median Absolute Error    159.5
datasets_2/china.arff     RMSE                    1533.14
datasets_2/china.arff     R2 Score                   0.95206
datasets_2/china.arff     MAE                      445.4
datasets_2/china.arff     Median Absolute Error    152.75
datasets_2/china.arff     RMSE                    1662.82
datasets_2/china.arff     R2 Score                   0.943607
datasets_2/china.arff     MAE                      493.828
datasets_2/china.arff     Median Absolute Error    174
datasets_2/china.arff     RMSE                    1684.47
datasets_2/china.arff     R2 Score                   0.94213
datasets_2/china.arff     MAE                      449.667
datasets_2/china.arff     Median Absolute Error    142.143
datasets_2/china.arff     RMSE                    1718.06
datasets_2/china.arff     R2 Score                   0.939799
datasets_2/china.arff     MAE                      469.299
datasets_2/china.arff     Median Absolute Error    150.429
datasets_2/china.arff     RMSE                    1723.92
datasets_2/china.arff     R2 Score                   0.939387
datasets_2/china.arff     MAE                      444.485
datasets_2/china.arff     Median Absolute Error    140.562
datasets_2/china.arff     RMSE                    1770.43
datasets_2/china.arff     R2 Score                   0.936073
datasets_2/china.arff     MAE                      459.73
datasets_2/china.arff     Median Absolute Error    144.438
datasets_2/china.arff     RMSE                    1506.12
datasets_2/china.arff     R2 Score                   0.953736
datasets_2/china.arff     MAE                      451.389
datasets_2/china.arff     Median Absolute Error    152.278
datasets_2/china.arff     RMSE                    1827.83
datasets_2/china.arff     R2 Score                   0.93186
datasets_2/china.arff     MAE                      453.831
datasets_2/china.arff     Median Absolute Error    154.056
datasets_2/china.arff     RMSE                    1560.24
datasets_2/china.arff     R2 Score                   0.950351
datasets_2/albrecht.arff  MAE                       14.7067
datasets_2/albrecht.arff  Median Absolute Error      8.5
datasets_2/albrecht.arff  RMSE                      18.7142
datasets_2/albrecht.arff  R2 Score                   0.719112
datasets_2/albrecht.arff  MAE                       14.3333
datasets_2/albrecht.arff  Median Absolute Error      8.5
datasets_2/albrecht.arff  RMSE                      18.6229
datasets_2/albrecht.arff  R2 Score                   0.721847
datasets_2/albrecht.arff  MAE                       15.805
datasets_2/albrecht.arff  Median Absolute Error      5.75
datasets_2/albrecht.arff  RMSE                      23.0873
datasets_2/albrecht.arff  R2 Score                   0.572502
datasets_2/albrecht.arff  MAE                       16.275
datasets_2/albrecht.arff  Median Absolute Error      5.75
datasets_2/albrecht.arff  RMSE                      23.1325
datasets_2/albrecht.arff  R2 Score                   0.570825
datasets_2/albrecht.arff  MAE                       17.168
datasets_2/albrecht.arff  Median Absolute Error      5.98
datasets_2/albrecht.arff  RMSE                      26.3599
datasets_2/albrecht.arff  R2 Score                   0.442717
datasets_2/albrecht.arff  MAE                       17.5
datasets_2/albrecht.arff  Median Absolute Error      5.98
datasets_2/albrecht.arff  RMSE                      26.6082
datasets_2/albrecht.arff  R2 Score                   0.432167
datasets_2/albrecht.arff  MAE                       17.8067
datasets_2/albrecht.arff  Median Absolute Error      5.95
datasets_2/albrecht.arff  RMSE                      28.1523
datasets_2/albrecht.arff  R2 Score                   0.364352
datasets_2/albrecht.arff  MAE                       17.8067
datasets_2/albrecht.arff  Median Absolute Error      5.95
datasets_2/albrecht.arff  RMSE                      28.1523
datasets_2/albrecht.arff  R2 Score                   0.364352
datasets_2/albrecht.arff  MAE                       18.54
datasets_2/albrecht.arff  Median Absolute Error      5.51429
datasets_2/albrecht.arff  RMSE                      30.0267
datasets_2/albrecht.arff  R2 Score                   0.276889
datasets_2/albrecht.arff  MAE                       18.7686
datasets_2/albrecht.arff  Median Absolute Error      5.67143
datasets_2/albrecht.arff  RMSE                      30.0422
datasets_2/albrecht.arff  R2 Score                   0.276144
datasets_2/albrecht.arff  MAE                       19.09
datasets_2/albrecht.arff  Median Absolute Error      4.1625
datasets_2/albrecht.arff  RMSE                      31.4581
datasets_2/albrecht.arff  R2 Score                   0.206307
datasets_2/albrecht.arff  MAE                       19.3225
datasets_2/albrecht.arff  Median Absolute Error      5.325
datasets_2/albrecht.arff  RMSE                      31.4931
datasets_2/albrecht.arff  R2 Score                   0.204537
datasets_2/albrecht.arff  MAE                       19.7822
datasets_2/albrecht.arff  Median Absolute Error      4.14444
datasets_2/albrecht.arff  RMSE                      32.354
datasets_2/albrecht.arff  R2 Score                   0.160452
datasets_2/albrecht.arff  MAE                       19.56
datasets_2/albrecht.arff  Median Absolute Error      4.14444
datasets_2/albrecht.arff  RMSE                      32.3417
datasets_2/albrecht.arff  R2 Score                   0.161093
datasets_2/kemerer.arff   MAE                       51.9889
datasets_2/kemerer.arff   Median Absolute Error     65.5667
datasets_2/kemerer.arff   RMSE                      55.438
datasets_2/kemerer.arff   R2 Score                  -5.85398
datasets_2/kemerer.arff   MAE                       50.3444
datasets_2/kemerer.arff   Median Absolute Error     65.5667
datasets_2/kemerer.arff   RMSE                      54.7725
datasets_2/kemerer.arff   R2 Score                  -5.69042
datasets_2/kemerer.arff   MAE                       51.8083
datasets_2/kemerer.arff   Median Absolute Error     55.85
datasets_2/kemerer.arff   RMSE                      65.7518
datasets_2/kemerer.arff   R2 Score                  -8.64146
datasets_2/kemerer.arff   MAE                       51.8083
datasets_2/kemerer.arff   Median Absolute Error     55.85
datasets_2/kemerer.arff   RMSE                      65.7518
datasets_2/kemerer.arff   R2 Score                  -8.64146
datasets_2/kemerer.arff   MAE                       58.5333
datasets_2/kemerer.arff   Median Absolute Error     68
datasets_2/kemerer.arff   RMSE                      62.2764
datasets_2/kemerer.arff   R2 Score                  -7.64917
datasets_2/kemerer.arff   MAE                       58.5333
datasets_2/kemerer.arff   Median Absolute Error     68
datasets_2/kemerer.arff   RMSE                      62.2764
datasets_2/kemerer.arff   R2 Score                  -7.64917
datasets_2/kemerer.arff   MAE                       68.3278
datasets_2/kemerer.arff   Median Absolute Error     91
datasets_2/kemerer.arff   RMSE                      75.8118
datasets_2/kemerer.arff   R2 Score                 -11.8175
datasets_2/kemerer.arff   MAE                       68.3278
datasets_2/kemerer.arff   Median Absolute Error     91
datasets_2/kemerer.arff   RMSE                      75.8118
datasets_2/kemerer.arff   R2 Score                 -11.8175
datasets_2/kemerer.arff   MAE                       65.2476
datasets_2/kemerer.arff   Median Absolute Error     71.1714
datasets_2/kemerer.arff   RMSE                      66.4494
datasets_2/kemerer.arff   R2 Score                  -8.84713
datasets_2/kemerer.arff   MAE                       65.2476
datasets_2/kemerer.arff   Median Absolute Error     71.1714
datasets_2/kemerer.arff   RMSE                      66.4494
datasets_2/kemerer.arff   R2 Score                  -8.84713
datasets_2/kemerer.arff   MAE                       73.675
datasets_2/kemerer.arff   Median Absolute Error     62.15
datasets_2/kemerer.arff   RMSE                      75.722
datasets_2/kemerer.arff   R2 Score                 -11.7871
datasets_2/kemerer.arff   MAE                       73.675
datasets_2/kemerer.arff   Median Absolute Error     62.15
datasets_2/kemerer.arff   RMSE                      75.722
datasets_2/kemerer.arff   R2 Score                 -11.7871
datasets_2/kemerer.arff   MAE                       80.6667
datasets_2/kemerer.arff   Median Absolute Error     83.2778
datasets_2/kemerer.arff   RMSE                      81.2162
datasets_2/kemerer.arff   R2 Score                 -13.71
datasets_2/kemerer.arff   MAE                       80.6667
datasets_2/kemerer.arff   Median Absolute Error     83.2778
datasets_2/kemerer.arff   RMSE                      81.2162
datasets_2/kemerer.arff   R2 Score                 -13.71
datasets_2/cocomo81.arff  MAE                      100.026
datasets_2/cocomo81.arff  Median Absolute Error     35.3333
datasets_2/cocomo81.arff  RMSE                     160.562
datasets_2/cocomo81.arff  R2 Score                   0.540133
datasets_2/cocomo81.arff  MAE                      130.974
datasets_2/cocomo81.arff  Median Absolute Error     68.3333
datasets_2/cocomo81.arff  RMSE                     193.148
datasets_2/cocomo81.arff  R2 Score                   0.334535
datasets_2/cocomo81.arff  MAE                      116.84
datasets_2/cocomo81.arff  Median Absolute Error     27
datasets_2/cocomo81.arff  RMSE                     182.349
datasets_2/cocomo81.arff  R2 Score                   0.406864
datasets_2/cocomo81.arff  MAE                      115.84
datasets_2/cocomo81.arff  Median Absolute Error     27
datasets_2/cocomo81.arff  RMSE                     182.24
datasets_2/cocomo81.arff  R2 Score                   0.407575
datasets_2/cocomo81.arff  MAE                      108.977
datasets_2/cocomo81.arff  Median Absolute Error     37.8
datasets_2/cocomo81.arff  RMSE                     166.542
datasets_2/cocomo81.arff  R2 Score                   0.505245
datasets_2/cocomo81.arff  MAE                      106.637
datasets_2/cocomo81.arff  Median Absolute Error     37.8
datasets_2/cocomo81.arff  RMSE                     164.101
datasets_2/cocomo81.arff  R2 Score                   0.51964
datasets_2/cocomo81.arff  MAE                      125.735
datasets_2/cocomo81.arff  Median Absolute Error     68
datasets_2/cocomo81.arff  RMSE                     177.148
datasets_2/cocomo81.arff  R2 Score                   0.440219
datasets_2/cocomo81.arff  MAE                      129.515
datasets_2/cocomo81.arff  Median Absolute Error     50.1667
datasets_2/cocomo81.arff  RMSE                     185.76
datasets_2/cocomo81.arff  R2 Score                   0.384469
datasets_2/cocomo81.arff  MAE                       99.0989
datasets_2/cocomo81.arff  Median Absolute Error     55.7143
datasets_2/cocomo81.arff  RMSE                     150.667
datasets_2/cocomo81.arff  R2 Score                   0.595067
datasets_2/cocomo81.arff  MAE                      102.889
datasets_2/cocomo81.arff  Median Absolute Error     55.7143
datasets_2/cocomo81.arff  RMSE                     156.729
datasets_2/cocomo81.arff  R2 Score                   0.561829
datasets_2/cocomo81.arff  MAE                      103.736
datasets_2/cocomo81.arff  Median Absolute Error     49.125
datasets_2/cocomo81.arff  RMSE                     153.766
datasets_2/cocomo81.arff  R2 Score                   0.578238
datasets_2/cocomo81.arff  MAE                      114.928
datasets_2/cocomo81.arff  Median Absolute Error     81.625
datasets_2/cocomo81.arff  RMSE                     161.094
datasets_2/cocomo81.arff  R2 Score                   0.537082
datasets_2/cocomo81.arff  MAE                      108.831
datasets_2/cocomo81.arff  Median Absolute Error     49.7778
datasets_2/cocomo81.arff  RMSE                     159.703
datasets_2/cocomo81.arff  R2 Score                   0.54504
datasets_2/cocomo81.arff  MAE                      119.181
datasets_2/cocomo81.arff  Median Absolute Error    105.889
datasets_2/cocomo81.arff  RMSE                     165.708
datasets_2/cocomo81.arff  R2 Score                   0.510187
datasets_2/china.arff     MAE                      294.527
datasets_2/china.arff     Median Absolute Error    114.167
datasets_2/china.arff     RMSE                     630.766
datasets_2/china.arff     R2 Score                   0.981345
datasets_2/china.arff     MAE                      272.917
datasets_2/china.arff     Median Absolute Error    135.833
datasets_2/china.arff     RMSE                     571.442
datasets_2/china.arff     R2 Score                   0.984689
datasets_2/china.arff     MAE                      251.735
datasets_2/china.arff     Median Absolute Error    125.375
datasets_2/china.arff     RMSE                     466.395
datasets_2/china.arff     R2 Score                   0.989801
datasets_2/china.arff     MAE                      231.637
datasets_2/china.arff     Median Absolute Error    118.625
datasets_2/china.arff     RMSE                     432.961
datasets_2/china.arff     R2 Score                   0.991211
datasets_2/china.arff     MAE                      239.158
datasets_2/china.arff     Median Absolute Error    137.3
datasets_2/china.arff     RMSE                     383.971
datasets_2/china.arff     R2 Score                   0.993087
datasets_2/china.arff     MAE                      234.628
datasets_2/china.arff     Median Absolute Error    130.1
datasets_2/china.arff     RMSE                     429.443
datasets_2/china.arff     R2 Score                   0.991353
datasets_2/china.arff     MAE                      244.385
datasets_2/china.arff     Median Absolute Error    128.167
datasets_2/china.arff     RMSE                     427.801
datasets_2/china.arff     R2 Score                   0.991419
datasets_2/china.arff     MAE                      234.353
datasets_2/china.arff     Median Absolute Error    124.417
datasets_2/china.arff     RMSE                     448.129
datasets_2/china.arff     R2 Score                   0.990584
datasets_2/china.arff     MAE                      260.62
datasets_2/china.arff     Median Absolute Error    131.286
datasets_2/china.arff     RMSE                     532.85
datasets_2/china.arff     R2 Score                   0.986687
datasets_2/china.arff     MAE                      220.217
datasets_2/china.arff     Median Absolute Error    120.857
datasets_2/china.arff     RMSE                     382.486
datasets_2/china.arff     R2 Score                   0.993141
datasets_2/china.arff     MAE                      250.386
datasets_2/china.arff     Median Absolute Error    130.875
datasets_2/china.arff     RMSE                     553.073
datasets_2/china.arff     R2 Score                   0.985658
datasets_2/china.arff     MAE                      229.61
datasets_2/china.arff     Median Absolute Error    115.438
datasets_2/china.arff     RMSE                     390.091
datasets_2/china.arff     R2 Score                   0.992865
datasets_2/china.arff     MAE                      259.151
datasets_2/china.arff     Median Absolute Error    133.111
datasets_2/china.arff     RMSE                     580.521
datasets_2/china.arff     R2 Score                   0.984199
datasets_2/china.arff     MAE                      241.439
datasets_2/china.arff     Median Absolute Error    115.611
datasets_2/china.arff     RMSE                     442.278
datasets_2/china.arff     R2 Score                   0.990828
datasets_2/albrecht.arff  MAE                        4.36
datasets_2/albrecht.arff  Median Absolute Error      4.5
datasets_2/albrecht.arff  RMSE                       4.6392
datasets_2/albrecht.arff  R2 Score                   0.865077
datasets_2/albrecht.arff  MAE                        5.59333
datasets_2/albrecht.arff  Median Absolute Error      5.66667
datasets_2/albrecht.arff  RMSE                       5.63877
datasets_2/albrecht.arff  R2 Score                   0.800671
datasets_2/albrecht.arff  MAE                        6.015
datasets_2/albrecht.arff  Median Absolute Error      5.825
datasets_2/albrecht.arff  RMSE                       6.31576
datasets_2/albrecht.arff  R2 Score                   0.749936
datasets_2/albrecht.arff  MAE                        6.015
datasets_2/albrecht.arff  Median Absolute Error      5.825
datasets_2/albrecht.arff  RMSE                       6.31576
datasets_2/albrecht.arff  R2 Score                   0.749936
datasets_2/albrecht.arff  MAE                        5.98
datasets_2/albrecht.arff  Median Absolute Error      4.7
datasets_2/albrecht.arff  RMSE                       6.63594
datasets_2/albrecht.arff  R2 Score                   0.723939
datasets_2/albrecht.arff  MAE                        6.168
datasets_2/albrecht.arff  Median Absolute Error      5.42
datasets_2/albrecht.arff  RMSE                       6.78028
datasets_2/albrecht.arff  R2 Score                   0.711799
datasets_2/albrecht.arff  MAE                        3.9
datasets_2/albrecht.arff  Median Absolute Error      4.31667
datasets_2/albrecht.arff  RMSE                       4.18039
datasets_2/albrecht.arff  R2 Score                   0.890445
datasets_2/albrecht.arff  MAE                        3.25333
datasets_2/albrecht.arff  Median Absolute Error      3.31667
datasets_2/albrecht.arff  RMSE                       3.62091
datasets_2/albrecht.arff  R2 Score                   0.917807
datasets_2/albrecht.arff  MAE                        3.19429
datasets_2/albrecht.arff  Median Absolute Error      2.72857
datasets_2/albrecht.arff  RMSE                       3.4379
datasets_2/albrecht.arff  R2 Score                   0.925905
datasets_2/albrecht.arff  MAE                        3.19429
datasets_2/albrecht.arff  Median Absolute Error      2.7
datasets_2/albrecht.arff  RMSE                       3.43741
datasets_2/albrecht.arff  R2 Score                   0.925927
datasets_2/albrecht.arff  MAE                        4.1675
datasets_2/albrecht.arff  Median Absolute Error      2.275
datasets_2/albrecht.arff  RMSE                       4.99798
datasets_2/albrecht.arff  R2 Score                   0.843401
datasets_2/albrecht.arff  MAE                        4.0675
datasets_2/albrecht.arff  Median Absolute Error      2.275
datasets_2/albrecht.arff  RMSE                       4.81283
datasets_2/albrecht.arff  R2 Score                   0.854788
datasets_2/albrecht.arff  MAE                        4.70667
datasets_2/albrecht.arff  Median Absolute Error      3.91111
datasets_2/albrecht.arff  RMSE                       5.61531
datasets_2/albrecht.arff  R2 Score                   0.802327
datasets_2/albrecht.arff  MAE                        4.77778
datasets_2/albrecht.arff  Median Absolute Error      3.91111
datasets_2/albrecht.arff  RMSE                       5.63904
datasets_2/albrecht.arff  R2 Score                   0.800653
datasets_2/kemerer.arff   MAE                      102.022
datasets_2/kemerer.arff   Median Absolute Error     85.7667
datasets_2/kemerer.arff   RMSE                     107.265
datasets_2/kemerer.arff   R2 Score                   0.0719358
datasets_2/kemerer.arff   MAE                      102.022
datasets_2/kemerer.arff   Median Absolute Error     85.7667
datasets_2/kemerer.arff   RMSE                     107.265
datasets_2/kemerer.arff   R2 Score                   0.0719358
datasets_2/kemerer.arff   MAE                       93.4583
datasets_2/kemerer.arff   Median Absolute Error    105.575
datasets_2/kemerer.arff   RMSE                      96.4657
datasets_2/kemerer.arff   R2 Score                   0.249406
datasets_2/kemerer.arff   MAE                       93.4583
datasets_2/kemerer.arff   Median Absolute Error    105.575
datasets_2/kemerer.arff   RMSE                      96.4657
datasets_2/kemerer.arff   R2 Score                   0.249406
datasets_2/kemerer.arff   MAE                      102.793
datasets_2/kemerer.arff   Median Absolute Error     88.08
datasets_2/kemerer.arff   RMSE                     105.746
datasets_2/kemerer.arff   R2 Score                   0.0980435
datasets_2/kemerer.arff   MAE                      102.793
datasets_2/kemerer.arff   Median Absolute Error     88.08
datasets_2/kemerer.arff   RMSE                     105.746
datasets_2/kemerer.arff   R2 Score                   0.0980435
datasets_2/kemerer.arff   MAE                      106.801
datasets_2/kemerer.arff   Median Absolute Error     72.6667
datasets_2/kemerer.arff   RMSE                     141.696
datasets_2/kemerer.arff   R2 Score                  -0.619473
datasets_2/kemerer.arff   MAE                      146.356
datasets_2/kemerer.arff   Median Absolute Error    132.383
datasets_2/kemerer.arff   RMSE                     160.8
datasets_2/kemerer.arff   R2 Score                  -1.08561
datasets_2/kemerer.arff   MAE                       94.0571
datasets_2/kemerer.arff   Median Absolute Error     61.8714
datasets_2/kemerer.arff   RMSE                     130.277
datasets_2/kemerer.arff   R2 Score                  -0.368974
datasets_2/kemerer.arff   MAE                      139.31
datasets_2/kemerer.arff   Median Absolute Error    139.086
datasets_2/kemerer.arff   RMSE                     153.025
datasets_2/kemerer.arff   R2 Score                  -0.888795
datasets_2/kemerer.arff   MAE                       98.1458
datasets_2/kemerer.arff   Median Absolute Error     74.1375
datasets_2/kemerer.arff   RMSE                     121.317
datasets_2/kemerer.arff   R2 Score                  -0.18714
datasets_2/kemerer.arff   MAE                       98.1458
datasets_2/kemerer.arff   Median Absolute Error     74.1375
datasets_2/kemerer.arff   RMSE                     121.317
datasets_2/kemerer.arff   R2 Score                  -0.18714
datasets_2/kemerer.arff   MAE                       94.8481
datasets_2/kemerer.arff   Median Absolute Error     64.2444
datasets_2/kemerer.arff   RMSE                     108.719
datasets_2/kemerer.arff   R2 Score                   0.0466072
datasets_2/kemerer.arff   MAE                       94.8481
datasets_2/kemerer.arff   Median Absolute Error     64.2444
datasets_2/kemerer.arff   RMSE                     108.719
datasets_2/kemerer.arff   R2 Score                   0.0466072
datasets_2/cocomo81.arff  MAE                      949.821
datasets_2/cocomo81.arff  Median Absolute Error    187
datasets_2/cocomo81.arff  RMSE                    2342.08
datasets_2/cocomo81.arff  R2 Score                   0.38133
datasets_2/cocomo81.arff  MAE                      954.41
datasets_2/cocomo81.arff  Median Absolute Error    187
datasets_2/cocomo81.arff  RMSE                    2342.34
datasets_2/cocomo81.arff  R2 Score                   0.381191
datasets_2/cocomo81.arff  MAE                      926.5
datasets_2/cocomo81.arff  Median Absolute Error    197.5
datasets_2/cocomo81.arff  RMSE                    2442.63
datasets_2/cocomo81.arff  R2 Score                   0.327068
datasets_2/cocomo81.arff  MAE                      926
datasets_2/cocomo81.arff  Median Absolute Error    197.5
datasets_2/cocomo81.arff  RMSE                    2442.63
datasets_2/cocomo81.arff  R2 Score                   0.327072
datasets_2/cocomo81.arff  MAE                      936.4
datasets_2/cocomo81.arff  Median Absolute Error    258.6
datasets_2/cocomo81.arff  RMSE                    2571.9
datasets_2/cocomo81.arff  R2 Score                   0.253957
datasets_2/cocomo81.arff  MAE                      934.712
datasets_2/cocomo81.arff  Median Absolute Error    258.6
datasets_2/cocomo81.arff  RMSE                    2571.86
datasets_2/cocomo81.arff  R2 Score                   0.25398
datasets_2/cocomo81.arff  MAE                      936.688
datasets_2/cocomo81.arff  Median Absolute Error    230.333
datasets_2/cocomo81.arff  RMSE                    2636.6
datasets_2/cocomo81.arff  R2 Score                   0.215952
datasets_2/cocomo81.arff  MAE                      934.453
datasets_2/cocomo81.arff  Median Absolute Error    222.667
datasets_2/cocomo81.arff  RMSE                    2636.51
datasets_2/cocomo81.arff  R2 Score                   0.216006
datasets_2/cocomo81.arff  MAE                      913.074
datasets_2/cocomo81.arff  Median Absolute Error    203.571
datasets_2/cocomo81.arff  RMSE                    2629.23
datasets_2/cocomo81.arff  R2 Score                   0.220328
datasets_2/cocomo81.arff  MAE                      914.373
datasets_2/cocomo81.arff  Median Absolute Error    203.571
datasets_2/cocomo81.arff  RMSE                    2629.32
datasets_2/cocomo81.arff  R2 Score                   0.220275
datasets_2/cocomo81.arff  MAE                      910.828
datasets_2/cocomo81.arff  Median Absolute Error    149
datasets_2/cocomo81.arff  RMSE                    2689.99
datasets_2/cocomo81.arff  R2 Score                   0.183875
datasets_2/cocomo81.arff  MAE                      912.827
datasets_2/cocomo81.arff  Median Absolute Error    149
datasets_2/cocomo81.arff  RMSE                    2690.25
datasets_2/cocomo81.arff  R2 Score                   0.183718
datasets_2/cocomo81.arff  MAE                      912.179
datasets_2/cocomo81.arff  Median Absolute Error    111.556
datasets_2/cocomo81.arff  RMSE                    2729.97
datasets_2/cocomo81.arff  R2 Score                   0.159438
datasets_2/cocomo81.arff  MAE                      911.949
datasets_2/cocomo81.arff  Median Absolute Error    111.556
datasets_2/cocomo81.arff  RMSE                    2730.07
datasets_2/cocomo81.arff  R2 Score                   0.159371
datasets_2/china.arff     MAE                      432.193
datasets_2/china.arff     Median Absolute Error    121
datasets_2/china.arff     RMSE                    1607.71
datasets_2/china.arff     R2 Score                   0.940056
datasets_2/china.arff     MAE                      429.647
datasets_2/china.arff     Median Absolute Error     98.5
datasets_2/china.arff     RMSE                    1609.66
datasets_2/china.arff     R2 Score                   0.939911
datasets_2/china.arff     MAE                      438.04
datasets_2/china.arff     Median Absolute Error    120.125
datasets_2/china.arff     RMSE                    1706.88
datasets_2/china.arff     R2 Score                   0.932433
datasets_2/china.arff     MAE                      421.577
datasets_2/china.arff     Median Absolute Error    110
datasets_2/china.arff     RMSE                    1700.57
datasets_2/china.arff     R2 Score                   0.932932
datasets_2/china.arff     MAE                      429.122
datasets_2/china.arff     Median Absolute Error    107.3
datasets_2/china.arff     RMSE                    1782.85
datasets_2/china.arff     R2 Score                   0.926285
datasets_2/china.arff     MAE                      420.808
datasets_2/china.arff     Median Absolute Error    101.8
datasets_2/china.arff     RMSE                    1730.51
datasets_2/china.arff     R2 Score                   0.93055
datasets_2/china.arff     MAE                      427.633
datasets_2/china.arff     Median Absolute Error    104.833
datasets_2/china.arff     RMSE                    1830.9
datasets_2/china.arff     R2 Score                   0.922258
datasets_2/china.arff     MAE                      422.52
datasets_2/china.arff     Median Absolute Error    116
datasets_2/china.arff     RMSE                    1792.6
datasets_2/china.arff     R2 Score                   0.925477
datasets_2/china.arff     MAE                      420.364
datasets_2/china.arff     Median Absolute Error     96.7857
datasets_2/china.arff     RMSE                    1867.66
datasets_2/china.arff     R2 Score                   0.919105
datasets_2/china.arff     MAE                      411.364
datasets_2/china.arff     Median Absolute Error    103
datasets_2/china.arff     RMSE                    1847.05
datasets_2/china.arff     R2 Score                   0.920881
datasets_2/china.arff     MAE                      444.505
datasets_2/china.arff     Median Absolute Error    109.5
datasets_2/china.arff     RMSE                    1983.05
datasets_2/china.arff     R2 Score                   0.9088
datasets_2/china.arff     MAE                      433.269
datasets_2/china.arff     Median Absolute Error    106.312
datasets_2/china.arff     RMSE                    1953.75
datasets_2/china.arff     R2 Score                   0.911475
datasets_2/china.arff     MAE                      456.279
datasets_2/china.arff     Median Absolute Error     97.7778
datasets_2/china.arff     RMSE                    2138.55
datasets_2/china.arff     R2 Score                   0.893937
datasets_2/china.arff     MAE                      445.686
datasets_2/china.arff     Median Absolute Error    110.889
datasets_2/china.arff     RMSE                    2051.08
datasets_2/china.arff     R2 Score                   0.902436
datasets_2/albrecht.arff  MAE                       13.1733
datasets_2/albrecht.arff  Median Absolute Error      7.76667
datasets_2/albrecht.arff  RMSE                      17.6796
datasets_2/albrecht.arff  R2 Score                   0.769581
datasets_2/albrecht.arff  MAE                       13.1733
datasets_2/albrecht.arff  Median Absolute Error      7.76667
datasets_2/albrecht.arff  RMSE                      17.6796
datasets_2/albrecht.arff  R2 Score                   0.769581
datasets_2/albrecht.arff  MAE                       15.42
datasets_2/albrecht.arff  Median Absolute Error      7.7
datasets_2/albrecht.arff  RMSE                      22.589
datasets_2/albrecht.arff  R2 Score                   0.623846
datasets_2/albrecht.arff  MAE                       15.42
datasets_2/albrecht.arff  Median Absolute Error      7.7
datasets_2/albrecht.arff  RMSE                      22.589
datasets_2/albrecht.arff  R2 Score                   0.623846
datasets_2/albrecht.arff  MAE                       17.164
datasets_2/albrecht.arff  Median Absolute Error      9.1
datasets_2/albrecht.arff  RMSE                      26.1665
datasets_2/albrecht.arff  R2 Score                   0.495267
datasets_2/albrecht.arff  MAE                       17.084
