AFP,Input,Output,File,Added,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_NPDU_UFP,MI_N_effort_Added,MI_N_effort_PDR_UFP,MI_N_effort_Enquiry,MI_N_effort_NPDR_AFP,MI_N_effort_Duration,MI_N_effort_File,MI_N_effort_Output,MI_N_effort_Resource_1,MI_AFP_PDR_AFP,Effort
193.0,82.0,80.0,14.0,41.0,2031.0,391983.0,17669.699999999997,18279.0,83271.0,15232.5,101550.0,21325.5,10155.0,28434.0,162480.0,2031.0,1679.1,1686
1108.0,279.0,20.0,273.0,916.0,26940.0,29849520.0,608844.0,792036.0,24677040.0,738156.0,8459160.0,654642.0,161640.0,7354620.0,538800.0,26940.0,25040.800000000003,25054
363.0,168.0,10.0,77.0,0.0,141.0,51183.0,42.3,56.400000000000006,0.0,42.3,12972.0,56.400000000000006,1410.0,10857.0,1410.0,141.0,108.9,117
249.0,144.0,104.0,14.0,268.0,500.0,124500.0,1000.0,950.0,134000.0,950.0,3000.0,1000.0,1500.0,7000.0,52000.0,500.0,498.0,500
769.0,265.0,195.0,52.0,178.0,12551.0,9651719.0,204581.3,210856.8,2234078.0,210856.8,2949485.0,204581.3,100408.0,652652.0,2447445.0,12551.0,12534.7,12551
137.0,54.0,42.0,7.0,97.0,399.0,54663.0,1157.1,1197.0,38703.0,1197.0,11970.0,1157.1,1197.0,2793.0,16758.0,399.0,397.3,399
579.0,215.0,81.0,112.0,517.0,784.0,453936.0,1097.6,1176.0,405328.0,1176.0,85456.0,1097.6,5488.0,87808.0,63504.0,784.0,810.5999999999999,784
133.0,39.0,0.0,24.0,124.0,2428.0,322924.0,38605.2,47588.8,301072.0,41276.0,99548.0,44432.4,14568.0,58272.0,0.0,0.0,2114.7000000000003,2112
78.0,7.0,34.0,21.0,22.0,690.0,53820.0,5313.0,6969.0,15180.0,6072.000000000001,4140.0,6072.000000000001,2070.0,14490.0,23460.0,0.0,600.6,600
101.0,12.0,31.0,50.0,65.0,450.0,45450.0,2025.0,2115.0,29250.0,2115.0,1350.0,2025.0,675.0,22500.0,13950.0,450.0,454.5,450
1222.0,503.0,333.0,150.0,1164.0,5800.0,7087600.0,27260.0,29000.0,6751200.0,29000.0,1003400.0,27260.0,116000.0,870000.0,1931400.0,5800.0,5743.400000000001,5800
1093.0,486.0,277.0,147.0,788.0,2565.0,2803545.0,5899.499999999999,6412.5,2021220.0,6412.5,323190.0,5899.499999999999,17955.0,377055.0,710505.0,0.0,2513.9,2565
222.0,41.0,57.0,99.0,222.0,2385.0,529470.0,25519.5,25281.0,529470.0,25281.0,0.0,25519.5,9540.0,236115.0,135945.0,0.0,2375.4,2385
2067.0,1056.0,658.0,303.0,1510.0,10398.0,21492666.0,51990.0,51990.0,15700980.0,51990.0,467910.0,51990.0,218358.0,3150594.0,6841884.0,0.0,10335.0,10398
175.0,65.0,31.0,38.0,141.0,4137.0,723975.0,81085.20000000001,109630.5,583317.0,91014.0,91014.0,97633.2,41370.0,157206.0,128247.0,4137.0,3430.0000000000005,3434
230.0,180.0,12.0,14.0,247.0,1379.0,317170.0,2344.3,7722.4,340613.0,2206.4,56539.0,8274.0,4137.0,19306.0,16548.0,1379.0,391.0,400
104.0,32.0,5.0,28.0,115.0,512.0,53248.0,1689.6,2304.0,58880.0,1484.8,20480.0,2508.8,1024.0,14336.0,2560.0,0.0,343.2,338
177.0,24.0,79.0,42.0,211.0,2835.0,501795.0,45360.0,37989.0,598185.0,37989.0,17010.0,45360.0,48195.0,119070.0,223965.0,0.0,2832.0,2835
62.0,33.0,0.0,10.0,22.0,716.0,44392.0,6873.599999999999,9308.0,15752.0,7732.8,8592.0,8234.0,1432.0,7160.0,0.0,716.0,595.1999999999999,594
487.0,146.0,238.0,24.0,45.0,1017.0,495279.0,2135.7000000000003,2237.4,45765.0,2237.4,53901.0,2135.7000000000003,6102.0,24408.0,242046.0,1017.0,1022.7,1017
177.0,40.0,12.0,38.0,177.0,951.0,168327.0,4279.5,5135.400000000001,168327.0,4279.5,25677.0,5135.400000000001,7608.0,36138.0,11412.0,951.0,796.5,789
105.0,34.0,66.0,37.0,162.0,774.0,81270.0,5727.6,3715.2,125388.0,3715.2,7740.0,5727.6,2322.0,28638.0,51084.0,774.0,777.0,774
140.0,43.0,68.0,57.0,171.0,640.0,89600.0,2944.0,2368.0,109440.0,2368.0,1920.0,2944.0,960.0,36480.0,43520.0,0.0,644.0,640
230.0,81.0,49.0,58.0,225.0,500.0,115000.0,1100.0,1100.0,112500.0,1100.0,18500.0,1100.0,2000.0,29000.0,24500.0,500.0,506.00000000000006,500
236.0,102.0,84.0,0.0,238.0,668.0,157648.0,1670.0,1870.4,158984.0,1670.0,34736.0,1870.4,6680.0,0.0,56112.0,668.0,590.0,601
846.0,322.0,56.0,234.0,729.0,16179.0,13687434.0,309018.9,359173.8,11794491.0,359173.8,1812048.0,309018.9,210327.0,3785886.0,906024.0,16179.0,16158.6,16179
139.0,18.0,21.0,70.0,139.0,2446.0,339994.0,43049.600000000006,43049.600000000006,339994.0,43049.600000000006,73380.0,43049.600000000006,14676.0,171220.0,51366.0,0.0,2446.4,2446
51.0,12.0,27.0,0.0,7.0,338.0,17238.0,2230.8,2467.4,2366.0,2467.4,0.0,2230.8,1014.0,0.0,9126.0,338.0,336.6,338
195.0,57.0,32.0,140.0,241.0,2152.0,419640.0,19798.4,19152.8,518632.0,15924.8,25824.0,23672.0,19368.0,301280.0,68864.0,2152.0,1793.9999999999998,1786
51.0,32.0,0.0,7.0,0.0,1083.0,55233.0,19060.800000000003,21335.1,0.0,17652.9,17328.0,22959.6,3249.0,7581.0,0.0,1083.0,897.6,899
1106.0,410.0,267.0,152.0,962.0,19034.0,21051604.0,285510.0,376873.2,18310708.0,327384.8,2055672.0,327384.8,380680.0,2893168.0,5082078.0,0.0,16590.0,16560
99.0,13.0,32.0,42.0,95.0,634.0,62766.0,3360.2,4247.8,60230.0,3487.0,1902.0,4057.6,2536.0,26628.0,20288.0,634.0,524.6999999999999,526
56.0,24.0,0.0,14.0,47.0,440.0,24640.0,3476.0,4136.0,20680.0,4136.0,3960.0,3476.0,2640.0,6160.0,0.0,0.0,442.4,440
213.0,123.0,91.0,0.0,36.0,2185.0,465405.0,22505.5,19665.0,78660.0,19665.0,61180.0,22505.5,15295.0,0.0,198835.0,2185.0,2193.9,2185
