size_D,duration_D,app,har,ifc,nlan,telonuse,t02,t03,t04,t07,t08,t09,t10,t11,t14,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_duration_D_t07,effort_D
0.11663175,0.1857233,0.5081326,0.53710055,0.4010641,0.06340490380429423,0.6866867,0.136614,0.08838451,0.4361624,0.14204326852259613,0.11748795825120416,0.07659990059599404,0.28827858,0.15414106458589355,0.25865727413427253,0.7621284,0.7906029,0.32810345,0.13447812,0.0691017,0.15489013,0.25935704
0.15992798,0.14161745,0.58771104,0.70165306,0.6609694,0.3572521414351285,0.8392935,0.56872547,0.15728143,0.6850811,0.059727616583656995,0.11338265866173414,0.21022667261360037,0.2729047,0.20654173934582604,0.5251505474849453,0.5469926,0.5410937,0.34288576,0.18901017,0.18724215,0.114091754,0.16957723
0.35408524,0.39661992,0.5394635,0.5565578,0.42352676,0.274693216481593,0.7259089,0.07229397,0.23520881,0.264999,0.31723281903396916,0.3251704274829572,0.05381059922863596,0.15494482,0.34506484549351546,0.09371505462849453,0.84935665,0.8655537,0.50374925,0.3589986,0.32230577,0.38615814,0.4448555
0.61176664,0.698093,0.69960314,0.6702039,0.51599455,0.5106047706362863,0.73435235,0.1250053,0.50858706,0.14389008,0.5998597359915842,0.6870595712940428,0.23341192400471544,0.112553105,0.6332184366781564,0.03805905919409407,0.8921115,0.9513238,0.71744144,0.61229056,0.55073285,0.678628,0.71406513
0.06546803,0.057706162,0.4237354,0.5699662,0.42780456,0.17773318066399085,0.74601847,0.3457799,0.059167862,0.5339249,0.05263905315834319,0.02128419087158091,0.13075697784541868,0.30909705,0.12516811748318823,0.44124151587584837,0.60139245,0.5916803,0.3090275,0.1047207,0.087110035,0.05941328,0.13159034
0.1662055,0.2232165,0.4666589,0.49137792,0.34182784,0.05229936813796209,0.65384984,0.056084692,0.108933,0.3317768,0.1949748316984899,0.1320976767902323,0.030404002824240172,0.24698573,0.16194562380543762,0.17310863268913673,0.793102,0.8269397,0.34632894,0.1584351,0.097190626,0.19769959,0.2925325
0.080437325,0.1021524,0.48371702,0.56796765,0.43730485,0.11974906118494368,0.7164854,0.28193074,0.122811794,0.5421116,0.1121659367299562,0.07564289243571075,0.16993905019634303,0.34483147,0.12734870726512926,0.3583713441628656,0.64082813,0.6565622,0.28899553,0.11526811,0.05869759,0.10133147,0.21309277
0.122408,0.13775232,0.5374718,0.60385114,0.48213738,0.17841494070489644,0.7419123,0.3510651,0.13090992,0.5490484,0.09549269572956175,0.09326905567309443,0.14745972884758374,0.29017103,0.13674744632525535,0.3180021281997871,0.5916111,0.668131,0.30045533,0.14236864,0.09874404,0.11907786,0.2323391
0.054341644,0.09709932,0.43944836,0.52826715,0.4008378,0.07522012451320748,0.6905197,0.2411564,0.082314104,0.4985773,0.11380758082845485,0.05758231424176857,0.1382968782978127,0.35150635,0.12559698744030123,0.36908724309127566,0.6667748,0.6796587,0.28537014,0.09245992,0.026312448,0.079947345,0.19978052
0.2853482,0.34693518,0.5465716,0.5614186,0.40618226,0.17445561046733662,0.7098614,0.026168704,0.1770978,0.3097021,0.25569818534189115,0.24683809531619044,0.026492328589539715,0.17691624,0.2755124924487507,0.13723413627658637,0.8866767,0.872688,0.45123672,0.30728555,0.22471952,0.31317326,0.42033482
0.27768368,0.34840804,0.5227179,0.5267464,0.37765604,0.14525230871513853,0.68449444,0.015894622,0.16191217,0.28472713,0.2678319360699162,0.23919877608012236,0.017859102071546125,0.18594363,0.26375210362478957,0.1209055379094462,0.8508464,0.8903749,0.43183067,0.27516535,0.20452031,0.30908102,0.4033633
0.12649284,0.17717057,0.46175003,0.50816715,0.36885095,0.05247916614874997,0.6702058,0.0958668,0.08631703,0.3880806,0.15908603954516237,0.10742439925756006,0.06012863360771802,0.28060764,0.14660300533969944,0.23827877617212237,0.7756985,0.79109806,0.3297218,0.13840559,0.06695355,0.15318948,0.25834382
0.10880172,0.16987827,0.48876715,0.5345041,0.40158975,0.06721900803314049,0.69306177,0.1539163,0.07105723,0.4381474,0.13525973811558428,0.09440062055993793,0.0612098316725899,0.27543712,0.1402058859794114,0.2626448337355166,0.73369217,0.77630347,0.31583622,0.12083919,0.0632597,0.13676098,0.24501048
0.20353019,0.23191094,0.44875473,0.48565575,0.31339306,0.09522231571333895,0.66365504,0.04464385,0.1412606,0.28473347,0.221074983264499,0.15450756454924355,0.051788573107314384,0.23704219,0.1828252917174708,0.11735818826418117,0.80584574,0.82158804,0.38505512,0.19223246,0.14719087,0.22590977,0.32179442
0.09948513,0.17510341,0.46958208,0.5013151,0.38406226,0.038337397300243846,0.66546965,0.09207541,0.08598253,0.40629643,0.15302011918120714,0.1285848171415183,0.056320760379245625,0.30227858,0.13746374625362537,0.2791180920881908,0.7907256,0.7859409,0.3303592,0.13563105,0.06973285,0.14452647,0.24844652
0.08230293,0.12120192,0.4844156,0.5723391,0.45436737,0.1410636884638213,0.73435766,0.28802323,0.086153895,0.51476526,0.07370347442220847,0.06202160679783932,0.09262601055756063,0.2844874,0.1323526867647313,0.3580824041917596,0.66624784,0.68007696,0.31434757,0.12420304,0.07297418,0.10203509,0.19911304
0.12113187,0.10853379,0.37498337,0.36879504,0.2123038,0.039705979382358765,0.5090867,0.13860214,0.2148085,0.29109082,0.28860181731610907,0.16642095335790466,0.1940131016407861,0.44414452,0.04234862576513742,0.24712628528737143,0.65175074,0.6390527,0.23617725,0.07749511,0.08329532,0.14445788,0.20498335
0.13950598,0.1267243,0.35103288,0.3842104,0.22845593,0.10660382239622936,0.55579454,0.20681065,0.22560143,0.2607587,0.26863831611829897,0.15492228450777154,0.17210857032651422,0.38599056,0.1199485280051472,0.23626213637378635,0.62004405,0.6633784,0.2673811,0.08750543,0.11900202,0.16563484,0.20453578
0.24766472,0.20910628,0.7064521,0.80705965,0.8350802,0.5111822806709369,0.90508926,0.73403966,0.25190577,0.8120762,0.055221639313298355,0.2227486177251382,0.23113276386796583,0.17445746,0.2321040067895993,0.5358604464139552,0.52773046,0.5249811,0.334161,0.2850932,0.23336461,0.14843749,0.21266936
0.093876846,0.08727061,0.2971185,0.35164484,0.20179337,0.0555039233302354,0.53234917,0.16050804,0.17662957,0.27073282,0.2479307148758429,0.12331070266892973,0.14409867864592074,0.4131698,0.06483201751679825,0.27341097265890274,0.64861876,0.65966624,0.24563666,0.05549194,0.060133375,0.11817701,0.1699581
0.08979813,0.12988299,0.4880333,0.55225915,0.43986684,0.09659962579597754,0.7125465,0.25351316,0.09045473,0.510962,0.10512382630742959,0.08458183154181685,0.11340529680431782,0.30049217,0.12438187256181274,0.32496316750368326,0.6608364,0.69877994,0.278991,0.10709113,0.0480003,0.09690031,0.21424375
0.30163246,0.34432483,0.53544134,0.5677529,0.40000513,0.19605961176357672,0.7264044,0.012343496,0.15807018,0.32056826,0.26725558603533517,0.2323570567642943,0.031638801898328114,0.1748439,0.2876802712319729,0.1397628960237104,0.89325476,0.8871145,0.46938062,0.31796938,0.2558766,0.32033733,0.4206249
0.11327846,0.14806585,0.4694485,0.53019726,0.39917502,0.09801947188116832,0.70410645,0.18897986,0.08412665,0.44034067,0.12944335776660149,0.08427222757277723,0.07610875456652529,0.2699586,0.1307693469230653,0.25868287413171254,0.6997081,0.7393224,0.3000312,0.122902706,0.07819527,0.13013321,0.22797784
0.06537161,0.14369151,0.47587252,0.5204853,0.43062228,0.039606856376411384,0.67306256,0.21842134,0.08670458,0.48505074,0.1341456680487401,0.11756943824305617,0.12161076729664604,0.34551996,0.12924563707543626,0.3852776614722338,0.70612824,0.7235165,0.2773424,0.0833621,0.014889851,0.10684703,0.21708655
0.4644481,0.4763141,0.61626434,0.6813909,0.519333,0.42158689529521376,0.8067119,0.07208848,0.23761722,0.31579176,0.3610779516646771,0.38637016136298385,0.09114796546887793,0.111736186,0.46515037348496263,0.20039849996015,0.9656309,0.8909763,0.6122292,0.5142204,0.4609919,0.47067717,0.52971053
0.14372702,0.22262935,0.49034876,0.51729,0.38135216,0.05790518547431113,0.67858666,0.08407131,0.09611446,0.37134257,0.16429938985796338,0.1289432871056713,0.032644361958661716,0.2543571,0.1611907138809286,0.2218468978153102,0.804849,0.8195353,0.34189638,0.16233824,0.08201542,0.18521166,0.289236
0.099225536,0.16714005,0.46000466,0.49594706,0.3718365,0.02753354765201286,0.64976317,0.12106633,0.087682545,0.3993755,0.16021243961274637,0.11805705819429417,0.07804593868275632,0.31418598,0.1311613868838613,0.2752727724727227,0.7574134,0.7743318,0.3045234,0.10543008,0.03666044,0.13564056,0.2425007
0.1178457,0.17815186,0.49523193,0.5378143,0.41536757,0.07304676438280587,0.6952717,0.16207314,0.08247274,0.4433213,0.1384064983043899,0.10673438432656156,0.06744170404650224,0.27581635,0.14526030547396945,0.27211913278808675,0.7403442,0.77490044,0.31298834,0.13059148,0.06311489,0.14034694,0.2505442
0.06573008,0.036074452,0.20511368,0.28919533,0.13937666,0.10632776637966598,0.4642306,0.27084202,0.2141088,0.26377496,0.282235616934137,0.12911187708881228,0.23433376406002585,0.49264014,0.007557335244266474,0.4596694540330546,0.55460554,0.5314364,0.19508544,0.032591514,0.08984544,0.09072468,0.09194256
0.09608262,0.17495143,0.47473705,0.5162046,0.40146577,0.04211868552712113,0.67552227,0.10428411,0.080293804,0.4200445,0.14527856871671413,0.12459157754084224,0.05729303143758189,0.29908466,0.14231471576852842,0.29560021043997897,0.7839355,0.7837646,0.32684734,0.13448843,0.05648323,0.1398029,0.25023687
0.072580695,0.09883085,0.39902353,0.43225506,0.29589596,0.027106748626404917,0.5968372,0.15762132,0.12218407,0.3836053,0.18749439124966347,0.101546309845369,0.14546034872762093,0.3986473,0.06574016942598306,0.298755070124493,0.6938506,0.6877712,0.25674918,0.07072943,0.029667065,0.10311641,0.19474187
0.11682129,0.19854029,0.48901242,0.5164666,0.38895565,0.03242831194569872,0.6646876,0.09681007,0.09147319,0.40359324,0.1647094598825676,0.13397370660262933,0.06485590389135423,0.29567096,0.15260709473929052,0.2640939435906056,0.7975469,0.8090557,0.32858074,0.12939873,0.058006667,0.16058314,0.27056143
0.1712613,0.1944326,0.42321357,0.42307717,0.27287987,0.04093761945625717,0.58645946,0.07804671,0.15354744,0.27850008,0.24558345473500728,0.15241955475804453,0.08278859496731569,0.29613632,0.11526511847348814,0.15782095421790457,0.7489345,0.7609596,0.30547526,0.13874629,0.106274255,0.18976696,0.25593522
0.072215796,0.07990453,0.3404945,0.39724994,0.24853408,0.043045776582746595,0.5676989,0.19879031,0.114124954,0.3450095,0.19980725198843513,0.08724742127525786,0.14553699873221992,0.39691097,0.049277345072265485,0.3428722657127734,0.6440983,0.6515529,0.23776558,0.052350625,0.046235465,0.092591584,0.15818897
0.062321797,0.13067397,0.4460855,0.49206012,0.37696967,0.022653745359224722,0.6476828,0.16936123,0.087551,0.43732178,0.14425848865550933,0.10253964974603502,0.10290885617453137,0.35196579,0.10302930969706901,0.33148630685136926,0.72183675,0.73304653,0.27760383,0.07274244,0.009149417,0.10401873,0.21904966
0.089429185,0.14329582,0.5058073,0.5558182,0.4270756,0.08854850531291032,0.70624596,0.2241506,0.06517482,0.48658818,0.10888285053297105,0.08814276118572387,0.10154736609284197,0.30024946,0.13417892658210734,0.30459716954028304,0.66576076,0.7320533,0.2978232,0.1016645,0.0543546,0.106971726,0.2185496
0.0892836,0.14690386,0.50537294,0.5598048,0.43345052,0.09473114568386876,0.71520627,0.221551,0.071977854,0.49051654,0.09937662596259755,0.09216062078393791,0.08538294512297671,0.28810388,0.1333059666694033,0.298236170176383,0.67869925,0.7385297,0.29990903,0.11350181,0.056247227,0.11175455,0.22258312
0.055081263,0.050549023,0.30508062,0.3933039,0.23852757,0.062991399779484,0.57605904,0.20553362,0.12016031,0.3542658,0.1897749913864995,0.06133813386618661,0.15288290917297453,0.40037936,0.04312001868799813,0.37445066255493376,0.63647604,0.6127061,0.2529958,0.04656224,0.052473895,0.07485066,0.12814528
0.10553284,0.14827031,0.45904037,0.54973066,0.41252598,0.11720570103234207,0.72978383,0.14483339,0.04307589,0.43608585,0.08939646536378792,0.07325448867455113,0.020092399205543954,0.2538754,0.1496755150324485,0.3125754887424511,0.754403,0.759123,0.34634182,0.15995997,0.092754416,0.12093255,0.2200281
0.13606119,0.122763775,0.4971854,0.6604314,0.55839795,0.3241511194490672,0.8200167,0.4315769,0.08712304,0.59841084,0.05090556305433379,0.06609731339026866,0.1391555083493305,0.26270646,0.20972227902777207,0.501668549833145,0.6409881,0.6003182,0.37334162,0.20598362,0.19156528,0.098178685,0.1737201
0.071050055,0.06115312,0.2665413,0.34607244,0.18875337,0.05121751307305079,0.5222295,0.20440876,0.14844942,0.30299902,0.2430075245804515,0.1008620159137984,0.16500738990044342,0.43439308,0.04421818557818143,0.37041836295816366,0.63016313,0.6300424,0.23508224,0.040959943,0.04385162,0.089292586,0.13565323
0.14267726,0.13113226,0.31109357,0.3202123,0.16739362,0.06478874788732487,0.48957217,0.13589028,0.2160202,0.22290388,0.32166065929963955,0.17367599263240072,0.18352349101140947,0.41089368,0.06784161321583868,0.23955719604428036,0.6382914,0.65857095,0.24008831,0.09662379,0.11670772,0.16193275,0.18532053
0.23667318,0.27516064,0.4615385,0.46523878,0.29609135,0.09161590549695434,0.64159447,0.0,0.16999477,0.23649865,0.27238588634315314,0.20982060901793909,0.04646584678795081,0.22424151,0.20544277945572206,0.08307728169227183,0.82177866,0.84743124,0.39495134,0.2229287,0.18070897,0.27199554,0.35222358
0.09533485,0.10877223,0.46217132,0.51604515,0.3681944,0.08219729493183771,0.66777503,0.20569843,0.0980905,0.45150745,0.1397188283831297,0.07874936212506378,0.1375728882543733,0.33358443,0.10109289489071051,0.2727735727226427,0.6396007,0.68543744,0.28512678,0.09119386,0.064519964,0.10814732,0.20021626
0.4818333,0.56320506,0.6871979,0.6509247,0.51855296,0.37104072226244333,0.7506143,0.1361956,0.34718275,0.26944968,0.41943037516582254,0.49818007018199295,0.15151927909115676,0.14030913,0.4696153530384647,0.10468456953154304,0.8638065,0.90439576,0.59353703,0.45397967,0.42318276,0.5114354,0.6018007
0.08897875,0.05218398,0.16373062,0.25276604,0.11798859,0.13079636784778206,0.41880894,0.3145625,0.26431605,0.24075623,0.3562946213776773,0.17813207218679275,0.28086866685212003,0.53302723,0.026637870336212965,0.5164499983550002,0.5319926,0.5027679,0.17501384,0.019208107,0.09100517,0.10669014,0.08622381
0.05856786,0.11603329,0.4610536,0.5153019,0.39710087,0.046826469809588184,0.67361665,0.1956839,0.08945128,0.47662595,0.12141885728513144,0.0916349348365065,0.11650258699015521,0.34390765,0.10795944920405506,0.3403407259659274,0.6900814,0.70871854,0.27450213,0.08382477,0.025128424,0.0980864,0.20882611
0.0939851,0.107857294,0.48937052,0.60628104,0.50282615,0.20520129231207757,0.77345043,0.34675163,0.080655366,0.5694799,0.05224367313462039,0.0601450589854941,0.11682704700962282,0.27970803,0.1509605849039415,0.42861311713868827,0.6470729,0.6300777,0.32465276,0.14655358,0.10462793,0.09120229,0.1689039
0.055187136,0.13224462,0.44825894,0.5027578,0.3849611,0.02740289464417368,0.65695024,0.15358496,0.07050872,0.44304603,0.1372192882331573,0.10485278551472144,0.09736836584210196,0.35632157,0.11685287831471217,0.35750026424997355,0.72925365,0.739667,0.28984016,0.085233375,0.013129465,0.098935254,0.2154554
0.28492182,0.3558341,0.5369323,0.54096496,0.3950513,0.1626441697586502,0.7028235,0.016829312,0.1635383,0.29794687,0.26000131560007894,0.2329450267054973,0.01369321382159283,0.1732697,0.2654953034504696,0.1317088868291113,0.88424176,0.885104,0.44312614,0.2952749,0.22544321,0.31663606,0.4146071
0.034161776,0.09576535,0.369313,0.4546701,0.33880928,0.02659399959563998,0.62636495,0.21637565,0.058223143,0.42390114,0.14430766865846012,0.07846421715357828,0.11572150094329005,0.36412907,0.07965505803449419,0.43624512637548735,0.6962613,0.681819,0.25735757,0.055896766,0.006440647,0.071196884,0.16311292
0.15694845,0.13540937,0.23803987,0.25297385,0.1261644,0.13486962809217767,0.40411153,0.2528574,0.3297575,0.16420415,0.4146910248814615,0.2642357335764266,0.2809935368596122,0.49530607,0.056288994371100555,0.3871049812895019,0.5524891,0.55724233,0.2079426,0.09497666,0.14315206,0.1760779,0.16409183
0.073261976,0.06283721,0.2962225,0.3399042,0.1940121,0.039447384366843065,0.5026246,0.1873964,0.18091252,0.2904535,0.2685288361117302,0.12631039736896027,0.18186829091209744,0.46684504,0.018430628156937183,0.3609469139053086,0.63955927,0.6118837,0.22732346,0.04286859,0.052740596,0.09686733,0.16386376
0.10683009,0.13527319,0.40879142,0.4418074,0.2993336,0.035105186106311165,0.621537,0.1000039,0.12305927,0.34783605,0.18693391121603467,0.08819721118027889,0.08894593033675582,0.31119528,0.09170722082927792,0.20212062978793702,0.7360814,0.73213816,0.29817867,0.10663235,0.074908756,0.13510747,0.22149682
0.10343087,0.13467947,0.47568518,0.51914096,0.38941336,0.06497334389840063,0.66301674,0.22038233,0.15817302,0.45272872,0.12897540773852445,0.099724940027506,0.09889180093350806,0.30590397,0.0902578609742139,0.2400773659922634,0.679798,0.6835399,0.27939975,0.1222418,0.05347874,0.11966699,0.23344299
0.13336986,0.21158601,0.49977428,0.52803373,0.39323813,0.060822296649337804,0.6829868,0.107177794,0.09370166,0.40213543,0.15921353955281237,0.12273578772642123,0.053587857215271435,0.26959777,0.16022105397789457,0.24528987547101244,0.7840501,0.8056364,0.3359622,0.1506594,0.07238052,0.17186028,0.2805752
0.09459582,0.11153256,0.46572828,0.5746866,0.47238132,0.1625641197538472,0.74992824,0.28106916,0.07884461,0.5326669,0.07782514866950892,0.06616743738325627,0.1094095465645728,0.28582865,0.1517542548245745,0.42085875791412414,0.69352293,0.6722859,0.31973833,0.15320201,0.104258694,0.09289038,0.18754046
0.40258172,0.4634028,0.55937076,0.549918,0.39847648,0.29788001787280105,0.69800717,0.10790157,0.32960755,0.15713389,0.40599599435975964,0.40249459975054,0.12485546749132806,0.1794885,0.4097942290205771,0.05775720022427997,0.85185534,0.8867906,0.5589104,0.4181351,0.3549999,0.45218647,0.50305575
0.17848249,0.14814427,0.46282166,0.6408212,0.4921515,0.3012203180732191,0.81761646,0.26444542,0.04748735,0.4986661,0.05084489305069358,0.06922204307779568,0.022879453372767204,0.22123103,0.21286811871318811,0.40192069980793,0.72180307,0.70496106,0.3998646,0.25466654,0.20392528,0.12559374,0.20297751
0.14781034,0.13446194,0.5657728,0.6698326,0.63923734,0.3021159981269599,0.82166463,0.51430625,0.15445805,0.68916905,0.06699155401949324,0.11898882810111718,0.19796727187803634,0.25159466,0.1892407910759209,0.5110790488920951,0.58951885,0.56676173,0.30728546,0.18459651,0.14944065,0.093168214,0.17461659
0.52448285,0.57040215,0.6565475,0.66098976,0.5273787,0.45565912733954766,0.77136034,0.13514885,0.38248247,0.23679128,0.4660685079641105,0.5114111488588851,0.14318901859134112,0.1050152,0.513831748616825,0.11436763856323613,0.90110326,0.9013618,0.6376928,0.5352151,0.49295202,0.5632962,0.6039566
0.11403777,0.112630144,0.3184783,0.33315086,0.17844653,0.026885853613151215,0.4948296,0.12728348,0.18520945,0.24805683,0.2969319178159151,0.15910480408951957,0.1594337095660226,0.4221808,0.049696135030386494,0.2749736725026327,0.6614785,0.6675968,0.24395272,0.06447263,0.072632976,0.13970222,0.1839074
0.16841145,0.16670741,0.61394227,0.70225745,0.70700544,0.3498226609893597,0.83145934,0.59859246,0.20128068,0.7364565,0.06613913396834804,0.16598080340191965,0.21894533313672,0.2476757,0.1923759207624079,0.4970143202985679,0.5169302,0.5587405,0.29713267,0.1999339,0.1596536,0.10709786,0.19617033
0.29105127,0.3575461,0.5150436,0.53415054,0.37871164,0.17839735070384102,0.7056013,0.03080973,0.18327373,0.25028673,0.27909081674544906,0.25512645448735455,0.03062889183773351,0.17829297,0.28859472114052787,0.10925799907420009,0.8849834,0.8981191,0.4737736,0.30580366,0.23892143,0.33048627,0.4209697
0.33414164,0.35719877,0.54376197,0.57663643,0.44774577,0.26440311586418697,0.7547654,0.07930812,0.18798453,0.32760823,0.27804137668248263,0.2617282338271766,0.04425049265502956,0.14618829,0.3092040090795991,0.1613160938683906,0.87203366,0.85455966,0.48715645,0.3432997,0.3171448,0.35499203,0.40853825
0.08432881,0.044813182,0.19467072,0.25842363,0.124988094,0.12072931724375904,0.42952657,0.27034754,0.2552976,0.24703653,0.33892938033576286,0.16407631359236863,0.2810750768645046,0.53388786,0.009245246075475392,0.4830127216987278,0.5551665,0.5170942,0.19434936,0.031915613,0.10139834,0.102037534,0.094683394
0.34686273,0.34753436,0.41218042,0.36927122,0.23759845,0.263551365813082,0.5134567,0.17461061,0.44021428,0.09286532,0.4929528295771698,0.42629943737005627,0.26111264566675874,0.30265433,0.26798302320169765,0.11055893894410611,0.6604777,0.6917853,0.3779735,0.2901329,0.31113192,0.38167036,0.36402452
0.05731082,0.10104869,0.37137905,0.41336796,0.2831195,0.0,0.5734722,0.1566239,0.10918248,0.35635155,0.1934151716049103,0.11728550827144917,0.11505860690351641,0.3992557,0.05612548438745156,0.3399303260069674,0.6898007,0.7022346,0.2481085,0.04908321,0.009117618,0.09805058,0.18692422
0.12767725,0.09754601,0.4391635,0.6369325,0.491999,0.3098347385900843,0.81518674,0.3624283,0.042446315,0.53723717,0.03879026232741574,0.03300165669983433,0.08983263938995836,0.25551006,0.2102370989762901,0.4934593206540679,0.659372,0.61974585,0.38173363,0.2059878,0.18892506,0.078507304,0.15568802
0.2286587,0.29252416,0.51421267,0.53751904,0.38851747,0.13626038817562328,0.70591,0.059811056,0.13566524,0.33048052,0.21142049268522956,0.1725329327467067,0.020975084258505056,0.19665684,0.2216186478381352,0.1602034839796516,0.860026,0.85451907,0.41219643,0.24580853,0.17884547,0.26044157,0.36115062
0.49504724,0.5343564,0.51140195,0.4513771,0.35075092,0.391083083464985,0.5570615,0.16258883,0.55221146,0.04093056,0.5975624358537462,0.6148204385179561,0.275072716504363,0.19639654,0.43939138606086137,0.033153388684661125,0.72510874,0.76016355,0.5111443,0.4798655,0.45536926,0.5598242,0.5156803
0.15240248,0.20223473,0.5133733,0.5388324,0.41410646,0.08884372533062353,0.6889803,0.1821118,0.12693134,0.43079823,0.161554049693243,0.12790091720990826,0.09217674053060443,0.2689715,0.15583944441605557,0.23461322653867733,0.7777785,0.78197134,0.33417723,0.1488104,0.091661744,0.16958795,0.28619403
0.122410506,0.02821329,0.08554553,0.16003744,0.05238246,0.27960623677637425,0.28105646,0.5166899,0.46464038,0.20673145,0.5530830931849856,0.3408548659145134,0.5190947311456839,0.719109,0.004800418819958118,0.7638748236125176,0.37530762,0.2999093,0.12990661,0.030526286,0.17674106,0.13234784,0.049719036
0.3540153,0.3722823,0.4423007,0.41778368,0.2723676,0.24297973457878408,0.5676967,0.096862525,0.3841554,0.098509476,0.45623194737391687,0.40480565951943404,0.18210150092609007,0.24277443,0.30449878955012105,0.06767746323225368,0.72519284,0.7722492,0.4286014,0.32940054,0.30817887,0.3995439,0.4031002
0.09471232,0.08415922,0.45334783,0.56258667,0.45734918,0.17462316047738963,0.72322536,0.36718285,0.111744165,0.5684322,0.10554214633252879,0.06619123338087665,0.21008522260511336,0.34891105,0.1404298859570114,0.41091991890800805,0.5667163,0.57940555,0.28323513,0.11594954,0.09798502,0.06691783,0.14444304
0.39043453,0.47547123,0.5779697,0.5638058,0.41601318,0.26360954581657275,0.69490373,0.048387855,0.28711757,0.21044797,0.38035660282139616,0.405415109458489,0.07846302470778148,0.16027783,0.3897373610262639,0.06623957337604267,0.8669084,0.92033273,0.5319961,0.38715512,0.3210323,0.43628252,0.51057684
0.26546195,0.18952139,0.60267687,0.7700234,0.6702942,0.4875545792532747,0.89370584,0.56804633,0.11247939,0.6437223,0.03480195208811712,0.10716293928370607,0.14696556881793413,0.19979039,0.26410553358944666,0.4916163508383649,0.6355475,0.6155503,0.41656554,0.3062778,0.26873776,0.14668506,0.22032763
0.14127809,0.15901998,0.5646745,0.64830106,0.6340558,0.25822671549360293,0.80048573,0.48251987,0.14644295,0.66790277,0.07525870451552227,0.14753182524681746,0.15607956936477418,0.2322431,0.18766408123359185,0.47033025296697467,0.6040132,0.6314382,0.29470795,0.16818984,0.11163887,0.10104698,0.19504856
0.13440059,0.15257335,0.55774623,0.62372696,0.53703785,0.21689397301363839,0.76803654,0.3728115,0.12909162,0.5926223,0.09332264059935844,0.11660336233966376,0.166065049963903,0.28388557,0.16158065384193462,0.3644716035528396,0.5906252,0.64675087,0.29723418,0.16547853,0.11647078,0.11361766,0.21204601
0.1653087,0.14846341,0.30853832,0.30723882,0.1872606,0.12200292232017534,0.46159887,0.20197725,0.31420183,0.18500227,0.3587992415279545,0.2531516746848325,0.24140264448415868,0.44850734,0.07248458275154172,0.27873352212664776,0.6184703,0.5863141,0.25277346,0.13550988,0.17188144,0.18505633,0.21581027
0.064348266,0.08104774,0.43012774,0.5109803,0.37837023,0.08712865922771956,0.6675999,0.24774855,0.13235405,0.48582166,0.1400170384010223,0.0793469020653098,0.17097221025833262,0.3842573,0.1006253559374644,0.3534566446543355,0.6401213,0.63810414,0.2712526,0.09169461,0.041368246,0.08661709,0.18708353
0.075440586,0.11855743,0.48133737,0.5537107,0.44701004,0.09866478091988685,0.7157374,0.26249748,0.09895417,0.51919585,0.10190843611450616,0.08630479136952086,0.12658960759537646,0.3155001,0.13259065674093432,0.36250176374982357,0.6628591,0.68652624,0.2865008,0.105953,0.052567236,0.09908947,0.21284978
0.2574976,0.32720837,0.5390944,0.5457463,0.3903384,0.1369191982151519,0.69964796,0.041497022,0.15381926,0.32239953,0.23942674436560468,0.21456668854333114,0.025867881552072893,0.19601056,0.24587101541289846,0.13873396612660338,0.87049705,0.8811181,0.42249328,0.26340884,0.18662462,0.2861324,0.4005109
0.45326254,0.4860485,0.63439304,0.6494507,0.5274336,0.3921944735316684,0.78688145,0.094127536,0.2713595,0.31035638,0.3584442615066557,0.4146360085363991,0.08691922521515352,0.12679702,0.44682903531709645,0.15975114402488558,0.92127895,0.8999041,0.5910375,0.49087107,0.44627467,0.47280133,0.52550954
0.22052366,0.29130116,0.51147085,0.53565234,0.38113338,0.11504801290288078,0.699556,0.051504523,0.12431261,0.3276648,0.21119888267193299,0.1694793830520617,0.019203098152185887,0.20626672,0.21792489820751015,0.17009542299045768,0.8552442,0.8619508,0.40397477,0.23361811,0.1549882,0.2546627,0.35590163
0.07450246,0.14033683,0.49274927,0.54292417,0.4158897,0.07790269467416168,0.699569,0.20494187,0.08440626,0.48331466,0.10670932640255959,0.09757835024216498,0.10229865613791937,0.32089433,0.13268706673129332,0.31798904820109514,0.6841823,0.73856795,0.29867798,0.10899301,0.046067096,0.116546184,0.22456819
0.38684583,0.39689696,0.5807939,0.6495744,0.48307568,0.3538301812298109,0.801212,0.07908359,0.17090243,0.33600408,0.2786092967165578,0.28433645156635484,0.04528650871719052,0.12442133,0.37922641207735874,0.20256294974370503,0.9310223,0.87094325,0.5512302,0.42378497,0.36572453,0.38342813,0.46947235
0.06711954,0.12920439,0.4671703,0.5337412,0.40528935,0.06229006173740371,0.6919517,0.19657898,0.055189848,0.46589422,0.10577162234629735,0.07991708200829178,0.08536762512205752,0.3128419,0.12302181369781862,0.3313775668622433,0.69373226,0.7290431,0.29001686,0.096685976,0.02910477,0.0938018,0.20682351
0.12295249,0.07900379,0.27459246,0.3027355,0.16017671,0.10223200013392002,0.45429683,0.2444346,0.24105847,0.24906898,0.3299068397944104,0.16406638359336162,0.2632013757920825,0.49095017,0.03907229609277039,0.3633807636619236,0.56052154,0.55726933,0.2062207,0.06412565,0.12227813,0.121242,0.13124384
