FunctionalSize,ValueAdjustmentFactor,ProjectElapsedTime,DevelopmentType,BusinessAreaType,ClientServer,DevelopmentPlatform,LanguageType,FirstOS,MaxTeamSize,Generated_Var_1,Generated_Var_2,Generated_Var_3,NormalisedWorkEffortLevel1
18,1.0379370078740158,13.0,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,3002
450,1.11,8.0,0,2,1,2,1,2,20.0,-0.38672972,-0.2645816,1.1804687,7080
270,1.22,6.042685887708649,0,2,1,2,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,7837
55,1.04,4.0,0,2,1,2,2,2,16.0,-0.38672972,-0.2645816,1.1804687,2098
125,1.02,4.0,0,2,1,4,2,3,6.0,-0.38672972,-0.2645816,1.1804687,1902
300,1.0379370078740158,6.042685887708649,0,2,1,1,1,3,8.448507462686567,0.45061147,-0.72334087,0.044861227,1430
18,1.17,2.6,0,2,1,1,2,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,864
39,1.0379370078740158,6.042685887708649,0,2,1,1,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2794
112,1.0,6.042685887708649,1,1,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1622
140,1.06,3.0,1,2,1,2,1,2,10.0,-0.38672972,-0.2645816,1.1804687,4141
227,0.93,6.0,1,1,1,1,1,1,4.0,-0.38672972,-0.2645816,1.1804687,1865
893,1.0379370078740158,6.042685887708649,0,1,1,3,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,7514
641,1.0379370078740158,6.042685887708649,0,1,1,3,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,20164
40,1.1,6.042685887708649,0,1,1,3,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,7427
245,1.0,4.0,1,1,1,3,1,1,2.0,-5.669363,-5.782411,-8.535772,268
252,1.0,4.0,1,1,1,1,1,1,6.0,-0.38672972,-0.2645816,1.1804687,2101
126,1.06,12.4,1,1,0,1,1,1,8.0,-0.38672972,-0.2645816,1.1804687,7760
650,1.0,13.0,1,1,0,1,1,1,7.0,-0.38672972,-0.2645816,1.1804687,4820
101,1.0,5.0,0,1,0,1,1,1,2.0,-0.38672972,-0.2645816,1.1804687,696
939,1.0,10.0,1,1,0,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,14880
104,1.0379370078740158,6.042685887708649,0,1,0,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,3442
199,1.0379370078740158,2.5,0,1,1,3,1,3,8.448507462686567,-0.113986015,-0.40269208,0.79931295,1073
219,1.0,5.0,1,1,1,3,1,3,7.0,-0.27168766,-0.3022491,1.0047054,1219
361,1.0,6.0,0,1,1,3,1,3,3.0,0.07475219,-0.5105492,0.546926,1848
238,1.0379370078740158,6.042685887708649,0,1,1,3,2,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,3701
276,1.0379370078740158,6.042685887708649,0,1,1,3,2,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,3307
3,1.11,2.73,0,1,1,3,2,3,8.448507462686567,-0.48992854,-0.120608985,1.1639178,105
128,1.13,17.5,0,1,1,1,1,1,0.5,-0.38672972,-0.2645816,1.1804687,2444
14,1.0379370078740158,0.4,0,1,1,1,1,1,8.448507462686567,-0.3806938,-0.26190227,1.1793562,160
111,1.12,6.042685887708649,0,1,1,1,1,1,8.448507462686567,-0.22965258,-0.3296798,0.94849,619
99,1.0379370078740158,6.0,0,1,1,1,1,1,8.448507462686567,-0.5946644,-1.5620468,-0.16691956,224
156,1.0379370078740158,6.042685887708649,0,1,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1520
82,1.0379370078740158,3.0,0,2,1,1,2,1,6.0,-0.38672972,-0.2645816,1.1804687,1152
1013,1.0,6.0,1,2,1,1,2,1,7.0,-0.38672972,-0.2645816,1.1804687,5880
69,0.98,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2726
240,1.0379370078740158,6.042685887708649,0,2,1,3,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2131
68,1.0379370078740158,1.0,0,2,0,4,2,2,8.448507462686567,-0.28266028,-1.136787,-0.34754762,143
380,1.02,7.0,0,2,0,4,2,2,7.0,-0.38672972,-0.2645816,1.1804687,2811
309,1.0379370078740158,5.9,1,2,1,3,2,3,8.448507462686567,0.18376371,-0.5710695,0.401332,1575
141,1.18,6.042685887708649,0,2,1,3,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,3902
876,1.03,11.0,0,2,1,2,2,2,17.0,-0.38672972,-0.2645816,1.1804687,6605
275,1.0,4.0,0,2,1,2,2,2,5.0,0.30373555,-2.2981102,-0.6428963,931
419,1.12,11.0,1,2,1,2,2,2,9.0,-0.38672972,-0.2645816,1.1804687,3845
374,1.0,4.0,1,1,0,1,1,1,11.0,0.49822348,-0.76313275,-0.017867953,1838
31,1.0,5.42,0,1,1,1,1,1,8.448507462686567,-0.11115251,-0.5652399,0.42577443,99
81,1.01,2.0,0,2,1,4,2,3,1.0,-2.500044,-2.1690211,-2.7130773,80
62,1.0379370078740158,2.0,0,2,0,4,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1080
76,1.07,5.0,0,2,0,2,1,2,7.0,-0.38672972,-0.2645816,1.1804687,2412
150,1.0,5.0,0,2,0,2,1,2,2.0,-0.35328385,-1.5327839,0.32909527,446
601,1.0,8.0,1,2,0,2,1,2,6.0,-3.5577393,-8.501782,-2.3372467,1348
410,1.04,2.0,0,2,1,2,2,2,2.0,-3.4507673,-7.84289,-6.5875115,646
104,1.17,5.0,0,2,1,2,2,2,25.0,-0.38672972,-0.2645816,1.1804687,6987
6,1.15,0.36,0,2,1,2,1,2,8.448507462686567,-0.5571382,-0.0020188354,1.060958,94
60,1.0,5.0,0,1,0,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1102
132,1.02,6.042685887708649,0,1,0,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1543
10,1.17,1.64,0,1,1,1,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2032
47,1.11,1.71,0,1,1,1,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,354
56,1.0379370078740158,6.042685887708649,0,1,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1762
367,1.0379370078740158,8.0,0,2,1,4,2,3,10.0,-0.38672972,-0.2645816,1.1804687,3483
348,1.04,6.0,1,2,1,4,2,3,22.0,-0.38672972,-0.2645816,1.1804687,8543
131,1.0,8.0,0,2,1,4,2,3,1.0,-0.38672972,-0.2645816,1.1804687,1252
58,1.0379370078740158,6.042685887708649,0,2,1,1,2,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,512
349,1.04,5.0,0,2,1,2,2,2,12.0,-0.38672972,-0.2645816,1.1804687,4134
744,1.0,7.0,1,2,1,2,2,2,11.0,1.4647678,-1.7841153,-1.3868582,3439
48,1.1,3.0,0,2,1,4,1,3,4.0,-0.38672972,-0.2645816,1.1804687,1213
377,1.02,6.042685887708649,0,2,1,4,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,8437
34,1.0379370078740158,6.042685887708649,0,2,1,3,2,3,8.448507462686567,-0.3856329,-0.26392332,1.1811733,254
345,1.24,6.042685887708649,0,2,1,3,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,20859
115,1.0379370078740158,5.0,0,2,1,3,2,3,9.0,-0.38672972,-0.2645816,1.1804687,1576
2045,1.0379370078740158,3.0,0,2,1,3,2,3,8.448507462686567,-13.942996,-36.4204,-21.463903,3613
19,1.0,2.1,0,2,1,3,2,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1081
721,1.0,6.0,0,2,1,3,2,3,12.0,-0.38672972,-0.2645816,1.1804687,6552
42,1.27,2.73,0,2,1,3,1,3,8.448507462686567,-0.35456476,-0.2645738,1.131176,296
129,1.0379370078740158,6.042685887708649,0,2,1,1,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1809
109,1.0379370078740158,6.042685887708649,0,2,1,3,2,3,8.448507462686567,-0.35534164,-0.26439407,1.1324216,655
1510,1.0379370078740158,11.0,1,2,1,3,2,3,8.448507462686567,4.5963187,-8.76435,-7.696121,5740
111,1.21,3.06,0,2,1,3,2,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1521
309,1.0379370078740158,4.9,0,2,1,3,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,25900
197,1.01,2.0,0,2,1,3,2,3,3.0,-0.1582392,-0.37618068,0.8586134,1049
18,0.74,6.042685887708649,1,1,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1015
781,1.0,32.0,1,1,1,1,1,1,309.0,-0.38672972,-0.2645816,1.1804687,45778
212,1.04,4.0,0,2,1,2,2,2,8.0,-0.38672972,-0.2645816,1.1804687,2325
36,1.0379370078740158,2.2,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,288
58,1.03,6.042685887708649,0,2,1,1,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1694
113,1.0,6.0,0,2,1,1,2,2,5.0,-0.38672972,-0.2645816,1.1804687,1350
1987,1.0379370078740158,3.0,0,2,1,3,2,3,8.448507462686567,-13.20448,-34.660084,-17.872522,3613
100,1.0,6.0,1,2,1,3,2,3,4.0,-0.38672972,-0.2645816,1.1804687,830
4,1.0,1.38,0,2,1,3,2,3,8.448507462686567,-2.2704306,1.1439269,1.4549885,8
66,0.94,3.0,0,2,0,4,1,1,2.0,-0.29732847,-0.28825366,1.0391692,349
84,1.07,6.042685887708649,0,2,0,4,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2113
18,1.0379370078740158,6.042685887708649,0,2,1,3,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,783
141,1.0379370078740158,6.042685887708649,0,2,1,3,2,1,8.448507462686567,-0.3737917,-0.26168242,1.1673707,842
897,1.0379370078740158,18.0,1,2,1,3,2,1,2.0,-0.7117409,-8.149334,-1.716257,2798
1174,1.0379370078740158,9.0,0,2,1,2,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,9200
1194,1.0379370078740158,10.8,1,2,1,4,2,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,8162
77,1.22,6.042685887708649,0,2,1,1,2,2,8.448507462686567,-2.0851746,-2.067768,-1.9517034,91
324,0.96,6.0,1,2,1,2,1,2,6.0,-0.38672972,-0.2645816,1.1804687,2455
306,1.05,3.62,0,2,1,2,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2201
136,0.97,6.0,1,2,1,2,2,2,2.0,-0.25269008,-0.31353056,0.97965026,724
270,1.0379370078740158,6.042685887708649,0,2,1,3,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,3846
189,1.12,6.042685887708649,0,2,1,1,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1240
88,0.9,5.0,0,2,1,4,2,3,9.0,-0.38672972,-0.2645816,1.1804687,4319
58,1.12,6.042685887708649,0,2,1,1,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1835
231,1.0,12.0,1,1,1,1,1,1,4.0,-0.38672972,-0.2645816,1.1804687,4116
122,1.0379370078740158,3.0,0,1,1,1,1,1,4.0,-0.38672972,-0.2645816,1.1804687,948
78,1.0379370078740158,4.0,0,2,1,1,1,1,15.0,-0.38672972,-0.2645816,1.1804687,3227
250,1.0379370078740158,6.042685887708649,0,2,1,3,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2055
56,0.93,6.042685887708649,0,2,1,1,2,2,8.448507462686567,-0.26834506,-0.97464323,-0.043217987,133
581,1.12,4.0,1,2,1,1,1,2,9.0,-0.38672972,-0.2645816,1.1804687,4352
202,1.0,18.0,1,2,1,1,1,2,8.0,-0.38672972,-0.2645816,1.1804687,13415
14,1.0379370078740158,2.0,1,2,0,4,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,480
105,1.0379370078740158,6.042685887708649,0,2,1,3,1,2,8.448507462686567,-0.29948875,-0.28716084,1.0425999,610
2468,1.0,6.042685887708649,1,2,1,3,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,33760
44,1.0379370078740158,6.042685887708649,0,2,1,3,1,2,8.448507462686567,-1.1565953,-0.9416829,-0.120120496,73
4,1.27,2.33,0,2,1,3,1,2,8.448507462686567,-2.0108738,1.1317978,1.4225758,15
137,1.06,6.0,0,2,1,2,1,2,14.0,-0.38672972,-0.2645816,1.1804687,2390
131,1.0,7.0,0,2,1,2,1,2,5.0,0.25109863,-1.0089161,0.02521351,498
263,1.08,5.0,0,2,1,2,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,4393
305,1.0,3.0,1,2,1,2,2,2,5.0,-2.0395567,-4.865837,-1.4797071,623
438,1.0,1.0,0,2,1,2,1,2,6.0,0.56207114,-0.82769793,-0.09887239,2142
407,1.0,7.0,1,1,1,1,1,1,8.0,-0.38672972,-0.2645816,1.1804687,9013
213,1.0,7.0,1,1,1,1,1,1,2.0,0.06860592,-0.50713706,0.55513483,1025
72,1.05,1.0,0,2,1,1,1,1,8.448507462686567,-0.2892764,-0.2925325,1.0276366,451
724,1.0379370078740158,3.5,1,2,1,2,1,2,8.448507462686567,2.0584595,-2.9283066,-2.6482794,3092
365,1.04,9.0,1,2,1,4,2,2,4.0,-0.38672972,-0.2645816,1.1804687,3322
77,1.02,2.93,0,2,1,4,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,938
139,1.0379370078740158,6.042685887708649,0,2,1,1,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2405
238,1.0,6.0,1,2,1,1,1,2,3.0,-0.38672972,-0.2645816,1.1804687,1386
353,1.0379370078740158,11.0,0,2,1,1,1,2,24.0,-0.38672972,-0.2645816,1.1804687,9899
85,1.0379370078740158,1.0,1,2,0,4,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1119
19,1.0379370078740158,2.0,0,2,0,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,558
703,1.0,6.0,0,2,0,1,1,1,8.0,-0.38672972,-0.2645816,1.1804687,4186
786,1.0,5.0,0,2,0,1,1,1,5.0,0.97534376,-1.2360089,-0.6167408,3836
119,1.0379370078740158,11.0,0,2,0,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2321
328,1.0,10.0,0,2,0,1,1,1,3.0,-1.4431623,-3.918224,-0.29128203,864
53,1.0,3.0,1,1,0,1,1,1,3.0,-0.38672972,-0.2645816,1.1804687,849
194,0.88,6.042685887708649,1,1,0,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2853
226,0.85,5.0,0,2,0,1,2,1,4.0,-0.38672972,-0.2645816,1.1804687,2031
36,0.69,2.86,0,2,0,1,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,297
118,1.0,4.0,0,2,0,1,2,1,4.0,-0.38672972,-0.2645816,1.1804687,716
1169,1.0,5.0,1,2,0,1,2,1,17.0,3.1387293,-7.995529,-5.8454933,4256
93,1.0379370078740158,6.042685887708649,0,2,0,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2382
10,1.0379370078740158,0.6,0,2,0,1,1,1,8.448507462686567,-0.7764464,0.19802663,0.9425993,51
325,1.03,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,4219
87,1.0379370078740158,2.0,0,2,0,1,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,619
101,1.0,1.0,0,2,0,1,1,2,5.0,-0.38672972,-0.2645816,1.1804687,889
403,1.0,6.0,0,2,0,1,1,2,7.0,-2.4562168,-5.781858,-1.3812083,901
29,1.0379370078740158,6.042685887708649,0,2,0,1,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,512
115,1.0379370078740158,6.0,0,2,0,4,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1764
22,1.0379370078740158,6.042685887708649,0,2,1,3,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,813
8,1.0379370078740158,0.82,0,2,1,3,1,1,8.448507462686567,-0.9550692,0.5338688,1.0573529,60
177,1.0,8.0,1,2,1,3,2,1,3.0,0.17696285,-0.7530807,0.21459034,789
80,1.0379370078740158,6.042685887708649,0,2,1,3,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,967
162,0.65,3.0,0,1,1,1,2,3,8.448507462686567,0.15639481,-0.57197756,0.40525255,774
24,1.17,2.17,0,1,1,1,1,3,8.448507462686567,-0.6032708,-0.21919641,0.68669796,59
228,1.06,8.0,1,1,1,1,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,4067
1993,1.0,3.0,0,1,1,1,1,3,16.0,-92.18512,-61.786247,-101.53829,648
266,1.0,1.0,0,1,1,1,1,3,4.0,-7.9078817,-6.6183906,-10.865117,238
1247,1.0379370078740158,3.0,0,1,1,4,1,3,22.5,-0.38672972,-0.2645816,1.1804687,12794
729,1.16,13.0,1,1,1,1,1,1,7.0,-0.38672972,-0.2645816,1.1804687,16179
113,1.0,5.0,1,1,1,1,1,1,2.0,-0.38672972,-0.2645816,1.1804687,835
84,1.0379370078740158,6.042685887708649,0,1,1,3,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1098
80,1.0379370078740158,6.042685887708649,0,1,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,684
68,1.0379370078740158,8.35,0,1,1,1,1,1,8.448507462686567,-0.1704216,-0.9121895,0.21650138,200
23,1.0379370078740158,1.6,0,1,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,480
202,1.0379370078740158,6.042685887708649,0,1,1,3,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,4985
1417,1.0,5.0,1,1,1,3,1,1,15.0,-0.38672972,-0.2645816,1.1804687,20762
81,1.3,6.042685887708649,0,1,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1214
99,1.09,6.042685887708649,0,1,1,1,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2815
104,1.0379370078740158,6.0,0,1,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,7677
224,1.0,6.0,1,1,1,1,1,1,5.0,-0.38672972,-0.2645816,1.1804687,2767
1028,1.0,6.042685887708649,1,1,1,1,1,1,8.448507462686567,-33.48389,-25.398937,-45.460266,819
146,1.0,3.0,0,1,1,1,1,1,2.0,0.19868988,-0.8023018,0.16992095,612
400,1.0,9.0,0,1,1,1,1,1,10.0,-0.38672972,-0.2645816,1.1804687,2350
68,1.0379370078740158,1.0,0,1,0,1,2,2,8.448507462686567,-0.19092086,-0.354993,0.9002085,385
31,1.0379370078740158,6.042685887708649,0,1,1,3,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1106
50,1.0379370078740158,6.042685887708649,0,1,1,3,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,967
4078,1.0,24.0,1,1,1,3,2,2,41.0,-0.38672972,-0.2645816,1.1804687,59878
1471,1.0,9.0,1,2,1,3,2,2,22.0,-9.738635,-25.73811,-13.076421,2704
197,1.17,6.042685887708649,0,2,1,3,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1214
291,1.0,2.0,1,2,1,3,2,2,3.0,-1.3700465,-3.750538,-0.6831168,710
