duration_D,app,har,dba,source,t01,t02,t03,t05,t06,t07,t09,t10,t11,t12,t13,t14,t15,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_duration_D_t07,effort_D
-0.021442391,0.8874139,0.43447322,0.7427951,0.5005656,0.258088,0.6806351,0.42998743,0.59562093,0.74765575,0.61434764,0.6353361,0.64978987,0.54581356,0.74374396,0.5011971,0.117656596,0.70407027,0.14733069,0.19526115,0.12747091,0.02310703,0.30159816
-0.038529515,1.0045714,0.4248608,0.73636115,0.29702133,0.25379232,0.6765779,0.4901879,0.54879475,0.67274547,0.6824609,0.58035576,0.6858954,0.49635443,0.757262,0.46251884,0.011511251,0.6756185,0.16329096,0.20769286,0.15076384,0.052568175,0.37866905
-0.042103946,1.115546,0.47891495,0.77628404,0.31081623,0.27613032,0.718042,0.523317,0.6034094,0.7035667,0.74562365,0.6158984,0.7192159,0.49667558,0.82283133,0.49146712,0.03093233,0.7325091,0.17632969,0.21404013,0.14371726,0.10384235,0.40263516
0.009576224,0.81931067,0.51365155,0.7637888,0.52827716,0.2832595,0.6685532,0.4779355,0.614182,0.7904412,0.60940003,0.67907834,0.61404955,0.56898487,0.7631051,0.509869,0.09988989,0.724109,0.156274,0.23150775,0.14914793,0.028267056,0.313246
0.016468186,1.1796811,0.65483165,0.92182344,0.49331748,0.27452934,0.8705134,0.68143225,0.78101265,1.0165797,0.9650121,0.89727384,0.87346405,0.8415906,1.1006163,0.6757793,-0.07332146,0.99902606,0.27649438,0.4317985,0.2874029,0.10967475,0.551182
0.0006626919,0.91891664,0.4699509,0.74724066,0.47633737,0.25828692,0.6877509,0.5027934,0.64219624,0.80170834,0.72456723,0.72160655,0.73160094,0.6305715,0.8632066,0.53919584,0.05382349,0.799068,0.17749995,0.23434314,0.18784139,0.042578645,0.37091768
-0.038932122,0.8955903,0.41456968,0.7532871,0.4951126,0.22761038,0.6631689,0.43556753,0.6048543,0.7321434,0.59190494,0.6258273,0.6459067,0.5256762,0.73026466,0.47544083,0.12249534,0.68665785,0.12412466,0.19372989,0.11035774,0.022387214,0.28804985
0.12597784,0.79606104,0.4555049,0.66118586,0.51213807,0.34344256,0.6298333,0.41250938,0.53235334,0.6948843,0.7275255,0.717595,0.6855811,0.71404,0.75106657,0.47583243,0.1397878,0.68302065,0.20590734,0.25537956,0.25456765,0.115583,0.32013026
-0.03450647,0.89473116,0.4112719,0.7346126,0.5404232,0.22668993,0.64693725,0.4062073,0.60414654,0.71532637,0.56782836,0.60957164,0.6211059,0.4908036,0.71702844,0.46548223,0.15903385,0.6778682,0.11343253,0.15616547,0.09191457,0.0110755935,0.25102198
-0.020172052,0.97502875,0.4625418,0.8022039,0.39540383,0.23434055,0.7314152,0.56645715,0.6573553,0.8375168,0.7787338,0.7130739,0.7968258,0.66532874,0.91634595,0.5386063,-0.018227518,0.83760256,0.18482068,0.2884221,0.22391793,0.053711973,0.43124744
-0.009520948,0.85212654,0.4320466,0.7494982,0.44396368,0.26349843,0.6550336,0.43946436,0.5883207,0.7394234,0.5957563,0.61055243,0.6220439,0.4828691,0.7046174,0.48873356,0.09181438,0.6743602,0.1504167,0.18958406,0.16545008,0.022582784,0.3038547
0.2897647,0.7495226,0.5838659,0.6899853,0.5633738,0.5201875,0.68736017,0.50536907,0.58031654,0.74219143,0.93253946,0.8981779,0.77733845,0.97516525,0.8790539,0.5757058,0.19014704,0.76649237,0.3076105,0.3899729,0.3767947,0.2237367,0.3894811
0.4980005,0.7750288,0.83199304,0.7385804,0.47512957,0.6765357,0.80150557,0.8013324,0.7883742,0.9758686,1.461283,1.2816076,1.158248,1.479514,1.2975116,0.7198883,0.1226829,1.0854503,0.4907861,0.7885807,0.7489617,0.4167301,0.7519655
0.013807103,0.73296887,0.43968305,0.7094685,0.50569606,0.3020725,0.63750666,0.43026823,0.5522308,0.7188489,0.5539347,0.6353296,0.5770371,0.5217322,0.69782096,0.45176956,0.12934348,0.6547716,0.1339051,0.18268277,0.13878977,0.016151574,0.2608049
-0.021961167,0.92447937,0.39297938,0.7199774,0.41382182,0.22579974,0.6364125,0.43449494,0.5680097,0.67257357,0.59832436,0.6242022,0.6415922,0.5044665,0.7310236,0.43987405,0.102343775,0.6453968,0.14063476,0.20396286,0.11986596,0.06806006,0.30216563
0.22011307,0.73418987,0.6056884,0.707782,0.36412644,0.4161684,0.6769159,0.66482645,0.68326557,0.83099717,1.0008519,0.95234555,0.8813718,0.9944514,1.0220885,0.59371823,0.013016477,0.88835347,0.2993384,0.48928833,0.43799356,0.19733529,0.54157275
0.04695701,0.8178483,0.5275767,0.75474244,0.39727038,0.3090299,0.6949729,0.6164631,0.6794558,0.8396313,0.80825835,0.80566657,0.7770856,0.7430293,0.92455727,0.53744686,-0.008292198,0.8580734,0.22115019,0.34724122,0.2798126,0.08826473,0.4310977
0.0003395751,0.80090475,0.5027541,0.78090566,0.45591363,0.31551772,0.7068612,0.5303479,0.61282474,0.8029111,0.6519174,0.70801723,0.664645,0.5717577,0.80073,0.5103508,0.088637434,0.75566626,0.16726056,0.25057647,0.18533556,0.045891024,0.34182328
-0.01296119,0.945355,0.49164978,0.7804782,0.48007748,0.25710297,0.70547044,0.4867105,0.6269373,0.79328525,0.6832901,0.6850654,0.679449,0.6183226,0.80497783,0.53944016,0.051219717,0.7476179,0.18715334,0.25842994,0.14607838,0.04192052,0.35455814
0.54479194,0.76994735,0.8287689,0.7346135,0.45082116,0.7034723,0.78166413,0.77029437,0.7329244,0.9111835,1.4467989,1.2483966,1.1347694,1.4479021,1.2308475,0.6782745,0.15812302,1.0248635,0.48244894,0.7675739,0.7428125,0.4461102,0.7335512
0.36894214,0.7839382,0.7139297,0.6522223,0.3193953,0.5547022,0.7119063,0.73674095,0.6416222,0.82227665,1.1960104,1.0523592,1.0029685,1.1797893,1.1369331,0.59990144,0.071867496,0.9781307,0.41498268,0.62483644,0.59054863,0.35211232,0.66329974
-0.017620705,0.94301295,0.4591396,0.74205065,0.53352505,0.23192862,0.65336955,0.4447783,0.59708464,0.7342325,0.6221412,0.65351313,0.6547565,0.53973466,0.75150496,0.49243048,0.122370206,0.7149723,0.13748387,0.18691134,0.117388375,0.044561222,0.29717976
-0.057778828,1.1288705,0.5126904,0.87564224,0.49218008,0.21595466,0.78263867,0.58034384,0.7228942,0.88571084,0.7925297,0.75061476,0.79455143,0.67303336,0.9312317,0.5765768,0.027696587,0.8544154,0.17970116,0.31456771,0.15847042,0.06789356,0.42815992
0.32454014,0.8489714,0.65547335,0.6561167,0.20428696,0.5162305,0.73014086,0.7079125,0.6041241,0.7925134,1.163959,0.97939485,1.0096617,1.106932,1.1361171,0.57148767,0.036483467,0.9418485,0.39616996,0.6312518,0.5484534,0.33489335,0.6863597
-0.07481057,0.9719345,0.41390383,0.7124153,0.26799643,0.22938716,0.6840645,0.49694481,0.60618544,0.6611451,0.6485239,0.5779558,0.6631621,0.4674822,0.7656864,0.41128036,0.041370284,0.70145005,0.17088102,0.22789988,0.11849677,0.07782485,0.36216012
0.056787826,0.84688956,0.45594466,0.708277,0.6045391,0.30434427,0.62255156,0.35069388,0.54618627,0.68936217,0.57646865,0.63301426,0.5776665,0.5307472,0.6770847,0.47296584,0.19616884,0.64113784,0.14840887,0.12891462,0.15249749,0.042060196,0.23479782
-0.080368556,0.9639233,0.53813934,0.8939016,0.49660563,0.26485962,0.88765275,0.65290624,0.79267514,0.9832399,0.77758974,0.79329705,0.7757463,0.67065555,1.0194026,0.59160626,0.07349028,0.943583,0.17317702,0.35234857,0.15677218,0.038077712,0.4048205
-0.00995829,1.0992402,0.51654977,0.837159,0.11970473,0.25530216,0.7998343,0.6975521,0.6337532,0.7930521,0.93347657,0.74860114,0.9057818,0.66648686,1.0161246,0.5009999,-0.12547319,0.8862581,0.26472458,0.36551178,0.27144185,0.13992095,0.56285006
0.10940567,0.9166929,0.49933136,0.7477853,0.35614455,0.32761568,0.68194366,0.62763715,0.6505252,0.7951232,0.91676664,0.851847,0.8582056,0.86681104,0.90730464,0.5536323,-0.06697838,0.844216,0.27796257,0.40024027,0.31519237,0.14006819,0.4968117
-0.19228247,1.4881785,0.706182,1.0587034,0.16792968,0.25183094,1.1762347,0.97677845,0.99486184,1.1235611,1.1753472,0.9645731,1.0693419,0.7591101,1.334774,0.6631489,-0.12810464,1.2586899,0.29085678,0.62098193,0.24369226,0.25612003,0.73296505
0.06508887,1.0451543,0.5499855,0.81937885,0.47962835,0.3294692,0.7979975,0.55754966,0.7046319,0.91283196,0.91430897,0.84611183,0.84094906,0.8779997,0.98120654,0.59787846,0.0015830696,0.8767366,0.27697814,0.40187582,0.29700938,0.1254881,0.4641307
0.031637803,0.9745231,0.49457172,0.77380675,0.51464605,0.29084265,0.7184934,0.45596018,0.60886884,0.8038636,0.7323877,0.71335465,0.7055477,0.66057676,0.8165417,0.5387334,0.07790662,0.75141555,0.20927766,0.24487391,0.20048395,0.064673014,0.3599156
0.15219983,0.85926056,0.49368694,0.67670107,0.23988521,0.36202365,0.6616265,0.5158193,0.5539046,0.7367669,0.84876895,0.72858346,0.8028399,0.76086944,0.8532282,0.48538303,-0.028579503,0.7385489,0.2717279,0.42599535,0.38264665,0.1721253,0.48985282
-0.005549345,0.7788048,0.477093,0.7495595,0.46027693,0.29596925,0.6744964,0.5211867,0.6200611,0.7916149,0.64179856,0.69734865,0.6646812,0.57574785,0.80964863,0.50379807,0.09163305,0.7599149,0.15527721,0.23296556,0.16272457,0.03347206,0.32598934
-0.044083424,1.0279762,0.4723469,0.7725972,0.48867506,0.21929699,0.66781574,0.48252752,0.63309234,0.73846674,0.6424759,0.65648866,0.67558956,0.5276708,0.7881681,0.48844492,0.1243044,0.73396593,0.14119592,0.19755098,0.1052698,0.058289476,0.3180969
0.061019197,0.8130919,0.44037527,0.7213247,0.4948398,0.3277288,0.6926499,0.4583528,0.58771104,0.77998525,0.7077921,0.7164769,0.7038245,0.7084434,0.78168136,0.51485133,0.09364928,0.7366753,0.18998402,0.2641278,0.21962327,0.070144676,0.31898478
-0.07268561,1.0043559,0.44632986,0.78519905,0.44861683,0.21111245,0.7383065,0.53069556,0.67365426,0.8125482,0.6947904,0.6660468,0.712278,0.57208586,0.85714424,0.51240635,0.06535129,0.79293996,0.15278076,0.24862075,0.11723467,0.0352695,0.358626
-0.054081745,1.9101944,1.0131617,1.2887282,0.08152354,0.5310488,1.2595457,1.095609,1.0367926,1.1050975,1.454833,1.0698106,1.3048552,0.77492946,1.4288207,0.7988087,-0.07690425,1.2628603,0.35799956,0.61547816,0.31626597,0.44074783,0.92219085
-0.000278119,0.7690667,0.4402275,0.72509795,0.44988617,0.28237358,0.65090925,0.46967822,0.5842371,0.74940985,0.6049335,0.64320654,0.6335977,0.54709566,0.7500077,0.4784217,0.089089066,0.70521176,0.15056095,0.21325395,0.15486439,0.01984714,0.310314
0.0005528815,1.1450157,0.6432644,0.9088197,0.5299675,0.2793081,0.83043754,0.62495595,0.7525111,0.9652049,0.8478021,0.8055064,0.7854428,0.71411383,1.0036243,0.6534083,0.020966716,0.9220634,0.22401549,0.35123727,0.19696964,0.086032555,0.4659511
-0.011488542,1.091762,0.5201297,0.80140954,0.52204984,0.2771961,0.7360454,0.4876409,0.6542749,0.811856,0.7435785,0.7011226,0.7417272,0.5914371,0.87114936,0.5660301,0.1070217,0.817728,0.18166292,0.207329,0.16595356,0.07066111,0.37452555
0.06454411,0.8432323,0.4008974,0.63004047,0.05885818,0.33718693,0.5921197,0.46808866,0.4269297,0.4806973,0.64461136,0.51336735,0.64244384,0.42006823,0.62964976,0.33045974,0.042286582,0.48141605,0.21923879,0.20688221,0.14976646,0.1517615,0.3796696
0.21963939,0.7932281,0.5739825,0.7191634,0.5754108,0.4434845,0.68539655,0.46317172,0.590932,0.7756315,0.8300783,0.82804435,0.70903367,0.88479257,0.8309103,0.5303609,0.13695174,0.7492193,0.28678575,0.35095468,0.34235308,0.15972205,0.37214932
0.11136718,0.80750674,0.45929566,0.6578105,0.50240064,0.3333336,0.64218485,0.45504057,0.56152153,0.7272969,0.7635354,0.75191605,0.7152116,0.7460004,0.8089685,0.49572474,0.11380852,0.72368187,0.20928586,0.29750037,0.26256683,0.11476001,0.3518672
0.08001453,2.3101618,1.2508162,1.4883473,-0.2846834,0.83243406,1.5489805,1.3323717,1.1819602,1.1321399,1.8502387,1.3053492,1.8091649,0.93203026,1.6647357,0.79646033,0.0145334825,1.4059883,0.5108255,0.87580085,0.43368664,0.7332815,1.2021134
0.16071233,0.8813386,0.6063042,0.7801949,0.46895954,0.37672102,0.73793733,0.5865211,0.6793545,0.88621134,0.9683277,0.9015314,0.85169417,0.94365317,0.9978031,0.57892597,-0.019913346,0.88939375,0.2959994,0.4532997,0.40230152,0.1496039,0.51023895
0.05426338,0.896674,0.46964508,0.71826994,0.056047283,0.36290985,0.67014307,0.5430288,0.5271086,0.54834235,0.71879953,0.5996725,0.70247483,0.48268455,0.7117722,0.3591824,0.012928925,0.6077687,0.22100091,0.2396456,0.16705292,0.1667791,0.431998
0.022227606,1.1351683,0.57612216,0.80553293,0.09412111,0.38994902,0.74764764,0.6150185,0.6131695,0.61203355,0.81871873,0.67610747,0.83136386,0.4987515,0.822907,0.41387823,0.051202904,0.72184134,0.22173291,0.3019881,0.18688783,0.2235946,0.5055224
0.06602904,0.9202921,0.44098273,0.70158005,0.49776903,0.3074829,0.68530995,0.45184565,0.59984654,0.75384915,0.77806324,0.73790264,0.75063264,0.730682,0.8297087,0.489023,0.10352757,0.7693633,0.20521398,0.28257218,0.24180643,0.11316717,0.34656146
0.11494251,0.78290325,0.491378,0.6821218,0.5560836,0.3527796,0.6382261,0.38405424,0.53928214,0.70217425,0.64974254,0.68283474,0.5900702,0.6490732,0.7103589,0.48200956,0.13879052,0.6520904,0.2103913,0.21233311,0.21389776,0.076839246,0.27139446
-0.04740277,1.160573,0.54697907,0.798077,0.23064622,0.30882823,0.7940411,0.6375263,0.66705096,0.7491537,0.8012464,0.66511667,0.751585,0.50723946,0.9014241,0.4703651,0.013347462,0.80164796,0.19449557,0.32478568,0.16406283,0.179023,0.45046043
0.022184264,0.8149406,0.40809202,0.6713264,0.4388454,0.25101468,0.5887685,0.3869533,0.5172062,0.6459998,0.5450343,0.5589043,0.5822092,0.46480656,0.6440254,0.45498353,0.109751314,0.6178319,0.1358663,0.14723673,0.13768323,0.03262832,0.27098915
0.37201163,0.7774404,0.71776855,0.74568135,0.5300558,0.5732545,0.7672864,0.6427478,0.6974252,0.892545,1.1770588,1.0792433,0.94466436,1.2201563,1.0581352,0.6283314,0.11517745,0.90597427,0.3915937,0.6119854,0.5713254,0.29403973,0.5719287
0.0005274974,1.669776,0.8236832,1.1346288,0.08434775,0.485272,1.0925545,0.94227546,0.89014167,0.91248465,1.2970033,0.93499583,1.2076734,0.738225,1.254098,0.6748898,-0.07118717,1.0841697,0.33233675,0.48714745,0.30167648,0.37751436,0.80969197
0.40689364,1.1019149,0.8741461,0.987843,0.4903284,0.57938886,0.9331718,1.0372555,1.0441852,1.2953407,1.7793031,1.5487647,1.4452518,1.7532586,1.6314791,0.9018662,-0.12812485,1.4076773,0.5604666,0.9591206,0.806968,0.42321262,0.96087587
-0.086231075,0.9999272,0.48516405,0.7699568,0.13562694,0.28711355,0.8094907,0.65332484,0.66286916,0.75391454,0.7881891,0.7128068,0.738964,0.5451166,0.9054298,0.45532173,-0.0064060614,0.78930265,0.22974865,0.35861397,0.15616386,0.15161079,0.46717033
-0.016779296,0.8471512,0.4331185,0.70044035,0.40074044,0.22974312,0.61351144,0.4676518,0.56391764,0.69209284,0.60164666,0.604595,0.6241839,0.5003824,0.7379753,0.45256403,0.05281432,0.6896994,0.14807299,0.18423438,0.13469706,0.02132295,0.31499666
0.003992744,0.9272622,0.50739545,0.77524984,0.53834623,0.28201213,0.6898294,0.4462888,0.6109495,0.77846545,0.63210535,0.65706223,0.6370105,0.55788827,0.7658019,0.53135103,0.12573875,0.72051543,0.16605777,0.20552999,0.13230035,0.030248836,0.3168619
-0.02336438,0.913341,0.50067234,0.8099118,0.36229935,0.23709755,0.71448404,0.63491195,0.6840282,0.84421,0.7806486,0.7442316,0.801584,0.66009015,0.95937467,0.53546757,-0.020897605,0.8808235,0.18630813,0.30146423,0.21329378,0.062997796,0.4474113
-0.030629039,1.0234582,0.49011976,0.8109331,0.507236,0.23960234,0.7238287,0.50582707,0.6616052,0.8189149,0.7104417,0.69745165,0.7203716,0.6142474,0.8398813,0.54459494,0.073472135,0.7778842,0.1682819,0.25483844,0.1414146,0.048571013,0.36638376
0.19097835,0.8524731,0.5329227,0.73447305,0.46895465,0.41150266,0.70982444,0.5672534,0.6480795,0.8646104,0.9959075,0.93270916,0.9029454,0.99281,0.9958506,0.5796312,0.048362322,0.8569486,0.2927376,0.44425246,0.39569306,0.18193175,0.49463603
0.20486411,0.79659784,0.5402345,0.7409742,0.5184201,0.4290558,0.6830385,0.4769166,0.5743393,0.7877783,0.8898131,0.8531762,0.7918636,0.9033785,0.8563345,0.5262122,0.109540984,0.74864274,0.26973313,0.38990223,0.3582443,0.16025992,0.41519555
0.08545187,0.77982473,0.4748265,0.6636682,0.3942828,0.3114385,0.6126853,0.5094162,0.55078363,0.682762,0.7288748,0.72215647,0.694003,0.6834981,0.78861374,0.47764963,0.027542606,0.7300861,0.21653901,0.25756893,0.23493297,0.09380075,0.3607367
0.084668085,0.7375329,0.4388177,0.70058936,0.55442774,0.3434047,0.64710546,0.3776512,0.52137375,0.7123374,0.61704934,0.6668213,0.61048704,0.6348218,0.68707186,0.4835723,0.16291119,0.64896494,0.17464983,0.19245066,0.1934585,0.058512203,0.25800076
-0.054221123,0.8410766,0.4981828,0.8170579,0.43393418,0.25764412,0.7496996,0.5767875,0.68651146,0.8500158,0.65851647,0.713109,0.6521046,0.5487,0.857069,0.5060375,0.06199701,0.79569006,0.15180232,0.28910494,0.14212634,0.028941624,0.3562417
-0.0010396056,0.8846351,0.43134746,0.71281457,0.47988796,0.25341806,0.63329726,0.4111094,0.53539145,0.68479675,0.5896356,0.60528535,0.6135966,0.529849,0.69395155,0.46527252,0.10381338,0.65259176,0.15394707,0.17934544,0.1258602,0.038937777,0.28774703
0.0039898567,0.82567257,0.42931062,0.709895,0.44178474,0.26136872,0.6262873,0.45283693,0.5651987,0.7204555,0.6186329,0.6350673,0.64734334,0.54653084,0.7483731,0.47032747,0.064891554,0.70374566,0.15595232,0.19573967,0.16301058,0.030217446,0.31300667
-0.055446863,1.0174284,0.5234538,0.8475696,0.41620117,0.22575453,0.7862194,0.6201789,0.6986279,0.88485175,0.7623768,0.75396377,0.7405112,0.6480729,0.93794066,0.55630076,0.001469098,0.8596668,0.17469591,0.33880675,0.1577004,0.067140795,0.43098447
0.38172314,0.81074023,0.69660294,0.75475717,0.57794124,0.6092041,0.7572687,0.6179889,0.6778687,0.87803334,1.1839168,1.0855122,0.9740654,1.2346072,1.0507491,0.64086986,0.16954003,0.9124619,0.37208164,0.5696935,0.5207609,0.3045086,0.5273995
-0.006274186,1.0006776,0.5376363,0.80828273,0.5102662,0.27312315,0.7377154,0.5161096,0.67399484,0.84937483,0.73768115,0.72677445,0.7255043,0.6313153,0.8752493,0.57481754,0.06402473,0.8238666,0.19306184,0.26161662,0.17517075,0.045932665,0.38970974
0.37210682,0.77455866,0.68991977,0.71649534,0.44827145,0.5357988,0.71778244,0.6840752,0.7003999,0.8900087,1.2287662,1.0788782,0.99502444,1.2293985,1.1198719,0.621011,0.057534147,0.9555504,0.39251512,0.62693477,0.5914792,0.30372646,0.62743163
0.04137537,0.80857617,0.44935375,0.7065365,0.5516622,0.29577088,0.6162462,0.39008975,0.55595976,0.7051758,0.58602726,0.63625425,0.603565,0.54359424,0.70660454,0.48987165,0.15241393,0.67256093,0.14757204,0.14306842,0.15927975,0.029409148,0.25898427
0.46381342,0.85899377,0.7943946,0.78233594,0.3535263,0.6428152,0.827877,0.8104139,0.7528491,1.0009536,1.4654672,1.246403,1.195419,1.4752735,1.3203752,0.69035995,0.06706732,1.1099383,0.4885327,0.81604934,0.7248746,0.42101064,0.7925964
0.012450166,0.99280703,0.60007155,0.8396996,0.48476556,0.27977967,0.76715666,0.620758,0.7487012,0.9274292,0.82704735,0.82394326,0.7742317,0.7326143,0.9867074,0.61360246,-0.01673121,0.91234404,0.23942946,0.36044636,0.24775462,0.06085515,0.4600182
0.29667783,0.78678143,0.6641647,0.73197055,0.43987846,0.48205143,0.72778034,0.63552725,0.67866015,0.8798318,1.1138421,0.99806213,0.92246634,1.1156065,1.0557253,0.59556156,0.021705888,0.9010874,0.3634372,0.577512,0.52142775,0.24292397,0.57724065
-0.013107553,0.9988751,0.45810378,0.741035,0.3866386,0.27632582,0.70153993,0.4747646,0.58606434,0.7385941,0.72247744,0.64328647,0.70470595,0.58214474,0.81026065,0.51144075,0.03120692,0.7275644,0.19772404,0.23098165,0.16549721,0.06671592,0.37860575
0.19633973,0.80568093,0.5463362,0.7283346,0.49380022,0.41104943,0.67467296,0.5182624,0.6071945,0.8087433,0.92744577,0.881029,0.8209208,0.9253885,0.9086067,0.54129356,0.06382193,0.8069934,0.27969587,0.40645412,0.38169107,0.15529864,0.44988978
0.007966541,0.7873806,0.54055065,0.7878413,0.5212533,0.31790566,0.70408463,0.5174223,0.6242064,0.82430625,0.60796773,0.7170829,0.5994635,0.56859654,0.7996873,0.510612,0.124640085,0.7402275,0.15217337,0.24533981,0.14749461,0.03563831,0.3214888
0.037362687,0.8081566,0.4590365,0.6853358,0.4372759,0.29444325,0.64861375,0.49539044,0.6188042,0.74802756,0.7170148,0.7057428,0.6862798,0.6477445,0.82338595,0.4950732,0.047175296,0.7407751,0.19288915,0.26657158,0.22473797,0.06767403,0.35257816
-0.031906784,0.8463429,0.42074502,0.7402029,0.46643606,0.2460655,0.6664658,0.43906853,0.60516983,0.74287754,0.5833177,0.6091819,0.6302433,0.48891854,0.7120761,0.4875401,0.1070735,0.6932643,0.14019568,0.18448777,0.13888165,0.010733187,0.29106393
-0.052363344,0.77935284,0.48586464,0.82077795,0.4660188,0.2836505,0.7698293,0.6054297,0.728294,0.88191575,0.70433336,0.74730885,0.7123453,0.6436269,0.9216421,0.5233513,0.07638788,0.84555894,0.1613007,0.32168558,0.15945256,0.024295345,0.34527284
0.027331078,0.8374186,0.5084044,0.76576877,0.3655578,0.29638082,0.7213009,0.66028,0.69146436,0.8535731,0.8532328,0.8331405,0.8038037,0.7875711,0.9744209,0.5491735,-0.038293496,0.88619775,0.23769261,0.39454916,0.26848224,0.09383704,0.44303286
0.03860531,0.8253965,0.55013967,0.7747314,0.52857596,0.30309874,0.67902505,0.4895307,0.61959654,0.8055399,0.64212215,0.7019044,0.6154479,0.60433865,0.78269774,0.5230112,0.08905461,0.73094743,0.18099704,0.25973633,0.17707607,0.035368077,0.3336093
-0.06575439,0.89527696,0.4009146,0.7379345,0.43824795,0.18653184,0.6592949,0.47648543,0.6249558,0.7299163,0.608436,0.5925945,0.6518451,0.5063229,0.7573994,0.45878008,0.06604216,0.71953297,0.12668006,0.20843506,0.1021039,0.0073498674,0.30308813
0.04323194,0.98044765,0.45967892,0.81124425,0.45412,0.2962337,0.7437571,0.55450326,0.6851047,0.86747515,0.86959034,0.8217725,0.8478972,0.80574316,0.9720898,0.5820445,-0.007327698,0.84024775,0.23699354,0.34193158,0.28017616,0.09637034,0.4498877
0.103343055,0.7303983,0.48890582,0.7173932,0.4883904,0.35368878,0.67586005,0.4927664,0.5999666,0.78024834,0.7455965,0.77336794,0.69495624,0.7693144,0.80539614,0.50937986,0.07523511,0.74220544,0.21915935,0.31167987,0.27519572,0.085890025,0.34436154
-0.019936122,0.8270219,0.4058093,0.7186389,0.541744,0.2581268,0.65607715,0.3983295,0.5912493,0.72551614,0.5502399,0.60079396,0.60453016,0.5022464,0.6967952,0.46485975,0.16373816,0.66351175,0.12081964,0.16030842,0.10079778,0.0072188117,0.23606572
0.1101732,0.81488085,0.46445382,0.6806823,0.51033044,0.3421268,0.6226364,0.39853466,0.5286099,0.6996149,0.704039,0.69391257,0.6699419,0.68133205,0.7335859,0.47390676,0.12609431,0.6887081,0.20359185,0.22734106,0.24307613,0.09050459,0.30893958
0.06811439,0.82986295,0.46118203,0.6981242,0.6193997,0.31202072,0.61595255,0.33951658,0.5349931,0.6813259,0.5695019,0.6284007,0.5665105,0.5279022,0.66707385,0.47060862,0.20860496,0.6289677,0.14764628,0.12165524,0.1577482,0.04303305,0.22803107
-0.10931932,1.4709635,0.7886557,1.1356761,0.50617474,0.22216733,1.0926409,0.91602707,1.0225048,1.2837082,1.1492728,0.9975423,1.0100932,0.8971283,1.3919636,0.8109273,-0.0942052,1.2666594,0.26892835,0.56770885,0.22388954,0.1301153,0.66008615
-0.026744008,0.8937145,0.40838745,0.6829047,0.4278781,0.21088913,0.62311995,0.43583483,0.55306554,0.6701278,0.5876124,0.6115378,0.6151209,0.5136234,0.7156006,0.45255655,0.09208134,0.6567965,0.14894077,0.19204924,0.09799908,0.046162397,0.28475928
0.04783378,0.7329236,0.4263765,0.67001194,0.45986718,0.30500317,0.6377983,0.4375892,0.5716447,0.7044126,0.6153818,0.6436753,0.618986,0.58764106,0.72313887,0.45691514,0.1123066,0.6583161,0.162843,0.2317915,0.18843453,0.056386665,0.27821583
-0.034184024,0.8371518,0.5244086,0.82934994,0.42364952,0.2895952,0.75519174,0.6428196,0.72311777,0.90490246,0.7581417,0.7831466,0.76391995,0.6671666,0.9509905,0.5533893,0.033040576,0.8902713,0.17491463,0.33395275,0.20199388,0.04706329,0.4154996
-0.0508371,1.5330412,0.6910551,0.994709,0.21840584,0.37113708,0.94632924,0.7573906,0.7947137,0.84077114,1.059661,0.7908276,0.9992593,0.5996991,1.0828125,0.5955031,-0.017654441,0.95422614,0.25830576,0.38050213,0.2320357,0.26394486,0.6180616
0.120683014,0.79059935,0.45932776,0.6789633,0.48329714,0.3418299,0.6152373,0.39261252,0.5033176,0.68427765,0.68900985,0.66841847,0.65831906,0.6811535,0.7196377,0.44446352,0.10976366,0.6460854,0.21403414,0.24486402,0.2370634,0.09019609,0.32383618
0.007968206,0.93872994,0.43687606,0.71037406,0.5470968,0.2575462,0.6460633,0.41098148,0.6048384,0.71606135,0.6481145,0.66329956,0.6631976,0.5586462,0.7570635,0.48515263,0.15728214,0.7196733,0.16031396,0.17594855,0.14704983,0.062381998,0.28027606
0.004329186,0.76157236,0.41641247,0.6777081,0.40796065,0.25584298,0.5883026,0.4326169,0.5040225,0.65160185,0.55131793,0.582026,0.58133036,0.49893892,0.6577902,0.43626863,0.06831725,0.62261236,0.14582795,0.17309465,0.13192558,0.01808963,0.28760284
-0.014942303,0.89150894,0.46262833,0.78328776,0.3615079,0.25628352,0.70546055,0.5341667,0.5739899,0.7680422,0.67947656,0.66862077,0.67308474,0.5645819,0.8023602,0.5037149,0.016522668,0.72854793,0.16011637,0.26380977,0.174098,0.04620698,0.3859382
-0.035815403,1.0938821,0.661725,0.96845484,0.46833226,0.2721159,0.9168914,0.7108299,0.7884089,1.0562043,0.8578969,0.848162,0.77679425,0.7246343,1.0839449,0.67005414,5.3599477e-05,0.9872328,0.21060702,0.40851244,0.20327611,0.076986745,0.5036747
-0.011265643,0.92584574,0.36867824,0.64282596,0.30881974,0.25038728,0.5993367,0.40530166,0.5135011,0.5966841,0.5993579,0.55608267,0.6326249,0.47615317,0.68564,0.38677573,0.08184905,0.60215855,0.16389327,0.19955936,0.13239694,0.09031999,0.3078879
