size_D,duration_D,app,har,ifc,source,nlan,t04,t05,t07,t08,t10,t11,t12,Generated_Var_4,Generated_Var_6,Generated_Var_9,Generated_Var_12,effort_D
0.2040715,0.18392129,0.7826168,1.114421,1.5089993,2.406291,0.33709794,0.5559216,0.8014554,0.4186332,0.34640092,0.584654,0.82274216,1.1429471,0.46113285,0.59154916,0.03291384,0.66320467,0.09063781
0.13596435,0.15551603,0.55381215,0.69862473,0.8577188,1.3081758,0.22912233,0.3929932,0.5358851,0.37303114,0.15465446,0.48403552,0.44331145,0.79860014,0.23848438,0.31732312,0.19788295,0.50610304,0.03771457
0.1994852,-0.19788831,0.093141,0.7228312,0.41162091,0.8709713,0.5971669,0.30392367,0.81138945,0.47683164,-0.19525433,0.6372842,0.592536,0.81532115,0.34176272,0.26432633,0.7434274,1.072987,-0.17826718
0.22862075,0.25064307,0.71262085,0.78248805,0.90886974,1.5760629,0.38012466,0.49303123,0.58250654,0.42431316,0.21283531,0.5512865,0.56222355,0.96561843,0.3759651,0.5000207,0.012098264,0.37269592,0.11843907
0.36931556,0.34523934,0.69365054,0.7690151,0.7339318,1.4154539,0.7294963,0.40471408,0.7195741,0.5888583,0.21021752,0.64003336,0.78561115,0.8977453,0.5822743,0.62100065,-0.020110797,0.25043684,0.22597344
0.34533325,0.2081755,0.51297325,0.66179633,0.49564433,1.1342363,0.6673066,0.35238832,0.6791855,0.5178344,0.024689902,0.6009631,0.698637,0.8411665,0.47520685,0.5164147,0.08571714,0.33733827,0.12691826
0.591535,0.4089536,0.813592,0.86078995,0.5544057,1.5487388,1.073862,0.35468644,0.99479246,0.81353664,0.111799754,0.8965453,1.0134761,1.1681725,0.82210153,0.7818685,0.03484509,0.31019133,0.27184823
0.25344515,0.18287644,0.50701493,0.6010924,0.5357716,1.0080369,0.47560802,0.34116742,0.59080386,0.42866364,0.026735313,0.55635756,0.5401614,0.79108566,0.38023633,0.40271738,0.15515557,0.3729381,0.07086932
0.22352779,0.24453509,0.61253417,0.76960284,0.9381794,1.4138505,0.4341003,0.43841693,0.5642241,0.44274193,0.23495437,0.5245094,0.6044763,0.81255215,0.39277896,0.50979114,0.051554665,0.37789378,0.13093239
0.41241938,0.34195542,0.671621,0.73359805,0.59610504,1.2317208,0.66110986,0.3854108,0.67307496,0.5799678,0.13772894,0.64667886,0.6996474,0.89237374,0.5356065,0.56735903,0.07968798,0.27278712,0.19117811
0.23941733,0.1948051,0.6260596,0.8348781,1.020758,1.676501,0.4961868,0.49661034,0.6548767,0.48732853,0.23600245,0.5829041,0.6802379,0.9340685,0.429367,0.5726188,0.07310032,0.47397608,0.10543885
0.2627998,0.2831196,0.62360483,0.72561723,0.81693125,1.3003088,0.5020428,0.40470558,0.5630242,0.4717051,0.20543955,0.53726214,0.6225234,0.79370177,0.4272992,0.50883996,0.03693451,0.30828834,0.15355794
0.26511928,0.33100688,0.74635273,0.79879737,0.9675356,1.5666053,0.42516354,0.44692335,0.5913759,0.4339731,0.27563795,0.5466072,0.6088575,0.86160535,0.4213534,0.52813417,-0.037377138,0.31803906,0.1825267
0.12389921,-0.023778498,0.26571128,0.5866319,0.5657604,0.87388164,0.29245338,0.34135765,0.57097566,0.35755652,-0.04547242,0.46288633,0.37560165,0.69460934,0.17937674,0.21653578,0.5014715,0.7416224,-0.08876619
0.16283175,0.15423383,0.49337214,0.5951305,0.6760479,1.0399438,0.19917636,0.3446111,0.492008,0.33293447,0.08183012,0.45639586,0.35529792,0.740941,0.21275383,0.27358484,0.21610615,0.44419128,0.02604907
0.47766858,0.27452236,0.66267097,0.76766497,0.47867388,1.3023674,0.8419818,0.33363938,0.9403584,0.68201375,-0.049186897,0.82212996,0.8476049,1.0979856,0.6369225,0.6217522,0.18565989,0.4521838,0.15026441
0.12304253,0.08777522,0.49364236,0.72187155,0.8551786,1.3233463,0.23465288,0.391371,0.5657945,0.37115538,0.13018729,0.45765278,0.4637518,0.7857407,0.24008872,0.31829438,0.24575405,0.5704777,-0.002447418
0.49026173,0.30374235,0.61562276,0.7310816,0.4480102,1.2470895,0.91177815,0.31203273,0.8626877,0.6631922,0.020437606,0.7523262,0.8666916,0.94377446,0.6705062,0.63846165,0.072600976,0.3380301,0.19744837
0.31722015,0.3291299,0.720074,0.701585,0.7324041,1.3043246,0.506199,0.41016406,0.6201645,0.52894545,0.17544578,0.59848416,0.5841194,0.927961,0.44598463,0.51159936,0.10370078,0.32843155,0.14531733
0.20376171,0.27124488,0.7144484,0.7030679,0.8704455,1.379493,0.09168958,0.37946835,0.6230713,0.35129634,0.15764554,0.51680523,0.34858316,0.96905655,0.22546135,0.23908761,0.2665124,0.56865764,0.04111152
0.3733661,0.38089466,0.86852807,1.0230793,1.2370365,2.110282,0.6814207,0.5306065,0.7951733,0.5930548,0.34869972,0.67826235,0.914451,1.063211,0.60699445,0.7720689,-0.1311987,0.39178416,0.2652348
0.28968108,0.33859867,0.73237103,0.7314035,0.80130994,1.3854427,0.49941194,0.4141009,0.61542773,0.4821769,0.21173619,0.5682542,0.6189871,0.8558458,0.45212469,0.509012,0.0078614745,0.27599156,0.18326816
0.30436194,0.5437414,1.401644,1.3299875,1.8598807,3.0322437,0.3629233,0.6453648,0.93441176,0.54727626,0.62808895,0.71482027,0.9378438,1.5084665,0.6741185,0.7389565,-0.12865013,0.5715872,0.31628639
0.48317075,0.020999251,0.38359475,0.7875218,0.13136199,1.0163285,0.96175957,0.27344394,1.137276,0.688891,-0.33796805,0.94137305,0.9272232,1.1067518,0.6515248,0.4927191,0.55534565,0.88436884,-0.034452736
0.7399517,0.17113261,0.5570395,1.0402049,0.14638844,1.4584808,1.4392533,0.3185698,1.5017927,1.0275553,-0.34396634,1.3202938,1.3211825,1.4379224,0.96823996,0.8200973,0.6337621,1.0527021,0.08398995
0.30752534,0.19319269,0.46752682,0.61396575,0.4695159,0.9737212,0.5399902,0.32394797,0.6540009,0.47058153,-0.015203873,0.57249516,0.5853125,0.7961203,0.41455683,0.42356357,0.18067114,0.39571822,0.08365012
0.3588463,0.2146798,0.5454979,0.6631632,0.4307611,1.1041439,0.66196775,0.32360157,0.72498655,0.5276905,-0.020019691,0.6363809,0.7045916,0.9056674,0.5086366,0.51089126,0.09527367,0.3440572,0.11267144
0.21869442,0.2964133,0.8250653,0.7847432,0.93989146,1.5903469,0.09340373,0.4323272,0.6340654,0.44446597,0.23215622,0.5524685,0.37927255,1.10522,0.2515941,0.30753163,0.308117,0.5982587,0.051786114
0.22632341,0.3259041,0.86581933,0.92623055,1.2577204,1.962936,0.32289082,0.48461953,0.65031135,0.4148675,0.35427365,0.5366585,0.67418987,0.98189354,0.44920897,0.54600203,-0.061525106,0.40202224,0.19729547
0.20937419,0.3113325,0.73347634,0.7154816,0.9265957,1.4278886,0.30578026,0.41650736,0.52786565,0.3629064,0.2676102,0.496699,0.5017285,0.7994973,0.3507142,0.435382,0.01669175,0.31270355,0.15199833
0.23870948,0.26050052,0.6371188,0.7294464,0.8542806,1.3698105,0.4340159,0.43980348,0.55560815,0.43546402,0.20177633,0.53366464,0.5828348,0.84469646,0.39087984,0.49332443,0.029039403,0.3313678,0.1237917
0.6994338,0.5547005,1.0203959,1.0059183,0.67639065,1.9131826,1.1886998,0.4464055,1.0021478,0.90897834,0.25871262,0.89644474,1.1117681,1.2557803,0.9656589,0.9216896,-0.13472521,0.17228676,0.3732008
0.25126958,0.30379307,0.6577914,0.68136847,0.74520075,1.1532863,0.3235338,0.39712796,0.5053617,0.44514716,0.20729491,0.52301145,0.44108257,0.8159243,0.3182027,0.40191156,0.15820077,0.34483647,0.1116809
0.23607253,0.37365335,0.8958196,0.85644275,1.0559502,1.7073696,0.2254397,0.45529014,0.5572226,0.39798307,0.35480922,0.54909,0.4973861,0.9755829,0.36141825,0.4452983,0.022704624,0.37652874,0.17995496
0.18162683,0.22088476,0.60982263,0.75248706,0.9462322,1.4102063,0.36167145,0.43564484,0.5384555,0.42657286,0.23910306,0.5067842,0.5422814,0.79107976,0.33943123,0.46882552,0.09149809,0.4193032,0.11475888
0.13493338,0.04224045,0.3582662,0.63037556,0.6650007,1.0060529,0.26998496,0.3545738,0.54379785,0.34805405,0.033224944,0.45198938,0.40205407,0.7216187,0.21912819,0.25862387,0.37104917,0.63212574,-0.036108468
0.46787846,0.36677235,0.69850844,0.75715023,0.6262281,1.3524477,0.8396565,0.36356857,0.78994644,0.64076096,0.12924926,0.7185262,0.83023053,0.95420593,0.6302633,0.6546975,0.026559487,0.2839509,0.23076303
0.1929709,0.2734704,0.67417645,0.7238987,0.9388733,1.4241983,0.30634257,0.42026183,0.5226631,0.3808373,0.24370392,0.4927769,0.5132747,0.8010555,0.338257,0.44186717,0.03856369,0.34689373,0.13951147
0.28634852,0.33124685,0.84116316,1.0355893,1.3521143,2.1369185,0.48428497,0.5349999,0.73158944,0.5297623,0.38483572,0.62254924,0.81218106,1.0453521,0.5198088,0.6822873,-0.06654178,0.46684468,0.20612039
0.2633363,0.31560624,0.7523472,0.7797409,0.88339794,1.5516297,0.41196615,0.46614814,0.57455915,0.41620827,0.2282767,0.55185604,0.5736262,0.9419399,0.3994525,0.502838,-0.038244087,0.30484343,0.16324556
0.43891016,0.31911337,0.6582078,0.72590137,0.5530008,1.3216571,0.78403103,0.3228792,0.8056021,0.6311837,0.081848405,0.6984141,0.8013618,0.92889595,0.6155999,0.64163667,-0.0021876073,0.25610712,0.21832474
0.2746153,0.2979288,0.7156194,0.76800174,0.88741004,1.5095376,0.4610054,0.45393622,0.61660707,0.43341672,0.20746635,0.5563763,0.64939195,0.8875466,0.42158455,0.52265936,-0.033631004,0.3025381,0.17020896
0.189399,0.15012962,0.4945592,0.61161625,0.6489351,1.017103,0.32907173,0.38297528,0.5435214,0.41716206,0.06308371,0.51093215,0.43017408,0.8173691,0.26082382,0.34408203,0.31835282,0.51138014,0.0046706963
0.51789546,0.6387556,1.4614066,1.4000102,1.7543017,3.2152584,0.78063303,0.66385937,1.0804949,0.69183815,0.6537732,0.8095654,1.1605762,1.5343876,0.89813054,0.959977,-0.32682282,0.40963513,0.45880836
0.2048742,0.15781516,0.53258634,0.67417395,0.7142272,1.2315742,0.31316227,0.36419928,0.58146596,0.35725838,0.052584186,0.5048433,0.531899,0.8539784,0.32547727,0.35683143,0.124056846,0.39837605,0.04269251
0.15890333,0.1205533,0.4511995,0.5763586,0.6315844,0.98333657,0.30943355,0.3774621,0.5135597,0.36943242,0.05441357,0.4774677,0.3968278,0.7443748,0.24013089,0.33047295,0.27003664,0.49076667,0.013149546
0.19940618,0.2639897,0.6437875,0.7345036,0.9015373,1.3562571,0.33258885,0.40845403,0.52170515,0.42365235,0.24287164,0.5056803,0.51289016,0.7868029,0.33660808,0.4463459,0.07586211,0.3628878,0.123921774
0.36096483,0.39237654,0.87734234,0.77867407,0.8122618,1.5524191,0.42458606,0.49157977,0.58437455,0.48890868,0.2365301,0.6404791,0.5322602,1.1194092,0.4319885,0.5416852,0.037191413,0.2994076,0.17084578
0.18294495,0.21022378,0.52873445,0.6022881,0.7238803,1.011359,0.31433362,0.3605681,0.50076383,0.38972828,0.122550346,0.478869,0.4246597,0.7320636,0.28611135,0.34974468,0.19819772,0.4007521,0.058804885
0.24611206,0.25163338,0.845868,0.99562067,1.2365985,2.0874774,0.38102922,0.5668952,0.7074281,0.50277007,0.31376863,0.61512,0.70899886,1.1454593,0.421653,0.58619285,0.021934144,0.51709515,0.1492291
0.22001909,0.33767304,0.8280222,0.76854604,0.9977176,1.5399756,0.2562327,0.43335342,0.5462395,0.3903447,0.2912257,0.5310151,0.48621905,0.9305768,0.35383287,0.42111963,0.05469901,0.3602264,0.14788228
0.27850556,0.3307075,0.8410637,1.0099591,1.3377271,2.0798683,0.49089596,0.53958035,0.72332346,0.5235257,0.37300703,0.60631424,0.8021405,1.0307186,0.5227415,0.67005193,-0.048784923,0.45764178,0.21659082
0.1425133,0.020182768,0.3030174,0.6217632,0.64859164,0.9483419,0.37187162,0.3616196,0.56074935,0.36533844,0.0066783205,0.47834384,0.45755392,0.683879,0.25531322,0.30428293,0.372948,0.6371721,-0.038836375
0.19955727,0.21624443,0.5509378,0.6810456,0.82081664,1.1933855,0.4020297,0.3979291,0.5303813,0.41890553,0.17800525,0.50076073,0.5258163,0.73559856,0.35452026,0.43795365,0.120370135,0.38499445,0.10045109
0.3120841,-0.19479911,0.13686207,0.6880162,0.14793736,0.7337967,0.62498164,0.2962408,0.93604565,0.52313405,-0.3808365,0.73772025,0.57442886,0.9113266,0.36091647,0.21765189,0.7998451,1.148478,-0.24377683
0.20850445,0.2823968,0.6292382,0.63283825,0.7507105,1.1089126,0.19525692,0.35281688,0.47001913,0.36858872,0.20289323,0.47086427,0.35270712,0.7654646,0.2513448,0.32280275,0.13497111,0.3319716,0.111514665
0.22431403,0.2915378,0.68871874,0.709053,0.8789741,1.3911589,0.3709962,0.42113543,0.5472206,0.38218173,0.23805553,0.4994295,0.54840475,0.7812647,0.3724949,0.45761532,0.00022932573,0.2982316,0.15809181
0.2944584,0.38614523,1.0025417,1.1236135,1.5287355,2.4398005,0.4448065,0.57645017,0.78755486,0.5102512,0.43179637,0.636836,0.8725226,1.1816167,0.56994534,0.7122958,-0.12132751,0.47453755,0.24657045
0.2257316,0.23230165,0.75623316,0.95128417,1.2386444,1.9849937,0.40658778,0.5176154,0.67876005,0.48502576,0.34385765,0.59151846,0.7207806,1.0159589,0.43330303,0.5697097,0.02012414,0.49075717,0.16078869
0.2207203,0.38084233,0.8858352,0.75507534,0.96455383,1.5466652,0.052270852,0.39659873,0.59490764,0.3892068,0.28488505,0.56930923,0.32328865,1.0760213,0.24737512,0.27536467,0.25790855,0.53320897,0.1020207
0.45524362,0.25308076,0.5595058,0.7677394,0.5371907,1.3093204,0.8987677,0.33706212,0.8356166,0.66989976,0.077491224,0.7305949,0.89404565,0.911254,0.6464097,0.64597034,0.096263036,0.38214374,0.20343734
0.2540814,0.28053346,0.69184464,0.69572145,0.7542292,1.3470588,0.35889366,0.45034876,0.525633,0.42288408,0.18743683,0.54616946,0.4877673,0.91930395,0.34547797,0.45047274,0.06521094,0.31866276,0.100642934
0.3930663,0.39992163,0.7879382,0.7787995,0.79927754,1.4985096,0.6681498,0.43503588,0.6892984,0.532936,0.20759311,0.6478763,0.73264694,0.9573665,0.55026644,0.63185704,-0.06338653,0.24935165,0.23693272
0.20356408,0.23807126,0.706046,0.8635141,1.0730414,1.691172,0.37089342,0.47948593,0.6100695,0.47118697,0.28342256,0.55561733,0.61410254,0.91953796,0.37623602,0.5234396,0.067215905,0.46464828,0.12966582
0.14264601,-0.0035462175,0.29639813,0.57639897,0.5199471,0.8610972,0.23933615,0.3149111,0.6001052,0.38199332,-0.07037268,0.471905,0.32865655,0.74227846,0.15730831,0.1727796,0.57234776,0.7898941,-0.10886001
0.3075633,0.15182412,0.41332135,0.62873876,0.42351332,0.96610814,0.61896783,0.32157525,0.682227,0.49823326,-0.045976773,0.60696906,0.63932234,0.79615605,0.41180345,0.4369317,0.25409958,0.48951477,0.052718062
0.2093078,0.29778978,0.7307875,0.7110393,0.8229258,1.3335304,0.23241368,0.40379423,0.52368104,0.42685267,0.22358164,0.5284404,0.40635476,0.8860074,0.29097188,0.37259927,0.12455131,0.3628319,0.11346249
0.18815614,0.17227797,0.62453276,0.83516157,1.0238307,1.603205,0.36834553,0.4600061,0.6099676,0.44932666,0.22746426,0.5398404,0.6076165,0.90735185,0.35698986,0.48771632,0.12384039,0.5055387,0.09096147
0.19622833,0.23416749,0.7826242,0.9595324,1.2718227,1.995089,0.28462225,0.48601082,0.65650165,0.44034085,0.32743567,0.5514338,0.66565615,0.99882793,0.38986242,0.5197768,0.018261295,0.509675,0.12349903
0.39200255,0.34105474,0.7146773,0.7817055,0.75441074,1.4871876,0.73255384,0.41686112,0.7116356,0.57133496,0.21682964,0.63712734,0.79219866,0.8825952,0.5630285,0.6378932,-0.06291513,0.2438118,0.22387607
0.16236272,0.21954034,0.58012325,0.65145767,0.81337595,1.1749673,0.29105067,0.39581156,0.47348627,0.38330954,0.18127918,0.47271693,0.4315651,0.741369,0.2797711,0.3839312,0.14275102,0.38457865,0.09341883
0.5076071,0.40470606,0.7511566,0.8589442,0.75438297,1.6360639,0.9606759,0.3955853,0.8554927,0.7343692,0.24641754,0.74955446,0.96156734,0.96608263,0.7343098,0.773531,-0.06264597,0.25627467,0.2983767
0.22924395,0.14787747,0.47329316,0.780463,0.85753965,1.3916496,0.5466798,0.41899174,0.6437038,0.47004205,0.15417531,0.5471476,0.68003976,0.8148737,0.43645534,0.51724064,0.12387642,0.4617103,0.10896128
0.34596807,0.41277874,1.0228853,1.0890048,1.4409381,2.39687,0.5367242,0.55941945,0.7969227,0.50578433,0.42953783,0.6548037,0.8908219,1.148513,0.5960326,0.74319375,-0.17753308,0.4139757,0.26407048
0.28179294,0.32784274,0.7281744,0.66934997,0.73718476,1.1670287,0.3160854,0.39945573,0.5323641,0.4569828,0.21300279,0.556379,0.41926363,0.86362505,0.34657905,0.39200953,0.15910448,0.35471642,0.12969552
0.23935975,0.28722143,0.81492305,1.0008677,1.3001614,2.0278435,0.40690434,0.5275283,0.6931293,0.51490414,0.3550139,0.60088503,0.7396737,1.0204464,0.45531732,0.6120108,-0.0024776193,0.49098307,0.16392967
0.1554552,0.0049280245,0.32169768,0.62167865,0.5738177,0.96755403,0.19320835,0.30084983,0.6466625,0.39667857,-0.07934707,0.47579384,0.3425558,0.80155355,0.16128281,0.1431842,0.5997894,0.8291396,-0.13007283
0.23229101,0.22585773,0.5640312,0.667797,0.7627704,1.2151386,0.46505097,0.39923003,0.5612937,0.42654768,0.14439408,0.5156006,0.5562104,0.74395293,0.39400333,0.46839035,0.04549903,0.31846696,0.123102315
0.2716726,0.3309257,0.7597165,0.7220767,0.79155517,1.340528,0.39557627,0.39655665,0.578418,0.46032137,0.23180099,0.5760436,0.5303558,0.91480523,0.41028908,0.46374416,0.057843197,0.29221678,0.16804326
0.56455374,-0.033007182,0.28713608,0.8821059,0.03921134,1.034656,1.1684766,0.26805043,1.2602867,0.76869315,-0.43627146,1.061743,1.0400143,1.159157,0.7396309,0.5602599,0.66097546,1.0780796,-0.056260325
0.23354986,0.27061304,0.6750645,0.8417205,1.0381542,1.5854154,0.42130834,0.44950098,0.5992634,0.465384,0.2787195,0.5474309,0.6362564,0.8623228,0.41632527,0.5381101,0.020904528,0.3964069,0.1414696
0.24388187,0.2716874,0.61916435,0.7126621,0.81974435,1.2968707,0.45379093,0.41538495,0.55030894,0.45200744,0.20781133,0.533459,0.58349377,0.7913846,0.38958502,0.49445033,0.051194392,0.32845753,0.13526194
0.2879034,0.27788177,0.6229209,0.6785209,0.69114316,1.2257509,0.5371027,0.39497745,0.59455335,0.46841678,0.14842771,0.56193686,0.62455434,0.79914147,0.43490672,0.49840006,0.028815886,0.27785334,0.15098292
0.2725187,0.3263395,0.7737551,0.80590975,0.9553026,1.634084,0.5168236,0.461446,0.6409966,0.46113342,0.29392153,0.55586344,0.69739264,0.8817103,0.49289015,0.5661291,-0.051972553,0.30232987,0.21214259
0.53764236,0.5924182,1.1979542,1.2392193,1.4476211,2.7134452,0.93367267,0.5999454,1.037141,0.733378,0.47480533,0.85550255,1.1397003,1.3559718,0.8692095,0.9627598,-0.30314827,0.34993643,0.4171779
0.23743162,0.28258923,0.7326988,0.83145726,1.0653516,1.6716716,0.38030595,0.4480419,0.58740747,0.43127805,0.2667281,0.5482882,0.6281014,0.9297837,0.40074277,0.5215775,0.004596057,0.37517932,0.1483179
0.475095,0.57164174,1.3453331,1.5183792,2.0713527,3.431302,0.7457734,0.73746973,1.0975732,0.7127724,0.6306367,0.8313238,1.2734733,1.5798951,0.8610685,1.0767535,-0.27548334,0.58233666,0.3900316
0.29020882,0.28590924,0.6234715,0.704644,0.73705363,1.2479944,0.5399416,0.39842755,0.60468364,0.49228355,0.15748724,0.5789067,0.63436,0.821107,0.43525136,0.5201803,0.04840122,0.31042773,0.15366846
0.18009312,0.25589314,0.7689637,0.8243878,1.064644,1.675461,0.22655486,0.440785,0.58904946,0.40725142,0.2762126,0.5128611,0.52705795,0.9553524,0.34404206,0.42526352,0.08779976,0.43939555,0.12882961
0.2407245,0.2650118,0.7149187,0.892278,1.1662039,1.7938564,0.4474431,0.4846304,0.64296114,0.46895242,0.30331805,0.57077706,0.7024589,0.9329487,0.44221345,0.58735096,-0.0017541865,0.4296102,0.16043325
0.20881258,0.18719262,0.5211446,0.63928705,0.7011001,1.1294204,0.4037931,0.39815736,0.5423598,0.40042466,0.1003013,0.5057212,0.5087371,0.77689093,0.3373154,0.41508234,0.14055528,0.39434993,0.06396826
0.71168506,0.44621512,0.8302235,0.9445446,0.49197668,1.7143229,1.346064,0.35001615,1.2082026,0.9734141,0.047984842,1.0540389,1.2299662,1.2430395,0.9954319,0.9072835,0.0900015,0.40830213,0.3210943
0.25053287,0.027147887,0.32968995,0.55170584,0.3539457,0.74655455,0.44291797,0.28839907,0.69976175,0.42232448,-0.1505831,0.5845961,0.45697504,0.7893144,0.2901648,0.27337617,0.4802108,0.7084179,-0.07319576
0.3258877,0.25104123,0.6348862,0.6698407,0.5348089,1.1492953,0.5400354,0.3651903,0.6559851,0.5041592,0.05220566,0.6244397,0.60352886,0.9411237,0.4558352,0.47576043,0.1268714,0.35460603,0.10071156
0.30288067,0.22090064,0.5250164,0.6390309,0.54048526,1.0443616,0.5700848,0.34122226,0.6364945,0.49315444,0.046476047,0.5731099,0.62514764,0.7968373,0.43492794,0.46068817,0.13109279,0.35510036,0.10394362
0.15077844,0.06913471,0.4154364,0.5792516,0.6198081,0.98080844,0.19273722,0.3252175,0.54758155,0.35263053,0.017945256,0.4665834,0.34132177,0.7606979,0.18405531,0.20671266,0.3874633,0.6149744,-0.031550396
0.23663339,-0.045688227,0.25581947,0.58727705,0.3253281,0.74249303,0.5312196,0.26585856,0.76166177,0.45805007,-0.21949914,0.63049245,0.53853005,0.83164066,0.33811444,0.27242398,0.57300735,0.8276435,-0.11511613
0.12324661,0.06837948,0.3897728,0.661564,0.7674717,1.1006373,0.34388614,0.40809038,0.542323,0.37146226,0.08859314,0.4757307,0.47262365,0.70409805,0.26456317,0.32815433,0.28884718,0.5842347,-0.005522211
0.2203231,0.30313823,0.7792135,0.89065593,1.1793951,1.8332202,0.40480396,0.5208226,0.64987266,0.42831567,0.32140526,0.5420556,0.67514896,0.9262653,0.44131923,0.5689662,-0.050215814,0.4195965,0.18992141
0.34947318,0.3286259,0.663895,0.71411806,0.6735425,1.2429096,0.5944955,0.4052295,0.60602593,0.5235075,0.17667583,0.58397716,0.6667624,0.8443122,0.47225705,0.54521924,0.04278834,0.27112684,0.17740014
0.19172275,0.24990326,0.60751665,0.6491382,0.7844987,1.1635151,0.28417304,0.3670768,0.49528325,0.39224067,0.17076248,0.48624733,0.43427697,0.7701777,0.29606953,0.3728381,0.12300923,0.3456825,0.09044996
0.19341156,0.117124364,0.40868917,0.5608192,0.55232644,0.8763336,0.3356535,0.31696978,0.55970925,0.37120637,-0.0092670955,0.4947801,0.41797495,0.7297855,0.25581998,0.2986134,0.30335024,0.5140568,-0.004964347
0.28195655,0.31038436,0.8394535,1.0138851,1.3559997,2.1529183,0.47164518,0.5489022,0.71882904,0.4848352,0.34257272,0.61332494,0.81671697,1.0917593,0.49918336,0.6814755,-0.06216439,0.4648424,0.19891578
0.15688127,0.17273326,0.52044266,0.593877,0.7075913,1.0161859,0.23178287,0.36166406,0.4888226,0.36132032,0.10665526,0.45923954,0.36249635,0.741272,0.22097105,0.29783428,0.251373,0.46251845,0.033457093
0.24926694,0.3246601,0.75834864,0.850398,1.083729,1.6878321,0.4252585,0.478849,0.6176095,0.4463087,0.30635938,0.54892874,0.6487053,0.8915202,0.44169107,0.55878913,-0.054867916,0.35614628,0.18711756
0.15930744,-0.077221766,0.23484887,0.6306397,0.52422774,0.9477061,0.31100738,0.32112,0.6518694,0.3570441,-0.12391946,0.48155382,0.4519003,0.77319705,0.24421835,0.19839837,0.4668106,0.7525861,-0.10258744
0.18776548,0.26821887,0.70074594,0.73523164,0.92113614,1.4253678,0.16598763,0.37968802,0.51800644,0.3640254,0.24826771,0.48566622,0.42654315,0.83061665,0.28006917,0.3493683,0.08230989,0.38274914,0.1048596
0.19359037,0.053780578,0.3828882,0.5635857,0.47739154,0.87529016,0.26946396,0.35213903,0.64074755,0.42800888,-0.07789115,0.52376574,0.3454447,0.84601116,0.19236365,0.21145843,0.5676669,0.77425116,-0.10668839
0.12775186,0.05540774,0.44877264,0.76010203,0.89117324,1.3850985,0.26334697,0.40224242,0.6200172,0.3808268,0.09496338,0.48581925,0.52738494,0.8321954,0.25178188,0.3102693,0.2952337,0.6599524,-0.024813712
0.2861487,0.06570156,0.38121524,0.5717587,0.29660714,0.8397744,0.5583838,0.28042966,0.72636306,0.45105028,-0.1278306,0.5921675,0.58702326,0.7977038,0.39080963,0.3724946,0.31616816,0.54406846,0.003078389
0.25663823,0.15661599,0.47489846,0.634424,0.5422664,1.0199242,0.46647534,0.34839848,0.65627813,0.444091,-0.007804341,0.5734597,0.5414359,0.8513304,0.35841745,0.4028842,0.2469813,0.48515072,0.043107748
0.33470058,0.31632033,0.65445906,0.7177659,0.71874845,1.2721331,0.61471915,0.39243802,0.6319504,0.5250381,0.18265182,0.59170395,0.6857403,0.82494706,0.4841157,0.5621392,0.021036074,0.27684173,0.18439305
0.17255858,0.093370244,0.392116,0.56005025,0.5641538,0.90139925,0.34193662,0.34669837,0.5421934,0.37487254,0.0017851484,0.49471727,0.40214524,0.7309813,0.24396284,0.30293012,0.33290783,0.5609789,-0.002239584
0.15587842,0.1705297,0.49807578,0.591438,0.6987258,1.0070552,0.26750803,0.36725065,0.47746116,0.35763988,0.113596156,0.45665532,0.38171944,0.70912576,0.23828308,0.3246456,0.22300822,0.43065402,0.04260764
0.21481892,0.24381214,0.6381396,0.808341,1.0260297,1.5406793,0.43962795,0.45753923,0.5906722,0.4515491,0.263815,0.5323112,0.6325727,0.82367903,0.4042731,0.5328099,0.044212755,0.4140531,0.13743632
0.38342494,0.7163314,1.7524858,1.6425864,2.290751,3.7717178,0.36873496,0.7669911,1.0921446,0.61195016,0.8068852,0.87439704,1.0910206,1.8932416,0.76811886,0.8696346,-0.1947273,0.6888371,0.41544572
0.24382728,0.33824503,0.8783024,0.9165034,1.1451985,1.8998364,0.21928237,0.48323843,0.6307081,0.39877915,0.3082032,0.55913264,0.5895316,1.0830292,0.3661526,0.46801144,0.03553681,0.44371027,0.14977184
0.4632344,0.36513877,0.68840873,0.7818363,0.6174936,1.3798897,0.871072,0.3666956,0.8047726,0.6568808,0.1514619,0.7247832,0.86346996,0.9534541,0.6536465,0.66910875,-0.0063175694,0.26534992,0.24541062
0.5538024,0.41220084,0.83621234,0.81529665,0.56401694,1.5003414,0.93057454,0.38090935,0.8731384,0.75169814,0.13578796,0.82945055,0.8918059,1.1386023,0.73548853,0.72942567,0.041191056,0.27859467,0.24398153
0.23615827,-0.05070344,0.22642356,0.55453676,0.26221168,0.69325817,0.5586537,0.25455302,0.72847867,0.41741246,-0.206619,0.59288704,0.543739,0.7546455,0.3454903,0.28710544,0.49013248,0.73550344,-0.06186168
0.3478975,0.42794454,1.0169077,1.0328777,1.2904774,2.2470503,0.5395119,0.60068095,0.75457823,0.47375676,0.36655262,0.6428441,0.820589,1.1728953,0.5731643,0.7186074,-0.22186896,0.3451328,0.27536938
0.2809937,0.3304679,0.71573704,0.75751424,0.88863385,1.4645673,0.51007843,0.44619286,0.6180097,0.4623583,0.22611247,0.571925,0.6380268,0.86088574,0.44989023,0.55001944,-0.0366306,0.29465967,0.18949834
