AFP,Input,Output,Enquiry,File,Interface,Added,Changed,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Resource_1,Resource_3,Resource_4,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_5,Generated_Var_9,Generated_Var_10,Generated_Var_11,Effort
77.0,30.0,0.0,20.0,22.0,0.0,7.0,65.0,27.4,29.3,33.0,35.3,4.0,2540.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2108
81.0,11.0,22.0,0.0,20.0,21.0,64.0,10.0,5.6,6.1,6.8,7.4,1.0,547.0,1.0,0.0,0.0,2.6843193,2.5230918,-3.643746,1.1683093,0.8324921,-1.4706165,-0.46685427,454
694.0,61.0,164.0,168.0,145.0,60.0,598.0,0.0,5.9,6.8,5.9,6.8,8.0,4086.0,0.0,0.0,1.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,4086
62.0,18.0,7.0,6.0,10.0,17.0,7.0,51.0,32.7,34.9,39.4,42.1,5.0,2442.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2027
56.0,0.0,42.0,0.0,0.0,15.0,57.0,0.0,5.2,5.1,5.2,5.1,3.0,293.0,1.0,0.0,0.0,5.428315,8.1541,-6.259387,-0.035153218,3.721651,-3.4357648,-1.9114945,293
753.0,289.0,13.0,0.0,363.0,7.0,672.0,0.0,5.7,6.4,5.7,6.4,12.0,4301.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,4301
421.0,177.0,22.0,217.0,0.0,5.0,421.0,0.0,39.9,39.9,39.9,39.9,15.5,16788.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,16788
59.0,30.0,11.0,3.0,21.0,0.0,65.0,0.0,9.6,8.7,11.6,10.5,3.0,682.0,1.0,0.0,0.0,0.98285323,0.54056704,-0.905067,-0.33241937,0.3875265,-0.30168512,-0.748197,566
409.0,42.0,201.0,39.0,67.0,60.0,409.0,0.0,6.5,6.5,6.5,6.5,11.0,2672.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2672
115.0,21.0,90.0,4.0,0.0,0.0,94.0,21.0,16.3,16.3,16.3,16.3,12.0,1869.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1869
93.0,58.0,20.0,4.0,10.0,0.0,22.0,70.0,8.6,8.7,10.4,10.5,3.0,967.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,803
71.0,30.0,15.0,12.0,7.0,5.0,0.0,69.0,56.6,58.2,68.2,70.2,7.0,4842.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,4019
971.0,345.0,42.0,249.0,150.0,10.0,796.0,0.0,5.0,6.1,6.0,7.4,14.0,5864.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,4867
74.0,15.0,7.0,42.0,0.0,10.0,74.0,0.0,42.3,42.3,42.3,42.3,17.0,3132.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,3132
81.0,18.0,4.0,25.0,21.0,10.0,25.0,30.0,1.1,1.1,1.3,1.4,1.0,107.0,1.0,0.0,0.0,9.465138,9.859004,-14.052106,7.7627673,4.5883255,-11.640249,-2.9917073,89
106.0,6.0,33.0,19.0,0.0,55.0,113.0,0.0,10.6,10.0,12.8,12.0,7.0,1357.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1126
1168.0,516.0,240.0,176.0,314.0,10.0,1256.0,0.0,1.3,1.2,1.3,1.2,8.0,1538.0,0.0,1.0,0.0,23.173662,32.184376,-39.394768,23.663586,4.1081586,-16.310919,-6.581647,1538
1093.0,392.0,119.0,235.0,166.0,47.0,959.0,0.0,6.6,7.6,6.6,7.6,11.0,7263.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,7263
67.0,10.0,18.0,31.0,0.0,0.0,0.0,59.0,57.5,65.3,69.3,78.7,2.0,4642.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,3853
1256.0,270.0,121.0,450.0,90.0,50.0,981.0,0.0,23.0,29.4,41.0,52.5,28.0,51527.0,1.0,0.0,0.0,17.505655,-78.42689,-38.58578,-18.662628,-2.883386,1.8086805,-108.513275,28855
72.0,67.0,5.0,0.0,0.0,0.0,6.0,66.0,17.3,17.3,20.9,20.9,15.0,1504.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1248
777.0,287.0,159.0,38.0,147.0,45.0,676.0,0.0,19.4,22.2,22.2,25.6,13.0,17286.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,15039
131.0,30.0,33.0,18.0,35.0,12.0,128.0,0.0,37.8,38.6,45.5,46.6,13.0,5960.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,4947
134.0,78.0,0.0,0.0,63.0,0.0,141.0,0.0,15.1,14.3,18.2,17.3,8.0,2433.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2019
826.0,255.0,295.0,72.0,157.0,0.0,779.0,0.0,6.5,6.9,6.5,6.9,42.0,5400.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,5400
3180.0,916.0,538.0,295.0,969.0,0.0,2718.0,0.0,10.4,12.2,10.4,12.2,36.0,33028.0,0.0,0.0,1.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,33028
324.0,175.0,108.0,29.0,17.0,5.0,334.0,0.0,15.7,15.2,15.7,15.2,13.0,5078.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,5078
220.0,132.0,45.0,30.0,7.0,0.0,49.0,165.0,3.2,3.3,3.2,3.3,3.0,701.0,1.0,0.0,0.0,4.557,2.3935905,-6.9287043,3.8626795,0.7876123,-2.8683481,-0.8802568,701
258.0,34.0,89.0,6.0,63.0,49.0,241.0,0.0,2.9,3.1,2.9,3.1,12.0,736.0,1.0,0.0,0.0,3.5819883,2.237753,-5.433146,2.8038673,0.58930856,-2.2539961,-0.68189156,736
139.0,25.0,19.0,6.0,29.0,60.0,139.0,0.0,7.0,7.0,7.0,7.0,7.0,976.0,0.0,0.0,0.0,0.24582359,0.124889806,-0.16362548,-0.44118884,0.09807244,0.025296658,-0.39723614,976
274.0,70.0,123.0,57.0,28.0,30.0,308.0,0.0,4.3,3.8,4.3,3.8,4.0,1167.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1167
231.0,0.0,86.0,0.0,50.0,130.0,266.0,0.0,16.3,14.1,16.3,14.1,12.0,3762.0,0.0,0.0,1.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,3762
126.0,58.0,15.0,6.0,21.0,40.0,22.0,118.0,4.9,4.4,4.9,4.4,5.0,619.0,0.0,0.0,0.0,4.045146,3.6278248,-5.8917418,2.1823661,1.0200596,-2.565417,-0.8694993,619
93.0,0.0,70.0,0.0,15.0,10.0,0.0,95.0,11.8,11.6,14.3,14.0,8.0,1327.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1101
1825.0,594.0,569.0,192.0,259.0,60.0,1674.0,0.0,0.7,0.7,0.7,0.7,15.0,1210.0,1.0,0.0,0.0,24.944483,69.36319,-66.98595,45.208595,-4.5893254,-26.39395,1.1185954,1210
500.0,229.0,31.0,130.0,60.0,0.0,170.0,227.0,11.8,13.1,14.2,15.7,8.0,7080.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,5876
373.0,129.0,96.0,21.0,105.0,50.0,389.0,12.0,6.4,6.0,6.4,6.0,10.0,2395.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2395
330.0,179.0,26.0,64.0,110.0,0.0,379.0,0.0,3.2,2.8,3.2,2.8,10.0,1050.0,1.0,0.0,0.0,2.889794,1.3903161,-4.2716346,2.3389695,0.5052997,-1.7067868,-0.5142602,1050
57.0,27.0,28.0,0.0,0.0,0.0,0.0,55.0,30.5,31.7,36.8,38.1,4.0,2098.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1741
127.0,61.0,0.0,20.0,44.0,0.0,13.0,98.0,12.4,12.6,15.0,15.2,4.0,1902.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1579
1362.0,579.0,291.0,171.0,378.0,0.0,1419.0,0.0,2.3,2.3,2.3,2.3,11.0,3193.0,0.0,1.0,0.0,10.857051,13.211041,-16.5522,9.250852,3.513859,-6.2676096,-3.830455,3193
1463.0,780.0,119.0,223.0,371.0,0.0,1493.0,0.0,24.6,24.1,24.6,24.1,23.0,36046.0,0.0,0.0,1.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,36046
148.0,12.0,49.0,36.0,28.0,15.0,140.0,0.0,23.2,24.6,28.0,29.6,3.0,4141.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,3437
474.0,71.0,24.0,343.0,21.0,15.0,41.0,433.0,3.9,3.9,3.9,3.9,6.0,1829.0,1.0,0.0,0.0,4.174112,1.9816769,-6.2939086,3.5833924,0.7367623,-2.574227,-0.78959906,1829
77.0,24.0,18.0,21.0,14.0,0.0,18.0,59.0,5.3,5.3,6.4,6.4,10.0,492.0,1.0,0.0,0.0,4.490718,4.7365527,-5.9528866,2.3992157,2.0328064,-3.1352024,-0.56377685,408
213.0,105.0,67.0,41.0,0.0,0.0,52.0,161.0,3.8,3.8,3.8,3.8,2.5,801.0,1.0,0.0,0.0,3.7652185,1.7934031,-5.6500697,3.1872008,0.66307074,-2.2980564,-0.7019385,801
175.0,22.0,53.0,0.0,100.0,0.0,59.0,116.0,3.4,3.4,3.4,3.4,7.0,597.0,0.0,0.0,0.0,5.852206,4.820711,-8.842091,4.0507,1.1403741,-4.146759,-1.3573753,597
360.0,122.0,98.0,54.0,62.0,0.0,336.0,0.0,2.1,2.3,2.1,2.3,18.0,763.0,1.0,0.0,0.0,6.5120277,5.3474956,-9.703264,4.749321,1.5054404,-3.743753,-1.252731,763
331.0,84.0,0.0,12.0,0.0,284.0,156.0,96.0,3.7,3.3,3.7,3.3,5.0,1238.0,0.0,0.0,0.0,2.4789429,1.2538712,-3.3582175,1.6595594,0.50746995,-1.2837621,-0.4641109,1238
285.0,48.0,187.0,15.0,35.0,25.0,310.0,0.0,4.4,4.0,4.4,4.0,7.0,1249.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1249
187.0,72.0,32.0,10.0,44.0,5.0,4.0,159.0,73.5,84.4,84.5,97.0,3.0,15807.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,13752
502.0,120.0,32.0,89.0,83.0,120.0,444.0,0.0,18.5,20.9,18.5,20.9,14.0,9296.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,9296
303.0,0.0,266.0,0.0,0.0,25.0,0.0,291.0,1.1,1.1,1.3,1.4,1.0,396.0,1.0,0.0,0.0,10.092326,4.715123,-16.367437,10.424381,1.9673833,-7.4527903,-1.9312125,329
174.0,105.0,83.0,0.0,0.0,5.0,98.0,35.0,17.7,16.0,17.7,16.0,17.0,3088.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,3088
44.0,14.0,0.0,16.0,17.0,5.0,49.0,3.0,8.6,7.3,8.6,7.3,2.0,380.0,0.0,0.0,1.0,5.6134315,7.105792,-5.9513235,0.50760025,3.8081717,-3.2244294,-1.6578788,380
387.0,88.0,221.0,37.0,34.0,0.0,18.0,362.0,6.0,6.1,7.3,7.4,7.0,2811.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2333
406.0,18.0,374.0,27.0,0.0,0.0,21.0,398.0,5.2,5.0,5.2,5.0,19.0,2109.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2109
496.0,198.0,109.0,67.0,90.0,60.0,524.0,0.0,20.3,19.2,23.4,22.1,14.0,11586.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,10080
116.0,34.0,38.0,4.0,30.0,0.0,33.0,73.0,4.8,5.2,4.8,5.2,2.0,553.0,1.0,0.0,0.0,4.512446,4.2959237,-6.279341,2.5859933,1.6405174,-3.1008172,-0.64717317,553
53.0,17.0,17.0,0.0,24.0,5.0,63.0,0.0,6.7,5.6,6.7,5.6,16.0,354.0,0.0,0.0,0.0,6.2089167,9.518101,-7.3833055,0.04583579,4.0518236,-4.152944,-2.314007,354
209.0,42.0,145.0,10.0,43.0,0.0,225.0,15.0,0.9,0.8,0.9,0.8,2.5,190.0,1.0,0.0,0.0,13.633921,15.365318,-17.264256,6.4239984,6.278785,-8.261503,-3.6953263,190
903.0,336.0,134.0,158.0,148.0,100.0,387.0,303.0,6.1,6.3,7.3,7.5,11.0,6605.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,5482
469.0,71.0,170.0,15.0,67.0,96.0,419.0,0.0,6.8,7.6,8.2,9.2,11.0,3845.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,3191
1894.0,187.0,1241.0,143.0,156.0,10.0,966.0,696.0,2.1,2.3,2.1,2.3,12.0,3986.0,0.0,0.0,0.0,14.784834,6.86736,-23.001453,13.864518,2.6490483,-9.740808,-3.064384,3986
215.0,108.0,0.0,94.0,7.0,0.0,76.0,133.0,2.6,2.7,2.6,2.7,7.0,560.0,1.0,0.0,0.0,5.716677,4.5458217,-9.3039255,4.748035,1.6638125,-4.4662533,-1.1747252,560
82.0,38.0,9.0,20.0,14.0,0.0,29.0,52.0,1.0,1.0,1.2,1.2,2.0,96.0,1.0,0.0,0.0,10.553488,11.122082,-15.455066,8.475531,4.6756573,-13.365104,-3.338369,80
1694.0,391.0,469.0,385.0,210.0,85.0,1540.0,0.0,4.6,5.1,4.6,5.1,16.0,7816.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,7816
81.0,24.0,22.0,20.0,10.0,0.0,64.0,4.0,24.7,26.3,29.8,31.7,5.0,2412.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2002
297.0,150.0,7.0,132.0,0.0,0.0,13.0,264.0,5.2,5.4,5.2,5.4,6.0,1557.0,1.0,0.0,0.0,0.91150135,0.47941574,-1.1566329,0.4221273,0.14876778,-0.37062904,-0.09014288,1557
280.0,161.0,91.0,0.0,10.0,0.0,262.0,0.0,5.1,5.4,5.1,5.4,7.0,1417.0,0.0,0.0,1.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1417
56.0,19.0,5.0,16.0,10.0,0.0,29.0,21.0,22.3,24.9,26.8,30.0,5.0,1501.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1246
492.0,114.0,97.0,157.0,49.0,75.0,248.0,244.0,8.5,8.5,8.5,8.5,11.0,4158.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,4158
426.0,127.0,122.0,54.0,87.0,20.0,31.0,352.0,1.5,1.6,1.8,1.9,2.0,778.0,1.0,0.0,0.0,12.010583,5.6945295,-18.694378,11.287393,2.2788005,-7.9945707,-2.4053254,646
499.0,262.0,42.0,60.0,90.0,0.0,155.0,299.0,4.6,5.1,4.6,5.1,10.0,2310.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2310
60.0,9.0,32.0,12.0,7.0,0.0,60.0,0.0,16.5,16.5,18.4,18.4,5.0,1102.0,1.0,0.0,0.0,0.2419857,0.1373773,-0.1803723,-0.34355503,0.07876739,0.05187499,-0.26954645,992
362.0,152.0,68.0,41.0,72.0,15.0,348.0,0.0,19.6,20.4,23.6,24.5,6.0,8543.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,7091
363.0,169.0,23.0,115.0,42.0,0.0,82.0,267.0,9.5,9.8,11.4,11.8,5.0,4134.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,3431
53.0,24.0,0.0,24.0,0.0,0.0,0.0,48.0,19.0,21.0,22.9,25.3,3.0,1213.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1007
17518.0,9404.0,1221.0,0.0,2955.0,0.0,13580.0,0.0,3.1,4.0,3.1,4.0,14.0,54620.0,1.0,0.0,0.0,-8.055536,0.16106352,7.100073,-3.8957138,-7.4404655,1.2711668,-4.53985,54620
199.0,82.0,92.0,13.0,10.0,0.0,20.0,100.0,4.4,4.4,5.3,5.3,2.0,1049.0,1.0,0.0,0.0,2.5544486,1.2359073,-3.7436028,2.01404,0.44486308,-1.4802911,-0.4423666,871
2171.0,534.0,319.0,323.0,87.0,0.0,209.0,984.0,9.1,15.6,9.1,15.6,8.0,19699.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,19699
220.0,90.0,19.0,64.0,39.0,0.0,12.0,200.0,8.8,9.1,10.6,11.0,4.0,2325.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1930
1355.0,535.0,428.0,58.0,224.0,10.0,1255.0,0.0,5.5,6.0,5.5,6.0,26.0,7505.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,7505
374.0,170.0,4.0,88.0,126.0,10.0,398.0,0.0,0.8,0.8,1.0,0.9,2.0,363.0,1.0,0.0,0.0,15.722646,12.460826,-25.402775,14.7906475,3.5168495,-12.762487,-2.6715944,300
62.0,51.0,0.0,0.0,10.0,5.0,66.0,0.0,5.6,5.3,6.8,6.4,3.0,420.0,1.0,0.0,0.0,5.3616214,9.057579,-7.695692,1.2723253,3.5888762,-4.7652082,-1.3237219,349
311.0,11.0,217.0,3.0,36.0,57.0,324.0,0.0,6.6,6.3,7.9,7.6,6.0,2455.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2038
132.0,32.0,15.0,13.0,31.0,45.0,136.0,0.0,4.6,4.4,5.5,5.3,6.0,724.0,1.0,0.0,0.0,3.2314208,2.9025698,-4.675263,1.6779157,0.81135947,-1.9951409,-0.6685186,601
135.0,60.0,17.0,0.0,70.0,0.0,0.0,147.0,4.9,4.5,4.9,4.5,15.0,667.0,0.0,0.0,0.0,5.4563046,4.9694433,-7.945569,3.167713,1.5728705,-3.701875,-1.08325,667
79.0,16.0,34.0,0.0,28.0,10.0,81.0,7.0,45.4,40.7,54.7,49.1,5.0,4319.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,3585
155.0,75.0,28.0,10.0,29.0,0.0,14.0,128.0,12.4,13.5,14.9,16.3,4.0,2308.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1916
965.0,433.0,234.0,148.0,245.0,0.0,1060.0,0.0,3.8,3.4,4.1,3.7,30.0,3930.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,3655
296.0,27.0,166.0,48.0,21.0,50.0,312.0,0.0,18.4,17.4,18.4,17.4,10.0,5432.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,5432
56.0,3.0,19.0,10.0,24.0,0.0,56.0,0.0,3.0,3.0,3.0,3.0,3.0,170.0,0.0,0.0,0.0,8.705915,12.771471,-12.518397,3.991941,4.9510207,-9.523701,-3.154007,170
206.0,88.0,23.0,31.0,35.0,0.0,73.0,104.0,8.8,10.3,10.7,12.4,8.0,2196.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1823
651.0,104.0,385.0,16.0,49.0,27.0,581.0,0.0,5.5,6.2,6.7,7.5,4.0,4352.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,3612
2323.0,804.0,332.0,0.0,947.0,240.0,636.0,1552.0,1.7,1.7,1.7,1.7,6.0,3981.0,0.0,0.0,0.0,41.41921,13.657687,-68.86068,45.20967,3.790803,-31.064337,-7.1283317,3981
146.0,46.0,0.0,50.0,41.0,0.0,44.0,93.0,13.6,14.5,16.4,17.4,6.0,2390.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1984
284.0,49.0,83.0,75.0,51.0,5.0,80.0,183.0,12.8,13.9,15.5,16.7,5.0,4393.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,3646
249.0,47.0,26.0,80.0,84.0,0.0,237.0,0.0,15.3,16.0,15.3,16.0,9.0,3800.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,3800
32.0,4.0,7.0,0.0,0.0,30.0,41.0,0.0,15.6,12.1,15.6,12.1,3.0,498.0,1.0,0.0,0.0,4.1666985,6.754025,-4.008406,-1.6423153,3.157497,-1.9847225,-2.094122,498
1908.0,401.0,1216.0,155.0,107.0,10.0,1889.0,0.0,14.2,14.3,14.2,14.3,48.0,27000.0,0.0,1.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,27000
253.0,56.0,149.0,0.0,24.0,24.0,76.0,177.0,6.7,6.7,6.7,6.7,7.0,1694.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1694
184.0,53.0,21.0,43.0,38.0,15.0,170.0,0.0,16.0,17.4,18.4,20.0,4.0,3393.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2952
76.0,60.0,12.0,0.0,0.0,0.0,0.0,72.0,4.9,5.2,5.9,6.3,1.0,451.0,1.0,0.0,0.0,7.22809,7.5406847,-9.839705,4.866846,3.532157,-7.2016068,-0.91804695,374
276.0,108.0,5.0,75.0,56.0,0.0,177.0,53.0,1.1,1.2,1.1,1.2,4.0,300.0,1.0,0.0,0.0,10.775042,11.894742,-17.027472,9.256774,5.854272,-10.225433,-1.1173997,300
3471.0,1327.0,257.0,534.0,995.0,42.0,3155.0,0.0,2.2,2.4,2.2,2.4,17.0,7575.0,0.0,0.0,1.0,18.240356,26.734493,-27.620766,13.529167,5.68809,-11.102709,-1.4754772,7575
380.0,67.0,103.0,77.0,98.0,20.0,365.0,0.0,8.7,9.1,10.5,11.0,9.0,4002.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,3322
155.0,18.0,0.0,69.0,14.0,47.0,148.0,0.0,33.5,35.1,33.5,35.1,8.0,5196.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,5196
327.0,64.0,142.0,21.0,0.0,100.0,327.0,0.0,7.8,7.8,7.8,7.8,16.0,2566.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2566
193.0,82.0,80.0,50.0,14.0,0.0,41.0,182.0,8.7,7.5,10.5,9.0,5.0,2031.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1686
1108.0,279.0,20.0,314.0,273.0,30.0,916.0,0.0,22.6,27.4,24.3,29.4,6.0,26940.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,25054
363.0,168.0,10.0,92.0,77.0,5.0,0.0,352.0,0.3,0.3,0.4,0.4,10.0,141.0,1.0,0.0,0.0,16.500408,14.249389,-25.459015,17.68866,10.157403,-19.900314,-5.8429384,117
249.0,144.0,104.0,6.0,14.0,0.0,268.0,0.0,2.0,1.9,2.0,1.9,3.0,500.0,1.0,0.0,0.0,9.069455,10.105067,-13.173505,5.8126407,3.075983,-5.590117,-1.829633,500
769.0,265.0,195.0,235.0,52.0,0.0,178.0,557.0,16.3,16.8,16.3,16.8,8.0,12551.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,12551
137.0,54.0,42.0,30.0,7.0,0.0,97.0,36.0,2.9,3.0,2.9,3.0,3.0,399.0,1.0,0.0,0.0,7.1144633,8.003709,-9.230299,4.074326,3.8296545,-5.47634,-0.6509146,399
579.0,215.0,81.0,109.0,112.0,0.0,517.0,0.0,1.4,1.5,1.4,1.5,7.0,784.0,1.0,0.0,0.0,15.296106,13.908725,-23.110863,11.804429,3.5786674,-8.686459,-3.7322006,784
133.0,39.0,0.0,41.0,24.0,20.0,124.0,0.0,15.9,17.0,18.3,19.6,6.0,2428.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2112
78.0,7.0,34.0,6.0,21.0,0.0,22.0,46.0,7.7,8.8,8.8,10.1,3.0,690.0,0.0,0.0,0.0,3.7077417,3.2256927,-4.562291,1.34745,1.3955036,-1.91898,-0.7833236,600
101.0,12.0,31.0,3.0,50.0,0.0,65.0,28.0,4.5,4.7,4.5,4.7,1.5,450.0,1.0,0.0,0.0,7.914564,8.86132,-9.030236,2.8445735,4.6257267,-5.08897,-1.5482846,450
1222.0,503.0,333.0,173.0,150.0,5.0,1164.0,0.0,4.7,5.0,4.7,5.0,20.0,5800.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,5800
