rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,actual
0.2840553,0.32548186,0.2610537,0.24396926,0.36131972,0.822762,0.2861766,0.28857428,0.8438835,0.5805546,0.7978841,0.82956505,0.45325696,0.31124938,0.35670257,0.24921381,0.3009614
0.1518423,0.5842032,0.07808569,0.1575414,0.14638227,0.7516568,0.14270723,0.20312148,0.8662611,0.6509847,0.8127935,0.8625739,0.16277844,0.093559146,0.3019367,0.13029727,0.5011407
0.15606165,0.73606503,0.07487795,0.14052993,0.11111146,0.39739674,0.1316792,0.13460791,0.7815113,0.80864537,0.592394,0.72933245,0.3585263,0.08482653,0.18708396,0.19038227,0.67790264
0.18428701,0.43071562,0.18197206,0.17430496,0.19512683,0.68282205,0.18697426,0.07316393,0.7960394,0.79743063,0.73647547,0.8014986,0.5640872,0.2160204,0.1394845,0.19688672,0.44724473
0.16979712,0.4110844,0.17415723,0.16271317,0.17894039,0.61179096,0.14417872,0.17396963,0.8183494,0.8630583,0.73377424,0.7347299,0.61800814,0.24882323,0.13424015,0.19274959,0.47752196
0.2652359,0.5310935,0.18243507,0.2289362,0.23526937,0.4160713,0.17789182,0.3386721,0.7196372,0.7194314,0.61928,0.67269516,0.48681927,0.27932763,0.20240444,0.25562423,0.71583945
0.17709345,0.57433355,0.12119636,0.14411333,0.172375,0.57373065,0.13946348,0.21422619,0.80348486,0.8024273,0.71345884,0.7719592,0.5061268,0.16968536,0.14134982,0.18324909,0.5834152
0.2781353,0.61071724,0.161122,0.21232885,0.2582386,0.78192097,0.24726889,0.21935451,0.77158237,0.7205503,0.75917935,0.8477885,0.54172474,0.23790628,0.30357653,0.23776633,0.4344907
0.4464172,0.032643974,0.46780762,0.44606072,0.48191178,0.52732635,0.46501645,0.25033164,0.5118307,0.69662964,0.432579,0.5024576,0.72787374,0.519256,0.29218906,0.48639584,0.16373934
0.34391922,0.32510433,0.3499767,0.34699774,0.3477295,0.48458606,0.33494982,0.1929065,0.5873966,0.7324774,0.5432869,0.5908723,0.65380394,0.37259734,0.22866505,0.37031776,0.32849103
0.24950933,0.33614802,0.24234506,0.20048776,0.29388678,0.780521,0.25596568,0.2416277,0.8501121,0.6150643,0.7803713,0.83713084,0.4437775,0.24944896,0.29681563,0.18314928,0.25276053
0.08192766,0.5220922,0.055540234,0.10809344,0.111814946,0.8422452,0.09064689,0.16541094,0.925439,0.757191,0.88816863,0.90958226,0.28703272,0.12507829,0.2405225,0.09645578,0.5926598
0.27838308,0.4483703,0.27296087,0.2833894,0.3224435,0.7577889,0.3205544,0.097740054,0.71712196,0.74594414,0.75874656,0.772691,0.73434687,0.33679873,0.20305604,0.27824765,0.35546577
0.15968269,0.48698813,0.16804692,0.15134087,0.1871849,0.6308348,0.14205676,0.16011149,0.78700745,0.778455,0.7441436,0.78091496,0.544994,0.1750853,0.0863027,0.15112266,0.41292572
0.16389483,0.4301927,0.1661543,0.1641736,0.15623558,0.48519284,0.14021301,0.1410358,0.7742287,0.9007821,0.63366735,0.6946984,0.5852554,0.23298937,0.06554401,0.21498984,0.48494852
0.10503858,0.44731414,0.08236387,0.10272962,0.118417084,0.6976649,0.06665027,0.1741218,0.86169267,0.79609394,0.8104411,0.8336752,0.39209527,0.12120059,0.112582564,0.119641244,0.564933
0.2279368,0.34924713,0.25136408,0.23351848,0.2586398,0.6536411,0.2551522,0.091757596,0.7335219,0.82354474,0.6787323,0.72633845,0.67787594,0.29175234,0.13359216,0.2511664,0.33575273
0.15134746,0.4758326,0.10860339,0.11187327,0.12431952,0.57646227,0.11909947,0.20289838,0.84147453,0.7605586,0.72276807,0.7977975,0.4294998,0.13811657,0.17384562,0.12272516,0.47856092
0.060108334,0.51730156,0.079139024,0.054338038,0.100661546,0.8280956,0.061742097,0.08717972,0.94324505,0.90874934,0.8978769,0.9173668,0.5758671,0.13810995,0.07352033,0.059003174,0.4781003
0.3099078,0.6156234,0.21446154,0.27135056,0.25972497,0.258873,0.22939333,0.4443243,0.6683749,0.7481349,0.48242173,0.540619,0.5530814,0.288974,0.19095802,0.31699973,0.65750855
0.115205884,0.6022079,0.054415375,0.1371319,0.08934444,0.6430059,0.09819934,0.14617038,0.862887,0.71154463,0.783447,0.85848975,0.27101824,0.116089016,0.27778316,0.13435796,0.7096155
0.047984928,0.5366332,0.024925828,0.05088818,0.05958441,0.77687293,0.048976064,0.12489098,0.9376063,0.8618589,0.86738193,0.9079944,0.42441833,0.10199261,0.14190164,0.060954034,0.51639557
0.5800198,0.09058064,0.6082952,0.5527934,0.6601597,0.5923095,0.6214131,0.32503802,0.48372447,0.47250384,0.47403115,0.517792,0.7408441,0.6047335,0.46178186,0.5460023,0.0
0.14893675,0.48517296,0.10370311,0.1368646,0.21669257,0.86698866,0.1551736,0.1622271,0.8450517,0.7773225,0.85432386,0.8750614,0.46922064,0.1876812,0.22852737,0.17676541,0.61572796
0.40810978,0.9132366,0.29216304,0.4299165,0.34042913,0.102023065,0.4553276,0.41919988,0.5662399,0.7662877,0.3388911,0.42983574,0.7089697,0.3592071,0.26911253,0.49691212,0.601933
0.18553102,0.27967802,0.19041601,0.20136836,0.23084831,0.6460761,0.17481014,0.12056887,0.7693616,0.8930659,0.65028554,0.7013854,0.6091899,0.28510058,0.111885965,0.24184597,0.41704172
0.10347706,0.42061177,0.09119925,0.08935174,0.10873926,0.6811441,0.07689434,0.14042544,0.8630525,0.89649194,0.7842587,0.8040356,0.58710796,0.1666367,0.04932639,0.13035363,0.5316432
0.23976517,0.5091003,0.19845524,0.29258668,0.3192985,0.83519006,0.27909777,0.28913414,0.7892992,0.5441034,0.78946286,0.80004966,0.19283025,0.2406869,0.48039037,0.27403945,0.62328047
0.1601606,0.41638288,0.13570926,0.14151391,0.1715987,0.76833725,0.15992424,0.15401298,0.8458235,0.83149284,0.7625968,0.80839175,0.5414911,0.20526159,0.17513958,0.17324534,0.48217857
0.36227667,0.3176762,0.3720717,0.34619474,0.41964883,0.67115086,0.35667953,0.20214576,0.67213064,0.50926596,0.65555257,0.7201853,0.46715713,0.32224226,0.3418339,0.31342202,0.331312
0.09007582,0.55712813,0.10409793,0.07703334,0.0887028,0.6388941,0.07482925,0.06737852,0.86841226,0.95703876,0.78912795,0.8269501,0.64007455,0.16407257,0.040856153,0.09847295,0.5193787
0.24693757,0.2881434,0.22349158,0.21622244,0.23583007,0.5676703,0.19520536,0.21747011,0.7220986,0.7780789,0.6045083,0.6822423,0.481421,0.2592491,0.19220376,0.26195633,0.44175237
0.077236176,0.5336343,0.042091608,0.08090806,0.096102566,0.7639453,0.069789946,0.15998083,0.90721565,0.8384546,0.8385268,0.8653418,0.42989028,0.12506568,0.1700392,0.09676874,0.6070335
0.17920703,0.50961053,0.12124738,0.14864257,0.16315293,0.5485788,0.101695925,0.32911724,0.80238557,0.775299,0.71712303,0.74011743,0.49563605,0.18394685,0.13266984,0.17479324,0.6490163
0.21281224,0.49664906,0.1810123,0.1845513,0.2074939,0.5478457,0.15640715,0.3352604,0.78260493,0.7277043,0.7172693,0.731358,0.5474691,0.21912259,0.1569421,0.19347692,0.6016245
0.1883955,0.61962116,0.08095482,0.18825683,0.17169693,0.70216864,0.17875835,0.2708885,0.86958015,0.6388142,0.772063,0.8443113,0.19135597,0.15900826,0.41514826,0.14605695,0.5496192
0.08205277,0.52153623,0.070889145,0.07570955,0.12013471,0.9584805,0.099844605,0.12061018,0.93983305,0.872567,0.94165987,0.95414287,0.5885622,0.17361486,0.15046361,0.09585261,0.5352288
0.3491841,0.3498178,0.31420586,0.3230698,0.31758857,0.31053138,0.27201632,0.3971905,0.6050069,0.719463,0.4695985,0.51487744,0.54580784,0.3710116,0.19294506,0.3704489,0.48834205
0.10659689,0.58953404,0.056525797,0.117652416,0.08712274,0.6400306,0.07417056,0.1610989,0.8800692,0.6962311,0.79647535,0.8708815,0.2667405,0.099155664,0.23105943,0.09788573,0.6140404
0.14255506,0.5166453,0.093333095,0.15767407,0.17475373,0.7389968,0.11620274,0.25663328,0.8751584,0.69021344,0.8305452,0.83708304,0.29003578,0.16142482,0.29945242,0.13406563,0.7256435
0.5516251,0.69320667,0.37462333,0.4350164,0.47882384,0.4580487,0.44547287,0.46274233,0.61997306,0.35145324,0.52432203,0.7415935,0.26734778,0.35196978,0.7095232,0.41227192,0.6384685
0.2177577,0.6139023,0.15439317,0.19328305,0.17831653,0.36092666,0.14234105,0.29848164,0.72455144,0.77284825,0.5789679,0.66510475,0.50383925,0.19835341,0.1465128,0.23059249,0.64215153
0.32994986,0.42035577,0.25167236,0.2963516,0.39048624,0.6865758,0.29267856,0.24897051,0.6949785,0.5680163,0.67375183,0.72159016,0.35606045,0.28649688,0.4104097,0.31899238,0.6203415
0.18806565,0.5844031,0.1385633,0.16573703,0.14913458,0.47365436,0.14315248,0.166147,0.7515136,0.78054,0.63481104,0.75062716,0.46076792,0.17406064,0.15557662,0.19455945,0.5463212
0.08769697,0.43645483,0.06495434,0.09278944,0.10264054,0.7863942,0.07415852,0.1503421,0.90307325,0.8631769,0.8280095,0.8568901,0.50069964,0.1541369,0.13338992,0.113964826,0.5882722
0.43453205,0.37435603,0.31561372,0.355662,0.39811772,0.4283657,0.30573472,0.6345782,0.66279614,0.57002413,0.54578817,0.5617422,0.4555986,0.4552549,0.36156762,0.40051955,0.66248655
0.5573047,0.3310185,0.44540033,0.46582294,0.56132543,0.45032555,0.4329433,0.63577163,0.53270113,0.4201718,0.5012106,0.52062833,0.48060685,0.511305,0.47197706,0.4903432,0.5739964
0.14081413,0.40713978,0.14309677,0.12985969,0.14916861,0.6797962,0.1159783,0.20588696,0.8382927,0.88246495,0.7634074,0.78657585,0.61067384,0.2219876,0.09761351,0.1654307,0.4792524
0.15124935,0.35754856,0.16377833,0.14347324,0.15554988,0.7045073,0.1434871,0.15238565,0.8211627,0.8977695,0.72913826,0.76890904,0.6207146,0.22902274,0.09923437,0.17300972,0.45102382
0.22365248,0.3542942,0.23400596,0.22552401,0.26161933,0.72122455,0.23084107,0.10444808,0.7451746,0.68057734,0.7240666,0.7722661,0.40899652,0.19664097,0.17428616,0.2116093,0.34498626
0.30654103,0.30403826,0.24849054,0.2584588,0.28853357,0.40073097,0.2159448,0.3576001,0.6783632,0.7522681,0.5255885,0.5670334,0.4943751,0.3465634,0.2735464,0.32130092,0.56649035
0.040834576,0.5586518,0.055235356,0.03616053,0.051291406,0.77612865,0.04423821,0.10992706,0.91782975,0.9461003,0.8780447,0.8876912,0.5997865,0.12984663,0.053417295,0.04516065,0.519615
0.19212896,0.54547065,0.13619867,0.18057302,0.15900102,0.55310935,0.14041677,0.309471,0.783001,0.6534593,0.7321978,0.78733647,0.3805449,0.19168228,0.23244888,0.15974149,0.6207934
0.31211597,0.73572063,0.22872332,0.29196256,0.24512255,0.19661164,0.26967952,0.3387198,0.64245486,0.75157356,0.44744906,0.54763734,0.5977138,0.2645154,0.188465,0.3317424,0.58788705
0.46049136,0.34516782,0.37513027,0.38110077,0.4424063,0.3138768,0.3664833,0.58732474,0.59559846,0.6249883,0.4444222,0.45838052,0.62733716,0.4553765,0.3088994,0.42629606,0.53325313
0.085003704,0.4575613,0.097843856,0.14377862,0.13554043,0.7232764,0.11336151,0.077001095,0.8418944,0.7573385,0.7628514,0.83130306,0.2553796,0.10467291,0.121697605,0.14316902,0.4789858
0.27857578,0.39786956,0.24712726,0.26216263,0.28393185,0.6010523,0.22614029,0.27361482,0.70147943,0.62319297,0.6795306,0.7236388,0.41415566,0.27068257,0.22172672,0.25878763,0.35242653
0.27663893,0.31432313,0.26592705,0.24673337,0.3086828,0.76877433,0.26734367,0.17305672,0.7579412,0.67764676,0.7122325,0.76247597,0.54410684,0.2918257,0.26171142,0.26111597,0.32227033
0.09202242,0.57007223,0.057425946,0.058742404,0.06876144,0.6771332,0.06629917,0.08079749,0.8672252,0.8921515,0.7952078,0.8490384,0.4868018,0.09614736,0.0977076,0.08375174,0.47392738
0.13932884,0.6519197,0.10769078,0.124547005,0.11074117,0.534068,0.1294339,0.12876219,0.8070765,0.90817326,0.6785877,0.7466272,0.60389173,0.13934103,0.087501824,0.16388169,0.5852411
0.08301243,0.583847,0.12578925,0.11824387,0.103410214,0.7435676,0.10297522,0.020668209,0.8852966,0.73128086,0.8738543,0.9047393,0.28920734,0.0718517,0.1369671,0.06221068,0.51909953
0.32831788,0.6343603,0.21898994,0.26195318,0.26490784,0.33475855,0.25433555,0.34592324,0.66763186,0.67128766,0.4919506,0.61790127,0.48423713,0.24119031,0.29622966,0.29156685,0.6185943
0.49824262,0.2659065,0.5205443,0.5666883,0.55935025,0.51095855,0.5449141,0.20646793,0.44150937,0.52503586,0.5172052,0.5381423,0.75837636,0.6062165,0.3855664,0.54102415,0.18444896
0.21511728,0.5621141,0.15237388,0.21325737,0.25445575,0.94576555,0.25037625,0.28841352,0.88738084,0.5911204,0.9072457,0.93463004,0.31258988,0.22096431,0.4356171,0.18322241,0.60832435
0.032994986,0.60042906,0.047564358,0.020508379,0.04328999,0.78354144,0.029141724,0.05684066,0.9323128,0.997321,0.8811614,0.89697474,0.65132904,0.10585001,0.0,0.04856795,0.56419116
0.17776811,0.47673705,0.12531587,0.14648095,0.17699957,0.57545066,0.110800594,0.36595225,0.81469524,0.77444,0.74272233,0.7332103,0.5380217,0.21299607,0.11912656,0.18242848,0.61495304
0.121866524,0.73463404,0.08385107,0.097191215,0.070922345,0.4914501,0.10172105,0.054184794,0.8195436,0.87858397,0.7028876,0.7931914,0.5291165,0.10780117,0.084827036,0.14508638,0.66722673
0.0970003,0.3809179,0.11459592,0.11640018,0.11088508,0.72176296,0.10376626,0.0906204,0.84272605,0.8793812,0.7699679,0.8298837,0.5420073,0.16892442,0.044636726,0.15162215,0.48366272
0.105626225,0.451686,0.11118153,0.09854871,0.108457744,0.7280729,0.10024935,0.09647131,0.86058676,0.92062753,0.78734523,0.8285171,0.60935473,0.17733848,0.0685381,0.12938765,0.47595185
0.101486266,0.6187998,0.08174327,0.08171168,0.108076155,0.7271558,0.10450888,0.14676088,0.8861155,0.897111,0.812997,0.855113,0.5893797,0.13737407,0.09679991,0.11060944,0.50906205
0.39398068,0.43519613,0.3556256,0.36605424,0.36874002,0.31494382,0.3186123,0.46146673,0.56016743,0.61724836,0.48145983,0.5197178,0.49794745,0.36897492,0.22599757,0.3702321,0.45902133
0.053851813,0.5046376,0.052398562,0.0552361,0.06703165,0.8581984,0.05105105,0.12945497,0.93938935,0.9016239,0.90751415,0.92175835,0.5459622,0.12969303,0.09340966,0.075124174,0.52040744
0.21703732,0.59319925,0.18428007,0.19806314,0.19315568,0.42649537,0.16570932,0.20135772,0.72740006,0.7363692,0.6310498,0.7048782,0.5066231,0.1880542,0.14225611,0.21482629,0.5601721
0.11436874,0.64367795,0.07678071,0.13631058,0.073173314,0.5323206,0.0994257,0.15862662,0.8630229,0.7454119,0.7218474,0.8484475,0.2575561,0.107676834,0.23583496,0.12102869,0.5775951
0.10377824,0.6588239,0.02671197,0.084678024,0.050964832,0.59394026,0.05231446,0.1125983,0.8844013,0.7739276,0.7709067,0.88479125,0.3637006,0.06950319,0.20424199,0.08676359,0.6829554
0.19858342,0.43728554,0.17285398,0.14937821,0.20452517,0.7243268,0.18299207,0.20911032,0.8325787,0.8503981,0.75840616,0.7875718,0.59934145,0.24644041,0.2030304,0.1621638,0.4007135
0.28667897,0.3992892,0.24264595,0.25726205,0.29584587,0.4032635,0.19898406,0.4007424,0.6701658,0.776702,0.52292454,0.5874357,0.53905267,0.31218547,0.21125513,0.3131554,0.5213129
0.31367242,0.5413971,0.23377636,0.24749398,0.27564085,0.40660536,0.23429522,0.28790528,0.68700635,0.6526292,0.58631516,0.6848676,0.538302,0.27982104,0.258398,0.26365954,0.562744
0.21896684,0.3006113,0.24096933,0.22294989,0.252303,0.67091346,0.24319169,0.08409399,0.7340345,0.83870727,0.6894068,0.713881,0.72604233,0.3137505,0.13265401,0.24744105,0.32402152
0.47612256,0.46770394,0.38878015,0.40241325,0.4526648,0.3107321,0.4099556,0.58993196,0.5836905,0.59754044,0.44040498,0.45921215,0.59322554,0.45032233,0.3519439,0.4339558,0.46889108
0.34449095,0.57697386,0.3190728,0.3560149,0.3188784,0.4843744,0.36800745,0.07802689,0.604005,0.69346565,0.5973457,0.67997855,0.68902826,0.35227364,0.2526487,0.33550793,0.39198655
0.23810923,0.4103419,0.20623067,0.18979141,0.2435438,0.5497837,0.1817793,0.32930887,0.7813505,0.792579,0.6939947,0.6914214,0.6126752,0.28004044,0.16785619,0.22509176,0.4907931
0.056704283,0.56654,0.07439342,0.048418492,0.07389805,0.87973535,0.06689876,0.062171042,0.9608757,0.8772109,0.93985796,0.96388865,0.5218911,0.10886663,0.09758812,0.043528587,0.5098915
0.16036177,0.58555776,0.09527418,0.1452249,0.14999148,0.6821728,0.12828752,0.17537147,0.8502182,0.70824325,0.8022348,0.8739369,0.39877576,0.1527709,0.2671634,0.14258006,0.62851393
0.334975,0.289655,0.32931355,0.27412665,0.40104133,0.6925363,0.3263757,0.38011497,0.7995985,0.54856956,0.70405865,0.75297433,0.5059268,0.354248,0.3403471,0.25957638,0.20065872
0.08096799,0.5203035,0.07303211,0.09269863,0.08051023,0.60468453,0.050682694,0.17135084,0.8510412,0.8058322,0.7685899,0.8283708,0.38102305,0.109485954,0.09962231,0.09291744,0.48374367
0.43420744,0.21380986,0.42300156,0.3361206,0.44726914,0.68330216,0.42855093,0.57872105,0.7499568,0.3478272,0.64250207,0.72365487,0.18682827,0.39947408,0.53338575,0.28351074,0.20938532
0.07477039,0.4587206,0.10070965,0.09475863,0.10537374,0.76403797,0.08226612,0.08223188,0.88806224,0.8866072,0.8380265,0.8568843,0.5320775,0.16070583,0.10412261,0.11000025,0.4932143
0.47126615,0.19851597,0.4906501,0.52998316,0.5849438,0.506455,0.5058305,0.26962823,0.4436497,0.55643845,0.4231328,0.47997016,0.5749486,0.50939846,0.34817928,0.5453501,0.30078316
0.21086991,0.38070592,0.20517197,0.19898248,0.19848406,0.55306023,0.15804976,0.32757825,0.74054235,0.67076164,0.65432143,0.7053834,0.40148097,0.23460382,0.14089286,0.193937,0.46698463
0.16179925,0.49109343,0.15549001,0.17547184,0.1972394,0.645129,0.17564908,0.16747051,0.7962354,0.7945032,0.7138132,0.7571448,0.48549712,0.19226766,0.2049396,0.20353365,0.51174307
0.34857047,0.34198615,0.33281973,0.2801581,0.39584827,0.799149,0.35474578,0.26946026,0.81124973,0.49802276,0.7612015,0.8419693,0.45565397,0.33126837,0.42671287,0.25602114,0.21781796
0.2079671,0.38187864,0.13678762,0.16328266,0.18724051,0.56473887,0.12591451,0.24979866,0.78393996,0.8112469,0.6869861,0.719437,0.5522833,0.24670327,0.13153961,0.21490955,0.6130383
0.1406864,0.5485236,0.09650019,0.118667096,0.13969913,0.6183486,0.093795896,0.21627104,0.835677,0.79607475,0.77998453,0.8199916,0.5181746,0.16911021,0.14016062,0.141051,0.5744035
0.11968833,0.46712238,0.09923193,0.11135319,0.13776276,0.85812265,0.11946276,0.16392118,0.89018416,0.830123,0.8561816,0.88969857,0.52390206,0.17978132,0.18395817,0.14615634,0.5584567
0.2931385,0.3867739,0.23071602,0.27515435,0.36382532,0.85256094,0.28544596,0.31184918,0.79831254,0.5406301,0.79859614,0.83299524,0.29299456,0.28922498,0.46776205,0.2842301,0.5761474
0.3846193,0.30571648,0.31277612,0.3309455,0.42999667,0.6621472,0.32442507,0.38944328,0.65555906,0.5247863,0.60482144,0.65902954,0.29837844,0.32310295,0.4108513,0.37060702,0.5366714
0.055882722,0.59305704,0.019499421,0.047673315,0.03917685,0.68393785,0.04175034,0.05746752,0.891265,0.82666135,0.8069701,0.8738644,0.40903008,0.06566858,0.1059635,0.02741003,0.50247246
0.122853756,0.39475727,0.13243517,0.12300101,0.13617,0.80711746,0.12881288,0.11778402,0.8735837,0.86557376,0.81703943,0.8570034,0.5723518,0.19539803,0.11873379,0.15607476,0.48006022
0.2586817,0.41314766,0.26242825,0.29664057,0.26538622,0.31496653,0.22231355,0.27535534,0.65132236,0.78722745,0.4649649,0.58422697,0.41396534,0.31820452,0.16807297,0.35796237,0.44871026
0.08631843,0.5325217,0.0895727,0.08420813,0.1011045,0.67416555,0.07140869,0.1552459,0.85766625,0.89734274,0.8005883,0.83426523,0.54291546,0.14617097,0.08208555,0.103137165,0.5185085
0.45907342,0.35347968,0.44639334,0.52242583,0.4918815,0.5369719,0.47845104,0.15197754,0.48287064,0.48636168,0.54675245,0.5811089,0.5387362,0.4784866,0.39134383,0.4602996,0.35776514
0.27204758,0.43823716,0.25684276,0.24225551,0.28265798,0.5133032,0.24568489,0.28051263,0.71847475,0.77933925,0.6347857,0.6429459,0.6472004,0.2980622,0.15937057,0.2778508,0.45779783
0.064566076,0.5847554,0.04574576,0.06558213,0.09225124,0.8845787,0.07732442,0.099674284,0.92272484,0.7987039,0.92141616,0.95521563,0.42009097,0.07933521,0.165813,0.05562842,0.5447166
0.13063729,0.48114863,0.14315268,0.15997496,0.19233602,0.8891274,0.1706169,0.052769482,0.8640338,0.733244,0.918629,0.91822976,0.45695853,0.18115717,0.18117279,0.12978932,0.5353031
0.30106902,0.5209023,0.22106811,0.26695287,0.3235141,0.6535659,0.24957517,0.4611166,0.76956993,0.50444525,0.7484483,0.7381786,0.3947691,0.26144558,0.41535538,0.25204927,0.7663113
0.37401438,0.62851214,0.25295672,0.32062978,0.29752475,0.27724957,0.29357228,0.44234502,0.67965794,0.5873862,0.4850665,0.62383693,0.38061202,0.32867503,0.40923,0.3250479,0.7608804
0.09132585,0.59685713,0.06349927,0.11022651,0.08212349,0.56505316,0.08306113,0.1342504,0.8571266,0.84457755,0.7131696,0.8136257,0.36953133,0.11824864,0.1567457,0.13013086,0.53943235
0.14808738,0.34957808,0.15087572,0.14601898,0.16638485,0.6360858,0.11951217,0.16613603,0.8191024,0.9049035,0.7134604,0.7409117,0.6196815,0.23736072,0.097910255,0.18794984,0.50812644
0.15190488,0.7408736,0.09716198,0.13526556,0.12292445,0.5705378,0.17974362,0.12610477,0.8084519,0.82824767,0.7229931,0.78603303,0.4603938,0.12823963,0.12401521,0.18149126,0.64221424
0.11667967,0.6507698,0.068466574,0.1027717,0.06895524,0.50211406,0.06380451,0.05620247,0.8132993,0.77402616,0.69905245,0.82118905,0.34730822,0.04453838,0.11016336,0.110063165,0.527221
0.24898124,0.7179244,0.16217914,0.23140067,0.1780257,0.33544007,0.23199901,0.24988651,0.7570953,0.707546,0.55417204,0.7098275,0.3493353,0.19349974,0.29721832,0.27202046,0.7555762
0.23754376,0.3523218,0.26249203,0.26867497,0.2661894,0.53655916,0.25033858,0.15196532,0.6877079,0.7761047,0.6049725,0.67883766,0.55792296,0.26884174,0.10321671,0.2940576,0.3250072
0.2694944,0.28851384,0.2884569,0.3000257,0.30272913,0.5231502,0.29401788,0.11931747,0.65001696,0.83221346,0.5465925,0.6143917,0.66882104,0.34833056,0.13568968,0.33733785,0.28783703
0.26353717,0.63407826,0.16307119,0.23020393,0.29789746,0.6058497,0.2754707,0.25265902,0.76435876,0.77883744,0.6765127,0.7346561,0.50737894,0.2552132,0.25189477,0.30668128,0.6436082
0.112341285,0.5367335,0.10413638,0.10895175,0.12628743,0.80610746,0.107020974,0.0770722,0.890842,0.7989107,0.86842036,0.91227823,0.50159836,0.14198163,0.14233688,0.1116339,0.51423466
0.052569747,0.59271926,0.012808442,0.079595536,0.051239908,0.76214284,0.055403113,0.12406832,0.93197614,0.7637641,0.8634465,0.9206931,0.19622764,0.05054626,0.19130653,0.05874753,0.5234499
0.16202432,0.4418224,0.13470218,0.16987756,0.1820646,0.69946694,0.1290017,0.1432274,0.76920235,0.74636155,0.7543023,0.81608576,0.3859086,0.16412207,0.094389945,0.18775982,0.38431972
0.22799337,0.44019648,0.20641187,0.19722545,0.23065048,0.47106385,0.15601823,0.33859515,0.75451946,0.7943515,0.656898,0.6554202,0.63695574,0.27418154,0.10698986,0.23609835,0.50359637
0.08874568,0.60752165,0.05463949,0.1305503,0.11534473,0.8155161,0.10826731,0.15560526,0.9161161,0.6671046,0.8825352,0.90312326,0.2308779,0.09692642,0.28091562,0.08750364,0.62651193
0.40560448,0.5135559,0.27788153,0.32613915,0.36122733,0.31130424,0.28516474,0.5537138,0.6492467,0.6469453,0.4938025,0.5325152,0.5629833,0.3876428,0.29192734,0.37097293,0.64965874
0.1165759,0.62656426,0.067614585,0.08237919,0.10021299,0.75268686,0.113734245,0.12058592,0.8680581,0.9011762,0.8123104,0.85815907,0.5629034,0.13908756,0.12105012,0.11214739,0.5285793
0.13981456,0.3754588,0.14893243,0.14373448,0.15356576,0.60232323,0.1257469,0.12472725,0.8108933,0.93594474,0.67272276,0.7395986,0.6220123,0.22506338,0.07209465,0.18930751,0.4465646
0.36768335,0.23972908,0.3827313,0.37430292,0.43150705,0.6204353,0.38760462,0.20016408,0.59925485,0.6013416,0.5641094,0.618365,0.56232196,0.36885887,0.26785815,0.38793588,0.27707845
0.15532404,0.6844491,0.12084946,0.14299813,0.13122037,0.4736613,0.14324817,0.124522984,0.78674257,0.8315911,0.68040556,0.7566157,0.5401585,0.14401683,0.11112684,0.18132442,0.60150623
0.2528612,0.6390035,0.1741378,0.22701424,0.19035992,0.29729444,0.1532079,0.31884903,0.7354984,0.6726253,0.53871953,0.70175326,0.3488396,0.17925668,0.28714114,0.25231266,0.7111216
0.23722231,0.4173792,0.20993426,0.20498341,0.24866438,0.53868157,0.18282357,0.34751195,0.7408699,0.74294424,0.6700932,0.6763443,0.5750824,0.26719952,0.13409325,0.23649317,0.47460157
0.13034093,0.53654337,0.11876282,0.1168364,0.12692034,0.5702429,0.10414752,0.18287003,0.83941543,0.8963074,0.72839886,0.75031286,0.6332496,0.18073386,0.054819733,0.15648004,0.5125579
0.20611966,0.5309858,0.12644157,0.16815865,0.18015799,0.54727674,0.12477592,0.30129653,0.7827988,0.71973974,0.69397974,0.7563751,0.43495435,0.16986662,0.19855261,0.1942094,0.6919723
0.21648061,0.39200875,0.22817525,0.22862786,0.31040108,0.81466603,0.25855866,0.14638674,0.8245252,0.7073662,0.8124355,0.83207244,0.58483374,0.287071,0.23196441,0.19529283,0.29096428
0.29108405,0.57490444,0.20324638,0.2459591,0.23167717,0.30886528,0.1675432,0.4240111,0.6936373,0.67806464,0.55258894,0.62128806,0.4697368,0.25216568,0.20324492,0.2713248,0.66881937
0.1988622,0.59009004,0.15446433,0.196309,0.17394748,0.5737498,0.16004685,0.12978065,0.7873019,0.7454298,0.7261084,0.80703497,0.36928266,0.16660929,0.21357751,0.21814215,0.60834086
0.086987495,0.45992702,0.09108165,0.07968834,0.108549535,0.8638247,0.08829573,0.113319814,0.91393834,0.884356,0.88963884,0.9023981,0.5656022,0.16455612,0.11223009,0.10262415,0.48144078
0.09915137,0.56677103,0.047960162,0.08150995,0.11446819,0.7255094,0.069870055,0.14143348,0.89224815,0.80558395,0.79928786,0.8576197,0.3531313,0.07854247,0.18528771,0.07264429,0.5170227
0.2706111,0.653818,0.17649409,0.22502345,0.25410467,0.46373218,0.26601925,0.34777135,0.73403245,0.7619638,0.5923743,0.6513269,0.51543343,0.237495,0.22660446,0.278926,0.5704111
0.314915,0.80603135,0.21074781,0.31055784,0.2551995,0.4558174,0.35766414,0.19519895,0.6502409,0.77416515,0.57252574,0.6513005,0.6365108,0.2692641,0.2499888,0.3699901,0.5848424
0.040593505,0.60984564,0.040648222,0.036724508,0.04879731,0.9225857,0.051997066,0.10988176,0.96624184,0.9086161,0.96318036,0.97519445,0.5413034,0.11172679,0.10507235,0.03887713,0.51622427
