size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,effort_D
0.17020512,0.17503555,0.09464808,0.2478773,0.11781746,0.18728599,0.23642987,0.3205849,0.61805993,0.18829378,0.36747283,0.2618079,0.28680918,0.2540517,0.39374113,0.13839588,0.136227,0.26164424,0.71051836,0.16542445,0.32668883,0.19430381,0.16382968,0.27776507,0.21442677
0.14847597,0.10156676,0.014052168,0.102721155,0.10299379,0.041484088,0.13367271,0.25849825,0.65749264,0.023679882,0.19948429,0.09108424,0.26799995,0.11089173,0.31413954,0.046322435,0.036508903,0.16665465,0.7418689,0.09064402,0.21913129,0.049515188,0.07284564,0.13557228,0.21406645
0.2774258,0.19990984,0.12034519,0.20174891,0.04816878,0.17556939,0.17319381,0.33779937,0.5902829,0.13568464,0.2212637,0.14088976,0.33388978,0.26041633,0.28550124,0.118778884,0.12759702,0.21074897,0.65010875,0.23959886,0.21405238,0.1385163,0.28529334,0.16428033,0.33940297
0.1378701,0.11777569,0.03403975,0.0496552,0.08234215,0.005585909,0.0712176,0.19922245,0.6184995,0.011987597,0.15964234,0.09455472,0.21585852,0.06618479,0.24847694,0.044800848,0.053690538,0.1469875,0.7152569,0.030515835,0.17602432,0.026385307,0.063364506,0.08406651,0.22854418
0.15754887,0.09256812,0.014370397,0.226363,0.08619368,0.113500744,0.27060682,0.3427695,0.7068157,0.12748978,0.2904542,0.15926391,0.36595276,0.220164,0.3947813,0.088182986,0.057781503,0.21478379,0.7669226,0.18725757,0.33152133,0.142622,0.11368197,0.27559438,0.1856403
0.23906359,0.19153443,0.08803509,0.12613231,0.038023174,0.13937506,0.1565963,0.31035846,0.5944245,0.110067755,0.2507004,0.12436801,0.32307947,0.25804824,0.2709356,0.1057013,0.08628024,0.12356645,0.6391608,0.17663,0.19956613,0.12136048,0.22517085,0.14151564,0.31476283
0.25101095,0.16763179,0.09880401,0.24491853,0.032303333,0.21313742,0.23481703,0.33094382,0.6167061,0.21054402,0.36890155,0.20549092,0.31516394,0.27844733,0.34318686,0.15772572,0.12197502,0.1280806,0.6292036,0.21136208,0.3299532,0.1632371,0.2276473,0.24070069,0.24866758
0.2599441,0.100573346,0.094595894,0.5935117,0.18168908,0.32269654,0.61530095,0.6417316,0.82717115,0.38450697,0.5794919,0.28808376,0.6748986,0.56651807,0.66297793,0.29895225,0.13047193,0.53672034,0.88830656,0.54216135,0.6382005,0.4715951,0.36513066,0.62536514,0.21113798
0.104278,0.08895266,0.07350673,0.20704025,0.026053667,0.070871055,0.24316758,0.21481858,0.6553106,0.110024124,0.29354244,0.17826584,0.28278273,0.15269032,0.3384388,0.1574671,0.07642861,0.25562435,0.75196946,0.09226979,0.30388302,0.22240084,0.12117219,0.23528484,0.17261711
0.24068573,0.094204046,0.04035701,0.39529055,0.19065064,0.17005709,0.37394547,0.45968908,0.7638931,0.16115591,0.28659618,0.079992086,0.49556383,0.29384518,0.4850486,0.15697595,0.08120228,0.36867112,0.8114184,0.3567354,0.38243943,0.2860675,0.36152232,0.36964825,0.23158917
0.26614916,0.17954807,0.12684302,0.21629053,0.06227213,0.20858511,0.18932271,0.3019575,0.5761703,0.17966291,0.32945186,0.21143243,0.2873593,0.25652134,0.32466894,0.14622405,0.1370854,0.1491872,0.608492,0.19403626,0.25839502,0.15292692,0.3665706,0.1939238,0.31196585
0.14175633,0.13418588,0.0494733,0.0908798,0.08405757,0.053287923,0.10374993,0.21176015,0.60345364,0.052532643,0.25665247,0.16287628,0.21384214,0.124358505,0.28136098,0.07924065,0.071013585,0.1501131,0.69446653,0.04404919,0.2070077,0.07664293,0.108371735,0.12853405,0.22353752
0.24136144,0.10289688,0.012976721,0.37533468,0.23442441,0.18211839,0.3921581,0.49266577,0.7841214,0.1429762,0.34280735,0.10275629,0.53467923,0.35383046,0.53153133,0.14153066,0.0587772,0.45167822,0.86292785,0.34082776,0.4332295,0.22068107,0.23058206,0.38589045,0.23674165
0.19089815,0.22078273,0.15383498,0.2173748,0.145634,0.22814336,0.18409097,0.18334612,0.53166044,0.22273389,0.36872238,0.33558646,0.143723,0.20005721,0.29253155,0.1865175,0.19288068,0.089021385,0.55483234,0.12673862,0.23240286,0.1823166,0.15159947,0.23533228,0.23675685
0.2756342,0.16016948,0.11814256,0.5660356,0.14440471,0.36525044,0.6088658,0.65736824,0.7771583,0.38190076,0.648725,0.29573008,0.6591581,0.57142586,0.650011,0.30799904,0.1458246,0.5082982,0.8158827,0.52701515,0.61706376,0.47234362,0.3856858,0.61191964,0.25176948
0.098490275,0.084133774,0.026238874,0.12640613,0.040934384,0.05463049,0.15809262,0.19155148,0.64718336,0.0724051,0.27348375,0.17426232,0.21940659,0.0671249,0.32514006,0.033001155,0.050411806,0.14115745,0.6941387,0.036803916,0.25487524,0.060042262,0.04986006,0.17539665,0.15538247
0.3005851,0.17863661,0.097160295,0.20930755,0.06232369,0.1701,0.19236737,0.39207768,0.623043,0.113369435,0.159598,0.060858488,0.41661888,0.2762332,0.3023787,0.09808251,0.097616985,0.23665637,0.6912644,0.27405983,0.22906172,0.15576673,0.38234675,0.1677207,0.36457098
0.14602189,0.13631436,0.042064145,0.09360194,0.06401968,0.065993756,0.11277211,0.2553175,0.6196299,0.058912396,0.22485137,0.15162748,0.24224205,0.13725743,0.29559684,0.05698675,0.06400965,0.18215472,0.71720576,0.07759319,0.21710938,0.047953784,0.04020399,0.13078657,0.2376523
0.2275528,0.34601736,0.31087178,0.4158637,0.35729647,0.45737097,0.37810862,0.19278124,0.47388172,0.51167285,0.6152237,0.63744545,0.12920141,0.32981658,0.37943798,0.32895163,0.39462852,0.2663033,0.4877224,0.29042304,0.3612696,0.39818949,0.25964415,0.43171272,0.25377646
0.2254081,0.15903407,0.101571575,0.09597355,0.048317134,0.0804148,0.09352577,0.2391995,0.582709,0.07180223,0.17241484,0.0841122,0.25438938,0.15827161,0.22917686,0.1093345,0.096694544,0.19489461,0.66894996,0.12511061,0.1825487,0.08239001,0.22576374,0.09775114,0.3002803
0.18357746,0.15332755,0.07345019,0.20108342,0.10838038,0.12281266,0.22632617,0.25987166,0.63000643,0.13481107,0.32373166,0.16110799,0.30232832,0.2189303,0.35651493,0.15552196,0.11775206,0.24052161,0.7184767,0.15085454,0.2647606,0.20200467,0.17607439,0.23806235,0.21220838
0.11432347,0.13008875,0.07708232,0.25965047,0.085397124,0.1659356,0.31185699,0.21150215,0.65021974,0.22029135,0.4078117,0.29303172,0.26982114,0.21043456,0.34426683,0.14455363,0.13014416,0.19724298,0.6698051,0.12836368,0.35980684,0.2345373,0.12199962,0.33820048,0.15854272
0.17824715,0.1016435,0.023326471,0.2083776,0.063580036,0.10606834,0.23091137,0.36128873,0.6990663,0.11503783,0.24147338,0.10307443,0.3730687,0.22190523,0.3811137,0.073284894,0.03621404,0.22759652,0.78826225,0.20776291,0.30227387,0.098021984,0.10522914,0.24122354,0.232789
0.21145716,0.19356391,0.11930014,0.1418432,0.024950445,0.14055327,0.13453323,0.21408753,0.5626264,0.19836745,0.22223896,0.20958659,0.2283138,0.19508225,0.20986636,0.14713964,0.15383999,0.06100446,0.57214886,0.14440976,0.20556241,0.106633365,0.088829756,0.16774538,0.2529116
0.07243646,0.16538236,0.14187555,0.3690186,0.29880583,0.2542965,0.36884665,0.15086216,0.63358825,0.3543261,0.41290647,0.4066281,0.18154547,0.081567615,0.41741502,0.14245412,0.2244877,0.26018077,0.6250576,0.17504714,0.39443988,0.25150442,0.14676136,0.42653432,0.06896934
0.12136881,0.11535224,0.061127797,0.19496691,0.0725981,0.09902662,0.22189325,0.23857571,0.64445925,0.13500747,0.3361293,0.21993783,0.26268697,0.17951679,0.35332924,0.1272457,0.07852702,0.19043326,0.7031947,0.0977069,0.2946599,0.18043423,0.13102037,0.24143592,0.17061214
0.20982024,0.17305559,0.09907989,0.070417106,0.035363972,0.088018835,0.05558449,0.18589094,0.55383044,0.072434515,0.20387107,0.13972422,0.17191093,0.12932238,0.21205716,0.08922887,0.099932775,0.07847643,0.6045336,0.07300316,0.15332928,0.03220582,0.108163,0.078906536,0.2805651
0.18421412,0.16206582,0.059882715,0.17945296,0.039647758,0.14862946,0.1981178,0.3124354,0.6247052,0.13106254,0.3000335,0.17594907,0.30116308,0.23978454,0.3265252,0.094206035,0.09300499,0.18697733,0.70320934,0.16072388,0.26861775,0.11199862,0.12666821,0.20696446,0.25527456
0.27906898,0.22519943,0.15206067,0.16101861,0.08392537,0.1937007,0.13217056,0.2616766,0.5341704,0.15939865,0.25492805,0.20855609,0.23756175,0.24001682,0.25066733,0.13111964,0.1571048,0.13527519,0.57360584,0.18061577,0.18839085,0.1256867,0.26925033,0.13612357,0.34365588
0.14078507,0.13871613,0.04839419,0.07275218,0.0850755,0.04872933,0.0922606,0.19764641,0.59996045,0.046206087,0.2268064,0.14791116,0.20002668,0.10918489,0.26591843,0.07119757,0.06955607,0.12396222,0.6825395,0.039815143,0.1816662,0.058985412,0.075152755,0.11870757,0.22508278
0.29388237,0.12726459,0.029065087,0.41649282,0.20398211,0.22909328,0.40876567,0.61401105,0.794302,0.18363407,0.28068554,0.1211251,0.60182524,0.4045087,0.5489418,0.12991777,0.05663897,0.452375,0.85797584,0.4749763,0.40129942,0.18621731,0.2338506,0.40334496,0.2956685
0.2559105,0.12265369,0.048091486,0.4241885,0.14857686,0.25521216,0.44960827,0.58894765,0.7836185,0.2530785,0.4041335,0.16073579,0.59904647,0.4396097,0.5553377,0.18217114,0.07035433,0.39433593,0.8460905,0.44426286,0.48745322,0.2758286,0.27624017,0.45265594,0.26626813
0.25960732,0.15954995,0.058129415,0.3051942,0.07983041,0.2133691,0.34005642,0.50416964,0.70931935,0.17212352,0.36255056,0.13573325,0.5111821,0.37281716,0.4480552,0.14214358,0.07924391,0.28691417,0.7681189,0.3603078,0.34459686,0.2055065,0.22035307,0.32638398,0.2888555
0.38687852,0.3536088,0.25542188,0.14655894,0.17730463,0.24793473,0.1183849,0.21257614,0.43111688,0.21388891,0.19561172,0.24602374,0.21107332,0.3093887,0.12690528,0.20913836,0.25639778,0.076933384,0.42587823,0.23861374,0.10205099,0.21039844,0.26044565,0.08728585,0.43254668
0.20532516,0.1278849,0.059094504,0.09107494,0.0373196,0.06336534,0.09706277,0.2553854,0.6149144,0.043145865,0.1796754,0.058716536,0.26511854,0.14060834,0.2682762,0.082525015,0.056008533,0.17281622,0.6924221,0.10075717,0.20068336,0.04834014,0.19386691,0.102525085,0.27112
0.14811978,0.12547927,0.05160676,0.16395009,0.080785155,0.09327191,0.17976022,0.2688046,0.64166,0.08924875,0.29087543,0.15655744,0.2804305,0.18102303,0.34391314,0.10977948,0.06554155,0.1794436,0.7280768,0.11324473,0.25842166,0.12787378,0.111400425,0.19874647,0.20784903
0.17765422,0.105067104,0.045408085,0.27847028,0.06629467,0.14849463,0.31740516,0.39871114,0.7099999,0.18707994,0.31602633,0.16797495,0.4270979,0.2981537,0.42564452,0.15335372,0.0799783,0.272965,0.7957351,0.2662804,0.37757587,0.19735783,0.17055464,0.33162794,0.22231512
0.16479206,0.09952295,0.04464902,0.3074013,0.11717254,0.16006663,0.34699625,0.3447802,0.7179316,0.16002056,0.38279527,0.13929537,0.40352944,0.27102137,0.45330685,0.15704879,0.07292767,0.33059978,0.76888824,0.20975737,0.38344002,0.26642692,0.18397093,0.34484908,0.16353126
0.12807192,0.15393117,0.13296212,0.32061142,0.086880565,0.21708265,0.33814144,0.22698826,0.62040746,0.253652,0.46764368,0.3171536,0.27561674,0.24969637,0.37673312,0.23418096,0.15654491,0.21696293,0.6464938,0.13207166,0.38130486,0.35419476,0.19367164,0.35461912,0.16220513
0.26804006,0.15235427,0.040550098,0.26340324,0.14079666,0.18053135,0.275074,0.45510137,0.6937372,0.102383286,0.29254538,0.10309711,0.44150043,0.29315114,0.4170063,0.0855034,0.066532716,0.26548594,0.7544527,0.31002605,0.28525227,0.13383156,0.24958557,0.25875846,0.28534362
0.182969,0.15189013,0.04683496,0.13199371,0.024520934,0.1008777,0.17425853,0.32376456,0.63268876,0.12704518,0.2558908,0.16830292,0.32717803,0.23359871,0.30036098,0.08542335,0.08334924,0.16204703,0.7057563,0.16309999,0.25405025,0.1014387,0.13340259,0.18883917,0.27078795
0.17867555,0.13399237,0.082616165,0.30060083,0.15173084,0.21147373,0.29207832,0.28651553,0.64870876,0.1854972,0.46395797,0.2643105,0.29198253,0.24777073,0.42833126,0.17553505,0.11144324,0.16903198,0.67350775,0.1440878,0.36558187,0.22642547,0.24885553,0.3241022,0.16840312
0.27032292,0.31438372,0.30674106,0.39308602,0.31183296,0.41214177,0.30324316,0.1892627,0.4683767,0.44986084,0.535945,0.51979065,0.14701682,0.3299411,0.33027506,0.3543431,0.34397346,0.16656071,0.45977825,0.28028214,0.32086533,0.34938395,0.32910365,0.35732648,0.29218644
0.19438797,0.13971692,0.03818886,0.20035076,0.10675508,0.12150875,0.21868747,0.34545863,0.6661415,0.11962667,0.3203348,0.15804186,0.32186988,0.23498029,0.3813811,0.112362,0.07068361,0.183743,0.7146183,0.17503054,0.29466844,0.12629086,0.14563805,0.24670199,0.222585
0.3325329,0.28693005,0.22241397,0.29050118,0.1322195,0.31171992,0.26821095,0.3227992,0.51681775,0.26805124,0.3104915,0.29324546,0.33178306,0.36657172,0.286577,0.2282308,0.24604152,0.19233584,0.525176,0.3100714,0.2626558,0.26827425,0.39261174,0.2572647,0.3849631
0.21194044,0.20452261,0.08518483,0.1164034,0.06938368,0.130146,0.15760368,0.26906127,0.57288563,0.082564086,0.27158725,0.17375994,0.27846482,0.2347461,0.2650084,0.09512043,0.10620044,0.13283902,0.64052606,0.124032095,0.18221384,0.15553862,0.18384498,0.14501676,0.29960918
0.1371283,0.12800297,0.045638904,0.09968597,0.089933574,0.05041051,0.11540401,0.22068483,0.61592656,0.048487097,0.20075917,0.142753,0.22475447,0.1139293,0.28539503,0.06531799,0.068672106,0.16054606,0.7121344,0.04811029,0.21227342,0.065485,0.08331609,0.124961466,0.2269113
0.22999778,0.13116331,0.077179,0.48231655,0.23536664,0.284097,0.475771,0.511936,0.7655635,0.26791307,0.49006099,0.19210151,0.5392627,0.43405592,0.5916384,0.23751643,0.12340166,0.45095873,0.80215406,0.3788458,0.50371563,0.3720681,0.3339516,0.5005803,0.19029364
0.23102164,0.13685489,0.041174307,0.27322823,0.10527533,0.18436101,0.28057992,0.4315015,0.6870612,0.1412318,0.28138143,0.13161898,0.43097836,0.2772568,0.41997445,0.07133502,0.07832442,0.25520968,0.764224,0.28014785,0.31672716,0.14450824,0.2659127,0.26603827,0.27089378
0.1618948,0.14931704,0.071626976,0.21060687,0.054195285,0.1344342,0.21115965,0.2917239,0.6289155,0.14725003,0.32276833,0.18682054,0.28503698,0.21928096,0.3615182,0.12798163,0.10184415,0.22139871,0.7226337,0.14346422,0.2942978,0.1652267,0.13873613,0.24235639,0.21113843
0.17879024,0.16693872,0.07980807,0.14046997,0.059105337,0.08074051,0.12121618,0.2705866,0.60964835,0.11200526,0.23300636,0.1604178,0.25126585,0.1695599,0.28061557,0.09177518,0.109139755,0.2258237,0.710056,0.13941668,0.22102612,0.08314401,0.07659131,0.15642712,0.2541694
0.32845664,0.18752232,0.08384402,0.32783866,0.15095258,0.23844376,0.3331148,0.5444555,0.69392216,0.1354383,0.27953506,0.10220975,0.5722563,0.37242728,0.44034368,0.12059885,0.0950533,0.31903,0.7620836,0.41713434,0.30157912,0.20092785,0.39310974,0.2773632,0.3739627
0.16271919,0.1253274,0.054131493,0.081192434,0.042773187,0.03257799,0.093177974,0.223849,0.6139482,0.060483813,0.18630761,0.10108879,0.24245627,0.11692163,0.24994071,0.08005443,0.07016532,0.15756363,0.7047915,0.06717639,0.20690382,0.06386745,0.11846572,0.11427644,0.24488641
0.20640278,0.14041774,0.04296364,0.23952705,0.09250218,0.15710017,0.2788701,0.42177337,0.6837928,0.21580169,0.3391509,0.22713092,0.40429375,0.32140052,0.4142583,0.1274102,0.10405339,0.22513121,0.7387477,0.26390022,0.36099786,0.1721505,0.16689235,0.31452212,0.25028053
0.25147906,0.13083643,0.016176924,0.25588143,0.08926141,0.13766381,0.2560466,0.47920167,0.73080665,0.09103957,0.13299412,0.025669366,0.49355692,0.2649216,0.38259423,0.04541886,0.027325943,0.28967762,0.81781983,0.33096987,0.28816736,0.074229896,0.13058591,0.2382895,0.29962835
0.2358737,0.2489568,0.14039837,0.2886411,0.23751915,0.2644221,0.27379274,0.42285186,0.6057514,0.25867727,0.3555829,0.38384202,0.3760278,0.3178866,0.41248327,0.12048429,0.21557166,0.33267963,0.6843555,0.3162619,0.28626353,0.20757836,0.2730561,0.3073037,0.31694582
0.31891343,0.14530462,0.15108578,0.8013278,0.3019129,0.4714432,0.791318,0.7744908,0.851172,0.4835162,0.8420035,0.37167075,0.7774752,0.72816986,0.8364504,0.42672315,0.18450807,0.64531857,0.8613752,0.6148332,0.77240133,0.63911575,0.54513514,0.7979306,0.19906577
0.29947641,0.18093444,0.12500988,0.24636513,0.09624773,0.20775649,0.2214933,0.37453103,0.6072521,0.17106584,0.32457817,0.13625881,0.37785435,0.3074867,0.3580879,0.15313008,0.11978985,0.23936367,0.6497371,0.26416618,0.28861976,0.20499945,0.4355049,0.20581213,0.3400138
0.13685063,0.17791975,0.13293187,0.22553837,0.088653505,0.1606231,0.27349734,0.18207085,0.58834684,0.2054877,0.35947204,0.25519624,0.24895743,0.20811129,0.28977388,0.19946495,0.16525333,0.20215058,0.64408946,0.10012467,0.30032432,0.3180697,0.14801103,0.27615657,0.18770444
0.19778606,0.11640543,0.024939373,0.2808813,0.10182387,0.16845492,0.3191573,0.44803226,0.7255657,0.19725868,0.3208986,0.17360842,0.4483296,0.3155089,0.43989772,0.11478314,0.072839364,0.26969504,0.7822211,0.28482044,0.39430898,0.17034984,0.16079897,0.34718212,0.22893465
0.18028945,0.16089526,0.09138264,0.054718614,0.051237404,0.047811687,0.05412656,0.1627967,0.5698585,0.059144676,0.1303277,0.09952375,0.1849456,0.09435114,0.19104116,0.09922823,0.096507385,0.1127429,0.6435555,0.06775127,0.13231525,0.05748272,0.092681885,0.08959228,0.25662944
0.28495854,0.28344816,0.22354771,0.25116336,0.16401285,0.3050631,0.19039851,0.23866017,0.48775443,0.29095373,0.36415577,0.3633962,0.19303438,0.2867431,0.27803236,0.22517976,0.256208,0.1682021,0.50854456,0.23946486,0.22644055,0.17077458,0.2392335,0.2186692,0.34416246
0.06708854,0.120593555,0.10204451,0.2270931,0.1939202,0.1445122,0.27911806,0.13578513,0.62345237,0.21966961,0.3276161,0.30263528,0.17743596,0.061508268,0.3490231,0.10497886,0.14760207,0.18932068,0.66696155,0.084479734,0.3052804,0.1815294,0.09696561,0.28940234,0.10892567
0.14745745,0.11990124,0.035223678,0.052677095,0.08048171,0.020247877,0.07698649,0.21306273,0.6161635,0.010940939,0.18162,0.100779146,0.22212437,0.085354924,0.25648493,0.05138403,0.052128896,0.15490478,0.7122243,0.0395215,0.17811704,0.032204032,0.077441216,0.08535591,0.2397321
0.17965561,0.1450017,0.057277188,0.23440272,0.08702451,0.18308905,0.25372016,0.3293565,0.64677227,0.20042595,0.36023968,0.25742176,0.3059537,0.25575352,0.39121568,0.116077095,0.11013378,0.17675018,0.68691504,0.16059385,0.33900905,0.14915729,0.16065031,0.29209748,0.20058054
0.19741812,0.1828811,0.13352554,0.2885384,0.089277565,0.258382,0.27671367,0.27064848,0.585881,0.29797485,0.49543327,0.37219802,0.2550937,0.2794059,0.36146218,0.1874927,0.19086625,0.1315679,0.5898352,0.18926518,0.34926665,0.2262212,0.24187106,0.31577507,0.23053737
0.17595223,0.08965312,0.06478359,0.38094896,0.07498711,0.18303344,0.43271822,0.41503388,0.73624396,0.26136407,0.43364698,0.2416574,0.46650013,0.35253268,0.48787308,0.22206554,0.1099986,0.36232752,0.7992209,0.31152695,0.4783408,0.34383148,0.26116198,0.4315801,0.18602599
0.36558622,0.18742576,0.1492009,0.63313043,0.18248421,0.42575088,0.64583784,0.79788333,0.80486894,0.39057377,0.5528942,0.2541465,0.85440284,0.6982408,0.68351364,0.32626668,0.16023882,0.5768164,0.8933518,0.72261983,0.5957736,0.49513692,0.506884,0.60980916,0.36730862
0.117472015,0.108170435,0.022505477,0.082835436,0.06308061,0.034333736,0.1072579,0.2178811,0.63741463,0.045574695,0.18966526,0.13978639,0.21237664,0.06869534,0.2958296,0.017657548,0.048465118,0.15823764,0.7090645,0.050587013,0.21519846,0.013999283,0.0064792037,0.12632862,0.18934603
0.15722401,0.13626331,0.054598972,0.16699225,0.100458145,0.09944171,0.1754229,0.2624327,0.6316289,0.090804785,0.31333268,0.17189088,0.26111808,0.17703485,0.34365928,0.12067181,0.07541393,0.17370242,0.7027037,0.0993496,0.2596631,0.13437247,0.14263678,0.20050249,0.20805256
0.306538,0.15980661,0.108188376,0.4737013,0.16592234,0.2665297,0.4373535,0.61332184,0.76125294,0.23755041,0.30559927,0.137086,0.66580606,0.4205649,0.5052504,0.18581942,0.13085447,0.474177,0.8659011,0.5303478,0.41395587,0.2965821,0.3540849,0.41271326,0.31647354
0.1784946,0.21807846,0.1223156,0.23726529,0.12663889,0.24402115,0.23320216,0.28228188,0.5742712,0.24215493,0.41189986,0.36164978,0.23177199,0.25824827,0.36495674,0.14059934,0.18230684,0.22617888,0.6220562,0.17147343,0.2892263,0.15866047,0.1328811,0.27499428,0.2512503
0.13627797,0.042495467,0.027751997,0.40260822,0.1127584,0.16588947,0.4417395,0.36889905,0.7756187,0.22840378,0.4551732,0.2580118,0.42630875,0.25110185,0.50903314,0.14012739,0.07842405,0.34146762,0.78457856,0.25025547,0.5018962,0.32043117,0.17570305,0.43937954,0.09397025
0.24318549,0.18897183,0.13689642,0.3296572,0.103643835,0.2907817,0.2793532,0.35202926,0.60501117,0.27504286,0.47898382,0.3610191,0.29521042,0.31849754,0.42087013,0.16503784,0.17780073,0.2313928,0.63878566,0.26792443,0.33627874,0.16154891,0.25791413,0.3206602,0.27389717
0.28582007,0.1875887,0.11643775,0.2765144,0.08554083,0.20704708,0.30536228,0.4520467,0.6577757,0.20075211,0.39120346,0.16000965,0.48134714,0.406066,0.3854115,0.19315913,0.116837755,0.29464304,0.7171903,0.33199114,0.3660077,0.26591653,0.3049155,0.28144428,0.3267997
0.38433367,0.34060705,0.31491125,0.231206,0.1864177,0.31046364,0.16609842,0.20331502,0.4118309,0.29456434,0.25049525,0.31289724,0.15044509,0.2800228,0.16159688,0.29756084,0.32189876,0.13904601,0.4368677,0.27782774,0.17440265,0.23220187,0.3003435,0.16151246,0.41373068
0.10092679,0.11550099,0.022618547,0.029533148,0.120667875,0.0073064864,0.06441438,0.15005848,0.6158015,0.01424554,0.12033832,0.11223224,0.15201452,0.0125234425,0.2473915,0.0,0.048672274,0.08648932,0.69061595,0.004009515,0.14369059,0.0,0.027870715,0.08739129,0.18798551
0.23839968,0.13589525,0.028776065,0.17185706,0.080064,0.11919567,0.19263124,0.38234568,0.66927075,0.07987031,0.21405244,0.07313228,0.36794794,0.22839624,0.34826583,0.06696665,0.056394234,0.18978274,0.7284123,0.21925743,0.24007434,0.08194476,0.20691603,0.19139156,0.2852287
0.15909572,0.17165372,0.058859482,0.082954586,0.06463778,0.081926405,0.08689338,0.23714848,0.58468616,0.07806018,0.21598095,0.19326773,0.20255631,0.13368452,0.26965147,0.057686806,0.09001829,0.14107966,0.6600858,0.07213639,0.18018097,0.03255552,0.048159182,0.12231913,0.24956056
0.17636244,0.12838036,0.03431876,0.16666573,0.06609744,0.10613823,0.19614506,0.31522393,0.6584133,0.063780636,0.24183357,0.0934639,0.32123676,0.18742973,0.33873934,0.08223751,0.058189645,0.18646163,0.7454843,0.14718936,0.2444557,0.12128329,0.12602788,0.19884285,0.23397225
0.2969004,0.21242389,0.16644569,0.11983228,0.073340595,0.12484631,0.09278619,0.24696498,0.5455157,0.118278176,0.14927089,0.08938354,0.28452843,0.20923561,0.1995153,0.15941921,0.13791825,0.17176688,0.5901311,0.18734999,0.16393751,0.1389671,0.28275305,0.08963579,0.35769218
0.13337971,0.13041626,0.04887761,0.20532751,0.05593723,0.12492654,0.19588363,0.26846325,0.6452983,0.16526684,0.28301913,0.22480491,0.23770179,0.13593611,0.3544984,0.06312007,0.10620867,0.19552052,0.68706834,0.13625844,0.27739197,0.081249356,0.07028872,0.23492715,0.17122737
0.17233263,0.13058913,0.034857824,0.1497789,0.08645797,0.08681744,0.15893519,0.285627,0.645971,0.06353021,0.25637472,0.11945313,0.27388695,0.16612735,0.3322459,0.085507154,0.05796583,0.16717821,0.7231114,0.1175697,0.23591787,0.084837854,0.105574906,0.17972472,0.21930742
0.16363603,0.13987371,0.05059223,0.118304014,0.081391096,0.08064687,0.13467926,0.24503739,0.6079586,0.073055,0.26231688,0.15690371,0.23062797,0.14945397,0.29759735,0.08642039,0.08199619,0.16451705,0.6972692,0.08260079,0.21992588,0.08469218,0.14087754,0.15236285,0.2295202
0.22031567,0.14175497,0.024019584,0.1624865,0.06773901,0.12159315,0.19065827,0.38512462,0.6667826,0.09862617,0.22133583,0.0982562,0.37457892,0.2413904,0.34173185,0.048772186,0.05566369,0.17119473,0.7294131,0.21617614,0.23982906,0.07344031,0.17649782,0.19297561,0.28843185
0.2648227,0.097352736,0.09508933,0.70778227,0.22492296,0.40966603,0.72375935,0.70849794,0.8687193,0.4252989,0.62762505,0.26049873,0.75652033,0.61047816,0.7756167,0.30247083,0.13323785,0.6704444,0.9325119,0.61548895,0.7129986,0.53495985,0.45125806,0.72355616,0.20316684
0.48073468,0.48952958,0.40060073,0.147587,0.3269261,0.30999145,0.13832349,0.14956681,0.34194773,0.3061538,0.09280455,0.24900004,0.20700839,0.34084386,0.02063942,0.3753853,0.37269694,0.077338815,0.36772382,0.33971632,0.0,0.30600637,0.25327212,0.07643336,0.5296865
0.07772145,0.06836107,0.019365475,0.10474306,0.07771045,0.017664075,0.14696681,0.1632898,0.65643036,0.03867972,0.2635535,0.14807117,0.22299933,0.027947217,0.31331813,0.027483046,0.034170493,0.14800817,0.7112626,0.0084864795,0.24436742,0.06850833,0.046527922,0.14770034,0.13916788
0.10241832,0.12304457,0.08431284,0.19705367,0.065930486,0.097578645,0.23109466,0.19058196,0.628485,0.1283485,0.3446663,0.2248207,0.2418746,0.15765935,0.336403,0.15308723,0.08844189,0.20994169,0.6905842,0.07325752,0.274979,0.22328168,0.10259354,0.23139557,0.16664578
0.14528212,0.089799196,0.022840872,0.20319682,0.08214688,0.084181935,0.24418414,0.28402203,0.687939,0.08626345,0.30773264,0.12862071,0.30619475,0.16823438,0.37325883,0.09750065,0.051970467,0.23324847,0.7542379,0.120433256,0.30364907,0.15519619,0.11461365,0.23962036,0.1708176
0.26667956,0.17156988,0.084942475,0.19734663,0.07449597,0.16402957,0.23755097,0.3827713,0.6457536,0.13523409,0.36940664,0.14743024,0.40237913,0.3449461,0.3504135,0.13522741,0.0716158,0.21259946,0.71459675,0.2493685,0.3130979,0.16266453,0.20407897,0.19649407,0.2945336
0.33580682,0.27111757,0.21059571,0.38971084,0.22490132,0.4088681,0.34485608,0.40155703,0.54232997,0.3647659,0.5584555,0.4634724,0.33227468,0.43081152,0.4549722,0.20908955,0.25436944,0.2846043,0.5504986,0.36417562,0.36039984,0.2814371,0.5267583,0.35415855,0.37919784
0.19738376,0.22889683,0.14420469,0.056436896,0.09175366,0.09023857,0.04477787,0.120091304,0.5093857,0.10306683,0.10487473,0.1515275,0.13816962,0.105315834,0.13059475,0.1543077,0.152014,0.05978024,0.5546624,0.07626696,0.09039122,0.07833755,0.031445622,0.07204375,0.27946812
