AFP,Input,Output,Enquiry,File,Interface,Added,Changed,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Resource_1,Resource_3,Resource_4,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_12,Generated_Var_15,Generated_Var_16,Effort
129.0,30.0,59.0,10.0,39.0,0.0,94.0,44.0,23.2,21.7,27.9,26.1,8.0,3600.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2988
203.0,35.0,48.0,6.0,14.0,100.0,203.0,0.0,15.9,15.9,15.9,15.9,5.0,3219.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3219
758.0,116.0,312.0,132.0,30.0,58.0,648.0,0.0,6.1,7.1,6.1,7.1,15.0,4630.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,4630
558.0,92.0,116.0,57.0,196.0,0.0,461.0,0.0,7.4,8.9,7.4,8.9,6.0,4112.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,4112
25.0,14.0,0.0,4.0,7.0,0.0,22.0,0.0,23.2,23.2,23.2,23.2,6.0,580.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,580
850.0,94.0,348.0,205.0,45.0,74.0,320.0,446.0,12.9,14.3,15.5,17.2,5.0,13183.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,10942
235.0,78.0,10.0,123.0,68.0,0.0,13.0,82.0,4.0,3.4,4.8,4.0,9.0,1129.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,937
58.0,15.0,0.0,19.0,22.0,0.0,26.0,30.0,43.4,44.9,52.2,54.1,8.0,3030.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2515
316.0,14.0,118.0,14.0,155.0,0.0,139.0,151.0,8.2,8.6,8.2,8.6,8.0,2600.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2600
7633.0,1240.0,2455.0,135.0,1732.0,1572.0,1376.0,5193.0,3.3,3.5,3.3,3.5,19.0,25217.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,25217
119.0,0.0,118.0,0.0,0.0,0.0,95.0,19.0,1.5,1.5,1.8,1.8,2.0,212.0,1.0,0.0,0.0,1.4298042,11.132344,-2.4511886,-4.549573,-4.5812445,-1.280661,-4.3532424,-1.3779972,6.076956,6.146415,176
55.0,12.0,17.0,6.0,14.0,10.0,59.0,0.0,6.2,5.8,7.5,7.0,3.0,411.0,1.0,0.0,0.0,-0.76699376,0.6452688,-0.8596911,0.20996189,-0.0131635815,0.24522361,-1.3863094,-0.6111883,0.14492269,-0.3299579,341
1644.0,240.0,858.0,177.0,91.0,115.0,1481.0,0.0,9.9,11.0,9.9,11.0,38.0,16357.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,16357
1193.0,196.0,667.0,149.0,115.0,54.0,516.0,485.0,2.5,2.5,3.0,3.1,12.0,3622.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3006
605.0,155.0,231.0,91.0,105.0,0.0,582.0,0.0,2.8,2.9,3.4,3.5,8.0,2041.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1694
389.0,120.0,94.0,77.0,63.0,10.0,198.0,166.0,2.9,3.1,2.9,3.1,6.0,1134.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1134
132.0,56.0,0.0,27.0,38.0,7.0,128.0,0.0,9.0,9.3,10.8,11.2,8.0,1429.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1186
132.0,30.0,50.0,22.0,24.0,0.0,39.0,27.0,10.5,11.0,12.6,13.2,9.0,1666.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1383
286.0,94.0,36.0,44.0,38.0,55.0,267.0,0.0,6.0,6.5,6.0,6.5,6.0,1727.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1727
305.0,73.0,87.0,39.0,63.0,10.0,272.0,0.0,14.8,16.6,14.8,16.6,7.0,4504.0,0.0,1.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,4504
268.0,73.0,105.0,0.0,70.0,0.0,248.0,0.0,17.9,19.4,20.6,22.2,8.0,5517.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,4800
110.0,36.0,15.0,0.0,49.0,10.0,110.0,0.0,23.2,23.2,23.2,23.2,24.0,2553.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2553
3963.0,1184.0,616.0,952.0,1091.0,42.0,3885.0,0.0,4.3,4.4,4.3,4.4,11.0,16921.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,16921
397.0,83.0,252.0,16.0,58.0,0.0,409.0,0.0,18.8,18.2,22.6,22.0,7.0,8987.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,7459
254.0,90.0,39.0,3.0,117.0,0.0,119.0,100.0,15.3,15.6,15.3,15.6,11.0,3877.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3877
134.0,73.0,0.0,22.0,14.0,0.0,33.0,76.0,15.6,19.2,18.8,23.1,8.0,2516.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2088
266.0,101.0,70.0,26.0,56.0,5.0,258.0,0.0,17.7,18.2,21.3,21.9,8.0,5657.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,4695
237.0,114.0,11.0,44.0,42.0,0.0,181.0,30.0,13.5,15.2,16.3,18.3,9.0,3857.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3201
1243.0,555.0,15.0,245.0,394.0,10.0,1219.0,0.0,9.2,9.4,11.1,11.4,9.0,13843.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,11490
666.0,138.0,233.0,124.0,105.0,5.0,605.0,0.0,1.1,1.2,1.1,1.2,13.0,752.0,1.0,0.0,0.0,2.4909403,17.01083,-3.76618,-5.4667583,-5.4511857,-2.7034574,-4.669138,-0.9025167,10.281616,10.133621,752
1810.0,349.0,423.0,377.0,457.0,10.0,1616.0,0.0,16.2,18.2,16.2,18.2,35.0,29399.0,0.0,1.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,29399
88.0,56.0,7.0,15.0,7.0,0.0,9.0,76.0,26.1,27.0,31.5,32.6,6.0,2770.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2299
62.0,19.0,8.0,9.0,15.0,0.0,51.0,0.0,14.2,17.3,15.3,18.6,5.0,949.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,883
305.0,59.0,102.0,19.0,60.0,21.0,138.0,123.0,28.5,33.3,34.4,40.2,10.0,10484.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,8702
349.0,107.0,93.0,97.0,52.0,0.0,286.0,63.0,10.6,10.6,10.6,10.6,8.0,3703.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3703
156.0,0.0,133.0,0.0,10.0,0.0,143.0,0.0,4.5,4.9,5.4,5.9,4.0,849.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,705
100.0,24.0,76.0,3.0,7.0,0.0,40.0,70.0,14.3,13.0,14.3,13.0,15.0,1434.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1434
222.0,20.0,5.0,93.0,73.0,0.0,47.0,144.0,11.0,12.8,13.3,15.5,4.0,2952.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2450
506.0,54.0,161.0,43.0,173.0,80.0,511.0,0.0,6.9,6.8,6.9,6.8,9.0,3500.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3500
123.0,28.0,0.0,47.0,15.0,25.0,115.0,0.0,15.4,16.5,17.7,18.9,3.0,2179.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1896
252.0,0.0,109.0,143.0,0.0,0.0,109.0,143.0,27.1,27.1,27.1,27.1,11.0,6821.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,6821
258.0,186.0,40.0,19.0,10.0,0.0,0.0,255.0,5.4,5.5,6.5,6.6,4.0,1678.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1393
166.0,67.0,88.0,6.0,0.0,0.0,37.0,120.0,15.7,16.2,18.9,19.5,7.0,3137.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2604
181.0,45.0,39.0,38.0,42.0,5.0,169.0,0.0,20.1,21.5,22.6,24.2,10.0,4088.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3638
284.0,99.0,112.0,26.0,28.0,0.0,220.0,27.0,11.4,12.2,11.4,12.2,4.0,3234.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3234
52.0,0.0,60.0,0.0,0.0,0.0,0.0,55.0,4.8,4.2,5.8,5.1,3.0,304.0,1.0,0.0,0.0,-0.4319829,3.217228,-1.3024697,-0.93640494,-1.0697861,-0.5279748,-1.7474759,-1.0190187,1.4056844,1.329605,252
102.0,72.0,0.0,18.0,0.0,7.0,0.0,97.0,10.1,10.6,12.1,12.8,3.0,1239.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1028
58.0,26.0,29.0,3.0,0.0,0.0,22.0,36.0,11.9,11.9,14.4,14.4,5.0,833.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,691
1196.0,626.0,108.0,56.0,413.0,5.0,1208.0,0.0,6.5,6.5,6.5,6.5,15.0,7824.0,0.0,0.0,1.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,7824
38.0,30.0,0.0,8.0,0.0,0.0,32.0,0.0,6.5,6.5,6.5,6.5,4.0,247.0,1.0,0.0,0.0,0.9722567,7.089816,-1.5286348,-2.7368293,-2.230245,0.3926871,-3.9329822,-2.1004465,2.742185,4.489254,247
84.0,33.0,0.0,21.0,27.0,0.0,61.0,20.0,32.6,33.8,39.3,40.7,10.0,3299.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2738
73.0,18.0,14.0,8.0,44.0,0.0,40.0,44.0,15.4,13.3,18.5,16.1,6.0,1351.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1121
449.0,352.0,12.0,12.0,52.0,0.0,0.0,428.0,35.7,37.5,43.0,45.2,8.0,19328.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,16042
551.0,188.0,116.0,52.0,114.0,5.0,223.0,231.0,4.4,5.1,5.3,6.2,13.0,2934.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2435
194.0,48.0,47.0,28.0,27.0,35.0,185.0,0.0,7.4,7.8,7.4,7.8,8.0,1440.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1440
185.0,36.0,14.0,50.0,32.0,10.0,142.0,0.0,34.7,45.2,34.7,45.2,16.0,6416.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,6416
134.0,43.0,0.0,77.0,36.0,0.0,156.0,0.0,9.1,7.8,10.9,9.4,5.0,1461.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1213
1241.0,575.0,45.0,319.0,301.0,0.0,1240.0,0.0,8.2,8.2,8.2,8.2,15.0,10222.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,10222
99.0,81.0,0.0,3.0,15.0,0.0,6.0,93.0,2.4,2.4,2.4,2.4,3.0,241.0,1.0,0.0,0.0,-0.90239483,4.417754,-0.27428943,-1.4980736,-0.9388078,0.9509676,-3.1679583,-1.3029081,1.0644841,3.0258756,241
1285.0,685.0,67.0,133.0,620.0,7.0,1512.0,0.0,0.9,0.8,0.9,0.8,16.5,1200.0,1.0,0.0,0.0,3.4615831,17.268475,-4.4505153,-5.98944,-9.019465,-0.7211046,-11.668573,-0.86332417,9.737117,8.778452,1200
466.0,164.0,212.0,12.0,66.0,7.0,461.0,0.0,3.7,3.7,4.4,4.5,10.0,2058.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1708
77.0,30.0,0.0,20.0,22.0,0.0,7.0,65.0,27.4,29.3,33.0,35.3,4.0,2540.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2108
81.0,11.0,22.0,0.0,20.0,21.0,64.0,10.0,5.6,6.1,6.8,7.4,1.0,547.0,1.0,0.0,0.0,-0.73575085,0.6190535,-0.8311801,0.19526747,-0.011313535,0.2269252,-1.3281215,-0.5857606,0.14244153,-0.31796485,454
694.0,61.0,164.0,168.0,145.0,60.0,598.0,0.0,5.9,6.8,5.9,6.8,8.0,4086.0,0.0,0.0,1.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,4086
62.0,18.0,7.0,6.0,10.0,17.0,7.0,51.0,32.7,34.9,39.4,42.1,5.0,2442.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2027
56.0,0.0,42.0,0.0,0.0,15.0,57.0,0.0,5.2,5.1,5.2,5.1,3.0,293.0,1.0,0.0,0.0,0.97803307,7.565284,-1.8345277,-3.0538628,-2.7408156,-0.046085536,-3.675489,-1.7329867,3.4304862,4.5071325,293
753.0,289.0,13.0,0.0,363.0,7.0,672.0,0.0,5.7,6.4,5.7,6.4,12.0,4301.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,4301
421.0,177.0,22.0,217.0,0.0,5.0,421.0,0.0,39.9,39.9,39.9,39.9,15.5,16788.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,16788
59.0,30.0,11.0,3.0,21.0,0.0,65.0,0.0,9.6,8.7,11.6,10.5,3.0,682.0,1.0,0.0,0.0,-0.4479365,0.37693065,-0.5714563,0.06182287,0.0062793046,0.060164474,-0.79572004,-0.35216314,0.117054105,-0.20898136,566
409.0,42.0,201.0,39.0,67.0,60.0,409.0,0.0,6.5,6.5,6.5,6.5,11.0,2672.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2672
115.0,21.0,90.0,4.0,0.0,0.0,94.0,21.0,16.3,16.3,16.3,16.3,12.0,1869.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1869
93.0,58.0,20.0,4.0,10.0,0.0,22.0,70.0,8.6,8.7,10.4,10.5,3.0,967.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,803
71.0,30.0,15.0,12.0,7.0,5.0,0.0,69.0,56.6,58.2,68.2,70.2,7.0,4842.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,4019
971.0,345.0,42.0,249.0,150.0,10.0,796.0,0.0,5.0,6.1,6.0,7.4,14.0,5864.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,4867
74.0,15.0,7.0,42.0,0.0,10.0,74.0,0.0,42.3,42.3,42.3,42.3,17.0,3132.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3132
81.0,18.0,4.0,25.0,21.0,10.0,25.0,30.0,1.1,1.1,1.3,1.4,1.0,107.0,1.0,0.0,0.0,1.9022096,13.267654,-1.6260419,-4.6921673,-3.639227,0.9925241,-6.0527544,-2.1193204,5.531747,8.551227,89
106.0,6.0,33.0,19.0,0.0,55.0,113.0,0.0,10.6,10.0,12.8,12.0,7.0,1357.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1126
1168.0,516.0,240.0,176.0,314.0,10.0,1256.0,0.0,1.3,1.2,1.3,1.2,8.0,1538.0,0.0,1.0,0.0,1.0103583,11.157519,-2.1915467,-3.622394,-3.581135,-2.4624736,-2.4402056,-0.58428407,6.6771216,6.302043,1538
1093.0,392.0,119.0,235.0,166.0,47.0,959.0,0.0,6.6,7.6,6.6,7.6,11.0,7263.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,7263
67.0,10.0,18.0,31.0,0.0,0.0,0.0,59.0,57.5,65.3,69.3,78.7,2.0,4642.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3853
1256.0,270.0,121.0,450.0,90.0,50.0,981.0,0.0,23.0,29.4,41.0,52.5,28.0,51527.0,1.0,0.0,0.0,-77.21737,-85.4695,-61.207882,82.18138,51.513096,-77.75008,-0.37751532,-121.012314,-34.839573,-110.63593,28855
72.0,67.0,5.0,0.0,0.0,0.0,6.0,66.0,17.3,17.3,20.9,20.9,15.0,1504.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1248
777.0,287.0,159.0,38.0,147.0,45.0,676.0,0.0,19.4,22.2,22.2,25.6,13.0,17286.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,15039
131.0,30.0,33.0,18.0,35.0,12.0,128.0,0.0,37.8,38.6,45.5,46.6,13.0,5960.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,4947
134.0,78.0,0.0,0.0,63.0,0.0,141.0,0.0,15.1,14.3,18.2,17.3,8.0,2433.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2019
826.0,255.0,295.0,72.0,157.0,0.0,779.0,0.0,6.5,6.9,6.5,6.9,42.0,5400.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,5400
3180.0,916.0,538.0,295.0,969.0,0.0,2718.0,0.0,10.4,12.2,10.4,12.2,36.0,33028.0,0.0,0.0,1.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,33028
324.0,175.0,108.0,29.0,17.0,5.0,334.0,0.0,15.7,15.2,15.7,15.2,13.0,5078.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,5078
220.0,132.0,45.0,30.0,7.0,0.0,49.0,165.0,3.2,3.3,3.2,3.3,3.0,701.0,1.0,0.0,0.0,-0.72685194,0.6115867,-0.8230595,0.19108224,-0.0107865855,0.22171333,-1.3115481,-0.57851833,0.1417349,-0.31454903,701
258.0,34.0,89.0,6.0,63.0,49.0,241.0,0.0,2.9,3.1,2.9,3.1,12.0,736.0,1.0,0.0,0.0,-0.16650154,0.2281771,-0.37134582,-0.07794951,-0.0031847507,-0.07573493,-0.37621307,-0.17674732,0.035788424,-0.13089058,736
139.0,25.0,19.0,6.0,29.0,60.0,139.0,0.0,7.0,7.0,7.0,7.0,7.0,976.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,976
274.0,70.0,123.0,57.0,28.0,30.0,308.0,0.0,4.3,3.8,4.3,3.8,4.0,1167.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1167
231.0,0.0,86.0,0.0,50.0,130.0,266.0,0.0,16.3,14.1,16.3,14.1,12.0,3762.0,0.0,0.0,1.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,3762
126.0,58.0,15.0,6.0,21.0,40.0,22.0,118.0,4.9,4.4,4.9,4.4,5.0,619.0,0.0,0.0,0.0,-0.63359964,0.5333406,-0.73796153,0.14722377,-0.005264707,0.16709736,-1.1378728,-0.50262344,0.13432941,-0.27875316,619
93.0,0.0,70.0,0.0,15.0,10.0,0.0,95.0,11.8,11.6,14.3,14.0,8.0,1327.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,1101
1825.0,594.0,569.0,192.0,259.0,60.0,1674.0,0.0,0.7,0.7,0.7,0.7,15.0,1210.0,1.0,0.0,0.0,-2.3701963,43.08007,-9.560199,-17.625017,-24.136904,-10.073976,-20.882595,-0.043297857,25.003714,19.48767,1210
500.0,229.0,31.0,130.0,60.0,0.0,170.0,227.0,11.8,13.1,14.2,15.7,8.0,7080.0,1.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,5876
373.0,129.0,96.0,21.0,105.0,50.0,389.0,12.0,6.4,6.0,6.4,6.0,10.0,2395.0,0.0,0.0,0.0,-0.1390612,0.2829538,-0.32783958,-0.13563305,-0.056942508,-0.19394416,-0.24350002,-0.11847406,0.04235261,-0.11749708,2395
330.0,179.0,26.0,64.0,110.0,0.0,379.0,0.0,3.2,2.8,3.2,2.8,10.0,1050.0,1.0,0.0,0.0,-0.349816,0.3184127,-0.49748453,0.022549238,0.014745288,0.016199373,-0.65293187,-0.28102073,0.09551309,-0.17802398,1050
